,legacy_id,num_bikes_available,num_bikes_disabled,is_returning,num_docks_disabled,is_installed,is_renting,eightd_has_available_keys,station_id,station_status,num_ebikes_available,last_reported,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,329,5,1,True,0,True,True,False,329,active,0,2020-08-20 22:06:57+00:00,9,,,2020-08-20 22:32:15,2020
221,330,3,0,True,0,True,True,False,330,active,0,2020-08-20 22:24:36+00:00,12,,,2020-08-20 22:32:15,2020
222,331,3,0,True,0,True,True,False,331,active,0,2020-08-20 22:28:03+00:00,12,,,2020-08-20 22:32:15,2020
223,332,15,0,True,0,True,True,False,332,active,0,2020-08-20 21:19:42+00:00,0,,,2020-08-20 22:32:15,2020
224,333,17,0,True,0,True,True,False,333,active,0,2020-08-20 22:29:49+00:00,8,,,2020-08-20 22:32:15,2020
225,334,18,0,True,0,True,True,False,334,active,0,2020-08-20 22:19:40+00:00,1,,,2020-08-20 22:32:15,2020
226,335,1,0,True,0,True,True,False,335,active,0,2020-08-20 22:25:19+00:00,18,,,2020-08-20 22:32:15,2020
227,336,3,0,True,0,True,True,False,336,active,0,2020-08-20 21:34:57+00:00,12,,,2020-08-20 22:32:15,2020
228,337,15,0,True,0,True,True,False,337,active,0,2020-08-20 22:28:37+00:00,0,,,2020-08-20 22:32:15,2020
229,338,10,0,True,0,True,True,False,338,active,0,2020-08-20 22:29:21+00:00,5,,,2020-08-20 22:32:15,2020
230,339,15,0,True,0,True,True,False,339,active,0,2020-08-20 15:22:04+00:00,0,,,2020-08-20 22:32:15,2020
231,340,14,0,True,0,True,True,False,340,active,0,2020-08-20 08:51:25+00:00,5,,,2020-08-20 22:32:15,2020
232,341,12,0,True,0,True,True,True,341,active,0,2020-08-20 10:20:54+00:00,3,,,2020-08-20 22:32:15,2020
233,342,7,2,True,0,True,True,False,342,active,0,2020-08-20 22:30:22+00:00,6,,,2020-08-20 22:32:15,2020
234,343,3,0,True,0,True,True,False,343,active,0,2020-08-20 05:26:24+00:00,12,,,2020-08-20 22:32:15,2020
235,344,0,1,True,0,True,True,False,344,active,0,2020-08-20 22:31:11+00:00,18,,,2020-08-20 22:32:15,2020
236,345,7,0,True,0,True,True,False,345,active,0,2020-08-20 22:27:48+00:00,12,,,2020-08-20 22:32:15,2020
237,346,3,0,True,0,True,True,False,346,active,0,2020-08-20 22:17:14+00:00,12,,,2020-08-20 22:32:15,2020
238,347,10,0,True,0,True,True,False,347,active,0,2020-08-20 11:58:38+00:00,5,,,2020-08-20 22:32:15,2020
239,348,5,0,True,0,True,True,False,348,active,0,2020-08-20 21:25:37+00:00,10,,,2020-08-20 22:32:15,2020
240,349,6,0,True,0,True,True,False,349,active,0,2020-08-20 14:18:20+00:00,11,,,2020-08-20 22:32:15,2020
241,350,12,0,True,0,True,True,False,350,active,0,2020-08-20 20:26:19+00:00,5,,,2020-08-20 22:32:15,2020
242,351,12,0,True,0,True,True,False,351,active,0,2020-08-20 22:16:15+00:00,3,,,2020-08-20 22:32:15,2020
243,352,8,0,True,0,True,True,False,352,active,0,2020-08-20 22:11:06+00:00,7,,,2020-08-20 22:32:15,2020
244,353,7,0,True,0,True,True,True,353,active,0,2020-08-20 21:10:55+00:00,8,,,2020-08-20 22:32:15,2020
245,354,2,0,True,0,True,True,False,354,active,0,2020-08-20 22:23:13+00:00,13,,,2020-08-20 22:32:15,2020
246,355,15,0,True,0,True,True,False,355,active,0,2020-08-20 21:49:42+00:00,2,,,2020-08-20 22:32:15,2020
247,356,5,1,True,0,True,True,False,356,active,0,2020-08-20 22:31:12+00:00,17,,,2020-08-20 22:32:15,2020
248,357,11,0,True,0,True,True,False,357,active,0,2020-08-20 22:28:48+00:00,4,,,2020-08-20 22:32:15,2020
249,358,11,0,True,0,True,True,False,358,active,0,2020-08-20 22:28:48+00:00,8,,,2020-08-20 22:32:15,2020
250,359,1,0,True,0,True,True,False,359,active,0,2020-08-20 22:25:20+00:00,14,,,2020-08-20 22:32:15,2020
251,360,7,0,True,0,True,True,False,360,active,0,2020-08-20 22:20:30+00:00,8,,,2020-08-20 22:32:15,2020
252,361,11,1,True,0,True,True,False,361,active,0,2020-08-20 22:28:30+00:00,7,,,2020-08-20 22:32:15,2020
253,362,14,0,True,0,True,True,False,362,active,0,2020-08-20 22:26:08+00:00,5,,,2020-08-20 22:32:15,2020
254,363,18,0,True,0,True,True,False,363,active,0,2020-08-20 22:30:38+00:00,1,,,2020-08-20 22:32:15,2020
255,364,3,1,True,0,True,True,False,364,active,0,2020-08-20 22:20:51+00:00,15,,,2020-08-20 22:32:15,2020
256,365,13,0,True,0,True,True,False,365,active,0,2020-08-20 22:16:08+00:00,6,,,2020-08-20 22:32:15,2020
257,366,0,0,True,0,False,True,False,366,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 22:32:15,1970
258,367,14,0,True,0,True,True,False,367,active,0,2020-08-20 21:57:36+00:00,5,,,2020-08-20 22:32:15,2020
259,368,6,0,True,0,True,True,False,368,active,0,2020-08-20 21:52:18+00:00,9,,,2020-08-20 22:32:15,2020
260,369,5,0,True,0,True,True,False,369,active,0,2020-08-20 22:30:21+00:00,10,,,2020-08-20 22:32:15,2020
261,370,2,0,True,0,True,True,False,370,active,0,2020-08-20 22:31:40+00:00,17,,,2020-08-20 22:32:15,2020
262,371,2,0,True,0,True,True,False,371,active,0,2020-08-20 18:04:37+00:00,17,,,2020-08-20 22:32:15,2020
263,372,3,1,True,0,True,True,False,372,active,0,2020-08-20 22:23:21+00:00,15,,,2020-08-20 22:32:15,2020
264,373,7,0,True,0,True,True,False,373,active,0,2020-08-20 12:11:08+00:00,8,,,2020-08-20 22:32:15,2020
265,374,3,0,True,0,True,True,False,374,active,0,2020-08-20 22:27:00+00:00,16,,,2020-08-20 22:32:15,2020
266,376,5,0,True,0,True,True,False,376,active,0,2020-08-20 22:22:54+00:00,10,,,2020-08-20 22:32:15,2020
267,377,6,0,True,0,True,True,False,377,active,0,2020-08-20 22:17:18+00:00,13,,,2020-08-20 22:32:15,2020
268,378,6,0,True,0,True,True,False,378,active,0,2020-08-20 22:29:58+00:00,13,,,2020-08-20 22:32:15,2020
269,379,14,0,True,0,True,True,False,379,active,0,2020-08-20 22:30:27+00:00,1,,,2020-08-20 22:32:15,2020
270,380,7,0,True,0,True,True,False,380,active,0,2020-08-20 22:30:59+00:00,11,,,2020-08-20 22:32:15,2020
271,381,9,0,True,0,True,True,False,381,active,0,2020-08-20 22:23:00+00:00,10,,,2020-08-20 22:32:15,2020
272,384,11,0,True,0,True,True,True,384,active,0,2020-08-20 22:03:09+00:00,8,,,2020-08-20 22:32:15,2020
273,385,0,0,True,1,True,True,False,385,active,0,2020-08-20 21:55:56+00:00,14,,,2020-08-20 22:32:15,2020
274,386,3,0,True,0,True,True,False,386,active,0,2020-08-20 22:29:57+00:00,16,,,2020-08-20 22:32:15,2020
275,387,9,0,True,0,True,True,False,387,active,0,2020-08-20 22:16:53+00:00,6,,,2020-08-20 22:32:15,2020
276,388,8,0,True,0,True,True,False,388,active,0,2020-08-20 09:01:03+00:00,3,,,2020-08-20 22:32:15,2020
277,389,5,0,True,0,True,True,False,389,active,0,2020-08-20 08:55:40+00:00,9,,,2020-08-20 22:32:15,2020
278,390,10,0,True,0,True,True,False,390,active,0,2020-08-20 21:52:55+00:00,5,,,2020-08-20 22:32:15,2020
279,391,13,0,True,0,True,True,False,391,active,0,2020-08-20 20:02:27+00:00,2,,,2020-08-20 22:32:15,2020
280,392,6,0,True,0,True,True,False,392,active,0,2020-08-20 20:19:47+00:00,9,,,2020-08-20 22:32:15,2020
281,393,9,0,True,0,True,True,False,393,active,0,2020-08-20 21:49:24+00:00,6,,,2020-08-20 22:32:15,2020
282,394,0,0,True,0,True,True,False,394,active,0,2020-08-20 09:00:38+00:00,14,,,2020-08-20 22:32:15,2020
283,395,12,0,True,0,True,True,False,395,active,0,2020-08-20 21:36:00+00:00,3,,,2020-08-20 22:32:15,2020
284,396,13,0,True,0,True,True,False,396,active,0,2020-08-20 08:56:31+00:00,2,,,2020-08-20 22:32:15,2020
285,397,11,0,True,0,True,True,False,397,active,0,2020-08-20 20:38:13+00:00,4,,,2020-08-20 22:32:15,2020
286,398,16,0,True,0,True,True,False,398,active,0,2020-08-20 22:24:37+00:00,3,,,2020-08-20 22:32:15,2020
287,399,11,0,True,0,True,True,False,399,active,0,2020-08-20 22:17:37+00:00,4,,,2020-08-20 22:32:15,2020
288,400,19,0,True,0,True,True,False,400,active,0,2020-08-20 22:24:56+00:00,8,,,2020-08-20 22:32:15,2020
289,401,10,0,True,0,True,True,False,401,active,0,2020-08-20 21:17:41+00:00,5,,,2020-08-20 22:32:15,2020
290,402,2,0,True,0,True,True,False,402,active,0,2020-08-20 22:24:53+00:00,13,,,2020-08-20 22:32:15,2020
291,403,6,1,True,0,True,True,False,403,active,0,2020-08-20 22:11:35+00:00,8,,,2020-08-20 22:32:15,2020
292,404,5,0,True,0,True,True,False,404,active,0,2020-08-20 22:26:00+00:00,11,,,2020-08-20 22:32:15,2020
293,405,16,0,True,0,True,True,False,405,active,0,2020-08-20 21:57:20+00:00,3,,,2020-08-20 22:32:15,2020
294,406,15,0,True,0,True,True,False,406,active,0,2020-08-20 21:43:22+00:00,4,,,2020-08-20 22:32:15,2020
295,407,3,0,True,0,True,True,False,407,active,0,2020-08-20 22:17:51+00:00,16,,,2020-08-20 22:32:15,2020
296,408,10,0,True,0,True,True,False,408,active,0,2020-08-20 22:21:26+00:00,5,,,2020-08-20 22:32:15,2020
297,409,15,0,True,0,True,True,False,409,active,0,2020-08-20 22:31:38+00:00,4,,,2020-08-20 22:32:15,2020
298,410,4,0,True,0,True,True,False,410,active,0,2020-08-20 21:40:53+00:00,15,,,2020-08-20 22:32:15,2020
299,411,3,0,True,0,True,True,False,411,active,0,2020-08-20 17:29:01+00:00,12,,,2020-08-20 22:32:15,2020
300,412,10,0,True,0,True,True,False,412,active,0,2020-08-20 22:30:07+00:00,9,,,2020-08-20 22:32:15,2020
301,413,1,0,True,0,True,True,False,413,active,0,2020-08-20 22:25:25+00:00,18,,,2020-08-20 22:32:15,2020
302,414,4,0,True,0,True,True,False,414,active,0,2020-08-20 20:10:58+00:00,19,,,2020-08-20 22:32:15,2020
303,415,11,0,True,0,True,True,False,415,active,0,2020-08-20 22:12:15+00:00,8,,,2020-08-20 22:32:15,2020
304,416,1,0,True,0,True,True,False,416,active,0,2020-08-20 22:17:32+00:00,14,,,2020-08-20 22:32:15,2020
305,417,9,0,True,0,True,True,False,417,active,0,2020-08-20 22:25:19+00:00,10,,,2020-08-20 22:32:15,2020
306,419,11,0,True,0,True,True,False,419,active,0,2020-08-20 22:29:45+00:00,4,,,2020-08-20 22:32:15,2020
307,420,0,0,False,0,False,False,False,420,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 22:32:15,1970
308,421,7,0,True,0,True,True,False,421,active,0,2020-08-20 20:43:59+00:00,12,,,2020-08-20 22:32:15,2020
309,422,4,0,True,0,True,True,False,422,active,0,2020-08-20 21:44:43+00:00,11,,,2020-08-20 22:32:15,2020
310,423,12,0,True,0,True,True,False,423,active,0,2020-08-20 21:38:37+00:00,7,,,2020-08-20 22:32:15,2020
311,424,7,0,True,0,True,True,False,424,active,0,2020-08-20 22:09:25+00:00,12,,,2020-08-20 22:32:15,2020
312,425,1,0,True,0,True,True,False,425,active,0,2020-08-20 20:59:24+00:00,15,,,2020-08-20 22:32:15,2020
313,426,16,0,True,0,True,True,False,426,active,0,2020-08-20 22:19:10+00:00,11,,,2020-08-20 22:32:15,2020
314,427,0,0,True,0,True,True,False,427,active,0,2020-08-20 16:52:50+00:00,19,,,2020-08-20 22:32:15,2020
315,428,5,0,True,0,True,True,False,428,active,0,2020-08-20 22:30:29+00:00,14,,,2020-08-20 22:32:15,2020
316,430,16,0,True,0,True,True,False,430,active,0,2020-08-20 09:01:11+00:00,3,,,2020-08-20 22:32:15,2020
317,431,1,0,True,0,True,True,False,431,active,0,2020-08-20 17:16:57+00:00,14,,,2020-08-20 22:32:15,2020
318,432,4,0,True,0,True,True,False,432,active,0,2020-08-20 09:00:41+00:00,15,,,2020-08-20 22:32:15,2020
319,433,4,0,True,0,True,True,False,433,active,0,2020-08-20 08:54:48+00:00,15,,,2020-08-20 22:32:15,2020
320,434,1,0,True,0,True,True,False,434,active,0,2020-08-20 22:25:58+00:00,18,,,2020-08-20 22:32:15,2020
321,435,8,0,True,0,True,True,False,435,active,0,2020-08-20 21:21:21+00:00,7,,,2020-08-20 22:32:15,2020
322,436,6,0,True,0,True,True,False,436,active,0,2020-08-20 22:16:00+00:00,9,,,2020-08-20 22:32:15,2020
323,437,2,0,True,0,True,True,False,437,active,0,2020-08-20 22:31:26+00:00,17,,,2020-08-20 22:32:15,2020
324,440,9,0,True,0,True,True,False,440,active,0,2020-08-20 22:02:43+00:00,8,,,2020-08-20 22:32:15,2020
325,441,17,0,True,0,True,True,False,441,active,0,2020-08-20 22:18:52+00:00,2,,,2020-08-20 22:32:15,2020
326,442,15,0,True,0,True,True,False,442,active,0,2020-08-20 16:42:16+00:00,0,,,2020-08-20 22:32:15,2020
327,443,6,1,True,0,True,True,False,443,active,0,2020-08-20 22:22:42+00:00,12,,,2020-08-20 22:32:15,2020
328,445,7,1,True,0,True,True,False,445,active,0,2020-08-20 22:28:55+00:00,11,,,2020-08-20 22:32:15,2020
329,446,1,0,True,0,True,True,False,446,active,0,2020-08-20 22:21:45+00:00,11,,,2020-08-20 22:32:15,2020
330,447,6,0,True,0,True,True,False,447,active,0,2020-08-20 22:11:49+00:00,13,,,2020-08-20 22:32:15,2020
331,448,6,0,True,0,True,True,False,448,active,0,2020-08-20 19:37:36+00:00,5,,,2020-08-20 22:32:15,2020
332,449,0,0,True,0,False,True,False,449,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 22:32:15,1970
333,450,7,0,True,0,True,True,False,450,active,0,2020-08-20 22:02:50+00:00,8,,,2020-08-20 22:32:15,2020
334,451,8,0,True,0,True,True,False,451,active,0,2020-08-20 21:33:49+00:00,7,,,2020-08-20 22:32:15,2020
335,452,11,0,True,0,True,True,False,452,active,0,2020-08-20 22:28:53+00:00,4,,,2020-08-20 22:32:15,2020
336,453,11,0,True,0,True,True,False,453,active,0,2020-08-20 22:23:25+00:00,4,,,2020-08-20 22:32:15,2020
337,454,11,0,True,0,True,True,False,454,active,0,2020-08-20 21:59:53+00:00,4,,,2020-08-20 22:32:15,2020
338,455,8,0,True,0,True,True,False,455,active,0,2020-08-20 22:11:54+00:00,4,,,2020-08-20 22:32:15,2020
339,456,0,0,True,0,True,True,False,456,active,0,2020-08-20 22:10:30+00:00,19,,,2020-08-20 22:32:15,2020
340,457,10,0,True,0,True,True,False,457,active,0,2020-08-20 13:37:55+00:00,1,,,2020-08-20 22:32:15,2020
341,458,5,3,True,0,True,True,False,458,active,0,2020-08-20 21:36:33+00:00,3,,,2020-08-20 22:32:15,2020
342,459,2,0,True,0,True,True,False,459,active,0,2020-08-20 22:28:25+00:00,21,,,2020-08-20 22:32:15,2020
