,eightd_has_available_keys,legacy_id,num_bikes_disabled,num_ebikes_available,num_docks_disabled,is_returning,station_status,is_renting,num_bikes_available,num_docks_available,is_installed,station_id,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
52,False,60,0,0,0,True,active,True,13,6,True,60,2020-08-06 22:02:03+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 21, 'region': 'BOS', 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 69, 'off_dock_capacity': 40, 'dock_blocked_count': 0}",2020-08-06 22:02:50,2020
53,False,61,0,0,0,True,active,True,18,1,True,61,2020-08-06 22:00:15+00:00,,,2020-08-06 22:02:50,2020
54,False,63,0,0,0,True,active,True,6,9,True,63,2020-08-06 22:00:11+00:00,,,2020-08-06 22:02:50,2020
55,False,64,0,0,0,True,active,True,1,18,True,64,2020-08-06 21:42:47+00:00,,,2020-08-06 22:02:50,2020
56,False,65,1,0,0,True,active,True,4,18,True,65,2020-08-06 21:55:23+00:00,,,2020-08-06 22:02:50,2020
57,False,66,0,0,0,True,active,True,7,8,True,66,2020-08-06 21:51:00+00:00,,,2020-08-06 22:02:50,2020
58,True,67,1,0,0,True,active,True,11,15,True,67,2020-08-06 21:57:20+00:00,,,2020-08-06 22:02:50,2020
59,True,68,0,0,0,True,active,True,14,5,True,68,2020-08-06 21:58:00+00:00,,,2020-08-06 22:02:50,2020
60,True,69,1,0,0,True,active,True,13,5,True,69,2020-08-06 22:01:54+00:00,,,2020-08-06 22:02:50,2020
61,False,70,0,0,0,True,active,True,22,1,True,70,2020-08-06 21:31:34+00:00,,,2020-08-06 22:02:50,2020
62,False,71,0,0,0,True,active,True,17,6,True,71,2020-08-06 21:56:57+00:00,,,2020-08-06 22:02:50,2020
63,False,72,0,0,0,True,active,True,11,12,True,72,2020-08-06 21:58:12+00:00,,,2020-08-06 22:02:50,2020
64,False,73,1,0,0,True,active,True,5,9,True,73,2020-08-06 21:56:37+00:00,,,2020-08-06 22:02:50,2020
65,True,74,0,0,0,True,active,True,12,7,True,74,2020-08-06 21:57:58+00:00,,,2020-08-06 22:02:50,2020
66,False,75,0,0,0,True,active,True,15,0,True,75,2020-08-06 21:59:58+00:00,,,2020-08-06 22:02:50,2020
67,False,76,0,0,0,True,active,True,9,8,True,76,2020-08-06 22:02:17+00:00,,,2020-08-06 22:02:50,2020
68,False,77,0,0,0,True,active,True,3,12,True,77,2020-08-06 20:33:56+00:00,,,2020-08-06 22:02:50,2020
69,False,78,1,0,0,True,active,True,5,13,True,78,2020-08-06 22:02:21+00:00,,,2020-08-06 22:02:50,2020
70,False,79,0,0,0,True,active,True,9,10,True,79,2020-08-06 22:01:27+00:00,,,2020-08-06 22:02:50,2020
71,False,80,0,0,0,True,active,True,20,15,True,80,2020-08-06 22:02:04+00:00,,,2020-08-06 22:02:50,2020
72,False,81,1,0,0,True,active,True,3,15,True,81,2020-08-06 21:49:16+00:00,,,2020-08-06 22:02:50,2020
73,False,82,0,0,0,True,active,True,3,12,True,82,2020-08-06 21:55:15+00:00,,,2020-08-06 22:02:50,2020
74,False,84,0,0,0,True,active,True,7,8,True,84,2020-08-06 21:59:01+00:00,,,2020-08-06 22:02:50,2020
75,False,85,0,0,0,True,active,True,12,7,True,85,2020-08-06 22:00:13+00:00,,,2020-08-06 22:02:50,2020
76,False,86,1,0,0,True,active,True,9,9,True,86,2020-08-06 21:45:40+00:00,,,2020-08-06 22:02:50,2020
77,False,87,0,0,0,True,active,True,13,2,True,87,2020-08-06 21:59:24+00:00,,,2020-08-06 22:02:50,2020
78,False,89,0,0,0,True,active,True,12,7,True,89,2020-08-06 21:53:30+00:00,,,2020-08-06 22:02:50,2020
79,False,90,0,0,0,True,active,True,9,10,True,90,2020-08-06 21:42:58+00:00,,,2020-08-06 22:02:50,2020
80,False,91,0,0,0,True,active,True,7,12,True,91,2020-08-06 21:58:10+00:00,,,2020-08-06 22:02:50,2020
81,False,92,1,0,0,True,active,True,9,9,True,92,2020-08-06 21:42:19+00:00,,,2020-08-06 22:02:50,2020
82,False,93,1,0,0,True,active,True,14,0,True,93,2020-08-06 21:52:59+00:00,,,2020-08-06 22:02:50,2020
83,False,94,0,0,0,True,active,True,7,4,True,94,2020-08-06 21:23:06+00:00,,,2020-08-06 22:02:50,2020
84,False,95,0,0,0,True,active,True,5,10,True,95,2020-08-06 21:58:07+00:00,,,2020-08-06 22:02:50,2020
85,False,96,0,0,0,True,active,True,4,15,True,96,2020-08-06 21:58:13+00:00,,,2020-08-06 22:02:50,2020
86,False,97,0,0,0,True,active,True,4,15,True,97,2020-08-06 21:40:26+00:00,,,2020-08-06 22:02:50,2020
87,False,98,1,0,0,True,active,True,8,14,True,98,2020-08-06 22:00:33+00:00,,,2020-08-06 22:02:50,2020
88,False,99,0,0,0,True,active,True,15,0,True,99,2020-08-06 21:56:10+00:00,,,2020-08-06 22:02:50,2020
89,True,100,1,0,0,True,active,True,19,5,True,100,2020-08-06 21:57:18+00:00,,,2020-08-06 22:02:50,2020
90,False,101,0,0,0,True,active,True,12,3,True,101,2020-08-06 20:49:52+00:00,,,2020-08-06 22:02:50,2020
91,False,102,1,0,0,True,active,True,7,7,True,102,2020-08-06 21:44:50+00:00,,,2020-08-06 22:02:50,2020
92,False,103,0,0,0,True,active,True,1,14,True,103,2020-08-06 21:40:29+00:00,,,2020-08-06 22:02:50,2020
93,False,104,0,0,0,True,active,True,3,16,True,104,2020-08-06 22:02:20+00:00,,,2020-08-06 22:02:50,2020
94,False,105,0,0,0,True,active,True,4,15,True,105,2020-08-06 21:55:01+00:00,,,2020-08-06 22:02:50,2020
95,False,106,1,0,0,True,active,True,5,9,True,106,2020-08-06 19:51:08+00:00,,,2020-08-06 22:02:50,2020
96,False,107,0,0,0,True,active,True,6,13,True,107,2020-08-06 22:00:11+00:00,,,2020-08-06 22:02:50,2020
97,False,108,0,0,0,True,active,True,12,5,True,108,2020-08-06 21:33:55+00:00,,,2020-08-06 22:02:50,2020
98,False,109,0,0,0,True,active,True,8,27,True,109,2020-08-06 18:32:49+00:00,,,2020-08-06 22:02:50,2020
99,False,110,0,0,0,True,active,True,4,11,True,110,2020-08-06 21:55:42+00:00,,,2020-08-06 22:02:50,2020
100,False,111,0,0,0,True,active,True,3,12,True,111,2020-08-06 21:52:55+00:00,,,2020-08-06 22:02:50,2020
101,False,112,0,0,0,True,active,True,3,12,True,112,2020-08-06 21:55:32+00:00,,,2020-08-06 22:02:50,2020
102,False,113,0,0,0,True,active,True,7,8,True,113,2020-08-06 22:01:04+00:00,,,2020-08-06 22:02:50,2020
103,False,114,1,0,0,True,active,True,12,2,True,114,2020-08-06 21:58:37+00:00,,,2020-08-06 22:02:50,2020
104,False,115,1,0,0,True,active,True,15,3,True,115,2020-08-06 21:59:03+00:00,,,2020-08-06 22:02:50,2020
105,False,116,1,0,0,True,active,True,7,15,True,116,2020-08-06 21:56:17+00:00,,,2020-08-06 22:02:50,2020
106,False,117,0,0,0,True,active,True,17,2,True,117,2020-08-06 21:51:54+00:00,,,2020-08-06 22:02:50,2020
107,False,118,0,0,0,True,active,True,16,3,True,118,2020-08-06 21:48:43+00:00,,,2020-08-06 22:02:50,2020
108,False,119,1,0,0,True,active,True,5,9,True,119,2020-08-06 21:55:16+00:00,,,2020-08-06 22:02:50,2020
109,False,120,0,0,0,True,active,True,0,15,True,120,2020-08-06 22:01:01+00:00,,,2020-08-06 22:02:50,2020
110,False,121,0,0,0,True,active,True,0,17,True,121,2020-08-06 21:48:45+00:00,,,2020-08-06 22:02:50,2020
111,False,122,0,0,0,True,active,True,2,13,True,122,2020-08-06 20:55:52+00:00,,,2020-08-06 22:02:50,2020
112,False,124,0,0,0,True,active,True,5,10,True,124,2020-08-06 20:22:30+00:00,,,2020-08-06 22:02:50,2020
113,False,125,1,0,0,True,active,True,5,9,True,125,2020-08-06 21:57:46+00:00,,,2020-08-06 22:02:50,2020
114,False,126,0,0,0,True,active,True,6,9,True,126,2020-08-06 21:28:18+00:00,,,2020-08-06 22:02:50,2020
115,False,128,1,0,0,True,active,True,14,4,True,128,2020-08-06 21:54:28+00:00,,,2020-08-06 22:02:50,2020
116,False,129,1,0,0,True,active,True,13,5,True,129,2020-08-06 21:53:18+00:00,,,2020-08-06 22:02:50,2020
117,False,130,1,0,0,True,active,True,9,5,True,130,2020-08-06 21:40:38+00:00,,,2020-08-06 22:02:50,2020
118,False,131,2,0,0,True,active,True,5,11,True,131,2020-08-06 21:46:06+00:00,,,2020-08-06 22:02:50,2020
119,False,133,0,0,0,True,active,True,7,16,True,133,2020-08-06 22:02:29+00:00,,,2020-08-06 22:02:50,2020
120,False,135,0,0,0,True,active,True,9,8,True,135,2020-08-06 21:44:46+00:00,,,2020-08-06 22:02:50,2020
121,False,136,0,0,0,True,active,True,5,14,True,136,2020-08-06 21:43:47+00:00,,,2020-08-06 22:02:50,2020
122,False,137,0,0,0,True,active,True,0,15,True,137,2020-08-06 21:42:29+00:00,,,2020-08-06 22:02:50,2020
123,False,138,0,0,0,True,active,True,4,11,True,138,2020-08-06 19:46:14+00:00,,,2020-08-06 22:02:50,2020
124,False,139,0,0,0,True,active,True,6,13,True,139,2020-08-06 22:01:37+00:00,,,2020-08-06 22:02:50,2020
125,False,140,2,0,0,True,active,True,13,2,True,140,2020-08-06 21:43:31+00:00,,,2020-08-06 22:02:50,2020
126,False,141,0,0,0,True,active,True,4,11,True,141,2020-08-06 21:57:15+00:00,,,2020-08-06 22:02:50,2020
127,False,142,2,0,0,True,active,True,5,16,True,142,2020-08-06 22:00:27+00:00,,,2020-08-06 22:02:50,2020
128,False,143,0,0,0,True,active,True,8,15,True,143,2020-08-06 22:00:34+00:00,,,2020-08-06 22:02:50,2020
129,False,144,0,0,0,True,active,True,13,6,True,144,2020-08-06 21:36:38+00:00,,,2020-08-06 22:02:50,2020
130,False,145,0,0,0,True,active,True,1,18,True,145,2020-08-06 21:14:12+00:00,,,2020-08-06 22:02:50,2020
131,False,146,1,0,0,True,active,True,4,14,True,146,2020-08-06 21:56:41+00:00,,,2020-08-06 22:02:50,2020
132,True,149,0,0,0,True,active,True,15,3,True,149,2020-08-06 21:57:26+00:00,,,2020-08-06 22:02:50,2020
133,False,150,1,0,0,True,active,True,2,16,True,150,2020-08-06 21:43:39+00:00,,,2020-08-06 22:02:50,2020
134,False,151,0,0,0,True,active,True,13,6,True,151,2020-08-06 22:00:13+00:00,,,2020-08-06 22:02:50,2020
135,True,152,0,0,0,True,active,True,15,0,True,152,2020-08-06 21:47:06+00:00,,,2020-08-06 22:02:50,2020
136,False,156,0,0,0,True,active,True,0,15,True,156,2020-08-06 20:29:09+00:00,,,2020-08-06 22:02:50,2020
137,False,157,1,0,0,True,active,True,5,9,True,157,2020-08-06 21:59:36+00:00,,,2020-08-06 22:02:50,2020
138,False,159,0,0,0,True,active,True,4,11,True,159,2020-08-06 21:47:33+00:00,,,2020-08-06 22:02:50,2020
139,True,160,0,0,0,True,active,True,8,6,True,160,2020-08-06 22:01:51+00:00,,,2020-08-06 22:02:50,2020
140,True,161,0,0,0,True,active,True,15,8,True,161,2020-08-06 21:56:51+00:00,,,2020-08-06 22:02:50,2020
141,False,162,0,0,0,True,active,True,10,5,True,162,2020-08-06 21:32:53+00:00,,,2020-08-06 22:02:50,2020
142,True,163,0,0,0,True,active,True,5,14,True,163,2020-08-06 21:48:00+00:00,,,2020-08-06 22:02:50,2020
143,False,167,0,0,0,True,active,True,3,12,True,167,2020-08-06 22:02:32+00:00,,,2020-08-06 22:02:50,2020
144,False,169,2,0,0,True,active,True,10,7,True,169,2020-08-06 21:45:19+00:00,,,2020-08-06 22:02:50,2020
145,True,170,0,0,0,True,active,True,2,12,True,170,2020-08-06 16:10:57+00:00,,,2020-08-06 22:02:50,2020
146,True,171,0,0,0,True,active,True,7,16,True,171,2020-08-06 21:19:53+00:00,,,2020-08-06 22:02:50,2020
147,True,173,0,0,0,True,active,True,3,11,True,173,2020-08-06 21:56:49+00:00,,,2020-08-06 22:02:50,2020
148,False,174,1,0,0,True,active,True,0,14,True,174,2020-08-06 21:44:19+00:00,,,2020-08-06 22:02:50,2020
149,True,175,0,0,0,True,active,True,0,17,True,175,2020-08-06 21:48:47+00:00,,,2020-08-06 22:02:50,2020
150,False,176,0,0,0,True,active,True,1,14,True,176,2020-08-06 22:01:50+00:00,,,2020-08-06 22:02:50,2020
151,False,177,0,0,0,True,active,True,19,0,True,177,2020-08-06 22:02:22+00:00,,,2020-08-06 22:02:50,2020
152,False,178,0,0,0,True,active,True,2,17,True,178,2020-08-06 21:57:59+00:00,,,2020-08-06 22:02:50,2020
153,False,179,0,0,0,True,active,True,6,19,True,179,2020-08-06 22:02:20+00:00,,,2020-08-06 22:02:50,2020
154,False,180,0,0,0,True,active,True,11,8,True,180,2020-08-06 21:45:32+00:00,,,2020-08-06 22:02:50,2020
155,False,181,0,0,0,True,active,True,16,3,True,181,2020-08-06 21:59:13+00:00,,,2020-08-06 22:02:50,2020
156,True,182,0,0,0,True,active,True,14,5,True,182,2020-08-06 21:17:33+00:00,,,2020-08-06 22:02:50,2020
157,False,183,0,0,0,True,active,True,5,14,True,183,2020-08-06 21:54:28+00:00,,,2020-08-06 22:02:50,2020
158,False,184,1,0,0,True,active,True,10,8,True,184,2020-08-06 22:01:08+00:00,,,2020-08-06 22:02:50,2020
159,False,185,0,0,0,True,active,True,4,11,True,185,2020-08-06 21:53:43+00:00,,,2020-08-06 22:02:50,2020
160,True,186,1,0,0,True,active,True,12,2,True,186,2020-08-06 21:55:46+00:00,,,2020-08-06 22:02:50,2020
161,False,187,0,0,0,True,active,True,8,7,True,187,2020-08-06 20:50:36+00:00,,,2020-08-06 22:02:50,2020
162,False,188,0,0,0,True,active,True,11,4,True,188,2020-08-06 21:41:53+00:00,,,2020-08-06 22:02:50,2020
163,True,189,0,0,0,True,active,True,18,5,True,189,2020-08-06 22:00:43+00:00,,,2020-08-06 22:02:50,2020
164,True,190,1,0,0,True,active,True,15,21,True,190,2020-08-06 22:01:04+00:00,,,2020-08-06 22:02:50,2020
165,False,191,0,0,0,True,active,True,1,14,True,191,2020-08-06 22:02:02+00:00,,,2020-08-06 22:02:50,2020
166,False,192,0,0,0,True,active,True,11,8,True,192,2020-08-06 21:47:32+00:00,,,2020-08-06 22:02:50,2020
167,True,193,1,0,0,True,active,True,0,14,True,193,2020-08-06 21:03:21+00:00,,,2020-08-06 22:02:50,2020
168,False,194,0,0,0,True,active,True,3,16,True,194,2020-08-06 21:54:06+00:00,,,2020-08-06 22:02:50,2020
169,False,195,2,0,0,True,active,True,5,16,True,195,2020-08-06 21:48:43+00:00,,,2020-08-06 22:02:50,2020
170,True,196,0,0,0,True,active,True,6,4,True,196,2020-08-06 21:55:12+00:00,,,2020-08-06 22:02:50,2020
171,False,197,0,0,0,True,active,True,2,13,True,197,2020-08-06 21:18:22+00:00,,,2020-08-06 22:02:50,2020
172,False,199,0,0,0,True,active,True,4,11,True,199,2020-08-06 19:52:44+00:00,,,2020-08-06 22:02:50,2020
173,False,200,0,0,0,True,active,True,19,0,True,200,2020-08-06 22:02:18+00:00,,,2020-08-06 22:02:50,2020
174,False,201,0,0,0,True,active,True,4,11,True,201,2020-08-06 19:37:33+00:00,,,2020-08-06 22:02:50,2020
175,False,202,0,0,0,True,active,True,7,8,True,202,2020-08-06 18:06:51+00:00,,,2020-08-06 22:02:50,2020
176,False,203,0,0,0,True,active,True,6,9,True,203,2020-08-06 21:46:03+00:00,,,2020-08-06 22:02:50,2020
177,False,204,1,0,0,True,active,True,5,9,True,204,2020-08-06 21:23:49+00:00,,,2020-08-06 22:02:50,2020
178,False,205,0,0,0,True,active,True,8,7,True,205,2020-08-06 22:02:09+00:00,,,2020-08-06 22:02:50,2020
179,True,206,0,0,0,True,active,True,8,15,True,206,2020-08-06 21:45:56+00:00,,,2020-08-06 22:02:50,2020
180,True,208,0,0,0,True,active,True,13,2,True,208,2020-08-06 18:59:26+00:00,,,2020-08-06 22:02:50,2020
