,is_installed,last_reported,num_bikes_available,num_ebikes_available,station_id,num_bikes_disabled,station_status,is_returning,legacy_id,num_docks_disabled,eightd_has_available_keys,num_docks_available,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,True,2020-07-29 22:42:32+00:00,15,0,329,0,active,True,329,0,False,0,True,,,2020-07-29 22:50:30,2020
221,True,2020-07-29 22:33:00+00:00,10,0,330,0,active,True,330,0,False,5,True,,,2020-07-29 22:50:30,2020
222,True,2020-07-29 22:50:07+00:00,9,0,331,1,active,True,331,0,False,5,True,,,2020-07-29 22:50:30,2020
223,True,2020-07-29 22:49:26+00:00,6,0,332,1,active,True,332,0,False,8,True,,,2020-07-29 22:50:30,2020
224,True,2020-07-29 22:38:09+00:00,15,0,333,0,active,True,333,0,False,10,True,,,2020-07-29 22:50:30,2020
225,True,2020-07-29 22:43:06+00:00,8,0,334,0,active,True,334,0,False,11,True,,,2020-07-29 22:50:30,2020
226,True,2020-07-29 22:43:22+00:00,6,0,335,0,active,True,335,0,False,13,True,,,2020-07-29 22:50:30,2020
227,True,2020-07-29 21:08:19+00:00,11,0,336,0,active,True,336,0,False,4,True,,,2020-07-29 22:50:30,2020
228,True,2020-07-29 21:15:37+00:00,13,0,337,1,active,True,337,0,False,1,True,,,2020-07-29 22:50:30,2020
229,True,2020-07-29 22:41:46+00:00,1,0,338,0,active,True,338,0,False,14,True,,,2020-07-29 22:50:30,2020
230,True,2020-07-29 22:48:43+00:00,12,0,339,0,active,True,339,0,False,3,True,,,2020-07-29 22:50:30,2020
231,True,2020-07-29 15:27:12+00:00,13,0,340,1,active,True,340,0,False,5,True,,,2020-07-29 22:50:30,2020
232,True,2020-07-29 15:51:22+00:00,8,0,341,0,active,True,341,0,True,7,True,,,2020-07-29 22:50:30,2020
233,True,2020-07-29 22:47:36+00:00,9,0,342,0,active,True,342,0,False,6,True,,,2020-07-29 22:50:30,2020
234,True,2020-07-29 15:29:35+00:00,4,0,343,1,active,True,343,0,False,10,True,,,2020-07-29 22:50:30,2020
235,True,2020-07-29 21:37:22+00:00,1,0,344,0,active,True,344,0,False,18,True,,,2020-07-29 22:50:30,2020
236,True,2020-07-29 22:48:24+00:00,3,0,345,0,active,True,345,0,False,16,True,,,2020-07-29 22:50:30,2020
237,True,2020-07-29 22:33:56+00:00,0,0,346,0,active,True,346,0,False,15,True,,,2020-07-29 22:50:30,2020
238,True,2020-07-29 17:43:34+00:00,5,0,347,0,active,True,347,0,False,10,True,,,2020-07-29 22:50:30,2020
239,True,2020-07-29 21:36:09+00:00,8,0,348,2,active,True,348,0,False,5,True,,,2020-07-29 22:50:30,2020
240,True,2020-07-29 16:21:16+00:00,3,0,349,0,active,True,349,0,True,14,True,,,2020-07-29 22:50:30,2020
241,True,2020-07-29 22:43:19+00:00,2,0,350,0,active,True,350,0,False,15,True,,,2020-07-29 22:50:30,2020
242,True,2020-07-29 22:32:35+00:00,4,0,351,0,active,True,351,0,False,11,True,,,2020-07-29 22:50:30,2020
243,True,2020-07-29 22:47:52+00:00,1,0,352,0,active,True,352,0,False,14,True,,,2020-07-29 22:50:30,2020
244,True,2020-07-29 22:07:04+00:00,12,0,353,0,active,True,353,0,True,3,True,,,2020-07-29 22:50:30,2020
245,True,2020-07-29 22:16:52+00:00,0,0,354,0,active,True,354,0,False,15,True,,,2020-07-29 22:50:30,2020
246,True,2020-07-29 20:24:25+00:00,12,0,355,0,active,True,355,0,False,5,True,,,2020-07-29 22:50:30,2020
247,True,2020-07-29 22:49:51+00:00,11,0,356,0,active,True,356,0,False,12,True,,,2020-07-29 22:50:30,2020
248,True,2020-07-29 22:32:00+00:00,14,0,357,1,active,True,357,0,False,0,True,,,2020-07-29 22:50:30,2020
249,True,2020-07-29 22:18:33+00:00,6,0,358,0,active,True,358,0,False,13,True,,,2020-07-29 22:50:30,2020
250,True,2020-07-29 22:44:33+00:00,0,0,359,0,active,True,359,0,False,15,True,,,2020-07-29 22:50:30,2020
251,True,2020-07-29 22:42:07+00:00,4,0,360,0,active,True,360,0,False,11,True,,,2020-07-29 22:50:30,2020
252,True,2020-07-29 22:49:05+00:00,12,0,361,0,active,True,361,0,False,7,True,,,2020-07-29 22:50:30,2020
253,True,2020-07-29 22:49:56+00:00,15,0,362,0,active,True,362,0,False,4,True,,,2020-07-29 22:50:30,2020
254,True,2020-07-29 22:39:46+00:00,17,0,363,0,active,True,363,0,False,2,True,,,2020-07-29 22:50:30,2020
255,True,2020-07-29 22:44:01+00:00,9,0,364,2,active,True,364,0,False,8,True,,,2020-07-29 22:50:30,2020
256,True,2020-07-29 22:38:10+00:00,6,0,365,0,active,True,365,0,False,13,True,,,2020-07-29 22:50:30,2020
257,True,2020-07-29 22:44:34+00:00,7,0,366,0,active,True,366,0,False,8,True,,,2020-07-29 22:50:30,2020
258,True,2020-07-29 22:29:08+00:00,16,0,367,1,active,True,367,0,False,2,True,,,2020-07-29 22:50:30,2020
259,True,2020-07-29 21:55:18+00:00,2,0,368,0,active,True,368,0,False,13,True,,,2020-07-29 22:50:30,2020
260,True,2020-07-29 22:40:14+00:00,7,0,369,0,active,True,369,0,False,8,True,,,2020-07-29 22:50:30,2020
261,True,2020-07-29 22:49:15+00:00,13,0,370,1,active,True,370,0,False,5,True,,,2020-07-29 22:50:30,2020
262,True,2020-07-29 22:29:40+00:00,9,0,371,0,active,True,371,0,False,10,True,,,2020-07-29 22:50:30,2020
263,True,2020-07-29 22:48:47+00:00,16,0,372,0,active,True,372,0,False,3,True,,,2020-07-29 22:50:30,2020
264,True,2020-07-29 21:54:14+00:00,7,0,373,0,active,True,373,0,False,8,True,,,2020-07-29 22:50:30,2020
265,True,2020-07-29 22:40:26+00:00,3,0,374,0,active,True,374,0,False,16,True,,,2020-07-29 22:50:30,2020
266,True,2020-07-29 22:25:33+00:00,11,0,376,0,active,True,376,0,False,4,True,,,2020-07-29 22:50:30,2020
267,True,2020-07-29 22:26:01+00:00,14,0,377,0,active,True,377,0,False,5,True,,,2020-07-29 22:50:30,2020
268,True,2020-07-29 22:33:40+00:00,9,0,378,0,active,True,378,0,False,10,True,,,2020-07-29 22:50:30,2020
269,True,2020-07-29 22:49:46+00:00,10,0,379,0,active,True,379,0,False,5,True,,,2020-07-29 22:50:30,2020
270,True,2020-07-29 22:48:37+00:00,0,0,380,1,active,True,380,0,False,17,True,,,2020-07-29 22:50:30,2020
271,True,2020-07-29 22:25:08+00:00,12,0,381,1,active,True,381,0,False,6,True,,,2020-07-29 22:50:30,2020
272,True,2020-07-29 22:33:26+00:00,7,0,384,1,active,True,384,0,True,11,True,,,2020-07-29 22:50:30,2020
273,True,2020-07-29 22:48:11+00:00,2,0,385,0,active,True,385,1,False,12,True,,,2020-07-29 22:50:30,2020
274,True,2020-07-29 22:45:54+00:00,8,0,386,0,active,True,386,0,False,11,True,,,2020-07-29 22:50:30,2020
275,True,2020-07-29 21:13:19+00:00,11,0,387,0,active,True,387,0,False,4,True,,,2020-07-29 22:50:30,2020
276,True,2020-07-29 08:59:07+00:00,3,0,388,0,active,True,388,0,False,8,True,,,2020-07-29 22:50:30,2020
277,True,2020-07-29 17:16:59+00:00,9,0,389,0,active,True,389,0,False,5,True,,,2020-07-29 22:50:30,2020
278,True,2020-07-29 10:46:04+00:00,15,0,390,0,active,True,390,0,False,0,True,,,2020-07-29 22:50:30,2020
279,True,2020-07-29 21:59:13+00:00,12,0,391,0,active,True,391,0,False,3,True,,,2020-07-29 22:50:30,2020
280,True,2020-07-29 21:40:08+00:00,6,0,392,0,active,True,392,0,False,9,True,,,2020-07-29 22:50:30,2020
281,True,2020-07-28 16:21:03+00:00,6,0,393,0,active,True,393,0,False,9,True,,,2020-07-29 22:50:30,2020
282,True,2020-07-29 21:46:59+00:00,0,0,394,0,active,True,394,0,False,14,True,,,2020-07-29 22:50:30,2020
283,True,2020-07-29 14:45:26+00:00,6,0,395,0,active,True,395,0,False,9,True,,,2020-07-29 22:50:30,2020
284,True,2020-07-29 17:56:52+00:00,9,0,396,0,active,True,396,0,False,6,True,,,2020-07-29 22:50:30,2020
285,True,2020-07-29 16:43:59+00:00,9,0,397,0,active,True,397,0,False,6,True,,,2020-07-29 22:50:30,2020
286,True,2020-07-29 22:29:37+00:00,5,0,398,0,active,True,398,0,False,14,True,,,2020-07-29 22:50:30,2020
287,True,2020-07-29 21:59:49+00:00,0,0,399,0,active,True,399,0,False,15,True,,,2020-07-29 22:50:30,2020
288,True,2020-07-29 21:20:00+00:00,11,0,400,0,active,True,400,0,False,16,True,,,2020-07-29 22:50:30,2020
289,True,2020-07-29 20:53:44+00:00,14,0,401,0,active,True,401,0,False,1,True,,,2020-07-29 22:50:30,2020
290,True,2020-07-29 22:15:12+00:00,3,0,402,0,active,True,402,0,False,12,True,,,2020-07-29 22:50:30,2020
291,True,2020-07-29 22:47:22+00:00,3,0,403,0,active,True,403,0,False,12,True,,,2020-07-29 22:50:30,2020
292,True,2020-07-29 22:40:12+00:00,8,0,404,0,active,True,404,0,False,8,True,,,2020-07-29 22:50:30,2020
293,True,2020-07-29 22:25:16+00:00,11,0,405,1,active,True,405,0,False,7,True,,,2020-07-29 22:50:30,2020
294,True,2020-07-29 21:52:23+00:00,2,0,406,1,active,True,406,0,False,12,True,,,2020-07-29 22:50:30,2020
295,True,2020-07-29 22:49:08+00:00,3,0,407,0,active,True,407,0,False,16,True,,,2020-07-29 22:50:30,2020
296,True,2020-07-29 21:50:28+00:00,8,0,408,0,active,True,408,0,False,7,True,,,2020-07-29 22:50:30,2020
297,True,2020-07-29 22:39:14+00:00,7,0,409,0,active,True,409,0,False,12,True,,,2020-07-29 22:50:30,2020
298,True,2020-07-29 21:53:19+00:00,15,0,410,2,active,True,410,0,False,2,True,,,2020-07-29 22:50:30,2020
299,True,2020-07-29 21:56:06+00:00,13,0,411,2,active,True,411,0,False,0,True,,,2020-07-29 22:50:30,2020
300,True,2020-07-29 22:24:23+00:00,10,0,412,0,active,True,412,0,False,9,True,,,2020-07-29 22:50:30,2020
301,True,2020-07-29 22:50:16+00:00,16,0,413,0,active,True,413,0,False,3,True,,,2020-07-29 22:50:30,2020
302,True,2020-07-29 22:08:27+00:00,4,0,414,0,active,True,414,0,False,19,True,,,2020-07-29 22:50:30,2020
303,True,2020-07-29 22:06:03+00:00,0,0,415,1,active,True,415,0,False,18,True,,,2020-07-29 22:50:30,2020
304,True,2020-07-29 22:50:25+00:00,12,0,416,0,active,True,416,0,False,3,True,,,2020-07-29 22:50:30,2020
305,True,2020-07-29 22:46:47+00:00,6,0,417,1,active,True,417,0,False,12,True,,,2020-07-29 22:50:30,2020
306,True,2020-07-29 22:41:45+00:00,14,0,419,0,active,True,419,0,False,1,True,,,2020-07-29 22:50:30,2020
307,False,1970-01-02 00:00:00+00:00,0,0,420,0,out_of_service,False,420,0,False,0,False,,,2020-07-29 22:50:30,1970
308,True,2020-07-29 14:32:21+00:00,9,0,421,1,active,True,421,0,False,9,True,,,2020-07-29 22:50:30,2020
309,True,2020-07-29 15:13:37+00:00,14,0,422,0,active,True,422,0,False,1,True,,,2020-07-29 22:50:30,2020
310,True,2020-07-29 19:04:10+00:00,9,0,423,0,active,True,423,0,False,10,True,,,2020-07-29 22:50:30,2020
311,True,2020-07-29 21:41:30+00:00,3,0,424,1,active,True,424,0,False,15,True,,,2020-07-29 22:50:30,2020
312,True,2020-07-29 21:59:19+00:00,3,0,425,0,active,True,425,0,False,13,True,,,2020-07-29 22:50:30,2020
313,True,2020-07-29 22:38:52+00:00,11,0,426,0,active,True,426,0,False,16,True,,,2020-07-29 22:50:30,2020
314,True,2020-07-29 10:20:22+00:00,8,0,427,0,active,True,427,0,False,11,True,,,2020-07-29 22:50:30,2020
315,True,2020-07-29 22:30:08+00:00,8,0,428,0,active,True,428,0,False,11,True,,,2020-07-29 22:50:30,2020
316,True,2020-07-29 19:39:05+00:00,15,0,430,0,active,True,430,0,False,4,True,,,2020-07-29 22:50:30,2020
317,True,2020-07-29 19:06:58+00:00,0,0,431,1,active,True,431,0,False,14,True,,,2020-07-29 22:50:30,2020
318,True,2020-07-29 22:08:43+00:00,6,0,432,0,active,True,432,0,False,13,True,,,2020-07-29 22:50:30,2020
319,True,2020-07-29 13:58:30+00:00,0,0,433,1,active,True,433,0,False,18,True,,,2020-07-29 22:50:30,2020
320,True,2020-07-29 21:07:27+00:00,8,0,434,1,active,True,434,0,False,10,True,,,2020-07-29 22:50:30,2020
321,True,2020-07-29 22:45:32+00:00,10,0,435,3,active,True,435,0,False,2,True,,,2020-07-29 22:50:30,2020
322,True,2020-07-29 21:43:10+00:00,3,0,436,0,active,True,436,0,False,12,True,,,2020-07-29 22:50:30,2020
323,True,2020-07-29 22:45:26+00:00,12,0,437,0,active,True,437,0,False,7,True,,,2020-07-29 22:50:30,2020
324,True,2020-07-29 21:10:36+00:00,4,0,440,0,active,True,440,0,False,13,True,,,2020-07-29 22:50:30,2020
325,True,2020-07-29 22:42:31+00:00,16,0,441,0,active,True,441,0,False,3,True,,,2020-07-29 22:50:30,2020
326,True,2020-07-29 22:35:57+00:00,3,0,442,0,active,True,442,0,False,12,True,,,2020-07-29 22:50:30,2020
327,True,2020-07-29 22:42:13+00:00,7,0,443,0,active,True,443,0,False,12,True,,,2020-07-29 22:50:30,2020
328,True,2020-07-29 22:49:43+00:00,11,0,445,0,active,True,445,0,False,8,True,,,2020-07-29 22:50:30,2020
329,True,2020-07-29 21:49:13+00:00,4,0,446,0,active,True,446,0,False,8,True,,,2020-07-29 22:50:30,2020
330,True,2020-07-29 22:14:49+00:00,2,0,447,0,active,True,447,0,False,17,True,,,2020-07-29 22:50:30,2020
331,True,2020-07-29 14:20:33+00:00,4,0,448,0,active,True,448,0,False,7,True,,,2020-07-29 22:50:30,2020
332,False,1970-01-02 00:00:00+00:00,0,0,449,0,out_of_service,True,449,0,False,0,True,,,2020-07-29 22:50:30,1970
333,True,2020-07-29 22:49:42+00:00,3,0,450,0,active,True,450,0,False,12,True,,,2020-07-29 22:50:30,2020
334,True,2020-07-29 22:46:06+00:00,1,0,451,0,active,True,451,0,False,14,True,,,2020-07-29 22:50:30,2020
335,True,2020-07-29 22:41:06+00:00,7,0,452,0,active,True,452,0,False,8,True,,,2020-07-29 22:50:30,2020
336,True,2020-07-29 22:23:18+00:00,1,0,453,0,active,True,453,0,False,14,True,,,2020-07-29 22:50:30,2020
337,True,2020-07-29 22:27:04+00:00,1,0,454,0,active,True,454,0,False,14,True,,,2020-07-29 22:50:30,2020
