,num_docks_available,is_renting,last_reported,num_bikes_available,legacy_id,station_id,num_ebikes_available,num_docks_disabled,eightd_has_available_keys,num_bikes_disabled,is_installed,is_returning,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,3,True,2020-07-30 14:24:42+00:00,12,329,329,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
221,12,True,2020-07-30 16:15:45+00:00,3,330,330,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
222,1,True,2020-07-30 16:33:13+00:00,12,331,331,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
223,15,True,2020-07-30 16:18:29+00:00,0,332,332,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
224,4,True,2020-07-30 14:51:20+00:00,21,333,333,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
225,1,True,2020-07-30 16:34:31+00:00,18,334,334,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
226,7,True,2020-07-30 14:02:02+00:00,12,335,335,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
227,3,True,2020-07-30 15:39:42+00:00,12,336,336,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
228,0,True,2020-07-30 14:34:22+00:00,14,337,337,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
229,14,True,2020-07-30 16:04:10+00:00,1,338,338,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
230,2,True,2020-07-30 14:28:05+00:00,13,339,339,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
231,5,True,2020-07-30 15:05:44+00:00,13,340,340,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
232,6,True,2020-07-30 12:03:50+00:00,9,341,341,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
233,10,True,2020-07-30 16:15:53+00:00,4,342,342,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
234,10,True,2020-07-29 22:58:46+00:00,4,343,343,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
235,18,True,2020-07-30 16:04:18+00:00,1,344,344,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
236,18,True,2020-07-30 16:32:33+00:00,1,345,345,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
237,14,True,2020-07-30 15:51:17+00:00,1,346,346,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
238,11,True,2020-07-30 02:21:03+00:00,4,347,347,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
239,5,True,2020-07-30 00:22:12+00:00,8,348,348,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
240,7,True,2020-07-30 16:05:49+00:00,10,349,349,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
241,16,True,2020-07-30 12:54:11+00:00,1,350,350,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
242,6,True,2020-07-30 14:14:22+00:00,9,351,351,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
243,10,True,2020-07-30 16:30:49+00:00,5,352,352,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
244,3,True,2020-07-29 23:34:02+00:00,12,353,353,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
245,12,True,2020-07-30 16:19:58+00:00,2,354,354,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
246,6,True,2020-07-30 12:36:50+00:00,11,355,355,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
247,7,True,2020-07-30 16:05:44+00:00,16,356,356,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
248,3,True,2020-07-30 15:25:45+00:00,12,357,357,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
249,15,True,2020-07-30 15:19:26+00:00,4,358,358,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
250,12,True,2020-07-30 16:16:16+00:00,3,359,359,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
251,13,True,2020-07-30 16:30:55+00:00,2,360,360,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
252,15,True,2020-07-30 15:37:37+00:00,4,361,361,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
253,18,True,2020-07-30 16:30:11+00:00,1,362,362,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
254,6,True,2020-07-30 15:53:28+00:00,13,363,363,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
255,13,True,2020-07-30 16:09:52+00:00,4,364,364,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
256,17,True,2020-07-30 16:34:04+00:00,2,365,365,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
257,5,True,2020-07-30 15:53:03+00:00,10,366,366,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
258,1,True,2020-07-30 16:16:39+00:00,18,367,367,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
259,13,True,2020-07-30 16:08:38+00:00,2,368,368,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
260,4,True,2020-07-30 16:34:20+00:00,11,369,369,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
261,13,True,2020-07-30 16:16:50+00:00,5,370,370,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
262,11,True,2020-07-30 11:55:47+00:00,8,371,371,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
263,10,True,2020-07-30 16:33:24+00:00,9,372,372,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
264,6,True,2020-07-30 08:13:12+00:00,9,373,373,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
265,12,True,2020-07-30 16:21:36+00:00,7,374,374,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
266,4,True,2020-07-30 16:12:23+00:00,11,376,376,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
267,5,True,2020-07-30 14:56:57+00:00,14,377,377,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
268,15,True,2020-07-30 15:04:52+00:00,3,378,378,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
269,13,True,2020-07-30 16:26:09+00:00,2,379,379,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
270,0,True,2020-07-30 16:08:43+00:00,16,380,380,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
271,7,True,2020-07-30 15:57:12+00:00,11,381,381,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
272,6,True,2020-07-30 16:32:11+00:00,13,384,384,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
273,1,True,2020-07-30 16:14:39+00:00,13,385,385,0,1,False,0,True,True,active,,,2020-07-30 16:34:35,2020
274,10,True,2020-07-30 15:52:41+00:00,9,386,386,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
275,5,True,2020-07-30 15:13:59+00:00,10,387,387,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
276,8,True,2020-07-29 08:59:07+00:00,3,388,388,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
277,2,True,2020-07-30 16:33:56+00:00,12,389,389,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
278,2,True,2020-07-30 08:55:07+00:00,13,390,390,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
279,3,True,2020-07-30 08:01:34+00:00,12,391,391,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
280,11,True,2020-07-30 15:07:26+00:00,4,392,392,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
281,9,True,2020-07-30 08:56:58+00:00,6,393,393,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
282,14,True,2020-07-30 16:32:03+00:00,0,394,394,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
283,9,True,2020-07-30 15:53:26+00:00,6,395,395,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
284,5,True,2020-07-30 08:55:01+00:00,10,396,396,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
285,4,True,2020-07-30 10:30:46+00:00,11,397,397,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
286,17,True,2020-07-30 15:51:08+00:00,2,398,398,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
287,12,True,2020-07-30 15:33:10+00:00,3,399,399,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
288,16,True,2020-07-30 16:24:25+00:00,11,400,400,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
289,3,True,2020-07-30 16:12:19+00:00,12,401,401,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
290,14,True,2020-07-30 15:57:04+00:00,1,402,402,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
291,14,True,2020-07-30 16:21:46+00:00,1,403,403,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
292,7,True,2020-07-30 16:32:11+00:00,9,404,404,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
293,4,True,2020-07-30 08:56:05+00:00,14,405,405,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
294,11,True,2020-07-30 15:28:46+00:00,2,406,406,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
295,17,True,2020-07-30 15:49:22+00:00,2,407,407,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
296,4,True,2020-07-30 16:01:25+00:00,11,408,408,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
297,14,True,2020-07-30 15:59:36+00:00,5,409,409,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
298,5,True,2020-07-30 14:15:18+00:00,14,410,410,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
299,3,True,2020-07-30 08:36:48+00:00,12,411,411,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
300,17,True,2020-07-30 14:49:22+00:00,2,412,412,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
301,11,True,2020-07-30 16:33:11+00:00,8,413,413,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
302,19,True,2020-07-30 13:21:51+00:00,4,414,414,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
303,14,True,2020-07-30 16:19:28+00:00,4,415,415,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
304,7,True,2020-07-30 16:25:10+00:00,8,416,416,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
305,13,True,2020-07-30 16:12:19+00:00,6,417,417,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
306,4,True,2020-07-30 14:59:52+00:00,10,419,419,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
307,0,False,1970-01-02 00:00:00+00:00,0,420,420,0,0,False,0,False,False,out_of_service,,,2020-07-30 16:34:35,1970
308,9,True,2020-07-30 12:27:49+00:00,9,421,421,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
309,0,True,2020-07-30 01:12:02+00:00,15,422,422,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
310,9,True,2020-07-30 12:20:56+00:00,10,423,423,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
311,16,True,2020-07-30 15:16:34+00:00,3,424,424,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
312,15,True,2020-07-30 14:09:03+00:00,1,425,425,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
313,10,True,2020-07-30 16:00:08+00:00,16,426,426,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
314,10,True,2020-07-30 16:15:28+00:00,9,427,427,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
315,4,True,2020-07-30 16:28:50+00:00,15,428,428,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
316,5,True,2020-07-30 16:20:39+00:00,14,430,430,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
317,13,True,2020-07-30 00:37:18+00:00,1,431,431,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
318,13,True,2020-07-30 08:56:06+00:00,6,432,432,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
319,19,True,2020-07-30 07:26:40+00:00,0,433,433,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
320,10,True,2020-07-29 21:07:27+00:00,8,434,434,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
321,0,True,2020-07-30 16:06:44+00:00,13,435,435,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
322,14,True,2020-07-30 12:25:14+00:00,1,436,436,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
323,10,True,2020-07-30 16:34:13+00:00,9,437,437,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
324,14,True,2020-07-30 16:18:02+00:00,3,440,440,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
325,9,True,2020-07-30 13:00:27+00:00,10,441,441,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
326,12,True,2020-07-30 15:49:51+00:00,3,442,442,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
327,14,True,2020-07-30 15:05:51+00:00,5,443,443,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
328,5,True,2020-07-30 15:48:24+00:00,14,445,445,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
329,4,True,2020-07-30 15:58:48+00:00,8,446,446,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
330,19,True,2020-07-30 15:12:53+00:00,0,447,447,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
331,7,True,2020-07-29 14:20:33+00:00,4,448,448,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
332,0,True,1970-01-02 00:00:00+00:00,0,449,449,0,0,False,0,False,True,out_of_service,,,2020-07-30 16:34:35,1970
333,15,True,2020-07-30 16:20:07+00:00,0,450,450,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
334,15,True,2020-07-30 14:26:45+00:00,0,451,451,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
335,10,True,2020-07-30 16:14:36+00:00,5,452,452,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
336,11,True,2020-07-30 12:41:58+00:00,4,453,453,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
337,10,True,2020-07-30 15:59:17+00:00,5,454,454,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
