,station_id,num_ebikes_available,legacy_id,num_docks_available,num_bikes_available,is_returning,last_reported,num_docks_disabled,station_status,is_installed,num_bikes_disabled,eightd_has_available_keys,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
216,318,0,318,17,2,True,2020-08-01 02:25:54+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
217,319,0,319,19,6,True,2020-08-01 00:36:43+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
218,327,0,327,11,4,True,2020-08-01 02:20:47+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
219,328,0,328,6,9,True,2020-08-01 01:34:13+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
220,329,0,329,2,13,True,2020-08-01 01:53:38+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
221,330,0,330,15,0,True,2020-08-01 02:36:00+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
222,331,0,331,7,6,True,2020-08-01 02:42:20+00:00,0,active,True,2,False,True,,,2020-08-01 02:46:50,2020
223,332,0,332,3,12,True,2020-08-01 02:37:42+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
224,333,0,333,5,20,True,2020-08-01 02:38:18+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
225,334,0,334,2,17,True,2020-07-31 23:52:23+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
226,335,0,335,6,13,True,2020-08-01 02:36:28+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
227,336,0,336,5,10,True,2020-08-01 01:02:53+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
228,337,0,337,3,11,True,2020-08-01 00:31:57+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
229,338,0,338,9,5,True,2020-08-01 02:20:10+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
230,339,0,339,4,10,True,2020-08-01 02:32:59+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
231,340,0,340,4,15,True,2020-07-31 22:20:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
232,341,0,341,8,7,True,2020-07-31 16:13:56+00:00,0,active,True,0,True,True,,,2020-08-01 02:46:50,2020
233,342,0,342,0,14,True,2020-08-01 02:43:26+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
234,343,0,343,9,5,True,2020-08-01 00:29:16+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
235,344,0,344,16,3,True,2020-08-01 01:16:11+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
236,345,0,345,18,1,True,2020-08-01 02:44:58+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
237,346,0,346,13,2,True,2020-08-01 00:05:30+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
238,347,0,347,12,3,True,2020-07-31 22:10:40+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
239,348,0,348,3,10,True,2020-08-01 00:29:33+00:00,0,active,True,2,False,True,,,2020-08-01 02:46:50,2020
240,349,0,349,6,11,True,2020-07-31 21:50:36+00:00,0,active,True,0,True,True,,,2020-08-01 02:46:50,2020
241,350,0,350,15,2,True,2020-07-31 18:38:22+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
242,351,0,351,9,5,True,2020-08-01 00:55:21+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
243,352,0,352,2,13,True,2020-08-01 02:45:22+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
244,353,0,353,4,11,True,2020-07-31 17:28:08+00:00,0,active,True,0,True,True,,,2020-08-01 02:46:50,2020
245,354,0,354,14,0,True,2020-08-01 02:21:33+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
246,355,0,355,9,8,True,2020-08-01 02:36:39+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
247,356,0,356,12,10,True,2020-08-01 02:41:53+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
248,357,0,357,4,10,True,2020-08-01 02:44:04+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
249,358,0,358,9,10,True,2020-08-01 02:15:32+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
250,359,0,359,15,0,True,2020-08-01 01:48:42+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
251,360,0,360,13,2,True,2020-08-01 02:45:12+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
252,361,0,361,9,10,True,2020-08-01 02:00:50+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
253,362,0,362,6,13,True,2020-08-01 02:33:52+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
254,363,0,363,14,5,True,2020-08-01 01:30:00+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
255,364,0,364,10,8,True,2020-08-01 02:44:57+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
256,365,0,365,19,0,True,2020-07-31 22:26:16+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
257,366,0,366,3,12,True,2020-08-01 02:20:12+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
258,367,0,367,0,19,True,2020-07-31 19:42:30+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
259,368,0,368,10,4,True,2020-08-01 02:18:40+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
260,369,0,369,2,13,True,2020-08-01 01:53:06+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
261,370,0,370,12,7,True,2020-08-01 02:45:50+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
262,371,0,371,9,9,True,2020-08-01 00:38:49+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
263,372,0,372,11,8,True,2020-08-01 02:37:21+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
264,373,0,373,6,9,True,2020-07-31 23:49:05+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
265,374,0,374,15,3,True,2020-08-01 02:41:25+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
266,376,0,376,8,7,True,2020-08-01 02:21:52+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
267,377,0,377,10,9,True,2020-08-01 01:22:37+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
268,378,0,378,12,6,True,2020-08-01 02:38:42+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
269,379,0,379,3,12,True,2020-08-01 02:08:15+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
270,380,0,380,18,0,True,2020-08-01 01:54:10+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
271,381,0,381,3,16,True,2020-08-01 02:45:07+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
272,384,0,384,18,1,True,2020-08-01 01:06:36+00:00,0,active,True,0,True,True,,,2020-08-01 02:46:50,2020
273,385,0,385,10,4,True,2020-08-01 01:55:17+00:00,1,active,True,0,False,True,,,2020-08-01 02:46:50,2020
274,386,0,386,13,6,True,2020-08-01 02:20:59+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
275,387,0,387,4,11,True,2020-08-01 00:02:56+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
276,388,0,388,7,4,True,2020-07-31 08:46:35+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
277,389,0,389,3,11,True,2020-08-01 01:51:37+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
278,390,0,390,2,13,True,2020-08-01 02:30:06+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
279,391,0,391,2,13,True,2020-08-01 02:25:10+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
280,392,0,392,9,6,True,2020-07-31 23:21:03+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
281,393,0,393,9,4,True,2020-08-01 00:16:42+00:00,0,active,True,2,False,True,,,2020-08-01 02:46:50,2020
282,394,0,394,14,0,True,2020-07-31 08:57:02+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
283,395,0,395,6,9,True,2020-07-31 21:57:19+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
284,396,0,396,5,10,True,2020-07-31 17:42:57+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
285,397,0,397,6,9,True,2020-08-01 02:37:35+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
286,398,0,398,9,10,True,2020-08-01 01:31:22+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
287,399,0,399,3,12,True,2020-08-01 02:12:56+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
288,400,0,400,12,15,True,2020-08-01 00:57:37+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
289,401,0,401,9,6,True,2020-08-01 00:04:52+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
290,402,0,402,9,6,True,2020-08-01 02:33:27+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
291,403,0,403,7,7,True,2020-08-01 02:35:00+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
292,404,0,404,10,6,True,2020-08-01 02:17:03+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
293,405,0,405,6,12,True,2020-08-01 01:27:50+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
294,406,0,406,1,12,True,2020-08-01 02:25:50+00:00,0,active,True,2,False,True,,,2020-08-01 02:46:50,2020
295,407,0,407,17,2,True,2020-08-01 01:25:28+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
296,408,0,408,3,12,True,2020-08-01 01:13:18+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
297,409,0,409,15,4,True,2020-08-01 02:20:39+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
298,410,0,410,0,19,True,2020-08-01 02:26:04+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
299,411,0,411,0,15,True,2020-08-01 02:30:51+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
300,412,0,412,15,4,True,2020-08-01 02:20:00+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
301,413,0,413,3,16,True,2020-08-01 02:39:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
302,414,0,414,20,3,True,2020-08-01 01:38:37+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
303,415,0,415,13,5,True,2020-08-01 00:03:44+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
304,416,0,416,6,9,True,2020-08-01 01:55:54+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
305,417,0,417,9,10,True,2020-08-01 02:42:34+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
306,419,0,419,3,12,True,2020-08-01 00:09:43+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
307,420,0,420,0,0,False,1970-01-02 00:00:00+00:00,0,out_of_service,False,0,False,False,,,2020-08-01 02:46:50,1970
308,421,0,421,9,9,True,2020-07-31 13:31:55+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
309,422,0,422,1,14,True,2020-07-31 08:56:02+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
310,423,0,423,9,10,True,2020-08-01 01:04:51+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
311,424,0,424,13,6,True,2020-08-01 02:41:04+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
312,425,0,425,11,5,True,2020-07-31 21:35:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
313,426,0,426,9,18,True,2020-08-01 02:10:08+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
314,427,0,427,8,11,True,2020-08-01 00:22:13+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
315,428,0,428,8,11,True,2020-08-01 02:33:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
316,430,0,430,2,17,True,2020-07-31 21:23:25+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
317,431,0,431,13,1,True,2020-08-01 00:45:42+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
318,432,0,432,9,10,True,2020-07-31 23:52:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
319,433,0,433,19,0,True,2020-07-31 14:04:48+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
320,434,0,434,12,6,True,2020-07-31 21:25:50+00:00,0,active,True,1,False,True,,,2020-08-01 02:46:50,2020
321,435,0,435,0,13,True,2020-07-31 21:12:30+00:00,0,active,True,2,False,True,,,2020-08-01 02:46:50,2020
322,436,0,436,9,6,True,2020-08-01 02:24:06+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
323,437,0,437,3,16,True,2020-08-01 02:33:37+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
324,440,0,440,16,1,True,2020-08-01 01:02:33+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
325,441,0,441,5,14,True,2020-08-01 02:21:27+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
326,442,0,442,13,2,True,2020-08-01 00:20:35+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
327,443,0,443,17,2,True,2020-08-01 00:15:43+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
328,445,0,445,9,10,True,2020-08-01 00:17:33+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
329,446,0,446,2,10,True,2020-08-01 01:33:30+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
330,447,0,447,19,0,True,2020-07-31 22:49:05+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
331,448,0,448,8,3,True,2020-07-31 08:56:09+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
332,449,0,449,0,0,True,1970-01-02 00:00:00+00:00,0,out_of_service,False,0,False,True,,,2020-08-01 02:46:50,1970
333,450,0,450,6,9,True,2020-08-01 01:57:39+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
334,451,0,451,10,5,True,2020-08-01 02:08:01+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
335,452,0,452,15,0,True,2020-08-01 01:30:03+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
336,453,0,453,13,2,True,2020-08-01 01:42:26+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
337,454,0,454,15,0,True,2020-07-31 22:59:46+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
338,455,0,455,6,6,True,2020-07-31 21:41:19+00:00,0,active,True,0,False,True,,,2020-08-01 02:46:50,2020
