,legacy_id,num_ebikes_available,num_docks_disabled,is_installed,is_returning,last_reported,num_bikes_available,station_status,num_bikes_disabled,eightd_has_available_keys,station_id,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,329,0,0,True,True,2020-07-28 21:11:20+00:00,13,active,0,False,329,2,True,,,2020-07-28 21:23:05,2020
221,330,0,0,True,True,2020-07-28 21:05:35+00:00,6,active,0,False,330,9,True,,,2020-07-28 21:23:05,2020
222,331,0,0,True,True,2020-07-28 21:18:24+00:00,3,active,2,False,331,10,True,,,2020-07-28 21:23:05,2020
223,332,0,0,True,True,2020-07-28 21:22:15+00:00,2,active,1,False,332,12,True,,,2020-07-28 21:23:05,2020
224,333,0,0,True,True,2020-07-28 21:15:38+00:00,22,active,0,False,333,3,True,,,2020-07-28 21:23:05,2020
225,334,0,0,True,True,2020-07-28 21:16:36+00:00,12,active,0,False,334,7,True,,,2020-07-28 21:23:05,2020
226,335,0,0,True,True,2020-07-28 21:10:44+00:00,8,active,0,False,335,11,True,,,2020-07-28 21:23:05,2020
227,336,0,0,True,True,2020-07-28 19:01:35+00:00,12,active,0,False,336,3,True,,,2020-07-28 21:23:05,2020
228,337,0,0,True,True,2020-07-28 21:20:02+00:00,13,active,1,False,337,1,True,,,2020-07-28 21:23:05,2020
229,338,0,0,True,True,2020-07-28 21:22:05+00:00,4,active,0,False,338,11,True,,,2020-07-28 21:23:05,2020
230,339,0,0,True,True,2020-07-28 21:01:11+00:00,14,active,0,False,339,1,True,,,2020-07-28 21:23:05,2020
231,340,0,0,True,True,2020-07-28 12:42:54+00:00,15,active,0,False,340,4,True,,,2020-07-28 21:23:05,2020
232,341,0,0,True,True,2020-07-28 10:15:00+00:00,4,active,0,True,341,11,True,,,2020-07-28 21:23:05,2020
233,342,0,0,True,True,2020-07-28 21:17:31+00:00,8,active,0,False,342,7,True,,,2020-07-28 21:23:05,2020
234,343,0,0,True,True,2020-07-28 20:36:56+00:00,5,active,1,False,343,9,True,,,2020-07-28 21:23:05,2020
235,344,0,0,True,True,2020-07-28 20:39:21+00:00,1,active,0,False,344,18,True,,,2020-07-28 21:23:05,2020
236,345,0,0,True,True,2020-07-28 20:44:24+00:00,10,active,1,False,345,8,True,,,2020-07-28 21:23:05,2020
237,346,0,0,True,True,2020-07-28 20:55:42+00:00,1,active,0,False,346,14,True,,,2020-07-28 21:23:05,2020
238,347,0,0,True,True,2020-07-28 19:28:39+00:00,3,active,0,False,347,12,True,,,2020-07-28 21:23:05,2020
239,348,0,0,True,True,2020-07-28 20:53:24+00:00,10,active,0,False,348,5,True,,,2020-07-28 21:23:05,2020
240,349,0,0,True,True,2020-07-28 08:58:31+00:00,1,active,0,True,349,16,True,,,2020-07-28 21:23:05,2020
241,350,0,0,True,True,2020-07-28 17:10:49+00:00,4,active,0,False,350,13,True,,,2020-07-28 21:23:05,2020
242,351,0,0,True,True,2020-07-28 19:29:53+00:00,3,active,0,False,351,12,True,,,2020-07-28 21:23:05,2020
243,352,0,0,True,True,2020-07-28 21:18:52+00:00,11,active,0,False,352,4,True,,,2020-07-28 21:23:05,2020
244,353,0,0,True,True,2020-07-28 18:09:57+00:00,13,active,0,True,353,2,True,,,2020-07-28 21:23:05,2020
245,354,0,0,True,True,2020-07-28 21:22:42+00:00,0,active,0,False,354,15,True,,,2020-07-28 21:23:05,2020
246,355,0,0,True,True,2020-07-28 16:35:47+00:00,7,active,0,False,355,10,True,,,2020-07-28 21:23:05,2020
247,356,0,0,True,True,2020-07-28 21:19:07+00:00,6,active,0,False,356,17,True,,,2020-07-28 21:23:05,2020
248,357,0,0,True,True,2020-07-28 20:59:17+00:00,6,active,0,False,357,9,True,,,2020-07-28 21:23:05,2020
249,358,0,0,True,True,2020-07-28 20:40:56+00:00,9,active,0,False,358,10,True,,,2020-07-28 21:23:05,2020
250,359,0,0,True,True,2020-07-28 21:20:45+00:00,7,active,0,False,359,8,True,,,2020-07-28 21:23:05,2020
251,360,0,0,True,True,2020-07-28 21:21:13+00:00,8,active,0,False,360,7,True,,,2020-07-28 21:23:05,2020
252,361,0,0,True,True,2020-07-28 21:03:10+00:00,7,active,1,False,361,11,True,,,2020-07-28 21:23:05,2020
253,362,0,0,True,True,2020-07-28 21:22:43+00:00,13,active,0,False,362,6,True,,,2020-07-28 21:23:05,2020
254,363,0,0,True,True,2020-07-28 21:22:20+00:00,13,active,0,False,363,6,True,,,2020-07-28 21:23:05,2020
255,364,0,0,True,True,2020-07-28 21:11:46+00:00,7,active,0,False,364,12,True,,,2020-07-28 21:23:05,2020
256,365,0,0,True,True,2020-07-28 21:17:20+00:00,0,active,0,False,365,19,True,,,2020-07-28 21:23:05,2020
257,366,0,0,True,True,2020-07-28 21:20:31+00:00,9,active,0,False,366,6,True,,,2020-07-28 21:23:05,2020
258,367,0,0,True,True,2020-07-28 21:00:08+00:00,15,active,1,False,367,3,True,,,2020-07-28 21:23:05,2020
259,368,0,0,True,True,2020-07-28 14:22:59+00:00,1,active,0,False,368,14,True,,,2020-07-28 21:23:05,2020
260,369,0,0,True,True,2020-07-28 20:59:03+00:00,3,active,0,False,369,12,True,,,2020-07-28 21:23:05,2020
261,370,0,0,True,True,2020-07-28 21:06:01+00:00,13,active,0,False,370,6,True,,,2020-07-28 21:23:05,2020
262,371,0,0,True,True,2020-07-28 20:27:01+00:00,7,active,0,False,371,12,True,,,2020-07-28 21:23:05,2020
263,372,0,0,True,True,2020-07-28 21:14:32+00:00,12,active,0,False,372,7,True,,,2020-07-28 21:23:05,2020
264,373,0,0,True,True,2020-07-28 18:36:55+00:00,5,active,0,False,373,10,True,,,2020-07-28 21:23:05,2020
265,374,0,0,True,True,2020-07-28 21:04:31+00:00,12,active,0,False,374,7,True,,,2020-07-28 21:23:05,2020
266,376,0,0,True,True,2020-07-28 21:05:46+00:00,3,active,0,False,376,12,True,,,2020-07-28 21:23:05,2020
267,377,0,0,True,False,2020-07-28 20:49:05+00:00,13,active,0,False,377,6,False,,,2020-07-28 21:23:05,2020
268,378,0,0,True,True,2020-07-28 21:17:59+00:00,4,active,0,False,378,15,True,,,2020-07-28 21:23:05,2020
269,379,0,0,True,True,2020-07-28 21:15:31+00:00,6,active,1,False,379,8,True,,,2020-07-28 21:23:05,2020
270,380,0,0,True,True,2020-07-28 21:22:12+00:00,3,active,0,False,380,15,True,,,2020-07-28 21:23:05,2020
271,381,0,0,True,True,2020-07-28 21:09:06+00:00,5,active,1,False,381,13,True,,,2020-07-28 21:23:05,2020
272,384,0,0,True,True,2020-07-28 21:21:04+00:00,10,active,0,True,384,9,True,,,2020-07-28 21:23:05,2020
273,385,0,1,True,True,2020-07-28 21:18:41+00:00,5,active,0,False,385,9,True,,,2020-07-28 21:23:05,2020
274,386,0,0,True,True,2020-07-28 21:17:59+00:00,16,active,0,False,386,3,True,,,2020-07-28 21:23:05,2020
275,387,0,0,True,True,2020-07-28 10:44:32+00:00,11,active,0,False,387,4,True,,,2020-07-28 21:23:05,2020
276,388,0,0,True,True,2020-07-28 19:00:06+00:00,3,active,0,False,388,8,True,,,2020-07-28 21:23:05,2020
277,389,0,0,True,True,2020-07-28 10:19:02+00:00,12,active,0,False,389,2,True,,,2020-07-28 21:23:05,2020
278,390,0,0,True,True,2020-07-28 19:28:02+00:00,15,active,0,False,390,0,True,,,2020-07-28 21:23:05,2020
279,391,0,0,True,True,2020-07-28 20:37:36+00:00,12,active,0,False,391,3,True,,,2020-07-28 21:23:05,2020
280,392,0,0,True,True,2020-07-28 20:59:38+00:00,7,active,0,False,392,8,True,,,2020-07-28 21:23:05,2020
281,393,0,0,True,True,2020-07-28 16:21:03+00:00,6,active,0,False,393,9,True,,,2020-07-28 21:23:05,2020
282,394,0,0,True,True,2020-07-28 07:52:04+00:00,0,active,0,False,394,14,True,,,2020-07-28 21:23:05,2020
283,395,0,0,True,True,2020-07-28 19:20:39+00:00,5,active,0,False,395,10,True,,,2020-07-28 21:23:05,2020
284,396,0,0,True,True,2020-07-28 08:59:25+00:00,8,active,0,False,396,7,True,,,2020-07-28 21:23:05,2020
285,397,0,0,True,True,2020-07-28 17:02:49+00:00,14,active,0,False,397,1,True,,,2020-07-28 21:23:05,2020
286,398,0,0,True,True,2020-07-28 21:09:51+00:00,3,active,0,False,398,16,True,,,2020-07-28 21:23:05,2020
287,399,0,0,True,True,2020-07-28 21:16:46+00:00,2,active,0,False,399,13,True,,,2020-07-28 21:23:05,2020
288,400,0,0,True,True,2020-07-28 21:12:44+00:00,11,active,0,False,400,16,True,,,2020-07-28 21:23:05,2020
289,401,0,0,True,True,2020-07-28 21:04:03+00:00,13,active,0,False,401,2,True,,,2020-07-28 21:23:05,2020
290,402,0,0,True,True,2020-07-28 20:09:23+00:00,4,active,0,False,402,11,True,,,2020-07-28 21:23:05,2020
291,403,0,0,True,True,2020-07-28 20:51:28+00:00,2,active,0,False,403,13,True,,,2020-07-28 21:23:05,2020
292,404,0,0,True,True,2020-07-28 21:18:04+00:00,6,active,0,False,404,10,True,,,2020-07-28 21:23:05,2020
293,405,0,0,True,True,2020-07-28 21:05:17+00:00,14,active,0,False,405,5,True,,,2020-07-28 21:23:05,2020
294,406,0,0,True,True,2020-07-28 20:41:46+00:00,3,active,1,False,406,11,True,,,2020-07-28 21:23:05,2020
295,407,0,0,True,True,2020-07-28 18:16:37+00:00,6,active,0,False,407,13,True,,,2020-07-28 21:23:05,2020
296,408,0,0,True,True,2020-07-28 19:18:20+00:00,7,active,0,False,408,8,True,,,2020-07-28 21:23:05,2020
297,409,0,0,True,True,2020-07-28 20:40:51+00:00,4,active,0,False,409,15,True,,,2020-07-28 21:23:05,2020
298,410,0,0,True,True,2020-07-28 19:30:32+00:00,17,active,0,False,410,2,True,,,2020-07-28 21:23:05,2020
299,411,0,0,True,True,2020-07-27 08:59:02+00:00,14,active,1,False,411,0,True,,,2020-07-28 21:23:05,2020
300,412,0,0,True,True,2020-07-28 21:21:39+00:00,15,active,0,False,412,4,True,,,2020-07-28 21:23:05,2020
301,413,0,0,True,True,2020-07-28 21:20:52+00:00,10,active,0,False,413,9,True,,,2020-07-28 21:23:05,2020
302,414,0,0,True,True,2020-07-28 21:19:59+00:00,3,active,0,False,414,20,True,,,2020-07-28 21:23:05,2020
303,415,0,0,True,True,2020-07-28 20:51:32+00:00,2,active,0,False,415,17,True,,,2020-07-28 21:23:05,2020
304,416,0,0,True,True,2020-07-28 21:08:59+00:00,9,active,0,False,416,6,True,,,2020-07-28 21:23:05,2020
305,417,0,0,True,True,2020-07-28 21:12:55+00:00,11,active,0,False,417,8,True,,,2020-07-28 21:23:05,2020
306,419,0,0,True,True,2020-07-28 19:47:19+00:00,9,active,0,False,419,6,True,,,2020-07-28 21:23:05,2020
307,420,0,0,False,False,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,420,0,False,,,2020-07-28 21:23:05,1970
308,421,0,0,True,True,2020-07-27 08:58:50+00:00,10,active,0,False,421,9,True,,,2020-07-28 21:23:05,2020
309,422,0,0,True,True,2020-07-28 13:43:38+00:00,14,active,0,False,422,1,True,,,2020-07-28 21:23:05,2020
310,423,0,0,True,True,2020-07-28 12:51:15+00:00,9,active,0,False,423,10,True,,,2020-07-28 21:23:05,2020
311,424,0,0,True,True,2020-07-28 20:35:56+00:00,8,active,0,False,424,11,True,,,2020-07-28 21:23:05,2020
312,425,0,0,True,True,2020-07-28 08:58:09+00:00,3,active,0,False,425,13,True,,,2020-07-28 21:23:05,2020
313,426,0,0,True,True,2020-07-28 21:09:25+00:00,7,active,0,False,426,20,True,,,2020-07-28 21:23:05,2020
314,427,0,0,True,True,2020-07-28 16:13:32+00:00,9,active,0,False,427,10,True,,,2020-07-28 21:23:05,2020
315,428,0,0,True,True,2020-07-28 21:18:38+00:00,15,active,0,False,428,4,True,,,2020-07-28 21:23:05,2020
316,430,0,0,True,True,2020-07-28 13:12:35+00:00,15,active,0,False,430,4,True,,,2020-07-28 21:23:05,2020
317,431,0,0,True,True,2020-07-28 17:06:01+00:00,2,active,0,False,431,13,True,,,2020-07-28 21:23:05,2020
318,432,0,0,True,True,2020-07-28 08:59:30+00:00,7,active,0,False,432,12,True,,,2020-07-28 21:23:05,2020
319,433,0,0,True,True,2020-07-28 08:58:29+00:00,1,active,0,False,433,18,True,,,2020-07-28 21:23:05,2020
320,434,0,0,True,True,2020-07-28 06:15:49+00:00,10,active,0,False,434,9,True,,,2020-07-28 21:23:05,2020
321,435,0,0,True,True,2020-07-28 19:33:29+00:00,11,active,1,False,435,3,True,,,2020-07-28 21:23:05,2020
322,436,0,0,True,True,2020-07-28 19:34:58+00:00,6,active,0,False,436,9,True,,,2020-07-28 21:23:05,2020
323,437,0,0,True,True,2020-07-28 21:13:40+00:00,18,active,0,False,437,1,True,,,2020-07-28 21:23:05,2020
324,440,0,0,True,True,2020-07-28 21:14:57+00:00,9,active,0,False,440,8,True,,,2020-07-28 21:23:05,2020
325,441,0,0,True,True,2020-07-28 21:03:01+00:00,18,active,0,False,441,1,True,,,2020-07-28 21:23:05,2020
326,442,0,0,True,True,2020-07-28 21:18:00+00:00,4,active,0,False,442,11,True,,,2020-07-28 21:23:05,2020
327,443,0,0,True,True,2020-07-28 20:08:56+00:00,6,active,0,False,443,13,True,,,2020-07-28 21:23:05,2020
328,445,0,0,True,True,2020-07-28 21:15:01+00:00,15,active,0,False,445,4,True,,,2020-07-28 21:23:05,2020
329,446,0,0,True,True,2020-07-28 21:14:39+00:00,10,active,0,False,446,2,True,,,2020-07-28 21:23:05,2020
330,447,0,0,True,True,2020-07-28 20:59:05+00:00,2,active,0,False,447,17,True,,,2020-07-28 21:23:05,2020
331,448,0,0,True,True,2020-07-28 08:59:00+00:00,0,active,0,False,448,11,True,,,2020-07-28 21:23:05,2020
332,449,0,0,False,True,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,449,0,True,,,2020-07-28 21:23:05,1970
333,450,0,0,True,True,2020-07-28 18:42:51+00:00,1,active,0,False,450,14,True,,,2020-07-28 21:23:05,2020
334,451,0,0,True,True,2020-07-28 21:13:27+00:00,4,active,0,False,451,11,True,,,2020-07-28 21:23:05,2020
335,452,0,0,True,True,2020-07-28 21:20:41+00:00,1,active,0,False,452,14,True,,,2020-07-28 21:23:05,2020
336,453,0,0,True,True,2020-07-28 20:31:41+00:00,2,active,0,False,453,13,True,,,2020-07-28 21:23:05,2020
337,454,0,0,True,True,2020-07-28 21:03:06+00:00,15,active,0,False,454,0,True,,,2020-07-28 21:23:05,2020
