,num_docks_disabled,legacy_id,num_docks_available,is_renting,num_bikes_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,station_id,num_ebikes_available,station_status,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,0,3,9,True,5,False,True,1,2020-08-11 14:58:14+00:00,3,0,active,True,,,2020-08-11 15:08:50,2020
1,0,4,15,True,4,False,True,0,2020-08-11 14:54:58+00:00,4,0,active,True,,,2020-08-11 15:08:50,2020
2,0,5,3,True,11,False,True,1,2020-08-11 15:07:55+00:00,5,0,active,True,,,2020-08-11 15:08:50,2020
3,0,6,9,True,4,False,True,2,2020-08-11 15:05:52+00:00,6,0,active,True,,,2020-08-11 15:08:50,2020
4,0,7,4,True,11,False,True,0,2020-08-11 13:52:48+00:00,7,0,active,True,,,2020-08-11 15:08:50,2020
5,0,8,13,True,6,False,True,0,2020-08-11 15:07:23+00:00,8,0,active,True,,,2020-08-11 15:08:50,2020
6,0,9,9,True,6,False,True,0,2020-08-11 15:05:28+00:00,9,0,active,True,,,2020-08-11 15:08:50,2020
7,0,10,0,True,10,False,True,1,2020-08-11 14:29:21+00:00,10,0,active,True,,,2020-08-11 15:08:50,2020
8,0,11,1,True,14,False,True,0,2020-08-11 14:58:43+00:00,11,0,active,True,"{'valet_revision': 83, 'region': 'BOS', 'active': True, 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 52}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-11 15:08:50,2020
9,0,12,3,True,15,True,True,0,2020-08-11 15:06:54+00:00,12,0,active,True,,,2020-08-11 15:08:50,2020
10,0,13,2,True,16,False,True,1,2020-08-11 15:07:58+00:00,13,0,active,True,,,2020-08-11 15:08:50,2020
11,0,14,4,True,20,False,True,1,2020-08-11 15:05:18+00:00,14,0,active,True,,,2020-08-11 15:08:50,2020
12,0,15,2,True,13,False,True,0,2020-08-11 14:43:21+00:00,15,0,active,True,,,2020-08-11 15:08:50,2020
13,0,16,10,True,8,True,True,1,2020-08-11 14:46:52+00:00,16,0,active,True,,,2020-08-11 15:08:50,2020
14,0,17,10,True,4,False,True,1,2020-08-11 14:50:14+00:00,17,0,active,True,,,2020-08-11 15:08:50,2020
15,0,19,7,True,8,False,True,0,2020-08-11 14:51:16+00:00,19,0,active,True,,,2020-08-11 15:08:50,2020
16,0,20,16,True,7,True,True,0,2020-08-11 14:35:29+00:00,20,0,active,True,,,2020-08-11 15:08:50,2020
17,0,21,16,True,2,True,True,0,2020-08-11 14:51:49+00:00,21,0,active,True,,,2020-08-11 15:08:50,2020
18,0,22,36,True,9,True,True,2,2020-08-11 15:07:27+00:00,22,0,active,True,,,2020-08-11 15:08:50,2020
19,0,23,10,True,10,False,True,1,2020-08-11 14:27:05+00:00,23,0,active,True,,,2020-08-11 15:08:50,2020
20,0,24,13,True,5,False,True,1,2020-08-11 12:57:07+00:00,24,0,active,True,,,2020-08-11 15:08:50,2020
21,0,25,11,True,3,False,True,1,2020-08-11 15:05:31+00:00,25,0,active,True,,,2020-08-11 15:08:50,2020
22,0,26,9,True,5,False,True,1,2020-08-11 15:06:08+00:00,26,0,active,True,,,2020-08-11 15:08:50,2020
