,is_returning,legacy_id,station_status,num_bikes_disabled,station_id,is_renting,last_reported,num_docks_disabled,eightd_has_available_keys,num_bikes_available,num_ebikes_available,is_installed,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
231,True,340,active,0,340,True,2020-08-12 08:52:43+00:00,0,False,18,0,True,1,2020-08-13 01:23:05,2020
232,True,341,active,1,341,True,2020-08-13 00:05:27+00:00,0,True,10,0,True,4,2020-08-13 01:23:05,2020
233,True,342,active,0,342,True,2020-08-13 01:21:49+00:00,0,False,15,0,True,0,2020-08-13 01:23:05,2020
234,True,343,active,0,343,True,2020-08-12 16:19:17+00:00,0,False,4,0,True,11,2020-08-13 01:23:05,2020
235,True,344,active,0,344,True,2020-08-12 23:41:56+00:00,0,False,7,0,True,12,2020-08-13 01:23:05,2020
236,True,345,active,0,345,True,2020-08-13 01:18:33+00:00,0,False,0,0,True,19,2020-08-13 01:23:05,2020
237,True,346,active,0,346,True,2020-08-13 00:48:40+00:00,0,False,5,0,True,10,2020-08-13 01:23:05,2020
238,True,347,active,0,347,True,2020-08-13 00:46:53+00:00,0,False,12,0,True,3,2020-08-13 01:23:05,2020
239,True,348,active,1,348,True,2020-08-13 00:46:50+00:00,0,False,3,0,True,11,2020-08-13 01:23:05,2020
240,True,349,active,1,349,True,2020-08-12 18:36:47+00:00,0,True,6,0,True,10,2020-08-13 01:23:05,2020
241,True,350,active,0,350,True,2020-08-13 00:14:45+00:00,0,False,13,0,True,4,2020-08-13 01:23:05,2020
242,True,351,active,0,351,True,2020-08-12 23:49:00+00:00,0,False,7,0,True,8,2020-08-13 01:23:05,2020
243,True,352,active,0,352,True,2020-08-13 01:21:29+00:00,0,False,7,0,True,8,2020-08-13 01:23:05,2020
244,True,353,active,0,353,True,2020-08-13 00:43:01+00:00,0,True,7,0,True,8,2020-08-13 01:23:05,2020
245,True,354,active,1,354,True,2020-08-13 00:27:29+00:00,0,False,6,0,True,8,2020-08-13 01:23:05,2020
246,True,355,active,0,355,True,2020-08-13 01:18:04+00:00,0,False,13,0,True,4,2020-08-13 01:23:05,2020
247,True,356,active,0,356,True,2020-08-13 01:22:07+00:00,0,False,12,0,True,11,2020-08-13 01:23:05,2020
248,True,357,active,1,357,True,2020-08-13 00:36:55+00:00,0,False,6,0,True,8,2020-08-13 01:23:05,2020
249,True,358,active,0,358,True,2020-08-12 22:08:38+00:00,0,False,19,0,True,0,2020-08-13 01:23:05,2020
250,True,359,active,0,359,True,2020-08-13 01:08:38+00:00,0,False,5,0,True,10,2020-08-13 01:23:05,2020
251,True,360,active,0,360,True,2020-08-13 00:49:29+00:00,0,False,4,0,True,11,2020-08-13 01:23:05,2020
252,True,361,active,0,361,True,2020-08-13 00:47:22+00:00,0,False,8,0,True,11,2020-08-13 01:23:05,2020
253,True,362,active,1,362,True,2020-08-13 00:59:17+00:00,0,False,16,0,True,2,2020-08-13 01:23:05,2020
254,True,363,active,0,363,True,2020-08-13 00:37:50+00:00,0,False,17,0,True,2,2020-08-13 01:23:05,2020
255,True,364,active,0,364,True,2020-08-13 01:21:10+00:00,0,False,13,0,True,6,2020-08-13 01:23:05,2020
256,True,365,active,0,365,True,2020-08-13 00:43:12+00:00,0,False,6,0,True,13,2020-08-13 01:23:05,2020
257,True,366,active,0,366,True,2020-08-13 01:19:36+00:00,0,False,13,0,True,2,2020-08-13 01:23:05,2020
258,True,367,active,0,367,True,2020-08-12 23:29:37+00:00,0,False,13,0,True,6,2020-08-13 01:23:05,2020
259,True,368,active,1,368,True,2020-08-12 23:03:49+00:00,0,False,11,0,True,3,2020-08-13 01:23:05,2020
260,True,369,active,1,369,True,2020-08-13 01:22:56+00:00,0,False,8,0,True,6,2020-08-13 01:23:05,2020
261,True,370,active,0,370,True,2020-08-13 01:13:15+00:00,0,False,16,0,True,3,2020-08-13 01:23:05,2020
262,True,371,active,0,371,True,2020-08-12 23:32:56+00:00,0,False,10,0,True,9,2020-08-13 01:23:05,2020
263,True,372,active,3,372,True,2020-08-13 01:22:47+00:00,0,False,9,0,True,7,2020-08-13 01:23:05,2020
264,True,373,active,0,373,True,2020-08-12 22:46:22+00:00,0,False,7,0,True,8,2020-08-13 01:23:05,2020
265,True,374,active,0,374,True,2020-08-13 00:43:45+00:00,0,False,1,0,True,18,2020-08-13 01:23:05,2020
266,True,376,active,1,376,True,2020-08-13 01:15:31+00:00,0,False,13,0,True,1,2020-08-13 01:23:05,2020
267,True,377,active,0,377,True,2020-08-13 00:16:18+00:00,0,False,11,0,True,8,2020-08-13 01:23:05,2020
268,True,378,active,1,378,True,2020-08-13 00:37:26+00:00,0,False,13,0,True,5,2020-08-13 01:23:05,2020
269,True,379,active,0,379,True,2020-08-13 01:14:07+00:00,0,False,14,0,True,1,2020-08-13 01:23:05,2020
270,True,380,active,0,380,True,2020-08-13 00:53:32+00:00,0,False,0,0,True,18,2020-08-13 01:23:05,2020
271,True,381,active,0,381,True,2020-08-13 00:52:29+00:00,0,False,19,0,True,0,2020-08-13 01:23:05,2020
272,True,384,active,0,384,True,2020-08-13 00:59:04+00:00,0,True,5,0,True,14,2020-08-13 01:23:05,2020
273,True,385,active,1,385,True,2020-08-13 00:44:13+00:00,1,False,1,0,True,12,2020-08-13 01:23:05,2020
274,True,386,active,0,386,True,2020-08-13 01:17:15+00:00,0,False,9,0,True,10,2020-08-13 01:23:05,2020
275,True,387,active,1,387,True,2020-08-13 00:56:20+00:00,0,False,13,0,True,1,2020-08-13 01:23:05,2020
276,True,388,active,0,388,True,2020-08-13 00:54:55+00:00,0,False,3,0,True,8,2020-08-13 01:23:05,2020
277,True,389,active,0,389,True,2020-08-13 00:40:43+00:00,0,False,12,0,True,2,2020-08-13 01:23:05,2020
278,True,390,active,0,390,True,2020-08-12 19:23:05+00:00,0,False,14,0,True,1,2020-08-13 01:23:05,2020
279,True,391,active,0,391,True,2020-08-13 00:29:36+00:00,0,False,12,0,True,3,2020-08-13 01:23:05,2020
280,True,392,active,0,392,True,2020-08-13 00:50:27+00:00,0,False,6,0,True,9,2020-08-13 01:23:05,2020
281,True,393,active,1,393,True,2020-08-12 15:19:15+00:00,0,False,6,0,True,8,2020-08-13 01:23:05,2020
282,True,394,active,0,394,True,2020-08-12 08:58:35+00:00,0,False,2,0,True,12,2020-08-13 01:23:05,2020
283,True,395,active,0,395,True,2020-08-12 23:54:26+00:00,0,False,11,0,True,4,2020-08-13 01:23:05,2020
284,True,396,active,0,396,True,2020-08-12 08:58:34+00:00,0,False,12,0,True,3,2020-08-13 01:23:05,2020
285,True,397,active,0,397,True,2020-08-12 22:11:10+00:00,0,False,8,0,True,7,2020-08-13 01:23:05,2020
286,True,398,active,0,398,True,2020-08-13 01:19:03+00:00,0,False,9,0,True,10,2020-08-13 01:23:05,2020
287,True,399,active,0,399,True,2020-08-13 00:56:36+00:00,0,False,4,0,True,11,2020-08-13 01:23:05,2020
288,True,400,active,0,400,True,2020-08-12 23:42:12+00:00,0,False,5,0,True,22,2020-08-13 01:23:05,2020
289,True,401,active,0,401,True,2020-08-13 00:46:51+00:00,0,False,3,0,True,12,2020-08-13 01:23:05,2020
290,True,402,active,0,402,True,2020-08-13 00:49:25+00:00,0,False,4,0,True,11,2020-08-13 01:23:05,2020
291,True,403,active,2,403,True,2020-08-13 01:20:04+00:00,0,False,2,0,True,11,2020-08-13 01:23:05,2020
292,True,404,active,0,404,True,2020-08-13 01:20:28+00:00,0,False,3,0,True,13,2020-08-13 01:23:05,2020
293,True,405,active,0,405,True,2020-08-13 00:26:13+00:00,0,False,11,0,True,8,2020-08-13 01:23:05,2020
294,True,406,active,0,406,True,2020-08-13 01:11:15+00:00,0,False,16,0,True,3,2020-08-13 01:23:05,2020
295,True,407,active,1,407,True,2020-08-13 00:24:40+00:00,0,False,7,0,True,11,2020-08-13 01:23:05,2020
296,True,408,active,0,408,True,2020-08-12 23:20:28+00:00,0,False,5,0,True,10,2020-08-13 01:23:05,2020
297,True,409,active,0,409,True,2020-08-13 01:09:33+00:00,0,False,12,0,True,7,2020-08-13 01:23:05,2020
298,True,410,active,0,410,True,2020-08-12 23:31:28+00:00,0,False,11,0,True,8,2020-08-13 01:23:05,2020
299,True,411,active,1,411,True,2020-08-12 22:49:17+00:00,0,False,3,0,True,11,2020-08-13 01:23:05,2020
300,True,412,active,1,412,True,2020-08-13 00:45:52+00:00,0,False,17,0,True,1,2020-08-13 01:23:05,2020
301,True,413,active,0,413,True,2020-08-13 01:16:38+00:00,0,False,14,0,True,5,2020-08-13 01:23:05,2020
302,True,414,active,0,414,True,2020-08-13 00:14:44+00:00,0,False,1,0,True,22,2020-08-13 01:23:05,2020
303,True,415,active,0,415,True,2020-08-13 00:58:08+00:00,0,False,7,0,True,12,2020-08-13 01:23:05,2020
304,True,416,active,1,416,True,2020-08-13 01:12:06+00:00,0,False,3,0,True,11,2020-08-13 01:23:05,2020
305,True,417,active,0,417,True,2020-08-13 01:04:21+00:00,0,False,15,0,True,4,2020-08-13 01:23:05,2020
306,True,419,active,0,419,True,2020-08-13 01:17:07+00:00,0,False,11,0,True,4,2020-08-13 01:23:05,2020
307,False,420,out_of_service,0,420,False,1970-01-02 00:00:00+00:00,0,False,0,0,False,0,2020-08-13 01:23:05,1970
308,True,421,active,0,421,True,2020-08-12 23:26:43+00:00,0,False,15,0,True,4,2020-08-13 01:23:05,2020
309,True,422,active,0,422,True,2020-08-12 22:58:55+00:00,0,False,3,0,True,12,2020-08-13 01:23:05,2020
310,True,423,active,0,423,True,2020-08-12 16:21:54+00:00,0,False,3,0,True,16,2020-08-13 01:23:05,2020
311,True,424,active,0,424,True,2020-08-12 22:18:20+00:00,0,False,6,0,True,13,2020-08-13 01:23:05,2020
312,True,425,active,0,425,True,2020-08-12 22:43:29+00:00,0,False,3,0,True,13,2020-08-13 01:23:05,2020
313,True,426,active,0,426,True,2020-08-13 01:04:43+00:00,0,False,9,0,True,18,2020-08-13 01:23:05,2020
314,True,427,active,0,427,True,2020-08-13 00:12:06+00:00,0,False,6,0,True,13,2020-08-13 01:23:05,2020
315,True,428,active,0,428,True,2020-08-13 00:42:23+00:00,0,False,18,0,True,1,2020-08-13 01:23:05,2020
316,True,430,active,0,430,True,2020-08-12 22:52:47+00:00,0,False,15,0,True,4,2020-08-13 01:23:05,2020
317,True,431,active,0,431,True,2020-08-13 01:09:14+00:00,0,False,3,0,True,12,2020-08-13 01:23:05,2020
318,True,432,active,0,432,True,2020-08-13 01:21:14+00:00,0,False,8,0,True,11,2020-08-13 01:23:05,2020
319,True,433,active,0,433,True,2020-08-12 08:57:31+00:00,0,False,1,0,True,18,2020-08-13 01:23:05,2020
320,True,434,active,0,434,True,2020-08-12 21:19:52+00:00,0,False,0,0,True,19,2020-08-13 01:23:05,2020
321,True,435,active,0,435,True,2020-08-13 00:29:55+00:00,0,False,8,0,True,7,2020-08-13 01:23:05,2020
322,True,436,active,0,436,True,2020-08-13 01:09:21+00:00,0,False,5,0,True,10,2020-08-13 01:23:05,2020
323,True,437,active,1,437,True,2020-08-13 00:41:21+00:00,0,False,11,0,True,7,2020-08-13 01:23:05,2020
324,True,440,active,0,440,True,2020-08-13 00:40:56+00:00,0,False,9,0,True,8,2020-08-13 01:23:05,2020
325,True,441,active,0,441,True,2020-08-13 01:19:28+00:00,0,False,19,0,True,0,2020-08-13 01:23:05,2020
326,True,442,active,1,442,True,2020-08-12 22:13:59+00:00,0,False,12,0,True,2,2020-08-13 01:23:05,2020
327,True,443,active,0,443,True,2020-08-13 00:51:41+00:00,0,False,3,0,True,16,2020-08-13 01:23:05,2020
328,True,445,active,0,445,True,2020-08-13 01:00:56+00:00,0,False,12,0,True,7,2020-08-13 01:23:05,2020
329,True,446,active,0,446,True,2020-08-13 00:47:16+00:00,0,False,9,0,True,3,2020-08-13 01:23:05,2020
330,True,447,active,0,447,True,2020-08-12 22:39:48+00:00,0,False,1,0,True,18,2020-08-13 01:23:05,2020
331,True,448,active,0,448,True,2020-08-12 21:56:06+00:00,0,False,3,0,True,8,2020-08-13 01:23:05,2020
332,True,449,out_of_service,0,449,True,1970-01-02 00:00:00+00:00,0,False,0,0,False,0,2020-08-13 01:23:05,1970
333,True,450,active,0,450,True,2020-08-12 23:49:38+00:00,0,False,12,0,True,3,2020-08-13 01:23:05,2020
334,True,451,active,0,451,True,2020-08-13 00:55:09+00:00,0,False,9,0,True,6,2020-08-13 01:23:05,2020
335,True,452,active,0,452,True,2020-08-13 01:16:25+00:00,0,False,4,0,True,11,2020-08-13 01:23:05,2020
336,True,453,active,1,453,True,2020-08-13 00:52:30+00:00,0,False,1,0,True,13,2020-08-13 01:23:05,2020
337,True,454,active,0,454,True,2020-08-13 00:57:04+00:00,0,False,14,0,True,1,2020-08-13 01:23:05,2020
338,True,455,active,1,455,True,2020-08-12 23:31:24+00:00,0,False,0,0,True,11,2020-08-13 01:23:05,2020
339,True,456,active,1,456,True,2020-08-13 01:09:39+00:00,0,False,7,0,True,11,2020-08-13 01:23:05,2020
340,True,457,active,0,457,True,2020-08-12 22:47:47+00:00,0,False,2,0,True,9,2020-08-13 01:23:05,2020
341,True,458,active,1,458,True,2020-08-12 18:43:37+00:00,0,False,5,0,True,5,2020-08-13 01:23:05,2020
