,is_installed,station_status,is_returning,num_docks_disabled,num_ebikes_available,last_reported,num_bikes_disabled,legacy_id,eightd_has_available_keys,is_renting,num_docks_available,station_id,num_bikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
316,True,active,True,0,0,2020-08-18 08:58:29+00:00,0,430,False,True,4,430,15,,,2020-08-18 20:46:25,2020
317,True,active,True,0,0,2020-08-18 15:50:09+00:00,0,431,False,True,14,431,1,,,2020-08-18 20:46:25,2020
318,True,active,True,0,0,2020-08-18 19:25:38+00:00,0,432,False,True,15,432,4,,,2020-08-18 20:46:25,2020
319,True,active,True,0,0,2020-08-18 08:58:55+00:00,0,433,False,True,16,433,3,,,2020-08-18 20:46:25,2020
320,True,active,True,0,0,2020-08-18 20:28:47+00:00,0,434,False,True,19,434,0,,,2020-08-18 20:46:25,2020
321,True,active,True,0,0,2020-08-18 19:55:30+00:00,0,435,False,True,7,435,8,,,2020-08-18 20:46:25,2020
322,True,active,True,0,0,2020-08-18 20:42:59+00:00,0,436,False,True,15,436,0,,,2020-08-18 20:46:25,2020
323,True,active,True,0,0,2020-08-18 20:32:17+00:00,0,437,False,True,16,437,3,,,2020-08-18 20:46:25,2020
324,True,active,True,0,0,2020-08-18 19:16:44+00:00,0,440,False,True,3,440,14,,,2020-08-18 20:46:25,2020
325,True,active,True,0,0,2020-08-18 19:59:58+00:00,1,441,False,True,9,441,9,,,2020-08-18 20:46:25,2020
326,True,active,True,0,0,2020-08-18 20:42:51+00:00,0,442,False,True,1,442,14,,,2020-08-18 20:46:25,2020
327,True,active,True,0,0,2020-08-18 18:00:17+00:00,0,443,False,True,14,443,5,,,2020-08-18 20:46:25,2020
328,True,active,True,0,0,2020-08-18 20:38:04+00:00,0,445,False,True,8,445,11,,,2020-08-18 20:46:25,2020
329,True,active,True,0,0,2020-08-18 20:36:46+00:00,0,446,False,True,7,446,5,,,2020-08-18 20:46:25,2020
330,True,active,True,0,0,2020-08-18 15:17:20+00:00,0,447,False,True,16,447,3,,,2020-08-18 20:46:25,2020
331,True,active,True,0,0,2020-08-18 08:58:50+00:00,0,448,False,True,4,448,7,,,2020-08-18 20:46:25,2020
332,False,out_of_service,True,0,0,1970-01-02 00:00:00+00:00,0,449,False,True,0,449,0,,,2020-08-18 20:46:25,1970
333,True,active,True,0,0,2020-08-18 19:52:16+00:00,0,450,False,True,2,450,13,,,2020-08-18 20:46:25,2020
334,True,active,True,0,0,2020-08-18 19:56:53+00:00,0,451,False,True,8,451,7,,,2020-08-18 20:46:25,2020
335,True,active,True,0,0,2020-08-18 20:37:13+00:00,0,452,False,True,7,452,8,,,2020-08-18 20:46:25,2020
336,True,active,True,0,0,2020-08-18 20:05:35+00:00,1,453,False,True,14,453,0,,,2020-08-18 20:46:25,2020
337,True,active,True,0,0,2020-08-18 20:31:01+00:00,0,454,False,True,7,454,8,,,2020-08-18 20:46:25,2020
338,True,active,True,0,0,2020-08-18 18:41:57+00:00,0,455,False,True,7,455,5,,,2020-08-18 20:46:25,2020
339,True,active,True,0,0,2020-08-18 15:53:48+00:00,0,456,False,True,17,456,2,,,2020-08-18 20:46:25,2020
340,True,active,True,0,0,2020-08-18 19:45:10+00:00,0,457,False,True,1,457,10,,,2020-08-18 20:46:25,2020
341,True,active,True,0,0,2020-08-18 18:54:56+00:00,2,458,False,True,4,458,5,,,2020-08-18 20:46:25,2020
