,station_status,num_docks_disabled,is_returning,eightd_has_available_keys,num_ebikes_available,num_docks_available,is_installed,station_id,legacy_id,num_bikes_available,last_reported,is_renting,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
233,active,0,True,False,0,11,True,342,342,4,2020-08-12 19:14:43+00:00,True,0,2020-08-12 19:25:35,2020
234,active,0,True,False,0,11,True,343,343,4,2020-08-12 16:19:17+00:00,True,0,2020-08-12 19:25:35,2020
235,active,0,True,False,0,16,True,344,344,3,2020-08-12 19:16:40+00:00,True,0,2020-08-12 19:25:35,2020
236,active,0,True,False,0,15,True,345,345,4,2020-08-12 18:37:11+00:00,True,0,2020-08-12 19:25:35,2020
237,active,0,True,False,0,11,True,346,346,4,2020-08-12 18:39:42+00:00,True,0,2020-08-12 19:25:35,2020
238,active,0,True,False,0,2,True,347,347,13,2020-08-12 18:59:12+00:00,True,0,2020-08-12 19:25:35,2020
239,active,0,True,False,0,11,True,348,348,3,2020-08-12 16:08:58+00:00,True,1,2020-08-12 19:25:35,2020
240,active,0,True,True,0,10,True,349,349,6,2020-08-12 18:36:47+00:00,True,1,2020-08-12 19:25:35,2020
241,active,0,True,False,0,4,True,350,350,13,2020-08-12 16:34:03+00:00,True,0,2020-08-12 19:25:35,2020
242,active,0,True,False,0,11,True,351,351,4,2020-08-12 18:48:59+00:00,True,0,2020-08-12 19:25:35,2020
243,active,0,True,False,0,11,True,352,352,4,2020-08-12 19:19:37+00:00,True,0,2020-08-12 19:25:35,2020
244,active,0,True,True,0,9,True,353,353,6,2020-08-12 15:33:31+00:00,True,0,2020-08-12 19:25:35,2020
245,active,0,True,False,0,12,True,354,354,2,2020-08-12 18:56:03+00:00,True,1,2020-08-12 19:25:35,2020
246,active,0,True,False,0,2,True,355,355,15,2020-08-12 19:15:58+00:00,True,0,2020-08-12 19:25:35,2020
247,active,0,True,False,0,21,True,356,356,2,2020-08-12 19:24:19+00:00,True,0,2020-08-12 19:25:35,2020
248,active,0,True,False,0,11,True,357,357,4,2020-08-12 19:24:59+00:00,True,0,2020-08-12 19:25:35,2020
249,active,0,True,False,0,5,True,358,358,14,2020-08-12 17:42:47+00:00,True,0,2020-08-12 19:25:35,2020
250,active,0,True,False,0,12,True,359,359,3,2020-08-12 19:16:18+00:00,True,0,2020-08-12 19:25:35,2020
251,active,0,True,False,0,15,True,360,360,0,2020-08-12 19:02:21+00:00,True,0,2020-08-12 19:25:35,2020
252,active,0,True,False,0,14,True,361,361,5,2020-08-12 18:52:14+00:00,True,0,2020-08-12 19:25:35,2020
253,active,0,True,False,0,5,True,362,362,14,2020-08-12 19:25:14+00:00,True,0,2020-08-12 19:25:35,2020
254,active,0,True,False,0,12,True,363,363,7,2020-08-12 19:11:17+00:00,True,0,2020-08-12 19:25:35,2020
255,active,0,True,False,0,9,True,364,364,10,2020-08-12 19:13:35+00:00,True,0,2020-08-12 19:25:35,2020
256,active,0,True,False,0,14,True,365,365,4,2020-08-12 19:17:13+00:00,True,1,2020-08-12 19:25:35,2020
257,active,0,True,False,0,13,True,366,366,2,2020-08-12 19:14:55+00:00,True,0,2020-08-12 19:25:35,2020
258,active,0,True,False,0,4,True,367,367,14,2020-08-12 17:54:06+00:00,True,1,2020-08-12 19:25:35,2020
259,active,0,True,False,0,5,True,368,368,9,2020-08-12 19:10:46+00:00,True,1,2020-08-12 19:25:35,2020
260,active,0,True,False,0,10,True,369,369,5,2020-08-12 19:14:19+00:00,True,0,2020-08-12 19:25:35,2020
261,active,0,True,False,0,9,True,370,370,10,2020-08-12 18:53:39+00:00,True,0,2020-08-12 19:25:35,2020
262,active,0,True,False,0,12,True,371,371,7,2020-08-12 16:08:20+00:00,True,0,2020-08-12 19:25:35,2020
263,active,0,True,False,0,4,True,372,372,14,2020-08-12 19:02:45+00:00,True,1,2020-08-12 19:25:35,2020
264,active,0,True,False,0,7,True,373,373,7,2020-08-12 18:50:16+00:00,True,1,2020-08-12 19:25:35,2020
265,active,0,True,False,0,16,True,374,374,3,2020-08-12 19:16:07+00:00,True,0,2020-08-12 19:25:35,2020
266,active,0,True,False,0,8,True,376,376,6,2020-08-12 18:40:58+00:00,True,1,2020-08-12 19:25:35,2020
267,active,0,True,False,0,10,True,377,377,9,2020-08-12 19:08:14+00:00,True,0,2020-08-12 19:25:35,2020
268,active,0,True,False,0,18,True,378,378,1,2020-08-12 19:18:36+00:00,True,0,2020-08-12 19:25:35,2020
269,active,0,True,False,0,11,True,379,379,4,2020-08-12 19:18:02+00:00,True,0,2020-08-12 19:25:35,2020
270,active,0,True,False,0,14,True,380,380,4,2020-08-12 19:20:39+00:00,True,0,2020-08-12 19:25:35,2020
271,active,0,True,False,0,14,True,381,381,5,2020-08-12 19:22:00+00:00,True,0,2020-08-12 19:25:35,2020
272,active,0,True,True,0,14,True,384,384,5,2020-08-12 19:01:24+00:00,True,0,2020-08-12 19:25:35,2020
273,active,1,True,False,0,9,True,385,385,4,2020-08-12 19:22:02+00:00,True,1,2020-08-12 19:25:35,2020
274,active,0,True,False,0,12,True,386,386,7,2020-08-12 19:17:43+00:00,True,0,2020-08-12 19:25:35,2020
275,active,0,True,False,0,4,True,387,387,10,2020-08-12 16:34:35+00:00,True,1,2020-08-12 19:25:35,2020
276,active,0,True,False,0,7,True,388,388,4,2020-08-12 08:57:42+00:00,True,0,2020-08-12 19:25:35,2020
277,active,0,True,False,0,2,True,389,389,12,2020-08-12 15:52:13+00:00,True,0,2020-08-12 19:25:35,2020
278,active,0,True,False,0,1,True,390,390,14,2020-08-12 19:23:05+00:00,True,0,2020-08-12 19:25:35,2020
279,active,0,True,False,0,1,True,391,391,14,2020-08-12 08:59:04+00:00,True,0,2020-08-12 19:25:35,2020
280,active,0,True,False,0,10,True,392,392,5,2020-08-12 09:48:00+00:00,True,0,2020-08-12 19:25:35,2020
281,active,0,True,False,0,8,True,393,393,6,2020-08-12 15:19:15+00:00,True,1,2020-08-12 19:25:35,2020
282,active,0,True,False,0,12,True,394,394,2,2020-08-12 08:58:35+00:00,True,0,2020-08-12 19:25:35,2020
283,active,0,True,False,0,5,True,395,395,10,2020-08-12 15:00:11+00:00,True,0,2020-08-12 19:25:35,2020
284,active,0,True,False,0,3,True,396,396,12,2020-08-12 08:58:34+00:00,True,0,2020-08-12 19:25:35,2020
285,active,0,True,False,0,10,True,397,397,5,2020-08-12 18:36:15+00:00,True,0,2020-08-12 19:25:35,2020
286,active,0,True,False,0,6,True,398,398,13,2020-08-12 19:25:03+00:00,True,0,2020-08-12 19:25:35,2020
287,active,0,True,False,0,5,True,399,399,10,2020-08-12 18:56:03+00:00,True,0,2020-08-12 19:25:35,2020
288,active,0,True,False,0,20,True,400,400,7,2020-08-12 16:28:40+00:00,True,0,2020-08-12 19:25:35,2020
289,active,0,True,False,0,14,True,401,401,1,2020-08-12 17:45:16+00:00,True,0,2020-08-12 19:25:35,2020
290,active,0,True,False,0,6,True,402,402,9,2020-08-12 18:47:27+00:00,True,0,2020-08-12 19:25:35,2020
291,active,0,True,False,0,10,True,403,403,3,2020-08-12 18:58:36+00:00,True,2,2020-08-12 19:25:35,2020
292,active,0,True,False,0,15,True,404,404,1,2020-08-12 18:14:22+00:00,True,0,2020-08-12 19:25:35,2020
293,active,0,True,False,0,11,True,405,405,8,2020-08-12 19:09:59+00:00,True,0,2020-08-12 19:25:35,2020
294,active,0,True,False,0,3,True,406,406,16,2020-08-12 14:38:06+00:00,True,0,2020-08-12 19:25:35,2020
295,active,0,True,False,0,14,True,407,407,4,2020-08-12 17:55:16+00:00,True,1,2020-08-12 19:25:35,2020
296,active,0,True,False,0,13,True,408,408,2,2020-08-12 19:06:37+00:00,True,0,2020-08-12 19:25:35,2020
297,active,0,True,False,0,6,True,409,409,13,2020-08-12 19:02:07+00:00,True,0,2020-08-12 19:25:35,2020
298,active,0,True,False,0,9,True,410,410,10,2020-08-12 12:17:00+00:00,True,0,2020-08-12 19:25:35,2020
299,active,0,True,False,0,10,True,411,411,5,2020-08-12 18:06:43+00:00,True,0,2020-08-12 19:25:35,2020
300,active,0,True,False,0,11,True,412,412,7,2020-08-12 19:20:08+00:00,True,1,2020-08-12 19:25:35,2020
301,active,0,True,False,0,14,True,413,413,5,2020-08-12 18:57:53+00:00,True,0,2020-08-12 19:25:35,2020
302,active,0,True,False,0,22,True,414,414,1,2020-08-12 17:49:00+00:00,True,0,2020-08-12 19:25:35,2020
303,active,0,True,False,0,7,True,415,415,10,2020-08-12 17:50:33+00:00,True,2,2020-08-12 19:25:35,2020
304,active,0,True,False,0,5,True,416,416,10,2020-08-12 19:23:34+00:00,True,0,2020-08-12 19:25:35,2020
305,active,0,True,False,0,15,True,417,417,4,2020-08-12 19:17:47+00:00,True,0,2020-08-12 19:25:35,2020
306,active,0,True,False,0,2,True,419,419,13,2020-08-12 19:24:59+00:00,True,0,2020-08-12 19:25:35,2020
307,out_of_service,0,False,False,0,0,False,420,420,0,1970-01-02 00:00:00+00:00,False,0,2020-08-12 19:25:35,1970
308,active,0,True,False,0,5,True,421,421,14,2020-08-12 15:32:38+00:00,True,0,2020-08-12 19:25:35,2020
309,active,0,True,False,0,13,True,422,422,2,2020-08-12 13:17:00+00:00,True,0,2020-08-12 19:25:35,2020
310,active,0,True,False,0,16,True,423,423,3,2020-08-12 16:21:54+00:00,True,0,2020-08-12 19:25:35,2020
311,active,0,True,False,0,15,True,424,424,4,2020-08-12 19:13:59+00:00,True,0,2020-08-12 19:25:35,2020
312,active,0,True,False,0,14,True,425,425,2,2020-08-12 18:43:20+00:00,True,0,2020-08-12 19:25:35,2020
313,active,0,True,False,0,20,True,426,426,7,2020-08-12 18:24:21+00:00,True,0,2020-08-12 19:25:35,2020
314,active,0,True,False,0,13,True,427,427,6,2020-08-12 17:36:02+00:00,True,0,2020-08-12 19:25:35,2020
315,active,0,True,False,0,3,True,428,428,16,2020-08-12 18:19:05+00:00,True,0,2020-08-12 19:25:35,2020
316,active,0,True,False,0,4,True,430,430,15,2020-08-12 17:49:33+00:00,True,0,2020-08-12 19:25:35,2020
317,active,0,True,False,0,13,True,431,431,2,2020-08-12 18:30:58+00:00,True,0,2020-08-12 19:25:35,2020
318,active,0,True,False,0,11,True,432,432,8,2020-08-11 21:53:01+00:00,True,0,2020-08-12 19:25:35,2020
319,active,0,True,False,0,18,True,433,433,1,2020-08-12 08:57:31+00:00,True,0,2020-08-12 19:25:35,2020
320,active,0,True,False,0,19,True,434,434,0,2020-08-12 08:57:54+00:00,True,0,2020-08-12 19:25:35,2020
321,active,0,True,False,0,9,True,435,435,6,2020-08-12 10:48:20+00:00,True,0,2020-08-12 19:25:35,2020
322,active,0,True,False,0,11,True,436,436,4,2020-08-12 14:50:15+00:00,True,0,2020-08-12 19:25:35,2020
323,active,0,True,False,0,17,True,437,437,2,2020-08-12 19:20:29+00:00,True,0,2020-08-12 19:25:35,2020
324,active,0,True,False,0,5,True,440,440,12,2020-08-12 19:13:48+00:00,True,0,2020-08-12 19:25:35,2020
325,active,0,True,False,0,5,True,441,441,13,2020-08-12 19:05:56+00:00,True,1,2020-08-12 19:25:35,2020
326,active,0,True,False,0,4,True,442,442,10,2020-08-12 15:16:32+00:00,True,1,2020-08-12 19:25:35,2020
327,active,0,True,False,0,15,True,443,443,4,2020-08-12 18:41:18+00:00,True,0,2020-08-12 19:25:35,2020
328,active,0,True,False,0,10,True,445,445,9,2020-08-12 16:44:50+00:00,True,0,2020-08-12 19:25:35,2020
329,active,0,True,False,0,1,True,446,446,11,2020-08-12 19:25:05+00:00,True,0,2020-08-12 19:25:35,2020
330,active,0,True,False,0,14,True,447,447,5,2020-08-12 13:58:04+00:00,True,0,2020-08-12 19:25:35,2020
331,active,0,True,False,0,8,True,448,448,3,2020-08-12 08:59:09+00:00,True,0,2020-08-12 19:25:35,2020
332,out_of_service,0,True,False,0,0,False,449,449,0,1970-01-02 00:00:00+00:00,True,0,2020-08-12 19:25:35,1970
333,active,0,True,False,0,6,True,450,450,9,2020-08-12 18:57:57+00:00,True,0,2020-08-12 19:25:35,2020
334,active,0,True,False,0,9,True,451,451,6,2020-08-12 19:07:43+00:00,True,0,2020-08-12 19:25:35,2020
335,active,0,True,False,0,9,True,452,452,6,2020-08-12 19:19:54+00:00,True,0,2020-08-12 19:25:35,2020
336,active,0,True,False,0,9,True,453,453,5,2020-08-12 18:14:57+00:00,True,1,2020-08-12 19:25:35,2020
337,active,0,True,False,0,10,True,454,454,5,2020-08-12 19:19:50+00:00,True,0,2020-08-12 19:25:35,2020
338,active,0,True,False,0,10,True,455,455,1,2020-08-12 15:54:30+00:00,True,1,2020-08-12 19:25:35,2020
339,active,0,True,False,0,10,True,456,456,8,2020-08-12 18:22:14+00:00,True,1,2020-08-12 19:25:35,2020
340,active,0,True,False,0,9,True,457,457,2,2020-08-12 19:18:10+00:00,True,0,2020-08-12 19:25:35,2020
341,active,0,True,False,0,5,True,458,458,5,2020-08-12 18:43:37+00:00,True,1,2020-08-12 19:25:35,2020
