,num_docks_disabled,num_bikes_available,station_id,num_bikes_disabled,is_installed,eightd_has_available_keys,legacy_id,num_ebikes_available,station_status,is_renting,is_returning,last_reported,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
233,0,14,342,0,True,False,342,0,active,True,True,2020-08-13 05:34:28+00:00,1,2020-08-13 08:21:55,2020
234,0,4,343,0,True,False,343,0,active,True,True,2020-08-13 04:04:08+00:00,11,2020-08-13 08:21:55,2020
235,0,10,344,0,True,False,344,0,active,True,True,2020-08-13 07:21:54+00:00,9,2020-08-13 08:21:55,2020
236,0,7,345,2,True,False,345,0,active,True,True,2020-08-13 03:45:55+00:00,10,2020-08-13 08:21:55,2020
237,0,5,346,0,True,False,346,0,active,True,True,2020-08-13 03:25:44+00:00,10,2020-08-13 08:21:55,2020
238,0,12,347,0,True,False,347,0,active,True,True,2020-08-13 04:03:50+00:00,3,2020-08-13 08:21:55,2020
239,0,3,348,1,True,False,348,0,active,True,True,2020-08-13 06:32:41+00:00,11,2020-08-13 08:21:55,2020
240,0,6,349,1,True,True,349,0,active,True,True,2020-08-13 03:26:37+00:00,10,2020-08-13 08:21:55,2020
241,0,14,350,0,True,False,350,0,active,True,True,2020-08-13 03:26:27+00:00,3,2020-08-13 08:21:55,2020
242,0,9,351,0,True,False,351,0,active,True,True,2020-08-13 05:49:29+00:00,6,2020-08-13 08:21:55,2020
243,0,0,352,1,True,False,352,0,active,True,True,2020-08-13 06:15:00+00:00,14,2020-08-13 08:21:55,2020
244,0,7,353,0,True,True,353,0,active,True,True,2020-08-13 03:26:30+00:00,8,2020-08-13 08:21:55,2020
245,0,8,354,1,True,False,354,0,active,True,True,2020-08-13 04:03:36+00:00,6,2020-08-13 08:21:55,2020
246,0,10,355,0,True,False,355,0,active,True,True,2020-08-13 05:05:56+00:00,7,2020-08-13 08:21:55,2020
247,0,11,356,0,True,False,356,0,active,True,True,2020-08-13 03:25:58+00:00,12,2020-08-13 08:21:55,2020
248,0,6,357,1,True,False,357,0,active,True,True,2020-08-13 03:26:23+00:00,8,2020-08-13 08:21:55,2020
249,0,17,358,0,True,False,358,0,active,True,True,2020-08-13 04:21:46+00:00,2,2020-08-13 08:21:55,2020
250,0,3,359,0,True,False,359,0,active,True,True,2020-08-13 05:56:41+00:00,12,2020-08-13 08:21:55,2020
251,0,3,360,0,True,False,360,0,active,True,True,2020-08-13 05:46:44+00:00,12,2020-08-13 08:21:55,2020
252,0,11,361,0,True,False,361,0,active,True,True,2020-08-13 04:05:29+00:00,8,2020-08-13 08:21:55,2020
253,0,16,362,0,True,False,362,0,active,True,True,2020-08-13 08:20:15+00:00,3,2020-08-13 08:21:55,2020
254,0,19,363,0,True,False,363,0,active,True,True,2020-08-13 07:18:26+00:00,0,2020-08-13 08:21:55,2020
255,0,17,364,0,True,False,364,0,active,True,True,2020-08-13 06:59:58+00:00,2,2020-08-13 08:21:55,2020
256,0,5,365,0,True,False,365,0,active,True,True,2020-08-13 03:25:22+00:00,14,2020-08-13 08:21:55,2020
257,0,10,366,0,True,False,366,0,active,True,True,2020-08-13 03:24:43+00:00,5,2020-08-13 08:21:55,2020
258,0,13,367,0,True,False,367,0,active,True,True,2020-08-13 03:25:53+00:00,6,2020-08-13 08:21:55,2020
259,0,10,368,1,True,False,368,0,active,True,True,2020-08-13 02:46:56+00:00,4,2020-08-13 08:21:55,2020
260,0,10,369,0,True,False,369,0,active,True,True,2020-08-13 07:10:44+00:00,5,2020-08-13 08:21:55,2020
261,0,17,370,0,True,False,370,0,active,True,True,2020-08-13 06:47:09+00:00,2,2020-08-13 08:21:55,2020
262,0,10,371,0,True,False,371,0,active,True,True,2020-08-13 03:24:56+00:00,9,2020-08-13 08:21:55,2020
263,0,7,372,0,True,False,372,0,active,True,True,2020-08-13 05:40:38+00:00,12,2020-08-13 08:21:55,2020
264,0,7,373,0,True,False,373,0,active,True,True,2020-08-13 03:24:37+00:00,8,2020-08-13 08:21:55,2020
265,0,5,374,0,True,False,374,0,active,True,True,2020-08-13 06:44:30+00:00,14,2020-08-13 08:21:55,2020
266,0,12,376,1,True,False,376,0,active,True,True,2020-08-13 05:23:03+00:00,2,2020-08-13 08:21:55,2020
267,0,12,377,0,True,False,377,0,active,True,True,2020-08-13 03:26:34+00:00,7,2020-08-13 08:21:55,2020
268,0,13,378,1,True,False,378,0,active,True,True,2020-08-13 03:27:17+00:00,5,2020-08-13 08:21:55,2020
269,0,15,379,0,True,False,379,0,active,True,True,2020-08-13 03:26:26+00:00,0,2020-08-13 08:21:55,2020
270,0,0,380,0,True,False,380,0,active,True,True,2020-08-13 05:39:09+00:00,18,2020-08-13 08:21:55,2020
271,0,18,381,0,True,False,381,0,active,True,True,2020-08-13 04:19:20+00:00,1,2020-08-13 08:21:55,2020
272,0,5,384,0,True,True,384,0,active,True,True,2020-08-13 04:08:19+00:00,14,2020-08-13 08:21:55,2020
273,1,2,385,0,True,False,385,0,active,True,True,2020-08-13 04:29:41+00:00,12,2020-08-13 08:21:55,2020
274,0,11,386,0,True,False,386,0,active,True,True,2020-08-13 05:03:32+00:00,8,2020-08-13 08:21:55,2020
275,0,14,387,1,True,False,387,0,active,True,True,2020-08-13 03:25:30+00:00,0,2020-08-13 08:21:55,2020
276,0,4,388,0,True,False,388,0,active,True,True,2020-08-13 03:25:23+00:00,7,2020-08-13 08:21:55,2020
277,0,13,389,0,True,False,389,0,active,True,True,2020-08-13 03:25:04+00:00,1,2020-08-13 08:21:55,2020
278,0,9,390,0,True,False,390,0,active,True,True,2020-08-13 04:32:49+00:00,1,2020-08-13 08:21:55,2020
279,0,6,391,0,True,False,391,0,active,True,True,2020-08-13 08:02:28+00:00,2,2020-08-13 08:21:55,2020
280,0,6,392,0,True,False,392,0,active,True,True,2020-08-13 03:24:38+00:00,9,2020-08-13 08:21:55,2020
281,0,6,393,1,True,False,393,0,active,True,True,2020-08-13 03:26:02+00:00,8,2020-08-13 08:21:55,2020
282,0,1,394,0,True,False,394,0,active,True,True,2020-08-13 07:51:20+00:00,13,2020-08-13 08:21:55,2020
283,0,11,395,0,True,False,395,0,active,True,True,2020-08-13 03:25:24+00:00,4,2020-08-13 08:21:55,2020
284,0,13,396,0,True,False,396,0,active,True,True,2020-08-13 03:24:47+00:00,2,2020-08-13 08:21:55,2020
285,0,8,397,0,True,False,397,0,active,True,True,2020-08-13 03:25:34+00:00,7,2020-08-13 08:21:55,2020
286,0,9,398,0,True,False,398,0,active,True,True,2020-08-13 03:25:57+00:00,10,2020-08-13 08:21:55,2020
287,0,4,399,0,True,False,399,0,active,True,True,2020-08-13 03:26:22+00:00,11,2020-08-13 08:21:55,2020
288,0,3,400,0,True,False,400,0,active,True,True,2020-08-13 03:44:04+00:00,24,2020-08-13 08:21:55,2020
289,0,4,401,0,True,False,401,0,active,True,True,2020-08-13 03:26:10+00:00,11,2020-08-13 08:21:55,2020
290,0,7,402,0,True,False,402,0,active,True,True,2020-08-13 03:38:52+00:00,8,2020-08-13 08:21:55,2020
291,0,3,403,1,True,False,403,0,active,True,True,2020-08-13 03:25:06+00:00,11,2020-08-13 08:21:55,2020
292,0,5,404,0,True,False,404,0,active,True,True,2020-08-13 04:32:40+00:00,11,2020-08-13 08:21:55,2020
293,0,11,405,0,True,False,405,0,active,True,True,2020-08-13 03:25:42+00:00,8,2020-08-13 08:21:55,2020
294,0,17,406,0,True,False,406,0,active,True,True,2020-08-13 03:26:08+00:00,2,2020-08-13 08:21:55,2020
295,0,7,407,1,True,False,407,0,active,True,True,2020-08-13 03:24:36+00:00,11,2020-08-13 08:21:55,2020
296,0,9,408,0,True,False,408,0,active,True,True,2020-08-13 03:24:58+00:00,6,2020-08-13 08:21:55,2020
297,0,14,409,0,True,False,409,0,active,True,True,2020-08-13 05:14:00+00:00,5,2020-08-13 08:21:55,2020
298,0,12,410,0,True,False,410,0,active,True,True,2020-08-13 03:25:57+00:00,7,2020-08-13 08:21:55,2020
299,0,5,411,0,True,False,411,0,active,True,True,2020-08-13 04:31:32+00:00,10,2020-08-13 08:21:55,2020
300,0,16,412,1,True,False,412,0,active,True,True,2020-08-13 07:06:14+00:00,2,2020-08-13 08:21:55,2020
301,0,19,413,0,True,False,413,0,active,True,True,2020-08-13 08:12:32+00:00,0,2020-08-13 08:21:55,2020
302,0,1,414,0,True,False,414,0,active,True,True,2020-08-13 03:26:33+00:00,22,2020-08-13 08:21:55,2020
303,0,6,415,0,True,False,415,0,active,True,True,2020-08-13 05:54:58+00:00,13,2020-08-13 08:21:55,2020
304,0,3,416,0,True,False,416,0,active,True,True,2020-08-13 06:40:46+00:00,12,2020-08-13 08:21:55,2020
305,0,18,417,0,True,False,417,0,active,True,True,2020-08-13 04:23:48+00:00,1,2020-08-13 08:21:55,2020
306,0,13,419,0,True,False,419,0,active,True,True,2020-08-13 04:47:11+00:00,2,2020-08-13 08:21:55,2020
307,0,0,420,0,False,False,420,0,out_of_service,False,False,1970-01-02 00:00:00+00:00,0,2020-08-13 08:21:55,1970
308,0,15,421,0,True,False,421,0,active,True,True,2020-08-13 05:08:02+00:00,4,2020-08-13 08:21:55,2020
309,0,5,422,0,True,False,422,0,active,True,True,2020-08-13 03:48:41+00:00,10,2020-08-13 08:21:55,2020
310,0,4,423,0,True,False,423,0,active,True,True,2020-08-13 05:59:16+00:00,15,2020-08-13 08:21:55,2020
311,0,5,424,0,True,False,424,0,active,True,True,2020-08-13 03:24:53+00:00,14,2020-08-13 08:21:55,2020
312,0,3,425,0,True,False,425,0,active,True,True,2020-08-13 04:32:39+00:00,10,2020-08-13 08:21:55,2020
313,0,9,426,0,True,False,426,0,active,True,True,2020-08-13 03:24:58+00:00,18,2020-08-13 08:21:55,2020
314,0,5,427,0,True,False,427,0,active,True,True,2020-08-13 04:32:27+00:00,8,2020-08-13 08:21:55,2020
315,0,6,428,0,True,False,428,0,active,True,True,2020-08-13 07:56:33+00:00,13,2020-08-13 08:21:55,2020
316,0,15,430,0,True,False,430,0,active,True,True,2020-08-13 04:03:59+00:00,4,2020-08-13 08:21:55,2020
317,0,3,431,0,True,False,431,0,active,True,True,2020-08-13 04:02:33+00:00,12,2020-08-13 08:21:55,2020
318,0,8,432,0,True,False,432,0,active,True,True,2020-08-13 03:24:42+00:00,11,2020-08-13 08:21:55,2020
319,0,1,433,0,True,False,433,0,active,True,True,2020-08-13 03:26:11+00:00,18,2020-08-13 08:21:55,2020
320,0,0,434,0,True,False,434,0,active,True,True,2020-08-13 03:24:35+00:00,19,2020-08-13 08:21:55,2020
321,0,7,435,0,True,False,435,0,active,True,True,2020-08-13 03:25:34+00:00,8,2020-08-13 08:21:55,2020
322,0,7,436,0,True,False,436,0,active,True,True,2020-08-13 05:18:34+00:00,8,2020-08-13 08:21:55,2020
323,0,12,437,1,True,False,437,0,active,True,True,2020-08-13 06:54:07+00:00,6,2020-08-13 08:21:55,2020
324,0,11,440,0,True,False,440,0,active,True,True,2020-08-13 03:26:10+00:00,6,2020-08-13 08:21:55,2020
325,0,17,441,0,True,False,441,0,active,True,True,2020-08-13 03:26:04+00:00,2,2020-08-13 08:21:55,2020
326,0,12,442,1,True,False,442,0,active,True,True,2020-08-13 03:26:14+00:00,2,2020-08-13 08:21:55,2020
327,0,5,443,0,True,False,443,0,active,True,True,2020-08-13 04:56:48+00:00,14,2020-08-13 08:21:55,2020
328,0,12,445,0,True,False,445,0,active,True,True,2020-08-13 04:47:23+00:00,7,2020-08-13 08:21:55,2020
329,0,5,446,0,True,False,446,0,active,True,True,2020-08-13 03:25:50+00:00,7,2020-08-13 08:21:55,2020
330,0,6,447,0,True,False,447,0,active,True,True,2020-08-13 07:14:53+00:00,13,2020-08-13 08:21:55,2020
331,0,3,448,0,True,False,448,0,active,True,True,2020-08-13 04:03:15+00:00,8,2020-08-13 08:21:55,2020
332,0,0,449,0,False,False,449,0,out_of_service,True,True,1970-01-02 00:00:00+00:00,0,2020-08-13 08:21:55,1970
333,0,13,450,0,True,False,450,0,active,True,True,2020-08-13 04:05:18+00:00,2,2020-08-13 08:21:55,2020
334,0,7,451,0,True,False,451,0,active,True,True,2020-08-13 04:02:45+00:00,8,2020-08-13 08:21:55,2020
335,0,4,452,0,True,False,452,0,active,True,True,2020-08-13 04:04:19+00:00,11,2020-08-13 08:21:55,2020
336,0,2,453,1,True,False,453,0,active,True,True,2020-08-13 05:21:57+00:00,12,2020-08-13 08:21:55,2020
337,0,6,454,0,True,False,454,0,active,True,True,2020-08-13 04:04:24+00:00,9,2020-08-13 08:21:55,2020
338,0,0,455,1,True,False,455,0,active,False,False,2020-08-12 23:31:24+00:00,11,2020-08-13 08:21:55,2020
339,0,7,456,1,True,False,456,0,active,True,True,2020-08-13 04:04:11+00:00,11,2020-08-13 08:21:55,2020
340,0,3,457,0,True,False,457,0,active,True,True,2020-08-13 07:15:13+00:00,8,2020-08-13 08:21:55,2020
341,0,10,458,1,True,False,458,0,active,True,True,2020-08-13 07:14:52+00:00,0,2020-08-13 08:21:55,2020
