,eightd_has_available_keys,is_renting,is_returning,num_ebikes_available,station_status,num_bikes_disabled,station_id,num_docks_disabled,is_installed,last_reported,num_docks_available,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
121,False,True,True,0,active,2,136,0,True,2020-08-13 22:32:56+00:00,13,136,4,,,2020-08-13 23:00:15,2020
122,False,True,True,0,active,0,137,0,True,2020-08-13 22:29:45+00:00,8,137,7,,,2020-08-13 23:00:15,2020
123,False,True,True,0,active,2,138,0,True,2020-08-13 22:59:20+00:00,4,138,9,,,2020-08-13 23:00:15,2020
124,False,True,True,0,active,1,139,0,True,2020-08-13 22:59:46+00:00,12,139,6,,,2020-08-13 23:00:15,2020
125,False,True,True,0,active,0,140,0,True,2020-08-13 22:58:46+00:00,3,140,14,,,2020-08-13 23:00:15,2020
126,False,True,True,0,active,0,141,0,True,2020-08-13 22:51:54+00:00,5,141,10,,,2020-08-13 23:00:15,2020
127,False,True,True,0,active,1,142,0,True,2020-08-13 22:45:26+00:00,10,142,12,,,2020-08-13 23:00:15,2020
128,False,True,True,0,active,1,143,0,True,2020-08-13 22:50:38+00:00,8,143,14,,,2020-08-13 23:00:15,2020
129,False,True,True,0,active,0,144,0,True,2020-08-13 22:29:37+00:00,10,144,9,,,2020-08-13 23:00:15,2020
130,False,True,True,0,active,0,145,0,True,2020-08-13 22:50:23+00:00,0,145,19,,,2020-08-13 23:00:15,2020
131,False,True,True,0,active,1,146,0,True,2020-08-13 22:48:09+00:00,12,146,6,,,2020-08-13 23:00:15,2020
132,True,True,True,0,active,1,149,0,True,2020-08-13 22:58:27+00:00,13,149,4,,,2020-08-13 23:00:15,2020
133,False,True,True,0,active,1,150,0,True,2020-08-13 22:27:47+00:00,9,150,9,,,2020-08-13 23:00:15,2020
134,False,True,True,0,active,1,151,0,True,2020-08-13 22:40:12+00:00,18,151,0,,,2020-08-13 23:00:15,2020
135,True,True,True,0,active,0,152,0,True,2020-08-13 22:50:57+00:00,4,152,11,,,2020-08-13 23:00:15,2020
136,False,True,True,0,active,0,156,0,True,2020-08-13 21:23:33+00:00,8,156,7,,,2020-08-13 23:00:15,2020
137,False,True,True,0,active,1,157,0,True,2020-08-13 22:54:47+00:00,3,157,11,,,2020-08-13 23:00:15,2020
138,False,True,True,0,active,0,159,0,True,2020-08-13 21:59:28+00:00,6,159,9,,,2020-08-13 23:00:15,2020
139,True,True,True,0,active,0,160,0,True,2020-08-13 22:49:39+00:00,2,160,12,,,2020-08-13 23:00:15,2020
140,True,True,True,0,active,2,161,0,True,2020-08-13 22:56:46+00:00,16,161,5,,,2020-08-13 23:00:15,2020
141,False,True,True,0,active,0,162,0,True,2020-08-13 21:13:06+00:00,12,162,3,,,2020-08-13 23:00:15,2020
142,True,True,True,0,active,0,163,0,True,2020-08-13 22:58:17+00:00,7,163,12,,,2020-08-13 23:00:15,2020
143,False,True,True,0,active,0,167,0,True,2020-08-13 22:56:17+00:00,12,167,3,,,2020-08-13 23:00:15,2020
144,False,True,True,0,active,0,169,0,True,2020-08-13 22:55:20+00:00,14,169,5,,,2020-08-13 23:00:15,2020
145,True,True,True,0,active,0,170,0,True,2020-08-13 22:58:17+00:00,10,170,4,,,2020-08-13 23:00:15,2020
146,True,True,True,0,active,0,171,0,True,2020-08-13 20:44:08+00:00,14,171,9,,,2020-08-13 23:00:15,2020
147,True,True,True,0,active,0,173,0,True,2020-08-13 22:56:30+00:00,1,173,13,,,2020-08-13 23:00:15,2020
148,False,True,True,0,active,1,174,0,True,2020-08-13 22:31:07+00:00,9,174,5,,,2020-08-13 23:00:15,2020
149,True,True,True,0,active,2,175,0,True,2020-08-13 22:56:25+00:00,5,175,10,,,2020-08-13 23:00:15,2020
150,False,True,True,0,active,0,176,0,True,2020-08-13 22:45:45+00:00,1,176,14,,,2020-08-13 23:00:15,2020
151,False,True,True,0,active,1,177,0,True,2020-08-13 22:54:08+00:00,15,177,3,,,2020-08-13 23:00:15,2020
152,False,True,True,0,active,0,178,0,True,2020-08-13 22:57:32+00:00,14,178,5,,,2020-08-13 23:00:15,2020
153,False,True,True,0,active,0,179,0,True,2020-08-13 22:59:50+00:00,17,179,8,,,2020-08-13 23:00:15,2020
154,False,True,True,0,active,0,180,0,True,2020-08-13 22:10:31+00:00,10,180,9,,,2020-08-13 23:00:15,2020
155,False,True,True,0,active,0,181,0,True,2020-08-13 22:31:06+00:00,10,181,9,,,2020-08-13 23:00:15,2020
156,True,True,True,0,active,0,182,0,True,2020-08-13 21:49:50+00:00,18,182,1,,,2020-08-13 23:00:15,2020
157,False,True,True,0,active,1,183,0,True,2020-08-13 22:53:19+00:00,14,183,4,,,2020-08-13 23:00:15,2020
158,False,True,True,0,active,0,184,0,True,2020-08-13 22:25:35+00:00,12,184,7,,,2020-08-13 23:00:15,2020
159,False,True,True,0,active,0,185,0,True,2020-08-13 22:51:24+00:00,5,185,10,,,2020-08-13 23:00:15,2020
160,True,True,True,0,active,0,186,0,True,2020-08-13 22:58:58+00:00,8,186,7,,,2020-08-13 23:00:15,2020
161,False,True,True,0,active,0,187,0,True,2020-08-13 22:27:19+00:00,12,187,3,,,2020-08-13 23:00:15,2020
162,False,True,True,0,active,1,188,0,True,2020-08-13 22:28:53+00:00,4,188,10,,,2020-08-13 23:00:15,2020
163,True,True,True,0,active,0,189,0,True,2020-08-13 22:47:01+00:00,22,189,1,,,2020-08-13 23:00:15,2020
164,True,True,True,0,active,2,190,0,True,2020-08-13 22:58:07+00:00,33,190,2,,,2020-08-13 23:00:15,2020
165,False,True,True,0,active,0,191,0,True,2020-08-13 21:08:37+00:00,10,191,5,,,2020-08-13 23:00:15,2020
166,False,True,True,0,active,0,192,0,True,2020-08-13 22:05:11+00:00,16,192,3,,,2020-08-13 23:00:15,2020
167,True,True,True,0,active,1,193,0,True,2020-08-13 22:38:20+00:00,12,193,2,,,2020-08-13 23:00:15,2020
168,False,True,True,0,active,0,194,0,True,2020-08-13 22:40:10+00:00,13,194,6,,,2020-08-13 23:00:15,2020
169,False,True,True,0,active,1,195,0,True,2020-08-13 22:37:38+00:00,16,195,6,,,2020-08-13 23:00:15,2020
170,True,True,True,0,active,1,196,0,True,2020-08-13 22:31:42+00:00,9,196,0,,,2020-08-13 23:00:15,2020
171,False,True,True,0,active,1,197,0,True,2020-08-13 22:15:37+00:00,12,197,2,,,2020-08-13 23:00:15,2020
172,False,True,True,0,active,0,199,0,True,2020-08-13 22:46:57+00:00,11,199,4,,,2020-08-13 23:00:15,2020
173,False,True,True,0,active,0,200,0,True,2020-08-13 22:45:16+00:00,9,200,10,,,2020-08-13 23:00:15,2020
174,False,True,True,0,active,0,201,0,True,2020-08-13 18:47:24+00:00,7,201,8,,,2020-08-13 23:00:15,2020
175,False,True,True,0,active,0,202,0,True,2020-08-13 20:38:42+00:00,14,202,1,,,2020-08-13 23:00:15,2020
176,False,True,True,0,active,0,203,0,True,2020-08-13 14:09:27+00:00,15,203,0,,,2020-08-13 23:00:15,2020
177,False,True,True,0,active,1,204,0,True,2020-08-13 22:56:12+00:00,13,204,1,,,2020-08-13 23:00:15,2020
178,False,True,True,0,active,0,205,0,True,2020-08-13 21:21:34+00:00,13,205,2,,,2020-08-13 23:00:15,2020
179,True,True,True,0,active,1,206,0,True,2020-08-13 22:53:51+00:00,22,206,0,,,2020-08-13 23:00:15,2020
180,True,True,True,0,active,0,208,0,True,2020-08-13 21:49:37+00:00,8,208,7,,,2020-08-13 23:00:15,2020
181,False,True,True,0,active,0,209,0,True,2020-08-13 22:18:03+00:00,7,209,8,,,2020-08-13 23:00:15,2020
182,False,True,True,0,active,0,210,0,True,2020-08-13 16:34:19+00:00,11,210,4,,,2020-08-13 23:00:15,2020
183,False,True,True,0,active,0,211,0,True,2020-08-13 22:51:22+00:00,13,211,6,,,2020-08-13 23:00:15,2020
184,False,True,True,0,active,1,212,0,True,2020-08-13 22:56:23+00:00,12,212,20,,,2020-08-13 23:00:15,2020
185,True,True,True,0,active,0,213,0,True,2020-08-13 22:35:36+00:00,13,213,3,,,2020-08-13 23:00:15,2020
186,False,True,True,0,active,0,214,0,True,2020-08-13 22:50:25+00:00,11,214,4,,,2020-08-13 23:00:15,2020
187,False,True,True,0,active,0,215,0,True,2020-08-13 22:48:01+00:00,11,215,4,,,2020-08-13 23:00:15,2020
188,False,True,True,0,active,1,216,0,True,2020-08-13 22:08:51+00:00,0,216,18,,,2020-08-13 23:00:15,2020
189,False,True,True,0,active,0,217,0,True,2020-08-13 21:54:37+00:00,11,217,8,,,2020-08-13 23:00:15,2020
190,False,True,True,0,active,0,218,0,True,2020-08-13 22:58:19+00:00,3,218,12,,,2020-08-13 23:00:15,2020
191,False,True,True,0,active,1,219,0,True,2020-08-13 22:31:41+00:00,9,219,5,,,2020-08-13 23:00:15,2020
192,False,True,True,0,active,0,221,0,True,2020-08-13 22:37:01+00:00,12,221,7,,,2020-08-13 23:00:15,2020
193,True,True,True,0,active,0,222,0,True,2020-08-13 22:53:00+00:00,12,222,2,,,2020-08-13 23:00:15,2020
194,False,True,True,0,active,1,224,0,True,2020-08-13 21:39:27+00:00,3,224,13,,,2020-08-13 23:00:15,2020
195,False,True,True,0,active,0,225,0,True,2020-08-13 22:48:41+00:00,13,225,6,,,2020-08-13 23:00:15,2020
196,False,True,True,0,active,0,226,0,True,2020-08-13 22:53:17+00:00,12,226,3,,,2020-08-13 23:00:15,2020
197,False,True,True,0,active,3,227,0,True,2020-08-13 23:00:02+00:00,7,227,9,,,2020-08-13 23:00:15,2020
198,False,True,True,0,active,0,228,0,True,2020-08-13 22:38:33+00:00,15,228,4,,,2020-08-13 23:00:15,2020
199,False,True,True,0,active,0,232,0,True,2020-08-13 22:59:36+00:00,5,232,6,,,2020-08-13 23:00:15,2020
200,False,True,True,0,active,0,233,0,True,2020-08-13 22:47:09+00:00,2,233,13,,,2020-08-13 23:00:15,2020
201,False,True,True,0,active,0,234,0,True,2020-08-13 22:38:34+00:00,15,234,0,,,2020-08-13 23:00:15,2020
202,False,True,True,0,active,0,235,0,True,2020-08-13 21:34:16+00:00,8,235,7,,,2020-08-13 23:00:15,2020
203,False,True,True,0,active,0,236,0,True,2020-08-13 22:48:19+00:00,4,236,11,,,2020-08-13 23:00:15,2020
204,False,True,True,0,active,0,239,0,True,2020-08-13 22:59:32+00:00,13,239,2,,,2020-08-13 23:00:15,2020
205,False,True,True,0,active,0,255,0,True,2020-08-13 12:33:28+00:00,5,255,10,,,2020-08-13 23:00:15,2020
206,False,True,True,0,active,0,258,0,True,2020-08-13 23:00:06+00:00,2,258,13,,,2020-08-13 23:00:15,2020
207,False,True,True,0,active,0,259,0,True,2020-08-13 18:35:59+00:00,1,259,14,,,2020-08-13 23:00:15,2020
208,False,True,True,0,active,0,260,0,True,2020-08-13 22:09:18+00:00,1,260,14,,,2020-08-13 23:00:15,2020
209,False,True,True,0,active,0,271,0,True,2020-08-13 19:07:23+00:00,6,271,9,,,2020-08-13 23:00:15,2020
210,False,True,True,0,active,1,272,0,True,2020-08-13 22:50:46+00:00,11,272,7,,,2020-08-13 23:00:15,2020
211,False,True,True,0,active,0,273,0,True,2020-08-13 22:57:04+00:00,25,273,15,,,2020-08-13 23:00:15,2020
212,False,True,True,0,active,0,279,0,True,2020-08-13 22:40:30+00:00,0,279,19,,,2020-08-13 23:00:15,2020
213,False,True,True,0,active,1,280,0,True,2020-08-13 22:59:21+00:00,10,280,8,,,2020-08-13 23:00:15,2020
214,False,True,True,0,active,1,282,0,True,2020-08-13 22:48:58+00:00,3,282,11,,,2020-08-13 23:00:15,2020
215,False,True,True,0,active,0,296,0,True,2020-08-13 22:46:30+00:00,9,296,14,,,2020-08-13 23:00:15,2020
216,False,True,True,0,active,1,318,0,True,2020-08-13 22:34:03+00:00,18,318,0,,,2020-08-13 23:00:15,2020
217,False,True,True,0,active,0,319,0,True,2020-08-13 22:58:07+00:00,22,319,3,,,2020-08-13 23:00:15,2020
218,False,True,True,0,active,0,327,0,True,2020-08-13 22:54:05+00:00,14,327,1,,,2020-08-13 23:00:15,2020
219,False,True,True,0,active,2,328,0,True,2020-08-13 22:48:42+00:00,1,328,12,,,2020-08-13 23:00:15,2020
220,False,True,True,0,active,1,329,0,True,2020-08-13 22:41:01+00:00,2,329,12,,,2020-08-13 23:00:15,2020
221,False,True,True,0,active,0,330,0,True,2020-08-13 22:57:53+00:00,7,330,8,,,2020-08-13 23:00:15,2020
222,False,True,True,0,active,1,331,0,True,2020-08-13 22:57:19+00:00,11,331,3,,,2020-08-13 23:00:15,2020
