,is_returning,num_bikes_available,num_bikes_disabled,is_renting,is_installed,num_ebikes_available,legacy_id,last_reported,station_id,num_docks_available,num_docks_disabled,eightd_has_available_keys,station_status,timestamp_of_data_read_request,year_station_last_reported
231,True,16,0,True,True,0,340,2020-08-04 17:02:48+00:00,340,3,0,False,active,2020-08-05 04:56:45,2020
232,True,6,0,True,True,0,341,2020-08-05 00:14:54+00:00,341,9,0,True,active,2020-08-05 04:56:45,2020
233,True,9,0,True,True,0,342,2020-08-05 04:38:33+00:00,342,6,0,False,active,2020-08-05 04:56:45,2020
234,True,6,0,True,True,0,343,2020-08-04 19:00:47+00:00,343,9,0,False,active,2020-08-05 04:56:45,2020
235,True,3,0,True,True,0,344,2020-08-05 00:24:44+00:00,344,16,0,False,active,2020-08-05 04:56:45,2020
236,True,13,1,True,True,0,345,2020-08-05 01:34:43+00:00,345,5,0,False,active,2020-08-05 04:56:45,2020
237,True,2,0,True,True,0,346,2020-08-05 00:39:07+00:00,346,13,0,False,active,2020-08-05 04:56:45,2020
238,True,5,0,True,True,0,347,2020-08-04 18:55:15+00:00,347,10,0,False,active,2020-08-05 04:56:45,2020
239,True,12,0,True,True,0,348,2020-08-04 23:35:49+00:00,348,3,0,False,active,2020-08-05 04:56:45,2020
240,True,8,0,True,True,0,349,2020-08-05 02:42:53+00:00,349,9,0,True,active,2020-08-05 04:56:45,2020
241,True,5,0,True,True,0,350,2020-08-04 22:20:29+00:00,350,12,0,False,active,2020-08-05 04:56:45,2020
242,True,10,1,True,True,0,351,2020-08-05 01:26:40+00:00,351,4,0,False,active,2020-08-05 04:56:45,2020
243,True,9,0,True,True,0,352,2020-08-05 02:07:09+00:00,352,6,0,False,active,2020-08-05 04:56:45,2020
244,True,8,0,True,True,0,353,2020-08-04 18:26:56+00:00,353,7,0,True,active,2020-08-05 04:56:45,2020
245,True,9,0,True,True,0,354,2020-08-05 01:15:23+00:00,354,6,0,False,active,2020-08-05 04:56:45,2020
246,True,12,0,True,True,0,355,2020-08-04 21:38:51+00:00,355,5,0,False,active,2020-08-05 04:56:45,2020
247,True,10,0,True,True,0,356,2020-08-05 02:35:10+00:00,356,13,0,False,active,2020-08-05 04:56:45,2020
248,True,9,0,True,True,0,357,2020-08-05 01:30:06+00:00,357,6,0,False,active,2020-08-05 04:56:45,2020
249,True,13,0,True,True,0,358,2020-08-05 03:39:12+00:00,358,6,0,False,active,2020-08-05 04:56:45,2020
250,True,2,1,True,True,0,359,2020-08-05 03:39:53+00:00,359,12,0,False,active,2020-08-05 04:56:45,2020
251,True,2,0,True,True,0,360,2020-08-04 23:05:41+00:00,360,13,0,False,active,2020-08-05 04:56:45,2020
252,True,5,0,True,True,0,361,2020-08-05 00:52:40+00:00,361,14,0,False,active,2020-08-05 04:56:45,2020
253,True,18,0,True,True,0,362,2020-08-05 00:40:17+00:00,362,1,0,False,active,2020-08-05 04:56:45,2020
254,True,16,0,True,True,0,363,2020-08-05 04:04:42+00:00,363,3,0,False,active,2020-08-05 04:56:45,2020
255,True,8,0,True,True,0,364,2020-08-05 02:07:03+00:00,364,11,0,False,active,2020-08-05 04:56:45,2020
256,True,1,1,True,True,0,365,2020-08-05 04:22:25+00:00,365,17,0,False,active,2020-08-05 04:56:45,2020
257,True,4,0,True,True,0,366,2020-08-05 01:55:49+00:00,366,11,0,False,active,2020-08-05 04:56:45,2020
258,True,14,0,True,True,0,367,2020-08-05 02:32:39+00:00,367,5,0,False,active,2020-08-05 04:56:45,2020
259,True,1,1,True,True,0,368,2020-08-04 23:12:21+00:00,368,13,0,False,active,2020-08-05 04:56:45,2020
260,True,15,0,True,True,0,369,2020-08-05 02:50:38+00:00,369,0,0,False,active,2020-08-05 04:56:45,2020
261,True,9,0,True,True,0,370,2020-08-05 02:58:03+00:00,370,10,0,False,active,2020-08-05 04:56:45,2020
262,True,13,0,True,True,0,371,2020-08-04 16:52:53+00:00,371,6,0,False,active,2020-08-05 04:56:45,2020
263,True,8,0,True,True,0,372,2020-08-05 01:27:12+00:00,372,11,0,False,active,2020-08-05 04:56:45,2020
264,True,12,0,True,True,0,373,2020-08-05 03:09:24+00:00,373,3,0,False,active,2020-08-05 04:56:45,2020
265,True,8,0,True,True,0,374,2020-08-05 03:15:59+00:00,374,11,0,False,active,2020-08-05 04:56:45,2020
266,True,1,0,True,True,0,376,2020-08-05 00:01:14+00:00,376,14,0,False,active,2020-08-05 04:56:45,2020
267,True,6,0,True,True,0,377,2020-08-05 03:27:08+00:00,377,13,0,False,active,2020-08-05 04:56:45,2020
268,True,10,0,True,True,0,378,2020-08-05 04:24:11+00:00,378,9,0,False,active,2020-08-05 04:56:45,2020
269,True,10,0,True,True,0,379,2020-08-05 03:41:23+00:00,379,5,0,False,active,2020-08-05 04:56:45,2020
270,True,3,0,True,True,0,380,2020-08-05 04:50:39+00:00,380,15,0,False,active,2020-08-05 04:56:45,2020
271,True,11,1,True,True,0,381,2020-08-05 02:40:29+00:00,381,7,0,False,active,2020-08-05 04:56:45,2020
272,True,4,0,True,True,0,384,2020-08-05 00:54:24+00:00,384,15,0,True,active,2020-08-05 04:56:45,2020
273,True,1,1,True,True,0,385,2020-08-05 03:29:30+00:00,385,12,1,False,active,2020-08-05 04:56:45,2020
274,True,7,0,True,True,0,386,2020-08-05 04:31:08+00:00,386,12,0,False,active,2020-08-05 04:56:45,2020
275,True,10,0,True,True,0,387,2020-08-05 04:22:46+00:00,387,5,0,False,active,2020-08-05 04:56:45,2020
276,True,3,0,True,True,0,388,2020-08-04 23:27:59+00:00,388,8,0,False,active,2020-08-05 04:56:45,2020
277,True,11,0,True,True,0,389,2020-08-04 23:38:22+00:00,389,3,0,False,active,2020-08-05 04:56:45,2020
278,True,14,0,True,True,0,390,2020-08-04 23:50:16+00:00,390,1,0,False,active,2020-08-05 04:56:45,2020
279,True,15,0,True,True,0,391,2020-08-05 00:14:12+00:00,391,0,0,False,active,2020-08-05 04:56:45,2020
280,True,9,0,True,True,0,392,2020-08-04 22:20:08+00:00,392,6,0,False,active,2020-08-05 04:56:45,2020
281,True,5,0,True,True,0,393,2020-08-04 23:26:57+00:00,393,10,0,False,active,2020-08-05 04:56:45,2020
282,True,2,0,True,True,0,394,2020-08-05 01:25:03+00:00,394,12,0,False,active,2020-08-05 04:56:45,2020
283,True,10,0,True,True,0,395,2020-08-04 22:15:17+00:00,395,5,0,False,active,2020-08-05 04:56:45,2020
284,True,12,0,True,True,0,396,2020-08-04 08:56:09+00:00,396,3,0,False,active,2020-08-05 04:56:45,2020
285,True,5,0,True,True,0,397,2020-08-04 23:51:34+00:00,397,10,0,False,active,2020-08-05 04:56:45,2020
286,True,3,0,True,True,0,398,2020-08-05 01:12:35+00:00,398,16,0,False,active,2020-08-05 04:56:45,2020
287,True,12,0,True,True,0,399,2020-08-05 01:47:24+00:00,399,3,0,False,active,2020-08-05 04:56:45,2020
288,True,5,1,True,True,0,400,2020-08-05 03:23:14+00:00,400,21,0,False,active,2020-08-05 04:56:45,2020
289,True,12,0,True,True,0,401,2020-08-05 00:24:46+00:00,401,3,0,False,active,2020-08-05 04:56:45,2020
290,True,4,0,True,True,0,402,2020-08-05 02:54:12+00:00,402,11,0,False,active,2020-08-05 04:56:45,2020
291,True,15,0,True,True,0,403,2020-08-05 02:52:29+00:00,403,0,0,False,active,2020-08-05 04:56:45,2020
292,True,15,0,True,True,0,404,2020-08-05 03:21:48+00:00,404,1,0,False,active,2020-08-05 04:56:45,2020
293,True,18,0,True,True,0,405,2020-08-05 01:43:43+00:00,405,1,0,False,active,2020-08-05 04:56:45,2020
294,True,12,0,True,True,0,406,2020-08-04 22:48:12+00:00,406,3,0,False,active,2020-08-05 04:56:45,2020
295,True,5,0,True,True,0,407,2020-08-04 23:38:32+00:00,407,14,0,False,active,2020-08-05 04:56:45,2020
296,True,8,0,True,True,0,408,2020-08-05 04:02:05+00:00,408,7,0,False,active,2020-08-05 04:56:45,2020
297,True,14,0,True,True,0,409,2020-08-05 02:55:41+00:00,409,5,0,False,active,2020-08-05 04:56:45,2020
298,True,15,0,True,True,0,410,2020-08-04 19:17:28+00:00,410,4,0,False,active,2020-08-05 04:56:45,2020
299,True,14,0,True,True,0,411,2020-08-05 04:32:05+00:00,411,1,0,False,active,2020-08-05 04:56:45,2020
300,True,8,1,True,True,0,412,2020-08-05 02:21:19+00:00,412,10,0,False,active,2020-08-05 04:56:45,2020
301,True,19,0,True,True,0,413,2020-08-05 01:31:21+00:00,413,0,0,False,active,2020-08-05 04:56:45,2020
302,True,0,0,True,True,0,414,2020-08-05 00:03:55+00:00,414,23,0,False,active,2020-08-05 04:56:45,2020
303,True,9,0,True,True,0,415,2020-08-05 03:16:00+00:00,415,10,0,False,active,2020-08-05 04:56:45,2020
304,True,4,0,True,True,0,416,2020-08-05 03:47:05+00:00,416,11,0,False,active,2020-08-05 04:56:45,2020
305,True,19,0,True,True,0,417,2020-08-05 00:38:47+00:00,417,0,0,False,active,2020-08-05 04:56:45,2020
306,True,7,0,True,True,0,419,2020-08-05 00:47:18+00:00,419,8,0,False,active,2020-08-05 04:56:45,2020
307,False,0,0,False,False,0,420,1970-01-02 00:00:00+00:00,420,0,0,False,out_of_service,2020-08-05 04:56:45,1970
308,True,12,1,True,True,0,421,2020-08-04 12:11:15+00:00,421,6,0,False,active,2020-08-05 04:56:45,2020
309,True,14,0,True,True,0,422,2020-08-04 20:30:09+00:00,422,1,0,False,active,2020-08-05 04:56:45,2020
310,True,11,0,True,True,0,423,2020-08-05 00:27:44+00:00,423,8,0,False,active,2020-08-05 04:56:45,2020
311,True,6,0,True,True,0,424,2020-08-04 23:06:23+00:00,424,13,0,False,active,2020-08-05 04:56:45,2020
312,True,0,0,True,True,0,425,2020-08-04 10:32:00+00:00,425,16,0,False,active,2020-08-05 04:56:45,2020
313,True,6,0,True,True,0,426,2020-08-05 02:18:24+00:00,426,21,0,False,active,2020-08-05 04:56:45,2020
314,True,2,0,True,True,0,427,2020-08-04 17:25:29+00:00,427,17,0,False,active,2020-08-05 04:56:45,2020
315,True,12,0,True,True,0,428,2020-08-05 02:14:54+00:00,428,7,0,False,active,2020-08-05 04:56:45,2020
316,True,17,0,True,True,0,430,2020-08-04 14:55:40+00:00,430,2,0,False,active,2020-08-05 04:56:45,2020
317,True,1,0,True,True,0,431,2020-08-04 16:08:38+00:00,431,14,0,False,active,2020-08-05 04:56:45,2020
318,True,8,0,True,True,0,432,2020-08-04 22:51:58+00:00,432,11,0,False,active,2020-08-05 04:56:45,2020
319,True,0,0,True,True,0,433,2020-08-04 15:16:13+00:00,433,19,0,False,active,2020-08-05 04:56:45,2020
320,True,3,0,True,True,0,434,2020-08-04 22:01:08+00:00,434,16,0,False,active,2020-08-05 04:56:45,2020
321,True,15,0,True,True,0,435,2020-08-04 18:39:43+00:00,435,0,0,False,active,2020-08-05 04:56:45,2020
322,True,3,2,True,True,0,436,2020-08-05 00:44:10+00:00,436,10,0,False,active,2020-08-05 04:56:45,2020
323,True,18,0,True,True,0,437,2020-08-05 04:44:41+00:00,437,1,0,False,active,2020-08-05 04:56:45,2020
324,True,14,0,True,True,0,440,2020-08-05 01:20:29+00:00,440,3,0,False,active,2020-08-05 04:56:45,2020
325,True,16,0,True,True,0,441,2020-08-05 02:01:39+00:00,441,3,0,False,active,2020-08-05 04:56:45,2020
326,True,7,0,True,True,0,442,2020-08-04 21:57:09+00:00,442,8,0,False,active,2020-08-05 04:56:45,2020
327,True,3,0,True,True,0,443,2020-08-04 22:52:32+00:00,443,16,0,False,active,2020-08-05 04:56:45,2020
328,True,13,0,True,True,0,445,2020-08-05 04:02:11+00:00,445,6,0,False,active,2020-08-05 04:56:45,2020
329,True,2,0,True,True,0,446,2020-08-05 02:43:36+00:00,446,10,0,False,active,2020-08-05 04:56:45,2020
330,True,4,0,True,True,0,447,2020-08-04 23:27:04+00:00,447,15,0,False,active,2020-08-05 04:56:45,2020
331,True,2,0,True,True,0,448,2020-08-04 19:23:50+00:00,448,9,0,False,active,2020-08-05 04:56:45,2020
332,True,0,0,True,False,0,449,1970-01-02 00:00:00+00:00,449,0,0,False,out_of_service,2020-08-05 04:56:45,1970
333,True,11,0,True,True,0,450,2020-08-05 03:36:49+00:00,450,4,0,False,active,2020-08-05 04:56:45,2020
334,True,11,0,True,True,0,451,2020-08-05 04:00:45+00:00,451,4,0,False,active,2020-08-05 04:56:45,2020
335,True,9,0,True,True,0,452,2020-08-05 03:29:07+00:00,452,6,0,False,active,2020-08-05 04:56:45,2020
336,True,5,0,True,True,0,453,2020-08-05 03:23:00+00:00,453,10,0,False,active,2020-08-05 04:56:45,2020
337,True,11,0,True,True,0,454,2020-08-05 04:20:18+00:00,454,4,0,False,active,2020-08-05 04:56:45,2020
338,True,10,0,True,True,0,455,2020-08-04 23:38:21+00:00,455,2,0,False,active,2020-08-05 04:56:45,2020
