,is_renting,num_bikes_disabled,station_id,last_reported,num_ebikes_available,num_docks_disabled,is_returning,legacy_id,num_docks_available,station_status,eightd_has_available_keys,num_bikes_available,is_installed,timestamp_of_data_read_request,year_station_last_reported
233,True,0,342,2020-08-13 00:06:13+00:00,0,0,True,342,1,active,False,14,True,2020-08-13 00:11:40,2020
234,True,0,343,2020-08-12 16:19:17+00:00,0,0,True,343,11,active,False,4,True,2020-08-13 00:11:40,2020
235,True,0,344,2020-08-12 23:41:56+00:00,0,0,True,344,12,active,False,7,True,2020-08-13 00:11:40,2020
236,True,0,345,2020-08-12 23:49:31+00:00,0,0,True,345,16,active,False,3,True,2020-08-13 00:11:40,2020
237,True,0,346,2020-08-12 23:52:48+00:00,0,0,True,346,12,active,False,3,True,2020-08-13 00:11:40,2020
238,True,0,347,2020-08-12 18:59:12+00:00,0,0,True,347,2,active,False,13,True,2020-08-13 00:11:40,2020
239,True,1,348,2020-08-12 23:10:17+00:00,0,0,True,348,12,active,False,2,True,2020-08-13 00:11:40,2020
240,True,1,349,2020-08-12 18:36:47+00:00,0,0,True,349,10,active,True,6,True,2020-08-13 00:11:40,2020
241,True,1,350,2020-08-13 00:10:43+00:00,0,0,True,350,4,active,False,12,True,2020-08-13 00:11:40,2020
242,True,0,351,2020-08-12 23:49:00+00:00,0,0,True,351,8,active,False,7,True,2020-08-13 00:11:40,2020
243,True,0,352,2020-08-12 23:55:00+00:00,0,0,True,352,5,active,False,10,True,2020-08-13 00:11:40,2020
244,True,0,353,2020-08-12 15:33:31+00:00,0,0,True,353,9,active,True,6,True,2020-08-13 00:11:40,2020
245,True,1,354,2020-08-13 00:00:23+00:00,0,0,True,354,9,active,False,5,True,2020-08-13 00:11:40,2020
246,True,0,355,2020-08-12 23:49:14+00:00,0,0,True,355,6,active,False,11,True,2020-08-13 00:11:40,2020
247,True,0,356,2020-08-13 00:05:24+00:00,0,0,True,356,12,active,False,11,True,2020-08-13 00:11:40,2020
248,True,1,357,2020-08-13 00:10:54+00:00,0,0,True,357,6,active,False,8,True,2020-08-13 00:11:40,2020
249,True,0,358,2020-08-12 22:08:38+00:00,0,0,True,358,0,active,False,19,True,2020-08-13 00:11:40,2020
250,True,0,359,2020-08-13 00:09:00+00:00,0,0,True,359,12,active,False,3,True,2020-08-13 00:11:40,2020
251,True,0,360,2020-08-12 22:46:10+00:00,0,0,True,360,12,active,False,3,True,2020-08-13 00:11:40,2020
252,True,0,361,2020-08-12 23:56:47+00:00,0,0,True,361,15,active,False,4,True,2020-08-13 00:11:40,2020
253,True,1,362,2020-08-13 00:01:31+00:00,0,0,True,362,2,active,False,16,True,2020-08-13 00:11:40,2020
254,True,0,363,2020-08-12 23:52:56+00:00,0,0,True,363,2,active,False,17,True,2020-08-13 00:11:40,2020
255,True,0,364,2020-08-13 00:06:54+00:00,0,0,True,364,9,active,False,10,True,2020-08-13 00:11:40,2020
256,True,0,365,2020-08-12 23:48:13+00:00,0,0,True,365,15,active,False,4,True,2020-08-13 00:11:40,2020
257,True,0,366,2020-08-13 00:07:52+00:00,0,0,True,366,2,active,False,13,True,2020-08-13 00:11:40,2020
258,True,0,367,2020-08-12 23:29:37+00:00,0,0,True,367,6,active,False,13,True,2020-08-13 00:11:40,2020
259,True,1,368,2020-08-12 23:03:49+00:00,0,0,True,368,3,active,False,11,True,2020-08-13 00:11:40,2020
260,True,0,369,2020-08-13 00:11:18+00:00,0,0,True,369,2,active,False,13,True,2020-08-13 00:11:40,2020
261,True,0,370,2020-08-13 00:09:59+00:00,0,0,True,370,6,active,False,13,True,2020-08-13 00:11:40,2020
262,True,0,371,2020-08-12 23:32:56+00:00,0,0,True,371,9,active,False,10,True,2020-08-13 00:11:40,2020
263,True,1,372,2020-08-13 00:00:24+00:00,0,0,True,372,7,active,False,11,True,2020-08-13 00:11:40,2020
264,True,0,373,2020-08-12 22:46:22+00:00,0,0,True,373,8,active,False,7,True,2020-08-13 00:11:40,2020
265,True,0,374,2020-08-13 00:11:20+00:00,0,0,True,374,17,active,False,2,True,2020-08-13 00:11:40,2020
266,True,1,376,2020-08-12 23:38:18+00:00,0,0,True,376,2,active,False,12,True,2020-08-13 00:11:40,2020
267,True,0,377,2020-08-12 23:40:07+00:00,0,0,True,377,9,active,False,10,True,2020-08-13 00:11:40,2020
268,True,2,378,2020-08-13 00:03:59+00:00,0,0,True,378,8,active,False,9,True,2020-08-13 00:11:40,2020
269,True,0,379,2020-08-12 23:58:06+00:00,0,0,True,379,0,active,False,15,True,2020-08-13 00:11:40,2020
270,True,0,380,2020-08-12 23:54:30+00:00,0,0,True,380,16,active,False,2,True,2020-08-13 00:11:40,2020
271,True,0,381,2020-08-13 00:07:49+00:00,0,0,True,381,5,active,False,14,True,2020-08-13 00:11:40,2020
272,True,0,384,2020-08-12 23:54:45+00:00,0,0,True,384,11,active,True,8,True,2020-08-13 00:11:40,2020
273,True,1,385,2020-08-13 00:01:28+00:00,0,1,True,385,12,active,False,1,True,2020-08-13 00:11:40,2020
274,True,0,386,2020-08-12 23:58:58+00:00,0,0,True,386,13,active,False,6,True,2020-08-13 00:11:40,2020
275,True,1,387,2020-08-12 23:29:58+00:00,0,0,True,387,2,active,False,12,True,2020-08-13 00:11:40,2020
276,True,0,388,2020-08-12 08:57:42+00:00,0,0,True,388,7,active,False,4,True,2020-08-13 00:11:40,2020
277,True,0,389,2020-08-12 19:51:34+00:00,0,0,True,389,3,active,False,11,True,2020-08-13 00:11:40,2020
278,True,0,390,2020-08-12 19:23:05+00:00,0,0,True,390,1,active,False,14,True,2020-08-13 00:11:40,2020
279,True,0,391,2020-08-12 21:20:47+00:00,0,0,True,391,2,active,False,13,True,2020-08-13 00:11:40,2020
280,True,0,392,2020-08-13 00:02:14+00:00,0,0,True,392,10,active,False,5,True,2020-08-13 00:11:40,2020
281,True,1,393,2020-08-12 15:19:15+00:00,0,0,True,393,8,active,False,6,True,2020-08-13 00:11:40,2020
282,True,0,394,2020-08-12 08:58:35+00:00,0,0,True,394,12,active,False,2,True,2020-08-13 00:11:40,2020
283,True,0,395,2020-08-12 23:54:26+00:00,0,0,True,395,4,active,False,11,True,2020-08-13 00:11:40,2020
284,True,0,396,2020-08-12 08:58:34+00:00,0,0,True,396,3,active,False,12,True,2020-08-13 00:11:40,2020
285,True,0,397,2020-08-12 22:11:10+00:00,0,0,True,397,7,active,False,8,True,2020-08-13 00:11:40,2020
286,True,0,398,2020-08-13 00:00:54+00:00,0,0,True,398,8,active,False,11,True,2020-08-13 00:11:40,2020
287,True,0,399,2020-08-12 23:51:25+00:00,0,0,True,399,12,active,False,3,True,2020-08-13 00:11:40,2020
288,True,0,400,2020-08-12 23:42:12+00:00,0,0,True,400,22,active,False,5,True,2020-08-13 00:11:40,2020
289,True,0,401,2020-08-12 23:04:23+00:00,0,0,True,401,14,active,False,1,True,2020-08-13 00:11:40,2020
290,True,0,402,2020-08-13 00:00:53+00:00,0,0,True,402,8,active,False,7,True,2020-08-13 00:11:40,2020
291,True,2,403,2020-08-12 23:54:24+00:00,0,0,True,403,12,active,False,1,True,2020-08-13 00:11:40,2020
292,True,0,404,2020-08-13 00:10:54+00:00,0,0,True,404,14,active,False,2,True,2020-08-13 00:11:40,2020
293,True,0,405,2020-08-12 23:20:29+00:00,0,0,True,405,9,active,False,10,True,2020-08-13 00:11:40,2020
294,True,0,406,2020-08-12 23:33:12+00:00,0,0,True,406,4,active,False,15,True,2020-08-13 00:11:40,2020
295,True,1,407,2020-08-12 22:48:56+00:00,0,0,True,407,16,active,False,2,True,2020-08-13 00:11:40,2020
296,True,0,408,2020-08-12 23:20:28+00:00,0,0,True,408,10,active,False,5,True,2020-08-13 00:11:40,2020
297,True,0,409,2020-08-13 00:11:21+00:00,0,0,True,409,2,active,False,17,True,2020-08-13 00:11:40,2020
298,True,0,410,2020-08-12 23:31:28+00:00,0,0,True,410,8,active,False,11,True,2020-08-13 00:11:40,2020
299,True,1,411,2020-08-12 22:49:17+00:00,0,0,True,411,11,active,False,3,True,2020-08-13 00:11:40,2020
300,True,1,412,2020-08-12 23:27:59+00:00,0,0,True,412,4,active,False,14,True,2020-08-13 00:11:40,2020
301,True,0,413,2020-08-13 00:07:15+00:00,0,0,True,413,12,active,False,7,True,2020-08-13 00:11:40,2020
302,True,0,414,2020-08-12 20:29:07+00:00,0,0,True,414,23,active,False,0,True,2020-08-13 00:11:40,2020
303,True,2,415,2020-08-12 23:54:48+00:00,0,0,True,415,9,active,False,8,True,2020-08-13 00:11:40,2020
304,True,1,416,2020-08-13 00:09:48+00:00,0,0,True,416,11,active,False,3,True,2020-08-13 00:11:40,2020
305,True,0,417,2020-08-13 00:07:39+00:00,0,0,True,417,1,active,False,18,True,2020-08-13 00:11:40,2020
306,True,0,419,2020-08-13 00:05:00+00:00,0,0,True,419,1,active,False,14,True,2020-08-13 00:11:40,2020
307,False,0,420,1970-01-02 00:00:00+00:00,0,0,False,420,0,out_of_service,False,0,False,2020-08-13 00:11:40,1970
308,True,0,421,2020-08-12 23:26:43+00:00,0,0,True,421,4,active,False,15,True,2020-08-13 00:11:40,2020
309,True,0,422,2020-08-12 22:58:55+00:00,0,0,True,422,12,active,False,3,True,2020-08-13 00:11:40,2020
310,True,0,423,2020-08-12 16:21:54+00:00,0,0,True,423,16,active,False,3,True,2020-08-13 00:11:40,2020
311,True,0,424,2020-08-12 22:18:20+00:00,0,0,True,424,13,active,False,6,True,2020-08-13 00:11:40,2020
312,True,0,425,2020-08-12 22:43:29+00:00,0,0,True,425,13,active,False,3,True,2020-08-13 00:11:40,2020
313,True,0,426,2020-08-13 00:05:21+00:00,0,0,True,426,21,active,False,6,True,2020-08-13 00:11:40,2020
314,True,0,427,2020-08-12 23:59:53+00:00,0,0,True,427,14,active,False,5,True,2020-08-13 00:11:40,2020
315,True,0,428,2020-08-12 23:51:42+00:00,0,0,True,428,1,active,False,18,True,2020-08-13 00:11:40,2020
316,True,0,430,2020-08-12 22:52:47+00:00,0,0,True,430,4,active,False,15,True,2020-08-13 00:11:40,2020
317,True,0,431,2020-08-12 23:24:24+00:00,0,0,True,431,11,active,False,4,True,2020-08-13 00:11:40,2020
318,True,0,432,2020-08-12 22:22:28+00:00,0,0,True,432,10,active,False,9,True,2020-08-13 00:11:40,2020
319,True,0,433,2020-08-12 08:57:31+00:00,0,0,True,433,18,active,False,1,True,2020-08-13 00:11:40,2020
320,True,0,434,2020-08-12 21:19:52+00:00,0,0,True,434,19,active,False,0,True,2020-08-13 00:11:40,2020
321,True,0,435,2020-08-12 23:07:50+00:00,0,0,True,435,8,active,False,7,True,2020-08-13 00:11:40,2020
322,True,0,436,2020-08-13 00:03:09+00:00,0,0,True,436,12,active,False,3,True,2020-08-13 00:11:40,2020
323,True,1,437,2020-08-13 00:08:10+00:00,0,0,True,437,10,active,False,8,True,2020-08-13 00:11:40,2020
324,True,0,440,2020-08-12 23:14:13+00:00,0,0,True,440,11,active,False,6,True,2020-08-13 00:11:40,2020
325,True,0,441,2020-08-12 21:26:16+00:00,0,0,True,441,3,active,False,16,True,2020-08-13 00:11:40,2020
326,True,1,442,2020-08-12 22:13:59+00:00,0,0,True,442,2,active,False,12,True,2020-08-13 00:11:40,2020
327,True,0,443,2020-08-12 23:06:03+00:00,0,0,True,443,14,active,False,5,True,2020-08-13 00:11:40,2020
328,True,0,445,2020-08-12 23:50:16+00:00,0,0,True,445,7,active,False,12,True,2020-08-13 00:11:40,2020
329,True,0,446,2020-08-12 23:55:23+00:00,0,0,True,446,2,active,False,10,True,2020-08-13 00:11:40,2020
330,True,0,447,2020-08-12 22:39:48+00:00,0,0,True,447,18,active,False,1,True,2020-08-13 00:11:40,2020
331,True,0,448,2020-08-12 21:56:06+00:00,0,0,True,448,8,active,False,3,True,2020-08-13 00:11:40,2020
332,True,0,449,1970-01-02 00:00:00+00:00,0,0,True,449,0,out_of_service,False,0,False,2020-08-13 00:11:40,1970
333,True,0,450,2020-08-12 23:49:38+00:00,0,0,True,450,3,active,False,12,True,2020-08-13 00:11:40,2020
334,True,0,451,2020-08-12 23:25:07+00:00,0,0,True,451,8,active,False,7,True,2020-08-13 00:11:40,2020
335,True,0,452,2020-08-13 00:11:11+00:00,0,0,True,452,11,active,False,4,True,2020-08-13 00:11:40,2020
336,True,1,453,2020-08-12 23:43:34+00:00,0,0,True,453,14,active,False,0,True,2020-08-13 00:11:40,2020
337,True,0,454,2020-08-12 23:45:20+00:00,0,0,True,454,4,active,False,11,True,2020-08-13 00:11:40,2020
338,True,1,455,2020-08-12 23:31:24+00:00,0,0,True,455,11,active,False,0,True,2020-08-13 00:11:40,2020
339,True,1,456,2020-08-12 23:13:39+00:00,0,0,True,456,10,active,False,8,True,2020-08-13 00:11:40,2020
340,True,0,457,2020-08-12 22:47:47+00:00,0,0,True,457,9,active,False,2,True,2020-08-13 00:11:40,2020
341,True,1,458,2020-08-12 18:43:37+00:00,0,0,True,458,5,active,False,5,True,2020-08-13 00:11:40,2020
