,station_status,eightd_has_available_keys,is_returning,num_ebikes_available,last_reported,is_installed,num_docks_available,legacy_id,num_docks_disabled,is_renting,num_bikes_available,num_bikes_disabled,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
187,active,False,True,0,2020-08-21 14:03:49+00:00,True,5,215,0,True,8,2,215,,,2020-08-21 15:41:15,2020
188,active,False,True,0,2020-08-21 06:54:34+00:00,True,5,216,0,True,14,0,216,,,2020-08-21 15:41:15,2020
189,active,False,True,0,2020-08-21 15:12:22+00:00,True,12,217,0,True,6,1,217,,,2020-08-21 15:41:15,2020
190,active,False,True,0,2020-08-21 15:32:39+00:00,True,14,218,0,True,1,0,218,,,2020-08-21 15:41:15,2020
191,active,False,True,0,2020-08-21 09:28:06+00:00,True,8,219,0,True,7,0,219,,,2020-08-21 15:41:15,2020
192,active,False,True,0,2020-08-21 15:17:46+00:00,True,16,221,0,True,3,0,221,,,2020-08-21 15:41:15,2020
193,active,True,True,0,2020-08-21 15:36:55+00:00,True,9,222,0,True,4,1,222,,,2020-08-21 15:41:15,2020
194,active,False,True,0,2020-08-21 15:15:54+00:00,True,5,224,0,True,12,0,224,,,2020-08-21 15:41:15,2020
195,active,False,True,0,2020-08-21 14:56:40+00:00,True,8,225,0,True,10,1,225,,,2020-08-21 15:41:15,2020
196,active,False,True,0,2020-08-21 15:39:49+00:00,True,13,226,0,True,2,0,226,,,2020-08-21 15:41:15,2020
197,active,False,True,0,2020-08-21 15:08:21+00:00,True,6,227,0,True,13,0,227,,,2020-08-21 15:41:15,2020
198,active,False,True,0,2020-08-21 14:51:35+00:00,True,15,228,0,True,4,0,228,,,2020-08-21 15:41:15,2020
199,active,False,True,0,2020-08-21 08:55:46+00:00,True,10,232,0,True,1,0,232,,,2020-08-21 15:41:15,2020
200,active,False,True,0,2020-08-21 15:40:04+00:00,True,8,233,0,True,7,0,233,,,2020-08-21 15:41:15,2020
201,active,False,True,0,2020-08-21 13:11:22+00:00,True,15,234,0,True,0,0,234,,,2020-08-21 15:41:15,2020
202,active,False,True,0,2020-08-21 08:57:31+00:00,True,7,235,0,True,8,0,235,,,2020-08-21 15:41:15,2020
203,active,False,True,0,2020-08-21 15:37:15+00:00,True,9,236,0,True,6,0,236,,,2020-08-21 15:41:15,2020
204,active,False,True,0,2020-08-21 15:28:59+00:00,True,13,239,0,True,1,1,239,,,2020-08-21 15:41:15,2020
205,active,False,True,0,2020-08-21 08:51:35+00:00,True,9,255,0,True,6,0,255,,,2020-08-21 15:41:15,2020
206,active,False,True,0,2020-08-21 11:25:57+00:00,True,2,258,0,True,13,0,258,,,2020-08-21 15:41:15,2020
207,active,False,True,0,2020-08-21 08:52:15+00:00,True,6,259,0,True,9,0,259,,,2020-08-21 15:41:15,2020
208,active,False,True,0,2020-08-21 08:57:20+00:00,True,10,260,0,True,5,0,260,,,2020-08-21 15:41:15,2020
209,active,False,True,0,2020-08-21 14:42:18+00:00,True,5,271,0,True,10,0,271,,,2020-08-21 15:41:15,2020
210,active,False,True,0,2020-08-21 10:57:50+00:00,True,11,272,0,True,8,0,272,,,2020-08-21 15:41:15,2020
211,active,False,True,0,2020-08-21 15:30:58+00:00,True,8,273,0,True,32,0,273,,,2020-08-21 15:41:15,2020
212,active,False,True,0,2020-08-21 15:35:28+00:00,True,3,279,0,True,16,0,279,,,2020-08-21 15:41:15,2020
213,active,False,True,0,2020-08-21 14:45:23+00:00,True,4,280,0,True,15,0,280,,,2020-08-21 15:41:15,2020
214,active,False,True,0,2020-08-21 14:42:12+00:00,True,10,282,0,True,5,0,282,,,2020-08-21 15:41:15,2020
215,active,False,True,0,2020-08-21 15:13:41+00:00,True,16,296,0,True,6,1,296,,,2020-08-21 15:41:15,2020
216,active,False,True,0,2020-08-21 15:33:55+00:00,True,0,318,0,True,19,0,318,,,2020-08-21 15:41:15,2020
217,active,False,True,0,2020-08-21 15:33:09+00:00,True,23,319,0,True,2,0,319,,,2020-08-21 15:41:15,2020
218,active,False,True,0,2020-08-21 14:41:58+00:00,True,15,327,0,True,0,0,327,,,2020-08-21 15:41:15,2020
219,active,False,True,0,2020-08-21 14:51:06+00:00,True,6,328,0,True,9,0,328,,,2020-08-21 15:41:15,2020
220,active,False,True,0,2020-08-21 15:34:55+00:00,True,8,329,0,True,7,0,329,,,2020-08-21 15:41:15,2020
221,active,False,True,0,2020-08-21 15:32:18+00:00,True,3,330,0,True,12,0,330,,,2020-08-21 15:41:15,2020
222,active,False,True,0,2020-08-21 15:16:33+00:00,True,0,331,0,True,15,0,331,,,2020-08-21 15:41:15,2020
223,active,False,True,0,2020-08-21 15:31:42+00:00,True,13,332,0,True,2,0,332,,,2020-08-21 15:41:15,2020
224,active,False,True,0,2020-08-21 15:31:24+00:00,True,5,333,0,True,20,0,333,,,2020-08-21 15:41:15,2020
225,active,False,True,0,2020-08-21 15:03:49+00:00,True,3,334,0,True,16,0,334,,,2020-08-21 15:41:15,2020
226,active,False,True,0,2020-08-21 15:25:13+00:00,True,17,335,0,True,2,0,335,,,2020-08-21 15:41:15,2020
227,active,False,True,0,2020-08-20 21:34:57+00:00,True,12,336,0,True,3,0,336,,,2020-08-21 15:41:15,2020
228,active,False,True,0,2020-08-21 15:24:58+00:00,True,1,337,0,True,14,0,337,,,2020-08-21 15:41:15,2020
229,active,False,True,0,2020-08-21 15:38:57+00:00,True,13,338,0,True,2,0,338,,,2020-08-21 15:41:15,2020
230,active,False,True,0,2020-08-21 11:39:52+00:00,True,0,339,0,True,15,0,339,,,2020-08-21 15:41:15,2020
231,active,False,True,0,2020-08-21 08:56:34+00:00,True,4,340,0,True,15,0,340,,,2020-08-21 15:41:15,2020
232,active,True,True,0,2020-08-21 13:33:09+00:00,True,2,341,0,True,13,0,341,,,2020-08-21 15:41:15,2020
233,active,False,True,0,2020-08-21 15:37:01+00:00,True,11,342,0,True,3,1,342,,,2020-08-21 15:41:15,2020
