,num_docks_available,station_id,is_installed,last_reported,num_bikes_disabled,station_status,num_ebikes_available,legacy_id,is_returning,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_renting,timestamp_of_data_read_request,year_station_last_reported
233,10,342,True,2020-08-12 18:42:49+00:00,0,active,0,342,True,0,False,5,True,2020-08-12 18:55:00,2020
234,11,343,True,2020-08-12 16:19:17+00:00,0,active,0,343,True,0,False,4,True,2020-08-12 18:55:00,2020
235,14,344,True,2020-08-12 18:49:53+00:00,0,active,0,344,True,0,False,5,True,2020-08-12 18:55:00,2020
236,15,345,True,2020-08-12 18:37:11+00:00,0,active,0,345,True,0,False,4,True,2020-08-12 18:55:00,2020
237,11,346,True,2020-08-12 18:39:42+00:00,0,active,0,346,True,0,False,4,True,2020-08-12 18:55:00,2020
238,3,347,True,2020-08-12 02:33:19+00:00,0,active,0,347,True,0,False,12,True,2020-08-12 18:55:00,2020
239,11,348,True,2020-08-12 16:08:58+00:00,1,active,0,348,True,0,False,3,True,2020-08-12 18:55:00,2020
240,10,349,True,2020-08-12 18:36:47+00:00,1,active,0,349,True,0,True,6,True,2020-08-12 18:55:00,2020
241,4,350,True,2020-08-12 16:34:03+00:00,0,active,0,350,True,0,False,13,True,2020-08-12 18:55:00,2020
242,11,351,True,2020-08-12 18:48:59+00:00,0,active,0,351,True,0,False,4,True,2020-08-12 18:55:00,2020
243,13,352,True,2020-08-12 18:51:13+00:00,0,active,0,352,True,0,False,2,True,2020-08-12 18:55:00,2020
244,9,353,True,2020-08-12 15:33:31+00:00,0,active,0,353,True,0,True,6,True,2020-08-12 18:55:00,2020
245,11,354,True,2020-08-12 18:10:25+00:00,1,active,0,354,True,0,False,3,True,2020-08-12 18:55:00,2020
246,1,355,True,2020-08-12 16:15:35+00:00,0,active,0,355,True,0,False,16,True,2020-08-12 18:55:00,2020
247,18,356,True,2020-08-12 18:42:14+00:00,0,active,0,356,True,0,False,5,True,2020-08-12 18:55:00,2020
248,11,357,True,2020-08-12 18:43:55+00:00,0,active,0,357,True,0,False,4,True,2020-08-12 18:55:00,2020
249,5,358,True,2020-08-12 17:42:47+00:00,0,active,0,358,True,0,False,14,True,2020-08-12 18:55:00,2020
250,10,359,True,2020-08-12 18:29:56+00:00,0,active,0,359,True,0,False,5,True,2020-08-12 18:55:00,2020
251,13,360,True,2020-08-12 17:25:21+00:00,0,active,0,360,True,0,False,2,True,2020-08-12 18:55:00,2020
252,14,361,True,2020-08-12 18:52:14+00:00,0,active,0,361,True,0,False,5,True,2020-08-12 18:55:00,2020
253,4,362,True,2020-08-12 18:41:49+00:00,0,active,0,362,True,0,False,15,True,2020-08-12 18:55:00,2020
254,12,363,True,2020-08-12 18:51:20+00:00,0,active,0,363,True,0,False,7,True,2020-08-12 18:55:00,2020
255,11,364,True,2020-08-12 18:42:37+00:00,0,active,0,364,True,0,False,8,True,2020-08-12 18:55:00,2020
256,11,365,True,2020-08-12 18:48:38+00:00,1,active,0,365,True,0,False,7,True,2020-08-12 18:55:00,2020
257,13,366,True,2020-08-12 17:37:04+00:00,0,active,0,366,True,0,False,2,True,2020-08-12 18:55:00,2020
258,4,367,True,2020-08-12 17:54:06+00:00,1,active,0,367,True,0,False,14,True,2020-08-12 18:55:00,2020
259,5,368,True,2020-08-12 18:54:00+00:00,1,active,0,368,True,0,False,9,True,2020-08-12 18:55:00,2020
260,9,369,True,2020-08-12 18:18:01+00:00,0,active,0,369,True,0,False,6,True,2020-08-12 18:55:00,2020
261,9,370,True,2020-08-12 18:53:39+00:00,0,active,0,370,True,0,False,10,True,2020-08-12 18:55:00,2020
262,12,371,True,2020-08-12 16:08:20+00:00,0,active,0,371,True,0,False,7,True,2020-08-12 18:55:00,2020
263,4,372,True,2020-08-12 18:52:13+00:00,1,active,0,372,True,0,False,14,True,2020-08-12 18:55:00,2020
264,7,373,True,2020-08-12 18:50:16+00:00,1,active,0,373,True,0,False,7,True,2020-08-12 18:55:00,2020
265,18,374,True,2020-08-12 18:50:25+00:00,0,active,0,374,True,0,False,1,True,2020-08-12 18:55:00,2020
266,8,376,True,2020-08-12 18:40:58+00:00,1,active,0,376,True,0,False,6,True,2020-08-12 18:55:00,2020
267,9,377,True,2020-08-12 18:45:53+00:00,0,active,0,377,True,0,False,10,True,2020-08-12 18:55:00,2020
268,18,378,True,2020-08-12 18:52:12+00:00,0,active,0,378,True,0,False,1,True,2020-08-12 18:55:00,2020
269,11,379,True,2020-08-12 18:53:44+00:00,0,active,0,379,True,0,False,4,True,2020-08-12 18:55:00,2020
270,12,380,True,2020-08-12 18:45:37+00:00,0,active,0,380,True,0,False,6,True,2020-08-12 18:55:00,2020
271,16,381,True,2020-08-12 18:47:03+00:00,0,active,0,381,True,0,False,3,True,2020-08-12 18:55:00,2020
272,16,384,True,2020-08-12 18:07:46+00:00,0,active,0,384,True,0,True,3,True,2020-08-12 18:55:00,2020
273,7,385,True,2020-08-12 18:44:39+00:00,1,active,0,385,True,1,False,6,True,2020-08-12 18:55:00,2020
274,12,386,True,2020-08-12 18:49:24+00:00,0,active,0,386,True,0,False,7,True,2020-08-12 18:55:00,2020
275,4,387,True,2020-08-12 16:34:35+00:00,1,active,0,387,True,0,False,10,True,2020-08-12 18:55:00,2020
276,7,388,True,2020-08-12 08:57:42+00:00,0,active,0,388,True,0,False,4,True,2020-08-12 18:55:00,2020
277,2,389,True,2020-08-12 15:52:13+00:00,0,active,0,389,True,0,False,12,True,2020-08-12 18:55:00,2020
278,0,390,True,2020-08-12 08:57:17+00:00,0,active,0,390,True,0,False,15,True,2020-08-12 18:55:00,2020
279,1,391,True,2020-08-12 08:59:04+00:00,0,active,0,391,True,0,False,14,True,2020-08-12 18:55:00,2020
280,10,392,True,2020-08-12 09:48:00+00:00,0,active,0,392,True,0,False,5,True,2020-08-12 18:55:00,2020
281,8,393,True,2020-08-12 15:19:15+00:00,1,active,0,393,True,0,False,6,True,2020-08-12 18:55:00,2020
282,12,394,True,2020-08-12 08:58:35+00:00,0,active,0,394,True,0,False,2,True,2020-08-12 18:55:00,2020
283,5,395,True,2020-08-12 15:00:11+00:00,0,active,0,395,True,0,False,10,True,2020-08-12 18:55:00,2020
284,3,396,True,2020-08-12 08:58:34+00:00,0,active,0,396,True,0,False,12,True,2020-08-12 18:55:00,2020
285,10,397,True,2020-08-12 18:36:15+00:00,0,active,0,397,True,0,False,5,True,2020-08-12 18:55:00,2020
286,6,398,True,2020-08-12 18:43:50+00:00,0,active,0,398,True,0,False,13,True,2020-08-12 18:55:00,2020
287,6,399,True,2020-08-12 18:23:22+00:00,0,active,0,399,True,0,False,9,True,2020-08-12 18:55:00,2020
288,20,400,True,2020-08-12 16:28:40+00:00,0,active,0,400,True,0,False,7,True,2020-08-12 18:55:00,2020
289,14,401,True,2020-08-12 17:45:16+00:00,0,active,0,401,True,0,False,1,True,2020-08-12 18:55:00,2020
290,6,402,True,2020-08-12 18:47:27+00:00,0,active,0,402,True,0,False,9,True,2020-08-12 18:55:00,2020
291,11,403,True,2020-08-12 18:02:58+00:00,2,active,0,403,True,0,False,2,True,2020-08-12 18:55:00,2020
292,15,404,True,2020-08-12 18:14:22+00:00,0,active,0,404,True,0,False,1,True,2020-08-12 18:55:00,2020
293,11,405,True,2020-08-12 15:54:20+00:00,0,active,0,405,True,0,False,8,True,2020-08-12 18:55:00,2020
294,3,406,True,2020-08-12 14:38:06+00:00,0,active,0,406,True,0,False,16,True,2020-08-12 18:55:00,2020
295,14,407,True,2020-08-12 17:55:16+00:00,1,active,0,407,True,0,False,4,True,2020-08-12 18:55:00,2020
296,12,408,True,2020-08-12 18:44:17+00:00,0,active,0,408,True,0,False,3,True,2020-08-12 18:55:00,2020
297,5,409,True,2020-08-12 18:32:05+00:00,0,active,0,409,True,0,False,14,True,2020-08-12 18:55:00,2020
298,9,410,True,2020-08-12 12:17:00+00:00,0,active,0,410,True,0,False,10,True,2020-08-12 18:55:00,2020
299,10,411,True,2020-08-12 18:06:43+00:00,0,active,0,411,True,0,False,5,True,2020-08-12 18:55:00,2020
300,11,412,True,2020-08-12 18:49:33+00:00,0,active,0,412,True,0,False,8,True,2020-08-12 18:55:00,2020
301,13,413,True,2020-08-12 17:45:44+00:00,0,active,0,413,True,0,False,6,True,2020-08-12 18:55:00,2020
302,22,414,True,2020-08-12 17:49:00+00:00,0,active,0,414,True,0,False,1,True,2020-08-12 18:55:00,2020
303,7,415,True,2020-08-12 17:50:33+00:00,2,active,0,415,True,0,False,10,True,2020-08-12 18:55:00,2020
304,6,416,True,2020-08-12 18:54:45+00:00,0,active,0,416,True,0,False,9,True,2020-08-12 18:55:00,2020
305,16,417,True,2020-08-12 18:53:12+00:00,0,active,0,417,True,0,False,3,True,2020-08-12 18:55:00,2020
306,2,419,True,2020-08-12 16:46:25+00:00,0,active,0,419,True,0,False,13,True,2020-08-12 18:55:00,2020
307,0,420,False,1970-01-02 00:00:00+00:00,0,out_of_service,0,420,False,0,False,0,False,2020-08-12 18:55:00,1970
308,5,421,True,2020-08-12 15:32:38+00:00,0,active,0,421,True,0,False,14,True,2020-08-12 18:55:00,2020
309,13,422,True,2020-08-12 13:17:00+00:00,0,active,0,422,True,0,False,2,True,2020-08-12 18:55:00,2020
310,16,423,True,2020-08-12 16:21:54+00:00,0,active,0,423,True,0,False,3,True,2020-08-12 18:55:00,2020
311,14,424,True,2020-08-12 18:26:06+00:00,0,active,0,424,True,0,False,5,True,2020-08-12 18:55:00,2020
312,14,425,True,2020-08-12 18:43:20+00:00,0,active,0,425,True,0,False,2,True,2020-08-12 18:55:00,2020
313,20,426,True,2020-08-12 18:24:21+00:00,0,active,0,426,True,0,False,7,True,2020-08-12 18:55:00,2020
314,13,427,True,2020-08-12 17:36:02+00:00,0,active,0,427,True,0,False,6,True,2020-08-12 18:55:00,2020
315,3,428,True,2020-08-12 18:19:05+00:00,0,active,0,428,True,0,False,16,True,2020-08-12 18:55:00,2020
316,4,430,True,2020-08-12 17:49:33+00:00,0,active,0,430,True,0,False,15,True,2020-08-12 18:55:00,2020
317,13,431,True,2020-08-12 18:30:58+00:00,0,active,0,431,True,0,False,2,True,2020-08-12 18:55:00,2020
318,11,432,True,2020-08-11 21:53:01+00:00,0,active,0,432,True,0,False,8,True,2020-08-12 18:55:00,2020
319,18,433,True,2020-08-12 08:57:31+00:00,0,active,0,433,True,0,False,1,True,2020-08-12 18:55:00,2020
320,19,434,True,2020-08-12 08:57:54+00:00,0,active,0,434,True,0,False,0,True,2020-08-12 18:55:00,2020
321,9,435,True,2020-08-12 10:48:20+00:00,0,active,0,435,True,0,False,6,True,2020-08-12 18:55:00,2020
322,11,436,True,2020-08-12 14:50:15+00:00,0,active,0,436,True,0,False,4,True,2020-08-12 18:55:00,2020
323,16,437,True,2020-08-12 18:53:58+00:00,0,active,0,437,True,0,False,3,True,2020-08-12 18:55:00,2020
324,4,440,True,2020-08-12 18:18:11+00:00,0,active,0,440,True,0,False,13,True,2020-08-12 18:55:00,2020
325,6,441,True,2020-08-12 17:57:00+00:00,1,active,0,441,True,0,False,12,True,2020-08-12 18:55:00,2020
326,4,442,True,2020-08-12 15:16:32+00:00,1,active,0,442,True,0,False,10,True,2020-08-12 18:55:00,2020
327,15,443,True,2020-08-12 18:41:18+00:00,0,active,0,443,True,0,False,4,True,2020-08-12 18:55:00,2020
328,10,445,True,2020-08-12 16:44:50+00:00,0,active,0,445,True,0,False,9,True,2020-08-12 18:55:00,2020
329,0,446,True,2020-08-12 18:39:01+00:00,0,active,0,446,True,0,False,12,True,2020-08-12 18:55:00,2020
330,14,447,True,2020-08-12 13:58:04+00:00,0,active,0,447,True,0,False,5,True,2020-08-12 18:55:00,2020
331,8,448,True,2020-08-12 08:59:09+00:00,0,active,0,448,True,0,False,3,True,2020-08-12 18:55:00,2020
332,0,449,False,1970-01-02 00:00:00+00:00,0,out_of_service,0,449,True,0,False,0,True,2020-08-12 18:55:00,1970
333,7,450,True,2020-08-12 18:50:15+00:00,0,active,0,450,True,0,False,8,True,2020-08-12 18:55:00,2020
334,10,451,True,2020-08-12 17:09:44+00:00,0,active,0,451,True,0,False,5,True,2020-08-12 18:55:00,2020
335,8,452,True,2020-08-12 18:54:19+00:00,0,active,0,452,True,0,False,7,True,2020-08-12 18:55:00,2020
336,9,453,True,2020-08-12 18:14:57+00:00,1,active,0,453,True,0,False,5,True,2020-08-12 18:55:00,2020
337,14,454,True,2020-08-12 16:43:54+00:00,0,active,0,454,True,0,False,1,True,2020-08-12 18:55:00,2020
338,10,455,True,2020-08-12 15:54:30+00:00,1,active,0,455,True,0,False,1,True,2020-08-12 18:55:00,2020
339,10,456,True,2020-08-12 18:22:14+00:00,1,active,0,456,True,0,False,8,True,2020-08-12 18:55:00,2020
340,8,457,True,2020-08-12 08:57:22+00:00,0,active,0,457,True,0,False,3,True,2020-08-12 18:55:00,2020
341,5,458,True,2020-08-12 18:43:37+00:00,1,active,0,458,True,0,False,5,True,2020-08-12 18:55:00,2020
