,station_status,num_bikes_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,last_reported,legacy_id,num_docks_available,is_returning,is_renting,num_docks_disabled,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
256,active,0,False,0,True,2020-08-18 19:08:10+00:00,365,13,True,True,0,6,365,,,2020-08-18 19:14:30,2020
257,active,0,False,0,True,2020-08-18 19:08:19+00:00,366,8,True,True,0,7,366,,,2020-08-18 19:14:30,2020
258,active,0,False,0,True,2020-08-18 17:36:49+00:00,367,2,True,True,0,17,367,,,2020-08-18 19:14:30,2020
259,active,0,False,0,True,2020-08-18 14:38:47+00:00,368,10,True,True,0,5,368,,,2020-08-18 19:14:30,2020
260,active,0,False,0,True,2020-08-18 18:53:34+00:00,369,13,True,True,0,2,369,,,2020-08-18 19:14:30,2020
261,active,0,False,0,True,2020-08-18 19:07:07+00:00,370,3,True,True,0,16,370,,,2020-08-18 19:14:30,2020
262,active,0,False,0,True,2020-08-18 18:43:15+00:00,371,12,True,True,0,7,371,,,2020-08-18 19:14:30,2020
263,active,1,False,0,True,2020-08-18 18:51:30+00:00,372,10,True,True,0,8,372,,,2020-08-18 19:14:30,2020
264,active,0,False,0,True,2020-08-18 13:27:24+00:00,373,7,True,True,0,8,373,,,2020-08-18 19:14:30,2020
265,active,1,False,0,True,2020-08-18 19:10:27+00:00,374,7,True,True,0,11,374,,,2020-08-18 19:14:30,2020
266,active,0,False,0,True,2020-08-18 18:50:44+00:00,376,1,True,True,0,14,376,,,2020-08-18 19:14:30,2020
267,active,0,False,0,True,2020-08-18 18:51:03+00:00,377,12,True,True,0,7,377,,,2020-08-18 19:14:30,2020
268,active,0,False,0,True,2020-08-18 17:43:15+00:00,378,16,True,True,0,3,378,,,2020-08-18 19:14:30,2020
269,active,1,False,0,True,2020-08-18 18:55:29+00:00,379,14,True,True,0,0,379,,,2020-08-18 19:14:30,2020
270,active,2,False,0,True,2020-08-18 19:08:03+00:00,380,6,True,True,0,10,380,,,2020-08-18 19:14:30,2020
271,active,0,False,0,True,2020-08-18 18:55:49+00:00,381,17,True,True,0,2,381,,,2020-08-18 19:14:30,2020
272,active,0,True,0,True,2020-08-18 19:11:11+00:00,384,13,True,True,0,6,384,,,2020-08-18 19:14:30,2020
273,active,0,False,0,True,2020-08-18 18:08:59+00:00,385,0,True,True,1,14,385,,,2020-08-18 19:14:30,2020
274,active,0,False,0,True,2020-08-18 19:12:50+00:00,386,12,True,True,0,7,386,,,2020-08-18 19:14:30,2020
275,active,0,False,0,True,2020-08-18 08:53:57+00:00,387,0,True,True,0,15,387,,,2020-08-18 19:14:30,2020
276,active,0,False,0,True,2020-08-18 17:03:04+00:00,388,2,True,True,0,9,388,,,2020-08-18 19:14:30,2020
