,num_docks_available,last_reported,legacy_id,station_id,is_renting,is_installed,is_returning,station_status,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,num_docks_disabled,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,13,2020-08-07 22:02:48+00:00,329,329,True,True,True,active,1,False,1,0,0,,,2020-08-07 22:53:35,2020
221,1,2020-08-07 22:49:25+00:00,330,330,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
222,9,2020-08-07 22:51:49+00:00,331,331,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
223,5,2020-08-07 22:52:13+00:00,332,332,True,True,True,active,0,False,10,0,0,,,2020-08-07 22:53:35,2020
224,6,2020-08-07 22:19:51+00:00,333,333,True,True,True,active,0,False,19,0,0,,,2020-08-07 22:53:35,2020
225,19,2020-08-07 22:03:02+00:00,334,334,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
226,17,2020-08-07 22:35:12+00:00,335,335,True,True,True,active,0,False,2,0,0,,,2020-08-07 22:53:35,2020
227,0,2020-08-07 22:02:29+00:00,336,336,True,True,True,active,0,False,15,0,0,,,2020-08-07 22:53:35,2020
228,2,2020-08-07 22:13:11+00:00,337,337,True,True,True,active,0,False,13,0,0,,,2020-08-07 22:53:35,2020
229,13,2020-08-07 22:48:41+00:00,338,338,True,True,True,active,0,False,2,0,0,,,2020-08-07 22:53:35,2020
230,1,2020-08-07 21:47:26+00:00,339,339,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
231,2,2020-08-07 08:53:19+00:00,340,340,True,True,True,active,0,False,17,0,0,,,2020-08-07 22:53:35,2020
232,15,2020-08-07 10:18:18+00:00,341,341,True,True,True,active,0,True,0,0,0,,,2020-08-07 22:53:35,2020
233,15,2020-08-07 22:52:16+00:00,342,342,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
234,8,2020-08-07 18:28:07+00:00,343,343,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
235,19,2020-08-07 19:50:24+00:00,344,344,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
236,5,2020-08-07 22:28:50+00:00,345,345,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
237,13,2020-08-07 21:58:34+00:00,346,346,True,True,True,active,0,False,2,0,0,,,2020-08-07 22:53:35,2020
238,3,2020-08-07 20:17:45+00:00,347,347,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
239,11,2020-08-07 21:55:28+00:00,348,348,True,True,True,active,0,False,4,0,0,,,2020-08-07 22:53:35,2020
240,10,2020-08-07 22:49:20+00:00,349,349,True,True,True,active,0,True,7,0,0,,,2020-08-07 22:53:35,2020
241,8,2020-08-07 09:50:52+00:00,350,350,True,True,True,active,0,False,9,0,0,,,2020-08-07 22:53:35,2020
242,8,2020-08-07 22:15:07+00:00,351,351,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
243,12,2020-08-07 22:51:46+00:00,352,352,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
244,8,2020-08-07 22:24:58+00:00,353,353,True,True,True,active,1,True,6,0,0,,,2020-08-07 22:53:35,2020
245,15,2020-08-07 22:45:55+00:00,354,354,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
246,5,2020-08-07 21:54:37+00:00,355,355,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
247,1,2020-08-07 22:50:59+00:00,356,356,True,True,True,active,0,False,22,0,0,,,2020-08-07 22:53:35,2020
248,1,2020-08-07 22:38:54+00:00,357,357,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
249,0,2020-08-07 21:12:23+00:00,358,358,True,True,True,active,0,False,19,0,0,,,2020-08-07 22:53:35,2020
250,14,2020-08-07 22:47:22+00:00,359,359,True,True,True,active,0,False,1,0,0,,,2020-08-07 22:53:35,2020
251,10,2020-08-07 22:48:14+00:00,360,360,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
252,7,2020-08-07 22:30:08+00:00,361,361,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
253,14,2020-08-07 22:46:58+00:00,362,362,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
254,10,2020-08-07 22:28:33+00:00,363,363,True,True,True,active,1,False,8,0,0,,,2020-08-07 22:53:35,2020
255,12,2020-08-07 22:43:03+00:00,364,364,True,True,True,active,1,False,6,0,0,,,2020-08-07 22:53:35,2020
256,16,2020-08-07 22:45:46+00:00,365,365,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
257,7,2020-08-07 22:47:03+00:00,366,366,True,True,True,active,1,False,7,0,0,,,2020-08-07 22:53:35,2020
258,0,2020-08-07 21:49:03+00:00,367,367,True,True,True,active,0,False,19,0,0,,,2020-08-07 22:53:35,2020
259,8,2020-08-07 21:11:51+00:00,368,368,True,True,True,active,1,False,6,0,0,,,2020-08-07 22:53:35,2020
260,6,2020-08-07 22:39:27+00:00,369,369,True,True,True,active,1,False,8,0,0,,,2020-08-07 22:53:35,2020
261,7,2020-08-07 22:48:27+00:00,370,370,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
262,6,2020-08-07 22:31:45+00:00,371,371,True,True,True,active,0,False,13,0,0,,,2020-08-07 22:53:35,2020
263,7,2020-08-07 22:50:28+00:00,372,372,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
264,7,2020-08-07 20:11:03+00:00,373,373,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
265,11,2020-08-07 22:52:42+00:00,374,374,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
266,14,2020-08-07 22:46:27+00:00,376,376,True,True,True,active,1,False,0,0,0,,,2020-08-07 22:53:35,2020
267,5,2020-08-07 22:49:08+00:00,377,377,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
268,17,2020-08-07 22:51:58+00:00,378,378,True,True,True,active,0,False,2,0,0,,,2020-08-07 22:53:35,2020
269,9,2020-08-07 22:31:46+00:00,379,379,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
270,10,2020-08-07 22:47:54+00:00,380,380,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
271,16,2020-08-07 22:50:11+00:00,381,381,True,True,True,active,1,False,2,0,0,,,2020-08-07 22:53:35,2020
272,9,2020-08-07 22:51:13+00:00,384,384,True,True,True,active,1,True,9,0,0,,,2020-08-07 22:53:35,2020
273,14,2020-08-07 21:38:13+00:00,385,385,True,True,True,active,0,False,0,1,0,,,2020-08-07 22:53:35,2020
274,13,2020-08-07 22:48:31+00:00,386,386,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
275,8,2020-08-07 22:26:05+00:00,387,387,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
276,0,2020-08-07 17:10:16+00:00,388,388,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
277,1,2020-08-07 13:20:40+00:00,389,389,True,True,True,active,1,False,12,0,0,,,2020-08-07 22:53:35,2020
278,0,2020-08-07 20:34:48+00:00,390,390,True,True,True,active,0,False,15,0,0,,,2020-08-07 22:53:35,2020
279,3,2020-08-07 21:40:31+00:00,391,391,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
280,7,2020-08-07 19:49:26+00:00,392,392,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
281,10,2020-08-07 16:15:11+00:00,393,393,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
282,13,2020-08-07 08:58:01+00:00,394,394,True,True,True,active,0,False,1,0,0,,,2020-08-07 22:53:35,2020
283,5,2020-08-07 21:35:42+00:00,395,395,True,True,True,active,0,False,10,0,0,,,2020-08-07 22:53:35,2020
284,1,2020-08-07 08:58:33+00:00,396,396,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
285,4,2020-08-07 22:31:44+00:00,397,397,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
286,11,2020-08-07 22:03:42+00:00,398,398,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
287,8,2020-08-07 22:20:55+00:00,399,399,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
288,21,2020-08-07 22:39:34+00:00,400,400,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
289,1,2020-08-07 22:42:50+00:00,401,401,True,True,True,active,0,False,14,0,0,,,2020-08-07 22:53:35,2020
290,12,2020-08-07 22:31:06+00:00,402,402,True,True,True,active,3,False,0,0,0,,,2020-08-07 22:53:35,2020
291,6,2020-08-07 22:52:37+00:00,403,403,True,True,True,active,1,False,8,0,0,,,2020-08-07 22:53:35,2020
292,13,2020-08-07 22:50:29+00:00,404,404,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
293,7,2020-08-07 22:48:33+00:00,405,405,True,True,True,active,1,False,11,0,0,,,2020-08-07 22:53:35,2020
294,8,2020-08-07 22:29:17+00:00,406,406,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
295,11,2020-08-07 22:24:35+00:00,407,407,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
296,8,2020-08-07 21:56:43+00:00,408,408,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
297,8,2020-08-07 22:53:03+00:00,409,409,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
298,6,2020-08-07 22:12:08+00:00,410,410,True,True,True,active,0,False,13,0,0,,,2020-08-07 22:53:35,2020
299,9,2020-08-07 16:41:16+00:00,411,411,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
300,6,2020-08-07 22:53:05+00:00,412,412,True,True,True,active,1,False,12,0,0,,,2020-08-07 22:53:35,2020
301,8,2020-08-07 22:46:38+00:00,413,413,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
302,19,2020-08-07 22:50:19+00:00,414,414,True,True,True,active,0,False,4,0,0,,,2020-08-07 22:53:35,2020
303,13,2020-08-07 22:53:03+00:00,415,415,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
304,6,2020-08-07 22:44:12+00:00,416,416,True,True,True,active,1,False,8,0,0,,,2020-08-07 22:53:35,2020
305,9,2020-08-07 22:50:22+00:00,417,417,True,True,True,active,0,False,10,0,0,,,2020-08-07 22:53:35,2020
306,10,2020-08-07 22:21:49+00:00,419,419,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
307,0,1970-01-02 00:00:00+00:00,420,420,False,False,False,out_of_service,0,False,0,0,0,,,2020-08-07 22:53:35,1970
308,4,2020-08-07 20:19:27+00:00,421,421,True,True,True,active,0,False,15,0,0,,,2020-08-07 22:53:35,2020
309,7,2020-08-07 08:58:43+00:00,422,422,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
310,14,2020-08-07 21:48:36+00:00,423,423,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
311,18,2020-08-07 22:34:20+00:00,424,424,True,True,True,active,0,False,1,0,0,,,2020-08-07 22:53:35,2020
312,4,2020-08-07 17:40:10+00:00,425,425,True,True,True,active,0,False,12,0,0,,,2020-08-07 22:53:35,2020
313,20,2020-08-07 22:38:38+00:00,426,426,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
314,19,2020-08-06 20:59:13+00:00,427,427,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
315,13,2020-08-07 22:46:55+00:00,428,428,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
316,4,2020-08-07 17:50:01+00:00,430,430,True,True,True,active,0,False,15,0,0,,,2020-08-07 22:53:35,2020
317,12,2020-08-07 22:09:44+00:00,431,431,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
318,9,2020-08-07 22:18:47+00:00,432,432,True,True,True,active,0,False,10,0,0,,,2020-08-07 22:53:35,2020
319,15,2020-08-07 22:25:24+00:00,433,433,True,True,True,active,0,False,4,0,0,,,2020-08-07 22:53:35,2020
320,19,2020-08-07 16:24:16+00:00,434,434,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
321,7,2020-08-07 22:22:31+00:00,435,435,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
322,14,2020-08-07 22:34:23+00:00,436,436,True,True,True,active,0,False,1,0,0,,,2020-08-07 22:53:35,2020
323,18,2020-08-07 22:53:17+00:00,437,437,True,True,True,active,1,False,0,0,0,,,2020-08-07 22:53:35,2020
324,12,2020-08-07 22:40:57+00:00,440,440,True,True,True,active,0,False,5,0,0,,,2020-08-07 22:53:35,2020
325,8,2020-08-07 21:31:59+00:00,441,441,True,True,True,active,0,False,11,0,0,,,2020-08-07 22:53:35,2020
326,7,2020-08-07 21:51:27+00:00,442,442,True,True,True,active,0,False,8,0,0,,,2020-08-07 22:53:35,2020
327,16,2020-08-07 21:46:44+00:00,443,443,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
328,13,2020-08-07 22:40:57+00:00,445,445,True,True,True,active,1,False,5,0,0,,,2020-08-07 22:53:35,2020
329,5,2020-08-07 22:53:23+00:00,446,446,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
330,16,2020-08-07 21:51:55+00:00,447,447,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
331,7,2020-08-07 18:50:43+00:00,448,448,True,True,True,active,0,False,4,0,0,,,2020-08-07 22:53:35,2020
332,0,1970-01-02 00:00:00+00:00,449,449,True,False,True,out_of_service,0,False,0,0,0,,,2020-08-07 22:53:35,1970
333,8,2020-08-07 22:33:09+00:00,450,450,True,True,True,active,0,False,7,0,0,,,2020-08-07 22:53:35,2020
334,12,2020-08-07 22:43:52+00:00,451,451,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
335,9,2020-08-07 22:33:42+00:00,452,452,True,True,True,active,0,False,6,0,0,,,2020-08-07 22:53:35,2020
336,13,2020-08-07 22:20:39+00:00,453,453,True,True,True,active,0,False,2,0,0,,,2020-08-07 22:53:35,2020
337,11,2020-08-07 22:50:28+00:00,454,454,True,True,True,active,1,False,3,0,0,,,2020-08-07 22:53:35,2020
338,5,2020-08-07 21:59:29+00:00,455,455,True,True,True,active,1,False,6,0,0,,,2020-08-07 22:53:35,2020
339,16,2020-08-07 22:50:51+00:00,456,456,True,True,True,active,0,False,3,0,0,,,2020-08-07 22:53:35,2020
340,11,2020-08-07 21:50:41+00:00,457,457,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
341,11,2020-08-07 21:46:00+00:00,458,458,True,True,True,active,0,False,0,0,0,,,2020-08-07 22:53:35,2020
