,station_status,num_ebikes_available,is_returning,num_docks_disabled,legacy_id,is_renting,num_bikes_disabled,last_reported,eightd_has_available_keys,station_id,is_installed,num_bikes_available,num_docks_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,active,0,True,0,329,True,1,2020-08-05 21:59:35+00:00,False,329,True,8,6,,,2020-08-05 22:09:55,2020
221,active,0,True,0,330,True,0,2020-08-05 22:07:24+00:00,False,330,True,12,3,,,2020-08-05 22:09:55,2020
222,active,0,True,0,331,True,0,2020-08-05 22:04:55+00:00,False,331,True,5,10,,,2020-08-05 22:09:55,2020
223,active,0,True,0,332,True,0,2020-08-05 21:46:45+00:00,False,332,True,1,14,,,2020-08-05 22:09:55,2020
224,active,0,True,0,333,True,0,2020-08-05 22:00:07+00:00,False,333,True,16,9,,,2020-08-05 22:09:55,2020
225,active,0,True,0,334,True,1,2020-08-05 22:05:05+00:00,False,334,True,5,13,,,2020-08-05 22:09:55,2020
226,active,0,True,0,335,True,1,2020-08-05 22:07:28+00:00,False,335,True,6,12,,,2020-08-05 22:09:55,2020
227,active,0,True,0,336,True,0,2020-08-05 17:23:33+00:00,False,336,True,11,4,,,2020-08-05 22:09:55,2020
228,active,0,True,0,337,True,0,2020-08-05 17:52:19+00:00,False,337,True,13,2,,,2020-08-05 22:09:55,2020
229,active,0,True,0,338,True,0,2020-08-05 22:08:23+00:00,False,338,True,3,12,,,2020-08-05 22:09:55,2020
230,active,0,True,0,339,True,0,2020-08-05 21:44:18+00:00,False,339,True,11,4,,,2020-08-05 22:09:55,2020
231,active,0,True,0,340,True,0,2020-08-05 21:17:33+00:00,False,340,True,17,2,,,2020-08-05 22:09:55,2020
232,active,0,True,0,341,True,0,2020-08-05 21:40:58+00:00,True,341,True,5,10,,,2020-08-05 22:09:55,2020
233,active,0,True,0,342,True,0,2020-08-05 22:07:24+00:00,False,342,True,9,6,,,2020-08-05 22:09:55,2020
234,active,0,True,0,343,True,0,2020-08-04 19:00:47+00:00,False,343,True,6,9,,,2020-08-05 22:09:55,2020
235,active,0,True,0,344,True,0,2020-08-05 14:56:38+00:00,False,344,True,0,19,,,2020-08-05 22:09:55,2020
236,active,0,True,0,345,True,0,2020-08-05 22:07:53+00:00,False,345,True,15,4,,,2020-08-05 22:09:55,2020
237,active,0,True,0,346,True,0,2020-08-05 22:03:32+00:00,False,346,True,1,14,,,2020-08-05 22:09:55,2020
238,active,0,True,0,347,True,0,2020-08-05 18:53:23+00:00,False,347,True,10,5,,,2020-08-05 22:09:55,2020
239,active,0,True,0,348,True,0,2020-08-05 22:09:29+00:00,False,348,True,3,12,,,2020-08-05 22:09:55,2020
240,active,0,True,0,349,True,0,2020-08-05 19:41:00+00:00,True,349,True,7,10,,,2020-08-05 22:09:55,2020
241,active,0,True,0,350,True,0,2020-08-05 20:30:06+00:00,False,350,True,4,13,,,2020-08-05 22:09:55,2020
242,active,0,True,0,351,True,0,2020-08-05 22:09:24+00:00,False,351,True,5,10,,,2020-08-05 22:09:55,2020
243,active,0,True,0,352,True,0,2020-08-05 22:01:15+00:00,False,352,True,8,7,,,2020-08-05 22:09:55,2020
244,active,0,True,0,353,True,0,2020-08-05 22:04:36+00:00,True,353,True,6,9,,,2020-08-05 22:09:55,2020
245,active,0,True,0,354,True,0,2020-08-05 22:06:55+00:00,False,354,True,1,14,,,2020-08-05 22:09:55,2020
246,active,0,True,0,355,True,0,2020-08-05 21:39:17+00:00,False,355,True,7,10,,,2020-08-05 22:09:55,2020
247,active,0,True,0,356,True,1,2020-08-05 22:08:15+00:00,False,356,True,6,16,,,2020-08-05 22:09:55,2020
248,active,0,True,0,357,True,0,2020-08-05 22:05:30+00:00,False,357,True,15,0,,,2020-08-05 22:09:55,2020
249,active,0,True,0,358,True,0,2020-08-05 21:53:46+00:00,False,358,True,12,7,,,2020-08-05 22:09:55,2020
250,active,0,True,0,359,True,1,2020-08-05 22:01:17+00:00,False,359,True,7,7,,,2020-08-05 22:09:55,2020
251,active,0,True,0,360,True,0,2020-08-05 22:05:27+00:00,False,360,True,4,11,,,2020-08-05 22:09:55,2020
252,active,0,True,0,361,True,0,2020-08-05 22:05:30+00:00,False,361,True,3,16,,,2020-08-05 22:09:55,2020
253,active,0,True,0,362,True,0,2020-08-05 22:03:56+00:00,False,362,True,17,2,,,2020-08-05 22:09:55,2020
254,active,0,True,0,363,True,1,2020-08-05 22:09:19+00:00,False,363,True,4,14,,,2020-08-05 22:09:55,2020
255,active,0,True,0,364,True,0,2020-08-05 22:08:13+00:00,False,364,True,3,16,,,2020-08-05 22:09:55,2020
256,active,0,True,0,365,True,1,2020-08-05 22:02:00+00:00,False,365,True,8,10,,,2020-08-05 22:09:55,2020
257,active,0,True,0,366,True,0,2020-08-05 22:03:25+00:00,False,366,True,3,12,,,2020-08-05 22:09:55,2020
258,active,0,True,0,367,True,0,2020-08-05 22:06:59+00:00,False,367,True,14,5,,,2020-08-05 22:09:55,2020
259,active,0,True,0,368,True,0,2020-08-05 21:58:01+00:00,False,368,True,4,11,,,2020-08-05 22:09:55,2020
260,active,0,True,0,369,True,0,2020-08-05 22:06:23+00:00,False,369,True,8,7,,,2020-08-05 22:09:55,2020
261,active,0,True,0,370,True,0,2020-08-05 21:58:58+00:00,False,370,True,13,6,,,2020-08-05 22:09:55,2020
262,active,0,True,0,371,True,0,2020-08-05 22:08:33+00:00,False,371,True,15,4,,,2020-08-05 22:09:55,2020
263,active,0,True,0,372,True,0,2020-08-05 22:00:54+00:00,False,372,True,7,12,,,2020-08-05 22:09:55,2020
264,active,0,True,0,373,True,0,2020-08-05 21:44:42+00:00,False,373,True,7,8,,,2020-08-05 22:09:55,2020
265,active,0,True,0,374,True,0,2020-08-05 22:07:26+00:00,False,374,True,3,16,,,2020-08-05 22:09:55,2020
266,active,0,True,0,376,True,0,2020-08-05 21:57:32+00:00,False,376,True,4,11,,,2020-08-05 22:09:55,2020
267,active,0,True,0,377,True,1,2020-08-05 22:01:55+00:00,False,377,True,3,15,,,2020-08-05 22:09:55,2020
268,active,0,True,0,378,True,1,2020-08-05 21:47:33+00:00,False,378,True,3,15,,,2020-08-05 22:09:55,2020
269,active,0,True,0,379,True,1,2020-08-05 22:04:25+00:00,False,379,True,6,8,,,2020-08-05 22:09:55,2020
270,active,0,True,0,380,True,1,2020-08-05 22:06:46+00:00,False,380,True,12,5,,,2020-08-05 22:09:55,2020
271,active,0,True,0,381,True,2,2020-08-05 22:08:53+00:00,False,381,True,13,4,,,2020-08-05 22:09:55,2020
272,active,0,True,0,384,True,0,2020-08-05 22:03:04+00:00,True,384,True,19,0,,,2020-08-05 22:09:55,2020
273,active,0,True,1,385,True,1,2020-08-05 22:07:58+00:00,False,385,True,5,8,,,2020-08-05 22:09:55,2020
274,active,0,True,0,386,True,0,2020-08-05 22:02:32+00:00,False,386,True,15,4,,,2020-08-05 22:09:55,2020
275,active,0,True,0,387,True,0,2020-08-05 22:05:41+00:00,False,387,True,12,3,,,2020-08-05 22:09:55,2020
276,active,0,True,0,388,True,0,2020-08-05 17:30:50+00:00,False,388,True,2,9,,,2020-08-05 22:09:55,2020
277,active,0,True,0,389,True,0,2020-08-05 21:51:37+00:00,False,389,True,12,2,,,2020-08-05 22:09:55,2020
278,active,0,True,0,390,True,0,2020-08-05 21:52:54+00:00,False,390,True,11,4,,,2020-08-05 22:09:55,2020
279,active,0,True,0,391,True,0,2020-08-05 21:18:33+00:00,False,391,True,13,2,,,2020-08-05 22:09:55,2020
280,active,0,True,0,392,True,0,2020-08-05 18:59:25+00:00,False,392,True,8,7,,,2020-08-05 22:09:55,2020
281,active,0,True,0,393,True,0,2020-08-05 14:35:51+00:00,False,393,True,5,10,,,2020-08-05 22:09:55,2020
282,active,0,True,0,394,True,0,2020-08-05 18:09:16+00:00,False,394,True,0,14,,,2020-08-05 22:09:55,2020
283,active,0,True,0,395,True,0,2020-08-05 21:22:44+00:00,False,395,True,8,7,,,2020-08-05 22:09:55,2020
284,active,0,True,0,396,True,0,2020-08-04 08:56:09+00:00,False,396,True,12,3,,,2020-08-05 22:09:55,2020
285,active,0,True,0,397,True,0,2020-08-05 18:07:44+00:00,False,397,True,6,9,,,2020-08-05 22:09:55,2020
286,active,0,True,0,398,True,0,2020-08-05 22:01:44+00:00,False,398,True,9,10,,,2020-08-05 22:09:55,2020
287,active,0,True,0,399,True,0,2020-08-05 21:57:06+00:00,False,399,True,9,6,,,2020-08-05 22:09:55,2020
288,active,0,True,0,400,True,0,2020-08-05 21:39:35+00:00,False,400,True,4,23,,,2020-08-05 22:09:55,2020
289,active,0,True,0,401,True,0,2020-08-05 21:31:35+00:00,False,401,True,12,3,,,2020-08-05 22:09:55,2020
290,active,0,True,0,402,True,1,2020-08-05 22:03:58+00:00,False,402,True,8,6,,,2020-08-05 22:09:55,2020
291,active,0,True,0,403,True,0,2020-08-05 22:05:54+00:00,False,403,True,7,8,,,2020-08-05 22:09:55,2020
292,active,0,True,0,404,True,0,2020-08-05 22:08:13+00:00,False,404,True,5,11,,,2020-08-05 22:09:55,2020
293,active,0,True,0,405,True,0,2020-08-05 21:52:36+00:00,False,405,True,16,3,,,2020-08-05 22:09:55,2020
294,active,0,True,0,406,True,0,2020-08-05 21:09:32+00:00,False,406,True,7,8,,,2020-08-05 22:09:55,2020
295,active,0,True,0,407,True,0,2020-08-05 20:03:20+00:00,False,407,True,3,16,,,2020-08-05 22:09:55,2020
296,active,0,True,0,408,True,0,2020-08-05 20:56:06+00:00,False,408,True,10,5,,,2020-08-05 22:09:55,2020
297,active,0,True,0,409,True,1,2020-08-05 21:38:19+00:00,False,409,True,3,15,,,2020-08-05 22:09:55,2020
298,active,0,True,0,410,True,0,2020-08-05 21:47:58+00:00,False,410,True,14,5,,,2020-08-05 22:09:55,2020
299,active,0,True,0,411,True,0,2020-08-05 17:11:54+00:00,False,411,True,13,2,,,2020-08-05 22:09:55,2020
300,active,0,True,0,412,True,0,2020-08-05 21:46:24+00:00,False,412,True,6,13,,,2020-08-05 22:09:55,2020
301,active,0,True,0,413,True,0,2020-08-05 22:07:37+00:00,False,413,True,6,13,,,2020-08-05 22:09:55,2020
302,active,0,True,0,414,True,0,2020-08-05 16:10:23+00:00,False,414,True,0,23,,,2020-08-05 22:09:55,2020
303,active,0,True,0,415,True,0,2020-08-05 22:09:34+00:00,False,415,True,7,12,,,2020-08-05 22:09:55,2020
304,active,0,True,0,416,True,0,2020-08-05 22:06:30+00:00,False,416,True,3,12,,,2020-08-05 22:09:55,2020
305,active,0,True,0,417,True,0,2020-08-05 22:02:57+00:00,False,417,True,10,9,,,2020-08-05 22:09:55,2020
306,active,0,True,0,419,True,0,2020-08-05 22:04:04+00:00,False,419,True,3,12,,,2020-08-05 22:09:55,2020
307,out_of_service,0,False,0,420,False,0,1970-01-02 00:00:00+00:00,False,420,False,0,0,,,2020-08-05 22:09:55,1970
308,active,0,True,0,421,True,0,2020-08-05 16:11:59+00:00,False,421,True,13,6,,,2020-08-05 22:09:55,2020
309,active,0,True,0,422,True,0,2020-08-05 21:31:08+00:00,False,422,True,7,8,,,2020-08-05 22:09:55,2020
310,active,0,True,0,423,True,0,2020-08-05 21:24:37+00:00,False,423,True,8,11,,,2020-08-05 22:09:55,2020
311,active,0,True,0,424,True,1,2020-08-05 21:57:15+00:00,False,424,True,2,16,,,2020-08-05 22:09:55,2020
312,active,0,True,0,425,True,0,2020-08-05 20:43:49+00:00,False,425,True,6,10,,,2020-08-05 22:09:55,2020
313,active,0,True,0,426,True,0,2020-08-05 22:01:49+00:00,False,426,True,6,21,,,2020-08-05 22:09:55,2020
314,active,0,True,0,427,True,0,2020-08-05 15:33:31+00:00,False,427,True,1,18,,,2020-08-05 22:09:55,2020
315,active,0,True,0,428,True,0,2020-08-05 21:57:59+00:00,False,428,True,4,15,,,2020-08-05 22:09:55,2020
316,active,0,True,0,430,True,0,2020-08-05 15:04:25+00:00,False,430,True,17,2,,,2020-08-05 22:09:55,2020
317,active,0,True,0,431,True,0,2020-08-05 20:35:22+00:00,False,431,True,0,15,,,2020-08-05 22:09:55,2020
318,active,0,True,0,432,True,0,2020-08-04 22:51:58+00:00,False,432,True,8,11,,,2020-08-05 22:09:55,2020
319,active,0,True,0,433,True,0,2020-08-05 21:57:07+00:00,False,433,True,4,15,,,2020-08-05 22:09:55,2020
320,active,0,True,0,434,True,0,2020-08-05 21:53:31+00:00,False,434,True,2,17,,,2020-08-05 22:09:55,2020
321,active,0,True,0,435,True,0,2020-08-05 22:09:12+00:00,False,435,True,6,9,,,2020-08-05 22:09:55,2020
322,active,0,True,0,436,True,2,2020-08-05 21:57:39+00:00,False,436,True,2,11,,,2020-08-05 22:09:55,2020
323,active,0,True,0,437,True,0,2020-08-05 22:06:43+00:00,False,437,True,6,13,,,2020-08-05 22:09:55,2020
324,active,0,True,0,440,True,0,2020-08-05 22:04:23+00:00,False,440,True,9,8,,,2020-08-05 22:09:55,2020
325,active,0,True,0,441,True,0,2020-08-05 21:48:39+00:00,False,441,True,12,7,,,2020-08-05 22:09:55,2020
326,active,0,True,0,442,True,0,2020-08-05 22:05:31+00:00,False,442,True,3,12,,,2020-08-05 22:09:55,2020
327,active,0,True,0,443,True,0,2020-08-05 19:16:48+00:00,False,443,True,1,18,,,2020-08-05 22:09:55,2020
328,active,0,True,0,445,True,0,2020-08-05 21:53:37+00:00,False,445,True,9,10,,,2020-08-05 22:09:55,2020
329,active,0,True,0,446,True,0,2020-08-05 22:02:01+00:00,False,446,True,9,3,,,2020-08-05 22:09:55,2020
330,active,0,True,0,447,True,0,2020-08-05 20:06:54+00:00,False,447,True,0,19,,,2020-08-05 22:09:55,2020
331,active,0,True,0,448,True,0,2020-08-04 19:23:50+00:00,False,448,True,2,9,,,2020-08-05 22:09:55,2020
332,out_of_service,0,True,0,449,True,0,1970-01-02 00:00:00+00:00,False,449,False,0,0,,,2020-08-05 22:09:55,1970
333,active,0,True,0,450,True,0,2020-08-05 21:14:18+00:00,False,450,True,7,8,,,2020-08-05 22:09:55,2020
334,active,0,True,0,451,True,1,2020-08-05 21:52:22+00:00,False,451,True,4,10,,,2020-08-05 22:09:55,2020
335,active,0,True,0,452,True,0,2020-08-05 22:05:13+00:00,False,452,True,14,1,,,2020-08-05 22:09:55,2020
336,active,0,True,0,453,True,0,2020-08-05 21:56:46+00:00,False,453,True,2,13,,,2020-08-05 22:09:55,2020
337,active,0,True,0,454,True,0,2020-08-05 21:43:49+00:00,False,454,True,12,3,,,2020-08-05 22:09:55,2020
338,active,0,True,0,455,True,0,2020-08-05 16:29:35+00:00,False,455,True,10,2,,,2020-08-05 22:09:55,2020
339,active,0,True,0,456,True,0,2020-08-05 21:53:37+00:00,False,456,True,9,10,,,2020-08-05 22:09:55,2020
340,active,0,True,0,457,True,0,2020-08-05 22:03:13+00:00,False,457,True,5,6,,,2020-08-05 22:09:55,2020
341,active,0,True,0,458,True,0,2020-08-05 21:28:39+00:00,False,458,True,4,7,,,2020-08-05 22:09:55,2020
