,num_docks_available,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_installed,is_renting,legacy_id,num_docks_disabled,is_returning,last_reported,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,3,12,False,0,True,True,329,0,True,2020-07-31 19:15:17+00:00,0,active,329,,,2020-07-31 20:18:30,2020
221,11,4,False,0,True,True,330,0,True,2020-07-31 20:00:28+00:00,0,active,330,,,2020-07-31 20:18:30,2020
222,6,7,False,0,True,True,331,0,True,2020-07-31 20:13:15+00:00,2,active,331,,,2020-07-31 20:18:30,2020
223,7,8,False,0,True,True,332,0,True,2020-07-31 20:05:02+00:00,0,active,332,,,2020-07-31 20:18:30,2020
224,7,18,False,0,True,True,333,0,True,2020-07-31 18:23:18+00:00,0,active,333,,,2020-07-31 20:18:30,2020
225,5,14,False,0,True,True,334,0,True,2020-07-31 19:20:43+00:00,0,active,334,,,2020-07-31 20:18:30,2020
226,4,15,False,0,True,True,335,0,True,2020-07-31 20:10:18+00:00,0,active,335,,,2020-07-31 20:18:30,2020
227,6,9,False,0,True,True,336,0,True,2020-07-31 19:58:21+00:00,0,active,336,,,2020-07-31 20:18:30,2020
228,4,10,False,0,True,True,337,0,True,2020-07-31 19:55:26+00:00,1,active,337,,,2020-07-31 20:18:30,2020
229,14,1,False,0,True,True,338,0,True,2020-07-31 19:02:34+00:00,0,active,338,,,2020-07-31 20:18:30,2020
230,5,10,False,0,True,True,339,0,True,2020-07-31 20:11:44+00:00,0,active,339,,,2020-07-31 20:18:30,2020
231,5,14,False,0,True,True,340,0,True,2020-07-31 16:45:10+00:00,0,active,340,,,2020-07-31 20:18:30,2020
232,8,7,True,0,True,True,341,0,True,2020-07-31 16:13:56+00:00,0,active,341,,,2020-07-31 20:18:30,2020
233,4,11,False,0,True,True,342,0,True,2020-07-31 20:16:55+00:00,0,active,342,,,2020-07-31 20:18:30,2020
234,10,4,False,0,True,True,343,0,True,2020-07-31 08:32:11+00:00,1,active,343,,,2020-07-31 20:18:30,2020
235,17,2,False,0,True,True,344,0,True,2020-07-31 20:11:57+00:00,0,active,344,,,2020-07-31 20:18:30,2020
236,14,5,False,0,True,True,345,0,True,2020-07-31 18:45:09+00:00,0,active,345,,,2020-07-31 20:18:30,2020
237,14,1,False,0,True,True,346,0,True,2020-07-31 19:23:59+00:00,0,active,346,,,2020-07-31 20:18:30,2020
238,11,4,False,0,True,True,347,0,True,2020-07-31 17:59:16+00:00,0,active,347,,,2020-07-31 20:18:30,2020
239,3,10,False,0,True,True,348,0,True,2020-07-31 19:00:57+00:00,2,active,348,,,2020-07-31 20:18:30,2020
240,6,11,True,0,True,True,349,0,True,2020-07-31 16:49:12+00:00,0,active,349,,,2020-07-31 20:18:30,2020
241,15,2,False,0,True,True,350,0,True,2020-07-31 18:38:22+00:00,0,active,350,,,2020-07-31 20:18:30,2020
242,8,6,False,0,True,True,351,0,True,2020-07-31 20:11:56+00:00,1,active,351,,,2020-07-31 20:18:30,2020
243,14,1,False,0,True,True,352,0,True,2020-07-31 19:44:04+00:00,0,active,352,,,2020-07-31 20:18:30,2020
244,4,11,True,0,True,True,353,0,True,2020-07-31 17:28:08+00:00,0,active,353,,,2020-07-31 20:18:30,2020
245,15,0,False,0,True,True,354,0,True,2020-07-31 11:35:10+00:00,0,active,354,,,2020-07-31 20:18:30,2020
246,8,9,False,0,True,True,355,0,True,2020-07-31 19:14:50+00:00,0,active,355,,,2020-07-31 20:18:30,2020
247,0,23,False,0,True,True,356,0,True,2020-07-31 20:14:26+00:00,0,active,356,,,2020-07-31 20:18:30,2020
248,4,11,False,0,True,True,357,0,True,2020-07-31 20:13:03+00:00,0,active,357,,,2020-07-31 20:18:30,2020
249,12,7,False,0,True,True,358,0,True,2020-07-31 19:23:47+00:00,0,active,358,,,2020-07-31 20:18:30,2020
250,14,1,False,0,True,True,359,0,True,2020-07-31 20:14:44+00:00,0,active,359,,,2020-07-31 20:18:30,2020
251,15,0,False,0,True,True,360,0,True,2020-07-31 19:03:32+00:00,0,active,360,,,2020-07-31 20:18:30,2020
252,16,3,False,0,True,True,361,0,True,2020-07-31 20:08:03+00:00,0,active,361,,,2020-07-31 20:18:30,2020
253,1,18,False,0,True,True,362,0,True,2020-07-31 20:00:49+00:00,0,active,362,,,2020-07-31 20:18:30,2020
254,7,12,False,0,True,True,363,0,True,2020-07-31 20:12:42+00:00,0,active,363,,,2020-07-31 20:18:30,2020
255,8,10,False,0,True,True,364,0,True,2020-07-31 19:55:28+00:00,1,active,364,,,2020-07-31 20:18:30,2020
256,14,5,False,0,True,True,365,0,True,2020-07-31 20:10:50+00:00,0,active,365,,,2020-07-31 20:18:30,2020
257,13,2,False,0,True,True,366,0,True,2020-07-31 20:02:53+00:00,0,active,366,,,2020-07-31 20:18:30,2020
258,0,19,False,0,True,True,367,0,True,2020-07-31 19:42:30+00:00,0,active,367,,,2020-07-31 20:18:30,2020
259,13,1,False,0,True,True,368,0,True,2020-07-31 19:25:20+00:00,1,active,368,,,2020-07-31 20:18:30,2020
260,10,5,False,0,True,True,369,0,True,2020-07-31 20:15:22+00:00,0,active,369,,,2020-07-31 20:18:30,2020
261,7,12,False,0,True,True,370,0,True,2020-07-31 20:15:19+00:00,0,active,370,,,2020-07-31 20:18:30,2020
262,11,7,False,0,True,True,371,0,True,2020-07-31 19:24:22+00:00,1,active,371,,,2020-07-31 20:18:30,2020
263,16,3,False,0,True,True,372,0,True,2020-07-31 20:10:17+00:00,0,active,372,,,2020-07-31 20:18:30,2020
264,6,9,False,0,True,True,373,0,True,2020-07-31 19:19:59+00:00,0,active,373,,,2020-07-31 20:18:30,2020
265,15,4,False,0,True,True,374,0,True,2020-07-31 20:17:47+00:00,0,active,374,,,2020-07-31 20:18:30,2020
266,11,4,False,0,True,True,376,0,True,2020-07-31 20:16:39+00:00,0,active,376,,,2020-07-31 20:18:30,2020
267,5,14,False,0,True,True,377,0,True,2020-07-31 20:16:13+00:00,0,active,377,,,2020-07-31 20:18:30,2020
268,16,2,False,0,True,True,378,0,True,2020-07-31 19:32:47+00:00,1,active,378,,,2020-07-31 20:18:30,2020
269,13,2,False,0,True,True,379,0,True,2020-07-31 20:16:49+00:00,0,active,379,,,2020-07-31 20:18:30,2020
270,2,16,False,0,True,True,380,0,True,2020-07-31 20:11:19+00:00,0,active,380,,,2020-07-31 20:18:30,2020
271,13,5,False,0,True,True,381,0,True,2020-07-31 20:09:28+00:00,1,active,381,,,2020-07-31 20:18:30,2020
272,7,12,True,0,True,True,384,0,True,2020-07-31 20:01:19+00:00,0,active,384,,,2020-07-31 20:18:30,2020
273,2,12,False,0,True,True,385,1,True,2020-07-31 20:14:15+00:00,0,active,385,,,2020-07-31 20:18:30,2020
274,12,7,False,0,True,True,386,0,True,2020-07-31 20:15:31+00:00,0,active,386,,,2020-07-31 20:18:30,2020
275,4,11,False,0,True,True,387,0,True,2020-07-31 18:42:38+00:00,0,active,387,,,2020-07-31 20:18:30,2020
276,7,4,False,0,True,True,388,0,True,2020-07-31 08:46:35+00:00,0,active,388,,,2020-07-31 20:18:30,2020
277,4,10,False,0,True,True,389,0,True,2020-07-31 19:44:20+00:00,0,active,389,,,2020-07-31 20:18:30,2020
278,3,12,False,0,True,True,390,0,True,2020-07-31 18:38:39+00:00,0,active,390,,,2020-07-31 20:18:30,2020
279,2,13,False,0,True,True,391,0,True,2020-07-31 08:51:47+00:00,0,active,391,,,2020-07-31 20:18:30,2020
280,10,5,False,0,True,True,392,0,True,2020-07-31 19:46:06+00:00,0,active,392,,,2020-07-31 20:18:30,2020
281,9,4,False,0,True,True,393,0,True,2020-07-31 14:15:16+00:00,2,active,393,,,2020-07-31 20:18:30,2020
282,14,0,False,0,True,True,394,0,True,2020-07-31 08:57:02+00:00,0,active,394,,,2020-07-31 20:18:30,2020
283,5,10,False,0,True,True,395,0,True,2020-07-31 19:36:29+00:00,0,active,395,,,2020-07-31 20:18:30,2020
284,5,10,False,0,True,True,396,0,True,2020-07-31 17:42:57+00:00,0,active,396,,,2020-07-31 20:18:30,2020
285,3,12,False,0,True,True,397,0,True,2020-07-31 18:59:22+00:00,0,active,397,,,2020-07-31 20:18:30,2020
286,16,3,False,0,True,True,398,0,True,2020-07-31 20:06:38+00:00,0,active,398,,,2020-07-31 20:18:30,2020
287,3,11,False,0,True,True,399,0,True,2020-07-31 20:04:42+00:00,1,active,399,,,2020-07-31 20:18:30,2020
288,14,13,False,0,True,True,400,0,True,2020-07-31 17:05:35+00:00,0,active,400,,,2020-07-31 20:18:30,2020
289,9,6,False,0,True,True,401,0,True,2020-07-31 18:31:07+00:00,0,active,401,,,2020-07-31 20:18:30,2020
290,14,1,False,0,True,True,402,0,True,2020-07-31 18:37:54+00:00,0,active,402,,,2020-07-31 20:18:30,2020
291,13,2,False,0,True,True,403,0,True,2020-07-31 20:16:44+00:00,0,active,403,,,2020-07-31 20:18:30,2020
292,16,0,False,0,True,True,404,0,True,2020-07-31 20:04:10+00:00,0,active,404,,,2020-07-31 20:18:30,2020
293,11,7,False,0,True,True,405,0,True,2020-07-31 19:56:36+00:00,1,active,405,,,2020-07-31 20:18:30,2020
294,9,4,False,0,True,True,406,0,True,2020-07-31 16:52:51+00:00,2,active,406,,,2020-07-31 20:18:30,2020
295,16,3,False,0,True,True,407,0,True,2020-07-31 20:13:55+00:00,0,active,407,,,2020-07-31 20:18:30,2020
296,7,8,False,0,True,True,408,0,True,2020-07-31 19:06:16+00:00,0,active,408,,,2020-07-31 20:18:30,2020
297,16,3,False,0,True,True,409,0,True,2020-07-31 20:04:39+00:00,0,active,409,,,2020-07-31 20:18:30,2020
298,4,15,False,0,True,True,410,0,True,2020-07-31 11:57:41+00:00,0,active,410,,,2020-07-31 20:18:30,2020
299,1,14,False,0,True,True,411,0,True,2020-07-31 20:04:06+00:00,0,active,411,,,2020-07-31 20:18:30,2020
300,17,2,False,0,True,True,412,0,True,2020-07-31 19:26:44+00:00,0,active,412,,,2020-07-31 20:18:30,2020
301,12,7,False,0,True,True,413,0,True,2020-07-31 20:15:50+00:00,0,active,413,,,2020-07-31 20:18:30,2020
302,20,3,False,0,True,True,414,0,True,2020-07-31 17:01:41+00:00,0,active,414,,,2020-07-31 20:18:30,2020
303,15,4,False,0,True,True,415,0,True,2020-07-31 19:47:46+00:00,0,active,415,,,2020-07-31 20:18:30,2020
304,7,8,False,0,True,True,416,0,True,2020-07-31 20:18:00+00:00,0,active,416,,,2020-07-31 20:18:30,2020
305,12,7,False,0,True,True,417,0,True,2020-07-31 20:16:58+00:00,0,active,417,,,2020-07-31 20:18:30,2020
306,3,12,False,0,True,True,419,0,True,2020-07-31 19:35:13+00:00,0,active,419,,,2020-07-31 20:18:30,2020
307,0,0,False,0,False,False,420,0,False,1970-01-02 00:00:00+00:00,0,out_of_service,420,,,2020-07-31 20:18:30,1970
308,9,9,False,0,True,True,421,0,True,2020-07-31 13:31:55+00:00,1,active,421,,,2020-07-31 20:18:30,2020
309,1,14,False,0,True,True,422,0,True,2020-07-31 08:56:02+00:00,0,active,422,,,2020-07-31 20:18:30,2020
310,10,9,False,0,True,True,423,0,True,2020-07-31 16:40:13+00:00,0,active,423,,,2020-07-31 20:18:30,2020
311,12,7,False,0,True,True,424,0,True,2020-07-31 19:33:35+00:00,0,active,424,,,2020-07-31 20:18:30,2020
312,13,3,False,0,True,True,425,0,True,2020-07-31 15:49:42+00:00,0,active,425,,,2020-07-31 20:18:30,2020
313,5,22,False,0,True,True,426,0,True,2020-07-31 20:10:19+00:00,0,active,426,,,2020-07-31 20:18:30,2020
314,9,10,False,0,True,True,427,0,True,2020-07-31 16:16:33+00:00,0,active,427,,,2020-07-31 20:18:30,2020
315,6,13,False,0,True,True,428,0,True,2020-07-31 20:03:53+00:00,0,active,428,,,2020-07-31 20:18:30,2020
316,3,16,False,0,True,True,430,0,True,2020-07-31 19:44:41+00:00,0,active,430,,,2020-07-31 20:18:30,2020
317,13,1,False,0,True,True,431,0,True,2020-07-31 19:00:18+00:00,1,active,431,,,2020-07-31 20:18:30,2020
318,12,7,False,0,True,True,432,0,True,2020-07-31 18:44:22+00:00,0,active,432,,,2020-07-31 20:18:30,2020
319,19,0,False,0,True,True,433,0,True,2020-07-31 14:04:48+00:00,0,active,433,,,2020-07-31 20:18:30,2020
320,12,6,False,0,True,True,434,0,True,2020-07-31 20:11:50+00:00,1,active,434,,,2020-07-31 20:18:30,2020
321,3,10,False,0,True,True,435,0,True,2020-07-31 19:56:17+00:00,2,active,435,,,2020-07-31 20:18:30,2020
322,10,5,False,0,True,True,436,0,True,2020-07-31 19:51:17+00:00,0,active,436,,,2020-07-31 20:18:30,2020
323,10,9,False,0,True,True,437,0,True,2020-07-31 20:14:36+00:00,0,active,437,,,2020-07-31 20:18:30,2020
324,12,5,False,0,True,True,440,0,True,2020-07-31 19:46:01+00:00,0,active,440,,,2020-07-31 20:18:30,2020
325,9,10,False,0,True,True,441,0,True,2020-07-31 19:49:00+00:00,0,active,441,,,2020-07-31 20:18:30,2020
326,13,2,False,0,True,True,442,0,True,2020-07-31 18:48:59+00:00,0,active,442,,,2020-07-31 20:18:30,2020
327,16,3,False,0,True,True,443,0,True,2020-07-31 17:18:39+00:00,0,active,443,,,2020-07-31 20:18:30,2020
328,10,9,False,0,True,True,445,0,True,2020-07-31 17:44:38+00:00,0,active,445,,,2020-07-31 20:18:30,2020
329,0,12,False,0,True,True,446,0,True,2020-07-31 19:11:25+00:00,0,active,446,,,2020-07-31 20:18:30,2020
330,19,0,False,0,True,True,447,0,True,2020-07-31 16:47:27+00:00,0,active,447,,,2020-07-31 20:18:30,2020
331,8,3,False,0,True,True,448,0,True,2020-07-31 08:56:09+00:00,0,active,448,,,2020-07-31 20:18:30,2020
332,0,0,False,0,False,True,449,0,True,1970-01-02 00:00:00+00:00,0,out_of_service,449,,,2020-07-31 20:18:30,1970
333,15,0,False,0,True,True,450,0,True,2020-07-31 19:20:28+00:00,0,active,450,,,2020-07-31 20:18:30,2020
334,14,1,False,0,True,True,451,0,True,2020-07-31 19:54:00+00:00,0,active,451,,,2020-07-31 20:18:30,2020
335,9,6,False,0,True,True,452,0,True,2020-07-31 19:55:09+00:00,0,active,452,,,2020-07-31 20:18:30,2020
336,15,0,False,0,True,True,453,0,True,2020-07-31 20:11:49+00:00,0,active,453,,,2020-07-31 20:18:30,2020
337,12,3,False,0,True,True,454,0,True,2020-07-31 20:01:33+00:00,0,active,454,,,2020-07-31 20:18:30,2020
338,4,8,False,0,True,True,455,0,True,2020-07-31 20:02:49+00:00,0,active,455,,,2020-07-31 20:18:30,2020
