,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
169,194,11,0,0,8,0,True,True,True,2020-03-12 02:01:13+00:00,False,2020-03-12 07:59:06,2020
170,195,3,0,0,20,0,True,True,True,2020-03-12 01:47:37+00:00,False,2020-03-12 07:59:06,2020
171,196,4,0,0,6,0,True,True,True,2020-03-12 00:33:04+00:00,True,2020-03-12 07:59:06,2020
172,197,2,0,0,13,0,True,True,True,2020-03-12 00:56:05+00:00,False,2020-03-12 07:59:06,2020
173,199,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 07:59:06,1970
174,200,14,0,0,5,0,True,True,True,2020-03-12 05:41:28+00:00,False,2020-03-12 07:59:06,2020
175,201,2,0,0,13,0,True,True,True,2020-03-11 08:04:03+00:00,False,2020-03-12 07:59:06,2020
176,202,1,0,0,14,0,True,True,True,2020-03-11 22:51:42+00:00,False,2020-03-12 07:59:06,2020
177,203,0,0,0,15,0,True,True,True,2020-03-11 12:11:59+00:00,False,2020-03-12 07:59:06,2020
178,204,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 07:59:06,1970
179,205,4,0,1,10,0,True,True,True,2020-03-12 01:32:06+00:00,False,2020-03-12 07:59:06,2020
180,206,1,0,0,22,0,True,True,True,2020-03-12 00:01:26+00:00,True,2020-03-12 07:59:06,2020
181,208,4,0,0,11,0,True,True,True,2020-03-12 02:02:32+00:00,True,2020-03-12 07:59:06,2020
182,209,0,0,0,15,0,True,True,True,2020-03-11 08:34:18+00:00,False,2020-03-12 07:59:06,2020
183,210,1,0,0,14,0,True,True,True,2020-03-11 20:45:10+00:00,False,2020-03-12 07:59:06,2020
184,211,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-12 07:59:06,1970
185,212,6,0,1,26,0,True,True,True,2020-03-11 22:43:23+00:00,False,2020-03-12 07:59:06,2020
186,213,0,0,0,16,0,True,True,True,2020-03-12 02:04:52+00:00,False,2020-03-12 07:59:06,2020
187,214,1,0,1,9,0,True,True,True,2020-03-11 16:30:33+00:00,True,2020-03-12 07:59:06,2020
188,215,5,0,0,10,0,True,True,True,2020-03-11 08:38:54+00:00,False,2020-03-12 07:59:06,2020
