,station_id,last_reported,num_bikes_available,num_docks_available,is_installed,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,is_returning,is_renting,timestamp_of_data_read_request,year_station_last_reported
92,103,2020-08-14 08:09:10+00:00,9,6,True,103,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
93,104,2020-08-14 02:48:49+00:00,8,11,True,104,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
94,105,2020-08-14 08:15:42+00:00,6,13,True,105,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
95,106,2020-08-14 08:41:15+00:00,3,12,True,106,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
96,107,2020-08-14 08:15:19+00:00,0,19,True,107,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
97,108,2020-08-14 08:19:19+00:00,2,15,True,108,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
98,109,2020-08-13 22:42:01+00:00,0,35,True,109,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
99,110,2020-08-14 08:19:39+00:00,7,8,True,110,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
100,111,2020-08-14 08:19:56+00:00,6,9,True,111,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
101,112,2020-08-14 04:06:45+00:00,10,5,True,112,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
102,113,2020-08-14 08:19:08+00:00,13,2,True,113,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
103,114,2020-08-14 06:24:21+00:00,2,12,True,114,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
104,115,2020-08-14 08:20:29+00:00,11,5,True,115,active,0,False,0,3,True,True,2020-08-14 08:43:00,2020
105,116,2020-08-14 08:20:18+00:00,17,6,True,116,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
106,117,2020-08-14 08:19:35+00:00,1,18,True,117,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
107,118,2020-08-14 08:19:50+00:00,17,0,True,118,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
108,119,2020-08-14 08:05:33+00:00,11,4,True,119,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
109,120,2020-08-14 08:04:09+00:00,6,8,True,120,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
110,121,2020-08-14 08:09:49+00:00,9,5,True,121,active,0,False,0,3,True,True,2020-08-14 08:43:00,2020
111,122,2020-08-14 08:19:47+00:00,9,6,True,122,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
112,124,2020-08-14 08:20:02+00:00,6,8,True,124,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
113,125,2020-08-14 08:40:59+00:00,9,6,True,125,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
114,126,2020-08-14 08:19:29+00:00,5,9,True,126,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
115,128,2020-08-14 08:04:47+00:00,13,6,True,128,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
116,129,2020-08-14 08:19:06+00:00,18,1,True,129,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
117,130,2020-08-14 08:09:14+00:00,10,5,True,130,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
118,131,2020-08-14 08:29:34+00:00,16,2,True,131,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
119,133,2020-08-14 05:39:40+00:00,6,16,True,133,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
120,135,2020-08-14 08:20:44+00:00,1,16,True,135,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
121,136,2020-08-14 08:24:51+00:00,4,13,True,136,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
122,137,2020-08-14 06:35:16+00:00,9,6,True,137,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
123,138,2020-08-14 08:15:08+00:00,11,2,True,138,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
124,139,2020-08-14 08:24:14+00:00,15,4,True,139,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
125,140,2020-08-14 08:25:04+00:00,15,1,True,140,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
126,141,2020-08-14 08:30:19+00:00,12,3,True,141,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
127,142,2020-08-14 08:24:19+00:00,9,14,True,142,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
128,143,2020-08-14 08:25:06+00:00,20,2,True,143,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
129,144,2020-08-14 01:09:44+00:00,12,7,True,144,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
130,145,2020-08-14 08:25:01+00:00,19,0,True,145,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
131,146,2020-08-14 08:04:52+00:00,18,1,True,146,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
132,149,2020-08-14 08:24:38+00:00,6,12,True,149,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
133,150,2020-08-14 08:09:22+00:00,12,6,True,150,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
134,151,2020-08-14 08:20:59+00:00,1,17,True,151,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
135,152,2020-08-14 08:30:22+00:00,12,3,True,152,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
136,156,2020-08-14 08:14:05+00:00,10,5,True,156,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
137,157,2020-08-14 08:09:09+00:00,1,13,True,157,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
138,159,2020-08-14 08:19:47+00:00,7,8,True,159,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
139,160,2020-08-14 08:25:53+00:00,4,10,True,160,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
140,161,2020-08-14 08:30:21+00:00,17,4,True,161,active,0,True,0,2,True,True,2020-08-14 08:43:00,2020
141,162,2020-08-14 08:04:16+00:00,2,13,True,162,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
142,163,2020-08-14 08:25:44+00:00,14,5,True,163,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
143,167,2020-08-14 08:14:41+00:00,13,2,True,167,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
144,169,2020-08-14 08:24:52+00:00,9,10,True,169,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
145,170,2020-08-14 08:30:01+00:00,10,4,True,170,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
146,171,2020-08-14 08:30:32+00:00,10,13,True,171,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
147,173,2020-08-14 08:25:09+00:00,13,1,True,173,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
148,174,2020-08-14 08:09:45+00:00,7,6,True,174,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
149,175,2020-08-14 08:29:49+00:00,11,4,True,175,active,0,True,0,2,True,True,2020-08-14 08:43:00,2020
150,176,2020-08-14 08:24:13+00:00,12,3,True,176,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
151,177,2020-08-14 08:24:03+00:00,0,19,True,177,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
152,178,2020-08-14 08:24:02+00:00,13,6,True,178,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
153,179,2020-08-14 05:47:04+00:00,14,11,True,179,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
154,180,2020-08-14 08:24:02+00:00,7,12,True,180,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
155,181,2020-08-14 08:05:00+00:00,12,7,True,181,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
156,182,2020-08-14 08:40:05+00:00,5,14,True,182,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
157,183,2020-08-14 08:29:14+00:00,3,16,True,183,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
158,184,2020-08-14 08:29:52+00:00,5,14,True,184,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
159,185,2020-08-14 08:30:39+00:00,12,3,True,185,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
160,186,2020-08-14 08:29:32+00:00,2,13,True,186,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
161,187,2020-08-14 08:34:11+00:00,8,7,True,187,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
162,188,2020-08-14 08:34:28+00:00,10,5,True,188,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
163,189,2020-08-14 08:34:28+00:00,1,22,True,189,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
164,190,2020-08-14 08:24:35+00:00,18,19,True,190,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
165,191,2020-08-14 08:34:17+00:00,6,9,True,191,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
166,192,2020-08-14 08:19:34+00:00,0,19,True,192,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
167,193,2020-08-14 08:34:29+00:00,9,5,True,193,active,0,True,0,1,True,True,2020-08-14 08:43:00,2020
168,194,2020-08-14 08:20:20+00:00,6,12,True,194,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
169,195,2020-08-14 08:34:06+00:00,12,10,True,195,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
170,196,2020-08-14 08:29:38+00:00,0,9,True,196,active,0,True,0,1,True,True,2020-08-14 08:43:00,2020
171,197,2020-08-14 08:09:05+00:00,3,11,True,197,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
172,199,2020-08-14 08:10:48+00:00,7,8,True,199,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
173,200,2020-08-14 08:09:49+00:00,13,6,True,200,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
174,201,2020-08-14 08:04:47+00:00,10,5,True,201,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
175,202,2020-08-14 08:19:44+00:00,1,14,True,202,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
176,203,2020-08-14 08:10:00+00:00,0,15,True,203,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
177,204,2020-08-14 08:04:02+00:00,0,14,True,204,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
178,205,2020-08-14 08:04:15+00:00,3,12,True,205,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
179,206,2020-08-14 08:29:33+00:00,2,20,True,206,active,0,True,0,1,True,True,2020-08-14 08:43:00,2020
180,208,2020-08-14 08:34:50+00:00,11,4,True,208,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
181,209,2020-08-14 08:14:57+00:00,9,6,True,209,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
182,210,2020-08-14 08:09:32+00:00,4,11,True,210,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
183,211,2020-08-14 08:09:35+00:00,8,11,True,211,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
184,212,2020-08-14 08:04:53+00:00,15,18,True,212,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
185,213,2020-08-14 08:30:47+00:00,6,10,True,213,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
186,214,2020-08-14 08:30:31+00:00,10,5,True,214,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
187,215,2020-08-14 08:20:57+00:00,4,11,True,215,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
188,216,2020-08-14 07:58:11+00:00,18,0,True,216,active,0,False,0,1,False,False,2020-08-14 08:43:00,2020
189,217,2020-08-14 08:30:22+00:00,10,9,True,217,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
190,218,2020-08-14 08:09:49+00:00,11,4,True,218,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
191,219,2020-08-14 08:20:32+00:00,5,9,True,219,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
192,221,2020-08-14 08:35:26+00:00,10,9,True,221,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
193,222,2020-08-14 08:24:38+00:00,6,8,True,222,active,0,True,0,0,True,True,2020-08-14 08:43:00,2020
194,224,2020-08-14 08:35:40+00:00,13,2,True,224,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
195,225,2020-08-14 08:34:09+00:00,11,8,True,225,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
196,226,2020-08-14 08:10:44+00:00,15,0,True,226,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
197,227,2020-08-14 08:15:04+00:00,9,7,True,227,active,0,False,0,3,True,True,2020-08-14 08:43:00,2020
198,228,2020-08-14 08:35:36+00:00,0,19,True,228,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
199,232,2020-08-14 08:09:42+00:00,6,5,True,232,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
200,233,2020-08-14 07:23:43+00:00,9,6,True,233,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
201,234,2020-08-14 08:34:42+00:00,6,9,True,234,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
202,235,2020-08-14 05:09:21+00:00,11,4,True,235,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
203,236,2020-08-14 08:35:00+00:00,8,7,True,236,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
204,239,2020-08-14 08:35:07+00:00,9,6,True,239,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
205,255,2020-08-14 08:35:07+00:00,10,5,True,255,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
206,258,2020-08-14 08:35:38+00:00,13,2,True,258,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
207,259,2020-08-14 08:35:55+00:00,14,1,True,259,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
208,260,2020-08-14 03:13:13+00:00,15,0,True,260,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
209,271,2020-08-14 04:30:34+00:00,9,6,True,271,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
210,272,2020-08-14 02:51:36+00:00,6,12,True,272,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
211,273,2020-08-14 06:17:27+00:00,15,25,True,273,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
212,279,2020-08-14 08:39:39+00:00,17,2,True,279,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
213,280,2020-08-14 08:39:55+00:00,10,8,True,280,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
214,282,2020-08-14 08:39:20+00:00,10,4,True,282,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
215,296,2020-08-14 06:08:35+00:00,8,15,True,296,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
216,318,2020-08-14 06:48:15+00:00,1,17,True,318,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
217,319,2020-08-14 06:24:57+00:00,5,20,True,319,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
218,327,2020-08-14 02:55:02+00:00,1,14,True,327,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
219,328,2020-08-14 08:34:20+00:00,12,1,True,328,active,0,False,0,2,True,True,2020-08-14 08:43:00,2020
220,329,2020-08-14 08:34:43+00:00,14,1,True,329,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
221,330,2020-08-14 06:42:04+00:00,4,11,True,330,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
222,331,2020-08-14 08:40:21+00:00,8,7,True,331,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
223,332,2020-08-14 04:25:29+00:00,14,0,True,332,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
224,333,2020-08-14 06:01:11+00:00,24,1,True,333,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
225,334,2020-08-14 08:31:00+00:00,16,3,True,334,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
226,335,2020-08-14 08:36:02+00:00,5,13,True,335,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
227,336,2020-08-14 08:40:55+00:00,4,11,True,336,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
228,337,2020-08-14 08:40:17+00:00,12,2,True,337,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
229,338,2020-08-14 08:39:15+00:00,9,5,True,338,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
230,339,2020-08-14 08:40:57+00:00,14,0,True,339,active,0,False,0,1,True,True,2020-08-14 08:43:00,2020
231,340,2020-08-14 08:35:16+00:00,17,2,True,340,active,0,False,0,0,True,True,2020-08-14 08:43:00,2020
232,341,2020-08-14 08:39:56+00:00,14,0,True,341,active,0,True,0,1,True,True,2020-08-14 08:43:00,2020
