,last_reported,eightd_has_available_keys,num_bikes_disabled,num_bikes_available,station_status,num_docks_disabled,num_docks_available,is_returning,station_id,legacy_id,is_installed,num_ebikes_available,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,2020-08-06 19:30:48+00:00,False,1,7,active,0,7,True,329,329,True,0,True,,,2020-08-06 20:10:20,2020
221,2020-08-06 20:04:39+00:00,False,0,9,active,0,6,True,330,330,True,0,True,,,2020-08-06 20:10:20,2020
222,2020-08-06 20:09:59+00:00,False,0,10,active,0,5,True,331,331,True,0,True,,,2020-08-06 20:10:20,2020
223,2020-08-06 19:58:15+00:00,False,0,3,active,0,12,True,332,332,True,0,True,,,2020-08-06 20:10:20,2020
224,2020-08-06 18:31:12+00:00,False,0,20,active,0,5,True,333,333,True,0,True,,,2020-08-06 20:10:20,2020
225,2020-08-06 18:27:53+00:00,False,1,5,active,0,13,True,334,334,True,0,True,,,2020-08-06 20:10:20,2020
226,2020-08-06 20:06:10+00:00,False,0,4,active,0,15,True,335,335,True,0,True,,,2020-08-06 20:10:20,2020
227,2020-08-06 19:49:00+00:00,False,0,12,active,0,3,True,336,336,True,0,True,,,2020-08-06 20:10:20,2020
228,2020-08-06 18:10:10+00:00,False,1,11,active,0,3,True,337,337,True,0,True,,,2020-08-06 20:10:20,2020
229,2020-08-06 20:01:28+00:00,False,0,2,active,0,13,True,338,338,True,0,True,,,2020-08-06 20:10:20,2020
230,2020-08-06 19:10:35+00:00,False,0,14,active,0,1,True,339,339,True,0,True,,,2020-08-06 20:10:20,2020
231,2020-08-06 08:37:01+00:00,False,0,17,active,0,2,True,340,340,True,0,True,,,2020-08-06 20:10:20,2020
232,2020-08-06 17:40:27+00:00,True,0,3,active,0,12,True,341,341,True,0,True,,,2020-08-06 20:10:20,2020
233,2020-08-06 20:08:51+00:00,False,0,4,active,0,11,True,342,342,True,0,True,,,2020-08-06 20:10:20,2020
234,2020-08-06 08:36:41+00:00,False,0,6,active,0,9,True,343,343,True,0,True,,,2020-08-06 20:10:20,2020
235,2020-08-06 17:46:09+00:00,False,0,0,active,0,19,True,344,344,True,0,True,,,2020-08-06 20:10:20,2020
236,2020-08-06 19:42:56+00:00,False,0,18,active,0,1,True,345,345,True,0,True,,,2020-08-06 20:10:20,2020
237,2020-08-06 20:02:45+00:00,False,0,1,active,0,14,True,346,346,True,0,True,,,2020-08-06 20:10:20,2020
238,2020-08-06 19:55:17+00:00,False,0,10,active,0,5,True,347,347,True,0,True,,,2020-08-06 20:10:20,2020
239,2020-08-06 19:27:58+00:00,False,0,4,active,0,11,True,348,348,True,0,True,,,2020-08-06 20:10:20,2020
240,2020-08-06 16:11:55+00:00,True,0,7,active,0,10,True,349,349,True,0,True,,,2020-08-06 20:10:20,2020
241,2020-08-06 16:42:14+00:00,False,0,7,active,0,10,True,350,350,True,0,True,,,2020-08-06 20:10:20,2020
242,2020-08-06 19:39:46+00:00,False,0,8,active,0,7,True,351,351,True,0,True,,,2020-08-06 20:10:20,2020
243,2020-08-06 19:33:21+00:00,False,0,0,active,0,15,True,352,352,True,0,True,,,2020-08-06 20:10:20,2020
244,2020-08-05 23:35:59+00:00,True,0,8,active,0,7,True,353,353,True,0,True,,,2020-08-06 20:10:20,2020
245,2020-08-06 20:07:22+00:00,False,0,0,active,0,15,True,354,354,True,0,True,,,2020-08-06 20:10:20,2020
246,2020-08-06 20:04:31+00:00,False,0,9,active,0,8,True,355,355,True,0,True,,,2020-08-06 20:10:20,2020
247,2020-08-06 19:28:46+00:00,False,0,15,active,0,8,True,356,356,True,0,True,,,2020-08-06 20:10:20,2020
248,2020-08-06 19:52:41+00:00,False,0,9,active,0,6,True,357,357,True,0,True,,,2020-08-06 20:10:20,2020
249,2020-08-06 19:46:16+00:00,False,0,13,active,0,6,True,358,358,True,0,True,,,2020-08-06 20:10:20,2020
250,2020-08-06 19:59:01+00:00,False,0,1,active,0,14,True,359,359,True,0,True,,,2020-08-06 20:10:20,2020
251,2020-08-06 19:40:41+00:00,False,1,3,active,0,11,True,360,360,True,0,True,,,2020-08-06 20:10:20,2020
252,2020-08-06 20:09:36+00:00,False,1,14,active,0,4,True,361,361,True,0,True,,,2020-08-06 20:10:20,2020
253,2020-08-06 19:53:06+00:00,False,0,7,active,0,12,True,362,362,True,0,True,,,2020-08-06 20:10:20,2020
254,2020-08-06 20:07:26+00:00,False,1,5,active,0,13,True,363,363,True,0,True,,,2020-08-06 20:10:20,2020
255,2020-08-06 19:56:39+00:00,False,1,9,active,0,9,True,364,364,True,0,True,,,2020-08-06 20:10:20,2020
256,2020-08-06 20:09:58+00:00,False,0,18,active,0,1,True,365,365,True,0,True,,,2020-08-06 20:10:20,2020
257,2020-08-06 19:13:59+00:00,False,0,13,active,0,2,True,366,366,True,0,True,,,2020-08-06 20:10:20,2020
258,2020-08-06 19:29:58+00:00,False,0,17,active,0,2,True,367,367,True,0,True,,,2020-08-06 20:10:20,2020
259,2020-08-06 13:30:58+00:00,False,0,3,active,0,12,True,368,368,True,0,True,,,2020-08-06 20:10:20,2020
260,2020-08-06 20:01:49+00:00,False,1,2,active,0,12,True,369,369,True,0,True,,,2020-08-06 20:10:20,2020
261,2020-08-06 20:07:20+00:00,False,1,2,active,0,16,True,370,370,True,0,True,,,2020-08-06 20:10:20,2020
262,2020-08-06 12:11:03+00:00,False,0,14,active,0,5,True,371,371,True,0,True,,,2020-08-06 20:10:20,2020
263,2020-08-06 19:59:59+00:00,False,0,7,active,0,12,True,372,372,True,0,True,,,2020-08-06 20:10:20,2020
264,2020-08-06 09:15:06+00:00,False,0,6,active,0,9,True,373,373,True,0,True,,,2020-08-06 20:10:20,2020
265,2020-08-06 19:45:19+00:00,False,0,13,active,0,6,True,374,374,True,0,True,,,2020-08-06 20:10:20,2020
266,2020-08-06 19:55:50+00:00,False,0,3,active,0,12,True,376,376,True,0,True,,,2020-08-06 20:10:20,2020
267,2020-08-06 19:45:30+00:00,False,0,14,active,0,5,True,377,377,True,0,True,,,2020-08-06 20:10:20,2020
268,2020-08-06 19:45:17+00:00,False,0,1,active,0,18,True,378,378,True,0,True,,,2020-08-06 20:10:20,2020
269,2020-08-06 19:48:46+00:00,False,0,1,active,0,14,True,379,379,True,0,True,,,2020-08-06 20:10:20,2020
270,2020-08-06 20:07:19+00:00,False,0,15,active,0,3,True,380,380,True,0,True,,,2020-08-06 20:10:20,2020
271,2020-08-06 20:01:17+00:00,False,0,11,active,0,8,True,381,381,True,0,True,,,2020-08-06 20:10:20,2020
272,2020-08-06 19:29:53+00:00,True,0,15,active,0,4,True,384,384,True,0,True,,,2020-08-06 20:10:20,2020
273,2020-08-06 20:07:14+00:00,False,2,5,active,1,7,True,385,385,True,0,True,,,2020-08-06 20:10:20,2020
274,2020-08-06 20:06:44+00:00,False,1,6,active,0,12,True,386,386,True,0,True,,,2020-08-06 20:10:20,2020
275,2020-08-06 18:54:09+00:00,False,0,11,active,0,4,True,387,387,True,0,True,,,2020-08-06 20:10:20,2020
276,2020-08-06 08:57:33+00:00,False,0,2,active,0,9,True,388,388,True,0,True,,,2020-08-06 20:10:20,2020
277,2020-08-06 16:35:16+00:00,False,0,14,active,0,0,True,389,389,True,0,True,,,2020-08-06 20:10:20,2020
278,2020-08-06 18:53:00+00:00,False,0,14,active,0,1,True,390,390,True,0,True,,,2020-08-06 20:10:20,2020
279,2020-08-06 08:52:05+00:00,False,0,14,active,0,1,True,391,391,True,0,True,,,2020-08-06 20:10:20,2020
280,2020-08-06 16:15:52+00:00,False,0,8,active,0,7,True,392,392,True,0,True,,,2020-08-06 20:10:20,2020
281,2020-08-06 14:12:12+00:00,False,0,5,active,0,10,True,393,393,True,0,True,,,2020-08-06 20:10:20,2020
282,2020-08-06 08:53:22+00:00,False,0,0,active,0,14,True,394,394,True,0,True,,,2020-08-06 20:10:20,2020
283,2020-08-06 18:35:20+00:00,False,0,10,active,0,5,True,395,395,True,0,True,,,2020-08-06 20:10:20,2020
284,2020-08-06 08:51:49+00:00,False,0,12,active,0,3,True,396,396,True,0,True,,,2020-08-06 20:10:20,2020
285,2020-08-06 18:00:52+00:00,False,0,7,active,0,8,True,397,397,True,0,True,,,2020-08-06 20:10:20,2020
286,2020-08-06 20:04:25+00:00,False,1,10,active,0,8,True,398,398,True,0,True,,,2020-08-06 20:10:20,2020
287,2020-08-06 18:33:30+00:00,False,0,13,active,0,2,True,399,399,True,0,True,,,2020-08-06 20:10:20,2020
288,2020-08-06 18:18:27+00:00,False,0,5,active,0,22,True,400,400,True,0,True,,,2020-08-06 20:10:20,2020
289,2020-08-06 20:05:06+00:00,False,0,12,active,0,3,True,401,401,True,0,True,,,2020-08-06 20:10:20,2020
290,2020-08-06 19:16:43+00:00,False,1,2,active,0,12,True,402,402,True,0,True,,,2020-08-06 20:10:20,2020
291,2020-08-06 19:56:12+00:00,False,1,2,active,0,12,True,403,403,True,0,True,,,2020-08-06 20:10:20,2020
292,2020-08-06 19:53:01+00:00,False,0,16,active,0,0,True,404,404,True,0,True,,,2020-08-06 20:10:20,2020
293,2020-08-06 09:45:49+00:00,False,0,17,active,0,2,True,405,405,True,0,True,,,2020-08-06 20:10:20,2020
294,2020-08-06 20:06:44+00:00,False,1,7,active,0,11,True,406,406,True,0,True,,,2020-08-06 20:10:20,2020
295,2020-08-06 18:45:54+00:00,False,0,3,active,0,16,True,407,407,True,0,True,,,2020-08-06 20:10:20,2020
296,2020-08-06 20:04:32+00:00,False,0,11,active,0,4,True,408,408,True,0,True,,,2020-08-06 20:10:20,2020
297,2020-08-06 20:00:00+00:00,False,0,7,active,0,12,True,409,409,True,0,True,,,2020-08-06 20:10:20,2020
298,2020-08-06 15:12:27+00:00,False,0,13,active,0,6,True,410,410,True,0,True,,,2020-08-06 20:10:20,2020
299,2020-08-06 20:02:57+00:00,False,0,10,active,0,5,True,411,411,True,0,True,,,2020-08-06 20:10:20,2020
300,2020-08-06 20:07:34+00:00,False,0,4,active,0,15,True,412,412,True,0,True,,,2020-08-06 20:10:20,2020
301,2020-08-06 19:53:03+00:00,False,0,7,active,0,12,True,413,413,True,0,True,,,2020-08-06 20:10:20,2020
302,2020-08-06 18:58:47+00:00,False,0,1,active,0,22,True,414,414,True,0,True,,,2020-08-06 20:10:20,2020
303,2020-08-06 19:56:05+00:00,False,0,6,active,0,13,True,415,415,True,0,True,,,2020-08-06 20:10:20,2020
304,2020-08-06 20:09:55+00:00,False,0,10,active,0,5,True,416,416,True,0,True,,,2020-08-06 20:10:20,2020
305,2020-08-06 20:00:38+00:00,False,0,3,active,0,16,True,417,417,True,0,True,,,2020-08-06 20:10:20,2020
306,2020-08-06 19:49:28+00:00,False,0,5,active,0,10,True,419,419,True,0,True,,,2020-08-06 20:10:20,2020
307,1970-01-02 00:00:00+00:00,False,0,0,out_of_service,0,0,False,420,420,False,0,False,,,2020-08-06 20:10:20,1970
308,2020-08-06 11:24:04+00:00,False,0,13,active,0,6,True,421,421,True,0,True,,,2020-08-06 20:10:20,2020
309,2020-08-06 17:50:22+00:00,False,0,7,active,0,8,True,422,422,True,0,True,,,2020-08-06 20:10:20,2020
310,2020-08-06 19:37:29+00:00,False,0,8,active,0,11,True,423,423,True,0,True,,,2020-08-06 20:10:20,2020
311,2020-08-06 19:17:57+00:00,False,1,5,active,0,13,True,424,424,True,0,True,,,2020-08-06 20:10:20,2020
312,2020-08-06 19:50:39+00:00,False,0,13,active,0,3,True,425,425,True,0,True,,,2020-08-06 20:10:20,2020
313,2020-08-06 19:39:30+00:00,False,1,17,active,0,9,True,426,426,True,0,True,,,2020-08-06 20:10:20,2020
314,2020-08-06 14:20:58+00:00,False,1,0,active,0,18,True,427,427,True,0,True,,,2020-08-06 20:10:20,2020
315,2020-08-06 17:18:27+00:00,False,0,4,active,0,15,True,428,428,True,0,True,,,2020-08-06 20:10:20,2020
316,2020-08-06 17:58:26+00:00,False,0,16,active,0,3,True,430,430,True,0,True,,,2020-08-06 20:10:20,2020
317,2020-08-06 19:34:54+00:00,False,0,2,active,0,13,True,431,431,True,0,True,,,2020-08-06 20:10:20,2020
318,2020-08-06 08:56:51+00:00,False,0,8,active,0,11,True,432,432,True,0,True,,,2020-08-06 20:10:20,2020
319,2020-08-05 21:57:07+00:00,False,0,4,active,0,15,True,433,433,True,0,True,,,2020-08-06 20:10:20,2020
320,2020-08-06 08:58:31+00:00,False,0,2,active,0,17,True,434,434,True,0,True,,,2020-08-06 20:10:20,2020
321,2020-08-06 18:31:55+00:00,False,0,6,active,0,9,True,435,435,True,0,True,,,2020-08-06 20:10:20,2020
322,2020-08-06 19:49:56+00:00,False,0,0,active,0,15,True,436,436,True,0,True,,,2020-08-06 20:10:20,2020
323,2020-08-06 19:58:23+00:00,False,0,6,active,0,13,True,437,437,True,0,True,,,2020-08-06 20:10:20,2020
324,2020-08-06 16:39:35+00:00,False,0,7,active,0,10,True,440,440,True,0,True,,,2020-08-06 20:10:20,2020
325,2020-08-06 19:59:59+00:00,False,1,6,active,0,12,True,441,441,True,0,True,,,2020-08-06 20:10:20,2020
326,2020-08-06 19:02:13+00:00,False,0,4,active,0,11,True,442,442,True,0,True,,,2020-08-06 20:10:20,2020
327,2020-08-06 15:56:45+00:00,False,0,3,active,0,16,True,443,443,True,0,True,,,2020-08-06 20:10:20,2020
328,2020-08-06 19:52:57+00:00,False,1,8,active,0,10,True,445,445,True,0,True,,,2020-08-06 20:10:20,2020
329,2020-08-06 20:09:52+00:00,False,0,11,active,0,1,True,446,446,True,0,True,,,2020-08-06 20:10:20,2020
330,2020-08-06 08:57:32+00:00,False,0,0,active,0,19,True,447,447,True,0,True,,,2020-08-06 20:10:20,2020
331,2020-08-06 14:48:41+00:00,False,0,6,active,0,5,True,448,448,True,0,True,,,2020-08-06 20:10:20,2020
332,1970-01-02 00:00:00+00:00,False,0,0,out_of_service,0,0,True,449,449,False,0,True,,,2020-08-06 20:10:20,1970
333,2020-08-06 17:20:39+00:00,False,0,0,active,0,15,True,450,450,True,0,True,,,2020-08-06 20:10:20,2020
334,2020-08-06 19:59:41+00:00,False,0,1,active,0,14,True,451,451,True,0,True,,,2020-08-06 20:10:20,2020
335,2020-08-06 20:02:49+00:00,False,0,2,active,0,13,True,452,452,True,0,True,,,2020-08-06 20:10:20,2020
336,2020-08-06 20:05:27+00:00,False,0,4,active,0,11,True,453,453,True,0,True,,,2020-08-06 20:10:20,2020
337,2020-08-06 19:42:55+00:00,False,0,12,active,0,3,True,454,454,True,0,True,,,2020-08-06 20:10:20,2020
338,2020-08-06 18:11:43+00:00,False,0,11,active,0,1,True,455,455,True,0,True,,,2020-08-06 20:10:20,2020
339,2020-08-06 19:38:25+00:00,False,0,6,active,0,13,True,456,456,True,0,True,,,2020-08-06 20:10:20,2020
340,2020-08-05 22:03:13+00:00,False,0,5,active,0,6,True,457,457,True,0,True,,,2020-08-06 20:10:20,2020
341,2020-08-06 19:34:25+00:00,False,0,1,active,0,10,True,458,458,True,0,True,,,2020-08-06 20:10:20,2020
