,is_renting,is_returning,num_docks_disabled,is_installed,num_bikes_available,last_reported,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,eightd_has_available_keys,num_docks_available,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,True,True,0,True,3,2020-08-08 03:11:22+00:00,active,0,329,1,False,11,329,,,2020-08-08 03:19:20,2020
221,True,True,0,True,9,2020-08-08 02:04:00+00:00,active,0,330,0,False,6,330,,,2020-08-08 03:19:20,2020
222,True,True,0,True,10,2020-08-08 03:17:19+00:00,active,0,331,0,False,5,331,,,2020-08-08 03:19:20,2020
223,True,True,0,True,12,2020-08-08 03:03:52+00:00,active,0,332,0,False,3,332,,,2020-08-08 03:19:20,2020
224,True,True,0,True,19,2020-08-08 03:17:05+00:00,active,0,333,0,False,6,333,,,2020-08-08 03:19:20,2020
225,True,True,0,True,8,2020-08-08 01:57:00+00:00,active,0,334,0,False,11,334,,,2020-08-08 03:19:20,2020
226,True,True,0,True,4,2020-08-08 01:18:38+00:00,active,0,335,0,False,15,335,,,2020-08-08 03:19:20,2020
227,True,True,0,True,15,2020-08-07 22:02:29+00:00,active,0,336,0,False,0,336,,,2020-08-08 03:19:20,2020
228,True,True,0,True,14,2020-08-07 23:48:00+00:00,active,0,337,0,False,1,337,,,2020-08-08 03:19:20,2020
229,True,True,0,True,5,2020-08-08 02:32:39+00:00,active,0,338,0,False,10,338,,,2020-08-08 03:19:20,2020
230,True,True,0,True,14,2020-08-07 21:47:26+00:00,active,0,339,0,False,1,339,,,2020-08-08 03:19:20,2020
231,True,True,0,True,17,2020-08-08 01:47:26+00:00,active,0,340,0,False,2,340,,,2020-08-08 03:19:20,2020
232,True,True,0,True,0,2020-08-07 10:18:18+00:00,active,0,341,0,True,15,341,,,2020-08-08 03:19:20,2020
233,True,True,0,True,6,2020-08-08 03:18:12+00:00,active,0,342,1,False,8,342,,,2020-08-08 03:19:20,2020
234,True,True,0,True,7,2020-08-07 18:28:07+00:00,active,0,343,0,False,8,343,,,2020-08-08 03:19:20,2020
235,True,True,0,True,1,2020-08-08 01:09:39+00:00,active,0,344,0,False,18,344,,,2020-08-08 03:19:20,2020
236,True,True,0,True,10,2020-08-08 03:18:19+00:00,active,0,345,0,False,9,345,,,2020-08-08 03:19:20,2020
237,True,True,0,True,6,2020-08-08 01:48:00+00:00,active,0,346,0,False,9,346,,,2020-08-08 03:19:20,2020
238,True,True,0,True,12,2020-08-07 20:17:45+00:00,active,0,347,0,False,3,347,,,2020-08-08 03:19:20,2020
239,True,True,0,True,6,2020-08-08 03:01:06+00:00,active,0,348,0,False,9,348,,,2020-08-08 03:19:20,2020
240,True,True,0,True,6,2020-08-08 02:19:44+00:00,active,0,349,0,True,11,349,,,2020-08-08 03:19:20,2020
241,True,True,0,True,9,2020-08-08 02:49:43+00:00,active,0,350,0,False,8,350,,,2020-08-08 03:19:20,2020
242,True,True,0,True,6,2020-08-08 01:30:28+00:00,active,0,351,0,False,9,351,,,2020-08-08 03:19:20,2020
243,True,True,0,True,6,2020-08-08 02:56:05+00:00,active,0,352,0,False,9,352,,,2020-08-08 03:19:20,2020
244,True,True,0,True,6,2020-08-07 22:24:58+00:00,active,0,353,1,True,8,353,,,2020-08-08 03:19:20,2020
245,True,True,0,True,4,2020-08-08 02:26:09+00:00,active,0,354,0,False,11,354,,,2020-08-08 03:19:20,2020
246,True,True,0,True,14,2020-08-08 02:40:54+00:00,active,0,355,0,False,3,355,,,2020-08-08 03:19:20,2020
247,True,True,0,True,16,2020-08-08 02:12:49+00:00,active,0,356,0,False,7,356,,,2020-08-08 03:19:20,2020
248,True,True,0,True,13,2020-08-08 01:15:14+00:00,active,0,357,0,False,2,357,,,2020-08-08 03:19:20,2020
249,True,True,0,True,14,2020-08-08 02:51:29+00:00,active,0,358,0,False,5,358,,,2020-08-08 03:19:20,2020
250,True,True,0,True,3,2020-08-08 02:55:55+00:00,active,0,359,0,False,12,359,,,2020-08-08 03:19:20,2020
251,True,True,0,True,5,2020-08-08 03:01:25+00:00,active,0,360,0,False,10,360,,,2020-08-08 03:19:20,2020
252,True,True,0,True,17,2020-08-08 02:00:09+00:00,active,0,361,0,False,2,361,,,2020-08-08 03:19:20,2020
253,True,True,0,True,6,2020-08-08 03:04:57+00:00,active,0,362,0,False,13,362,,,2020-08-08 03:19:20,2020
254,True,True,0,True,8,2020-08-08 03:15:33+00:00,active,0,363,1,False,10,363,,,2020-08-08 03:19:20,2020
255,True,True,0,True,6,2020-08-08 03:11:34+00:00,active,0,364,1,False,12,364,,,2020-08-08 03:19:20,2020
256,True,True,0,True,7,2020-08-08 00:53:55+00:00,active,0,365,0,False,12,365,,,2020-08-08 03:19:20,2020
257,True,True,0,True,12,2020-08-08 02:32:48+00:00,active,0,366,1,False,2,366,,,2020-08-08 03:19:20,2020
258,True,True,0,True,19,2020-08-08 02:00:13+00:00,active,0,367,0,False,0,367,,,2020-08-08 03:19:20,2020
259,True,True,0,True,8,2020-08-08 00:59:25+00:00,active,0,368,1,False,6,368,,,2020-08-08 03:19:20,2020
260,True,True,0,True,8,2020-08-08 02:59:49+00:00,active,0,369,1,False,6,369,,,2020-08-08 03:19:20,2020
261,True,True,0,True,7,2020-08-08 02:22:46+00:00,active,0,370,0,False,12,370,,,2020-08-08 03:19:20,2020
262,True,True,0,True,12,2020-08-08 00:50:16+00:00,active,0,371,0,False,7,371,,,2020-08-08 03:19:20,2020
263,True,True,0,True,11,2020-08-08 03:09:22+00:00,active,0,372,0,False,8,372,,,2020-08-08 03:19:20,2020
264,True,True,0,True,8,2020-08-08 01:45:05+00:00,active,0,373,0,False,7,373,,,2020-08-08 03:19:20,2020
265,True,True,0,True,5,2020-08-08 03:05:53+00:00,active,0,374,0,False,14,374,,,2020-08-08 03:19:20,2020
266,True,True,0,True,2,2020-08-08 02:09:40+00:00,active,0,376,1,False,12,376,,,2020-08-08 03:19:20,2020
267,False,False,0,True,17,2020-08-08 00:34:35+00:00,active,0,377,0,False,2,377,,,2020-08-08 03:19:20,2020
268,True,True,0,True,9,2020-08-08 02:10:52+00:00,active,0,378,0,False,10,378,,,2020-08-08 03:19:20,2020
269,True,True,0,True,4,2020-08-08 03:16:34+00:00,active,0,379,0,False,11,379,,,2020-08-08 03:19:20,2020
270,True,True,0,True,2,2020-08-08 03:17:41+00:00,active,0,380,0,False,16,380,,,2020-08-08 03:19:20,2020
271,True,True,0,True,12,2020-08-08 03:14:22+00:00,active,0,381,1,False,6,381,,,2020-08-08 03:19:20,2020
272,True,True,0,True,12,2020-08-08 03:06:12+00:00,active,0,384,1,True,6,384,,,2020-08-08 03:19:20,2020
273,True,True,1,True,1,2020-08-08 01:21:46+00:00,active,0,385,0,False,13,385,,,2020-08-08 03:19:20,2020
274,True,True,0,True,6,2020-08-08 03:07:06+00:00,active,0,386,0,False,13,386,,,2020-08-08 03:19:20,2020
275,True,True,0,True,11,2020-08-08 01:38:46+00:00,active,0,387,0,False,4,387,,,2020-08-08 03:19:20,2020
276,True,True,0,True,10,2020-08-07 23:29:39+00:00,active,0,388,0,False,1,388,,,2020-08-08 03:19:20,2020
277,True,True,0,True,13,2020-08-08 03:01:56+00:00,active,0,389,1,False,0,389,,,2020-08-08 03:19:20,2020
278,True,True,0,True,14,2020-08-08 02:40:40+00:00,active,0,390,0,False,1,390,,,2020-08-08 03:19:20,2020
279,True,True,0,True,12,2020-08-07 23:54:18+00:00,active,0,391,0,False,3,391,,,2020-08-08 03:19:20,2020
280,True,True,0,True,8,2020-08-07 19:49:26+00:00,active,0,392,0,False,7,392,,,2020-08-08 03:19:20,2020
281,True,True,0,True,5,2020-08-07 16:15:11+00:00,active,0,393,0,False,10,393,,,2020-08-08 03:19:20,2020
282,True,True,0,True,1,2020-08-07 08:58:01+00:00,active,0,394,0,False,13,394,,,2020-08-08 03:19:20,2020
283,True,True,0,True,10,2020-08-08 00:56:32+00:00,active,0,395,0,False,5,395,,,2020-08-08 03:19:20,2020
284,True,True,0,True,14,2020-08-07 08:58:33+00:00,active,0,396,0,False,1,396,,,2020-08-08 03:19:20,2020
285,True,True,0,True,13,2020-08-08 02:41:39+00:00,active,0,397,0,False,2,397,,,2020-08-08 03:19:20,2020
286,True,True,0,True,8,2020-08-08 01:49:28+00:00,active,0,398,0,False,11,398,,,2020-08-08 03:19:20,2020
287,True,True,0,True,5,2020-08-08 02:41:47+00:00,active,0,399,0,False,10,399,,,2020-08-08 03:19:20,2020
288,True,True,0,True,13,2020-08-08 03:04:36+00:00,active,0,400,0,False,14,400,,,2020-08-08 03:19:20,2020
289,True,True,0,True,14,2020-08-08 02:26:42+00:00,active,0,401,0,False,1,401,,,2020-08-08 03:19:20,2020
290,True,True,0,True,2,2020-08-08 02:20:46+00:00,active,0,402,0,False,13,402,,,2020-08-08 03:19:20,2020
291,True,True,0,True,9,2020-08-08 02:16:02+00:00,active,0,403,1,False,5,403,,,2020-08-08 03:19:20,2020
292,True,True,0,True,1,2020-08-08 02:23:45+00:00,active,0,404,0,False,15,404,,,2020-08-08 03:19:20,2020
293,True,True,0,True,13,2020-08-07 23:32:35+00:00,active,0,405,1,False,5,405,,,2020-08-08 03:19:20,2020
294,True,True,0,True,8,2020-08-08 00:35:16+00:00,active,0,406,0,False,11,406,,,2020-08-08 03:19:20,2020
295,True,True,0,True,8,2020-08-08 01:09:22+00:00,active,0,407,0,False,11,407,,,2020-08-08 03:19:20,2020
296,True,True,0,True,9,2020-08-08 02:57:36+00:00,active,0,408,0,False,6,408,,,2020-08-08 03:19:20,2020
297,True,True,0,True,6,2020-08-08 03:07:34+00:00,active,0,409,0,False,13,409,,,2020-08-08 03:19:20,2020
298,True,True,0,True,12,2020-08-08 00:00:49+00:00,active,0,410,0,False,7,410,,,2020-08-08 03:19:20,2020
299,True,True,0,True,7,2020-08-08 01:02:54+00:00,active,0,411,0,False,8,411,,,2020-08-08 03:19:20,2020
300,True,True,0,True,15,2020-08-08 03:05:53+00:00,active,0,412,1,False,3,412,,,2020-08-08 03:19:20,2020
301,True,True,0,True,15,2020-08-08 02:49:39+00:00,active,0,413,0,False,4,413,,,2020-08-08 03:19:20,2020
302,True,True,0,True,3,2020-08-07 23:53:14+00:00,active,0,414,0,False,20,414,,,2020-08-08 03:19:20,2020
303,True,True,0,True,6,2020-08-08 03:14:32+00:00,active,0,415,0,False,13,415,,,2020-08-08 03:19:20,2020
304,True,True,0,True,2,2020-08-08 02:43:40+00:00,active,0,416,1,False,12,416,,,2020-08-08 03:19:20,2020
305,True,True,0,True,15,2020-08-08 03:08:32+00:00,active,0,417,0,False,4,417,,,2020-08-08 03:19:20,2020
306,True,True,0,True,6,2020-08-08 02:01:22+00:00,active,0,419,0,False,9,419,,,2020-08-08 03:19:20,2020
307,False,False,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,420,0,False,0,420,,,2020-08-08 03:19:20,1970
308,True,True,0,True,15,2020-08-07 20:19:27+00:00,active,0,421,0,False,4,421,,,2020-08-08 03:19:20,2020
309,True,True,0,True,8,2020-08-07 08:58:43+00:00,active,0,422,0,False,7,422,,,2020-08-08 03:19:20,2020
310,True,True,0,True,5,2020-08-07 21:48:36+00:00,active,0,423,0,False,14,423,,,2020-08-08 03:19:20,2020
311,True,True,0,True,5,2020-08-07 23:41:09+00:00,active,0,424,0,False,14,424,,,2020-08-08 03:19:20,2020
312,True,True,0,True,12,2020-08-07 17:40:10+00:00,active,0,425,0,False,4,425,,,2020-08-08 03:19:20,2020
313,True,True,0,True,11,2020-08-08 02:50:16+00:00,active,0,426,0,False,16,426,,,2020-08-08 03:19:20,2020
314,True,True,0,True,1,2020-08-08 00:10:33+00:00,active,0,427,0,False,18,427,,,2020-08-08 03:19:20,2020
315,True,True,0,True,7,2020-08-08 03:14:21+00:00,active,0,428,0,False,12,428,,,2020-08-08 03:19:20,2020
316,True,True,0,True,15,2020-08-07 17:50:01+00:00,active,0,430,0,False,4,430,,,2020-08-08 03:19:20,2020
317,True,True,0,True,3,2020-08-07 22:09:44+00:00,active,0,431,0,False,12,431,,,2020-08-08 03:19:20,2020
318,True,True,0,True,10,2020-08-07 22:18:47+00:00,active,0,432,0,False,9,432,,,2020-08-08 03:19:20,2020
319,True,True,0,True,3,2020-08-07 23:41:02+00:00,active,0,433,0,False,16,433,,,2020-08-08 03:19:20,2020
320,True,True,0,True,0,2020-08-07 16:24:16+00:00,active,0,434,0,False,19,434,,,2020-08-08 03:19:20,2020
321,True,True,0,True,9,2020-08-07 23:31:05+00:00,active,0,435,0,False,6,435,,,2020-08-08 03:19:20,2020
322,True,True,0,True,7,2020-08-08 02:54:34+00:00,active,0,436,0,False,8,436,,,2020-08-08 03:19:20,2020
323,True,True,0,True,13,2020-08-08 02:39:29+00:00,active,0,437,0,False,6,437,,,2020-08-08 03:19:20,2020
324,True,True,0,True,4,2020-08-08 01:34:10+00:00,active,0,440,0,False,13,440,,,2020-08-08 03:19:20,2020
325,True,True,0,True,15,2020-08-08 02:49:33+00:00,active,0,441,0,False,4,441,,,2020-08-08 03:19:20,2020
326,True,True,0,True,11,2020-08-08 00:08:04+00:00,active,0,442,0,False,4,442,,,2020-08-08 03:19:20,2020
327,True,True,0,True,5,2020-08-08 01:37:17+00:00,active,0,443,0,False,14,443,,,2020-08-08 03:19:20,2020
328,True,True,0,True,7,2020-08-08 01:37:39+00:00,active,0,445,1,False,11,445,,,2020-08-08 03:19:20,2020
329,True,True,0,True,0,2020-08-08 01:41:57+00:00,active,0,446,0,False,12,446,,,2020-08-08 03:19:20,2020
330,True,True,0,True,1,2020-08-08 00:37:31+00:00,active,0,447,0,False,18,447,,,2020-08-08 03:19:20,2020
331,True,True,0,True,4,2020-08-07 18:50:43+00:00,active,0,448,0,False,7,448,,,2020-08-08 03:19:20,2020
332,True,True,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,449,0,False,0,449,,,2020-08-08 03:19:20,1970
333,True,True,0,True,4,2020-08-08 03:05:07+00:00,active,0,450,0,False,11,450,,,2020-08-08 03:19:20,2020
334,True,True,0,True,2,2020-08-08 02:51:19+00:00,active,0,451,0,False,13,451,,,2020-08-08 03:19:20,2020
335,True,True,0,True,6,2020-08-08 03:10:21+00:00,active,0,452,0,False,9,452,,,2020-08-08 03:19:20,2020
336,True,True,0,True,5,2020-08-08 03:09:23+00:00,active,0,453,0,False,10,453,,,2020-08-08 03:19:20,2020
337,True,True,0,True,1,2020-08-08 03:09:09+00:00,active,0,454,0,False,14,454,,,2020-08-08 03:19:20,2020
338,True,True,0,True,5,2020-08-08 01:19:46+00:00,active,0,455,1,False,6,455,,,2020-08-08 03:19:20,2020
339,True,True,0,True,7,2020-08-08 03:19:01+00:00,active,0,456,0,False,12,456,,,2020-08-08 03:19:20,2020
340,True,True,0,True,0,2020-08-07 21:50:41+00:00,active,0,457,0,False,11,457,,,2020-08-08 03:19:20,2020
341,True,True,0,True,3,2020-08-08 01:56:13+00:00,active,0,458,0,False,8,458,,,2020-08-08 03:19:20,2020
