,num_ebikes_available,is_returning,station_id,station_status,legacy_id,num_bikes_available,is_installed,is_renting,last_reported,eightd_has_available_keys,num_docks_disabled,num_docks_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
217,0,True,319,active,319,4,True,True,2020-08-18 18:54:04+00:00,False,0,21,0,,,2020-08-18 19:04:20,2020
218,0,True,327,active,327,4,True,True,2020-08-18 16:45:55+00:00,False,0,11,0,,,2020-08-18 19:04:20,2020
219,0,True,328,active,328,3,True,True,2020-08-18 18:50:42+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
220,0,True,329,active,329,13,True,True,2020-08-18 15:27:07+00:00,False,0,1,1,,,2020-08-18 19:04:20,2020
221,0,True,330,active,330,2,True,True,2020-08-18 17:29:41+00:00,False,0,12,1,,,2020-08-18 19:04:20,2020
222,0,True,331,active,331,11,True,True,2020-08-18 18:53:12+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
223,0,True,332,active,332,4,True,True,2020-08-18 19:00:53+00:00,False,0,10,1,,,2020-08-18 19:04:20,2020
224,0,True,333,active,333,24,True,True,2020-08-18 19:01:00+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
225,0,True,334,active,334,18,True,True,2020-08-18 18:55:20+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
226,0,True,335,active,335,6,True,True,2020-08-18 18:59:48+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
227,0,True,336,active,336,4,True,True,2020-08-18 08:33:19+00:00,False,0,11,0,,,2020-08-18 19:04:20,2020
228,0,True,337,active,337,13,True,True,2020-08-18 16:03:33+00:00,False,0,2,0,,,2020-08-18 19:04:20,2020
229,0,True,338,active,338,2,True,True,2020-08-18 18:22:25+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
230,0,True,339,active,339,7,True,True,2020-08-18 15:42:46+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
231,0,True,340,active,340,19,True,True,2020-08-18 17:52:46+00:00,False,0,0,0,,,2020-08-18 19:04:20,2020
232,0,True,341,active,341,12,True,True,2020-08-18 08:32:50+00:00,True,0,3,0,,,2020-08-18 19:04:20,2020
233,0,True,342,active,342,5,True,True,2020-08-18 19:02:10+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
234,0,True,343,active,343,3,True,True,2020-08-18 11:13:56+00:00,False,0,11,1,,,2020-08-18 19:04:20,2020
235,0,True,344,active,344,4,True,True,2020-08-18 18:17:37+00:00,False,0,15,0,,,2020-08-18 19:04:20,2020
236,0,True,345,active,345,9,True,True,2020-08-18 18:59:45+00:00,False,0,8,2,,,2020-08-18 19:04:20,2020
237,0,True,346,active,346,5,True,True,2020-08-18 18:50:44+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
238,0,True,347,active,347,4,True,True,2020-08-18 12:28:24+00:00,False,0,11,0,,,2020-08-18 19:04:20,2020
239,0,True,348,active,348,3,True,True,2020-08-18 15:37:06+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
240,0,True,349,active,349,5,True,True,2020-08-18 08:32:49+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
241,0,True,350,active,350,16,True,True,2020-08-18 13:56:30+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
242,0,True,351,active,351,10,True,True,2020-08-18 17:40:09+00:00,False,0,5,0,,,2020-08-18 19:04:20,2020
243,0,True,352,active,352,5,True,True,2020-08-18 18:51:32+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
244,0,True,353,active,353,9,True,True,2020-08-18 08:34:23+00:00,True,0,6,0,,,2020-08-18 19:04:20,2020
245,0,True,354,active,354,3,True,True,2020-08-18 18:54:09+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
246,0,True,355,active,355,16,True,True,2020-08-18 18:55:26+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
247,0,True,356,active,356,7,True,True,2020-08-18 18:54:49+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
248,0,True,357,active,357,7,True,True,2020-08-18 18:21:13+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
249,0,True,358,active,358,16,True,True,2020-08-18 18:19:41+00:00,False,0,3,0,,,2020-08-18 19:04:20,2020
250,0,True,359,active,359,1,True,True,2020-08-18 19:01:18+00:00,False,0,12,2,,,2020-08-18 19:04:20,2020
251,0,True,360,active,360,3,True,True,2020-08-18 18:13:15+00:00,False,0,11,1,,,2020-08-18 19:04:20,2020
252,0,True,361,active,361,8,True,True,2020-08-18 18:57:37+00:00,False,0,10,1,,,2020-08-18 19:04:20,2020
253,0,True,362,active,362,15,True,True,2020-08-18 17:04:10+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
254,0,True,363,active,363,1,True,True,2020-08-18 19:03:17+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
255,0,True,364,active,364,8,True,True,2020-08-18 18:58:35+00:00,False,0,10,1,,,2020-08-18 19:04:20,2020
256,0,True,365,active,365,7,True,True,2020-08-18 18:45:22+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
257,0,True,366,active,366,6,True,True,2020-08-18 19:00:19+00:00,False,0,9,0,,,2020-08-18 19:04:20,2020
258,0,True,367,active,367,17,True,True,2020-08-18 17:36:49+00:00,False,0,2,0,,,2020-08-18 19:04:20,2020
259,0,True,368,active,368,5,True,True,2020-08-18 14:38:47+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
260,0,True,369,active,369,2,True,True,2020-08-18 18:53:34+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
261,0,True,370,active,370,18,True,True,2020-08-18 18:55:36+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
262,0,True,371,active,371,7,True,True,2020-08-18 18:43:15+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
263,0,True,372,active,372,8,True,True,2020-08-18 18:51:30+00:00,False,0,10,1,,,2020-08-18 19:04:20,2020
264,0,True,373,active,373,8,True,True,2020-08-18 13:27:24+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
265,0,True,374,active,374,10,True,True,2020-08-18 17:52:40+00:00,False,0,8,1,,,2020-08-18 19:04:20,2020
266,0,True,376,active,376,14,True,True,2020-08-18 18:50:44+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
267,0,True,377,active,377,7,True,True,2020-08-18 18:51:03+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
268,0,True,378,active,378,3,True,True,2020-08-18 17:43:15+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
269,0,True,379,active,379,0,True,True,2020-08-18 18:55:29+00:00,False,0,14,1,,,2020-08-18 19:04:20,2020
270,0,True,380,active,380,10,True,True,2020-08-18 18:45:51+00:00,False,0,6,2,,,2020-08-18 19:04:20,2020
271,0,True,381,active,381,2,True,True,2020-08-18 18:55:49+00:00,False,0,17,0,,,2020-08-18 19:04:20,2020
272,0,True,384,active,384,7,True,True,2020-08-18 18:47:20+00:00,True,0,12,0,,,2020-08-18 19:04:20,2020
273,0,True,385,active,385,14,True,True,2020-08-18 18:08:59+00:00,False,1,0,0,,,2020-08-18 19:04:20,2020
274,0,True,386,active,386,7,True,True,2020-08-18 18:13:42+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
275,0,True,387,active,387,15,True,True,2020-08-18 08:53:57+00:00,False,0,0,0,,,2020-08-18 19:04:20,2020
276,0,True,388,active,388,9,True,True,2020-08-18 17:03:04+00:00,False,0,2,0,,,2020-08-18 19:04:20,2020
277,0,True,389,active,389,6,True,True,2020-08-18 18:56:16+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
278,0,True,390,active,390,8,True,True,2020-08-18 15:43:58+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
279,0,True,391,active,391,14,True,True,2020-08-18 13:31:28+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
280,0,True,392,active,392,7,True,True,2020-08-18 18:54:31+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
281,0,True,393,active,393,7,True,True,2020-08-18 10:52:53+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
282,0,True,394,active,394,0,True,True,2020-08-18 08:58:30+00:00,False,0,14,0,,,2020-08-18 19:04:20,2020
283,0,True,395,active,395,12,True,True,2020-08-18 17:56:43+00:00,False,0,3,0,,,2020-08-18 19:04:20,2020
284,0,True,396,active,396,11,True,True,2020-08-18 08:58:51+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
285,0,True,397,active,397,5,True,True,2020-08-18 18:40:19+00:00,False,0,9,1,,,2020-08-18 19:04:20,2020
286,0,True,398,active,398,13,True,True,2020-08-18 17:06:38+00:00,False,0,6,0,,,2020-08-18 19:04:20,2020
287,0,True,399,active,399,9,True,True,2020-08-18 19:01:42+00:00,False,0,6,0,,,2020-08-18 19:04:20,2020
288,0,True,400,active,400,19,True,True,2020-08-18 17:07:13+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
289,0,True,401,active,401,9,True,True,2020-08-18 19:02:44+00:00,False,0,6,0,,,2020-08-18 19:04:20,2020
290,0,True,402,active,402,2,True,True,2020-08-18 18:29:41+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
291,0,True,403,active,403,3,True,True,2020-08-18 18:38:18+00:00,False,0,11,1,,,2020-08-18 19:04:20,2020
292,0,True,404,active,404,0,True,True,2020-08-18 18:45:33+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
293,0,True,405,active,405,12,True,True,2020-08-18 18:01:44+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
294,0,True,406,active,406,16,True,True,2020-08-18 17:11:02+00:00,False,0,3,0,,,2020-08-18 19:04:20,2020
295,0,True,407,active,407,1,True,True,2020-08-18 16:50:24+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
296,0,True,408,active,408,5,True,True,2020-08-18 17:14:00+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
297,0,True,409,active,409,4,True,True,2020-08-18 18:10:57+00:00,False,0,15,0,,,2020-08-18 19:04:20,2020
298,0,True,410,active,410,6,True,True,2020-08-18 13:53:29+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
299,0,True,411,active,411,3,True,True,2020-08-18 18:33:33+00:00,False,0,12,0,,,2020-08-18 19:04:20,2020
300,0,True,412,active,412,5,True,True,2020-08-18 19:01:19+00:00,False,0,14,0,,,2020-08-18 19:04:20,2020
301,0,True,413,active,413,6,True,True,2020-08-18 18:50:15+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
302,0,True,414,active,414,5,True,True,2020-08-18 17:15:18+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
303,0,True,415,active,415,9,True,True,2020-08-18 19:01:15+00:00,False,0,10,0,,,2020-08-18 19:04:20,2020
304,0,True,416,active,416,4,True,True,2020-08-18 18:20:55+00:00,False,0,8,3,,,2020-08-18 19:04:20,2020
305,0,True,417,active,417,1,True,True,2020-08-18 19:04:18+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
306,0,True,419,active,419,8,True,True,2020-08-18 18:06:25+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
307,0,False,420,out_of_service,420,0,False,False,1970-01-02 00:00:00+00:00,False,0,0,0,,,2020-08-18 19:04:20,1970
308,0,True,421,active,421,19,True,True,2020-08-17 16:27:03+00:00,False,0,0,0,,,2020-08-18 19:04:20,2020
309,0,True,422,active,422,6,True,True,2020-08-18 15:24:57+00:00,False,0,8,1,,,2020-08-18 19:04:20,2020
310,0,True,423,active,423,8,True,True,2020-08-18 16:00:59+00:00,False,0,11,0,,,2020-08-18 19:04:20,2020
311,0,True,424,active,424,2,True,True,2020-08-18 17:08:57+00:00,False,0,17,0,,,2020-08-18 19:04:20,2020
312,0,True,425,active,425,0,True,True,2020-08-18 14:02:27+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
313,0,True,426,active,426,14,True,True,2020-08-18 18:54:53+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
314,0,True,427,active,427,1,True,True,2020-08-18 14:14:07+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
315,0,True,428,active,428,7,True,True,2020-08-18 19:01:12+00:00,False,0,11,1,,,2020-08-18 19:04:20,2020
316,0,True,430,active,430,15,True,True,2020-08-18 08:58:29+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
317,0,True,431,active,431,1,True,True,2020-08-18 15:50:09+00:00,False,0,14,0,,,2020-08-18 19:04:20,2020
318,0,True,432,active,432,6,True,True,2020-08-18 17:46:10+00:00,False,0,13,0,,,2020-08-18 19:04:20,2020
319,0,True,433,active,433,3,True,True,2020-08-18 08:58:55+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
320,0,True,434,active,434,1,True,True,2020-08-17 22:58:38+00:00,False,0,18,0,,,2020-08-18 19:04:20,2020
321,0,True,435,active,435,11,True,True,2020-08-18 18:48:40+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
322,0,True,436,active,436,1,True,True,2020-08-18 16:38:30+00:00,False,0,14,0,,,2020-08-18 19:04:20,2020
323,0,True,437,active,437,0,True,True,2020-08-18 18:54:13+00:00,False,0,19,0,,,2020-08-18 19:04:20,2020
324,0,True,440,active,440,13,True,True,2020-08-18 16:38:00+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
325,0,True,441,active,441,9,True,True,2020-08-18 18:12:07+00:00,False,0,9,1,,,2020-08-18 19:04:20,2020
326,0,True,442,active,442,11,True,True,2020-08-18 18:42:36+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
327,0,True,443,active,443,5,True,True,2020-08-18 18:00:17+00:00,False,0,14,0,,,2020-08-18 19:04:20,2020
328,0,True,445,active,445,13,True,True,2020-08-18 18:40:06+00:00,False,0,6,0,,,2020-08-18 19:04:20,2020
329,0,True,446,active,446,5,True,True,2020-08-18 18:28:14+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
330,0,True,447,active,447,3,True,True,2020-08-18 15:17:20+00:00,False,0,16,0,,,2020-08-18 19:04:20,2020
331,0,True,448,active,448,7,True,True,2020-08-18 08:58:50+00:00,False,0,4,0,,,2020-08-18 19:04:20,2020
332,0,True,449,out_of_service,449,0,False,True,1970-01-02 00:00:00+00:00,False,0,0,0,,,2020-08-18 19:04:20,1970
333,0,True,450,active,450,14,True,True,2020-08-18 17:59:59+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
334,0,True,451,active,451,7,True,True,2020-08-18 18:03:31+00:00,False,0,8,0,,,2020-08-18 19:04:20,2020
335,0,True,452,active,452,0,True,True,2020-08-18 18:18:42+00:00,False,0,15,0,,,2020-08-18 19:04:20,2020
336,0,True,453,active,453,2,True,True,2020-08-18 18:29:03+00:00,False,0,12,1,,,2020-08-18 19:04:20,2020
337,0,True,454,active,454,8,True,True,2020-08-18 18:42:03+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
338,0,True,455,active,455,5,True,True,2020-08-18 18:41:57+00:00,False,0,7,0,,,2020-08-18 19:04:20,2020
339,0,False,456,active,456,2,True,False,2020-08-18 15:53:48+00:00,False,0,17,0,,,2020-08-18 19:04:20,2020
340,0,True,457,active,457,10,True,True,2020-08-18 18:49:46+00:00,False,0,1,0,,,2020-08-18 19:04:20,2020
341,0,True,458,active,458,5,True,True,2020-08-18 18:54:56+00:00,False,0,4,2,,,2020-08-18 19:04:20,2020
