,last_reported,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,num_bikes_disabled,legacy_id,num_ebikes_available,is_installed,station_id,num_docks_disabled,station_status,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
116,2020-08-05 23:42:30+00:00,True,False,18,1,0,129,0,True,129,0,active,True,,,2020-08-06 00:22:45,2020
117,2020-08-05 22:14:20+00:00,True,False,13,2,0,130,0,True,130,0,active,True,,,2020-08-06 00:22:45,2020
118,2020-08-06 00:19:20+00:00,True,False,14,3,1,131,0,True,131,0,active,True,,,2020-08-06 00:22:45,2020
119,2020-08-05 23:28:41+00:00,True,False,11,11,1,133,0,True,133,0,active,True,,,2020-08-06 00:22:45,2020
120,2020-08-06 00:12:05+00:00,True,False,9,8,0,135,0,True,135,0,active,True,,,2020-08-06 00:22:45,2020
121,2020-08-05 23:13:13+00:00,True,False,3,16,0,136,0,True,136,0,active,True,,,2020-08-06 00:22:45,2020
122,2020-08-05 23:12:52+00:00,True,False,3,12,0,137,0,True,137,0,active,True,,,2020-08-06 00:22:45,2020
123,2020-08-06 00:06:31+00:00,True,False,6,8,1,138,0,True,138,0,active,True,,,2020-08-06 00:22:45,2020
124,2020-08-06 00:22:24+00:00,True,False,7,12,0,139,0,True,139,0,active,True,,,2020-08-06 00:22:45,2020
125,2020-08-05 23:32:48+00:00,True,False,13,3,1,140,0,True,140,0,active,True,,,2020-08-06 00:22:45,2020
126,2020-08-06 00:20:31+00:00,True,False,3,12,0,141,0,True,141,0,active,True,,,2020-08-06 00:22:45,2020
127,2020-08-06 00:11:45+00:00,True,False,10,10,3,142,0,True,142,0,active,True,,,2020-08-06 00:22:45,2020
128,2020-08-06 00:10:35+00:00,True,False,9,11,3,143,0,True,143,0,active,True,,,2020-08-06 00:22:45,2020
129,2020-08-06 00:02:45+00:00,True,False,7,12,0,144,0,True,144,0,active,True,,,2020-08-06 00:22:45,2020
130,2020-08-05 23:49:58+00:00,True,False,7,12,0,145,0,True,145,0,active,True,,,2020-08-06 00:22:45,2020
131,2020-08-06 00:13:52+00:00,True,False,6,12,1,146,0,True,146,0,active,True,,,2020-08-06 00:22:45,2020
132,2020-08-06 00:13:54+00:00,True,True,17,1,0,149,0,True,149,0,active,True,,,2020-08-06 00:22:45,2020
133,2020-08-06 00:17:49+00:00,True,False,0,19,0,150,0,True,150,0,active,True,,,2020-08-06 00:22:45,2020
134,2020-08-05 23:50:18+00:00,True,False,8,11,0,151,0,True,151,0,active,True,,,2020-08-06 00:22:45,2020
135,2020-08-06 00:19:36+00:00,True,True,14,1,0,152,0,True,152,0,active,True,,,2020-08-06 00:22:45,2020
136,2020-08-05 23:18:36+00:00,True,False,7,8,0,156,0,True,156,0,active,True,,,2020-08-06 00:22:45,2020
137,2020-08-06 00:06:44+00:00,True,False,8,5,2,157,0,True,157,0,active,True,,,2020-08-06 00:22:45,2020
138,2020-08-05 23:40:44+00:00,True,False,6,6,3,159,0,True,159,0,active,True,,,2020-08-06 00:22:45,2020
139,2020-08-06 00:12:59+00:00,True,True,6,8,0,160,0,True,160,0,active,True,,,2020-08-06 00:22:45,2020
140,2020-08-06 00:21:27+00:00,True,True,12,11,0,161,0,True,161,0,active,True,,,2020-08-06 00:22:45,2020
