,is_installed,num_docks_disabled,num_ebikes_available,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,station_id,num_bikes_disabled,last_reported,station_status,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
68,True,0,0,False,77,13,1,77,1,2020-08-09 19:40:42+00:00,active,True,True,2020-08-09 20:45:40,2020
69,True,0,0,False,78,6,13,78,0,2020-08-09 20:42:56+00:00,active,True,True,2020-08-09 20:45:40,2020
70,True,0,0,False,79,13,4,79,2,2020-08-09 20:33:18+00:00,active,True,True,2020-08-09 20:45:40,2020
71,True,0,0,False,80,22,13,80,0,2020-08-09 20:35:20+00:00,active,True,True,2020-08-09 20:45:40,2020
72,True,0,0,False,81,15,3,81,1,2020-08-09 20:39:06+00:00,active,True,True,2020-08-09 20:45:40,2020
73,True,0,0,False,82,15,0,82,0,2020-08-09 16:57:00+00:00,active,True,True,2020-08-09 20:45:40,2020
74,True,0,0,False,84,7,7,84,1,2020-08-09 20:42:01+00:00,active,True,True,2020-08-09 20:45:40,2020
75,True,0,0,False,85,10,8,85,1,2020-08-09 20:18:20+00:00,active,True,True,2020-08-09 20:45:40,2020
76,True,0,0,False,86,14,5,86,0,2020-08-09 20:11:54+00:00,active,True,True,2020-08-09 20:45:40,2020
77,True,0,0,False,87,15,0,87,0,2020-08-09 20:22:05+00:00,active,True,True,2020-08-09 20:45:40,2020
78,True,0,0,False,89,12,5,89,2,2020-08-09 20:33:02+00:00,active,True,True,2020-08-09 20:45:40,2020
79,True,0,0,False,90,10,9,90,0,2020-08-09 20:34:52+00:00,active,True,True,2020-08-09 20:45:40,2020
80,True,0,0,False,91,14,5,91,0,2020-08-09 20:38:38+00:00,active,True,True,2020-08-09 20:45:40,2020
81,True,0,0,False,92,6,13,92,0,2020-08-09 20:45:02+00:00,active,True,True,2020-08-09 20:45:40,2020
82,True,0,0,False,93,2,12,93,1,2020-08-09 20:36:41+00:00,active,True,True,2020-08-09 20:45:40,2020
83,True,0,0,False,94,6,5,94,0,2020-08-09 20:38:55+00:00,active,True,True,2020-08-09 20:45:40,2020
84,True,0,0,False,95,11,3,95,1,2020-08-09 20:38:46+00:00,active,True,True,2020-08-09 20:45:40,2020
85,True,0,0,False,96,9,10,96,0,2020-08-09 20:43:23+00:00,active,True,True,2020-08-09 20:45:40,2020
86,True,0,0,False,97,8,9,97,2,2020-08-09 20:42:30+00:00,active,True,True,2020-08-09 20:45:40,2020
87,True,0,0,False,98,20,3,98,0,2020-08-09 20:28:45+00:00,active,True,True,2020-08-09 20:45:40,2020
88,True,0,0,False,99,10,5,99,0,2020-08-09 20:10:59+00:00,active,True,True,2020-08-09 20:45:40,2020
89,True,0,0,True,100,8,16,100,1,2020-08-09 20:17:33+00:00,active,True,True,2020-08-09 20:45:40,2020
90,True,0,0,False,101,3,11,101,1,2020-08-09 19:40:36+00:00,active,True,True,2020-08-09 20:45:40,2020
91,True,0,0,False,102,5,9,102,1,2020-08-09 19:49:31+00:00,active,True,True,2020-08-09 20:45:40,2020
92,True,0,0,False,103,15,0,103,0,2020-08-09 20:42:45+00:00,active,True,True,2020-08-09 20:45:40,2020
93,True,0,0,False,104,5,14,104,0,2020-08-09 20:45:21+00:00,active,True,True,2020-08-09 20:45:40,2020
94,True,0,0,False,105,13,6,105,0,2020-08-09 20:42:14+00:00,active,True,True,2020-08-09 20:45:40,2020
95,True,0,0,False,106,5,10,106,0,2020-08-09 20:38:05+00:00,active,True,True,2020-08-09 20:45:40,2020
96,True,0,0,False,107,13,6,107,0,2020-08-09 20:40:53+00:00,active,True,True,2020-08-09 20:45:40,2020
97,True,0,0,False,108,14,3,108,0,2020-08-09 20:01:18+00:00,active,True,True,2020-08-09 20:45:40,2020
98,True,0,0,False,109,26,9,109,0,2020-08-09 20:41:08+00:00,active,True,True,2020-08-09 20:45:40,2020
99,True,0,0,False,110,13,2,110,0,2020-08-09 19:41:52+00:00,active,True,True,2020-08-09 20:45:40,2020
100,True,0,0,False,111,15,0,111,0,2020-08-09 17:34:59+00:00,active,True,True,2020-08-09 20:45:40,2020
101,True,0,0,False,112,5,10,112,0,2020-08-09 20:19:23+00:00,active,True,True,2020-08-09 20:45:40,2020
102,True,0,0,False,113,0,14,113,1,2020-08-09 20:22:38+00:00,active,True,True,2020-08-09 20:45:40,2020
103,True,0,0,False,114,12,3,114,0,2020-08-09 20:33:19+00:00,active,True,True,2020-08-09 20:45:40,2020
104,True,0,0,False,115,0,19,115,0,2020-08-09 20:35:06+00:00,active,True,True,2020-08-09 20:45:40,2020
105,True,0,0,False,116,14,9,116,0,2020-08-09 20:42:25+00:00,active,True,True,2020-08-09 20:45:40,2020
106,True,0,0,False,117,12,7,117,0,2020-08-09 20:04:43+00:00,active,True,True,2020-08-09 20:45:40,2020
107,True,0,0,False,118,4,14,118,1,2020-08-09 20:41:32+00:00,active,True,True,2020-08-09 20:45:40,2020
108,True,0,0,False,119,4,10,119,1,2020-08-09 20:34:08+00:00,active,True,True,2020-08-09 20:45:40,2020
109,True,0,0,False,120,5,5,120,5,2020-08-09 20:40:16+00:00,active,True,True,2020-08-09 20:45:40,2020
110,True,0,0,False,121,11,6,121,0,2020-08-09 20:43:01+00:00,active,True,True,2020-08-09 20:45:40,2020
111,True,0,0,False,122,4,11,122,0,2020-08-09 19:43:08+00:00,active,True,True,2020-08-09 20:45:40,2020
112,True,0,0,False,124,4,11,124,0,2020-08-09 19:14:43+00:00,active,True,True,2020-08-09 20:45:40,2020
113,True,0,0,False,125,1,14,125,0,2020-08-09 20:44:49+00:00,active,True,True,2020-08-09 20:45:40,2020
114,True,0,0,False,126,10,5,126,0,2020-08-09 20:30:33+00:00,active,True,True,2020-08-09 20:45:40,2020
115,True,0,0,False,128,1,18,128,0,2020-08-09 20:26:27+00:00,active,True,True,2020-08-09 20:45:40,2020
116,True,0,0,False,129,13,6,129,0,2020-08-09 18:28:53+00:00,active,True,True,2020-08-09 20:45:40,2020
117,True,0,0,False,130,4,11,130,0,2020-08-09 20:18:13+00:00,active,True,True,2020-08-09 20:45:40,2020
118,True,0,0,False,131,6,12,131,0,2020-08-09 20:10:09+00:00,active,True,True,2020-08-09 20:45:40,2020
119,True,0,0,False,133,1,22,133,0,2020-08-09 20:15:30+00:00,active,True,True,2020-08-09 20:45:40,2020
120,True,0,0,False,135,13,3,135,1,2020-08-09 19:57:14+00:00,active,True,True,2020-08-09 20:45:40,2020
121,True,0,0,False,136,12,6,136,1,2020-08-09 19:48:32+00:00,active,True,True,2020-08-09 20:45:40,2020
122,True,0,0,False,137,12,3,137,0,2020-08-09 19:55:04+00:00,active,True,True,2020-08-09 20:45:40,2020
123,True,0,0,False,138,6,8,138,1,2020-08-09 20:43:26+00:00,active,True,True,2020-08-09 20:45:40,2020
124,True,0,0,False,139,18,1,139,0,2020-08-09 20:39:48+00:00,active,True,True,2020-08-09 20:45:40,2020
125,True,0,0,False,140,2,15,140,0,2020-08-09 20:22:38+00:00,active,True,True,2020-08-09 20:45:40,2020
126,True,0,0,False,141,12,2,141,1,2020-08-09 20:39:18+00:00,active,True,True,2020-08-09 20:45:40,2020
127,True,0,0,False,142,17,6,142,0,2020-08-09 20:42:40+00:00,active,True,True,2020-08-09 20:45:40,2020
128,True,0,0,False,143,10,12,143,1,2020-08-09 20:26:15+00:00,active,True,True,2020-08-09 20:45:40,2020
129,True,0,0,False,144,5,13,144,1,2020-08-09 20:41:17+00:00,active,True,True,2020-08-09 20:45:40,2020
130,True,0,0,False,145,5,14,145,0,2020-08-09 20:28:57+00:00,active,True,True,2020-08-09 20:45:40,2020
131,True,0,0,False,146,5,12,146,2,2020-08-09 20:38:15+00:00,active,True,True,2020-08-09 20:45:40,2020
132,True,0,0,True,149,7,10,149,1,2020-08-09 20:35:16+00:00,active,True,True,2020-08-09 20:45:40,2020
133,True,0,0,False,150,13,5,150,1,2020-08-09 20:43:44+00:00,active,True,True,2020-08-09 20:45:40,2020
134,True,0,0,False,151,19,0,151,0,2020-08-09 20:45:26+00:00,active,True,True,2020-08-09 20:45:40,2020
135,True,0,0,True,152,3,12,152,0,2020-08-09 20:11:40+00:00,active,True,True,2020-08-09 20:45:40,2020
136,True,0,0,False,156,15,0,156,0,2020-08-09 20:10:06+00:00,active,True,True,2020-08-09 20:45:40,2020
137,True,0,0,False,157,12,3,157,0,2020-08-09 20:40:48+00:00,active,True,True,2020-08-09 20:45:40,2020
138,True,0,0,False,159,13,2,159,0,2020-08-09 20:22:08+00:00,active,True,True,2020-08-09 20:45:40,2020
139,True,0,0,True,160,0,14,160,0,2020-08-09 20:14:37+00:00,active,True,True,2020-08-09 20:45:40,2020
140,True,0,0,True,161,12,10,161,1,2020-08-09 20:33:29+00:00,active,True,True,2020-08-09 20:45:40,2020
141,True,0,0,False,162,7,8,162,0,2020-08-09 19:42:19+00:00,active,True,True,2020-08-09 20:45:40,2020
142,True,0,0,True,163,13,6,163,0,2020-08-09 20:37:17+00:00,active,True,True,2020-08-09 20:45:40,2020
143,True,0,0,False,167,13,2,167,0,2020-08-09 20:39:55+00:00,active,True,True,2020-08-09 20:45:40,2020
144,True,0,0,False,169,3,16,169,0,2020-08-09 20:18:48+00:00,active,True,True,2020-08-09 20:45:40,2020
145,True,0,0,True,170,14,0,170,0,2020-08-09 17:19:21+00:00,active,True,True,2020-08-09 20:45:40,2020
146,True,0,0,True,171,17,6,171,0,2020-08-09 20:40:02+00:00,active,True,True,2020-08-09 20:45:40,2020
147,True,0,0,True,173,2,12,173,0,2020-08-09 19:21:02+00:00,active,True,True,2020-08-09 20:45:40,2020
148,True,0,0,False,174,15,0,174,0,2020-08-09 20:18:35+00:00,active,True,True,2020-08-09 20:45:40,2020
149,True,0,0,True,175,17,0,175,0,2020-08-09 20:10:09+00:00,active,True,True,2020-08-09 20:45:40,2020
150,True,0,0,False,176,6,9,176,0,2020-08-09 20:03:21+00:00,active,True,True,2020-08-09 20:45:40,2020
151,True,0,0,False,177,11,8,177,0,2020-08-09 20:42:05+00:00,active,True,True,2020-08-09 20:45:40,2020
152,True,0,0,False,178,19,0,178,0,2020-08-09 20:29:35+00:00,active,True,True,2020-08-09 20:45:40,2020
153,True,0,0,False,179,21,4,179,0,2020-08-09 20:40:10+00:00,active,True,True,2020-08-09 20:45:40,2020
154,True,0,0,False,180,12,7,180,0,2020-08-09 20:19:00+00:00,active,True,True,2020-08-09 20:45:40,2020
155,True,0,0,False,181,10,9,181,0,2020-08-09 20:26:04+00:00,active,True,True,2020-08-09 20:45:40,2020
156,True,0,0,True,182,8,11,182,0,2020-08-09 20:16:57+00:00,active,True,True,2020-08-09 20:45:40,2020
157,True,0,0,False,183,17,2,183,0,2020-08-09 20:21:42+00:00,active,True,True,2020-08-09 20:45:40,2020
158,True,0,0,False,184,15,4,184,0,2020-08-09 20:32:30+00:00,active,True,True,2020-08-09 20:45:40,2020
159,True,0,0,False,185,3,12,185,0,2020-08-09 20:43:26+00:00,active,True,True,2020-08-09 20:45:40,2020
160,True,0,0,True,186,8,4,186,3,2020-08-09 20:41:22+00:00,active,True,True,2020-08-09 20:45:40,2020
161,True,0,0,False,187,3,12,187,0,2020-08-09 18:36:12+00:00,active,True,True,2020-08-09 20:45:40,2020
162,True,0,0,False,188,6,9,188,0,2020-08-09 18:26:39+00:00,active,True,True,2020-08-09 20:45:40,2020
163,True,0,0,True,189,20,3,189,0,2020-08-09 20:26:27+00:00,active,True,True,2020-08-09 20:45:40,2020
164,True,0,0,True,190,22,13,190,2,2020-08-09 20:25:10+00:00,active,True,True,2020-08-09 20:45:40,2020
165,True,0,0,False,191,14,1,191,0,2020-08-09 16:38:50+00:00,active,True,True,2020-08-09 20:45:40,2020
166,True,0,0,False,192,9,10,192,0,2020-08-09 19:37:46+00:00,active,True,True,2020-08-09 20:45:40,2020
167,True,0,0,True,193,11,4,193,0,2020-08-09 20:29:46+00:00,active,True,True,2020-08-09 20:45:40,2020
168,True,0,0,False,194,18,1,194,0,2020-08-09 20:16:55+00:00,active,True,True,2020-08-09 20:45:40,2020
169,True,0,0,False,195,5,18,195,0,2020-08-09 20:34:09+00:00,active,True,True,2020-08-09 20:45:40,2020
170,True,0,0,True,196,7,3,196,0,2020-08-09 20:06:49+00:00,active,True,True,2020-08-09 20:45:40,2020
171,True,0,0,False,197,14,1,197,0,2020-08-09 19:44:33+00:00,active,True,True,2020-08-09 20:45:40,2020
172,True,0,0,False,199,14,1,199,0,2020-08-09 18:47:56+00:00,active,True,True,2020-08-09 20:45:40,2020
173,True,0,0,False,200,11,7,200,1,2020-08-09 20:17:54+00:00,active,True,True,2020-08-09 20:45:40,2020
174,True,0,0,False,201,13,2,201,0,2020-08-09 20:38:54+00:00,active,True,True,2020-08-09 20:45:40,2020
175,True,0,0,False,202,6,9,202,0,2020-08-09 19:51:03+00:00,active,True,True,2020-08-09 20:45:40,2020
176,True,0,0,False,203,13,1,203,1,2020-08-09 08:36:20+00:00,active,True,True,2020-08-09 20:45:40,2020
177,True,0,0,False,204,12,3,204,0,2020-08-09 20:20:29+00:00,active,True,True,2020-08-09 20:45:40,2020
178,True,0,0,False,205,9,6,205,0,2020-08-09 11:16:33+00:00,active,True,True,2020-08-09 20:45:40,2020
179,True,0,0,False,206,21,2,206,0,2020-08-09 20:28:21+00:00,active,True,True,2020-08-09 20:45:40,2020
180,True,0,0,True,208,11,4,208,0,2020-08-09 20:43:19+00:00,active,True,True,2020-08-09 20:45:40,2020
181,True,0,0,False,209,4,11,209,0,2020-08-09 19:45:47+00:00,active,True,True,2020-08-09 20:45:40,2020
182,True,0,0,False,210,13,2,210,0,2020-08-09 19:39:21+00:00,active,True,True,2020-08-09 20:45:40,2020
183,True,0,0,False,211,7,11,211,1,2020-08-09 19:59:46+00:00,active,True,True,2020-08-09 20:45:40,2020
184,True,0,0,False,212,14,19,212,0,2020-08-09 20:41:03+00:00,active,True,True,2020-08-09 20:45:40,2020
185,True,0,0,True,213,10,6,213,0,2020-08-09 19:40:35+00:00,active,True,True,2020-08-09 20:45:40,2020
186,True,0,0,False,214,1,14,214,0,2020-08-09 20:04:20+00:00,active,True,True,2020-08-09 20:45:40,2020
187,True,0,0,False,215,7,8,215,0,2020-08-09 18:21:25+00:00,active,True,True,2020-08-09 20:45:40,2020
188,True,0,0,False,216,4,15,216,0,2020-08-09 19:48:34+00:00,active,True,True,2020-08-09 20:45:40,2020
189,True,0,0,False,217,4,15,217,0,2020-08-09 19:18:52+00:00,active,True,True,2020-08-09 20:45:40,2020
190,True,0,0,False,218,0,14,218,1,2020-08-09 20:44:33+00:00,active,True,True,2020-08-09 20:45:40,2020
191,True,0,0,False,219,11,4,219,0,2020-08-09 17:49:19+00:00,active,True,True,2020-08-09 20:45:40,2020
192,True,0,0,False,221,8,9,221,2,2020-08-09 20:28:43+00:00,active,True,True,2020-08-09 20:45:40,2020
193,True,0,0,True,222,13,1,222,0,2020-08-09 20:18:31+00:00,active,True,True,2020-08-09 20:45:40,2020
194,True,0,0,False,224,7,10,224,0,2020-08-09 20:38:01+00:00,active,True,True,2020-08-09 20:45:40,2020
195,True,0,0,False,225,14,5,225,0,2020-08-09 20:33:09+00:00,active,True,True,2020-08-09 20:45:40,2020
196,True,0,0,False,226,13,2,226,0,2020-08-09 20:39:59+00:00,active,True,True,2020-08-09 20:45:40,2020
197,True,0,0,False,227,15,4,227,0,2020-08-09 20:19:54+00:00,active,True,True,2020-08-09 20:45:40,2020
198,True,0,0,False,228,18,1,228,0,2020-08-09 19:10:37+00:00,active,True,True,2020-08-09 20:45:40,2020
199,True,0,0,False,232,7,3,232,1,2020-08-09 13:16:48+00:00,active,True,True,2020-08-09 20:45:40,2020
200,True,0,0,False,233,9,4,233,2,2020-08-09 20:23:13+00:00,active,True,True,2020-08-09 20:45:40,2020
201,True,0,0,False,234,14,1,234,0,2020-08-09 18:52:47+00:00,active,True,True,2020-08-09 20:45:40,2020
202,True,0,0,False,235,9,5,235,1,2020-08-09 19:46:08+00:00,active,True,True,2020-08-09 20:45:40,2020
203,True,0,0,False,236,1,13,236,1,2020-08-09 20:32:39+00:00,active,True,True,2020-08-09 20:45:40,2020
204,True,0,0,False,239,11,2,239,2,2020-08-09 20:33:19+00:00,active,True,True,2020-08-09 20:45:40,2020
205,True,0,0,False,255,4,11,255,0,2020-08-09 09:01:15+00:00,active,True,True,2020-08-09 20:45:40,2020
206,True,0,0,False,258,2,13,258,0,2020-08-09 18:51:59+00:00,active,True,True,2020-08-09 20:45:40,2020
207,True,0,0,False,259,1,14,259,0,2020-08-09 16:59:55+00:00,active,True,True,2020-08-09 20:45:40,2020
208,True,0,0,False,260,0,15,260,0,2020-08-09 17:32:05+00:00,active,True,True,2020-08-09 20:45:40,2020
209,True,0,0,False,271,11,4,271,0,2020-08-09 16:26:57+00:00,active,True,True,2020-08-09 20:45:40,2020
210,True,0,0,False,272,11,7,272,1,2020-08-09 20:36:59+00:00,active,True,True,2020-08-09 20:45:40,2020
211,True,0,0,False,273,16,22,273,2,2020-08-09 20:23:49+00:00,active,True,True,2020-08-09 20:45:40,2020
212,True,0,0,False,279,2,17,279,0,2020-08-09 20:21:10+00:00,active,True,True,2020-08-09 20:45:40,2020
213,True,0,0,False,280,15,4,280,0,2020-08-09 19:32:50+00:00,active,True,True,2020-08-09 20:45:40,2020
214,True,0,0,False,282,2,13,282,0,2020-08-09 19:59:31+00:00,active,True,True,2020-08-09 20:45:40,2020
215,True,0,0,False,296,15,8,296,0,2020-08-09 20:33:50+00:00,active,True,True,2020-08-09 20:45:40,2020
216,True,0,0,False,318,6,13,318,0,2020-08-09 20:43:59+00:00,active,True,True,2020-08-09 20:45:40,2020
217,True,0,0,False,319,19,6,319,0,2020-08-09 20:17:29+00:00,active,True,True,2020-08-09 20:45:40,2020
218,True,0,0,False,327,0,15,327,0,2020-08-09 20:38:25+00:00,active,True,True,2020-08-09 20:45:40,2020
219,True,0,0,False,328,3,11,328,1,2020-08-09 20:42:33+00:00,active,True,True,2020-08-09 20:45:40,2020
220,True,0,0,False,329,3,12,329,0,2020-08-09 19:31:21+00:00,active,True,True,2020-08-09 20:45:40,2020
221,True,0,0,False,330,2,13,330,0,2020-08-09 20:18:19+00:00,active,True,True,2020-08-09 20:45:40,2020
222,True,0,0,False,331,7,8,331,0,2020-08-09 20:40:33+00:00,active,True,True,2020-08-09 20:45:40,2020
223,True,0,0,False,332,0,13,332,2,2020-08-09 20:32:36+00:00,active,True,True,2020-08-09 20:45:40,2020
224,True,0,0,False,333,1,24,333,0,2020-08-09 20:42:31+00:00,active,True,True,2020-08-09 20:45:40,2020
225,True,0,0,False,334,3,16,334,0,2020-08-09 20:42:57+00:00,active,True,True,2020-08-09 20:45:40,2020
226,True,0,0,False,335,14,5,335,0,2020-08-09 20:35:40+00:00,active,True,True,2020-08-09 20:45:40,2020
227,True,0,0,False,336,1,12,336,2,2020-08-09 19:26:35+00:00,active,True,True,2020-08-09 20:45:40,2020
228,True,0,0,False,337,1,14,337,0,2020-08-09 18:22:52+00:00,active,True,True,2020-08-09 20:45:40,2020
229,True,0,0,False,338,11,4,338,0,2020-08-09 20:33:43+00:00,active,True,True,2020-08-09 20:45:40,2020
230,True,0,0,False,339,4,11,339,0,2020-08-09 18:18:27+00:00,active,True,True,2020-08-09 20:45:40,2020
231,True,0,0,False,340,2,17,340,0,2020-08-09 08:56:11+00:00,active,True,True,2020-08-09 20:45:40,2020
232,True,0,0,True,341,11,4,341,0,2020-08-09 08:55:00+00:00,active,True,True,2020-08-09 20:45:40,2020
