,num_ebikes_available,station_status,num_docks_disabled,is_installed,num_bikes_available,station_id,legacy_id,num_bikes_disabled,num_docks_available,is_returning,eightd_has_available_keys,is_renting,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
143,0,active,0,True,8,167,167,1,6,True,False,True,2020-07-30 14:46:51+00:00,,,2020-07-30 15:13:00,2020
144,0,active,0,True,10,169,169,0,9,True,False,True,2020-07-30 15:01:02+00:00,,,2020-07-30 15:13:00,2020
145,0,active,0,True,1,170,170,0,13,True,True,True,2020-07-30 12:59:08+00:00,,,2020-07-30 15:13:00,2020
146,0,active,0,True,2,171,171,0,21,True,True,True,2020-07-30 14:19:24+00:00,,,2020-07-30 15:13:00,2020
147,0,active,0,True,4,173,173,2,8,True,True,True,2020-07-30 14:31:23+00:00,,,2020-07-30 15:13:00,2020
148,0,active,0,True,11,174,174,0,4,True,False,True,2020-07-30 14:37:23+00:00,,,2020-07-30 15:13:00,2020
149,0,active,0,True,0,175,175,0,17,True,True,True,2020-07-30 14:56:31+00:00,,,2020-07-30 15:13:00,2020
150,0,active,0,True,10,176,176,0,5,True,False,True,2020-07-30 14:42:11+00:00,,,2020-07-30 15:13:00,2020
151,0,active,0,True,10,177,177,1,8,True,False,True,2020-07-30 15:12:04+00:00,,,2020-07-30 15:13:00,2020
152,0,active,0,True,3,178,178,1,15,True,False,True,2020-07-30 15:04:31+00:00,,,2020-07-30 15:13:00,2020
153,0,active,0,True,19,179,179,0,6,True,False,True,2020-07-30 14:55:10+00:00,,,2020-07-30 15:13:00,2020
154,0,active,0,True,5,180,180,0,14,True,False,True,2020-07-30 14:01:40+00:00,,,2020-07-30 15:13:00,2020
155,0,active,0,True,3,181,181,1,15,True,False,True,2020-07-30 15:09:26+00:00,,,2020-07-30 15:13:00,2020
156,0,active,0,True,10,182,182,1,8,True,True,True,2020-07-30 14:52:35+00:00,,,2020-07-30 15:13:00,2020
157,0,active,0,True,11,183,183,0,8,True,False,True,2020-07-30 13:17:45+00:00,,,2020-07-30 15:13:00,2020
158,0,active,0,True,18,184,184,0,1,True,False,True,2020-07-30 15:06:13+00:00,,,2020-07-30 15:13:00,2020
159,0,active,0,True,5,185,185,1,9,True,False,True,2020-07-30 14:54:30+00:00,,,2020-07-30 15:13:00,2020
160,0,active,0,True,4,186,186,1,10,True,True,True,2020-07-30 14:14:33+00:00,,,2020-07-30 15:13:00,2020
161,0,active,0,True,10,187,187,0,5,True,False,True,2020-07-30 14:56:13+00:00,,,2020-07-30 15:13:00,2020
162,0,active,0,True,11,188,188,0,4,True,False,True,2020-07-30 13:37:01+00:00,,,2020-07-30 15:13:00,2020
163,0,active,0,True,17,189,189,0,6,True,True,True,2020-07-30 15:02:27+00:00,,,2020-07-30 15:13:00,2020
164,0,active,0,True,17,190,190,2,18,True,False,True,2020-07-30 15:00:35+00:00,,,2020-07-30 15:13:00,2020
165,0,active,0,True,0,191,191,0,15,True,False,True,2020-07-30 10:09:11+00:00,,,2020-07-30 15:13:00,2020
166,0,active,0,True,17,192,192,0,2,True,False,True,2020-07-30 15:09:06+00:00,,,2020-07-30 15:13:00,2020
167,0,active,0,True,12,193,193,0,3,True,True,True,2020-07-30 14:08:13+00:00,,,2020-07-30 15:13:00,2020
168,0,active,0,True,12,194,194,0,7,True,False,True,2020-07-30 15:11:43+00:00,,,2020-07-30 15:13:00,2020
169,0,active,0,True,12,195,195,0,11,True,False,True,2020-07-30 15:12:01+00:00,,,2020-07-30 15:13:00,2020
170,0,active,0,True,2,196,196,1,7,True,True,True,2020-07-30 14:12:53+00:00,,,2020-07-30 15:13:00,2020
171,0,active,0,True,0,197,197,0,15,True,False,True,2020-07-30 15:09:47+00:00,,,2020-07-30 15:13:00,2020
172,0,active,0,True,6,199,199,0,9,True,False,True,2020-07-30 14:28:13+00:00,,,2020-07-30 15:13:00,2020
173,0,active,0,True,9,200,200,0,10,True,False,True,2020-07-30 14:05:52+00:00,,,2020-07-30 15:13:00,2020
174,0,active,0,True,0,201,201,0,15,True,False,True,2020-07-30 08:10:11+00:00,,,2020-07-30 15:13:00,2020
175,0,active,0,True,4,202,202,1,10,True,False,True,2020-07-29 23:36:32+00:00,,,2020-07-30 15:13:00,2020
176,0,active,0,True,6,203,203,0,9,True,False,True,2020-07-30 11:51:49+00:00,,,2020-07-30 15:13:00,2020
177,0,active,0,True,1,204,204,0,14,True,False,True,2020-07-30 08:25:15+00:00,,,2020-07-30 15:13:00,2020
