,num_docks_available,num_ebikes_available,num_docks_disabled,num_bikes_available,eightd_has_available_keys,num_bikes_disabled,is_renting,is_returning,station_status,legacy_id,station_id,is_installed,last_reported,timestamp_of_data_read_request,year_station_last_reported
233,9,0,0,6,False,0,True,True,active,342,342,True,2020-08-12 21:17:27+00:00,2020-08-12 21:17:50,2020
234,11,0,0,4,False,0,True,True,active,343,343,True,2020-08-12 16:19:17+00:00,2020-08-12 21:17:50,2020
235,17,0,0,2,False,0,True,True,active,344,344,True,2020-08-12 20:34:59+00:00,2020-08-12 21:17:50,2020
236,16,0,0,3,False,0,True,True,active,345,345,True,2020-08-12 21:16:37+00:00,2020-08-12 21:17:50,2020
237,11,0,0,4,False,0,True,True,active,346,346,True,2020-08-12 20:35:47+00:00,2020-08-12 21:17:50,2020
238,2,0,0,13,False,0,True,True,active,347,347,True,2020-08-12 18:59:12+00:00,2020-08-12 21:17:50,2020
239,11,0,0,3,False,1,True,True,active,348,348,True,2020-08-12 16:08:58+00:00,2020-08-12 21:17:50,2020
240,10,0,0,6,True,1,True,True,active,349,349,True,2020-08-12 18:36:47+00:00,2020-08-12 21:17:50,2020
241,4,0,0,13,False,0,True,True,active,350,350,True,2020-08-12 16:34:03+00:00,2020-08-12 21:17:50,2020
242,10,0,0,5,False,0,True,True,active,351,351,True,2020-08-12 20:56:54+00:00,2020-08-12 21:17:50,2020
243,12,0,0,3,False,0,True,True,active,352,352,True,2020-08-12 21:17:12+00:00,2020-08-12 21:17:50,2020
244,9,0,0,6,True,0,True,True,active,353,353,True,2020-08-12 15:33:31+00:00,2020-08-12 21:17:50,2020
245,11,0,0,3,False,1,True,True,active,354,354,True,2020-08-12 21:04:05+00:00,2020-08-12 21:17:50,2020
246,2,0,0,15,False,0,True,True,active,355,355,True,2020-08-12 19:15:58+00:00,2020-08-12 21:17:50,2020
247,19,0,0,4,False,0,True,True,active,356,356,True,2020-08-12 21:08:38+00:00,2020-08-12 21:17:50,2020
248,11,0,0,3,False,1,True,True,active,357,357,True,2020-08-12 21:15:44+00:00,2020-08-12 21:17:50,2020
249,4,0,0,15,False,0,True,True,active,358,358,True,2020-08-12 20:15:54+00:00,2020-08-12 21:17:50,2020
250,11,0,0,4,False,0,True,True,active,359,359,True,2020-08-12 21:14:28+00:00,2020-08-12 21:17:50,2020
251,15,0,0,0,False,0,True,True,active,360,360,True,2020-08-12 19:02:21+00:00,2020-08-12 21:17:50,2020
252,12,0,0,7,False,0,True,True,active,361,361,True,2020-08-12 21:03:55+00:00,2020-08-12 21:17:50,2020
253,6,0,0,13,False,0,True,True,active,362,362,True,2020-08-12 21:12:44+00:00,2020-08-12 21:17:50,2020
254,5,0,0,14,False,0,True,True,active,363,363,True,2020-08-12 21:15:01+00:00,2020-08-12 21:17:50,2020
255,12,0,0,7,False,0,True,True,active,364,364,True,2020-08-12 20:54:37+00:00,2020-08-12 21:17:50,2020
256,12,0,0,6,False,1,True,True,active,365,365,True,2020-08-12 21:01:32+00:00,2020-08-12 21:17:50,2020
257,8,0,0,7,False,0,True,True,active,366,366,True,2020-08-12 21:12:01+00:00,2020-08-12 21:17:50,2020
258,5,0,0,14,False,0,True,True,active,367,367,True,2020-08-12 20:24:09+00:00,2020-08-12 21:17:50,2020
259,5,0,0,9,False,1,True,True,active,368,368,True,2020-08-12 19:10:46+00:00,2020-08-12 21:17:50,2020
260,10,0,0,5,False,0,True,True,active,369,369,True,2020-08-12 20:58:20+00:00,2020-08-12 21:17:50,2020
261,8,0,0,11,False,0,True,True,active,370,370,True,2020-08-12 21:15:53+00:00,2020-08-12 21:17:50,2020
262,12,0,0,7,False,0,True,True,active,371,371,True,2020-08-12 16:08:20+00:00,2020-08-12 21:17:50,2020
263,3,0,0,15,False,1,True,True,active,372,372,True,2020-08-12 20:49:59+00:00,2020-08-12 21:17:50,2020
264,7,0,0,7,False,1,True,True,active,373,373,True,2020-08-12 18:50:16+00:00,2020-08-12 21:17:50,2020
265,16,0,0,3,False,0,True,True,active,374,374,True,2020-08-12 21:15:21+00:00,2020-08-12 21:17:50,2020
266,7,0,0,7,False,1,True,True,active,376,376,True,2020-08-12 20:55:34+00:00,2020-08-12 21:17:50,2020
267,9,0,0,10,False,0,True,True,active,377,377,True,2020-08-12 20:56:25+00:00,2020-08-12 21:17:50,2020
268,12,0,0,7,False,0,True,True,active,378,378,True,2020-08-12 21:00:09+00:00,2020-08-12 21:17:50,2020
269,11,0,0,4,False,0,True,True,active,379,379,True,2020-08-12 21:11:08+00:00,2020-08-12 21:17:50,2020
270,10,0,0,8,False,0,True,True,active,380,380,True,2020-08-12 21:11:41+00:00,2020-08-12 21:17:50,2020
271,12,0,0,7,False,0,True,True,active,381,381,True,2020-08-12 20:59:52+00:00,2020-08-12 21:17:50,2020
272,11,0,0,8,True,0,True,True,active,384,384,True,2020-08-12 21:06:18+00:00,2020-08-12 21:17:50,2020
273,8,0,1,5,False,1,True,True,active,385,385,True,2020-08-12 21:13:36+00:00,2020-08-12 21:17:50,2020
274,11,0,0,8,False,0,True,True,active,386,386,True,2020-08-12 21:02:35+00:00,2020-08-12 21:17:50,2020
275,3,0,0,11,False,1,True,True,active,387,387,True,2020-08-12 20:02:47+00:00,2020-08-12 21:17:50,2020
276,7,0,0,4,False,0,True,True,active,388,388,True,2020-08-12 08:57:42+00:00,2020-08-12 21:17:50,2020
277,3,0,0,11,False,0,True,True,active,389,389,True,2020-08-12 19:51:34+00:00,2020-08-12 21:17:50,2020
278,1,0,0,14,False,0,True,True,active,390,390,True,2020-08-12 19:23:05+00:00,2020-08-12 21:17:50,2020
279,1,0,0,14,False,0,True,True,active,391,391,True,2020-08-12 08:59:04+00:00,2020-08-12 21:17:50,2020
280,9,0,0,6,False,0,True,True,active,392,392,True,2020-08-12 19:41:13+00:00,2020-08-12 21:17:50,2020
281,8,0,0,6,False,1,True,True,active,393,393,True,2020-08-12 15:19:15+00:00,2020-08-12 21:17:50,2020
282,12,0,0,2,False,0,True,True,active,394,394,True,2020-08-12 08:58:35+00:00,2020-08-12 21:17:50,2020
283,5,0,0,10,False,0,True,True,active,395,395,True,2020-08-12 15:00:11+00:00,2020-08-12 21:17:50,2020
284,3,0,0,12,False,0,True,True,active,396,396,True,2020-08-12 08:58:34+00:00,2020-08-12 21:17:50,2020
285,9,0,0,6,False,0,True,True,active,397,397,True,2020-08-12 19:37:54+00:00,2020-08-12 21:17:50,2020
286,8,0,0,11,False,0,True,True,active,398,398,True,2020-08-12 21:01:10+00:00,2020-08-12 21:17:50,2020
287,4,0,0,11,False,0,True,True,active,399,399,True,2020-08-12 20:46:39+00:00,2020-08-12 21:17:50,2020
288,20,0,0,7,False,0,True,True,active,400,400,True,2020-08-12 16:28:40+00:00,2020-08-12 21:17:50,2020
289,12,0,0,3,False,0,True,True,active,401,401,True,2020-08-12 21:17:37+00:00,2020-08-12 21:17:50,2020
290,5,0,0,10,False,0,True,True,active,402,402,True,2020-08-12 20:48:43+00:00,2020-08-12 21:17:50,2020
291,13,0,0,1,False,1,True,True,active,403,403,True,2020-08-12 21:17:03+00:00,2020-08-12 21:17:50,2020
292,13,0,0,3,False,0,True,True,active,404,404,True,2020-08-12 21:11:53+00:00,2020-08-12 21:17:50,2020
293,12,0,0,7,False,0,True,True,active,405,405,True,2020-08-12 20:54:42+00:00,2020-08-12 21:17:50,2020
294,2,0,0,17,False,0,True,True,active,406,406,True,2020-08-12 20:49:24+00:00,2020-08-12 21:17:50,2020
295,14,0,0,4,False,1,True,True,active,407,407,True,2020-08-12 17:55:16+00:00,2020-08-12 21:17:50,2020
296,13,0,0,2,False,0,True,True,active,408,408,True,2020-08-12 19:06:37+00:00,2020-08-12 21:17:50,2020
297,5,0,0,14,False,0,True,True,active,409,409,True,2020-08-12 21:08:38+00:00,2020-08-12 21:17:50,2020
298,11,0,0,8,False,0,True,True,active,410,410,True,2020-08-12 20:30:54+00:00,2020-08-12 21:17:50,2020
299,10,0,0,5,False,0,True,True,active,411,411,True,2020-08-12 18:06:43+00:00,2020-08-12 21:17:50,2020
300,6,0,0,12,False,1,True,True,active,412,412,True,2020-08-12 21:09:54+00:00,2020-08-12 21:17:50,2020
301,9,0,0,10,False,0,True,True,active,413,413,True,2020-08-12 21:14:09+00:00,2020-08-12 21:17:50,2020
302,23,0,0,0,False,0,True,True,active,414,414,True,2020-08-12 20:29:07+00:00,2020-08-12 21:17:50,2020
303,10,0,0,7,False,2,True,True,active,415,415,True,2020-08-12 20:48:52+00:00,2020-08-12 21:17:50,2020
304,9,0,0,6,False,0,True,True,active,416,416,True,2020-08-12 21:05:42+00:00,2020-08-12 21:17:50,2020
305,10,0,0,9,False,0,True,True,active,417,417,True,2020-08-12 21:06:06+00:00,2020-08-12 21:17:50,2020
306,2,0,0,13,False,0,True,True,active,419,419,True,2020-08-12 19:59:20+00:00,2020-08-12 21:17:50,2020
307,0,0,0,0,False,0,False,False,out_of_service,420,420,False,1970-01-02 00:00:00+00:00,2020-08-12 21:17:50,1970
308,5,0,0,14,False,0,True,True,active,421,421,True,2020-08-12 15:32:38+00:00,2020-08-12 21:17:50,2020
309,13,0,0,2,False,0,True,True,active,422,422,True,2020-08-12 13:17:00+00:00,2020-08-12 21:17:50,2020
310,16,0,0,3,False,0,True,True,active,423,423,True,2020-08-12 16:21:54+00:00,2020-08-12 21:17:50,2020
311,15,0,0,4,False,0,True,True,active,424,424,True,2020-08-12 19:38:56+00:00,2020-08-12 21:17:50,2020
312,14,0,0,2,False,0,True,True,active,425,425,True,2020-08-12 20:58:51+00:00,2020-08-12 21:17:50,2020
313,20,0,0,7,False,0,True,True,active,426,426,True,2020-08-12 21:12:15+00:00,2020-08-12 21:17:50,2020
314,13,0,0,6,False,0,True,True,active,427,427,True,2020-08-12 17:36:02+00:00,2020-08-12 21:17:50,2020
315,4,0,0,15,False,0,True,True,active,428,428,True,2020-08-12 21:05:07+00:00,2020-08-12 21:17:50,2020
316,5,0,0,14,False,0,True,True,active,430,430,True,2020-08-12 20:42:27+00:00,2020-08-12 21:17:50,2020
317,12,0,0,3,False,0,True,True,active,431,431,True,2020-08-12 19:51:22+00:00,2020-08-12 21:17:50,2020
318,11,0,0,8,False,0,True,True,active,432,432,True,2020-08-11 21:53:01+00:00,2020-08-12 21:17:50,2020
319,18,0,0,1,False,0,True,True,active,433,433,True,2020-08-12 08:57:31+00:00,2020-08-12 21:17:50,2020
320,18,0,0,1,False,0,True,True,active,434,434,True,2020-08-12 21:14:59+00:00,2020-08-12 21:17:50,2020
321,9,0,0,6,False,0,True,True,active,435,435,True,2020-08-12 10:48:20+00:00,2020-08-12 21:17:50,2020
322,11,0,0,4,False,0,True,True,active,436,436,True,2020-08-12 21:00:39+00:00,2020-08-12 21:17:50,2020
323,11,0,0,7,False,1,True,True,active,437,437,True,2020-08-12 21:17:28+00:00,2020-08-12 21:17:50,2020
324,3,0,0,14,False,0,True,True,active,440,440,True,2020-08-12 20:53:15+00:00,2020-08-12 21:17:50,2020
325,4,0,0,15,False,0,True,True,active,441,441,True,2020-08-12 21:05:29+00:00,2020-08-12 21:17:50,2020
326,4,0,0,10,False,1,True,True,active,442,442,True,2020-08-12 20:45:41+00:00,2020-08-12 21:17:50,2020
327,13,0,0,6,False,0,True,True,active,443,443,True,2020-08-12 21:14:04+00:00,2020-08-12 21:17:50,2020
328,11,0,0,8,False,0,True,True,active,445,445,True,2020-08-12 20:12:34+00:00,2020-08-12 21:17:50,2020
329,2,0,0,10,False,0,True,True,active,446,446,True,2020-08-12 21:13:13+00:00,2020-08-12 21:17:50,2020
330,16,0,0,3,False,0,True,True,active,447,447,True,2020-08-12 20:46:19+00:00,2020-08-12 21:17:50,2020
331,9,0,0,2,False,0,True,True,active,448,448,True,2020-08-12 21:03:38+00:00,2020-08-12 21:17:50,2020
332,0,0,0,0,False,0,True,True,out_of_service,449,449,False,1970-01-02 00:00:00+00:00,2020-08-12 21:17:50,1970
333,6,0,0,9,False,0,True,True,active,450,450,True,2020-08-12 20:14:44+00:00,2020-08-12 21:17:50,2020
334,10,0,0,5,False,0,True,True,active,451,451,True,2020-08-12 20:38:40+00:00,2020-08-12 21:17:50,2020
335,8,0,0,7,False,0,True,True,active,452,452,True,2020-08-12 21:02:13+00:00,2020-08-12 21:17:50,2020
336,14,0,0,0,False,1,True,True,active,453,453,True,2020-08-12 20:22:10+00:00,2020-08-12 21:17:50,2020
337,10,0,0,4,False,1,True,True,active,454,454,True,2020-08-12 21:05:23+00:00,2020-08-12 21:17:50,2020
338,10,0,0,1,False,1,True,True,active,455,455,True,2020-08-12 15:54:30+00:00,2020-08-12 21:17:50,2020
339,11,0,0,7,False,1,True,True,active,456,456,True,2020-08-12 20:31:23+00:00,2020-08-12 21:17:50,2020
340,9,0,0,2,False,0,True,True,active,457,457,True,2020-08-12 19:18:10+00:00,2020-08-12 21:17:50,2020
341,5,0,0,5,False,1,True,True,active,458,458,True,2020-08-12 18:43:37+00:00,2020-08-12 21:17:50,2020
