,legacy_id,station_id,eightd_has_available_keys,num_bikes_available,is_returning,last_reported,station_status,is_renting,is_installed,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
101,112,112,False,4,True,2020-07-31 23:52:53+00:00,active,True,True,0,11,0,0,,,2020-08-01 00:13:15,2020
102,113,113,False,13,True,2020-07-31 23:59:15+00:00,active,True,True,1,1,0,0,,,2020-08-01 00:13:15,2020
103,114,114,False,4,True,2020-08-01 00:07:47+00:00,active,True,True,0,11,0,0,,,2020-08-01 00:13:15,2020
104,115,115,False,8,True,2020-08-01 00:01:19+00:00,active,True,True,1,10,0,0,,,2020-08-01 00:13:15,2020
105,116,116,False,5,True,2020-08-01 00:12:16+00:00,active,True,True,0,18,0,0,,,2020-08-01 00:13:15,2020
106,117,117,False,1,True,2020-08-01 00:00:35+00:00,active,True,True,1,17,0,0,,,2020-08-01 00:13:15,2020
107,118,118,False,11,True,2020-08-01 00:03:24+00:00,active,True,True,1,7,0,0,,,2020-08-01 00:13:15,2020
108,119,119,False,1,True,2020-08-01 00:06:36+00:00,active,True,True,1,13,0,0,,,2020-08-01 00:13:15,2020
109,120,120,False,12,True,2020-08-01 00:06:21+00:00,active,True,True,2,1,0,0,,,2020-08-01 00:13:15,2020
110,121,121,False,1,True,2020-07-31 23:52:44+00:00,active,True,True,0,16,0,0,,,2020-08-01 00:13:15,2020
111,122,122,False,15,True,2020-07-31 23:22:38+00:00,active,True,True,0,0,0,0,,,2020-08-01 00:13:15,2020
112,124,124,False,5,True,2020-07-31 22:31:16+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
113,125,125,False,7,True,2020-08-01 00:06:21+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
114,126,126,False,11,True,2020-07-31 22:13:12+00:00,active,True,True,0,4,0,0,,,2020-08-01 00:13:15,2020
115,128,128,False,14,True,2020-07-31 23:45:33+00:00,active,True,True,0,5,0,0,,,2020-08-01 00:13:15,2020
116,129,129,False,9,True,2020-08-01 00:12:21+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
117,130,130,False,12,True,2020-07-31 22:34:07+00:00,active,True,True,0,3,0,0,,,2020-08-01 00:13:15,2020
118,131,131,False,1,True,2020-07-31 23:56:12+00:00,active,True,True,4,13,0,0,,,2020-08-01 00:13:15,2020
119,133,133,False,10,True,2020-08-01 00:02:24+00:00,active,True,True,1,12,0,0,,,2020-08-01 00:13:15,2020
120,135,135,False,3,True,2020-07-31 23:18:05+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
121,136,136,False,19,True,2020-07-31 22:55:35+00:00,active,True,True,0,0,0,0,,,2020-08-01 00:13:15,2020
122,137,137,False,6,True,2020-07-31 23:09:02+00:00,active,True,True,0,9,0,0,,,2020-08-01 00:13:15,2020
123,138,138,False,9,True,2020-07-31 23:31:48+00:00,active,True,True,0,6,0,0,,,2020-08-01 00:13:15,2020
124,139,139,False,15,True,2020-08-01 00:11:35+00:00,active,True,True,0,4,0,0,,,2020-08-01 00:13:15,2020
125,140,140,False,4,True,2020-08-01 00:09:13+00:00,active,True,True,2,11,0,0,,,2020-08-01 00:13:15,2020
126,141,141,False,0,True,2020-07-31 23:59:55+00:00,active,True,True,0,15,0,0,,,2020-08-01 00:13:15,2020
127,142,142,False,13,True,2020-07-31 23:50:49+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
128,143,143,False,15,True,2020-08-01 00:04:48+00:00,active,True,True,1,7,0,0,,,2020-08-01 00:13:15,2020
129,144,144,False,1,True,2020-07-31 23:56:57+00:00,active,True,True,0,18,0,0,,,2020-08-01 00:13:15,2020
130,145,145,False,9,True,2020-08-01 00:06:52+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
131,146,146,False,8,True,2020-08-01 00:06:51+00:00,active,True,True,1,10,0,0,,,2020-08-01 00:13:15,2020
132,149,149,True,5,True,2020-07-31 23:31:09+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
133,150,150,False,10,True,2020-07-31 23:59:56+00:00,active,True,True,1,8,0,0,,,2020-08-01 00:13:15,2020
134,151,151,False,4,True,2020-07-31 23:21:53+00:00,active,True,True,2,13,0,0,,,2020-08-01 00:13:15,2020
135,152,152,True,2,True,2020-08-01 00:09:26+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
136,156,156,False,2,True,2020-07-31 22:29:47+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
137,157,157,False,11,True,2020-08-01 00:12:20+00:00,active,True,True,1,3,0,0,,,2020-08-01 00:13:15,2020
138,159,159,False,1,True,2020-07-31 23:38:53+00:00,active,True,True,1,13,0,0,,,2020-08-01 00:13:15,2020
139,160,160,True,0,True,2020-08-01 00:01:06+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
140,161,161,True,6,True,2020-08-01 00:12:25+00:00,active,True,True,0,17,0,0,,,2020-08-01 00:13:15,2020
141,162,162,False,3,True,2020-08-01 00:09:10+00:00,active,True,True,0,12,0,0,,,2020-08-01 00:13:15,2020
142,163,163,True,13,True,2020-07-31 23:54:46+00:00,active,True,True,0,6,0,0,,,2020-08-01 00:13:15,2020
143,167,167,False,2,True,2020-07-31 23:54:31+00:00,active,True,True,1,12,0,0,,,2020-08-01 00:13:15,2020
144,169,169,False,5,True,2020-07-31 23:43:48+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
145,170,170,True,4,True,2020-07-31 22:06:37+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
146,171,171,True,8,True,2020-07-31 23:31:19+00:00,active,True,True,0,15,0,0,,,2020-08-01 00:13:15,2020
147,173,173,True,5,True,2020-08-01 00:03:55+00:00,active,True,True,2,7,0,0,,,2020-08-01 00:13:15,2020
148,174,174,False,8,True,2020-07-31 22:41:56+00:00,active,True,True,0,7,0,0,,,2020-08-01 00:13:15,2020
149,175,175,True,0,True,2020-07-31 23:38:35+00:00,active,True,True,1,16,0,0,,,2020-08-01 00:13:15,2020
150,176,176,False,8,True,2020-08-01 00:12:29+00:00,active,True,True,0,7,0,0,,,2020-08-01 00:13:15,2020
151,177,177,False,12,True,2020-08-01 00:00:35+00:00,active,True,True,0,7,0,0,,,2020-08-01 00:13:15,2020
152,178,178,False,5,True,2020-08-01 00:09:31+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
153,179,179,False,3,True,2020-08-01 00:07:01+00:00,active,True,True,2,20,0,0,,,2020-08-01 00:13:15,2020
154,180,180,False,9,True,2020-08-01 00:07:53+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
155,181,181,False,6,True,2020-08-01 00:10:48+00:00,active,True,True,1,12,0,0,,,2020-08-01 00:13:15,2020
156,182,182,True,4,True,2020-08-01 00:06:15+00:00,active,True,True,1,14,0,0,,,2020-08-01 00:13:15,2020
157,183,183,False,1,True,2020-08-01 00:12:48+00:00,active,True,True,0,18,0,0,,,2020-08-01 00:13:15,2020
158,184,184,False,5,True,2020-07-31 23:58:51+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
159,185,185,False,14,True,2020-08-01 00:06:18+00:00,active,True,True,0,1,0,0,,,2020-08-01 00:13:15,2020
160,186,186,True,15,True,2020-08-01 00:00:04+00:00,active,True,True,0,0,0,0,,,2020-08-01 00:13:15,2020
161,187,187,False,14,True,2020-08-01 00:12:13+00:00,active,True,True,0,1,0,0,,,2020-08-01 00:13:15,2020
162,188,188,False,2,True,2020-08-01 00:10:08+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
163,189,189,True,4,True,2020-07-31 23:59:02+00:00,active,True,True,0,19,0,0,,,2020-08-01 00:13:15,2020
164,190,190,True,22,True,2020-08-01 00:07:52+00:00,active,True,True,3,12,0,0,,,2020-08-01 00:13:15,2020
165,191,191,False,2,True,2020-07-31 20:45:59+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
166,192,192,False,11,True,2020-07-31 23:55:30+00:00,active,True,True,2,6,0,0,,,2020-08-01 00:13:15,2020
167,193,193,True,1,True,2020-08-01 00:06:01+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
168,194,194,False,14,True,2020-07-31 19:33:38+00:00,active,True,True,0,5,0,0,,,2020-08-01 00:13:15,2020
169,195,195,False,10,True,2020-08-01 00:11:22+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
170,196,196,True,0,True,2020-07-31 22:18:01+00:00,active,True,True,1,9,0,0,,,2020-08-01 00:13:15,2020
171,197,197,False,1,True,2020-07-31 23:28:11+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
172,199,199,False,8,True,2020-07-31 23:34:36+00:00,active,True,True,2,5,0,0,,,2020-08-01 00:13:15,2020
173,200,200,False,14,True,2020-07-31 22:37:15+00:00,active,True,True,0,5,0,0,,,2020-08-01 00:13:15,2020
174,201,201,False,1,True,2020-07-31 23:29:42+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
175,202,202,False,1,True,2020-08-01 00:06:34+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
176,203,203,False,6,True,2020-07-31 22:34:17+00:00,active,True,True,0,9,0,0,,,2020-08-01 00:13:15,2020
177,204,204,False,5,True,2020-07-31 23:20:00+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
178,205,205,False,7,True,2020-07-31 17:39:13+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
179,206,206,False,9,True,2020-07-31 23:50:09+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
180,208,208,True,12,True,2020-07-31 23:39:16+00:00,active,True,True,0,3,0,0,,,2020-08-01 00:13:15,2020
181,209,209,False,9,True,2020-07-31 23:54:16+00:00,active,True,True,1,5,0,0,,,2020-08-01 00:13:15,2020
182,210,210,False,2,True,2020-07-31 22:27:56+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
183,211,211,False,16,True,2020-08-01 00:01:25+00:00,active,True,True,1,2,0,0,,,2020-08-01 00:13:15,2020
184,212,212,False,19,True,2020-07-31 23:50:38+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
185,213,213,True,3,True,2020-07-31 23:58:07+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
186,214,214,False,1,True,2020-07-31 23:57:07+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
187,215,215,False,7,True,2020-08-01 00:04:35+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
188,216,216,False,16,True,2020-07-31 23:43:21+00:00,active,True,True,0,3,0,0,,,2020-08-01 00:13:15,2020
189,217,217,False,3,True,2020-07-31 23:31:21+00:00,active,True,True,0,16,0,0,,,2020-08-01 00:13:15,2020
190,218,218,False,13,True,2020-08-01 00:12:54+00:00,active,True,True,0,2,0,0,,,2020-08-01 00:13:15,2020
191,219,219,False,9,True,2020-07-31 22:04:27+00:00,active,True,True,1,5,0,0,,,2020-08-01 00:13:15,2020
192,221,221,False,7,True,2020-08-01 00:05:47+00:00,active,True,True,0,12,0,0,,,2020-08-01 00:13:15,2020
193,222,222,True,1,True,2020-07-31 23:59:18+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
194,224,224,False,9,True,2020-08-01 00:11:08+00:00,active,True,True,2,6,0,0,,,2020-08-01 00:13:15,2020
195,225,225,False,11,True,2020-07-31 23:44:28+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
196,226,226,False,3,True,2020-08-01 00:10:46+00:00,active,True,True,1,11,0,0,,,2020-08-01 00:13:15,2020
197,227,227,False,9,True,2020-08-01 00:00:07+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
198,228,228,False,9,True,2020-07-31 23:47:40+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
199,232,232,False,3,True,2020-07-31 23:23:50+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
200,233,233,False,8,True,2020-08-01 00:08:27+00:00,active,True,True,2,5,0,0,,,2020-08-01 00:13:15,2020
201,234,234,False,5,True,2020-07-31 21:15:05+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
202,235,235,False,10,True,2020-07-31 22:05:49+00:00,active,True,True,0,5,0,0,,,2020-08-01 00:13:15,2020
203,236,236,False,9,True,2020-08-01 00:04:52+00:00,active,True,True,0,6,0,0,,,2020-08-01 00:13:15,2020
204,239,239,False,4,True,2020-08-01 00:09:18+00:00,active,True,True,1,10,0,0,,,2020-08-01 00:13:15,2020
205,255,255,False,12,True,2020-07-31 21:41:07+00:00,active,True,True,0,3,0,0,,,2020-08-01 00:13:15,2020
206,258,258,False,11,True,2020-07-31 23:24:20+00:00,active,True,True,0,4,0,0,,,2020-08-01 00:13:15,2020
207,259,259,False,0,True,2020-07-31 08:31:40+00:00,active,True,True,0,15,0,0,,,2020-08-01 00:13:15,2020
208,260,260,False,7,True,2020-07-31 23:52:48+00:00,active,True,True,0,8,0,0,,,2020-08-01 00:13:15,2020
209,271,271,False,0,True,2020-07-31 21:22:43+00:00,active,True,True,0,15,0,0,,,2020-08-01 00:13:15,2020
210,272,272,False,7,True,2020-07-31 22:36:37+00:00,active,True,True,2,10,0,0,,,2020-08-01 00:13:15,2020
211,273,273,False,27,True,2020-07-31 23:57:13+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
212,279,279,False,6,True,2020-08-01 00:02:33+00:00,active,True,True,0,13,0,0,,,2020-08-01 00:13:15,2020
213,280,280,False,2,True,2020-07-31 23:55:15+00:00,active,True,True,1,16,0,0,,,2020-08-01 00:13:15,2020
214,282,282,False,7,True,2020-07-31 23:39:28+00:00,active,True,True,3,5,0,0,,,2020-08-01 00:13:15,2020
215,296,296,False,18,True,2020-07-31 23:47:14+00:00,active,True,True,0,5,0,0,,,2020-08-01 00:13:15,2020
216,318,318,False,9,True,2020-07-31 23:54:43+00:00,active,True,True,0,10,0,0,,,2020-08-01 00:13:15,2020
217,319,319,False,5,True,2020-07-31 23:57:02+00:00,active,True,True,0,20,0,0,,,2020-08-01 00:13:15,2020
218,327,327,False,1,True,2020-07-31 23:44:50+00:00,active,True,True,0,14,0,0,,,2020-08-01 00:13:15,2020
219,328,328,False,11,True,2020-07-31 23:37:12+00:00,active,True,True,0,4,0,0,,,2020-08-01 00:13:15,2020
