,station_status,is_installed,last_reported,num_docks_disabled,num_bikes_disabled,station_id,eightd_has_available_keys,is_renting,is_returning,legacy_id,num_ebikes_available,num_docks_available,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
221,active,True,2020-08-06 02:02:51+00:00,0,0,330,False,True,True,330,0,11,4,,,2020-08-06 03:59:55,2020
222,active,True,2020-08-06 03:19:53+00:00,0,0,331,False,True,True,331,0,8,7,,,2020-08-06 03:59:55,2020
223,active,True,2020-08-06 03:46:17+00:00,0,0,332,False,True,True,332,0,5,10,,,2020-08-06 03:59:55,2020
224,active,True,2020-08-06 01:30:29+00:00,0,0,333,False,True,True,333,0,5,20,,,2020-08-06 03:59:55,2020
225,active,True,2020-08-06 02:18:56+00:00,0,1,334,False,True,True,334,0,12,6,,,2020-08-06 03:59:55,2020
226,active,True,2020-08-06 03:41:30+00:00,0,1,335,False,True,True,335,0,7,11,,,2020-08-06 03:59:55,2020
227,active,True,2020-08-06 00:59:10+00:00,0,0,336,False,True,True,336,0,4,11,,,2020-08-06 03:59:55,2020
228,active,True,2020-08-06 01:01:30+00:00,0,0,337,False,True,True,337,0,3,12,,,2020-08-06 03:59:55,2020
229,active,True,2020-08-06 03:34:25+00:00,0,0,338,False,True,True,338,0,2,13,,,2020-08-06 03:59:55,2020
230,active,True,2020-08-05 23:20:03+00:00,0,0,339,False,True,True,339,0,2,13,,,2020-08-06 03:59:55,2020
231,active,True,2020-08-05 21:17:33+00:00,0,0,340,False,True,True,340,0,2,17,,,2020-08-06 03:59:55,2020
232,active,True,2020-08-06 01:58:09+00:00,0,0,341,True,True,True,341,0,10,5,,,2020-08-06 03:59:55,2020
233,active,True,2020-08-06 03:56:56+00:00,0,0,342,False,True,True,342,0,6,9,,,2020-08-06 03:59:55,2020
234,active,True,2020-08-04 19:00:47+00:00,0,0,343,False,True,True,343,0,9,6,,,2020-08-06 03:59:55,2020
235,active,True,2020-08-06 03:17:21+00:00,0,0,344,False,True,True,344,0,16,3,,,2020-08-06 03:59:55,2020
236,active,True,2020-08-06 03:27:05+00:00,0,0,345,False,True,True,345,0,6,13,,,2020-08-06 03:59:55,2020
237,active,True,2020-08-06 03:12:11+00:00,0,0,346,False,True,True,346,0,14,1,,,2020-08-06 03:59:55,2020
238,active,True,2020-08-06 01:21:33+00:00,0,0,347,False,True,True,347,0,4,11,,,2020-08-06 03:59:55,2020
239,active,True,2020-08-06 03:56:07+00:00,4,2,348,False,True,True,348,0,6,3,,,2020-08-06 03:59:55,2020
240,active,True,2020-08-05 23:36:51+00:00,0,0,349,True,True,True,349,0,11,6,,,2020-08-06 03:59:55,2020
241,active,True,2020-08-05 20:30:06+00:00,0,0,350,False,True,True,350,0,13,4,,,2020-08-06 03:59:55,2020
242,active,True,2020-08-06 01:37:43+00:00,0,0,351,False,True,True,351,0,8,7,,,2020-08-06 03:59:55,2020
243,active,True,2020-08-06 01:50:37+00:00,0,0,352,False,True,True,352,0,7,8,,,2020-08-06 03:59:55,2020
244,active,True,2020-08-05 23:35:59+00:00,0,0,353,True,True,True,353,0,7,8,,,2020-08-06 03:59:55,2020
245,active,True,2020-08-06 01:03:17+00:00,0,0,354,False,True,True,354,0,10,5,,,2020-08-06 03:59:55,2020
246,active,True,2020-08-06 02:31:29+00:00,0,0,355,False,True,True,355,0,13,4,,,2020-08-06 03:59:55,2020
247,active,True,2020-08-06 03:04:15+00:00,0,1,356,False,True,True,356,0,16,6,,,2020-08-06 03:59:55,2020
248,active,True,2020-08-06 03:22:25+00:00,0,0,357,False,True,True,357,0,1,14,,,2020-08-06 03:59:55,2020
249,active,True,2020-08-06 02:57:45+00:00,0,0,358,False,True,True,358,0,6,13,,,2020-08-06 03:59:55,2020
250,active,True,2020-08-06 03:52:57+00:00,0,1,359,False,True,True,359,0,12,2,,,2020-08-06 03:59:55,2020
251,active,True,2020-08-06 03:10:54+00:00,0,0,360,False,True,True,360,0,10,5,,,2020-08-06 03:59:55,2020
252,active,True,2020-08-06 03:11:31+00:00,0,0,361,False,True,True,361,0,7,12,,,2020-08-06 03:59:55,2020
253,active,True,2020-08-06 03:14:33+00:00,0,0,362,False,True,True,362,0,1,18,,,2020-08-06 03:59:55,2020
254,active,True,2020-08-06 03:58:43+00:00,0,0,363,False,True,True,363,0,8,11,,,2020-08-06 03:59:55,2020
255,active,True,2020-08-06 03:13:44+00:00,0,0,364,False,True,True,364,0,12,7,,,2020-08-06 03:59:55,2020
256,active,True,2020-08-06 03:55:19+00:00,0,1,365,False,True,True,365,0,12,6,,,2020-08-06 03:59:55,2020
257,active,True,2020-08-06 02:50:29+00:00,0,0,366,False,True,True,366,0,13,2,,,2020-08-06 03:59:55,2020
258,active,True,2020-08-06 01:32:26+00:00,0,0,367,False,True,True,367,0,1,18,,,2020-08-06 03:59:55,2020
259,active,True,2020-08-06 02:51:33+00:00,0,0,368,False,True,True,368,0,10,5,,,2020-08-06 03:59:55,2020
260,active,True,2020-08-06 03:33:26+00:00,0,0,369,False,True,True,369,0,7,8,,,2020-08-06 03:59:55,2020
261,active,True,2020-08-06 02:29:15+00:00,0,1,370,False,True,True,370,0,3,15,,,2020-08-06 03:59:55,2020
262,active,True,2020-08-06 00:06:43+00:00,0,0,371,False,True,True,371,0,3,16,,,2020-08-06 03:59:55,2020
263,active,True,2020-08-06 03:43:14+00:00,0,0,372,False,True,True,372,0,9,10,,,2020-08-06 03:59:55,2020
264,active,True,2020-08-06 01:13:31+00:00,0,0,373,False,True,True,373,0,8,7,,,2020-08-06 03:59:55,2020
265,active,True,2020-08-06 03:30:30+00:00,0,0,374,False,True,True,374,0,16,3,,,2020-08-06 03:59:55,2020
266,active,True,2020-08-06 03:35:46+00:00,0,0,376,False,True,True,376,0,10,5,,,2020-08-06 03:59:55,2020
267,active,True,2020-08-06 03:53:31+00:00,0,1,377,False,True,True,377,0,3,15,,,2020-08-06 03:59:55,2020
268,active,True,2020-08-06 02:57:14+00:00,0,2,378,False,True,True,378,0,5,12,,,2020-08-06 03:59:55,2020
269,active,True,2020-08-06 03:31:56+00:00,0,1,379,False,True,True,379,0,5,9,,,2020-08-06 03:59:55,2020
270,active,True,2020-08-06 03:18:05+00:00,0,1,380,False,True,True,380,0,16,1,,,2020-08-06 03:59:55,2020
271,active,True,2020-08-06 03:44:06+00:00,0,0,381,False,True,True,381,0,0,19,,,2020-08-06 03:59:55,2020
272,active,True,2020-08-06 01:20:16+00:00,0,0,384,True,True,True,384,0,14,5,,,2020-08-06 03:59:55,2020
273,active,True,2020-08-06 03:04:35+00:00,1,1,385,False,True,True,385,0,7,6,,,2020-08-06 03:59:55,2020
274,active,True,2020-08-06 02:40:00+00:00,0,0,386,False,True,True,386,0,11,8,,,2020-08-06 03:59:55,2020
275,active,True,2020-08-06 02:47:14+00:00,0,0,387,False,True,True,387,0,2,13,,,2020-08-06 03:59:55,2020
276,active,True,2020-08-05 17:30:50+00:00,0,0,388,False,True,True,388,0,9,2,,,2020-08-06 03:59:55,2020
277,active,True,2020-08-06 01:39:37+00:00,0,0,389,False,True,True,389,0,1,13,,,2020-08-06 03:59:55,2020
278,active,True,2020-08-06 02:46:43+00:00,0,0,390,False,True,True,390,0,3,12,,,2020-08-06 03:59:55,2020
279,active,True,2020-08-05 21:18:33+00:00,0,0,391,False,True,True,391,0,2,13,,,2020-08-06 03:59:55,2020
280,active,True,2020-08-06 02:19:15+00:00,0,0,392,False,True,True,392,0,7,8,,,2020-08-06 03:59:55,2020
281,active,True,2020-08-05 23:17:13+00:00,0,0,393,False,True,True,393,0,9,6,,,2020-08-06 03:59:55,2020
282,active,True,2020-08-05 18:09:16+00:00,0,0,394,False,True,True,394,0,14,0,,,2020-08-06 03:59:55,2020
283,active,True,2020-08-06 02:33:04+00:00,0,0,395,False,True,True,395,0,6,9,,,2020-08-06 03:59:55,2020
284,active,True,2020-08-04 08:56:09+00:00,0,0,396,False,True,True,396,0,3,12,,,2020-08-06 03:59:55,2020
285,active,True,2020-08-06 01:51:35+00:00,0,0,397,False,True,True,397,0,8,7,,,2020-08-06 03:59:55,2020
286,active,True,2020-08-06 02:13:39+00:00,0,0,398,False,True,True,398,0,15,4,,,2020-08-06 03:59:55,2020
287,active,True,2020-08-06 00:25:09+00:00,0,0,399,False,True,True,399,0,3,12,,,2020-08-06 03:59:55,2020
288,active,True,2020-08-05 23:29:32+00:00,0,0,400,False,True,True,400,0,23,4,,,2020-08-06 03:59:55,2020
289,active,True,2020-08-06 02:11:53+00:00,0,0,401,False,True,True,401,0,3,12,,,2020-08-06 03:59:55,2020
290,active,True,2020-08-06 03:35:47+00:00,0,1,402,False,True,True,402,0,2,12,,,2020-08-06 03:59:55,2020
291,active,True,2020-08-06 03:23:30+00:00,0,0,403,False,True,True,403,0,3,12,,,2020-08-06 03:59:55,2020
292,active,True,2020-08-06 03:51:53+00:00,0,0,404,False,True,True,404,0,6,10,,,2020-08-06 03:59:55,2020
293,active,True,2020-08-06 02:17:20+00:00,0,0,405,False,True,True,405,0,1,18,,,2020-08-06 03:59:55,2020
294,active,True,2020-08-06 02:51:04+00:00,0,0,406,False,True,True,406,0,5,10,,,2020-08-06 03:59:55,2020
295,active,True,2020-08-06 00:48:43+00:00,0,0,407,False,True,True,407,0,11,8,,,2020-08-06 03:59:55,2020
296,active,True,2020-08-06 01:42:22+00:00,0,0,408,False,True,True,408,0,0,15,,,2020-08-06 03:59:55,2020
297,active,True,2020-08-06 02:46:51+00:00,0,0,409,False,True,True,409,0,7,12,,,2020-08-06 03:59:55,2020
298,active,True,2020-08-05 22:18:31+00:00,0,0,410,False,True,True,410,0,6,13,,,2020-08-06 03:59:55,2020
299,active,True,2020-08-06 00:03:15+00:00,0,1,411,False,True,True,411,0,0,14,,,2020-08-06 03:59:55,2020
300,active,True,2020-08-06 02:44:17+00:00,0,0,412,False,True,True,412,0,9,10,,,2020-08-06 03:59:55,2020
301,active,True,2020-08-06 02:53:55+00:00,0,0,413,False,True,True,413,0,4,15,,,2020-08-06 03:59:55,2020
302,active,True,2020-08-05 23:49:14+00:00,0,0,414,False,True,True,414,0,22,1,,,2020-08-06 03:59:55,2020
303,active,True,2020-08-06 03:21:33+00:00,0,0,415,False,True,True,415,0,12,7,,,2020-08-06 03:59:55,2020
304,active,True,2020-08-06 02:49:48+00:00,0,0,416,False,True,True,416,0,11,4,,,2020-08-06 03:59:55,2020
305,active,True,2020-08-06 02:45:00+00:00,0,0,417,False,True,True,417,0,0,19,,,2020-08-06 03:59:55,2020
306,active,True,2020-08-06 00:20:58+00:00,0,0,419,False,True,True,419,0,14,1,,,2020-08-06 03:59:55,2020
307,out_of_service,False,1970-01-02 00:00:00+00:00,0,0,420,False,False,False,420,0,0,0,,,2020-08-06 03:59:55,1970
308,active,True,2020-08-05 16:11:59+00:00,0,0,421,False,True,True,421,0,6,13,,,2020-08-06 03:59:55,2020
309,active,True,2020-08-05 23:13:50+00:00,0,0,422,False,True,True,422,0,9,6,,,2020-08-06 03:59:55,2020
310,active,True,2020-08-06 00:10:02+00:00,0,0,423,False,True,True,423,0,10,9,,,2020-08-06 03:59:55,2020
311,active,True,2020-08-06 01:55:05+00:00,0,1,424,False,True,True,424,0,13,5,,,2020-08-06 03:59:55,2020
312,active,True,2020-08-05 22:52:07+00:00,0,0,425,False,True,True,425,0,9,7,,,2020-08-06 03:59:55,2020
313,active,True,2020-08-06 02:08:50+00:00,0,0,426,False,True,True,426,0,22,5,,,2020-08-06 03:59:55,2020
314,active,True,2020-08-06 02:15:11+00:00,0,0,427,False,True,True,427,0,17,2,,,2020-08-06 03:59:55,2020
315,active,True,2020-08-06 01:17:37+00:00,0,0,428,False,True,True,428,0,13,6,,,2020-08-06 03:59:55,2020
316,active,True,2020-08-05 15:04:25+00:00,0,0,430,False,True,True,430,0,2,17,,,2020-08-06 03:59:55,2020
317,active,True,2020-08-05 23:55:01+00:00,0,0,431,False,True,True,431,0,14,1,,,2020-08-06 03:59:55,2020
318,active,True,2020-08-06 03:44:45+00:00,0,0,432,False,True,True,432,0,11,8,,,2020-08-06 03:59:55,2020
319,active,True,2020-08-05 21:57:07+00:00,0,0,433,False,True,True,433,0,15,4,,,2020-08-06 03:59:55,2020
320,active,True,2020-08-05 22:45:12+00:00,0,0,434,False,True,True,434,0,17,2,,,2020-08-06 03:59:55,2020
321,active,True,2020-08-06 03:11:11+00:00,0,0,435,False,True,True,435,0,7,8,,,2020-08-06 03:59:55,2020
322,active,True,2020-08-06 03:12:27+00:00,0,2,436,False,True,True,436,0,10,3,,,2020-08-06 03:59:55,2020
323,active,True,2020-08-06 03:26:05+00:00,0,1,437,False,True,True,437,0,13,5,,,2020-08-06 03:59:55,2020
324,active,True,2020-08-05 23:09:14+00:00,0,0,440,False,True,True,440,0,9,8,,,2020-08-06 03:59:55,2020
325,active,True,2020-08-06 03:58:29+00:00,0,0,441,False,True,True,441,0,9,10,,,2020-08-06 03:59:55,2020
326,active,True,2020-08-05 22:38:05+00:00,0,0,442,False,True,True,442,0,9,6,,,2020-08-06 03:59:55,2020
327,active,True,2020-08-05 19:16:48+00:00,0,0,443,False,True,True,443,0,18,1,,,2020-08-06 03:59:55,2020
328,active,True,2020-08-06 03:03:15+00:00,0,0,445,False,True,True,445,0,9,10,,,2020-08-06 03:59:55,2020
329,active,True,2020-08-06 03:45:41+00:00,0,0,446,False,True,True,446,0,6,6,,,2020-08-06 03:59:55,2020
330,active,True,2020-08-05 20:06:54+00:00,0,0,447,False,True,True,447,0,19,0,,,2020-08-06 03:59:55,2020
331,active,True,2020-08-06 01:43:46+00:00,0,0,448,False,True,True,448,0,10,1,,,2020-08-06 03:59:55,2020
332,out_of_service,False,1970-01-02 00:00:00+00:00,0,0,449,False,True,True,449,0,0,0,,,2020-08-06 03:59:55,1970
333,active,True,2020-08-06 02:27:11+00:00,0,0,450,False,True,True,450,0,13,2,,,2020-08-06 03:59:55,2020
334,active,True,2020-08-06 03:50:24+00:00,0,1,451,False,True,True,451,0,6,8,,,2020-08-06 03:59:55,2020
335,active,True,2020-08-06 02:45:34+00:00,0,0,452,False,True,True,452,0,7,8,,,2020-08-06 03:59:55,2020
336,active,True,2020-08-06 03:37:26+00:00,0,0,453,False,True,True,453,0,13,2,,,2020-08-06 03:59:55,2020
337,active,True,2020-08-06 03:03:51+00:00,0,0,454,False,True,True,454,0,5,10,,,2020-08-06 03:59:55,2020
338,active,True,2020-08-06 03:29:24+00:00,0,0,455,False,True,True,455,0,1,11,,,2020-08-06 03:59:55,2020
339,active,True,2020-08-06 00:25:32+00:00,0,0,456,False,True,True,456,0,10,9,,,2020-08-06 03:59:55,2020
340,active,True,2020-08-05 22:03:13+00:00,0,0,457,False,True,True,457,0,6,5,,,2020-08-06 03:59:55,2020
341,active,True,2020-08-05 23:34:50+00:00,0,0,458,False,True,True,458,0,8,3,,,2020-08-06 03:59:55,2020
