,num_ebikes_available,station_id,station_status,legacy_id,num_docks_disabled,num_bikes_disabled,is_renting,is_returning,last_reported,is_installed,eightd_has_available_keys,num_bikes_available,num_docks_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,3,active,3,0,0,True,True,2020-07-30 17:27:06+00:00,True,True,13,2,,,2020-07-30 17:56:20,2020
1,0,4,active,4,0,0,True,True,2020-07-30 17:32:25+00:00,True,False,12,7,,,2020-07-30 17:56:20,2020
2,0,5,active,5,0,0,True,True,2020-07-30 17:43:36+00:00,True,False,2,13,,,2020-07-30 17:56:20,2020
3,0,6,active,6,0,0,True,True,2020-07-30 17:56:08+00:00,True,False,14,1,,,2020-07-30 17:56:20,2020
4,0,7,active,7,0,2,True,True,2020-07-30 17:41:40+00:00,True,False,12,1,,,2020-07-30 17:56:20,2020
5,0,8,active,8,0,2,True,True,2020-07-30 16:45:08+00:00,True,False,3,14,,,2020-07-30 17:56:20,2020
6,0,9,active,9,0,0,True,True,2020-07-30 17:52:32+00:00,True,False,5,10,,,2020-07-30 17:56:20,2020
7,0,10,active,10,0,0,True,True,2020-07-30 17:26:06+00:00,True,False,2,9,,,2020-07-30 17:56:20,2020
8,0,11,active,11,0,0,True,True,2020-07-30 17:54:48+00:00,True,False,11,4,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'dock_blocked_count': 0, 'valet_revision': 73, 'off_dock_capacity': 50, 'off_dock_count': 61}",2020-07-30 17:56:20,2020
9,0,12,active,12,0,1,True,True,2020-07-30 17:50:47+00:00,True,True,8,9,,,2020-07-30 17:56:20,2020
10,0,13,active,13,0,0,True,True,2020-07-30 17:22:34+00:00,True,False,17,2,,,2020-07-30 17:56:20,2020
11,0,14,active,14,0,0,True,True,2020-07-30 17:55:41+00:00,True,False,23,2,,,2020-07-30 17:56:20,2020
12,0,15,active,15,0,0,True,True,2020-07-30 17:15:44+00:00,True,False,8,7,,,2020-07-30 17:56:20,2020
13,0,16,active,16,0,2,True,True,2020-07-30 17:51:43+00:00,True,True,0,17,,,2020-07-30 17:56:20,2020
14,0,17,active,17,0,0,True,True,2020-07-30 17:10:20+00:00,True,False,4,11,,,2020-07-30 17:56:20,2020
15,0,19,active,19,0,0,True,True,2020-07-30 17:48:02+00:00,True,False,1,14,,,2020-07-30 17:56:20,2020
16,0,20,active,20,0,0,True,True,2020-07-30 17:49:40+00:00,True,True,19,4,,,2020-07-30 17:56:20,2020
17,0,21,active,21,0,0,True,True,2020-07-30 17:45:34+00:00,True,True,9,9,,,2020-07-30 17:56:20,2020
18,0,22,active,22,0,1,True,True,2020-07-30 17:55:53+00:00,True,True,9,37,,,2020-07-30 17:56:20,2020
19,0,23,active,23,0,0,True,True,2020-07-30 17:52:04+00:00,True,True,8,13,,,2020-07-30 17:56:20,2020
20,0,24,active,24,0,1,True,True,2020-07-30 17:14:44+00:00,True,False,17,1,,,2020-07-30 17:56:20,2020
21,0,25,active,25,0,0,True,True,2020-07-30 17:45:48+00:00,True,False,10,5,,,2020-07-30 17:56:20,2020
22,0,26,active,26,0,2,True,True,2020-07-30 14:57:05+00:00,True,False,1,12,,,2020-07-30 17:56:20,2020
23,0,27,active,27,0,2,True,True,2020-07-30 17:48:37+00:00,True,False,1,20,,,2020-07-30 17:56:20,2020
24,0,29,active,29,0,0,True,True,2020-07-30 17:48:55+00:00,True,False,10,5,,,2020-07-30 17:56:20,2020
25,0,30,active,30,0,0,True,True,2020-07-30 17:36:59+00:00,True,False,12,3,,,2020-07-30 17:56:20,2020
26,0,31,active,31,0,1,True,True,2020-07-30 15:39:12+00:00,True,True,9,9,,,2020-07-30 17:56:20,2020
27,0,32,active,32,0,1,True,True,2020-07-30 17:56:00+00:00,True,False,11,3,,,2020-07-30 17:56:20,2020
28,0,33,active,33,0,2,True,True,2020-07-30 17:45:00+00:00,True,False,20,5,,,2020-07-30 17:56:20,2020
29,0,35,active,35,0,0,True,True,2020-07-30 17:40:56+00:00,True,False,19,4,,,2020-07-30 17:56:20,2020
30,0,36,active,36,0,0,True,True,2020-07-30 17:56:01+00:00,True,True,12,21,,,2020-07-30 17:56:20,2020
31,0,37,active,37,0,0,True,True,2020-07-30 15:41:04+00:00,True,True,3,12,,,2020-07-30 17:56:20,2020
32,0,39,active,39,0,0,True,True,2020-07-30 17:33:34+00:00,True,False,18,5,,,2020-07-30 17:56:20,2020
33,0,40,active,40,0,0,True,True,2020-07-30 17:54:33+00:00,True,False,8,11,,,2020-07-30 17:56:20,2020
34,0,41,active,41,0,1,True,True,2020-07-30 17:53:44+00:00,True,True,8,18,,,2020-07-30 17:56:20,2020
35,0,42,active,42,0,0,True,True,2020-07-30 16:50:49+00:00,True,False,23,0,,,2020-07-30 17:56:20,2020
36,0,43,active,43,0,0,True,True,2020-07-30 16:27:08+00:00,True,True,8,7,,,2020-07-30 17:56:20,2020
37,0,44,active,44,0,0,True,True,2020-07-30 17:29:54+00:00,True,False,16,7,,,2020-07-30 17:56:20,2020
38,0,46,active,46,0,0,True,True,2020-07-30 17:51:39+00:00,True,False,1,18,,,2020-07-30 17:56:20,2020
39,0,47,active,47,0,0,True,True,2020-07-30 17:55:48+00:00,True,True,5,14,,,2020-07-30 17:56:20,2020
40,0,48,active,48,0,0,True,True,2020-07-30 17:32:43+00:00,True,False,8,11,,,2020-07-30 17:56:20,2020
41,0,49,active,49,0,0,True,True,2020-07-30 17:20:08+00:00,True,False,4,14,,,2020-07-30 17:56:20,2020
42,0,50,active,50,0,0,True,True,2020-07-30 17:52:49+00:00,True,True,10,5,,,2020-07-30 17:56:20,2020
43,0,51,active,51,0,1,True,True,2020-07-30 17:44:31+00:00,True,False,4,10,,,2020-07-30 17:56:20,2020
44,0,52,active,52,0,0,True,True,2020-07-30 17:55:09+00:00,True,True,8,15,,,2020-07-30 17:56:20,2020
45,0,53,active,53,0,0,True,True,2020-07-30 17:49:35+00:00,True,False,3,16,,,2020-07-30 17:56:20,2020
46,0,54,active,54,0,0,True,True,2020-07-30 17:35:21+00:00,True,False,5,10,,,2020-07-30 17:56:20,2020
47,0,55,active,55,0,0,True,True,2020-07-30 17:34:22+00:00,True,False,1,14,,,2020-07-30 17:56:20,2020
48,0,56,active,56,0,3,True,True,2020-07-30 16:52:14+00:00,True,True,9,6,,,2020-07-30 17:56:20,2020
49,0,57,active,57,0,0,True,True,2020-07-30 17:37:57+00:00,True,True,3,11,,,2020-07-30 17:56:20,2020
50,0,58,active,58,0,0,True,True,2020-07-30 17:53:31+00:00,True,True,11,8,,,2020-07-30 17:56:20,2020
51,0,59,active,59,0,0,True,True,2020-07-30 17:31:13+00:00,True,True,11,8,,,2020-07-30 17:56:20,2020
52,0,60,active,60,0,0,True,True,2020-07-30 17:49:54+00:00,True,False,9,10,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'dock_blocked_count': 0, 'valet_revision': 63, 'off_dock_capacity': 40, 'off_dock_count': 40}",2020-07-30 17:56:20,2020
53,0,61,active,61,0,0,True,True,2020-07-30 17:53:43+00:00,True,False,7,12,,,2020-07-30 17:56:20,2020
54,0,63,active,63,0,1,True,True,2020-07-30 17:05:24+00:00,True,False,11,3,,,2020-07-30 17:56:20,2020
55,0,64,active,64,0,2,True,True,2020-07-30 17:37:53+00:00,True,False,11,6,,,2020-07-30 17:56:20,2020
56,0,65,active,65,0,0,True,True,2020-07-30 12:59:16+00:00,True,False,10,13,,,2020-07-30 17:56:20,2020
57,0,66,active,66,0,0,True,True,2020-07-30 17:43:09+00:00,True,False,6,9,,,2020-07-30 17:56:20,2020
58,0,67,active,67,0,0,True,True,2020-07-30 17:36:26+00:00,True,True,17,10,,,2020-07-30 17:56:20,2020
59,0,68,active,68,0,1,True,True,2020-07-30 17:42:05+00:00,True,True,0,18,,,2020-07-30 17:56:20,2020
60,0,69,active,69,0,0,True,True,2020-07-30 17:54:03+00:00,True,True,7,12,,,2020-07-30 17:56:20,2020
61,0,70,active,70,0,0,True,True,2020-07-30 15:48:48+00:00,True,False,5,18,,,2020-07-30 17:56:20,2020
62,0,71,active,71,0,0,True,True,2020-07-30 17:48:49+00:00,True,False,16,7,,,2020-07-30 17:56:20,2020
63,0,72,active,72,0,0,True,True,2020-07-30 17:16:38+00:00,True,False,8,15,,,2020-07-30 17:56:20,2020
64,0,73,active,73,0,0,True,True,2020-07-30 17:50:42+00:00,True,False,9,6,,,2020-07-30 17:56:20,2020
65,0,74,active,74,0,1,True,True,2020-07-30 17:44:16+00:00,True,True,11,7,,,2020-07-30 17:56:20,2020
66,0,75,active,75,0,0,True,True,2020-07-30 16:36:58+00:00,True,False,10,5,,,2020-07-30 17:56:20,2020
67,0,76,active,76,0,0,True,True,2020-07-30 17:39:07+00:00,True,False,4,13,,,2020-07-30 17:56:20,2020
68,0,77,active,77,0,0,True,True,2020-07-30 17:54:56+00:00,True,False,3,12,,,2020-07-30 17:56:20,2020
69,0,78,active,78,0,0,True,True,2020-07-30 17:03:39+00:00,True,False,17,2,,,2020-07-30 17:56:20,2020
70,0,79,active,79,0,0,True,True,2020-07-30 17:39:28+00:00,True,False,2,17,,,2020-07-30 17:56:20,2020
71,0,80,active,80,0,0,True,True,2020-07-30 17:49:27+00:00,True,False,35,0,,,2020-07-30 17:56:20,2020
72,0,81,active,81,0,0,True,True,2020-07-30 17:48:43+00:00,True,False,8,11,,,2020-07-30 17:56:20,2020
73,0,82,active,82,0,0,True,True,2020-07-30 17:10:07+00:00,True,False,0,15,,,2020-07-30 17:56:20,2020
74,0,84,active,84,0,0,True,True,2020-07-30 17:48:32+00:00,True,False,13,2,,,2020-07-30 17:56:20,2020
75,0,85,active,85,0,0,True,True,2020-07-30 17:03:06+00:00,True,False,18,1,,,2020-07-30 17:56:20,2020
76,0,86,active,86,0,0,True,True,2020-07-30 17:55:26+00:00,True,False,9,10,,,2020-07-30 17:56:20,2020
77,0,87,active,87,0,1,True,True,2020-07-30 17:54:14+00:00,True,False,2,12,,,2020-07-30 17:56:20,2020
78,0,89,active,89,0,0,True,True,2020-07-30 17:54:28+00:00,True,False,17,2,,,2020-07-30 17:56:20,2020
79,0,90,active,90,0,0,True,True,2020-07-30 17:56:10+00:00,True,False,7,12,,,2020-07-30 17:56:20,2020
80,0,91,active,91,0,2,True,True,2020-07-30 17:50:59+00:00,True,False,12,5,,,2020-07-30 17:56:20,2020
81,0,92,active,92,0,1,True,True,2020-07-30 12:41:43+00:00,True,False,11,7,,,2020-07-30 17:56:20,2020
82,0,93,active,93,0,2,True,True,2020-07-30 17:29:48+00:00,True,False,6,7,,,2020-07-30 17:56:20,2020
83,0,94,active,94,0,0,True,True,2020-07-30 17:37:57+00:00,True,False,7,4,,,2020-07-30 17:56:20,2020
84,0,95,active,95,0,1,True,True,2020-07-30 17:54:19+00:00,True,False,11,3,,,2020-07-30 17:56:20,2020
85,0,96,active,96,0,0,True,True,2020-07-30 17:48:48+00:00,True,False,4,15,,,2020-07-30 17:56:20,2020
86,0,97,active,97,0,1,True,True,2020-07-30 17:29:20+00:00,True,False,0,18,,,2020-07-30 17:56:20,2020
87,0,98,active,98,0,0,True,True,2020-07-30 17:17:05+00:00,True,False,4,18,,,2020-07-30 17:56:20,2020
88,0,99,active,99,0,0,True,True,2020-07-30 16:44:26+00:00,True,False,8,7,,,2020-07-30 17:56:20,2020
89,0,100,active,100,0,2,True,True,2020-07-30 17:40:03+00:00,True,True,11,12,,,2020-07-30 17:56:20,2020
90,0,101,active,101,0,0,True,True,2020-07-30 17:24:12+00:00,True,False,1,14,,,2020-07-30 17:56:20,2020
91,0,102,active,102,0,0,True,True,2020-07-30 17:41:15+00:00,True,False,4,11,,,2020-07-30 17:56:20,2020
92,0,103,active,103,0,1,True,True,2020-07-30 17:33:01+00:00,True,False,7,7,,,2020-07-30 17:56:20,2020
93,0,104,active,104,0,1,True,True,2020-07-30 17:55:33+00:00,True,False,12,6,,,2020-07-30 17:56:20,2020
94,0,105,active,105,0,0,True,True,2020-07-30 17:48:31+00:00,True,False,6,13,,,2020-07-30 17:56:20,2020
95,0,106,active,106,0,0,True,True,2020-07-30 12:55:09+00:00,True,False,7,8,,,2020-07-30 17:56:20,2020
96,0,107,active,107,0,1,True,True,2020-07-30 17:45:42+00:00,True,False,18,0,,,2020-07-30 17:56:20,2020
97,0,108,active,108,0,0,True,True,2020-07-30 17:28:55+00:00,True,False,12,5,,,2020-07-30 17:56:20,2020
98,0,109,active,109,0,2,True,True,2020-07-30 14:43:54+00:00,True,False,26,7,,,2020-07-30 17:56:20,2020
99,0,110,active,110,0,0,True,True,2020-07-30 17:42:54+00:00,True,False,9,6,,,2020-07-30 17:56:20,2020
100,0,111,active,111,0,0,True,True,2020-07-30 17:37:31+00:00,True,False,1,14,,,2020-07-30 17:56:20,2020
101,0,112,active,112,0,0,True,True,2020-07-30 17:49:13+00:00,True,False,7,8,,,2020-07-30 17:56:20,2020
102,0,113,active,113,0,1,True,True,2020-07-30 17:54:18+00:00,True,False,12,2,,,2020-07-30 17:56:20,2020
103,0,114,active,114,0,0,True,True,2020-07-30 13:27:43+00:00,True,False,2,13,,,2020-07-30 17:56:20,2020
104,0,115,active,115,0,0,True,True,2020-07-30 17:53:37+00:00,True,False,11,8,,,2020-07-30 17:56:20,2020
105,0,116,active,116,0,0,True,True,2020-07-30 17:08:21+00:00,True,False,3,20,,,2020-07-30 17:56:20,2020
106,0,117,active,117,0,0,True,True,2020-07-30 13:25:46+00:00,True,False,19,0,,,2020-07-30 17:56:20,2020
107,0,118,active,118,0,0,True,True,2020-07-30 17:19:29+00:00,True,False,4,15,,,2020-07-30 17:56:20,2020
108,0,119,active,119,0,0,True,True,2020-07-30 17:47:59+00:00,True,False,6,9,,,2020-07-30 17:56:20,2020
109,0,120,active,120,0,2,True,True,2020-07-30 17:41:26+00:00,True,False,7,6,,,2020-07-30 17:56:20,2020
110,0,121,active,121,0,1,True,True,2020-07-30 17:11:37+00:00,True,False,0,16,,,2020-07-30 17:56:20,2020
111,0,122,active,122,0,0,True,True,2020-07-30 17:27:01+00:00,True,False,2,13,,,2020-07-30 17:56:20,2020
112,0,124,active,124,0,0,True,True,2020-07-30 17:04:54+00:00,True,False,6,9,,,2020-07-30 17:56:20,2020
113,0,125,active,125,0,0,True,True,2020-07-30 17:52:03+00:00,True,False,2,13,,,2020-07-30 17:56:20,2020
114,0,126,active,126,0,0,True,True,2020-07-30 13:51:56+00:00,True,False,1,14,,,2020-07-30 17:56:20,2020
115,0,128,active,128,0,1,True,True,2020-07-30 17:54:34+00:00,True,False,13,5,,,2020-07-30 17:56:20,2020
116,0,129,active,129,0,0,True,True,2020-07-30 15:37:37+00:00,True,False,6,13,,,2020-07-30 17:56:20,2020
117,0,130,active,130,0,0,True,True,2020-07-30 17:48:57+00:00,True,False,9,6,,,2020-07-30 17:56:20,2020
118,0,131,active,131,0,2,True,True,2020-07-30 17:48:17+00:00,True,False,10,6,,,2020-07-30 17:56:20,2020
119,0,133,active,133,0,0,True,True,2020-07-30 17:52:12+00:00,True,False,9,14,,,2020-07-30 17:56:20,2020
