,last_reported,legacy_id,num_bikes_available,station_status,is_installed,eightd_has_available_keys,is_returning,num_docks_disabled,station_id,num_bikes_disabled,is_renting,num_docks_available,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
155,2020-07-31 13:12:08+00:00,181,5,active,True,False,True,0,181,1,True,13,0,,,2020-07-31 16:33:40,2020
156,2020-07-31 15:42:27+00:00,182,7,active,True,True,True,0,182,1,True,11,0,,,2020-07-31 16:33:40,2020
157,2020-07-31 16:27:57+00:00,183,4,active,True,False,True,0,183,0,True,15,0,,,2020-07-31 16:33:40,2020
158,2020-07-31 16:04:41+00:00,184,13,active,True,False,True,0,184,0,True,6,0,,,2020-07-31 16:33:40,2020
159,2020-07-31 16:14:00+00:00,185,1,active,True,False,True,0,185,0,True,14,0,,,2020-07-31 16:33:40,2020
160,2020-07-31 16:26:52+00:00,186,9,active,True,True,True,0,186,0,True,6,0,,,2020-07-31 16:33:40,2020
161,2020-07-31 16:14:43+00:00,187,11,active,True,False,True,0,187,0,True,4,0,,,2020-07-31 16:33:40,2020
162,2020-07-31 16:25:43+00:00,188,9,active,True,False,True,0,188,0,True,6,0,,,2020-07-31 16:33:40,2020
163,2020-07-31 16:31:36+00:00,189,8,active,True,True,True,0,189,0,True,15,0,,,2020-07-31 16:33:40,2020
164,2020-07-31 16:32:15+00:00,190,18,active,True,True,True,0,190,2,True,17,0,,,2020-07-31 16:33:40,2020
165,2020-07-31 15:36:07+00:00,191,4,active,True,False,True,0,191,0,True,11,0,,,2020-07-31 16:33:40,2020
166,2020-07-31 16:31:52+00:00,192,9,active,True,False,True,0,192,2,True,8,0,,,2020-07-31 16:33:40,2020
167,2020-07-31 15:38:46+00:00,193,9,active,True,True,True,0,193,0,True,6,0,,,2020-07-31 16:33:40,2020
168,2020-07-31 16:12:34+00:00,194,17,active,True,False,True,0,194,0,True,2,0,,,2020-07-31 16:33:40,2020
169,2020-07-31 15:48:00+00:00,195,12,active,True,False,True,0,195,0,True,11,0,,,2020-07-31 16:33:40,2020
170,2020-07-31 16:24:30+00:00,196,0,active,True,True,True,0,196,1,True,9,0,,,2020-07-31 16:33:40,2020
171,2020-07-31 15:58:46+00:00,197,2,active,True,False,True,0,197,0,True,13,0,,,2020-07-31 16:33:40,2020
172,2020-07-31 13:58:03+00:00,199,7,active,True,False,True,0,199,0,True,8,0,,,2020-07-31 16:33:40,2020
173,2020-07-31 13:24:50+00:00,200,11,active,True,False,True,0,200,0,True,8,0,,,2020-07-31 16:33:40,2020
174,2020-07-31 08:12:47+00:00,201,0,active,True,False,True,0,201,0,True,15,0,,,2020-07-31 16:33:40,2020
175,2020-07-31 15:40:15+00:00,202,3,active,True,False,True,0,202,0,True,12,0,,,2020-07-31 16:33:40,2020
176,2020-07-31 12:41:50+00:00,203,8,active,True,False,True,0,203,0,True,7,0,,,2020-07-31 16:33:40,2020
177,2020-07-31 14:06:39+00:00,204,6,active,True,False,True,0,204,0,True,9,0,,,2020-07-31 16:33:40,2020
178,2020-07-31 08:31:57+00:00,205,8,active,True,False,True,0,205,0,True,7,0,,,2020-07-31 16:33:40,2020
179,2020-07-31 16:11:47+00:00,206,19,active,True,False,True,0,206,0,True,4,0,,,2020-07-31 16:33:40,2020
180,2020-07-31 15:59:21+00:00,208,11,active,True,True,True,0,208,0,True,4,0,,,2020-07-31 16:33:40,2020
181,2020-07-31 13:50:56+00:00,209,10,active,True,False,True,0,209,2,True,3,0,,,2020-07-31 16:33:40,2020
182,2020-07-31 12:46:10+00:00,210,2,active,True,False,True,0,210,0,True,13,0,,,2020-07-31 16:33:40,2020
183,2020-07-31 16:19:49+00:00,211,17,active,True,False,True,0,211,0,True,2,0,,,2020-07-31 16:33:40,2020
184,2020-07-31 16:22:56+00:00,212,15,active,True,False,True,0,212,0,True,18,0,,,2020-07-31 16:33:40,2020
185,2020-07-31 16:18:27+00:00,213,2,active,True,True,True,0,213,0,True,14,0,,,2020-07-31 16:33:40,2020
186,2020-07-31 14:58:58+00:00,214,3,active,True,False,True,0,214,0,True,12,0,,,2020-07-31 16:33:40,2020
187,2020-07-31 08:57:51+00:00,215,14,active,True,False,True,0,215,0,True,1,0,,,2020-07-31 16:33:40,2020
188,2020-07-31 08:26:03+00:00,216,16,active,True,False,True,0,216,0,True,3,0,,,2020-07-31 16:33:40,2020
189,2020-07-31 16:23:11+00:00,217,1,active,True,False,True,0,217,0,True,18,0,,,2020-07-31 16:33:40,2020
190,2020-07-31 16:33:17+00:00,218,6,active,True,False,True,0,218,0,True,9,0,,,2020-07-31 16:33:40,2020
191,2020-07-31 15:00:03+00:00,219,10,active,True,False,True,0,219,1,True,4,0,,,2020-07-31 16:33:40,2020
192,2020-07-31 16:29:09+00:00,221,3,active,True,False,True,0,221,0,True,16,0,,,2020-07-31 16:33:40,2020
193,2020-07-31 16:26:29+00:00,222,3,active,True,True,True,0,222,0,True,11,0,,,2020-07-31 16:33:40,2020
194,2020-07-31 16:00:37+00:00,224,11,active,True,False,True,0,224,0,True,6,0,,,2020-07-31 16:33:40,2020
195,2020-07-31 16:04:37+00:00,225,11,active,True,False,True,0,225,0,True,8,0,,,2020-07-31 16:33:40,2020
196,2020-07-31 16:10:28+00:00,226,9,active,True,False,True,0,226,0,True,6,0,,,2020-07-31 16:33:40,2020
197,2020-07-31 16:17:22+00:00,227,8,active,True,False,True,0,227,0,True,11,0,,,2020-07-31 16:33:40,2020
198,2020-07-31 16:12:06+00:00,228,5,active,True,False,True,0,228,0,True,14,0,,,2020-07-31 16:33:40,2020
199,2020-07-31 08:16:55+00:00,232,4,active,True,False,True,0,232,0,True,7,0,,,2020-07-31 16:33:40,2020
200,2020-07-31 16:24:09+00:00,233,4,active,True,False,True,0,233,1,True,10,0,,,2020-07-31 16:33:40,2020
201,2020-07-31 16:22:38+00:00,234,4,active,True,False,True,0,234,0,True,11,0,,,2020-07-31 16:33:40,2020
202,2020-07-31 16:12:14+00:00,235,9,active,True,False,True,0,235,0,True,6,0,,,2020-07-31 16:33:40,2020
203,2020-07-31 13:37:22+00:00,236,9,active,True,False,True,0,236,0,True,6,0,,,2020-07-31 16:33:40,2020
204,2020-07-31 15:35:32+00:00,239,2,active,True,False,True,0,239,1,True,12,0,,,2020-07-31 16:33:40,2020
205,2020-07-31 08:32:06+00:00,255,13,active,True,False,True,0,255,0,True,2,0,,,2020-07-31 16:33:40,2020
206,2020-07-31 15:30:37+00:00,258,12,active,True,False,True,0,258,0,True,3,0,,,2020-07-31 16:33:40,2020
207,2020-07-31 08:31:40+00:00,259,0,active,True,False,True,0,259,0,True,15,0,,,2020-07-31 16:33:40,2020
208,2020-07-31 15:56:10+00:00,260,5,active,True,False,True,0,260,0,True,10,0,,,2020-07-31 16:33:40,2020
209,2020-07-31 16:11:13+00:00,271,1,active,True,False,True,0,271,0,True,14,0,,,2020-07-31 16:33:40,2020
210,2020-07-31 12:24:46+00:00,272,7,active,True,False,True,0,272,2,True,10,0,,,2020-07-31 16:33:40,2020
211,2020-07-31 16:23:15+00:00,273,25,active,True,False,True,0,273,0,True,15,0,,,2020-07-31 16:33:40,2020
212,2020-07-31 16:04:09+00:00,279,6,active,True,False,True,0,279,0,True,13,0,,,2020-07-31 16:33:40,2020
213,2020-07-31 16:23:42+00:00,280,5,active,True,False,True,0,280,1,True,13,0,,,2020-07-31 16:33:40,2020
214,2020-07-31 15:17:04+00:00,282,7,active,True,False,True,0,282,2,True,6,0,,,2020-07-31 16:33:40,2020
215,2020-07-31 16:22:47+00:00,296,15,active,True,False,True,0,296,1,True,7,0,,,2020-07-31 16:33:40,2020
216,2020-07-31 16:14:55+00:00,318,19,active,True,False,True,0,318,0,True,0,0,,,2020-07-31 16:33:40,2020
217,2020-07-31 13:36:33+00:00,319,6,active,True,False,True,0,319,0,True,19,0,,,2020-07-31 16:33:40,2020
218,2020-07-31 16:30:27+00:00,327,8,active,True,False,True,0,327,0,True,7,0,,,2020-07-31 16:33:40,2020
219,2020-07-31 15:48:32+00:00,328,6,active,True,False,True,0,328,0,True,9,0,,,2020-07-31 16:33:40,2020
