,is_installed,num_bikes_disabled,num_docks_available,is_renting,num_ebikes_available,num_bikes_available,station_id,is_returning,last_reported,station_status,legacy_id,num_docks_disabled,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
45,True,1,7,True,0,11,53,True,2020-08-01 12:03:03+00:00,active,53,0,False,,,2020-08-01 12:18:25,2020
46,True,0,12,True,0,3,54,True,2020-08-01 11:41:32+00:00,active,54,0,False,,,2020-08-01 12:18:25,2020
47,True,1,14,True,0,0,55,True,2020-08-01 12:12:04+00:00,active,55,0,False,,,2020-08-01 12:18:25,2020
48,True,0,8,True,0,10,56,True,2020-08-01 10:17:22+00:00,active,56,0,True,,,2020-08-01 12:18:25,2020
49,True,0,3,True,0,11,57,True,2020-08-01 11:11:14+00:00,active,57,0,True,,,2020-08-01 12:18:25,2020
50,True,0,16,True,0,3,58,True,2020-08-01 11:19:42+00:00,active,58,0,True,,,2020-08-01 12:18:25,2020
51,True,0,12,True,0,7,59,True,2020-08-01 11:35:46+00:00,active,59,0,False,,,2020-08-01 12:18:25,2020
52,True,2,10,True,0,7,60,True,2020-08-01 12:16:24+00:00,active,60,0,False,"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'off_dock_count': 2, 'valet_revision': 63, 'active': True, 'dock_blocked_count': 0, 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-01 12:18:25,2020
53,True,0,19,True,0,0,61,True,2020-08-01 12:01:57+00:00,active,61,0,False,,,2020-08-01 12:18:25,2020
54,True,0,12,True,0,3,63,True,2020-08-01 08:53:08+00:00,active,63,0,False,,,2020-08-01 12:18:25,2020
55,True,1,15,True,0,3,64,True,2020-08-01 11:41:50+00:00,active,64,0,False,,,2020-08-01 12:18:25,2020
56,True,0,0,True,0,23,65,True,2020-08-01 08:52:03+00:00,active,65,0,False,,,2020-08-01 12:18:25,2020
57,True,1,5,True,0,9,66,True,2020-08-01 11:57:34+00:00,active,66,0,False,,,2020-08-01 12:18:25,2020
58,True,2,19,True,0,6,67,True,2020-08-01 12:01:44+00:00,active,67,0,True,,,2020-08-01 12:18:25,2020
59,True,1,2,True,0,16,68,True,2020-08-01 11:41:05+00:00,active,68,0,True,,,2020-08-01 12:18:25,2020
60,True,0,5,True,0,14,69,True,2020-08-01 10:54:01+00:00,active,69,0,True,,,2020-08-01 12:18:25,2020
61,True,1,13,True,0,9,70,True,2020-08-01 12:13:56+00:00,active,70,0,False,,,2020-08-01 12:18:25,2020
62,True,0,3,True,0,20,71,True,2020-08-01 12:08:46+00:00,active,71,0,False,,,2020-08-01 12:18:25,2020
63,True,0,21,True,0,2,72,True,2020-08-01 10:03:57+00:00,active,72,0,False,,,2020-08-01 12:18:25,2020
64,True,0,8,True,0,7,73,True,2020-08-01 11:47:54+00:00,active,73,0,False,,,2020-08-01 12:18:25,2020
65,True,1,10,True,0,8,74,True,2020-08-01 11:48:41+00:00,active,74,0,True,,,2020-08-01 12:18:25,2020
66,True,0,11,True,0,4,75,True,2020-08-01 11:02:52+00:00,active,75,0,False,,,2020-08-01 12:18:25,2020
67,True,0,4,True,0,13,76,True,2020-08-01 11:43:30+00:00,active,76,0,False,,,2020-08-01 12:18:25,2020
68,True,0,10,True,0,5,77,True,2020-08-01 12:03:57+00:00,active,77,0,False,,,2020-08-01 12:18:25,2020
69,True,2,2,True,0,15,78,True,2020-08-01 11:11:20+00:00,active,78,0,False,,,2020-08-01 12:18:25,2020
70,True,1,6,True,0,12,79,True,2020-08-01 11:13:56+00:00,active,79,0,False,,,2020-08-01 12:18:25,2020
71,True,2,31,True,0,2,80,True,2020-08-01 10:39:34+00:00,active,80,0,False,,,2020-08-01 12:18:25,2020
72,True,3,15,True,0,1,81,True,2020-08-01 11:56:40+00:00,active,81,0,False,,,2020-08-01 12:18:25,2020
73,True,0,8,True,0,7,82,True,2020-08-01 11:48:08+00:00,active,82,0,False,,,2020-08-01 12:18:25,2020
74,True,0,13,True,0,2,84,True,2020-08-01 12:10:50+00:00,active,84,0,False,,,2020-08-01 12:18:25,2020
75,True,0,17,True,0,2,85,True,2020-08-01 10:08:42+00:00,active,85,0,False,,,2020-08-01 12:18:25,2020
76,True,0,7,True,0,12,86,True,2020-08-01 11:44:14+00:00,active,86,0,False,,,2020-08-01 12:18:25,2020
77,True,1,2,True,0,12,87,True,2020-08-01 12:00:26+00:00,active,87,0,False,,,2020-08-01 12:18:25,2020
78,True,0,6,True,0,13,89,True,2020-08-01 12:17:24+00:00,active,89,0,False,,,2020-08-01 12:18:25,2020
79,True,0,12,True,0,7,90,True,2020-08-01 11:07:43+00:00,active,90,0,False,,,2020-08-01 12:18:25,2020
80,True,0,16,True,0,3,91,True,2020-08-01 11:33:54+00:00,active,91,0,False,,,2020-08-01 12:18:25,2020
81,True,0,6,True,0,13,92,True,2020-08-01 12:12:49+00:00,active,92,0,False,,,2020-08-01 12:18:25,2020
82,True,3,2,True,0,10,93,True,2020-08-01 12:02:13+00:00,active,93,0,False,,,2020-08-01 12:18:25,2020
83,True,0,2,True,0,9,94,True,2020-08-01 08:43:13+00:00,active,94,0,False,,,2020-08-01 12:18:25,2020
84,True,1,11,True,0,3,95,True,2020-08-01 11:46:19+00:00,active,95,0,False,,,2020-08-01 12:18:25,2020
85,True,0,11,True,0,8,96,True,2020-08-01 12:06:31+00:00,active,96,0,False,,,2020-08-01 12:18:25,2020
86,True,0,13,True,0,6,97,True,2020-08-01 11:43:00+00:00,active,97,0,False,,,2020-08-01 12:18:25,2020
87,True,1,13,True,0,8,98,True,2020-08-01 11:48:52+00:00,active,98,0,False,,,2020-08-01 12:18:25,2020
88,True,1,6,True,0,8,99,True,2020-08-01 08:07:10+00:00,active,99,0,False,,,2020-08-01 12:18:25,2020
89,True,3,18,True,0,4,100,True,2020-08-01 08:48:02+00:00,active,100,0,True,,,2020-08-01 12:18:25,2020
90,True,0,10,True,0,5,101,True,2020-08-01 10:40:46+00:00,active,101,0,False,,,2020-08-01 12:18:25,2020
91,True,0,3,True,0,12,102,True,2020-08-01 11:40:50+00:00,active,102,0,False,,,2020-08-01 12:18:25,2020
92,True,1,8,True,0,6,103,True,2020-08-01 12:01:19+00:00,active,103,0,False,,,2020-08-01 12:18:25,2020
93,True,0,0,True,0,19,104,True,2020-08-01 10:59:33+00:00,active,104,0,False,,,2020-08-01 12:18:25,2020
94,True,0,5,True,0,14,105,True,2020-08-01 12:16:36+00:00,active,105,0,False,,,2020-08-01 12:18:25,2020
95,True,1,11,True,0,3,106,True,2020-08-01 11:29:54+00:00,active,106,0,False,,,2020-08-01 12:18:25,2020
96,True,0,17,True,0,2,107,True,2020-08-01 11:52:06+00:00,active,107,0,False,,,2020-08-01 12:18:25,2020
97,True,0,2,True,0,15,108,True,2020-08-01 08:22:55+00:00,active,108,0,False,,,2020-08-01 12:18:25,2020
98,True,2,6,True,0,27,109,True,2020-08-01 11:30:23+00:00,active,109,0,False,,,2020-08-01 12:18:25,2020
99,True,1,6,True,0,8,110,True,2020-08-01 12:04:24+00:00,active,110,0,False,,,2020-08-01 12:18:25,2020
100,True,0,11,True,0,4,111,True,2020-08-01 11:57:19+00:00,active,111,0,False,,,2020-08-01 12:18:25,2020
101,True,0,9,True,0,6,112,True,2020-08-01 09:11:50+00:00,active,112,0,False,,,2020-08-01 12:18:25,2020
102,True,1,3,True,0,11,113,True,2020-08-01 12:11:37+00:00,active,113,0,False,,,2020-08-01 12:18:25,2020
103,True,0,14,True,0,1,114,True,2020-08-01 08:57:50+00:00,active,114,0,False,,,2020-08-01 12:18:25,2020
104,True,1,6,True,0,12,115,True,2020-08-01 12:11:18+00:00,active,115,0,False,,,2020-08-01 12:18:25,2020
105,True,0,11,True,0,12,116,True,2020-08-01 12:16:41+00:00,active,116,0,False,,,2020-08-01 12:18:25,2020
106,True,1,13,True,0,5,117,True,2020-08-01 12:15:15+00:00,active,117,0,False,,,2020-08-01 12:18:25,2020
107,True,1,0,True,0,18,118,True,2020-08-01 08:27:09+00:00,active,118,0,False,,,2020-08-01 12:18:25,2020
108,True,1,3,True,0,11,119,True,2020-08-01 11:29:52+00:00,active,119,0,False,,,2020-08-01 12:18:25,2020
109,True,2,4,True,0,9,120,True,2020-08-01 11:26:00+00:00,active,120,0,False,,,2020-08-01 12:18:25,2020
110,True,0,7,True,0,10,121,True,2020-08-01 11:58:45+00:00,active,121,0,False,,,2020-08-01 12:18:25,2020
111,True,0,1,True,0,14,122,True,2020-08-01 11:32:56+00:00,active,122,0,False,,,2020-08-01 12:18:25,2020
112,True,0,9,True,0,6,124,True,2020-08-01 11:13:37+00:00,active,124,0,False,,,2020-08-01 12:18:25,2020
113,True,0,10,True,0,5,125,True,2020-08-01 10:37:25+00:00,active,125,0,False,,,2020-08-01 12:18:25,2020
114,True,0,5,True,0,10,126,True,2020-08-01 10:29:07+00:00,active,126,0,False,,,2020-08-01 12:18:25,2020
115,True,1,5,True,0,13,128,True,2020-08-01 12:07:30+00:00,active,128,0,False,,,2020-08-01 12:18:25,2020
116,True,0,8,True,0,11,129,True,2020-08-01 08:27:44+00:00,active,129,0,False,,,2020-08-01 12:18:25,2020
117,True,0,2,True,0,13,130,True,2020-08-01 08:56:54+00:00,active,130,0,False,,,2020-08-01 12:18:25,2020
118,True,5,3,True,0,10,131,True,2020-08-01 12:17:34+00:00,active,131,0,False,,,2020-08-01 12:18:25,2020
119,True,1,6,True,0,16,133,True,2020-08-01 11:01:00+00:00,active,133,0,False,,,2020-08-01 12:18:25,2020
120,True,0,14,True,0,3,135,True,2020-08-01 08:32:19+00:00,active,135,0,False,,,2020-08-01 12:18:25,2020
121,True,0,3,True,0,16,136,True,2020-08-01 08:52:02+00:00,active,136,0,False,,,2020-08-01 12:18:25,2020
122,True,0,12,True,0,3,137,True,2020-08-01 08:57:40+00:00,active,137,0,False,,,2020-08-01 12:18:25,2020
123,True,0,5,True,0,10,138,True,2020-08-01 12:16:53+00:00,active,138,0,False,,,2020-08-01 12:18:25,2020
124,True,0,1,True,0,18,139,True,2020-08-01 12:09:25+00:00,active,139,0,False,,,2020-08-01 12:18:25,2020
125,True,2,12,True,0,3,140,True,2020-08-01 10:54:54+00:00,active,140,0,False,,,2020-08-01 12:18:25,2020
126,True,0,13,True,0,2,141,True,2020-08-01 12:18:12+00:00,active,141,0,False,,,2020-08-01 12:18:25,2020
127,True,0,7,True,0,16,142,True,2020-08-01 11:48:26+00:00,active,142,0,False,,,2020-08-01 12:18:25,2020
128,True,1,7,True,0,15,143,True,2020-08-01 12:08:13+00:00,active,143,0,False,,,2020-08-01 12:18:25,2020
129,True,0,19,True,0,0,144,True,2020-08-01 09:40:26+00:00,active,144,0,False,,,2020-08-01 12:18:25,2020
130,True,0,4,True,0,15,145,True,2020-08-01 08:33:37+00:00,active,145,0,False,,,2020-08-01 12:18:25,2020
131,True,0,2,True,0,17,146,True,2020-08-01 11:58:11+00:00,active,146,0,False,,,2020-08-01 12:18:25,2020
132,True,0,16,True,0,2,149,True,2020-08-01 12:09:25+00:00,active,149,0,True,,,2020-08-01 12:18:25,2020
133,True,1,5,True,0,13,150,True,2020-08-01 12:07:27+00:00,active,150,0,False,,,2020-08-01 12:18:25,2020
134,True,2,13,True,0,4,151,True,2020-08-01 11:34:42+00:00,active,151,0,False,,,2020-08-01 12:18:25,2020
135,True,0,5,True,0,10,152,True,2020-08-01 11:58:40+00:00,active,152,0,True,,,2020-08-01 12:18:25,2020
136,True,0,9,True,0,6,156,True,2020-08-01 11:28:21+00:00,active,156,0,False,,,2020-08-01 12:18:25,2020
137,True,1,14,True,0,0,157,True,2020-08-01 11:17:13+00:00,active,157,0,False,,,2020-08-01 12:18:25,2020
138,True,1,8,True,0,6,159,True,2020-08-01 12:01:32+00:00,active,159,0,False,,,2020-08-01 12:18:25,2020
139,True,0,3,True,0,11,160,True,2020-08-01 12:13:03+00:00,active,160,0,True,,,2020-08-01 12:18:25,2020
140,True,0,5,True,0,18,161,True,2020-08-01 12:14:08+00:00,active,161,0,True,,,2020-08-01 12:18:25,2020
141,True,0,11,True,0,4,162,True,2020-08-01 08:46:55+00:00,active,162,0,False,,,2020-08-01 12:18:25,2020
142,True,0,3,True,0,16,163,True,2020-08-01 12:05:28+00:00,active,163,0,True,,,2020-08-01 12:18:25,2020
143,True,1,8,True,0,6,167,True,2020-08-01 12:02:58+00:00,active,167,0,False,,,2020-08-01 12:18:25,2020
144,True,0,13,True,0,6,169,True,2020-08-01 08:47:27+00:00,active,169,0,False,,,2020-08-01 12:18:25,2020
145,True,0,12,True,0,2,170,True,2020-08-01 08:37:26+00:00,active,170,0,True,,,2020-08-01 12:18:25,2020
146,True,0,16,True,0,7,171,True,2020-08-01 08:32:37+00:00,active,171,0,True,,,2020-08-01 12:18:25,2020
147,True,2,3,True,0,9,173,True,2020-08-01 12:02:50+00:00,active,173,0,True,,,2020-08-01 12:18:25,2020
148,True,0,4,True,0,11,174,True,2020-08-01 10:39:42+00:00,active,174,0,False,,,2020-08-01 12:18:25,2020
149,True,1,10,True,0,6,175,True,2020-08-01 12:13:48+00:00,active,175,0,True,,,2020-08-01 12:18:25,2020
150,True,0,8,True,0,7,176,True,2020-08-01 08:38:41+00:00,active,176,0,False,,,2020-08-01 12:18:25,2020
151,True,0,7,True,0,12,177,True,2020-08-01 12:11:19+00:00,active,177,0,False,,,2020-08-01 12:18:25,2020
152,True,0,16,True,0,3,178,True,2020-08-01 12:14:20+00:00,active,178,0,False,,,2020-08-01 12:18:25,2020
153,True,2,9,True,0,14,179,True,2020-08-01 12:17:31+00:00,active,179,0,False,,,2020-08-01 12:18:25,2020
154,True,0,10,True,0,9,180,True,2020-08-01 11:07:50+00:00,active,180,0,False,,,2020-08-01 12:18:25,2020
155,True,1,9,True,0,9,181,True,2020-08-01 11:40:41+00:00,active,181,0,False,,,2020-08-01 12:18:25,2020
156,True,2,17,True,0,0,182,True,2020-08-01 11:30:12+00:00,active,182,0,True,,,2020-08-01 12:18:25,2020
157,True,0,7,True,0,12,183,True,2020-08-01 08:57:06+00:00,active,183,0,False,,,2020-08-01 12:18:25,2020
158,True,0,14,True,0,5,184,True,2020-08-01 08:37:46+00:00,active,184,0,False,,,2020-08-01 12:18:25,2020
159,True,0,9,True,0,6,185,True,2020-08-01 11:48:18+00:00,active,185,0,False,,,2020-08-01 12:18:25,2020
160,True,0,15,True,0,0,186,True,2020-08-01 12:17:00+00:00,active,186,0,True,,,2020-08-01 12:18:25,2020
161,True,0,0,True,0,15,187,True,2020-08-01 08:43:15+00:00,active,187,0,False,,,2020-08-01 12:18:25,2020
162,True,0,10,True,0,5,188,True,2020-08-01 08:55:01+00:00,active,188,0,False,,,2020-08-01 12:18:25,2020
163,True,0,17,True,0,6,189,True,2020-08-01 12:02:13+00:00,active,189,0,True,,,2020-08-01 12:18:25,2020
164,True,2,3,True,0,32,190,True,2020-08-01 12:17:24+00:00,active,190,0,True,,,2020-08-01 12:18:25,2020
165,True,0,13,True,0,2,191,True,2020-08-01 12:14:45+00:00,active,191,0,False,,,2020-08-01 12:18:25,2020
166,True,2,11,True,0,6,192,True,2020-08-01 12:01:01+00:00,active,192,0,False,,,2020-08-01 12:18:25,2020
167,True,0,9,True,0,6,193,True,2020-08-01 12:17:42+00:00,active,193,0,True,,,2020-08-01 12:18:25,2020
168,True,0,4,True,0,15,194,True,2020-08-01 08:32:53+00:00,active,194,0,False,,,2020-08-01 12:18:25,2020
169,True,0,2,True,0,21,195,True,2020-08-01 11:24:57+00:00,active,195,0,False,,,2020-08-01 12:18:25,2020
170,True,1,9,True,0,0,196,True,2020-08-01 03:39:16+00:00,active,196,0,True,,,2020-08-01 12:18:25,2020
171,True,0,11,True,0,4,197,True,2020-08-01 08:38:33+00:00,active,197,0,False,,,2020-08-01 12:18:25,2020
172,True,2,4,True,0,9,199,True,2020-08-01 08:38:47+00:00,active,199,0,False,,,2020-08-01 12:18:25,2020
173,True,0,3,True,0,16,200,True,2020-08-01 11:35:47+00:00,active,200,0,False,,,2020-08-01 12:18:25,2020
174,True,0,15,True,0,0,201,True,2020-08-01 08:17:21+00:00,active,201,0,False,,,2020-08-01 12:18:25,2020
175,True,0,13,True,0,2,202,True,2020-08-01 10:23:16+00:00,active,202,0,False,,,2020-08-01 12:18:25,2020
176,True,0,9,True,0,6,203,True,2020-08-01 08:08:14+00:00,active,203,0,False,,,2020-08-01 12:18:25,2020
177,True,0,7,True,0,8,204,True,2020-08-01 11:53:38+00:00,active,204,0,False,,,2020-08-01 12:18:25,2020
178,True,0,8,True,0,7,205,True,2020-08-01 08:38:20+00:00,active,205,0,False,,,2020-08-01 12:18:25,2020
179,True,0,21,True,0,2,206,True,2020-08-01 11:49:36+00:00,active,206,0,False,,,2020-08-01 12:18:25,2020
180,True,0,1,True,0,14,208,True,2020-08-01 08:42:02+00:00,active,208,0,True,,,2020-08-01 12:18:25,2020
181,True,1,4,True,0,10,209,True,2020-08-01 08:23:27+00:00,active,209,0,False,,,2020-08-01 12:18:25,2020
182,True,0,13,True,0,2,210,True,2020-08-01 08:57:20+00:00,active,210,0,False,,,2020-08-01 12:18:25,2020
183,True,1,1,True,0,17,211,True,2020-08-01 08:13:35+00:00,active,211,0,False,,,2020-08-01 12:18:25,2020
184,True,1,16,True,0,16,212,True,2020-08-01 08:22:22+00:00,active,212,0,False,,,2020-08-01 12:18:25,2020
185,True,0,12,True,0,4,213,True,2020-08-01 08:43:40+00:00,active,213,0,True,,,2020-08-01 12:18:25,2020
186,True,0,9,True,0,6,214,True,2020-08-01 09:08:21+00:00,active,214,0,False,,,2020-08-01 12:18:25,2020
187,True,0,5,True,0,10,215,True,2020-08-01 04:27:25+00:00,active,215,0,False,,,2020-08-01 12:18:25,2020
188,True,0,3,True,0,16,216,True,2020-08-01 08:27:38+00:00,active,216,0,False,,,2020-08-01 12:18:25,2020
189,True,0,10,True,0,9,217,True,2020-08-01 08:42:51+00:00,active,217,0,False,,,2020-08-01 12:18:25,2020
190,True,0,15,True,0,0,218,True,2020-08-01 11:38:54+00:00,active,218,0,False,,,2020-08-01 12:18:25,2020
191,True,1,4,True,0,10,219,True,2020-08-01 08:46:53+00:00,active,219,0,False,,,2020-08-01 12:18:25,2020
192,True,0,16,True,0,3,221,True,2020-08-01 12:14:50+00:00,active,221,0,False,,,2020-08-01 12:18:25,2020
193,True,0,10,True,0,4,222,True,2020-08-01 11:36:00+00:00,active,222,0,True,,,2020-08-01 12:18:25,2020
194,True,2,2,True,0,13,224,True,2020-08-01 12:03:49+00:00,active,224,0,False,,,2020-08-01 12:18:25,2020
195,True,0,0,True,0,19,225,True,2020-08-01 11:53:28+00:00,active,225,0,False,,,2020-08-01 12:18:25,2020
196,True,1,1,True,0,13,226,True,2020-08-01 12:01:46+00:00,active,226,0,False,,,2020-08-01 12:18:25,2020
197,True,0,10,True,0,9,227,True,2020-08-01 08:32:04+00:00,active,227,0,False,,,2020-08-01 12:18:25,2020
198,True,1,18,True,0,0,228,True,2020-08-01 08:42:05+00:00,active,228,0,False,,,2020-08-01 12:18:25,2020
199,True,0,7,True,0,4,232,True,2020-08-01 08:22:58+00:00,active,232,0,False,,,2020-08-01 12:18:25,2020
200,True,2,8,True,0,5,233,True,2020-08-01 08:48:37+00:00,active,233,0,False,,,2020-08-01 12:18:25,2020
201,True,0,4,True,0,11,234,True,2020-08-01 08:43:31+00:00,active,234,0,False,,,2020-08-01 12:18:25,2020
202,True,0,7,True,0,8,235,True,2020-08-01 11:42:09+00:00,active,235,0,False,,,2020-08-01 12:18:25,2020
203,True,0,5,True,0,10,236,True,2020-08-01 10:57:12+00:00,active,236,0,False,,,2020-08-01 12:18:25,2020
204,True,1,4,True,0,10,239,True,2020-08-01 08:47:12+00:00,active,239,0,False,,,2020-08-01 12:18:25,2020
205,True,0,3,True,0,12,255,True,2020-08-01 08:48:15+00:00,active,255,0,False,,,2020-08-01 12:18:25,2020
206,True,0,1,True,0,14,258,True,2020-08-01 08:47:42+00:00,active,258,0,False,,,2020-08-01 12:18:25,2020
207,True,0,15,True,0,0,259,True,2020-08-01 08:48:07+00:00,active,259,0,False,,,2020-08-01 12:18:25,2020
208,True,0,14,True,0,1,260,True,2020-08-01 12:10:29+00:00,active,260,0,False,,,2020-08-01 12:18:25,2020
209,True,0,15,True,0,0,271,True,2020-08-01 08:57:44+00:00,active,271,0,False,,,2020-08-01 12:18:25,2020
210,True,2,10,True,0,7,272,True,2020-08-01 08:58:12+00:00,active,272,0,False,,,2020-08-01 12:18:25,2020
211,True,0,8,True,0,32,273,True,2020-08-01 12:17:23+00:00,active,273,0,False,,,2020-08-01 12:18:25,2020
212,True,0,15,True,0,4,279,True,2020-08-01 08:52:46+00:00,active,279,0,False,,,2020-08-01 12:18:25,2020
213,True,1,16,True,0,2,280,True,2020-08-01 08:52:02+00:00,active,280,0,False,,,2020-08-01 12:18:25,2020
214,True,3,0,True,0,12,282,True,2020-08-01 08:51:53+00:00,active,282,0,False,,,2020-08-01 12:18:25,2020
215,True,0,1,True,0,22,296,True,2020-08-01 10:58:05+00:00,active,296,0,False,,,2020-08-01 12:18:25,2020
216,True,0,16,True,0,3,318,True,2020-08-01 12:10:30+00:00,active,318,0,False,,,2020-08-01 12:18:25,2020
217,True,0,20,True,0,5,319,True,2020-08-01 12:15:51+00:00,active,319,0,False,,,2020-08-01 12:18:25,2020
218,True,0,7,True,0,8,327,True,2020-08-01 08:52:17+00:00,active,327,0,False,,,2020-08-01 12:18:25,2020
219,True,0,7,True,0,8,328,True,2020-08-01 08:48:31+00:00,active,328,0,False,,,2020-08-01 12:18:25,2020
