,is_installed,last_reported,num_docks_disabled,num_bikes_disabled,num_bikes_available,station_status,is_renting,is_returning,num_ebikes_available,legacy_id,eightd_has_available_keys,station_id,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
317,True,2020-08-11 10:19:37+00:00,0,0,0,active,True,True,0,431,False,431,15,,,2020-08-11 14:17:45,2020
318,True,2020-08-11 14:10:50+00:00,0,0,9,active,True,True,0,432,False,432,10,,,2020-08-11 14:17:45,2020
319,True,2020-08-11 08:56:47+00:00,0,1,1,active,True,True,0,433,False,433,17,,,2020-08-11 14:17:45,2020
320,True,2020-08-10 08:56:28+00:00,0,0,0,active,True,True,0,434,False,434,19,,,2020-08-11 14:17:45,2020
321,True,2020-08-11 08:57:09+00:00,0,0,6,active,True,True,0,435,False,435,9,,,2020-08-11 14:17:45,2020
322,True,2020-08-11 13:46:57+00:00,0,0,3,active,True,True,0,436,False,436,12,,,2020-08-11 14:17:45,2020
323,True,2020-08-11 13:26:30+00:00,0,0,13,active,True,True,0,437,False,437,6,,,2020-08-11 14:17:45,2020
324,True,2020-08-11 13:32:27+00:00,0,0,7,active,True,True,0,440,False,440,10,,,2020-08-11 14:17:45,2020
325,True,2020-08-11 13:33:35+00:00,0,1,12,active,True,True,0,441,False,441,6,,,2020-08-11 14:17:45,2020
326,True,2020-08-11 08:57:04+00:00,0,1,11,active,True,True,0,442,False,442,3,,,2020-08-11 14:17:45,2020
327,True,2020-08-11 12:40:23+00:00,0,0,5,active,True,True,0,443,False,443,14,,,2020-08-11 14:17:45,2020
328,True,2020-08-11 13:30:20+00:00,0,0,9,active,True,True,0,445,False,445,10,,,2020-08-11 14:17:45,2020
329,True,2020-08-11 13:18:05+00:00,0,0,11,active,True,True,0,446,False,446,1,,,2020-08-11 14:17:45,2020
330,True,2020-08-11 08:56:23+00:00,0,0,0,active,True,True,0,447,False,447,19,,,2020-08-11 14:17:45,2020
331,True,2020-08-11 08:56:36+00:00,0,0,3,active,True,True,0,448,False,448,8,,,2020-08-11 14:17:45,2020
332,False,1970-01-02 00:00:00+00:00,0,0,0,out_of_service,True,True,0,449,False,449,0,,,2020-08-11 14:17:45,1970
333,True,2020-08-11 13:56:40+00:00,0,0,5,active,True,True,0,450,False,450,10,,,2020-08-11 14:17:45,2020
334,True,2020-08-11 12:54:25+00:00,0,0,2,active,True,True,0,451,False,451,13,,,2020-08-11 14:17:45,2020
335,True,2020-08-11 13:39:40+00:00,0,0,3,active,True,True,0,452,False,452,12,,,2020-08-11 14:17:45,2020
336,True,2020-08-11 13:40:06+00:00,0,0,2,active,True,True,0,453,False,453,13,,,2020-08-11 14:17:45,2020
337,True,2020-08-11 13:48:49+00:00,0,1,11,active,True,True,0,454,False,454,3,,,2020-08-11 14:17:45,2020
338,True,2020-08-11 12:35:36+00:00,0,1,1,active,True,True,0,455,False,455,10,,,2020-08-11 14:17:45,2020
339,True,2020-08-11 14:17:38+00:00,0,1,7,active,True,True,0,456,False,456,11,,,2020-08-11 14:17:45,2020
340,True,2020-08-11 13:38:37+00:00,0,0,3,active,True,True,0,457,False,457,8,,,2020-08-11 14:17:45,2020
341,True,2020-08-11 12:07:33+00:00,0,0,5,active,True,True,0,458,False,458,6,,,2020-08-11 14:17:45,2020
