,station_id,num_docks_available,num_docks_disabled,station_status,is_installed,legacy_id,num_bikes_disabled,is_renting,num_ebikes_available,is_returning,last_reported,eightd_has_available_keys,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
233,342,2,0,active,True,342,1,True,0,True,2020-08-22 02:32:05+00:00,False,12,2020-08-22 02:34:40,2020
234,343,12,0,active,True,343,0,True,0,True,2020-08-21 08:51:37+00:00,False,3,2020-08-22 02:34:40,2020
235,344,18,0,active,True,344,0,True,0,True,2020-08-22 01:04:42+00:00,False,1,2020-08-22 02:34:40,2020
236,345,10,0,active,True,345,1,True,0,True,2020-08-22 00:02:03+00:00,False,8,2020-08-22 02:34:40,2020
237,346,15,0,active,True,346,0,True,0,True,2020-08-22 02:10:55+00:00,False,0,2020-08-22 02:34:40,2020
238,347,1,0,active,True,347,0,True,0,True,2020-08-21 18:50:00+00:00,False,14,2020-08-22 02:34:40,2020
239,348,8,0,active,True,348,0,True,0,True,2020-08-22 02:01:45+00:00,False,7,2020-08-22 02:34:40,2020
240,349,12,0,active,True,349,0,True,0,True,2020-08-22 00:40:33+00:00,False,5,2020-08-22 02:34:40,2020
241,350,5,0,active,True,350,0,True,0,True,2020-08-22 00:24:03+00:00,False,12,2020-08-22 02:34:40,2020
242,351,1,0,active,True,351,0,True,0,True,2020-08-22 02:17:39+00:00,False,14,2020-08-22 02:34:40,2020
243,352,2,0,active,True,352,0,True,0,True,2020-08-22 01:57:30+00:00,False,13,2020-08-22 02:34:40,2020
244,353,7,0,active,True,353,0,True,0,True,2020-08-21 13:30:07+00:00,True,8,2020-08-22 02:34:40,2020
245,354,9,0,active,True,354,0,True,0,True,2020-08-22 00:54:40+00:00,False,6,2020-08-22 02:34:40,2020
246,355,2,0,active,True,355,0,True,0,True,2020-08-22 00:12:22+00:00,False,15,2020-08-22 02:34:40,2020
247,356,9,0,active,True,356,0,True,0,True,2020-08-22 02:16:41+00:00,False,14,2020-08-22 02:34:40,2020
248,357,2,0,active,True,357,0,True,0,True,2020-08-22 01:58:18+00:00,False,13,2020-08-22 02:34:40,2020
249,358,4,0,active,True,358,0,True,0,True,2020-08-22 02:23:18+00:00,False,15,2020-08-22 02:34:40,2020
250,359,8,0,active,True,359,0,True,0,True,2020-08-22 02:27:12+00:00,False,7,2020-08-22 02:34:40,2020
251,360,13,0,active,True,360,0,True,0,True,2020-08-22 02:30:30+00:00,False,2,2020-08-22 02:34:40,2020
252,361,17,0,active,True,361,0,True,0,True,2020-08-22 01:33:24+00:00,False,2,2020-08-22 02:34:40,2020
253,362,12,0,active,True,362,0,True,0,True,2020-08-22 01:17:18+00:00,False,7,2020-08-22 02:34:40,2020
254,363,4,0,active,True,363,0,True,0,True,2020-08-22 02:09:43+00:00,False,15,2020-08-22 02:34:40,2020
255,364,3,0,active,True,364,1,True,0,True,2020-08-22 02:31:17+00:00,False,15,2020-08-22 02:34:40,2020
256,365,14,0,active,True,365,0,True,0,True,2020-08-22 01:05:48+00:00,False,5,2020-08-22 02:34:40,2020
257,366,0,0,out_of_service,False,366,0,True,0,True,1970-01-02 00:00:00+00:00,False,0,2020-08-22 02:34:40,1970
258,367,2,0,active,True,367,1,True,0,True,2020-08-22 01:03:01+00:00,False,16,2020-08-22 02:34:40,2020
259,368,13,0,active,True,368,0,True,0,True,2020-08-21 18:01:46+00:00,False,2,2020-08-22 02:34:40,2020
260,369,1,0,active,True,369,0,True,0,True,2020-08-22 02:13:52+00:00,False,14,2020-08-22 02:34:40,2020
261,370,10,0,active,True,370,0,True,0,True,2020-08-22 02:00:55+00:00,False,9,2020-08-22 02:34:40,2020
262,371,11,0,active,True,371,0,True,0,True,2020-08-22 00:49:24+00:00,False,8,2020-08-22 02:34:40,2020
263,372,8,0,active,True,372,1,True,0,True,2020-08-22 02:27:13+00:00,False,10,2020-08-22 02:34:40,2020
264,373,6,0,active,True,373,0,True,0,True,2020-08-22 00:09:58+00:00,False,9,2020-08-22 02:34:40,2020
265,374,4,0,active,True,374,0,True,0,True,2020-08-22 02:03:07+00:00,False,15,2020-08-22 02:34:40,2020
266,376,3,0,active,True,376,1,True,0,True,2020-08-22 02:01:00+00:00,True,11,2020-08-22 02:34:40,2020
267,377,9,0,active,True,377,0,True,0,True,2020-08-22 02:30:40+00:00,False,10,2020-08-22 02:34:40,2020
268,378,15,0,active,True,378,0,True,0,True,2020-08-22 01:45:52+00:00,False,4,2020-08-22 02:34:40,2020
269,379,1,0,active,True,379,0,True,0,True,2020-08-22 01:50:42+00:00,False,14,2020-08-22 02:34:40,2020
270,380,18,0,active,True,380,0,True,0,True,2020-08-22 01:17:40+00:00,False,0,2020-08-22 02:34:40,2020
271,381,3,0,active,True,381,1,True,0,True,2020-08-22 02:15:57+00:00,False,15,2020-08-22 02:34:40,2020
272,384,6,0,active,True,384,0,True,0,True,2020-08-22 00:38:51+00:00,True,13,2020-08-22 02:34:40,2020
273,385,13,1,active,True,385,0,True,0,True,2020-08-22 02:29:34+00:00,False,1,2020-08-22 02:34:40,2020
274,386,4,0,active,True,386,0,True,0,True,2020-08-22 02:14:50+00:00,False,15,2020-08-22 02:34:40,2020
275,387,6,0,active,True,387,0,True,0,True,2020-08-22 01:59:14+00:00,False,9,2020-08-22 02:34:40,2020
276,388,1,0,active,True,388,0,True,0,True,2020-08-21 22:02:33+00:00,False,10,2020-08-22 02:34:40,2020
277,389,7,0,active,True,389,0,True,0,True,2020-08-22 02:12:33+00:00,False,7,2020-08-22 02:34:40,2020
278,390,6,0,active,True,390,0,True,0,True,2020-08-21 17:53:00+00:00,False,9,2020-08-22 02:34:40,2020
279,391,4,0,active,True,391,0,True,0,True,2020-08-21 22:51:56+00:00,False,11,2020-08-22 02:34:40,2020
280,392,11,0,active,True,392,0,True,0,True,2020-08-21 21:41:34+00:00,False,4,2020-08-22 02:34:40,2020
281,393,6,0,active,True,393,0,True,0,True,2020-08-21 22:13:33+00:00,False,9,2020-08-22 02:34:40,2020
282,394,14,0,active,True,394,0,True,0,True,2020-08-20 09:00:38+00:00,False,0,2020-08-22 02:34:40,2020
283,395,2,0,active,True,395,0,True,0,True,2020-08-22 00:59:22+00:00,False,13,2020-08-22 02:34:40,2020
284,396,2,0,active,True,396,0,True,0,True,2020-08-21 16:20:39+00:00,False,13,2020-08-22 02:34:40,2020
285,397,5,0,active,True,397,0,True,0,True,2020-08-21 14:41:02+00:00,False,10,2020-08-22 02:34:40,2020
286,398,16,0,active,True,398,0,True,0,True,2020-08-22 01:59:04+00:00,False,3,2020-08-22 02:34:40,2020
287,399,5,0,active,True,399,0,True,0,True,2020-08-22 02:34:22+00:00,False,10,2020-08-22 02:34:40,2020
288,400,6,0,active,True,400,0,True,0,True,2020-08-22 00:32:45+00:00,False,21,2020-08-22 02:34:40,2020
289,401,5,0,active,True,401,0,True,0,True,2020-08-22 02:30:45+00:00,False,10,2020-08-22 02:34:40,2020
290,402,8,0,active,True,402,0,True,0,True,2020-08-22 02:16:25+00:00,False,7,2020-08-22 02:34:40,2020
291,403,6,0,active,True,403,1,True,0,True,2020-08-22 02:18:23+00:00,False,8,2020-08-22 02:34:40,2020
292,404,15,0,active,True,404,0,True,0,True,2020-08-22 01:58:36+00:00,False,1,2020-08-22 02:34:40,2020
293,405,1,0,active,True,405,0,True,0,True,2020-08-21 23:11:37+00:00,False,18,2020-08-22 02:34:40,2020
294,406,10,0,active,True,406,0,True,0,True,2020-08-22 02:34:11+00:00,False,9,2020-08-22 02:34:40,2020
295,407,18,0,active,True,407,0,True,0,True,2020-08-21 23:49:56+00:00,False,1,2020-08-22 02:34:40,2020
296,408,5,0,active,True,408,0,True,0,True,2020-08-22 02:26:53+00:00,False,10,2020-08-22 02:34:40,2020
297,409,9,0,active,True,409,0,True,0,True,2020-08-22 02:34:27+00:00,False,10,2020-08-22 02:34:40,2020
298,410,10,0,active,True,410,0,True,0,True,2020-08-22 00:49:22+00:00,False,9,2020-08-22 02:34:40,2020
299,411,11,0,active,True,411,0,True,0,True,2020-08-22 00:12:03+00:00,False,4,2020-08-22 02:34:40,2020
300,412,2,0,active,True,412,0,True,0,True,2020-08-22 02:08:02+00:00,False,17,2020-08-22 02:34:40,2020
301,413,2,0,active,True,413,1,True,0,True,2020-08-22 01:16:05+00:00,False,16,2020-08-22 02:34:40,2020
302,414,19,0,active,True,414,0,True,0,True,2020-08-21 22:20:59+00:00,False,4,2020-08-22 02:34:40,2020
303,415,5,0,active,True,415,0,True,0,True,2020-08-22 01:29:14+00:00,False,14,2020-08-22 02:34:40,2020
304,416,2,0,active,True,416,1,True,0,True,2020-08-22 02:29:01+00:00,False,12,2020-08-22 02:34:40,2020
305,417,7,0,active,True,417,0,True,0,True,2020-08-22 02:31:51+00:00,False,12,2020-08-22 02:34:40,2020
306,419,1,0,active,True,419,0,True,0,True,2020-08-22 02:11:37+00:00,False,14,2020-08-22 02:34:40,2020
307,420,0,0,out_of_service,False,420,0,False,0,False,1970-01-02 00:00:00+00:00,False,0,2020-08-22 02:34:40,1970
308,421,11,0,active,True,421,0,True,0,True,2020-08-21 20:02:09+00:00,False,8,2020-08-22 02:34:40,2020
309,422,10,0,active,True,422,0,True,0,True,2020-08-21 08:57:39+00:00,False,5,2020-08-22 02:34:40,2020
310,423,9,0,active,True,423,0,True,0,True,2020-08-21 22:57:05+00:00,False,10,2020-08-22 02:34:40,2020
311,424,11,0,active,True,424,0,True,0,True,2020-08-22 01:01:51+00:00,False,8,2020-08-22 02:34:40,2020
312,425,16,0,active,True,425,0,True,0,True,2020-08-21 22:36:22+00:00,False,0,2020-08-22 02:34:40,2020
313,426,12,0,active,True,426,0,True,0,True,2020-08-22 01:34:59+00:00,False,15,2020-08-22 02:34:40,2020
314,427,18,0,active,True,427,0,True,0,True,2020-08-22 00:13:48+00:00,False,1,2020-08-22 02:34:40,2020
315,428,16,0,active,True,428,0,True,0,True,2020-08-22 01:38:44+00:00,False,3,2020-08-22 02:34:40,2020
316,430,4,0,active,True,430,0,True,0,True,2020-08-20 23:16:43+00:00,False,15,2020-08-22 02:34:40,2020
317,431,13,0,active,True,431,0,True,0,True,2020-08-22 02:12:16+00:00,False,2,2020-08-22 02:34:40,2020
318,432,11,0,active,True,432,0,True,0,True,2020-08-22 00:31:25+00:00,False,8,2020-08-22 02:34:40,2020
319,433,14,0,active,True,433,0,True,0,True,2020-08-22 00:40:57+00:00,False,5,2020-08-22 02:34:40,2020
320,434,17,0,active,True,434,0,True,0,True,2020-08-22 01:09:46+00:00,False,2,2020-08-22 02:34:40,2020
321,435,7,0,active,True,435,0,True,0,True,2020-08-21 17:31:11+00:00,False,8,2020-08-22 02:34:40,2020
322,436,10,0,active,True,436,0,True,0,True,2020-08-22 01:00:24+00:00,False,5,2020-08-22 02:34:40,2020
323,437,14,0,active,True,437,0,True,0,True,2020-08-22 02:23:12+00:00,False,5,2020-08-22 02:34:40,2020
324,440,9,0,active,True,440,0,True,0,True,2020-08-22 01:03:32+00:00,False,8,2020-08-22 02:34:40,2020
325,441,2,0,active,True,441,0,True,0,True,2020-08-22 01:51:43+00:00,False,17,2020-08-22 02:34:40,2020
326,442,1,0,active,True,442,0,True,0,True,2020-08-21 22:49:06+00:00,False,14,2020-08-22 02:34:40,2020
327,443,16,0,active,True,443,0,True,0,True,2020-08-22 00:59:04+00:00,False,3,2020-08-22 02:34:40,2020
328,445,0,0,active,True,445,0,True,0,True,2020-08-22 01:57:35+00:00,False,19,2020-08-22 02:34:40,2020
329,446,12,0,active,True,446,0,True,0,True,2020-08-22 00:22:51+00:00,False,0,2020-08-22 02:34:40,2020
330,447,19,0,active,True,447,0,True,0,True,2020-08-21 23:40:27+00:00,False,0,2020-08-22 02:34:40,2020
331,448,6,0,active,True,448,0,True,0,True,2020-08-21 07:50:58+00:00,False,5,2020-08-22 02:34:40,2020
332,449,0,0,out_of_service,False,449,0,True,0,True,1970-01-02 00:00:00+00:00,False,0,2020-08-22 02:34:40,1970
333,450,12,0,active,True,450,0,True,0,True,2020-08-22 00:46:31+00:00,False,3,2020-08-22 02:34:40,2020
334,451,13,0,active,True,451,0,True,0,True,2020-08-22 00:56:43+00:00,False,2,2020-08-22 02:34:40,2020
335,452,5,0,active,True,452,0,True,0,True,2020-08-22 02:02:05+00:00,False,10,2020-08-22 02:34:40,2020
336,453,4,0,active,True,453,2,True,0,True,2020-08-22 01:33:05+00:00,False,9,2020-08-22 02:34:40,2020
337,454,13,0,active,True,454,0,True,0,True,2020-08-22 02:27:30+00:00,False,2,2020-08-22 02:34:40,2020
338,455,3,0,active,True,455,0,True,0,True,2020-08-22 01:35:31+00:00,False,9,2020-08-22 02:34:40,2020
339,456,17,0,active,True,456,0,True,0,True,2020-08-22 01:21:29+00:00,False,2,2020-08-22 02:34:40,2020
340,457,2,0,active,True,457,0,True,0,True,2020-08-21 22:39:07+00:00,False,9,2020-08-22 02:34:40,2020
341,458,3,0,active,True,458,0,True,0,True,2020-08-22 02:33:39+00:00,False,8,2020-08-22 02:34:40,2020
342,459,9,0,active,True,459,1,True,0,True,2020-08-22 02:32:42+00:00,False,13,2020-08-22 02:34:40,2020
