,num_ebikes_available,num_bikes_available,eightd_has_available_keys,legacy_id,num_docks_disabled,station_status,is_returning,num_bikes_disabled,station_id,last_reported,is_installed,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
281,0,9,False,392,0,active,True,0,392,2020-07-25 18:41:10+00:00,True,6,True,,,2020-07-26 08:27:00,2020
282,0,5,False,393,0,active,True,0,393,2020-07-25 08:55:17+00:00,True,10,True,,,2020-07-26 08:27:00,2020
283,0,2,False,394,0,active,True,0,394,2020-07-25 08:55:45+00:00,True,12,True,,,2020-07-26 08:27:00,2020
284,0,4,False,395,0,active,True,0,395,2020-07-25 22:07:43+00:00,True,11,True,,,2020-07-26 08:27:00,2020
285,0,9,False,396,0,active,True,0,396,2020-07-25 23:44:41+00:00,True,6,True,,,2020-07-26 08:27:00,2020
286,0,12,False,397,0,active,True,0,397,2020-07-25 23:16:38+00:00,True,3,True,,,2020-07-26 08:27:00,2020
287,0,5,False,398,0,active,True,0,398,2020-07-26 04:22:02+00:00,True,14,True,,,2020-07-26 08:27:00,2020
288,0,15,False,399,0,active,True,0,399,2020-07-26 06:12:08+00:00,True,0,True,,,2020-07-26 08:27:00,2020
289,0,4,False,400,0,active,True,0,400,2020-07-26 03:48:04+00:00,True,23,True,,,2020-07-26 08:27:00,2020
290,0,10,False,401,0,active,True,0,401,2020-07-26 03:25:05+00:00,True,5,True,,,2020-07-26 08:27:00,2020
291,0,7,False,402,0,active,True,0,402,2020-07-26 04:16:14+00:00,True,8,True,,,2020-07-26 08:27:00,2020
292,0,9,False,403,0,active,True,0,403,2020-07-26 06:37:42+00:00,True,6,True,,,2020-07-26 08:27:00,2020
293,0,6,False,404,0,active,True,0,404,2020-07-26 07:06:51+00:00,True,10,True,,,2020-07-26 08:27:00,2020
294,0,19,False,405,0,active,True,0,405,2020-07-25 22:22:58+00:00,True,0,True,,,2020-07-26 08:27:00,2020
295,0,4,False,406,0,active,True,0,406,2020-07-26 04:24:47+00:00,True,11,True,,,2020-07-26 08:27:00,2020
296,0,1,False,407,0,active,True,0,407,2020-07-26 04:56:43+00:00,True,18,True,,,2020-07-26 08:27:00,2020
297,0,15,False,408,0,active,True,0,408,2020-07-26 05:45:55+00:00,True,0,True,,,2020-07-26 08:27:00,2020
