,num_docks_disabled,is_renting,station_status,num_bikes_available,num_ebikes_available,station_id,num_docks_available,eightd_has_available_keys,last_reported,is_installed,is_returning,num_bikes_disabled,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
221,0,True,active,10,0,330,5,False,2020-08-07 05:07:32+00:00,True,True,0,330,,,2020-08-07 08:27:10,2020
222,0,True,active,9,0,331,6,False,2020-08-07 06:52:21+00:00,True,True,0,331,,,2020-08-07 08:27:10,2020
223,0,True,active,13,0,332,2,False,2020-08-07 07:43:33+00:00,True,True,0,332,,,2020-08-07 08:27:10,2020
224,0,True,active,22,0,333,3,False,2020-08-07 05:48:04+00:00,True,True,0,333,,,2020-08-07 08:27:10,2020
225,0,True,active,3,0,334,16,False,2020-08-07 05:47:47+00:00,True,True,0,334,,,2020-08-07 08:27:10,2020
226,0,True,active,11,0,335,8,False,2020-08-07 05:43:15+00:00,True,True,0,335,,,2020-08-07 08:27:10,2020
227,0,True,active,14,0,336,1,False,2020-08-07 02:12:56+00:00,True,True,0,336,,,2020-08-07 08:27:10,2020
228,0,True,active,12,0,337,3,False,2020-08-07 03:36:32+00:00,True,True,0,337,,,2020-08-07 08:27:10,2020
229,0,True,active,6,0,338,8,False,2020-08-07 06:51:25+00:00,True,True,1,338,,,2020-08-07 08:27:10,2020
230,0,False,active,14,0,339,1,False,2020-08-07 02:28:05+00:00,True,False,0,339,,,2020-08-07 08:27:10,2020
231,0,True,active,17,0,340,2,False,2020-08-06 08:37:01+00:00,True,True,0,340,,,2020-08-07 08:27:10,2020
232,0,True,active,1,0,341,14,True,2020-08-07 02:55:09+00:00,True,True,0,341,,,2020-08-07 08:27:10,2020
233,0,True,active,12,0,342,3,False,2020-08-07 07:11:06+00:00,True,True,0,342,,,2020-08-07 08:27:10,2020
234,0,True,active,6,0,343,9,False,2020-08-06 08:36:41+00:00,True,True,0,343,,,2020-08-07 08:27:10,2020
235,0,True,active,0,0,344,19,False,2020-08-07 02:09:43+00:00,True,True,0,344,,,2020-08-07 08:27:10,2020
236,0,True,active,17,0,345,2,False,2020-08-07 04:52:20+00:00,True,True,0,345,,,2020-08-07 08:27:10,2020
237,0,True,active,9,0,346,6,False,2020-08-07 02:56:46+00:00,True,True,0,346,,,2020-08-07 08:27:10,2020
238,0,True,active,13,0,347,1,False,2020-08-07 02:26:29+00:00,True,True,1,347,,,2020-08-07 08:27:10,2020
239,0,True,active,5,0,348,10,False,2020-08-06 23:32:35+00:00,True,True,0,348,,,2020-08-07 08:27:10,2020
240,0,True,active,6,0,349,11,True,2020-08-07 03:53:46+00:00,True,True,0,349,,,2020-08-07 08:27:10,2020
241,0,True,active,8,0,350,9,False,2020-08-06 23:33:10+00:00,True,True,0,350,,,2020-08-07 08:27:10,2020
242,0,True,active,10,0,351,5,False,2020-08-07 05:22:13+00:00,True,True,0,351,,,2020-08-07 08:27:10,2020
243,0,True,active,14,0,352,1,False,2020-08-07 07:20:27+00:00,True,True,0,352,,,2020-08-07 08:27:10,2020
244,0,True,active,7,0,353,8,True,2020-08-06 22:33:20+00:00,True,True,0,353,,,2020-08-07 08:27:10,2020
245,0,True,active,4,0,354,11,False,2020-08-07 07:28:39+00:00,True,True,0,354,,,2020-08-07 08:27:10,2020
246,0,True,active,12,0,355,5,False,2020-08-07 05:52:10+00:00,True,True,0,355,,,2020-08-07 08:27:10,2020
247,0,True,active,7,0,356,16,False,2020-08-07 08:09:13+00:00,True,True,0,356,,,2020-08-07 08:27:10,2020
248,0,True,active,13,0,357,2,False,2020-08-07 00:34:27+00:00,True,True,0,357,,,2020-08-07 08:27:10,2020
249,0,True,active,17,0,358,2,False,2020-08-07 05:26:32+00:00,True,True,0,358,,,2020-08-07 08:27:10,2020
250,0,True,active,1,0,359,14,False,2020-08-07 06:24:31+00:00,True,True,0,359,,,2020-08-07 08:27:10,2020
251,0,True,active,10,0,360,5,False,2020-08-07 06:18:16+00:00,True,True,0,360,,,2020-08-07 08:27:10,2020
252,0,True,active,12,0,361,6,False,2020-08-07 07:01:01+00:00,True,True,1,361,,,2020-08-07 08:27:10,2020
253,0,True,active,10,0,362,9,False,2020-08-07 05:10:55+00:00,True,True,0,362,,,2020-08-07 08:27:10,2020
254,0,True,active,9,0,363,9,False,2020-08-07 06:20:22+00:00,True,True,1,363,,,2020-08-07 08:27:10,2020
255,0,True,active,17,0,364,1,False,2020-08-07 05:50:02+00:00,True,True,1,364,,,2020-08-07 08:27:10,2020
256,0,True,active,4,0,365,15,False,2020-08-07 04:19:47+00:00,True,True,0,365,,,2020-08-07 08:27:10,2020
257,0,True,active,8,0,366,7,False,2020-08-07 06:11:30+00:00,True,True,0,366,,,2020-08-07 08:27:10,2020
258,0,True,active,18,0,367,1,False,2020-08-07 08:08:08+00:00,True,True,0,367,,,2020-08-07 08:27:10,2020
259,0,True,active,5,0,368,10,False,2020-08-07 04:01:14+00:00,True,True,0,368,,,2020-08-07 08:27:10,2020
260,0,True,active,2,0,369,13,False,2020-08-07 07:59:12+00:00,True,True,0,369,,,2020-08-07 08:27:10,2020
261,0,True,active,3,0,370,15,False,2020-08-07 04:45:24+00:00,True,True,1,370,,,2020-08-07 08:27:10,2020
262,0,True,active,16,0,371,3,False,2020-08-07 03:18:01+00:00,True,True,0,371,,,2020-08-07 08:27:10,2020
263,0,True,active,9,0,372,10,False,2020-08-07 06:07:30+00:00,True,True,0,372,,,2020-08-07 08:27:10,2020
264,0,True,active,7,0,373,8,False,2020-08-06 22:44:04+00:00,True,True,0,373,,,2020-08-07 08:27:10,2020
265,0,True,active,17,0,374,2,False,2020-08-07 04:58:59+00:00,True,True,0,374,,,2020-08-07 08:27:10,2020
266,0,True,active,8,0,376,7,False,2020-08-07 04:48:50+00:00,True,True,0,376,,,2020-08-07 08:27:10,2020
267,0,False,active,16,0,377,3,False,2020-08-07 00:59:19+00:00,True,False,0,377,,,2020-08-07 08:27:10,2020
268,0,True,active,7,0,378,12,False,2020-08-07 08:24:00+00:00,True,True,0,378,,,2020-08-07 08:27:10,2020
269,0,True,active,10,0,379,5,False,2020-08-07 05:07:11+00:00,True,True,0,379,,,2020-08-07 08:27:10,2020
270,0,True,active,1,0,380,17,False,2020-08-07 06:35:15+00:00,True,True,0,380,,,2020-08-07 08:27:10,2020
271,0,True,active,18,0,381,1,False,2020-08-07 08:13:41+00:00,True,True,0,381,,,2020-08-07 08:27:10,2020
272,0,True,active,10,0,384,9,True,2020-08-07 05:09:51+00:00,True,True,0,384,,,2020-08-07 08:27:10,2020
273,1,True,active,2,0,385,12,False,2020-08-07 08:18:55+00:00,True,True,0,385,,,2020-08-07 08:27:10,2020
274,0,True,active,5,0,386,13,False,2020-08-07 04:05:22+00:00,True,True,1,386,,,2020-08-07 08:27:10,2020
275,0,True,active,14,0,387,1,False,2020-08-07 02:25:35+00:00,True,True,0,387,,,2020-08-07 08:27:10,2020
276,0,True,active,2,0,388,9,False,2020-08-07 00:56:36+00:00,True,True,0,388,,,2020-08-07 08:27:10,2020
277,0,True,active,13,0,389,0,False,2020-08-07 07:08:52+00:00,True,True,1,389,,,2020-08-07 08:27:10,2020
278,0,True,active,14,0,390,1,False,2020-08-07 07:27:53+00:00,True,True,0,390,,,2020-08-07 08:27:10,2020
279,0,True,active,13,0,391,2,False,2020-08-07 08:00:45+00:00,True,True,0,391,,,2020-08-07 08:27:10,2020
280,0,True,active,7,0,392,8,False,2020-08-07 02:01:19+00:00,True,True,0,392,,,2020-08-07 08:27:10,2020
281,0,True,active,5,0,393,10,False,2020-08-07 00:32:34+00:00,True,True,0,393,,,2020-08-07 08:27:10,2020
282,0,True,active,1,0,394,13,False,2020-08-07 07:50:15+00:00,True,True,0,394,,,2020-08-07 08:27:10,2020
283,0,True,active,11,0,395,4,False,2020-08-06 22:05:57+00:00,True,True,0,395,,,2020-08-07 08:27:10,2020
284,0,True,active,14,0,396,1,False,2020-08-07 02:40:13+00:00,True,True,0,396,,,2020-08-07 08:27:10,2020
285,0,True,active,9,0,397,6,False,2020-08-07 06:41:27+00:00,True,True,0,397,,,2020-08-07 08:27:10,2020
286,0,True,active,5,0,398,14,False,2020-08-07 02:44:51+00:00,True,True,0,398,,,2020-08-07 08:27:10,2020
287,0,True,active,5,0,399,10,False,2020-08-07 03:54:07+00:00,True,True,0,399,,,2020-08-07 08:27:10,2020
288,0,True,active,4,0,400,23,False,2020-08-07 04:25:15+00:00,True,True,0,400,,,2020-08-07 08:27:10,2020
289,0,True,active,13,0,401,2,False,2020-08-07 02:19:29+00:00,True,True,0,401,,,2020-08-07 08:27:10,2020
290,0,True,active,3,0,402,11,False,2020-08-07 06:23:33+00:00,True,True,1,402,,,2020-08-07 08:27:10,2020
291,0,True,active,6,0,403,8,False,2020-08-07 06:12:47+00:00,True,True,1,403,,,2020-08-07 08:27:10,2020
292,0,True,active,16,0,404,0,False,2020-08-07 04:57:42+00:00,True,True,0,404,,,2020-08-07 08:27:10,2020
293,0,True,active,16,0,405,3,False,2020-08-06 22:27:52+00:00,True,True,0,405,,,2020-08-07 08:27:10,2020
294,0,True,active,10,0,406,9,False,2020-08-07 04:01:19+00:00,True,True,0,406,,,2020-08-07 08:27:10,2020
295,0,True,active,1,0,407,18,False,2020-08-07 02:54:16+00:00,True,True,0,407,,,2020-08-07 08:27:10,2020
296,0,True,active,13,0,408,2,False,2020-08-07 00:52:27+00:00,True,True,0,408,,,2020-08-07 08:27:10,2020
297,0,True,active,17,0,409,2,False,2020-08-07 07:14:12+00:00,True,True,0,409,,,2020-08-07 08:27:10,2020
298,0,True,active,12,0,410,7,False,2020-08-07 04:07:28+00:00,True,True,0,410,,,2020-08-07 08:27:10,2020
299,0,True,active,6,0,411,9,False,2020-08-07 04:33:34+00:00,True,True,0,411,,,2020-08-07 08:27:10,2020
300,0,True,active,7,0,412,11,False,2020-08-07 04:25:30+00:00,True,True,1,412,,,2020-08-07 08:27:10,2020
301,0,True,active,19,0,413,0,False,2020-08-07 04:03:27+00:00,True,True,0,413,,,2020-08-07 08:27:10,2020
302,0,True,active,2,0,414,21,False,2020-08-06 23:57:55+00:00,True,True,0,414,,,2020-08-07 08:27:10,2020
303,0,True,active,2,0,415,17,False,2020-08-07 07:36:17+00:00,True,True,0,415,,,2020-08-07 08:27:10,2020
304,0,True,active,1,0,416,14,False,2020-08-07 07:30:20+00:00,True,True,0,416,,,2020-08-07 08:27:10,2020
305,0,True,active,17,0,417,2,False,2020-08-07 04:25:29+00:00,True,True,0,417,,,2020-08-07 08:27:10,2020
306,0,True,active,4,0,419,11,False,2020-08-07 04:43:06+00:00,True,True,0,419,,,2020-08-07 08:27:10,2020
307,0,False,out_of_service,0,0,420,0,False,1970-01-02 00:00:00+00:00,False,False,0,420,,,2020-08-07 08:27:10,1970
308,0,False,active,14,0,421,5,False,2020-08-07 00:20:34+00:00,True,False,0,421,,,2020-08-07 08:27:10,2020
309,0,True,active,8,0,422,7,False,2020-08-07 00:32:19+00:00,True,True,0,422,,,2020-08-07 08:27:10,2020
310,0,True,active,6,0,423,13,False,2020-08-06 23:28:42+00:00,True,True,0,423,,,2020-08-07 08:27:10,2020
311,0,True,active,6,0,424,12,False,2020-08-07 03:09:02+00:00,True,True,1,424,,,2020-08-07 08:27:10,2020
312,0,True,active,16,0,425,0,False,2020-08-07 00:54:06+00:00,True,True,0,425,,,2020-08-07 08:27:10,2020
313,0,True,active,6,0,426,21,False,2020-08-07 07:40:08+00:00,True,True,0,426,,,2020-08-07 08:27:10,2020
314,0,True,active,0,0,427,19,False,2020-08-06 20:59:13+00:00,True,True,0,427,,,2020-08-07 08:27:10,2020
315,0,True,active,5,0,428,14,False,2020-08-07 08:02:07+00:00,True,True,0,428,,,2020-08-07 08:27:10,2020
316,0,True,active,14,0,430,5,False,2020-08-06 23:30:53+00:00,True,True,0,430,,,2020-08-07 08:27:10,2020
317,0,True,active,2,0,431,13,False,2020-08-06 21:37:15+00:00,True,True,0,431,,,2020-08-07 08:27:10,2020
318,0,True,active,9,0,432,10,False,2020-08-06 22:13:27+00:00,True,True,0,432,,,2020-08-07 08:27:10,2020
319,0,True,active,5,0,433,14,False,2020-08-06 23:21:26+00:00,True,True,0,433,,,2020-08-07 08:27:10,2020
320,0,True,active,1,0,434,18,False,2020-08-06 21:55:29+00:00,True,True,0,434,,,2020-08-07 08:27:10,2020
321,0,True,active,8,0,435,7,False,2020-08-07 01:38:00+00:00,True,True,0,435,,,2020-08-07 08:27:10,2020
322,0,True,active,1,0,436,14,False,2020-08-07 08:02:43+00:00,True,True,0,436,,,2020-08-07 08:27:10,2020
323,0,True,active,2,0,437,17,False,2020-08-07 07:23:14+00:00,True,True,0,437,,,2020-08-07 08:27:10,2020
324,0,True,active,6,0,440,11,False,2020-08-07 01:29:13+00:00,True,True,0,440,,,2020-08-07 08:27:10,2020
325,0,True,active,13,0,441,6,False,2020-08-07 05:22:20+00:00,True,True,0,441,,,2020-08-07 08:27:10,2020
326,0,True,active,7,0,442,8,False,2020-08-07 06:56:26+00:00,True,True,0,442,,,2020-08-07 08:27:10,2020
327,0,True,active,2,0,443,17,False,2020-08-06 22:04:12+00:00,True,True,0,443,,,2020-08-07 08:27:10,2020
328,0,True,active,6,0,445,12,False,2020-08-07 05:10:05+00:00,True,True,1,445,,,2020-08-07 08:27:10,2020
329,0,True,active,8,0,446,3,False,2020-08-07 06:08:06+00:00,True,True,1,446,,,2020-08-07 08:27:10,2020
330,0,True,active,0,0,447,19,False,2020-08-06 22:11:17+00:00,True,True,0,447,,,2020-08-07 08:27:10,2020
331,0,True,active,6,0,448,5,False,2020-08-06 14:48:41+00:00,True,True,0,448,,,2020-08-07 08:27:10,2020
332,0,True,out_of_service,0,0,449,0,False,1970-01-02 00:00:00+00:00,False,True,0,449,,,2020-08-07 08:27:10,1970
333,0,True,active,5,0,450,10,False,2020-08-07 04:08:35+00:00,True,True,0,450,,,2020-08-07 08:27:10,2020
334,0,True,active,3,0,451,12,False,2020-08-07 03:02:39+00:00,True,True,0,451,,,2020-08-07 08:27:10,2020
335,0,True,active,4,0,452,11,False,2020-08-07 04:56:48+00:00,True,True,0,452,,,2020-08-07 08:27:10,2020
336,0,True,active,2,0,453,13,False,2020-08-07 03:22:23+00:00,True,True,0,453,,,2020-08-07 08:27:10,2020
337,0,True,active,9,0,454,5,False,2020-08-07 08:17:36+00:00,True,True,1,454,,,2020-08-07 08:27:10,2020
338,0,True,active,10,0,455,1,False,2020-08-07 00:37:00+00:00,True,True,1,455,,,2020-08-07 08:27:10,2020
339,0,True,active,6,0,456,13,False,2020-08-07 03:17:08+00:00,True,True,0,456,,,2020-08-07 08:27:10,2020
340,0,True,active,3,0,457,8,False,2020-08-07 01:22:57+00:00,True,True,0,457,,,2020-08-07 08:27:10,2020
341,0,True,active,2,0,458,9,False,2020-08-07 00:17:41+00:00,True,True,0,458,,,2020-08-07 08:27:10,2020
