,num_ebikes_available,station_id,legacy_id,num_docks_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,is_renting,is_installed,num_docks_disabled,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
150,0,176,176,6,False,True,0,2020-07-29 18:07:00+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
151,0,177,177,9,False,True,0,2020-07-29 18:08:27+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
152,0,178,178,7,False,True,2,2020-07-29 18:44:27+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
153,0,179,179,11,False,True,0,2020-07-29 18:35:25+00:00,True,True,0,active,14,,,2020-07-29 18:45:20,2020
154,0,180,180,9,False,True,0,2020-07-29 17:11:09+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
155,0,181,181,12,False,True,0,2020-07-29 18:36:09+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
156,0,182,182,14,True,True,0,2020-07-29 17:22:11+00:00,True,True,0,active,5,,,2020-07-29 18:45:20,2020
157,0,183,183,9,False,True,0,2020-07-29 17:41:03+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
158,0,184,184,8,False,True,0,2020-07-29 18:41:46+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
159,0,185,185,11,False,True,0,2020-07-29 18:22:26+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
160,0,186,186,4,True,True,0,2020-07-29 18:29:19+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
161,0,187,187,6,False,True,0,2020-07-29 15:08:20+00:00,True,True,0,active,9,,,2020-07-29 18:45:20,2020
162,0,188,188,5,False,True,0,2020-07-29 15:29:37+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
163,0,189,189,6,True,True,0,2020-07-29 18:21:40+00:00,True,True,0,active,17,,,2020-07-29 18:45:20,2020
164,0,190,190,13,True,True,1,2020-07-29 18:21:04+00:00,True,True,0,active,23,,,2020-07-29 18:45:20,2020
165,0,191,191,13,False,True,0,2020-07-29 18:11:10+00:00,True,True,0,active,2,,,2020-07-29 18:45:20,2020
166,0,192,192,4,False,True,1,2020-07-29 18:41:51+00:00,True,True,0,active,14,,,2020-07-29 18:45:20,2020
167,0,193,193,2,True,True,0,2020-07-29 18:02:18+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
168,0,194,194,5,False,True,0,2020-07-29 18:11:48+00:00,True,True,0,active,14,,,2020-07-29 18:45:20,2020
169,0,195,195,10,False,True,1,2020-07-29 18:44:20+00:00,True,True,0,active,12,,,2020-07-29 18:45:20,2020
170,0,196,196,10,True,True,0,2020-07-29 14:01:29+00:00,True,True,0,active,0,,,2020-07-29 18:45:20,2020
171,0,197,197,14,False,True,0,2020-07-29 18:33:42+00:00,True,True,0,active,1,,,2020-07-29 18:45:20,2020
172,0,199,199,8,False,True,0,2020-07-29 16:57:39+00:00,True,True,0,active,7,,,2020-07-29 18:45:20,2020
173,0,200,200,8,False,True,0,2020-07-29 17:39:39+00:00,True,True,0,active,11,,,2020-07-29 18:45:20,2020
174,0,201,201,15,False,True,0,2020-07-29 12:09:09+00:00,True,True,0,active,0,,,2020-07-29 18:45:20,2020
175,0,202,202,11,False,True,1,2020-07-29 18:19:18+00:00,True,True,0,active,3,,,2020-07-29 18:45:20,2020
176,0,203,203,10,False,True,0,2020-07-29 18:07:29+00:00,True,True,0,active,5,,,2020-07-29 18:45:20,2020
177,0,204,204,14,False,True,0,2020-07-29 15:54:56+00:00,True,True,0,active,1,,,2020-07-29 18:45:20,2020
178,0,205,205,10,False,True,1,2020-07-29 08:20:53+00:00,True,True,0,active,4,,,2020-07-29 18:45:20,2020
179,0,206,206,13,False,True,0,2020-07-29 17:54:46+00:00,True,True,0,active,10,,,2020-07-29 18:45:20,2020
180,0,208,208,3,True,True,0,2020-07-29 17:21:12+00:00,True,True,0,active,12,,,2020-07-29 18:45:20,2020
181,0,209,209,1,False,True,1,2020-07-29 15:56:19+00:00,True,True,0,active,13,,,2020-07-29 18:45:20,2020
182,0,210,210,15,False,True,0,2020-07-29 18:34:31+00:00,True,True,0,active,0,,,2020-07-29 18:45:20,2020
