,num_bikes_available,num_docks_disabled,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,num_bikes_disabled,is_renting,is_installed,last_reported,legacy_id,timestamp_of_data_read_request,year_station_last_reported
233,4,0,True,active,0,False,11,342,0,True,True,2020-08-11 02:50:33+00:00,342,2020-08-11 02:53:35,2020
234,6,0,True,active,0,False,9,343,0,True,True,2020-08-10 04:41:14+00:00,343,2020-08-11 02:53:35,2020
235,2,0,True,active,0,False,17,344,0,True,True,2020-08-11 01:58:41+00:00,344,2020-08-11 02:53:35,2020
236,5,0,True,active,0,False,12,345,2,True,True,2020-08-11 00:30:15+00:00,345,2020-08-11 02:53:35,2020
237,5,0,True,active,0,False,10,346,0,True,True,2020-08-11 02:38:36+00:00,346,2020-08-11 02:53:35,2020
238,12,0,True,active,0,False,3,347,0,True,True,2020-08-10 18:56:34+00:00,347,2020-08-11 02:53:35,2020
239,4,0,True,active,0,False,10,348,1,True,True,2020-08-10 22:31:14+00:00,348,2020-08-11 02:53:35,2020
240,5,0,True,active,0,True,12,349,0,True,True,2020-08-10 22:16:36+00:00,349,2020-08-11 02:53:35,2020
241,13,0,True,active,0,False,4,350,0,True,True,2020-08-10 19:23:29+00:00,350,2020-08-11 02:53:35,2020
242,6,0,True,active,0,False,9,351,0,True,True,2020-08-11 00:05:40+00:00,351,2020-08-11 02:53:35,2020
243,10,0,True,active,0,False,5,352,0,True,True,2020-08-11 02:29:48+00:00,352,2020-08-11 02:53:35,2020
244,5,0,True,active,0,True,10,353,0,True,True,2020-08-10 15:45:32+00:00,353,2020-08-11 02:53:35,2020
245,11,0,True,active,0,False,3,354,1,True,True,2020-08-11 02:14:27+00:00,354,2020-08-11 02:53:35,2020
246,14,0,True,active,0,False,3,355,0,True,True,2020-08-11 00:39:59+00:00,355,2020-08-11 02:53:35,2020
247,1,0,True,active,0,False,22,356,0,True,True,2020-08-11 02:43:35+00:00,356,2020-08-11 02:53:35,2020
248,5,0,True,active,0,False,10,357,0,True,True,2020-08-10 23:59:27+00:00,357,2020-08-11 02:53:35,2020
249,10,0,True,active,0,False,9,358,0,True,True,2020-08-11 02:44:17+00:00,358,2020-08-11 02:53:35,2020
250,2,0,True,active,0,False,13,359,0,True,True,2020-08-11 02:47:14+00:00,359,2020-08-11 02:53:35,2020
251,8,0,True,active,0,False,7,360,0,True,True,2020-08-11 02:34:24+00:00,360,2020-08-11 02:53:35,2020
252,14,0,True,active,0,False,5,361,0,True,True,2020-08-11 02:37:38+00:00,361,2020-08-11 02:53:35,2020
253,11,0,True,active,0,False,8,362,0,True,True,2020-08-11 00:56:49+00:00,362,2020-08-11 02:53:35,2020
254,9,0,True,active,0,False,9,363,1,True,True,2020-08-11 01:43:28+00:00,363,2020-08-11 02:53:35,2020
255,14,0,True,active,0,False,5,364,0,True,True,2020-08-11 02:23:05+00:00,364,2020-08-11 02:53:35,2020
256,1,0,True,active,0,False,16,365,2,True,True,2020-08-11 02:19:07+00:00,365,2020-08-11 02:53:35,2020
257,11,0,True,active,0,False,4,366,0,True,True,2020-08-11 01:50:31+00:00,366,2020-08-11 02:53:35,2020
258,18,0,True,active,0,False,1,367,0,True,True,2020-08-11 01:23:18+00:00,367,2020-08-11 02:53:35,2020
259,7,0,True,active,0,False,7,368,1,True,True,2020-08-11 00:04:36+00:00,368,2020-08-11 02:53:35,2020
260,14,0,True,active,0,False,0,369,1,True,True,2020-08-11 01:53:15+00:00,369,2020-08-11 02:53:35,2020
261,11,0,True,active,0,False,8,370,0,True,True,2020-08-11 02:50:21+00:00,370,2020-08-11 02:53:35,2020
262,16,0,True,active,0,False,3,371,0,True,True,2020-08-11 02:00:55+00:00,371,2020-08-11 02:53:35,2020
263,7,0,True,active,0,False,12,372,0,True,True,2020-08-11 02:33:51+00:00,372,2020-08-11 02:53:35,2020
264,7,0,True,active,0,False,8,373,0,True,True,2020-08-10 21:39:18+00:00,373,2020-08-11 02:53:35,2020
265,0,0,True,active,0,False,18,374,1,True,True,2020-08-11 01:22:17+00:00,374,2020-08-11 02:53:35,2020
266,12,0,True,active,0,False,3,376,0,True,True,2020-08-11 01:54:03+00:00,376,2020-08-11 02:53:35,2020
267,14,0,True,active,0,False,5,377,0,True,True,2020-08-11 01:49:20+00:00,377,2020-08-11 02:53:35,2020
268,9,0,True,active,0,False,10,378,0,True,True,2020-08-11 02:26:50+00:00,378,2020-08-11 02:53:35,2020
269,11,0,True,active,0,False,4,379,0,True,True,2020-08-11 01:37:11+00:00,379,2020-08-11 02:53:35,2020
270,0,0,True,active,0,False,18,380,0,True,True,2020-08-11 02:19:42+00:00,380,2020-08-11 02:53:35,2020
271,10,0,True,active,0,False,9,381,0,True,True,2020-08-11 02:21:55+00:00,381,2020-08-11 02:53:35,2020
272,15,0,True,active,0,True,2,384,2,True,True,2020-08-11 02:36:06+00:00,384,2020-08-11 02:53:35,2020
273,4,1,True,active,0,False,8,385,2,True,True,2020-08-11 00:15:28+00:00,385,2020-08-11 02:53:35,2020
274,10,0,True,active,0,False,7,386,2,True,True,2020-08-11 02:47:31+00:00,386,2020-08-11 02:53:35,2020
275,8,0,True,active,0,False,6,387,1,True,True,2020-08-11 02:43:39+00:00,387,2020-08-11 02:53:35,2020
276,5,0,True,active,0,False,6,388,0,True,True,2020-08-10 22:45:24+00:00,388,2020-08-11 02:53:35,2020
277,14,0,True,active,0,False,0,389,0,True,True,2020-08-10 21:07:52+00:00,389,2020-08-11 02:53:35,2020
278,14,0,True,active,0,False,1,390,0,True,True,2020-08-11 02:32:47+00:00,390,2020-08-11 02:53:35,2020
279,13,0,True,active,0,False,2,391,0,True,True,2020-08-11 01:20:41+00:00,391,2020-08-11 02:53:35,2020
280,8,0,True,active,0,False,7,392,0,True,True,2020-08-10 21:53:47+00:00,392,2020-08-11 02:53:35,2020
281,6,0,True,active,0,False,8,393,1,True,True,2020-08-10 01:22:59+00:00,393,2020-08-11 02:53:35,2020
282,2,0,True,active,0,False,12,394,0,True,True,2020-08-11 02:04:18+00:00,394,2020-08-11 02:53:35,2020
283,10,0,True,active,0,False,5,395,0,True,True,2020-08-10 16:55:20+00:00,395,2020-08-11 02:53:35,2020
284,12,0,True,active,0,False,3,396,0,True,True,2020-08-10 23:27:29+00:00,396,2020-08-11 02:53:35,2020
285,14,0,True,active,0,False,1,397,0,True,True,2020-08-11 01:57:04+00:00,397,2020-08-11 02:53:35,2020
286,16,0,True,active,0,False,3,398,0,True,True,2020-08-11 01:18:31+00:00,398,2020-08-11 02:53:35,2020
287,9,0,True,active,0,False,5,399,1,True,True,2020-08-11 00:41:54+00:00,399,2020-08-11 02:53:35,2020
288,9,0,True,active,0,False,18,400,0,True,True,2020-08-10 20:50:16+00:00,400,2020-08-11 02:53:35,2020
289,5,0,True,active,0,False,10,401,0,True,True,2020-08-11 01:17:34+00:00,401,2020-08-11 02:53:35,2020
290,6,0,True,active,0,False,8,402,1,True,True,2020-08-11 01:28:49+00:00,402,2020-08-11 02:53:35,2020
291,13,0,True,active,0,False,1,403,1,True,True,2020-08-11 02:04:51+00:00,403,2020-08-11 02:53:35,2020
292,9,0,True,active,0,False,6,404,1,True,True,2020-08-11 02:41:39+00:00,404,2020-08-11 02:53:35,2020
293,5,0,True,active,0,False,14,405,0,True,True,2020-08-11 00:33:15+00:00,405,2020-08-11 02:53:35,2020
294,18,0,True,active,0,False,1,406,0,True,True,2020-08-11 01:02:53+00:00,406,2020-08-11 02:53:35,2020
295,0,0,True,active,0,False,19,407,0,True,True,2020-08-11 00:33:03+00:00,407,2020-08-11 02:53:35,2020
296,8,0,True,active,0,False,7,408,0,True,True,2020-08-11 00:32:33+00:00,408,2020-08-11 02:53:35,2020
297,17,0,True,active,0,False,2,409,0,True,True,2020-08-11 02:44:51+00:00,409,2020-08-11 02:53:35,2020
298,16,0,True,active,0,False,3,410,0,True,True,2020-08-10 21:44:58+00:00,410,2020-08-11 02:53:35,2020
299,5,0,True,active,0,False,10,411,0,True,True,2020-08-10 16:41:54+00:00,411,2020-08-11 02:53:35,2020
300,16,0,True,active,0,False,2,412,1,True,True,2020-08-11 02:04:41+00:00,412,2020-08-11 02:53:35,2020
301,17,0,True,active,0,False,2,413,0,True,True,2020-08-11 02:38:43+00:00,413,2020-08-11 02:53:35,2020
302,3,0,True,active,0,False,20,414,0,True,True,2020-08-10 23:53:12+00:00,414,2020-08-11 02:53:35,2020
303,10,0,True,active,0,False,8,415,1,True,True,2020-08-11 02:29:59+00:00,415,2020-08-11 02:53:35,2020
304,2,0,True,active,0,False,12,416,1,True,True,2020-08-11 02:02:37+00:00,416,2020-08-11 02:53:35,2020
305,14,0,True,active,0,False,5,417,0,True,True,2020-08-11 02:51:09+00:00,417,2020-08-11 02:53:35,2020
306,15,0,True,active,0,False,0,419,0,True,True,2020-08-11 02:22:10+00:00,419,2020-08-11 02:53:35,2020
307,0,0,False,out_of_service,0,False,0,420,0,False,False,1970-01-02 00:00:00+00:00,420,2020-08-11 02:53:35,1970
308,15,0,True,active,0,False,2,421,2,True,True,2020-08-10 15:34:47+00:00,421,2020-08-11 02:53:35,2020
309,13,0,True,active,0,False,0,422,2,True,True,2020-08-10 14:46:48+00:00,422,2020-08-11 02:53:35,2020
310,2,0,True,active,0,False,17,423,0,True,True,2020-08-11 00:27:28+00:00,423,2020-08-11 02:53:35,2020
311,9,0,True,active,0,False,10,424,0,True,True,2020-08-11 02:43:51+00:00,424,2020-08-11 02:53:35,2020
312,7,0,True,active,0,False,9,425,0,True,True,2020-08-11 00:38:12+00:00,425,2020-08-11 02:53:35,2020
313,4,0,True,active,0,False,22,426,1,True,True,2020-08-11 02:29:08+00:00,426,2020-08-11 02:53:35,2020
314,1,0,True,active,0,False,18,427,0,True,True,2020-08-10 23:55:16+00:00,427,2020-08-11 02:53:35,2020
315,15,0,True,active,0,False,3,428,1,True,True,2020-08-11 01:45:14+00:00,428,2020-08-11 02:53:35,2020
316,14,0,True,active,0,False,3,430,2,True,True,2020-08-10 19:45:33+00:00,430,2020-08-11 02:53:35,2020
317,1,0,True,active,0,False,14,431,0,True,True,2020-08-10 23:10:16+00:00,431,2020-08-11 02:53:35,2020
318,9,0,True,active,0,False,10,432,0,True,True,2020-08-10 21:56:17+00:00,432,2020-08-11 02:53:35,2020
319,1,0,True,active,0,False,17,433,1,True,True,2020-08-10 23:22:35+00:00,433,2020-08-11 02:53:35,2020
320,0,0,True,active,0,False,19,434,0,True,True,2020-08-10 08:56:28+00:00,434,2020-08-11 02:53:35,2020
321,5,0,True,active,0,False,10,435,0,True,True,2020-08-11 02:42:55+00:00,435,2020-08-11 02:53:35,2020
322,3,0,True,active,0,False,12,436,0,True,True,2020-08-11 00:12:02+00:00,436,2020-08-11 02:53:35,2020
323,15,0,True,active,0,False,4,437,0,True,True,2020-08-11 02:14:31+00:00,437,2020-08-11 02:53:35,2020
324,7,0,True,active,0,False,10,440,0,True,True,2020-08-11 01:08:58+00:00,440,2020-08-11 02:53:35,2020
325,12,0,True,active,0,False,7,441,0,True,True,2020-08-11 02:11:12+00:00,441,2020-08-11 02:53:35,2020
326,11,0,True,active,0,False,3,442,1,True,True,2020-08-11 00:47:17+00:00,442,2020-08-11 02:53:35,2020
327,5,0,True,active,0,False,14,443,0,True,True,2020-08-11 02:25:56+00:00,443,2020-08-11 02:53:35,2020
328,11,0,True,active,0,False,8,445,0,True,True,2020-08-11 01:56:59+00:00,445,2020-08-11 02:53:35,2020
329,7,0,True,active,0,False,5,446,0,True,True,2020-08-11 01:50:17+00:00,446,2020-08-11 02:53:35,2020
330,0,0,True,active,0,False,19,447,0,True,True,2020-08-10 21:17:09+00:00,447,2020-08-11 02:53:35,2020
331,3,0,True,active,0,False,8,448,0,True,True,2020-08-10 22:24:44+00:00,448,2020-08-11 02:53:35,2020
332,0,0,True,out_of_service,0,False,0,449,0,True,False,1970-01-02 00:00:00+00:00,449,2020-08-11 02:53:35,1970
333,5,0,True,active,0,False,10,450,0,True,True,2020-08-10 23:28:03+00:00,450,2020-08-11 02:53:35,2020
334,3,0,True,active,0,False,12,451,0,True,True,2020-08-11 02:26:07+00:00,451,2020-08-11 02:53:35,2020
335,13,0,True,active,0,False,2,452,0,True,True,2020-08-11 02:30:23+00:00,452,2020-08-11 02:53:35,2020
336,3,0,True,active,0,False,12,453,0,True,True,2020-08-11 01:51:51+00:00,453,2020-08-11 02:53:35,2020
337,13,0,True,active,0,False,1,454,1,True,True,2020-08-11 02:49:24+00:00,454,2020-08-11 02:53:35,2020
338,0,0,True,active,0,False,11,455,1,True,True,2020-08-10 20:11:41+00:00,455,2020-08-11 02:53:35,2020
339,10,0,True,active,0,False,9,456,0,True,True,2020-08-10 23:32:27+00:00,456,2020-08-11 02:53:35,2020
340,0,0,True,active,0,False,11,457,0,True,True,2020-08-10 21:25:23+00:00,457,2020-08-11 02:53:35,2020
341,3,0,True,active,0,False,8,458,0,True,True,2020-08-11 00:13:24+00:00,458,2020-08-11 02:53:35,2020
