,num_ebikes_available,station_id,num_docks_available,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,station_status,num_bikes_available,is_returning,is_installed,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
137,0,157,3,2,0,157,True,False,active,10,True,True,2020-08-01 00:19:24+00:00,,,2020-08-01 00:23:25,2020
138,0,159,14,1,0,159,True,False,active,0,True,True,2020-08-01 00:16:15+00:00,,,2020-08-01 00:23:25,2020
139,0,160,14,0,0,160,True,True,active,0,True,True,2020-08-01 00:01:06+00:00,,,2020-08-01 00:23:25,2020
140,0,161,19,0,0,161,True,True,active,4,True,True,2020-08-01 00:18:23+00:00,,,2020-08-01 00:23:25,2020
141,0,162,12,0,0,162,True,False,active,3,True,True,2020-08-01 00:09:10+00:00,,,2020-08-01 00:23:25,2020
142,0,163,3,0,0,163,True,True,active,16,True,True,2020-08-01 00:22:49+00:00,,,2020-08-01 00:23:25,2020
143,0,167,12,1,0,167,True,False,active,2,True,True,2020-07-31 23:54:31+00:00,,,2020-08-01 00:23:25,2020
144,0,169,14,0,0,169,True,False,active,5,True,True,2020-07-31 23:43:48+00:00,,,2020-08-01 00:23:25,2020
145,0,170,10,0,0,170,True,True,active,4,True,True,2020-07-31 22:06:37+00:00,,,2020-08-01 00:23:25,2020
146,0,171,15,0,0,171,True,True,active,8,True,True,2020-07-31 23:31:19+00:00,,,2020-08-01 00:23:25,2020
147,0,173,7,2,0,173,True,True,active,5,True,True,2020-08-01 00:03:55+00:00,,,2020-08-01 00:23:25,2020
148,0,174,7,0,0,174,True,False,active,8,True,True,2020-07-31 22:41:56+00:00,,,2020-08-01 00:23:25,2020
149,0,175,15,1,0,175,True,True,active,1,True,True,2020-08-01 00:20:07+00:00,,,2020-08-01 00:23:25,2020
150,0,176,6,0,0,176,True,False,active,9,True,True,2020-08-01 00:20:27+00:00,,,2020-08-01 00:23:25,2020
151,0,177,8,0,0,177,True,False,active,11,True,True,2020-08-01 00:21:27+00:00,,,2020-08-01 00:23:25,2020
152,0,178,13,0,0,178,True,False,active,6,True,True,2020-08-01 00:18:38+00:00,,,2020-08-01 00:23:25,2020
153,0,179,21,2,0,179,True,False,active,2,True,True,2020-08-01 00:23:02+00:00,,,2020-08-01 00:23:25,2020
154,0,180,10,0,0,180,True,False,active,9,True,True,2020-08-01 00:07:53+00:00,,,2020-08-01 00:23:25,2020
155,0,181,12,1,0,181,True,False,active,6,True,True,2020-08-01 00:10:48+00:00,,,2020-08-01 00:23:25,2020
156,0,182,14,1,0,182,True,True,active,4,True,True,2020-08-01 00:06:15+00:00,,,2020-08-01 00:23:25,2020
157,0,183,18,0,0,183,True,False,active,1,True,True,2020-08-01 00:12:48+00:00,,,2020-08-01 00:23:25,2020
158,0,184,14,0,0,184,True,False,active,5,True,True,2020-07-31 23:58:51+00:00,,,2020-08-01 00:23:25,2020
159,0,185,2,0,0,185,True,False,active,13,True,True,2020-08-01 00:23:05+00:00,,,2020-08-01 00:23:25,2020
160,0,186,4,0,0,186,True,True,active,11,True,True,2020-08-01 00:17:49+00:00,,,2020-08-01 00:23:25,2020
161,0,187,1,0,0,187,True,False,active,14,True,True,2020-08-01 00:12:13+00:00,,,2020-08-01 00:23:25,2020
162,0,188,12,0,0,188,True,False,active,3,True,True,2020-08-01 00:22:44+00:00,,,2020-08-01 00:23:25,2020
163,0,189,20,0,0,189,True,True,active,3,True,True,2020-08-01 00:15:36+00:00,,,2020-08-01 00:23:25,2020
164,0,190,10,3,0,190,True,True,active,24,True,True,2020-08-01 00:18:25+00:00,,,2020-08-01 00:23:25,2020
165,0,191,13,0,0,191,True,False,active,2,True,True,2020-07-31 20:45:59+00:00,,,2020-08-01 00:23:25,2020
166,0,192,6,2,0,192,True,False,active,11,True,True,2020-07-31 23:55:30+00:00,,,2020-08-01 00:23:25,2020
