,station_status,station_id,eightd_has_available_keys,is_returning,is_installed,last_reported,num_bikes_available,num_bikes_disabled,num_ebikes_available,is_renting,num_docks_available,num_docks_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
233,active,342,False,True,True,2020-08-13 05:34:28+00:00,14,0,0,True,1,0,342,2020-08-13 07:51:25,2020
234,active,343,False,True,True,2020-08-13 04:04:08+00:00,4,0,0,True,11,0,343,2020-08-13 07:51:25,2020
235,active,344,False,True,True,2020-08-13 07:21:54+00:00,10,0,0,True,9,0,344,2020-08-13 07:51:25,2020
236,active,345,False,True,True,2020-08-13 03:45:55+00:00,7,2,0,True,10,0,345,2020-08-13 07:51:25,2020
237,active,346,False,True,True,2020-08-13 03:25:44+00:00,5,0,0,True,10,0,346,2020-08-13 07:51:25,2020
238,active,347,False,True,True,2020-08-13 04:03:50+00:00,12,0,0,True,3,0,347,2020-08-13 07:51:25,2020
239,active,348,False,True,True,2020-08-13 06:32:41+00:00,3,1,0,True,11,0,348,2020-08-13 07:51:25,2020
240,active,349,True,True,True,2020-08-13 03:26:37+00:00,6,1,0,True,10,0,349,2020-08-13 07:51:25,2020
241,active,350,False,True,True,2020-08-13 03:26:27+00:00,14,0,0,True,3,0,350,2020-08-13 07:51:25,2020
242,active,351,False,True,True,2020-08-13 05:49:29+00:00,9,0,0,True,6,0,351,2020-08-13 07:51:25,2020
243,active,352,False,True,True,2020-08-13 06:15:00+00:00,0,1,0,True,14,0,352,2020-08-13 07:51:25,2020
244,active,353,True,True,True,2020-08-13 03:26:30+00:00,7,0,0,True,8,0,353,2020-08-13 07:51:25,2020
245,active,354,False,True,True,2020-08-13 04:03:36+00:00,8,1,0,True,6,0,354,2020-08-13 07:51:25,2020
246,active,355,False,True,True,2020-08-13 05:05:56+00:00,10,0,0,True,7,0,355,2020-08-13 07:51:25,2020
247,active,356,False,True,True,2020-08-13 03:25:58+00:00,11,0,0,True,12,0,356,2020-08-13 07:51:25,2020
248,active,357,False,True,True,2020-08-13 03:26:23+00:00,6,1,0,True,8,0,357,2020-08-13 07:51:25,2020
249,active,358,False,True,True,2020-08-13 04:21:46+00:00,17,0,0,True,2,0,358,2020-08-13 07:51:25,2020
250,active,359,False,True,True,2020-08-13 05:56:41+00:00,3,0,0,True,12,0,359,2020-08-13 07:51:25,2020
251,active,360,False,True,True,2020-08-13 05:46:44+00:00,3,0,0,True,12,0,360,2020-08-13 07:51:25,2020
252,active,361,False,True,True,2020-08-13 04:05:29+00:00,11,0,0,True,8,0,361,2020-08-13 07:51:25,2020
253,active,362,False,True,True,2020-08-13 03:25:39+00:00,17,0,0,True,2,0,362,2020-08-13 07:51:25,2020
254,active,363,False,True,True,2020-08-13 07:18:26+00:00,19,0,0,True,0,0,363,2020-08-13 07:51:25,2020
255,active,364,False,True,True,2020-08-13 06:59:58+00:00,17,0,0,True,2,0,364,2020-08-13 07:51:25,2020
256,active,365,False,True,True,2020-08-13 03:25:22+00:00,5,0,0,True,14,0,365,2020-08-13 07:51:25,2020
257,active,366,False,True,True,2020-08-13 03:24:43+00:00,10,0,0,True,5,0,366,2020-08-13 07:51:25,2020
258,active,367,False,True,True,2020-08-13 03:25:53+00:00,13,0,0,True,6,0,367,2020-08-13 07:51:25,2020
259,active,368,False,True,True,2020-08-13 02:46:56+00:00,10,1,0,True,4,0,368,2020-08-13 07:51:25,2020
260,active,369,False,True,True,2020-08-13 07:10:44+00:00,10,0,0,True,5,0,369,2020-08-13 07:51:25,2020
261,active,370,False,True,True,2020-08-13 06:47:09+00:00,17,0,0,True,2,0,370,2020-08-13 07:51:25,2020
262,active,371,False,True,True,2020-08-13 03:24:56+00:00,10,0,0,True,9,0,371,2020-08-13 07:51:25,2020
263,active,372,False,True,True,2020-08-13 05:40:38+00:00,7,0,0,True,12,0,372,2020-08-13 07:51:25,2020
264,active,373,False,True,True,2020-08-13 03:24:37+00:00,7,0,0,True,8,0,373,2020-08-13 07:51:25,2020
265,active,374,False,True,True,2020-08-13 06:44:30+00:00,5,0,0,True,14,0,374,2020-08-13 07:51:25,2020
266,active,376,False,True,True,2020-08-13 05:23:03+00:00,12,1,0,True,2,0,376,2020-08-13 07:51:25,2020
267,active,377,False,True,True,2020-08-13 03:26:34+00:00,12,0,0,True,7,0,377,2020-08-13 07:51:25,2020
268,active,378,False,True,True,2020-08-13 03:27:17+00:00,13,1,0,True,5,0,378,2020-08-13 07:51:25,2020
269,active,379,False,True,True,2020-08-13 03:26:26+00:00,15,0,0,True,0,0,379,2020-08-13 07:51:25,2020
270,active,380,False,True,True,2020-08-13 05:39:09+00:00,0,0,0,True,18,0,380,2020-08-13 07:51:25,2020
271,active,381,False,True,True,2020-08-13 04:19:20+00:00,18,0,0,True,1,0,381,2020-08-13 07:51:25,2020
272,active,384,True,True,True,2020-08-13 04:08:19+00:00,5,0,0,True,14,0,384,2020-08-13 07:51:25,2020
273,active,385,False,True,True,2020-08-13 04:29:41+00:00,2,0,0,True,12,1,385,2020-08-13 07:51:25,2020
274,active,386,False,True,True,2020-08-13 05:03:32+00:00,11,0,0,True,8,0,386,2020-08-13 07:51:25,2020
275,active,387,False,True,True,2020-08-13 03:25:30+00:00,14,1,0,True,0,0,387,2020-08-13 07:51:25,2020
276,active,388,False,True,True,2020-08-13 03:25:23+00:00,4,0,0,True,7,0,388,2020-08-13 07:51:25,2020
277,active,389,False,True,True,2020-08-13 03:25:04+00:00,13,0,0,True,1,0,389,2020-08-13 07:51:25,2020
278,active,390,False,True,True,2020-08-13 04:32:49+00:00,9,0,0,True,1,0,390,2020-08-13 07:51:25,2020
279,active,391,False,True,True,2020-08-13 04:32:34+00:00,5,0,0,True,3,0,391,2020-08-13 07:51:25,2020
280,active,392,False,True,True,2020-08-13 03:24:38+00:00,6,0,0,True,9,0,392,2020-08-13 07:51:25,2020
281,active,393,False,True,True,2020-08-13 03:26:02+00:00,6,1,0,True,8,0,393,2020-08-13 07:51:25,2020
282,active,394,False,True,True,2020-08-13 07:51:20+00:00,1,0,0,True,13,0,394,2020-08-13 07:51:25,2020
283,active,395,False,True,True,2020-08-13 03:25:24+00:00,11,0,0,True,4,0,395,2020-08-13 07:51:25,2020
284,active,396,False,True,True,2020-08-13 03:24:47+00:00,13,0,0,True,2,0,396,2020-08-13 07:51:25,2020
285,active,397,False,True,True,2020-08-13 03:25:34+00:00,8,0,0,True,7,0,397,2020-08-13 07:51:25,2020
286,active,398,False,True,True,2020-08-13 03:25:57+00:00,9,0,0,True,10,0,398,2020-08-13 07:51:25,2020
287,active,399,False,True,True,2020-08-13 03:26:22+00:00,4,0,0,True,11,0,399,2020-08-13 07:51:25,2020
288,active,400,False,True,True,2020-08-13 03:44:04+00:00,3,0,0,True,24,0,400,2020-08-13 07:51:25,2020
289,active,401,False,True,True,2020-08-13 03:26:10+00:00,4,0,0,True,11,0,401,2020-08-13 07:51:25,2020
290,active,402,False,True,True,2020-08-13 03:38:52+00:00,7,0,0,True,8,0,402,2020-08-13 07:51:25,2020
291,active,403,False,True,True,2020-08-13 03:25:06+00:00,3,1,0,True,11,0,403,2020-08-13 07:51:25,2020
292,active,404,False,True,True,2020-08-13 04:32:40+00:00,5,0,0,True,11,0,404,2020-08-13 07:51:25,2020
293,active,405,False,True,True,2020-08-13 03:25:42+00:00,11,0,0,True,8,0,405,2020-08-13 07:51:25,2020
294,active,406,False,True,True,2020-08-13 03:26:08+00:00,17,0,0,True,2,0,406,2020-08-13 07:51:25,2020
295,active,407,False,True,True,2020-08-13 03:24:36+00:00,7,1,0,True,11,0,407,2020-08-13 07:51:25,2020
296,active,408,False,True,True,2020-08-13 03:24:58+00:00,9,0,0,True,6,0,408,2020-08-13 07:51:25,2020
297,active,409,False,True,True,2020-08-13 05:14:00+00:00,14,0,0,True,5,0,409,2020-08-13 07:51:25,2020
298,active,410,False,True,True,2020-08-13 03:25:57+00:00,12,0,0,True,7,0,410,2020-08-13 07:51:25,2020
299,active,411,False,True,True,2020-08-13 04:31:32+00:00,5,0,0,True,10,0,411,2020-08-13 07:51:25,2020
300,active,412,False,True,True,2020-08-13 07:06:14+00:00,16,1,0,True,2,0,412,2020-08-13 07:51:25,2020
301,active,413,False,True,True,2020-08-13 07:47:27+00:00,18,0,0,True,1,0,413,2020-08-13 07:51:25,2020
302,active,414,False,True,True,2020-08-13 03:26:33+00:00,1,0,0,True,22,0,414,2020-08-13 07:51:25,2020
303,active,415,False,True,True,2020-08-13 05:54:58+00:00,6,0,0,True,13,0,415,2020-08-13 07:51:25,2020
304,active,416,False,True,True,2020-08-13 06:40:46+00:00,3,0,0,True,12,0,416,2020-08-13 07:51:25,2020
305,active,417,False,True,True,2020-08-13 04:23:48+00:00,18,0,0,True,1,0,417,2020-08-13 07:51:25,2020
306,active,419,False,True,True,2020-08-13 04:47:11+00:00,13,0,0,True,2,0,419,2020-08-13 07:51:25,2020
307,out_of_service,420,False,False,False,1970-01-02 00:00:00+00:00,0,0,0,False,0,0,420,2020-08-13 07:51:25,1970
308,active,421,False,True,True,2020-08-13 05:08:02+00:00,15,0,0,True,4,0,421,2020-08-13 07:51:25,2020
309,active,422,False,True,True,2020-08-13 03:48:41+00:00,5,0,0,True,10,0,422,2020-08-13 07:51:25,2020
310,active,423,False,True,True,2020-08-13 05:59:16+00:00,4,0,0,True,15,0,423,2020-08-13 07:51:25,2020
311,active,424,False,True,True,2020-08-13 03:24:53+00:00,5,0,0,True,14,0,424,2020-08-13 07:51:25,2020
312,active,425,False,True,True,2020-08-13 04:32:39+00:00,3,0,0,True,10,0,425,2020-08-13 07:51:25,2020
313,active,426,False,True,True,2020-08-13 03:24:58+00:00,9,0,0,True,18,0,426,2020-08-13 07:51:25,2020
314,active,427,False,True,True,2020-08-13 04:32:27+00:00,5,0,0,True,8,0,427,2020-08-13 07:51:25,2020
315,active,428,False,True,True,2020-08-13 07:03:09+00:00,5,0,0,True,14,0,428,2020-08-13 07:51:25,2020
316,active,430,False,True,True,2020-08-13 04:03:59+00:00,15,0,0,True,4,0,430,2020-08-13 07:51:25,2020
317,active,431,False,True,True,2020-08-13 04:02:33+00:00,3,0,0,True,12,0,431,2020-08-13 07:51:25,2020
318,active,432,False,True,True,2020-08-13 03:24:42+00:00,8,0,0,True,11,0,432,2020-08-13 07:51:25,2020
319,active,433,False,True,True,2020-08-13 03:26:11+00:00,1,0,0,True,18,0,433,2020-08-13 07:51:25,2020
320,active,434,False,True,True,2020-08-13 03:24:35+00:00,0,0,0,True,19,0,434,2020-08-13 07:51:25,2020
321,active,435,False,True,True,2020-08-13 03:25:34+00:00,7,0,0,True,8,0,435,2020-08-13 07:51:25,2020
322,active,436,False,True,True,2020-08-13 05:18:34+00:00,7,0,0,True,8,0,436,2020-08-13 07:51:25,2020
323,active,437,False,True,True,2020-08-13 06:54:07+00:00,12,1,0,True,6,0,437,2020-08-13 07:51:25,2020
324,active,440,False,True,True,2020-08-13 03:26:10+00:00,11,0,0,True,6,0,440,2020-08-13 07:51:25,2020
325,active,441,False,True,True,2020-08-13 03:26:04+00:00,17,0,0,True,2,0,441,2020-08-13 07:51:25,2020
326,active,442,False,True,True,2020-08-13 03:26:14+00:00,12,1,0,True,2,0,442,2020-08-13 07:51:25,2020
327,active,443,False,True,True,2020-08-13 04:56:48+00:00,5,0,0,True,14,0,443,2020-08-13 07:51:25,2020
328,active,445,False,True,True,2020-08-13 04:47:23+00:00,12,0,0,True,7,0,445,2020-08-13 07:51:25,2020
329,active,446,False,True,True,2020-08-13 03:25:50+00:00,5,0,0,True,7,0,446,2020-08-13 07:51:25,2020
330,active,447,False,True,True,2020-08-13 07:14:53+00:00,6,0,0,True,13,0,447,2020-08-13 07:51:25,2020
331,active,448,False,True,True,2020-08-13 04:03:15+00:00,3,0,0,True,8,0,448,2020-08-13 07:51:25,2020
332,out_of_service,449,False,True,False,1970-01-02 00:00:00+00:00,0,0,0,True,0,0,449,2020-08-13 07:51:25,1970
333,active,450,False,True,True,2020-08-13 04:05:18+00:00,13,0,0,True,2,0,450,2020-08-13 07:51:25,2020
334,active,451,False,True,True,2020-08-13 04:02:45+00:00,7,0,0,True,8,0,451,2020-08-13 07:51:25,2020
335,active,452,False,True,True,2020-08-13 04:04:19+00:00,4,0,0,True,11,0,452,2020-08-13 07:51:25,2020
336,active,453,False,True,True,2020-08-13 05:21:57+00:00,2,1,0,True,12,0,453,2020-08-13 07:51:25,2020
337,active,454,False,True,True,2020-08-13 04:04:24+00:00,6,0,0,True,9,0,454,2020-08-13 07:51:25,2020
338,active,455,False,False,True,2020-08-12 23:31:24+00:00,0,1,0,False,11,0,455,2020-08-13 07:51:25,2020
339,active,456,False,True,True,2020-08-13 04:04:11+00:00,7,1,0,True,11,0,456,2020-08-13 07:51:25,2020
340,active,457,False,True,True,2020-08-13 07:15:13+00:00,3,0,0,True,8,0,457,2020-08-13 07:51:25,2020
341,active,458,False,True,True,2020-08-13 07:14:52+00:00,10,1,0,True,0,0,458,2020-08-13 07:51:25,2020
