,num_ebikes_available,is_installed,num_bikes_available,station_status,is_returning,num_docks_available,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,station_id,last_reported,legacy_id,timestamp_of_data_read_request,year_station_last_reported
221,0,True,5,active,True,10,0,False,True,0,330,2020-08-14 02:04:00+00:00,330,2020-08-14 02:34:50,2020
222,0,True,2,active,True,12,0,False,True,1,331,2020-08-14 02:31:31+00:00,331,2020-08-14 02:34:50,2020
223,0,True,7,active,True,7,0,False,True,1,332,2020-08-14 01:22:38+00:00,332,2020-08-14 02:34:50,2020
224,0,True,24,active,True,1,0,False,True,0,333,2020-08-14 00:38:14+00:00,333,2020-08-14 02:34:50,2020
225,0,True,17,active,True,0,0,False,True,2,334,2020-08-14 02:22:08+00:00,334,2020-08-14 02:34:50,2020
226,0,True,4,active,True,15,0,False,True,0,335,2020-08-14 02:10:18+00:00,335,2020-08-14 02:34:50,2020
227,0,True,4,active,True,11,0,False,True,0,336,2020-08-13 23:42:32+00:00,336,2020-08-14 02:34:50,2020
228,0,True,12,active,True,2,0,False,True,1,337,2020-08-14 01:25:30+00:00,337,2020-08-14 02:34:50,2020
229,0,True,9,active,True,5,0,False,True,1,338,2020-08-14 02:29:24+00:00,338,2020-08-14 02:34:50,2020
230,0,True,14,active,True,0,0,False,True,1,339,2020-08-14 00:01:08+00:00,339,2020-08-14 02:34:50,2020
231,0,True,18,active,True,1,0,False,True,0,340,2020-08-14 01:36:46+00:00,340,2020-08-14 02:34:50,2020
232,0,True,12,active,True,2,0,True,True,1,341,2020-08-14 02:34:05+00:00,341,2020-08-14 02:34:50,2020
233,0,True,15,active,True,0,0,False,True,0,342,2020-08-14 02:20:15+00:00,342,2020-08-14 02:34:50,2020
234,0,True,4,active,True,11,0,False,True,0,343,2020-08-13 04:04:08+00:00,343,2020-08-14 02:34:50,2020
235,0,True,10,active,True,9,0,False,True,0,344,2020-08-14 02:10:10+00:00,344,2020-08-14 02:34:50,2020
236,0,True,4,active,True,14,0,False,True,1,345,2020-08-14 02:14:12+00:00,345,2020-08-14 02:34:50,2020
237,0,True,1,active,True,14,0,False,True,0,346,2020-08-14 00:13:13+00:00,346,2020-08-14 02:34:50,2020
238,0,True,11,active,True,4,0,False,True,0,347,2020-08-13 19:13:37+00:00,347,2020-08-14 02:34:50,2020
239,0,True,2,active,True,12,0,False,True,1,348,2020-08-13 22:14:09+00:00,348,2020-08-14 02:34:50,2020
240,0,True,6,active,True,10,0,True,True,1,349,2020-08-13 23:48:05+00:00,349,2020-08-14 02:34:50,2020
241,0,True,14,active,True,3,0,False,True,0,350,2020-08-13 19:02:49+00:00,350,2020-08-14 02:34:50,2020
242,0,True,5,active,True,10,0,False,True,0,351,2020-08-14 00:20:33+00:00,351,2020-08-14 02:34:50,2020
243,0,True,6,active,True,9,0,False,True,0,352,2020-08-14 01:42:55+00:00,352,2020-08-14 02:34:50,2020
244,0,True,8,active,True,7,0,True,True,0,353,2020-08-13 22:34:11+00:00,353,2020-08-14 02:34:50,2020
245,0,True,8,active,True,6,0,False,True,1,354,2020-08-14 02:24:46+00:00,354,2020-08-14 02:34:50,2020
246,0,True,11,active,True,6,0,False,True,0,355,2020-08-14 00:16:16+00:00,355,2020-08-14 02:34:50,2020
247,0,True,14,active,True,9,0,False,True,0,356,2020-08-14 02:24:37+00:00,356,2020-08-14 02:34:50,2020
248,0,True,4,active,True,11,0,False,True,0,357,2020-08-14 01:56:27+00:00,357,2020-08-14 02:34:50,2020
249,0,True,14,active,True,5,0,False,True,0,358,2020-08-14 02:19:45+00:00,358,2020-08-14 02:34:50,2020
250,0,True,2,active,True,13,0,False,True,0,359,2020-08-14 02:23:28+00:00,359,2020-08-14 02:34:50,2020
251,0,True,4,active,True,11,0,False,True,0,360,2020-08-14 02:34:35+00:00,360,2020-08-14 02:34:50,2020
252,0,True,12,active,True,7,0,False,True,0,361,2020-08-14 02:00:13+00:00,361,2020-08-14 02:34:50,2020
253,0,True,14,active,True,4,0,False,True,1,362,2020-08-14 02:24:27+00:00,362,2020-08-14 02:34:50,2020
254,0,True,18,active,True,1,0,False,True,0,363,2020-08-14 02:16:43+00:00,363,2020-08-14 02:34:50,2020
255,0,True,16,active,True,3,0,False,True,0,364,2020-08-14 02:25:56+00:00,364,2020-08-14 02:34:50,2020
256,0,True,2,active,True,17,0,False,True,0,365,2020-08-14 01:39:33+00:00,365,2020-08-14 02:34:50,2020
257,0,True,5,active,True,10,0,False,True,0,366,2020-08-14 02:30:05+00:00,366,2020-08-14 02:34:50,2020
258,0,True,10,active,True,9,0,False,True,0,367,2020-08-13 23:45:57+00:00,367,2020-08-14 02:34:50,2020
259,0,True,5,active,True,9,0,False,True,1,368,2020-08-14 00:09:16+00:00,368,2020-08-14 02:34:50,2020
260,0,True,8,active,True,7,0,False,True,0,369,2020-08-14 02:31:15+00:00,369,2020-08-14 02:34:50,2020
261,0,True,6,active,True,13,0,False,True,0,370,2020-08-14 01:49:18+00:00,370,2020-08-14 02:34:50,2020
262,0,True,9,active,True,9,0,False,True,1,371,2020-08-14 02:04:48+00:00,371,2020-08-14 02:34:50,2020
263,0,True,5,active,True,14,0,False,True,0,372,2020-08-14 02:18:16+00:00,372,2020-08-14 02:34:50,2020
264,0,True,8,active,True,7,0,False,True,0,373,2020-08-14 02:12:57+00:00,373,2020-08-14 02:34:50,2020
265,0,True,4,active,True,15,0,False,True,0,374,2020-08-14 02:14:12+00:00,374,2020-08-14 02:34:50,2020
266,0,True,7,active,True,7,0,False,True,1,376,2020-08-14 01:40:12+00:00,376,2020-08-14 02:34:50,2020
267,0,True,17,active,True,2,0,False,True,0,377,2020-08-14 01:32:56+00:00,377,2020-08-14 02:34:50,2020
268,0,True,9,active,True,10,0,False,True,0,378,2020-08-14 01:34:19+00:00,378,2020-08-14 02:34:50,2020
269,0,True,12,active,True,3,0,False,True,0,379,2020-08-14 02:02:15+00:00,379,2020-08-14 02:34:50,2020
270,0,True,4,active,True,12,0,False,True,2,380,2020-08-14 02:28:35+00:00,380,2020-08-14 02:34:50,2020
271,0,True,12,active,True,6,0,False,True,1,381,2020-08-14 02:12:05+00:00,381,2020-08-14 02:34:50,2020
272,0,True,8,active,True,11,0,True,True,0,384,2020-08-14 01:21:49+00:00,384,2020-08-14 02:34:50,2020
273,0,True,1,active,True,13,1,False,True,0,385,2020-08-14 00:36:17+00:00,385,2020-08-14 02:34:50,2020
274,0,True,12,active,True,7,0,False,True,0,386,2020-08-14 02:20:28+00:00,386,2020-08-14 02:34:50,2020
275,0,True,13,active,True,1,0,False,True,1,387,2020-08-14 01:02:00+00:00,387,2020-08-14 02:34:50,2020
276,0,True,4,active,True,7,0,False,True,0,388,2020-08-13 03:25:23+00:00,388,2020-08-14 02:34:50,2020
277,0,True,13,active,True,1,0,False,True,0,389,2020-08-14 01:35:43+00:00,389,2020-08-14 02:34:50,2020
278,0,True,14,active,True,0,0,False,True,1,390,2020-08-13 22:51:42+00:00,390,2020-08-14 02:34:50,2020
279,0,True,12,active,True,3,0,False,True,0,391,2020-08-13 22:56:13+00:00,391,2020-08-14 02:34:50,2020
280,0,True,5,active,True,10,0,False,True,0,392,2020-08-13 14:33:25+00:00,392,2020-08-14 02:34:50,2020
281,0,True,6,active,True,8,0,False,True,1,393,2020-08-14 00:41:51+00:00,393,2020-08-14 02:34:50,2020
282,0,True,2,active,True,12,0,False,True,0,394,2020-08-14 02:04:40+00:00,394,2020-08-14 02:34:50,2020
283,0,True,11,active,True,4,0,False,True,0,395,2020-08-13 21:46:42+00:00,395,2020-08-14 02:34:50,2020
284,0,True,8,active,True,7,0,False,True,0,396,2020-08-13 23:37:07+00:00,396,2020-08-14 02:34:50,2020
285,0,True,9,active,True,6,0,False,True,0,397,2020-08-14 01:59:53+00:00,397,2020-08-14 02:34:50,2020
286,0,True,1,active,True,18,0,False,True,0,398,2020-08-14 02:26:53+00:00,398,2020-08-14 02:34:50,2020
287,0,True,9,active,True,6,0,False,True,0,399,2020-08-14 01:17:17+00:00,399,2020-08-14 02:34:50,2020
288,0,True,6,active,True,21,0,False,True,0,400,2020-08-13 22:21:37+00:00,400,2020-08-14 02:34:50,2020
289,0,True,6,active,True,9,0,False,True,0,401,2020-08-14 02:24:28+00:00,401,2020-08-14 02:34:50,2020
290,0,True,11,active,True,3,0,False,True,1,402,2020-08-14 01:31:51+00:00,402,2020-08-14 02:34:50,2020
291,0,True,11,active,True,3,0,False,True,1,403,2020-08-14 01:37:55+00:00,403,2020-08-14 02:34:50,2020
292,0,True,11,active,True,5,0,False,True,0,404,2020-08-14 02:33:32+00:00,404,2020-08-14 02:34:50,2020
293,0,True,5,active,True,14,0,False,True,0,405,2020-08-14 02:33:03+00:00,405,2020-08-14 02:34:50,2020
294,0,True,17,active,True,2,0,False,True,0,406,2020-08-14 02:08:12+00:00,406,2020-08-14 02:34:50,2020
295,0,True,4,active,True,14,0,False,True,1,407,2020-08-14 02:02:53+00:00,407,2020-08-14 02:34:50,2020
296,0,True,6,active,True,9,0,False,True,0,408,2020-08-14 01:35:21+00:00,408,2020-08-14 02:34:50,2020
297,0,True,9,active,True,10,0,False,True,0,409,2020-08-14 02:05:47+00:00,409,2020-08-14 02:34:50,2020
298,0,True,13,active,True,6,0,False,True,0,410,2020-08-14 00:28:15+00:00,410,2020-08-14 02:34:50,2020
299,0,True,2,active,True,13,0,False,True,0,411,2020-08-14 01:25:56+00:00,411,2020-08-14 02:34:50,2020
300,0,True,10,active,True,9,0,False,True,0,412,2020-08-14 02:22:35+00:00,412,2020-08-14 02:34:50,2020
301,0,True,11,active,True,8,0,False,True,0,413,2020-08-14 02:21:52+00:00,413,2020-08-14 02:34:50,2020
302,0,True,3,active,True,20,0,False,True,0,414,2020-08-14 00:01:18+00:00,414,2020-08-14 02:34:50,2020
303,0,True,3,active,True,16,0,False,True,0,415,2020-08-14 02:15:44+00:00,415,2020-08-14 02:34:50,2020
304,0,True,11,active,True,4,0,False,True,0,416,2020-08-14 02:15:10+00:00,416,2020-08-14 02:34:50,2020
305,0,True,15,active,True,4,0,False,True,0,417,2020-08-14 02:32:56+00:00,417,2020-08-14 02:34:50,2020
306,0,True,14,active,True,1,0,False,True,0,419,2020-08-14 00:23:11+00:00,419,2020-08-14 02:34:50,2020
307,0,False,0,out_of_service,False,0,0,False,False,0,420,1970-01-02 00:00:00+00:00,420,2020-08-14 02:34:50,1970
308,0,True,14,active,True,5,0,False,True,0,421,2020-08-13 19:41:23+00:00,421,2020-08-14 02:34:50,2020
309,0,True,6,active,True,9,0,False,True,0,422,2020-08-14 02:27:45+00:00,422,2020-08-14 02:34:50,2020
310,0,True,1,active,True,18,0,False,True,0,423,2020-08-14 01:16:49+00:00,423,2020-08-14 02:34:50,2020
311,0,True,4,active,True,15,0,False,True,0,424,2020-08-14 02:29:08+00:00,424,2020-08-14 02:34:50,2020
312,0,True,6,active,True,10,0,False,True,0,425,2020-08-13 22:50:46+00:00,425,2020-08-14 02:34:50,2020
313,0,True,1,active,True,26,0,False,True,0,426,2020-08-14 01:03:27+00:00,426,2020-08-14 02:34:50,2020
314,0,True,7,active,True,12,0,False,True,0,427,2020-08-14 00:25:18+00:00,427,2020-08-14 02:34:50,2020
315,0,True,3,active,True,16,0,False,True,0,428,2020-08-14 01:55:38+00:00,428,2020-08-14 02:34:50,2020
316,0,True,15,active,True,4,0,False,True,0,430,2020-08-13 04:03:59+00:00,430,2020-08-14 02:34:50,2020
317,0,True,2,active,True,13,0,False,True,0,431,2020-08-14 00:47:18+00:00,431,2020-08-14 02:34:50,2020
318,0,True,7,active,True,12,0,False,True,0,432,2020-08-13 22:42:35+00:00,432,2020-08-14 02:34:50,2020
319,0,True,1,active,True,18,0,False,True,0,433,2020-08-13 22:36:32+00:00,433,2020-08-14 02:34:50,2020
320,0,True,0,active,True,19,0,False,True,0,434,2020-08-13 03:24:35+00:00,434,2020-08-14 02:34:50,2020
321,0,True,5,active,True,10,0,False,True,0,435,2020-08-14 01:12:32+00:00,435,2020-08-14 02:34:50,2020
322,0,True,9,active,True,6,0,False,True,0,436,2020-08-14 00:28:28+00:00,436,2020-08-14 02:34:50,2020
323,0,True,17,active,True,2,0,False,True,0,437,2020-08-14 02:01:34+00:00,437,2020-08-14 02:34:50,2020
324,0,True,16,active,True,1,0,False,True,0,440,2020-08-14 00:34:21+00:00,440,2020-08-14 02:34:50,2020
325,0,True,16,active,True,3,0,False,True,0,441,2020-08-14 01:25:15+00:00,441,2020-08-14 02:34:50,2020
326,0,True,13,active,True,1,0,False,True,1,442,2020-08-13 21:29:23+00:00,442,2020-08-14 02:34:50,2020
327,0,True,4,active,True,15,0,False,True,0,443,2020-08-13 22:22:46+00:00,443,2020-08-14 02:34:50,2020
328,0,True,12,active,True,7,0,False,True,0,445,2020-08-14 01:16:39+00:00,445,2020-08-14 02:34:50,2020
329,0,True,0,active,True,12,0,False,True,0,446,2020-08-14 01:30:12+00:00,446,2020-08-14 02:34:50,2020
330,0,True,7,active,True,12,0,False,True,0,447,2020-08-13 18:24:44+00:00,447,2020-08-14 02:34:50,2020
331,0,True,3,active,True,8,0,False,True,0,448,2020-08-13 04:03:15+00:00,448,2020-08-14 02:34:50,2020
332,0,False,0,out_of_service,True,0,0,False,True,0,449,1970-01-02 00:00:00+00:00,449,2020-08-14 02:34:50,1970
333,0,True,9,active,True,6,0,False,True,0,450,2020-08-14 02:04:50+00:00,450,2020-08-14 02:34:50,2020
334,0,True,15,active,True,0,0,False,True,0,451,2020-08-14 00:33:44+00:00,451,2020-08-14 02:34:50,2020
335,0,True,10,active,True,5,0,False,True,0,452,2020-08-14 02:34:42+00:00,452,2020-08-14 02:34:50,2020
336,0,True,7,active,True,7,0,False,True,1,453,2020-08-14 01:31:10+00:00,453,2020-08-14 02:34:50,2020
337,0,True,1,active,True,13,0,False,True,1,454,2020-08-14 02:31:11+00:00,454,2020-08-14 02:34:50,2020
338,0,True,3,active,True,8,0,False,True,1,455,2020-08-14 00:09:40+00:00,455,2020-08-14 02:34:50,2020
339,0,True,5,active,True,13,0,False,True,1,456,2020-08-14 00:03:14+00:00,456,2020-08-14 02:34:50,2020
340,0,True,3,active,True,8,0,False,True,0,457,2020-08-14 00:00:02+00:00,457,2020-08-14 02:34:50,2020
341,0,True,7,active,True,2,0,False,True,2,458,2020-08-14 00:23:30+00:00,458,2020-08-14 02:34:50,2020
