,num_docks_disabled,legacy_id,last_reported,eightd_has_available_keys,is_installed,num_ebikes_available,is_returning,is_renting,num_bikes_available,num_docks_available,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
262,0,370,2020-07-26 02:57:20+00:00,False,True,0,True,True,10,9,0,active,370,,,2020-07-26 03:10:40,2020
263,0,371,2020-07-25 23:47:21+00:00,False,True,0,True,True,6,13,0,active,371,,,2020-07-26 03:10:40,2020
264,0,372,2020-07-26 02:53:18+00:00,False,True,0,True,True,2,17,0,active,372,,,2020-07-26 03:10:40,2020
265,0,373,2020-07-25 21:35:43+00:00,False,True,0,True,True,6,9,0,active,373,,,2020-07-26 03:10:40,2020
266,0,374,2020-07-26 02:59:05+00:00,False,True,0,True,True,15,4,0,active,374,,,2020-07-26 03:10:40,2020
267,0,376,2020-07-26 00:49:50+00:00,False,True,0,True,True,15,0,0,active,376,,,2020-07-26 03:10:40,2020
268,0,377,2020-07-26 02:05:36+00:00,False,True,0,True,True,6,13,0,active,377,,,2020-07-26 03:10:40,2020
269,0,378,2020-07-26 02:01:36+00:00,False,True,0,True,True,6,13,0,active,378,,,2020-07-26 03:10:40,2020
270,0,379,2020-07-26 02:52:43+00:00,False,True,0,True,True,14,1,0,active,379,,,2020-07-26 03:10:40,2020
271,0,380,2020-07-26 02:34:41+00:00,False,True,0,True,True,2,16,0,active,380,,,2020-07-26 03:10:40,2020
272,0,381,2020-07-26 02:58:01+00:00,False,True,0,True,True,3,15,1,active,381,,,2020-07-26 03:10:40,2020
273,0,384,2020-07-26 02:33:07+00:00,True,True,0,True,True,8,11,0,active,384,,,2020-07-26 03:10:40,2020
274,1,385,2020-07-26 02:20:54+00:00,False,True,0,True,True,2,11,1,active,385,,,2020-07-26 03:10:40,2020
275,0,386,2020-07-26 02:59:54+00:00,False,True,0,True,True,7,12,0,active,386,,,2020-07-26 03:10:40,2020
276,0,387,2020-07-26 00:58:51+00:00,False,True,0,True,True,11,4,0,active,387,,,2020-07-26 03:10:40,2020
277,0,388,2020-07-25 08:55:21+00:00,False,True,0,True,True,4,7,0,active,388,,,2020-07-26 03:10:40,2020
278,0,389,2020-07-25 13:33:00+00:00,False,True,0,True,True,12,2,0,active,389,,,2020-07-26 03:10:40,2020
279,0,390,2020-07-26 01:59:55+00:00,False,True,0,True,True,14,1,0,active,390,,,2020-07-26 03:10:40,2020
280,0,391,2020-07-26 02:50:59+00:00,False,True,0,True,True,11,4,0,active,391,,,2020-07-26 03:10:40,2020
