,num_docks_available,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_installed,is_renting,legacy_id,num_docks_disabled,is_returning,last_reported,num_bikes_disabled,station_status,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,5,10,False,0,True,True,329,0,True,2020-07-31 21:44:48+00:00,0,active,329,,,2020-07-31 22:00:35,2020
221,13,2,False,0,True,True,330,0,True,2020-07-31 21:56:16+00:00,0,active,330,,,2020-07-31 22:00:35,2020
222,5,8,False,0,True,True,331,0,True,2020-07-31 21:56:20+00:00,2,active,331,,,2020-07-31 22:00:35,2020
223,9,6,False,0,True,True,332,0,True,2020-07-31 21:56:16+00:00,0,active,332,,,2020-07-31 22:00:35,2020
224,6,19,False,0,True,True,333,0,True,2020-07-31 21:53:49+00:00,0,active,333,,,2020-07-31 22:00:35,2020
225,6,13,False,0,True,True,334,0,True,2020-07-31 21:57:31+00:00,0,active,334,,,2020-07-31 22:00:35,2020
226,9,10,False,0,True,True,335,0,True,2020-07-31 21:50:10+00:00,0,active,335,,,2020-07-31 22:00:35,2020
227,5,10,False,0,True,True,336,0,True,2020-07-31 20:37:31+00:00,0,active,336,,,2020-07-31 22:00:35,2020
228,4,10,False,0,True,True,337,0,True,2020-07-31 19:55:26+00:00,1,active,337,,,2020-07-31 22:00:35,2020
229,12,2,False,0,True,True,338,0,True,2020-07-31 21:57:13+00:00,1,active,338,,,2020-07-31 22:00:35,2020
230,5,9,False,0,True,True,339,0,True,2020-07-31 21:58:05+00:00,1,active,339,,,2020-07-31 22:00:35,2020
231,5,14,False,0,True,True,340,0,True,2020-07-31 21:46:10+00:00,0,active,340,,,2020-07-31 22:00:35,2020
232,8,7,True,0,True,True,341,0,True,2020-07-31 16:13:56+00:00,0,active,341,,,2020-07-31 22:00:35,2020
233,5,9,False,0,True,True,342,0,True,2020-07-31 21:57:15+00:00,1,active,342,,,2020-07-31 22:00:35,2020
234,10,4,False,0,True,True,343,0,True,2020-07-31 08:32:11+00:00,1,active,343,,,2020-07-31 22:00:35,2020
235,19,0,False,0,True,True,344,0,True,2020-07-31 21:03:28+00:00,0,active,344,,,2020-07-31 22:00:35,2020
236,16,2,False,0,True,True,345,0,True,2020-07-31 22:00:22+00:00,1,active,345,,,2020-07-31 22:00:35,2020
237,13,2,False,0,True,True,346,0,True,2020-07-31 21:50:52+00:00,0,active,346,,,2020-07-31 22:00:35,2020
238,11,4,False,0,True,True,347,0,True,2020-07-31 17:59:16+00:00,0,active,347,,,2020-07-31 22:00:35,2020
239,3,10,False,0,True,True,348,0,True,2020-07-31 19:00:57+00:00,2,active,348,,,2020-07-31 22:00:35,2020
240,6,11,True,0,True,True,349,0,True,2020-07-31 21:50:36+00:00,0,active,349,,,2020-07-31 22:00:35,2020
241,15,2,False,0,True,True,350,0,True,2020-07-31 18:38:22+00:00,0,active,350,,,2020-07-31 22:00:35,2020
242,8,6,False,0,True,True,351,0,True,2020-07-31 21:38:55+00:00,1,active,351,,,2020-07-31 22:00:35,2020
243,12,3,False,0,True,True,352,0,True,2020-07-31 21:33:21+00:00,0,active,352,,,2020-07-31 22:00:35,2020
244,4,11,True,0,True,True,353,0,True,2020-07-31 17:28:08+00:00,0,active,353,,,2020-07-31 22:00:35,2020
245,13,2,False,0,True,True,354,0,True,2020-07-31 22:00:29+00:00,0,active,354,,,2020-07-31 22:00:35,2020
246,8,9,False,0,True,True,355,0,True,2020-07-31 19:14:50+00:00,0,active,355,,,2020-07-31 22:00:35,2020
247,4,19,False,0,True,True,356,0,True,2020-07-31 21:59:09+00:00,0,active,356,,,2020-07-31 22:00:35,2020
248,4,11,False,0,True,True,357,0,True,2020-07-31 21:54:02+00:00,0,active,357,,,2020-07-31 22:00:35,2020
249,12,7,False,0,True,True,358,0,True,2020-07-31 21:54:23+00:00,0,active,358,,,2020-07-31 22:00:35,2020
250,14,1,False,0,True,True,359,0,True,2020-07-31 21:56:31+00:00,0,active,359,,,2020-07-31 22:00:35,2020
251,14,1,False,0,True,True,360,0,True,2020-07-31 21:34:41+00:00,0,active,360,,,2020-07-31 22:00:35,2020
252,11,8,False,0,True,True,361,0,True,2020-07-31 21:53:09+00:00,0,active,361,,,2020-07-31 22:00:35,2020
253,10,9,False,0,True,True,362,0,True,2020-07-31 21:59:30+00:00,0,active,362,,,2020-07-31 22:00:35,2020
254,14,5,False,0,True,True,363,0,True,2020-07-31 21:58:48+00:00,0,active,363,,,2020-07-31 22:00:35,2020
255,16,2,False,0,True,True,364,0,True,2020-07-31 21:49:09+00:00,1,active,364,,,2020-07-31 22:00:35,2020
256,17,2,False,0,True,True,365,0,True,2020-07-31 21:57:00+00:00,0,active,365,,,2020-07-31 22:00:35,2020
257,11,4,False,0,True,True,366,0,True,2020-07-31 21:39:24+00:00,0,active,366,,,2020-07-31 22:00:35,2020
258,0,19,False,0,True,True,367,0,True,2020-07-31 19:42:30+00:00,0,active,367,,,2020-07-31 22:00:35,2020
259,10,4,False,0,True,True,368,0,True,2020-07-31 21:59:18+00:00,1,active,368,,,2020-07-31 22:00:35,2020
260,3,12,False,0,True,True,369,0,True,2020-07-31 22:00:02+00:00,0,active,369,,,2020-07-31 22:00:35,2020
261,6,13,False,0,True,True,370,0,True,2020-07-31 21:48:33+00:00,0,active,370,,,2020-07-31 22:00:35,2020
262,9,9,False,0,True,True,371,0,True,2020-07-31 21:47:46+00:00,1,active,371,,,2020-07-31 22:00:35,2020
263,16,3,False,0,True,True,372,0,True,2020-07-31 21:41:12+00:00,0,active,372,,,2020-07-31 22:00:35,2020
264,6,9,False,0,True,True,373,0,True,2020-07-31 19:19:59+00:00,0,active,373,,,2020-07-31 22:00:35,2020
265,14,4,False,0,True,True,374,0,True,2020-07-31 21:58:44+00:00,1,active,374,,,2020-07-31 22:00:35,2020
266,15,0,False,0,True,True,376,0,True,2020-07-31 21:54:22+00:00,0,active,376,,,2020-07-31 22:00:35,2020
267,12,7,False,0,True,True,377,0,True,2020-07-31 21:58:50+00:00,0,active,377,,,2020-07-31 22:00:35,2020
268,14,4,False,0,True,True,378,0,True,2020-07-31 21:39:07+00:00,1,active,378,,,2020-07-31 22:00:35,2020
269,13,2,False,0,True,True,379,0,True,2020-07-31 21:59:45+00:00,0,active,379,,,2020-07-31 22:00:35,2020
270,13,5,False,0,True,True,380,0,True,2020-07-31 21:58:33+00:00,0,active,380,,,2020-07-31 22:00:35,2020
271,7,12,False,0,True,True,381,0,True,2020-07-31 21:58:31+00:00,0,active,381,,,2020-07-31 22:00:35,2020
272,9,10,True,0,True,True,384,0,True,2020-07-31 22:00:25+00:00,0,active,384,,,2020-07-31 22:00:35,2020
273,4,10,False,0,True,True,385,1,True,2020-07-31 21:55:56+00:00,0,active,385,,,2020-07-31 22:00:35,2020
274,15,4,False,0,True,True,386,0,True,2020-07-31 21:58:14+00:00,0,active,386,,,2020-07-31 22:00:35,2020
275,4,11,False,0,True,True,387,0,True,2020-07-31 21:40:35+00:00,0,active,387,,,2020-07-31 22:00:35,2020
276,7,4,False,0,True,True,388,0,True,2020-07-31 08:46:35+00:00,0,active,388,,,2020-07-31 22:00:35,2020
277,5,9,False,0,True,True,389,0,True,2020-07-31 21:32:16+00:00,0,active,389,,,2020-07-31 22:00:35,2020
278,2,13,False,0,True,True,390,0,True,2020-07-31 21:45:15+00:00,0,active,390,,,2020-07-31 22:00:35,2020
279,2,13,False,0,True,True,391,0,True,2020-07-31 08:51:47+00:00,0,active,391,,,2020-07-31 22:00:35,2020
280,7,8,False,0,True,True,392,0,True,2020-07-31 21:08:19+00:00,0,active,392,,,2020-07-31 22:00:35,2020
281,9,4,False,0,True,True,393,0,True,2020-07-31 14:15:16+00:00,2,active,393,,,2020-07-31 22:00:35,2020
282,14,0,False,0,True,True,394,0,True,2020-07-31 08:57:02+00:00,0,active,394,,,2020-07-31 22:00:35,2020
283,6,9,False,0,True,True,395,0,True,2020-07-31 21:57:19+00:00,0,active,395,,,2020-07-31 22:00:35,2020
284,5,10,False,0,True,True,396,0,True,2020-07-31 17:42:57+00:00,0,active,396,,,2020-07-31 22:00:35,2020
285,3,12,False,0,True,True,397,0,True,2020-07-31 21:59:59+00:00,0,active,397,,,2020-07-31 22:00:35,2020
286,8,11,False,0,True,True,398,0,True,2020-07-31 21:16:08+00:00,0,active,398,,,2020-07-31 22:00:35,2020
287,0,15,False,0,True,True,399,0,True,2020-07-31 21:56:48+00:00,0,active,399,,,2020-07-31 22:00:35,2020
288,17,10,False,0,True,True,400,0,True,2020-07-31 21:29:51+00:00,0,active,400,,,2020-07-31 22:00:35,2020
289,10,5,False,0,True,True,401,0,True,2020-07-31 21:49:27+00:00,0,active,401,,,2020-07-31 22:00:35,2020
290,6,8,False,0,True,True,402,0,True,2020-07-31 22:00:17+00:00,1,active,402,,,2020-07-31 22:00:35,2020
291,10,4,False,0,True,True,403,0,True,2020-07-31 21:59:19+00:00,1,active,403,,,2020-07-31 22:00:35,2020
292,15,1,False,0,True,True,404,0,True,2020-07-31 21:58:48+00:00,0,active,404,,,2020-07-31 22:00:35,2020
293,6,12,False,0,True,True,405,0,True,2020-07-31 21:52:58+00:00,1,active,405,,,2020-07-31 22:00:35,2020
294,9,4,False,0,True,True,406,0,True,2020-07-31 16:52:51+00:00,2,active,406,,,2020-07-31 22:00:35,2020
295,18,1,False,0,True,True,407,0,True,2020-07-31 21:59:32+00:00,0,active,407,,,2020-07-31 22:00:35,2020
296,6,9,False,0,True,True,408,0,True,2020-07-31 21:54:16+00:00,0,active,408,,,2020-07-31 22:00:35,2020
297,17,2,False,0,True,True,409,0,True,2020-07-31 21:14:31+00:00,0,active,409,,,2020-07-31 22:00:35,2020
298,1,18,False,0,True,True,410,0,True,2020-07-31 21:41:54+00:00,0,active,410,,,2020-07-31 22:00:35,2020
299,2,13,False,0,True,True,411,0,True,2020-07-31 20:52:17+00:00,0,active,411,,,2020-07-31 22:00:35,2020
300,6,12,False,0,True,True,412,0,True,2020-07-31 21:48:31+00:00,1,active,412,,,2020-07-31 22:00:35,2020
301,10,9,False,0,True,True,413,0,True,2020-07-31 21:57:18+00:00,0,active,413,,,2020-07-31 22:00:35,2020
302,21,2,False,0,True,True,414,0,True,2020-07-31 21:59:11+00:00,0,active,414,,,2020-07-31 22:00:35,2020
303,13,5,False,0,True,True,415,0,True,2020-07-31 21:21:12+00:00,1,active,415,,,2020-07-31 22:00:35,2020
304,15,0,False,0,True,True,416,0,True,2020-07-31 21:32:00+00:00,0,active,416,,,2020-07-31 22:00:35,2020
305,4,15,False,0,True,True,417,0,True,2020-07-31 21:57:08+00:00,0,active,417,,,2020-07-31 22:00:35,2020
306,3,12,False,0,True,True,419,0,True,2020-07-31 19:35:13+00:00,0,active,419,,,2020-07-31 22:00:35,2020
307,0,0,False,0,False,False,420,0,False,1970-01-02 00:00:00+00:00,0,out_of_service,420,,,2020-07-31 22:00:35,1970
308,9,9,False,0,True,True,421,0,True,2020-07-31 13:31:55+00:00,1,active,421,,,2020-07-31 22:00:35,2020
309,1,14,False,0,True,True,422,0,True,2020-07-31 08:56:02+00:00,0,active,422,,,2020-07-31 22:00:35,2020
310,9,10,False,0,True,True,423,0,True,2020-07-31 21:10:54+00:00,0,active,423,,,2020-07-31 22:00:35,2020
311,12,7,False,0,True,True,424,0,True,2020-07-31 21:52:36+00:00,0,active,424,,,2020-07-31 22:00:35,2020
312,11,5,False,0,True,True,425,0,True,2020-07-31 21:35:26+00:00,0,active,425,,,2020-07-31 22:00:35,2020
313,5,22,False,0,True,True,426,0,True,2020-07-31 21:58:02+00:00,0,active,426,,,2020-07-31 22:00:35,2020
314,10,9,False,0,True,True,427,0,True,2020-07-31 21:03:26+00:00,0,active,427,,,2020-07-31 22:00:35,2020
315,7,12,False,0,True,True,428,0,True,2020-07-31 21:45:10+00:00,0,active,428,,,2020-07-31 22:00:35,2020
316,2,17,False,0,True,True,430,0,True,2020-07-31 21:23:25+00:00,0,active,430,,,2020-07-31 22:00:35,2020
317,13,1,False,0,True,True,431,0,True,2020-07-31 19:00:18+00:00,1,active,431,,,2020-07-31 22:00:35,2020
318,10,9,False,0,True,True,432,0,True,2020-07-31 20:25:53+00:00,0,active,432,,,2020-07-31 22:00:35,2020
319,19,0,False,0,True,True,433,0,True,2020-07-31 14:04:48+00:00,0,active,433,,,2020-07-31 22:00:35,2020
320,12,6,False,0,True,True,434,0,True,2020-07-31 21:25:50+00:00,1,active,434,,,2020-07-31 22:00:35,2020
321,0,13,False,0,True,True,435,0,True,2020-07-31 21:12:30+00:00,2,active,435,,,2020-07-31 22:00:35,2020
322,11,4,False,0,True,True,436,0,True,2020-07-31 21:58:43+00:00,0,active,436,,,2020-07-31 22:00:35,2020
323,16,3,False,0,True,True,437,0,True,2020-07-31 21:55:04+00:00,0,active,437,,,2020-07-31 22:00:35,2020
324,15,2,False,0,True,True,440,0,True,2020-07-31 21:20:02+00:00,0,active,440,,,2020-07-31 22:00:35,2020
325,7,12,False,0,True,True,441,0,True,2020-07-31 21:32:40+00:00,0,active,441,,,2020-07-31 22:00:35,2020
326,12,3,False,0,True,True,442,0,True,2020-07-31 21:49:46+00:00,0,active,442,,,2020-07-31 22:00:35,2020
327,16,3,False,0,True,True,443,0,True,2020-07-31 17:18:39+00:00,0,active,443,,,2020-07-31 22:00:35,2020
328,10,9,False,0,True,True,445,0,True,2020-07-31 21:25:49+00:00,0,active,445,,,2020-07-31 22:00:35,2020
329,3,9,False,0,True,True,446,0,True,2020-07-31 21:54:16+00:00,0,active,446,,,2020-07-31 22:00:35,2020
330,18,1,False,0,True,True,447,0,True,2020-07-31 20:46:31+00:00,0,active,447,,,2020-07-31 22:00:35,2020
331,8,3,False,0,True,True,448,0,True,2020-07-31 08:56:09+00:00,0,active,448,,,2020-07-31 22:00:35,2020
332,0,0,False,0,False,True,449,0,True,1970-01-02 00:00:00+00:00,0,out_of_service,449,,,2020-07-31 22:00:35,1970
333,13,2,False,0,True,True,450,0,True,2020-07-31 21:42:37+00:00,0,active,450,,,2020-07-31 22:00:35,2020
334,8,7,False,0,True,True,451,0,True,2020-07-31 20:40:31+00:00,0,active,451,,,2020-07-31 22:00:35,2020
335,9,6,False,0,True,True,452,0,True,2020-07-31 21:58:34+00:00,0,active,452,,,2020-07-31 22:00:35,2020
336,14,1,False,0,True,True,453,0,True,2020-07-31 20:59:19+00:00,0,active,453,,,2020-07-31 22:00:35,2020
337,12,3,False,0,True,True,454,0,True,2020-07-31 22:00:30+00:00,0,active,454,,,2020-07-31 22:00:35,2020
338,6,6,False,0,True,True,455,0,True,2020-07-31 21:41:19+00:00,0,active,455,,,2020-07-31 22:00:35,2020
