,last_reported,station_status,num_docks_disabled,legacy_id,eightd_has_available_keys,station_id,num_bikes_available,num_docks_available,num_bikes_disabled,num_ebikes_available,is_returning,is_installed,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
221,2020-08-06 02:02:51+00:00,active,0,330,False,330,4,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
222,2020-08-06 04:18:03+00:00,active,0,331,False,331,7,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
223,2020-08-06 05:14:59+00:00,active,0,332,False,332,10,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
224,2020-08-06 01:30:29+00:00,active,0,333,False,333,20,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
225,2020-08-06 04:15:49+00:00,active,0,334,False,334,5,13,1,0,True,True,True,,,2020-08-06 07:44:40,2020
226,2020-08-06 04:48:02+00:00,active,0,335,False,335,12,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
227,2020-08-06 00:59:10+00:00,active,0,336,False,336,11,4,0,0,True,True,True,,,2020-08-06 07:44:40,2020
228,2020-08-06 01:01:30+00:00,active,0,337,False,337,12,3,0,0,True,True,True,,,2020-08-06 07:44:40,2020
229,2020-08-06 03:34:25+00:00,active,0,338,False,338,13,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
230,2020-08-05 23:20:03+00:00,active,0,339,False,339,13,2,0,0,False,True,False,,,2020-08-06 07:44:40,2020
231,2020-08-05 21:17:33+00:00,active,0,340,False,340,17,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
232,2020-08-06 01:58:09+00:00,active,0,341,True,341,5,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
233,2020-08-06 07:17:48+00:00,active,0,342,False,342,14,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
234,2020-08-04 19:00:47+00:00,active,0,343,False,343,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
235,2020-08-06 05:16:42+00:00,active,0,344,False,344,4,15,0,0,True,True,True,,,2020-08-06 07:44:40,2020
236,2020-08-06 06:25:11+00:00,active,0,345,False,345,12,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
237,2020-08-06 03:12:11+00:00,active,0,346,False,346,1,14,0,0,True,True,True,,,2020-08-06 07:44:40,2020
238,2020-08-06 01:21:33+00:00,active,0,347,False,347,11,4,0,0,True,True,True,,,2020-08-06 07:44:40,2020
239,2020-08-06 07:39:53+00:00,active,4,348,False,348,3,6,2,0,True,True,True,,,2020-08-06 07:44:40,2020
240,2020-08-05 23:36:51+00:00,active,0,349,True,349,6,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
241,2020-08-05 20:30:06+00:00,active,0,350,False,350,4,13,0,0,True,True,True,,,2020-08-06 07:44:40,2020
242,2020-08-06 04:41:20+00:00,active,0,351,False,351,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
243,2020-08-06 01:50:37+00:00,active,0,352,False,352,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
244,2020-08-05 23:35:59+00:00,active,0,353,True,353,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
245,2020-08-06 07:03:52+00:00,active,0,354,False,354,4,10,1,0,True,True,True,,,2020-08-06 07:44:40,2020
246,2020-08-06 05:10:19+00:00,active,0,355,False,355,7,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
247,2020-08-06 03:04:15+00:00,active,0,356,False,356,6,16,1,0,True,True,True,,,2020-08-06 07:44:40,2020
248,2020-08-06 03:22:25+00:00,active,0,357,False,357,14,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
249,2020-08-06 07:20:49+00:00,active,0,358,False,358,13,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
250,2020-08-06 05:31:16+00:00,active,0,359,False,359,4,10,1,0,True,True,True,,,2020-08-06 07:44:40,2020
251,2020-08-06 03:10:54+00:00,active,0,360,False,360,5,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
252,2020-08-06 04:42:18+00:00,active,0,361,False,361,13,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
253,2020-08-06 04:32:29+00:00,active,0,362,False,362,19,0,0,0,True,True,True,,,2020-08-06 07:44:40,2020
254,2020-08-06 05:53:19+00:00,active,0,363,False,363,11,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
255,2020-08-06 05:18:07+00:00,active,0,364,False,364,8,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
256,2020-08-06 04:52:03+00:00,active,0,365,False,365,7,11,1,0,True,True,True,,,2020-08-06 07:44:40,2020
257,2020-08-06 02:50:29+00:00,active,0,366,False,366,2,13,0,0,True,True,True,,,2020-08-06 07:44:40,2020
258,2020-08-06 07:31:27+00:00,active,0,367,False,367,17,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
259,2020-08-06 02:51:33+00:00,active,0,368,False,368,5,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
260,2020-08-06 03:33:26+00:00,active,0,369,False,369,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
261,2020-08-06 02:29:15+00:00,active,0,370,False,370,15,3,1,0,True,True,True,,,2020-08-06 07:44:40,2020
262,2020-08-06 00:06:43+00:00,active,0,371,False,371,16,3,0,0,True,True,True,,,2020-08-06 07:44:40,2020
263,2020-08-06 06:24:27+00:00,active,0,372,False,372,10,8,1,0,True,True,True,,,2020-08-06 07:44:40,2020
264,2020-08-06 01:13:31+00:00,active,0,373,False,373,7,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
265,2020-08-06 06:30:31+00:00,active,0,374,False,374,4,15,0,0,True,True,True,,,2020-08-06 07:44:40,2020
266,2020-08-06 04:21:49+00:00,active,0,376,False,376,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
267,2020-08-06 03:53:31+00:00,active,0,377,False,377,15,3,1,0,False,True,False,,,2020-08-06 07:44:40,2020
268,2020-08-06 04:00:30+00:00,active,0,378,False,378,12,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
269,2020-08-06 07:06:23+00:00,active,0,379,False,379,13,1,1,0,True,True,True,,,2020-08-06 07:44:40,2020
270,2020-08-06 05:14:56+00:00,active,0,380,False,380,0,17,1,0,True,True,True,,,2020-08-06 07:44:40,2020
271,2020-08-06 03:44:06+00:00,active,0,381,False,381,19,0,0,0,True,True,True,,,2020-08-06 07:44:40,2020
272,2020-08-06 04:42:40+00:00,active,0,384,True,384,7,12,0,0,True,True,True,,,2020-08-06 07:44:40,2020
273,2020-08-06 04:08:59+00:00,active,1,385,False,385,7,6,1,0,True,True,True,,,2020-08-06 07:44:40,2020
274,2020-08-06 07:03:37+00:00,active,0,386,False,386,9,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
275,2020-08-06 02:47:14+00:00,active,0,387,False,387,13,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
276,2020-08-05 17:30:50+00:00,active,0,388,False,388,2,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
277,2020-08-06 01:39:37+00:00,active,0,389,False,389,13,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
278,2020-08-06 04:08:37+00:00,active,0,390,False,390,14,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
279,2020-08-05 21:18:33+00:00,active,0,391,False,391,13,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
280,2020-08-06 02:19:15+00:00,active,0,392,False,392,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
281,2020-08-05 23:17:13+00:00,active,0,393,False,393,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
282,2020-08-05 18:09:16+00:00,active,0,394,False,394,0,14,0,0,True,True,True,,,2020-08-06 07:44:40,2020
283,2020-08-06 02:33:04+00:00,active,0,395,False,395,9,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
284,2020-08-04 08:56:09+00:00,active,0,396,False,396,12,3,0,0,True,True,True,,,2020-08-06 07:44:40,2020
285,2020-08-06 01:51:35+00:00,active,0,397,False,397,7,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
286,2020-08-06 02:13:39+00:00,active,0,398,False,398,4,15,0,0,True,True,True,,,2020-08-06 07:44:40,2020
287,2020-08-06 06:19:32+00:00,active,0,399,False,399,10,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
288,2020-08-06 04:13:49+00:00,active,0,400,False,400,3,24,0,0,True,True,True,,,2020-08-06 07:44:40,2020
289,2020-08-06 02:11:53+00:00,active,0,401,False,401,12,3,0,0,True,True,True,,,2020-08-06 07:44:40,2020
290,2020-08-06 03:35:47+00:00,active,0,402,False,402,12,2,1,0,True,True,True,,,2020-08-06 07:44:40,2020
291,2020-08-06 05:42:13+00:00,active,0,403,False,403,15,0,0,0,True,True,True,,,2020-08-06 07:44:40,2020
292,2020-08-06 05:18:06+00:00,active,0,404,False,404,10,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
293,2020-08-06 02:17:20+00:00,active,0,405,False,405,18,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
294,2020-08-06 02:51:04+00:00,active,0,406,False,406,10,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
295,2020-08-06 00:48:43+00:00,active,0,407,False,407,8,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
296,2020-08-06 01:42:22+00:00,active,0,408,False,408,15,0,0,0,True,True,True,,,2020-08-06 07:44:40,2020
297,2020-08-06 05:47:04+00:00,active,0,409,False,409,12,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
298,2020-08-06 04:36:57+00:00,active,0,410,False,410,14,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
299,2020-08-06 00:03:15+00:00,active,0,411,False,411,14,0,1,0,True,True,True,,,2020-08-06 07:44:40,2020
300,2020-08-06 02:44:17+00:00,active,0,412,False,412,10,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
301,2020-08-06 05:38:40+00:00,active,0,413,False,413,15,4,0,0,True,True,True,,,2020-08-06 07:44:40,2020
302,2020-08-05 23:49:14+00:00,active,0,414,False,414,1,22,0,0,True,True,True,,,2020-08-06 07:44:40,2020
303,2020-08-06 07:18:46+00:00,active,0,415,False,415,8,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
304,2020-08-06 06:41:35+00:00,active,0,416,False,416,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
305,2020-08-06 04:15:42+00:00,active,0,417,False,417,18,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
306,2020-08-06 04:51:01+00:00,active,0,419,False,419,2,13,0,0,True,True,True,,,2020-08-06 07:44:40,2020
307,1970-01-02 00:00:00+00:00,out_of_service,0,420,False,420,0,0,0,0,False,False,False,,,2020-08-06 07:44:40,1970
308,2020-08-05 16:11:59+00:00,active,0,421,False,421,13,6,0,0,False,True,False,,,2020-08-06 07:44:40,2020
309,2020-08-05 23:13:50+00:00,active,0,422,False,422,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
310,2020-08-06 00:10:02+00:00,active,0,423,False,423,9,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
311,2020-08-06 01:55:05+00:00,active,0,424,False,424,5,13,1,0,True,True,True,,,2020-08-06 07:44:40,2020
312,2020-08-06 04:00:05+00:00,active,0,425,False,425,8,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
313,2020-08-06 02:08:50+00:00,active,0,426,False,426,5,22,0,0,True,True,True,,,2020-08-06 07:44:40,2020
314,2020-08-06 02:15:11+00:00,active,0,427,False,427,2,17,0,0,True,True,True,,,2020-08-06 07:44:40,2020
315,2020-08-06 06:40:39+00:00,active,0,428,False,428,5,14,0,0,True,True,True,,,2020-08-06 07:44:40,2020
316,2020-08-05 15:04:25+00:00,active,0,430,False,430,17,2,0,0,True,True,True,,,2020-08-06 07:44:40,2020
317,2020-08-05 23:55:01+00:00,active,0,431,False,431,1,14,0,0,True,True,True,,,2020-08-06 07:44:40,2020
318,2020-08-06 03:44:45+00:00,active,0,432,False,432,8,11,0,0,True,True,True,,,2020-08-06 07:44:40,2020
319,2020-08-05 21:57:07+00:00,active,0,433,False,433,4,15,0,0,True,True,True,,,2020-08-06 07:44:40,2020
320,2020-08-05 22:45:12+00:00,active,0,434,False,434,2,17,0,0,True,True,True,,,2020-08-06 07:44:40,2020
321,2020-08-06 03:11:11+00:00,active,0,435,False,435,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
322,2020-08-06 03:12:27+00:00,active,0,436,False,436,3,10,2,0,True,True,True,,,2020-08-06 07:44:40,2020
323,2020-08-06 04:39:48+00:00,active,0,437,False,437,4,14,1,0,True,True,True,,,2020-08-06 07:44:40,2020
324,2020-08-06 05:40:22+00:00,active,0,440,False,440,8,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
325,2020-08-06 03:58:29+00:00,active,0,441,False,441,10,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
326,2020-08-05 22:38:05+00:00,active,0,442,False,442,6,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
327,2020-08-06 04:30:49+00:00,active,0,443,False,443,2,17,0,0,True,True,True,,,2020-08-06 07:44:40,2020
328,2020-08-06 06:37:27+00:00,active,0,445,False,445,10,9,0,0,True,True,True,,,2020-08-06 07:44:40,2020
329,2020-08-06 03:45:41+00:00,active,0,446,False,446,6,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
330,2020-08-05 20:06:54+00:00,active,0,447,False,447,0,19,0,0,True,True,True,,,2020-08-06 07:44:40,2020
331,2020-08-06 01:43:46+00:00,active,0,448,False,448,1,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
332,1970-01-02 00:00:00+00:00,out_of_service,0,449,False,449,0,0,0,0,True,False,True,,,2020-08-06 07:44:40,1970
333,2020-08-06 05:45:45+00:00,active,0,450,False,450,1,14,0,0,True,True,True,,,2020-08-06 07:44:40,2020
334,2020-08-06 04:23:29+00:00,active,0,451,False,451,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
335,2020-08-06 02:45:34+00:00,active,0,452,False,452,8,7,0,0,True,True,True,,,2020-08-06 07:44:40,2020
336,2020-08-06 03:37:26+00:00,active,0,453,False,453,2,13,0,0,True,True,True,,,2020-08-06 07:44:40,2020
337,2020-08-06 03:03:51+00:00,active,0,454,False,454,10,5,0,0,True,True,True,,,2020-08-06 07:44:40,2020
338,2020-08-06 03:29:24+00:00,active,0,455,False,455,11,1,0,0,True,True,True,,,2020-08-06 07:44:40,2020
339,2020-08-06 00:25:32+00:00,active,0,456,False,456,9,10,0,0,True,True,True,,,2020-08-06 07:44:40,2020
340,2020-08-05 22:03:13+00:00,active,0,457,False,457,5,6,0,0,True,True,True,,,2020-08-06 07:44:40,2020
341,2020-08-05 23:34:50+00:00,active,0,458,False,458,3,8,0,0,True,True,True,,,2020-08-06 07:44:40,2020
