,is_returning,num_bikes_available,station_status,eightd_has_available_keys,num_docks_disabled,station_id,num_bikes_disabled,num_docks_available,is_renting,legacy_id,num_ebikes_available,last_reported,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,True,6,active,False,0,332,1,8,True,332,0,2020-08-13 15:07:21+00:00,True,,,2020-08-13 15:09:55,2020
224,True,19,active,False,0,333,0,6,True,333,0,2020-08-13 14:49:33+00:00,True,,,2020-08-13 15:09:55,2020
225,True,17,active,False,0,334,2,0,True,334,0,2020-08-13 13:43:03+00:00,True,,,2020-08-13 15:09:55,2020
226,True,13,active,False,0,335,0,6,True,335,0,2020-08-13 14:57:34+00:00,True,,,2020-08-13 15:09:55,2020
227,True,4,active,False,0,336,0,11,True,336,0,2020-08-13 03:25:37+00:00,True,,,2020-08-13 15:09:55,2020
228,True,15,active,False,0,337,0,0,True,337,0,2020-08-13 12:05:52+00:00,True,,,2020-08-13 15:09:55,2020
229,True,0,active,False,0,338,1,14,True,338,0,2020-08-13 14:21:45+00:00,True,,,2020-08-13 15:09:55,2020
230,True,15,active,False,0,339,0,0,True,339,0,2020-08-13 03:25:16+00:00,True,,,2020-08-13 15:09:55,2020
231,True,18,active,False,0,340,0,1,True,340,0,2020-08-13 03:25:14+00:00,True,,,2020-08-13 15:09:55,2020
232,True,12,active,True,0,341,1,2,True,341,0,2020-08-13 12:53:49+00:00,True,,,2020-08-13 15:09:55,2020
233,True,12,active,False,0,342,0,3,True,342,0,2020-08-13 15:02:40+00:00,True,,,2020-08-13 15:09:55,2020
234,True,4,active,False,0,343,0,11,True,343,0,2020-08-13 04:04:08+00:00,True,,,2020-08-13 15:09:55,2020
235,True,7,active,False,0,344,0,12,True,344,0,2020-08-13 14:54:50+00:00,True,,,2020-08-13 15:09:55,2020
236,True,8,active,False,0,345,1,10,True,345,0,2020-08-13 15:07:40+00:00,True,,,2020-08-13 15:09:55,2020
237,True,1,active,False,0,346,0,14,True,346,0,2020-08-13 14:57:05+00:00,True,,,2020-08-13 15:09:55,2020
238,True,10,active,False,0,347,0,5,True,347,0,2020-08-13 13:50:37+00:00,True,,,2020-08-13 15:09:55,2020
239,True,3,active,False,0,348,1,11,True,348,0,2020-08-13 06:32:41+00:00,True,,,2020-08-13 15:09:55,2020
240,True,6,active,True,0,349,1,10,True,349,0,2020-08-13 03:26:37+00:00,True,,,2020-08-13 15:09:55,2020
241,True,15,active,False,0,350,0,2,True,350,0,2020-08-13 09:55:03+00:00,True,,,2020-08-13 15:09:55,2020
242,True,7,active,False,0,351,0,8,True,351,0,2020-08-13 14:43:51+00:00,True,,,2020-08-13 15:09:55,2020
243,True,9,active,False,0,352,1,5,True,352,0,2020-08-13 15:09:19+00:00,True,,,2020-08-13 15:09:55,2020
244,True,7,active,True,0,353,0,8,True,353,0,2020-08-13 03:26:30+00:00,True,,,2020-08-13 15:09:55,2020
245,True,11,active,False,0,354,1,3,True,354,0,2020-08-13 15:08:47+00:00,True,,,2020-08-13 15:09:55,2020
246,True,10,active,False,0,355,0,7,True,355,0,2020-08-13 13:04:01+00:00,True,,,2020-08-13 15:09:55,2020
247,True,17,active,False,0,356,0,6,True,356,0,2020-08-13 14:51:51+00:00,True,,,2020-08-13 15:09:55,2020
248,True,2,active,False,0,357,0,13,True,357,0,2020-08-13 14:57:16+00:00,True,,,2020-08-13 15:09:55,2020
249,True,17,active,False,0,358,0,2,True,358,0,2020-08-13 14:40:03+00:00,True,,,2020-08-13 15:09:55,2020
250,True,10,active,False,0,359,0,5,True,359,0,2020-08-13 14:33:06+00:00,True,,,2020-08-13 15:09:55,2020
251,True,1,active,False,0,360,0,14,True,360,0,2020-08-13 13:51:32+00:00,True,,,2020-08-13 15:09:55,2020
252,True,10,active,False,0,361,0,9,True,361,0,2020-08-13 14:23:44+00:00,True,,,2020-08-13 15:09:55,2020
253,True,14,active,False,0,362,1,4,True,362,0,2020-08-13 14:51:10+00:00,True,,,2020-08-13 15:09:55,2020
254,True,12,active,False,0,363,1,6,True,363,0,2020-08-13 15:04:22+00:00,True,,,2020-08-13 15:09:55,2020
255,True,10,active,False,0,364,0,9,True,364,0,2020-08-13 15:01:31+00:00,True,,,2020-08-13 15:09:55,2020
256,True,18,active,False,0,365,0,1,True,365,0,2020-08-13 15:08:10+00:00,True,,,2020-08-13 15:09:55,2020
257,True,4,active,False,0,366,0,11,True,366,0,2020-08-13 14:51:20+00:00,True,,,2020-08-13 15:09:55,2020
258,True,11,active,False,0,367,0,8,True,367,0,2020-08-13 14:16:24+00:00,True,,,2020-08-13 15:09:55,2020
259,True,12,active,False,0,368,1,2,True,368,0,2020-08-13 13:58:41+00:00,True,,,2020-08-13 15:09:55,2020
260,True,2,active,False,0,369,0,13,True,369,0,2020-08-13 15:03:39+00:00,True,,,2020-08-13 15:09:55,2020
261,True,17,active,False,0,370,0,2,True,370,0,2020-08-13 14:51:34+00:00,True,,,2020-08-13 15:09:55,2020
262,True,8,active,False,0,371,0,11,True,371,0,2020-08-13 12:58:26+00:00,True,,,2020-08-13 15:09:55,2020
263,True,5,active,False,0,372,0,14,True,372,0,2020-08-13 15:03:07+00:00,True,,,2020-08-13 15:09:55,2020
264,True,6,active,False,0,373,0,9,True,373,0,2020-08-13 13:39:54+00:00,True,,,2020-08-13 15:09:55,2020
265,True,6,active,False,0,374,1,12,True,374,0,2020-08-13 14:50:59+00:00,True,,,2020-08-13 15:09:55,2020
266,True,7,active,False,0,376,1,7,True,376,0,2020-08-13 13:25:43+00:00,True,,,2020-08-13 15:09:55,2020
267,True,5,active,False,0,377,0,14,True,377,0,2020-08-13 14:56:14+00:00,True,,,2020-08-13 15:09:55,2020
268,True,8,active,False,0,378,0,11,True,378,0,2020-08-13 14:58:58+00:00,True,,,2020-08-13 15:09:55,2020
269,True,6,active,False,0,379,0,9,True,379,0,2020-08-13 14:48:49+00:00,True,,,2020-08-13 15:09:55,2020
270,True,18,active,False,0,380,0,0,True,380,0,2020-08-13 15:04:28+00:00,True,,,2020-08-13 15:09:55,2020
271,True,10,active,False,0,381,1,8,True,381,0,2020-08-13 14:42:41+00:00,True,,,2020-08-13 15:09:55,2020
272,True,8,active,True,0,384,0,11,True,384,0,2020-08-13 14:31:58+00:00,True,,,2020-08-13 15:09:55,2020
273,True,13,active,False,1,385,0,1,True,385,0,2020-08-13 15:06:02+00:00,True,,,2020-08-13 15:09:55,2020
274,True,4,active,False,0,386,0,15,True,386,0,2020-08-13 15:00:44+00:00,True,,,2020-08-13 15:09:55,2020
275,True,13,active,False,0,387,1,1,True,387,0,2020-08-13 13:09:44+00:00,True,,,2020-08-13 15:09:55,2020
276,True,4,active,False,0,388,0,7,True,388,0,2020-08-13 03:25:23+00:00,True,,,2020-08-13 15:09:55,2020
277,True,13,active,False,0,389,0,1,True,389,0,2020-08-13 03:25:04+00:00,True,,,2020-08-13 15:09:55,2020
278,True,11,active,False,0,390,1,3,True,390,0,2020-08-13 13:38:15+00:00,True,,,2020-08-13 15:09:55,2020
279,True,13,active,False,0,391,0,2,True,391,0,2020-08-13 14:10:11+00:00,True,,,2020-08-13 15:09:55,2020
280,True,5,active,False,0,392,0,10,True,392,0,2020-08-13 14:33:25+00:00,True,,,2020-08-13 15:09:55,2020
281,True,5,active,False,0,393,1,9,True,393,0,2020-08-13 10:33:53+00:00,True,,,2020-08-13 15:09:55,2020
282,True,1,active,False,0,394,0,13,True,394,0,2020-08-13 07:51:20+00:00,True,,,2020-08-13 15:09:55,2020
283,True,12,active,False,0,395,0,3,True,395,0,2020-08-13 10:40:17+00:00,True,,,2020-08-13 15:09:55,2020
284,True,7,active,False,0,396,0,8,True,396,0,2020-08-13 14:57:59+00:00,True,,,2020-08-13 15:09:55,2020
285,True,7,active,False,0,397,0,8,True,397,0,2020-08-13 10:29:09+00:00,True,,,2020-08-13 15:09:55,2020
286,True,12,active,False,0,398,0,7,True,398,0,2020-08-13 13:53:11+00:00,True,,,2020-08-13 15:09:55,2020
287,True,5,active,False,0,399,0,10,True,399,0,2020-08-13 14:55:23+00:00,True,,,2020-08-13 15:09:55,2020
288,True,8,active,False,0,400,0,19,True,400,0,2020-08-13 13:25:32+00:00,True,,,2020-08-13 15:09:55,2020
289,True,2,active,False,0,401,0,13,True,401,0,2020-08-13 13:08:42+00:00,True,,,2020-08-13 15:09:55,2020
290,True,8,active,False,0,402,0,7,True,402,0,2020-08-13 14:15:36+00:00,True,,,2020-08-13 15:09:55,2020
291,True,1,active,False,0,403,2,12,True,403,0,2020-08-13 15:07:02+00:00,True,,,2020-08-13 15:09:55,2020
292,True,7,active,False,0,404,0,9,True,404,0,2020-08-13 14:54:16+00:00,True,,,2020-08-13 15:09:55,2020
293,True,10,active,False,0,405,0,9,True,405,0,2020-08-13 14:37:13+00:00,True,,,2020-08-13 15:09:55,2020
294,True,15,active,False,0,406,0,4,True,406,0,2020-08-13 11:07:27+00:00,True,,,2020-08-13 15:09:55,2020
295,True,4,active,False,0,407,1,14,True,407,0,2020-08-13 13:47:45+00:00,True,,,2020-08-13 15:09:55,2020
296,True,7,active,False,0,408,0,8,True,408,0,2020-08-13 14:39:19+00:00,True,,,2020-08-13 15:09:55,2020
297,True,10,active,False,0,409,0,9,True,409,0,2020-08-13 13:43:43+00:00,True,,,2020-08-13 15:09:55,2020
298,True,11,active,False,0,410,0,8,True,410,0,2020-08-13 12:24:09+00:00,True,,,2020-08-13 15:09:55,2020
299,True,3,active,False,0,411,0,12,True,411,0,2020-08-13 15:00:50+00:00,True,,,2020-08-13 15:09:55,2020
300,True,16,active,False,0,412,0,3,True,412,0,2020-08-13 14:31:38+00:00,True,,,2020-08-13 15:09:55,2020
301,True,7,active,False,0,413,0,12,True,413,0,2020-08-13 15:09:17+00:00,True,,,2020-08-13 15:09:55,2020
302,True,1,active,False,0,414,0,22,True,414,0,2020-08-13 15:03:24+00:00,True,,,2020-08-13 15:09:55,2020
303,True,3,active,False,0,415,0,16,True,415,0,2020-08-13 14:26:26+00:00,True,,,2020-08-13 15:09:55,2020
304,True,12,active,False,0,416,0,3,True,416,0,2020-08-13 14:19:26+00:00,True,,,2020-08-13 15:09:55,2020
305,True,5,active,False,0,417,0,14,True,417,0,2020-08-13 15:01:57+00:00,True,,,2020-08-13 15:09:55,2020
306,True,12,active,False,0,419,0,3,True,419,0,2020-08-13 14:44:08+00:00,True,,,2020-08-13 15:09:55,2020
307,False,0,out_of_service,False,0,420,0,0,False,420,0,1970-01-02 00:00:00+00:00,False,,,2020-08-13 15:09:55,1970
308,True,14,active,False,0,421,0,5,True,421,0,2020-08-13 12:35:10+00:00,True,,,2020-08-13 15:09:55,2020
309,True,4,active,False,0,422,0,11,True,422,0,2020-08-13 12:04:13+00:00,True,,,2020-08-13 15:09:55,2020
310,True,3,active,False,0,423,0,16,True,423,0,2020-08-13 13:23:03+00:00,True,,,2020-08-13 15:09:55,2020
311,True,4,active,False,0,424,0,15,True,424,0,2020-08-13 14:36:41+00:00,True,,,2020-08-13 15:09:55,2020
312,True,0,active,False,0,425,0,16,True,425,0,2020-08-13 14:26:40+00:00,True,,,2020-08-13 15:09:55,2020
313,True,17,active,False,0,426,0,10,True,426,0,2020-08-13 14:39:22+00:00,True,,,2020-08-13 15:09:55,2020
314,True,7,active,False,0,427,0,12,True,427,0,2020-08-13 15:07:17+00:00,True,,,2020-08-13 15:09:55,2020
315,True,6,active,False,0,428,0,13,True,428,0,2020-08-13 14:11:17+00:00,True,,,2020-08-13 15:09:55,2020
316,True,15,active,False,0,430,0,4,True,430,0,2020-08-13 04:03:59+00:00,True,,,2020-08-13 15:09:55,2020
317,True,2,active,False,0,431,0,13,True,431,0,2020-08-13 10:04:53+00:00,True,,,2020-08-13 15:09:55,2020
318,True,8,active,False,0,432,0,11,True,432,0,2020-08-13 03:24:42+00:00,True,,,2020-08-13 15:09:55,2020
319,True,1,active,False,0,433,0,18,True,433,0,2020-08-13 03:26:11+00:00,True,,,2020-08-13 15:09:55,2020
320,True,0,active,False,0,434,0,19,True,434,0,2020-08-13 03:24:35+00:00,True,,,2020-08-13 15:09:55,2020
321,True,6,active,False,0,435,0,9,True,435,0,2020-08-13 11:55:21+00:00,True,,,2020-08-13 15:09:55,2020
322,True,6,active,False,0,436,0,9,True,436,0,2020-08-13 14:53:45+00:00,True,,,2020-08-13 15:09:55,2020
323,True,7,active,False,0,437,1,11,True,437,0,2020-08-13 14:58:22+00:00,True,,,2020-08-13 15:09:55,2020
324,True,12,active,False,0,440,0,5,True,440,0,2020-08-13 11:37:45+00:00,True,,,2020-08-13 15:09:55,2020
325,True,16,active,False,0,441,0,3,True,441,0,2020-08-13 11:15:30+00:00,True,,,2020-08-13 15:09:55,2020
326,True,11,active,False,0,442,1,3,True,442,0,2020-08-13 15:06:55+00:00,True,,,2020-08-13 15:09:55,2020
327,True,5,active,False,0,443,0,14,True,443,0,2020-08-13 04:56:48+00:00,True,,,2020-08-13 15:09:55,2020
328,True,11,active,False,0,445,0,8,True,445,0,2020-08-13 12:14:52+00:00,True,,,2020-08-13 15:09:55,2020
329,True,12,active,False,0,446,0,0,True,446,0,2020-08-13 15:00:30+00:00,True,,,2020-08-13 15:09:55,2020
330,True,8,active,False,0,447,0,11,True,447,0,2020-08-13 12:54:52+00:00,True,,,2020-08-13 15:09:55,2020
331,True,3,active,False,0,448,0,8,True,448,0,2020-08-13 04:03:15+00:00,True,,,2020-08-13 15:09:55,2020
332,True,0,out_of_service,False,0,449,0,0,True,449,0,1970-01-02 00:00:00+00:00,False,,,2020-08-13 15:09:55,1970
333,True,13,active,False,0,450,0,2,True,450,0,2020-08-13 14:52:08+00:00,True,,,2020-08-13 15:09:55,2020
334,True,6,active,False,0,451,0,9,True,451,0,2020-08-13 15:04:41+00:00,True,,,2020-08-13 15:09:55,2020
335,True,4,active,False,0,452,0,11,True,452,0,2020-08-13 14:57:19+00:00,True,,,2020-08-13 15:09:55,2020
336,True,1,active,False,0,453,1,13,True,453,0,2020-08-13 15:05:53+00:00,True,,,2020-08-13 15:09:55,2020
337,True,7,active,False,0,454,0,8,True,454,0,2020-08-13 14:49:31+00:00,True,,,2020-08-13 15:09:55,2020
338,False,0,active,False,0,455,1,11,False,455,0,2020-08-12 23:31:24+00:00,True,,,2020-08-13 15:09:55,2020
339,True,6,active,False,0,456,1,12,True,456,0,2020-08-13 14:53:01+00:00,True,,,2020-08-13 15:09:55,2020
340,True,3,active,False,0,457,0,8,True,457,0,2020-08-13 07:15:13+00:00,True,,,2020-08-13 15:09:55,2020
341,True,10,active,False,0,458,1,0,True,458,0,2020-08-13 07:14:52+00:00,True,,,2020-08-13 15:09:55,2020
