,station_id,legacy_id,station_status,num_docks_disabled,is_renting,is_installed,num_ebikes_available,eightd_has_available_keys,last_reported,num_bikes_disabled,num_bikes_available,num_docks_available,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,332,332,active,0,True,True,0,False,2020-08-14 00:22:52+00:00,1,5,9,True,,,2020-08-14 00:32:15,2020
224,333,333,active,0,True,True,0,False,2020-08-14 00:03:47+00:00,0,23,2,True,,,2020-08-14 00:32:15,2020
225,334,334,active,0,True,True,0,False,2020-08-14 00:23:01+00:00,2,15,2,True,,,2020-08-14 00:32:15,2020
226,335,335,active,0,True,True,0,False,2020-08-14 00:22:09+00:00,0,2,17,True,,,2020-08-14 00:32:15,2020
227,336,336,active,0,True,True,0,False,2020-08-13 23:42:32+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
228,337,337,active,0,True,True,0,False,2020-08-13 23:23:51+00:00,0,11,4,True,,,2020-08-14 00:32:15,2020
229,338,338,active,0,True,True,0,False,2020-08-14 00:00:40+00:00,1,6,8,True,,,2020-08-14 00:32:15,2020
230,339,339,active,0,True,True,0,False,2020-08-14 00:01:08+00:00,1,14,0,True,,,2020-08-14 00:32:15,2020
231,340,340,active,0,True,True,0,False,2020-08-14 00:30:47+00:00,0,18,1,True,,,2020-08-14 00:32:15,2020
232,341,341,active,0,True,True,0,True,2020-08-13 22:55:21+00:00,1,14,0,True,,,2020-08-14 00:32:15,2020
233,342,342,active,0,True,True,0,False,2020-08-14 00:31:29+00:00,0,14,1,True,,,2020-08-14 00:32:15,2020
234,343,343,active,0,True,True,0,False,2020-08-13 04:04:08+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
235,344,344,active,0,True,True,0,False,2020-08-14 00:19:53+00:00,0,10,9,True,,,2020-08-14 00:32:15,2020
236,345,345,active,0,True,True,0,False,2020-08-14 00:30:05+00:00,1,8,10,True,,,2020-08-14 00:32:15,2020
237,346,346,active,0,True,True,0,False,2020-08-14 00:13:13+00:00,0,1,14,True,,,2020-08-14 00:32:15,2020
238,347,347,active,0,True,True,0,False,2020-08-13 19:13:37+00:00,0,11,4,True,,,2020-08-14 00:32:15,2020
239,348,348,active,0,True,True,0,False,2020-08-13 22:14:09+00:00,1,2,12,True,,,2020-08-14 00:32:15,2020
240,349,349,active,0,True,True,0,True,2020-08-13 23:48:05+00:00,1,6,10,True,,,2020-08-14 00:32:15,2020
241,350,350,active,0,True,True,0,False,2020-08-13 19:02:49+00:00,0,14,3,True,,,2020-08-14 00:32:15,2020
242,351,351,active,0,True,True,0,False,2020-08-14 00:20:33+00:00,0,5,10,True,,,2020-08-14 00:32:15,2020
243,352,352,active,0,True,True,0,False,2020-08-14 00:18:37+00:00,0,11,4,True,,,2020-08-14 00:32:15,2020
244,353,353,active,0,True,True,0,True,2020-08-13 22:34:11+00:00,0,8,7,True,,,2020-08-14 00:32:15,2020
245,354,354,active,0,True,True,0,False,2020-08-14 00:05:42+00:00,1,9,5,True,,,2020-08-14 00:32:15,2020
246,355,355,active,0,True,True,0,False,2020-08-14 00:16:16+00:00,0,11,6,True,,,2020-08-14 00:32:15,2020
247,356,356,active,0,True,True,0,False,2020-08-14 00:17:46+00:00,0,16,7,True,,,2020-08-14 00:32:15,2020
248,357,357,active,0,True,True,0,False,2020-08-13 23:47:14+00:00,0,5,10,True,,,2020-08-14 00:32:15,2020
249,358,358,active,0,True,True,0,False,2020-08-13 23:53:59+00:00,0,15,4,True,,,2020-08-14 00:32:15,2020
250,359,359,active,0,True,True,0,False,2020-08-14 00:29:31+00:00,0,2,13,True,,,2020-08-14 00:32:15,2020
251,360,360,active,0,True,True,0,False,2020-08-14 00:28:26+00:00,0,5,10,True,,,2020-08-14 00:32:15,2020
252,361,361,active,0,True,True,0,False,2020-08-14 00:13:29+00:00,0,17,2,True,,,2020-08-14 00:32:15,2020
253,362,362,active,0,True,True,0,False,2020-08-14 00:31:48+00:00,1,12,6,True,,,2020-08-14 00:32:15,2020
254,363,363,active,0,True,True,0,False,2020-08-14 00:04:07+00:00,0,19,0,True,,,2020-08-14 00:32:15,2020
255,364,364,active,0,True,True,0,False,2020-08-14 00:31:19+00:00,0,16,3,True,,,2020-08-14 00:32:15,2020
256,365,365,active,0,True,True,0,False,2020-08-14 00:00:52+00:00,0,1,18,True,,,2020-08-14 00:32:15,2020
257,366,366,active,0,True,True,0,False,2020-08-13 23:41:51+00:00,0,6,9,True,,,2020-08-14 00:32:15,2020
258,367,367,active,0,True,True,0,False,2020-08-13 23:45:57+00:00,0,10,9,True,,,2020-08-14 00:32:15,2020
259,368,368,active,0,True,True,0,False,2020-08-14 00:09:16+00:00,1,5,9,True,,,2020-08-14 00:32:15,2020
260,369,369,active,0,True,True,0,False,2020-08-14 00:17:27+00:00,0,7,8,True,,,2020-08-14 00:32:15,2020
261,370,370,active,0,True,True,0,False,2020-08-14 00:12:27+00:00,0,1,18,True,,,2020-08-14 00:32:15,2020
262,371,371,active,0,True,True,0,False,2020-08-14 00:28:38+00:00,1,7,11,True,,,2020-08-14 00:32:15,2020
263,372,372,active,0,True,True,0,False,2020-08-14 00:22:34+00:00,0,10,9,True,,,2020-08-14 00:32:15,2020
264,373,373,active,0,True,True,0,False,2020-08-13 23:54:13+00:00,0,7,8,True,,,2020-08-14 00:32:15,2020
265,374,374,active,0,True,True,0,False,2020-08-13 23:49:09+00:00,0,4,15,True,,,2020-08-14 00:32:15,2020
266,376,376,active,0,True,True,0,False,2020-08-14 00:24:36+00:00,1,6,8,True,,,2020-08-14 00:32:15,2020
267,377,377,active,0,True,True,0,False,2020-08-13 23:53:21+00:00,0,14,5,True,,,2020-08-14 00:32:15,2020
268,378,378,active,0,True,True,0,False,2020-08-14 00:21:50+00:00,0,4,15,True,,,2020-08-14 00:32:15,2020
269,379,379,active,0,True,True,0,False,2020-08-14 00:16:11+00:00,0,12,3,True,,,2020-08-14 00:32:15,2020
270,380,380,active,0,True,True,0,False,2020-08-14 00:11:03+00:00,2,3,13,True,,,2020-08-14 00:32:15,2020
271,381,381,active,0,True,True,0,False,2020-08-14 00:29:42+00:00,1,7,11,True,,,2020-08-14 00:32:15,2020
272,384,384,active,0,True,True,0,True,2020-08-14 00:30:51+00:00,0,9,10,True,,,2020-08-14 00:32:15,2020
273,385,385,active,1,True,True,0,False,2020-08-14 00:12:35+00:00,0,3,11,True,,,2020-08-14 00:32:15,2020
274,386,386,active,0,True,True,0,False,2020-08-14 00:21:17+00:00,0,8,11,True,,,2020-08-14 00:32:15,2020
275,387,387,active,0,True,True,0,False,2020-08-14 00:05:08+00:00,1,12,2,True,,,2020-08-14 00:32:15,2020
276,388,388,active,0,True,True,0,False,2020-08-13 03:25:23+00:00,0,4,7,True,,,2020-08-14 00:32:15,2020
277,389,389,active,0,True,True,0,False,2020-08-13 18:09:39+00:00,0,13,1,True,,,2020-08-14 00:32:15,2020
278,390,390,active,0,True,True,0,False,2020-08-13 22:51:42+00:00,1,14,0,True,,,2020-08-14 00:32:15,2020
279,391,391,active,0,True,True,0,False,2020-08-13 22:56:13+00:00,0,12,3,True,,,2020-08-14 00:32:15,2020
280,392,392,active,0,True,True,0,False,2020-08-13 14:33:25+00:00,0,5,10,True,,,2020-08-14 00:32:15,2020
281,393,393,active,0,True,True,0,False,2020-08-13 21:53:06+00:00,1,6,8,True,,,2020-08-14 00:32:15,2020
282,394,394,active,0,True,True,0,False,2020-08-13 07:51:20+00:00,0,1,13,True,,,2020-08-14 00:32:15,2020
283,395,395,active,0,True,True,0,False,2020-08-13 21:46:42+00:00,0,11,4,True,,,2020-08-14 00:32:15,2020
284,396,396,active,0,True,True,0,False,2020-08-13 23:37:07+00:00,0,8,7,True,,,2020-08-14 00:32:15,2020
285,397,397,active,0,True,True,0,False,2020-08-13 20:39:34+00:00,0,8,7,True,,,2020-08-14 00:32:15,2020
286,398,398,active,0,True,True,0,False,2020-08-14 00:12:50+00:00,0,1,18,True,,,2020-08-14 00:32:15,2020
287,399,399,active,0,True,True,0,False,2020-08-13 23:45:37+00:00,0,6,9,True,,,2020-08-14 00:32:15,2020
288,400,400,active,0,True,True,0,False,2020-08-13 22:21:37+00:00,0,6,21,True,,,2020-08-14 00:32:15,2020
289,401,401,active,0,True,True,0,False,2020-08-13 23:53:41+00:00,0,7,8,True,,,2020-08-14 00:32:15,2020
290,402,402,active,0,True,True,0,False,2020-08-14 00:17:13+00:00,1,7,7,True,,,2020-08-14 00:32:15,2020
291,403,403,active,0,True,True,0,False,2020-08-14 00:29:55+00:00,1,7,7,True,,,2020-08-14 00:32:15,2020
292,404,404,active,0,True,True,0,False,2020-08-14 00:27:10+00:00,0,11,5,True,,,2020-08-14 00:32:15,2020
293,405,405,active,0,True,True,0,False,2020-08-13 23:47:36+00:00,0,6,13,True,,,2020-08-14 00:32:15,2020
294,406,406,active,0,True,True,0,False,2020-08-14 00:10:02+00:00,0,15,4,True,,,2020-08-14 00:32:15,2020
295,407,407,active,0,True,True,0,False,2020-08-13 23:37:01+00:00,1,1,17,True,,,2020-08-14 00:32:15,2020
296,408,408,active,0,True,True,0,False,2020-08-13 21:57:31+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
297,409,409,active,0,True,True,0,False,2020-08-14 00:23:19+00:00,0,9,10,True,,,2020-08-14 00:32:15,2020
298,410,410,active,0,True,True,0,False,2020-08-14 00:28:15+00:00,0,13,6,True,,,2020-08-14 00:32:15,2020
299,411,411,active,0,True,True,0,False,2020-08-14 00:19:24+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
300,412,412,active,0,True,True,0,False,2020-08-14 00:18:57+00:00,0,4,15,True,,,2020-08-14 00:32:15,2020
301,413,413,active,0,True,True,0,False,2020-08-14 00:31:23+00:00,0,10,9,True,,,2020-08-14 00:32:15,2020
302,414,414,active,0,True,True,0,False,2020-08-14 00:01:18+00:00,0,3,20,True,,,2020-08-14 00:32:15,2020
303,415,415,active,0,True,True,0,False,2020-08-14 00:25:04+00:00,0,1,18,True,,,2020-08-14 00:32:15,2020
304,416,416,active,0,True,True,0,False,2020-08-14 00:29:41+00:00,0,5,10,True,,,2020-08-14 00:32:15,2020
305,417,417,active,0,True,True,0,False,2020-08-14 00:31:38+00:00,1,14,4,True,,,2020-08-14 00:32:15,2020
306,419,419,active,0,True,True,0,False,2020-08-14 00:23:11+00:00,0,14,1,True,,,2020-08-14 00:32:15,2020
307,420,420,out_of_service,0,False,False,0,False,1970-01-02 00:00:00+00:00,0,0,0,False,,,2020-08-14 00:32:15,1970
308,421,421,active,0,True,True,0,False,2020-08-13 19:41:23+00:00,0,14,5,True,,,2020-08-14 00:32:15,2020
309,422,422,active,0,True,True,0,False,2020-08-13 12:04:13+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
310,423,423,active,0,True,True,0,False,2020-08-13 23:58:26+00:00,0,3,16,True,,,2020-08-14 00:32:15,2020
311,424,424,active,0,True,True,0,False,2020-08-13 22:18:12+00:00,0,3,16,True,,,2020-08-14 00:32:15,2020
312,425,425,active,0,True,True,0,False,2020-08-13 22:50:46+00:00,0,6,10,True,,,2020-08-14 00:32:15,2020
313,426,426,active,0,True,True,0,False,2020-08-14 00:22:43+00:00,0,2,25,True,,,2020-08-14 00:32:15,2020
314,427,427,active,0,True,True,0,False,2020-08-14 00:25:18+00:00,0,7,12,True,,,2020-08-14 00:32:15,2020
315,428,428,active,0,True,True,0,False,2020-08-13 23:14:57+00:00,0,3,16,True,,,2020-08-14 00:32:15,2020
316,430,430,active,0,True,True,0,False,2020-08-13 04:03:59+00:00,0,15,4,True,,,2020-08-14 00:32:15,2020
317,431,431,active,0,True,True,0,False,2020-08-13 22:06:14+00:00,0,1,14,True,,,2020-08-14 00:32:15,2020
318,432,432,active,0,True,True,0,False,2020-08-13 22:42:35+00:00,0,7,12,True,,,2020-08-14 00:32:15,2020
319,433,433,active,0,True,True,0,False,2020-08-13 22:36:32+00:00,0,1,18,True,,,2020-08-14 00:32:15,2020
320,434,434,active,0,True,True,0,False,2020-08-13 03:24:35+00:00,0,0,19,True,,,2020-08-14 00:32:15,2020
321,435,435,active,0,True,True,0,False,2020-08-13 23:50:32+00:00,0,4,11,True,,,2020-08-14 00:32:15,2020
322,436,436,active,0,True,True,0,False,2020-08-14 00:28:28+00:00,0,9,6,True,,,2020-08-14 00:32:15,2020
323,437,437,active,0,True,True,0,False,2020-08-14 00:22:16+00:00,0,19,0,True,,,2020-08-14 00:32:15,2020
324,440,440,active,0,True,True,0,False,2020-08-14 00:21:01+00:00,0,14,3,True,,,2020-08-14 00:32:15,2020
325,441,441,active,0,True,True,0,False,2020-08-14 00:08:05+00:00,0,17,2,True,,,2020-08-14 00:32:15,2020
326,442,442,active,0,True,True,0,False,2020-08-13 21:29:23+00:00,1,13,1,True,,,2020-08-14 00:32:15,2020
327,443,443,active,0,True,True,0,False,2020-08-13 22:22:46+00:00,0,4,15,True,,,2020-08-14 00:32:15,2020
328,445,445,active,0,True,True,0,False,2020-08-14 00:17:07+00:00,0,11,8,True,,,2020-08-14 00:32:15,2020
329,446,446,active,0,True,True,0,False,2020-08-14 00:31:40+00:00,0,5,7,True,,,2020-08-14 00:32:15,2020
330,447,447,active,0,True,True,0,False,2020-08-13 18:24:44+00:00,0,7,12,True,,,2020-08-14 00:32:15,2020
331,448,448,active,0,True,True,0,False,2020-08-13 04:03:15+00:00,0,3,8,True,,,2020-08-14 00:32:15,2020
332,449,449,out_of_service,0,True,False,0,False,1970-01-02 00:00:00+00:00,0,0,0,True,,,2020-08-14 00:32:15,1970
333,450,450,active,0,True,True,0,False,2020-08-13 23:43:32+00:00,0,10,5,True,,,2020-08-14 00:32:15,2020
334,451,451,active,0,True,True,0,False,2020-08-13 23:59:49+00:00,0,14,1,True,,,2020-08-14 00:32:15,2020
335,452,452,active,0,True,True,0,False,2020-08-14 00:25:40+00:00,0,14,1,True,,,2020-08-14 00:32:15,2020
336,453,453,active,0,True,True,0,False,2020-08-14 00:31:17+00:00,1,6,8,True,,,2020-08-14 00:32:15,2020
337,454,454,active,0,True,True,0,False,2020-08-13 23:51:23+00:00,1,1,13,True,,,2020-08-14 00:32:15,2020
338,455,455,active,0,True,True,0,False,2020-08-14 00:09:40+00:00,1,3,8,True,,,2020-08-14 00:32:15,2020
339,456,456,active,0,True,True,0,False,2020-08-14 00:03:14+00:00,1,5,13,True,,,2020-08-14 00:32:15,2020
340,457,457,active,0,True,True,0,False,2020-08-14 00:00:02+00:00,0,3,8,True,,,2020-08-14 00:32:15,2020
341,458,458,active,0,True,True,0,False,2020-08-14 00:23:30+00:00,2,7,2,True,,,2020-08-14 00:32:15,2020
