,is_returning,num_bikes_available,station_status,eightd_has_available_keys,num_docks_disabled,station_id,num_bikes_disabled,num_docks_available,is_renting,legacy_id,num_ebikes_available,last_reported,is_installed,timestamp_of_data_read_request,year_station_last_reported
229,True,12,active,False,0,338,1,2,True,338,0,2020-08-13 04:38:39+00:00,True,2020-08-13 05:38:40,2020
230,True,15,active,False,0,339,0,0,True,339,0,2020-08-13 03:25:16+00:00,True,2020-08-13 05:38:40,2020
231,True,18,active,False,0,340,0,1,True,340,0,2020-08-13 03:25:14+00:00,True,2020-08-13 05:38:40,2020
232,True,11,active,True,0,341,1,3,True,341,0,2020-08-13 03:47:05+00:00,True,2020-08-13 05:38:40,2020
233,True,14,active,False,0,342,0,1,True,342,0,2020-08-13 05:34:28+00:00,True,2020-08-13 05:38:40,2020
234,True,4,active,False,0,343,0,11,True,343,0,2020-08-13 04:04:08+00:00,True,2020-08-13 05:38:40,2020
235,True,5,active,False,0,344,0,14,True,344,0,2020-08-13 04:33:28+00:00,True,2020-08-13 05:38:40,2020
236,True,7,active,False,0,345,2,10,True,345,0,2020-08-13 03:45:55+00:00,True,2020-08-13 05:38:40,2020
237,True,5,active,False,0,346,0,10,True,346,0,2020-08-13 03:25:44+00:00,True,2020-08-13 05:38:40,2020
238,True,12,active,False,0,347,0,3,True,347,0,2020-08-13 04:03:50+00:00,True,2020-08-13 05:38:40,2020
239,True,5,active,False,0,348,1,9,True,348,0,2020-08-13 04:56:01+00:00,True,2020-08-13 05:38:40,2020
240,True,6,active,True,0,349,1,10,True,349,0,2020-08-13 03:26:37+00:00,True,2020-08-13 05:38:40,2020
241,True,14,active,False,0,350,0,3,True,350,0,2020-08-13 03:26:27+00:00,True,2020-08-13 05:38:40,2020
242,True,9,active,False,0,351,0,6,True,351,0,2020-08-13 05:05:02+00:00,True,2020-08-13 05:38:40,2020
243,True,1,active,False,0,352,1,13,True,352,0,2020-08-13 05:29:33+00:00,True,2020-08-13 05:38:40,2020
244,True,7,active,True,0,353,0,8,True,353,0,2020-08-13 03:26:30+00:00,True,2020-08-13 05:38:40,2020
245,True,8,active,False,0,354,1,6,True,354,0,2020-08-13 04:03:36+00:00,True,2020-08-13 05:38:40,2020
246,True,10,active,False,0,355,0,7,True,355,0,2020-08-13 05:05:56+00:00,True,2020-08-13 05:38:40,2020
247,True,11,active,False,0,356,0,12,True,356,0,2020-08-13 03:25:58+00:00,True,2020-08-13 05:38:40,2020
248,True,6,active,False,0,357,1,8,True,357,0,2020-08-13 03:26:23+00:00,True,2020-08-13 05:38:40,2020
249,True,17,active,False,0,358,0,2,True,358,0,2020-08-13 04:21:46+00:00,True,2020-08-13 05:38:40,2020
250,True,1,active,False,0,359,0,14,True,359,0,2020-08-13 04:52:51+00:00,True,2020-08-13 05:38:40,2020
251,True,2,active,False,0,360,0,13,True,360,0,2020-08-13 04:11:06+00:00,True,2020-08-13 05:38:40,2020
252,True,11,active,False,0,361,0,8,True,361,0,2020-08-13 04:05:29+00:00,True,2020-08-13 05:38:40,2020
253,True,17,active,False,0,362,0,2,True,362,0,2020-08-13 03:25:39+00:00,True,2020-08-13 05:38:40,2020
254,True,18,active,False,0,363,0,1,True,363,0,2020-08-13 05:17:36+00:00,True,2020-08-13 05:38:40,2020
255,True,16,active,False,0,364,0,3,True,364,0,2020-08-13 05:03:05+00:00,True,2020-08-13 05:38:40,2020
256,True,5,active,False,0,365,0,14,True,365,0,2020-08-13 03:25:22+00:00,True,2020-08-13 05:38:40,2020
257,True,10,active,False,0,366,0,5,True,366,0,2020-08-13 03:24:43+00:00,True,2020-08-13 05:38:40,2020
258,True,13,active,False,0,367,0,6,True,367,0,2020-08-13 03:25:53+00:00,True,2020-08-13 05:38:40,2020
259,True,10,active,False,0,368,1,4,True,368,0,2020-08-13 02:46:56+00:00,True,2020-08-13 05:38:40,2020
260,True,9,active,False,0,369,0,6,True,369,0,2020-08-13 05:03:16+00:00,True,2020-08-13 05:38:40,2020
261,True,14,active,False,0,370,0,5,True,370,0,2020-08-13 03:44:56+00:00,True,2020-08-13 05:38:40,2020
262,True,10,active,False,0,371,0,9,True,371,0,2020-08-13 03:24:56+00:00,True,2020-08-13 05:38:40,2020
263,True,8,active,False,0,372,0,11,True,372,0,2020-08-13 04:54:04+00:00,True,2020-08-13 05:38:40,2020
264,True,7,active,False,0,373,0,8,True,373,0,2020-08-13 03:24:37+00:00,True,2020-08-13 05:38:40,2020
265,True,5,active,False,0,374,0,14,True,374,0,2020-08-13 04:43:22+00:00,True,2020-08-13 05:38:40,2020
266,True,12,active,False,0,376,1,2,True,376,0,2020-08-13 05:23:03+00:00,True,2020-08-13 05:38:40,2020
267,True,12,active,False,0,377,0,7,True,377,0,2020-08-13 03:26:34+00:00,True,2020-08-13 05:38:40,2020
268,True,13,active,False,0,378,1,5,True,378,0,2020-08-13 03:27:17+00:00,True,2020-08-13 05:38:40,2020
269,True,15,active,False,0,379,0,0,True,379,0,2020-08-13 03:26:26+00:00,True,2020-08-13 05:38:40,2020
270,True,1,active,False,0,380,0,17,True,380,0,2020-08-13 04:57:35+00:00,True,2020-08-13 05:38:40,2020
271,True,18,active,False,0,381,0,1,True,381,0,2020-08-13 04:19:20+00:00,True,2020-08-13 05:38:40,2020
272,True,5,active,True,0,384,0,14,True,384,0,2020-08-13 04:08:19+00:00,True,2020-08-13 05:38:40,2020
273,True,2,active,False,1,385,0,12,True,385,0,2020-08-13 04:29:41+00:00,True,2020-08-13 05:38:40,2020
274,True,11,active,False,0,386,0,8,True,386,0,2020-08-13 05:03:32+00:00,True,2020-08-13 05:38:40,2020
275,True,14,active,False,0,387,1,0,True,387,0,2020-08-13 03:25:30+00:00,True,2020-08-13 05:38:40,2020
276,True,4,active,False,0,388,0,7,True,388,0,2020-08-13 03:25:23+00:00,True,2020-08-13 05:38:40,2020
277,True,13,active,False,0,389,0,1,True,389,0,2020-08-13 03:25:04+00:00,True,2020-08-13 05:38:40,2020
278,True,9,active,False,0,390,0,1,True,390,0,2020-08-13 04:32:49+00:00,True,2020-08-13 05:38:40,2020
279,True,5,active,False,0,391,0,3,True,391,0,2020-08-13 04:32:34+00:00,True,2020-08-13 05:38:40,2020
280,True,6,active,False,0,392,0,9,True,392,0,2020-08-13 03:24:38+00:00,True,2020-08-13 05:38:40,2020
281,True,6,active,False,0,393,1,8,True,393,0,2020-08-13 03:26:02+00:00,True,2020-08-13 05:38:40,2020
282,True,2,active,False,0,394,0,12,True,394,0,2020-08-13 03:46:48+00:00,True,2020-08-13 05:38:40,2020
283,True,11,active,False,0,395,0,4,True,395,0,2020-08-13 03:25:24+00:00,True,2020-08-13 05:38:40,2020
284,True,13,active,False,0,396,0,2,True,396,0,2020-08-13 03:24:47+00:00,True,2020-08-13 05:38:40,2020
285,True,8,active,False,0,397,0,7,True,397,0,2020-08-13 03:25:34+00:00,True,2020-08-13 05:38:40,2020
286,True,9,active,False,0,398,0,10,True,398,0,2020-08-13 03:25:57+00:00,True,2020-08-13 05:38:40,2020
287,True,4,active,False,0,399,0,11,True,399,0,2020-08-13 03:26:22+00:00,True,2020-08-13 05:38:40,2020
288,True,3,active,False,0,400,0,24,True,400,0,2020-08-13 03:44:04+00:00,True,2020-08-13 05:38:40,2020
289,True,4,active,False,0,401,0,11,True,401,0,2020-08-13 03:26:10+00:00,True,2020-08-13 05:38:40,2020
290,True,7,active,False,0,402,0,8,True,402,0,2020-08-13 03:38:52+00:00,True,2020-08-13 05:38:40,2020
291,True,3,active,False,0,403,1,11,True,403,0,2020-08-13 03:25:06+00:00,True,2020-08-13 05:38:40,2020
292,True,5,active,False,0,404,0,11,True,404,0,2020-08-13 04:32:40+00:00,True,2020-08-13 05:38:40,2020
293,True,11,active,False,0,405,0,8,True,405,0,2020-08-13 03:25:42+00:00,True,2020-08-13 05:38:40,2020
294,True,17,active,False,0,406,0,2,True,406,0,2020-08-13 03:26:08+00:00,True,2020-08-13 05:38:40,2020
295,True,7,active,False,0,407,1,11,True,407,0,2020-08-13 03:24:36+00:00,True,2020-08-13 05:38:40,2020
296,True,9,active,False,0,408,0,6,True,408,0,2020-08-13 03:24:58+00:00,True,2020-08-13 05:38:40,2020
297,True,14,active,False,0,409,0,5,True,409,0,2020-08-13 05:14:00+00:00,True,2020-08-13 05:38:40,2020
298,True,12,active,False,0,410,0,7,True,410,0,2020-08-13 03:25:57+00:00,True,2020-08-13 05:38:40,2020
299,True,5,active,False,0,411,0,10,True,411,0,2020-08-13 04:31:32+00:00,True,2020-08-13 05:38:40,2020
300,True,17,active,False,0,412,1,1,True,412,0,2020-08-13 04:12:54+00:00,True,2020-08-13 05:38:40,2020
301,True,19,active,False,0,413,0,0,True,413,0,2020-08-13 05:21:29+00:00,True,2020-08-13 05:38:40,2020
302,True,1,active,False,0,414,0,22,True,414,0,2020-08-13 03:26:33+00:00,True,2020-08-13 05:38:40,2020
303,True,6,active,False,0,415,0,13,True,415,0,2020-08-13 04:32:59+00:00,True,2020-08-13 05:38:40,2020
304,True,3,active,False,0,416,1,11,True,416,0,2020-08-13 04:27:17+00:00,True,2020-08-13 05:38:40,2020
305,True,18,active,False,0,417,0,1,True,417,0,2020-08-13 04:23:48+00:00,True,2020-08-13 05:38:40,2020
306,True,13,active,False,0,419,0,2,True,419,0,2020-08-13 04:47:11+00:00,True,2020-08-13 05:38:40,2020
307,False,0,out_of_service,False,0,420,0,0,False,420,0,1970-01-02 00:00:00+00:00,False,2020-08-13 05:38:40,1970
308,False,15,active,False,0,421,0,4,False,421,0,2020-08-12 23:26:43+00:00,True,2020-08-13 05:38:40,2020
309,True,5,active,False,0,422,0,10,True,422,0,2020-08-13 03:48:41+00:00,True,2020-08-13 05:38:40,2020
310,True,3,active,False,0,423,0,16,True,423,0,2020-08-13 04:03:17+00:00,True,2020-08-13 05:38:40,2020
311,True,5,active,False,0,424,0,14,True,424,0,2020-08-13 03:24:53+00:00,True,2020-08-13 05:38:40,2020
312,True,3,active,False,0,425,0,10,True,425,0,2020-08-13 04:32:39+00:00,True,2020-08-13 05:38:40,2020
313,True,9,active,False,0,426,0,18,True,426,0,2020-08-13 03:24:58+00:00,True,2020-08-13 05:38:40,2020
314,True,5,active,False,0,427,0,8,True,427,0,2020-08-13 04:32:27+00:00,True,2020-08-13 05:38:40,2020
315,True,19,active,False,0,428,0,0,True,428,0,2020-08-13 04:03:06+00:00,True,2020-08-13 05:38:40,2020
316,True,15,active,False,0,430,0,4,True,430,0,2020-08-13 04:03:59+00:00,True,2020-08-13 05:38:40,2020
317,True,3,active,False,0,431,0,12,True,431,0,2020-08-13 04:02:33+00:00,True,2020-08-13 05:38:40,2020
318,True,8,active,False,0,432,0,11,True,432,0,2020-08-13 03:24:42+00:00,True,2020-08-13 05:38:40,2020
319,True,1,active,False,0,433,0,18,True,433,0,2020-08-13 03:26:11+00:00,True,2020-08-13 05:38:40,2020
320,True,0,active,False,0,434,0,19,True,434,0,2020-08-13 03:24:35+00:00,True,2020-08-13 05:38:40,2020
321,True,7,active,False,0,435,0,8,True,435,0,2020-08-13 03:25:34+00:00,True,2020-08-13 05:38:40,2020
322,True,7,active,False,0,436,0,8,True,436,0,2020-08-13 05:18:34+00:00,True,2020-08-13 05:38:40,2020
323,True,11,active,False,0,437,1,7,True,437,0,2020-08-13 04:15:31+00:00,True,2020-08-13 05:38:40,2020
324,True,11,active,False,0,440,0,6,True,440,0,2020-08-13 03:26:10+00:00,True,2020-08-13 05:38:40,2020
325,True,17,active,False,0,441,0,2,True,441,0,2020-08-13 03:26:04+00:00,True,2020-08-13 05:38:40,2020
326,True,12,active,False,0,442,1,2,True,442,0,2020-08-13 03:26:14+00:00,True,2020-08-13 05:38:40,2020
327,True,5,active,False,0,443,0,14,True,443,0,2020-08-13 04:56:48+00:00,True,2020-08-13 05:38:40,2020
328,True,12,active,False,0,445,0,7,True,445,0,2020-08-13 04:47:23+00:00,True,2020-08-13 05:38:40,2020
329,True,5,active,False,0,446,0,7,True,446,0,2020-08-13 03:25:50+00:00,True,2020-08-13 05:38:40,2020
330,True,1,active,False,0,447,0,18,True,447,0,2020-08-13 04:04:01+00:00,True,2020-08-13 05:38:40,2020
331,True,3,active,False,0,448,0,8,True,448,0,2020-08-13 04:03:15+00:00,True,2020-08-13 05:38:40,2020
332,True,0,out_of_service,False,0,449,0,0,True,449,0,1970-01-02 00:00:00+00:00,False,2020-08-13 05:38:40,1970
333,True,13,active,False,0,450,0,2,True,450,0,2020-08-13 04:05:18+00:00,True,2020-08-13 05:38:40,2020
334,True,7,active,False,0,451,0,8,True,451,0,2020-08-13 04:02:45+00:00,True,2020-08-13 05:38:40,2020
335,True,4,active,False,0,452,0,11,True,452,0,2020-08-13 04:04:19+00:00,True,2020-08-13 05:38:40,2020
336,True,2,active,False,0,453,1,12,True,453,0,2020-08-13 05:21:57+00:00,True,2020-08-13 05:38:40,2020
337,True,6,active,False,0,454,0,9,True,454,0,2020-08-13 04:04:24+00:00,True,2020-08-13 05:38:40,2020
338,False,0,active,False,0,455,1,11,False,455,0,2020-08-12 23:31:24+00:00,True,2020-08-13 05:38:40,2020
339,True,7,active,False,0,456,1,11,True,456,0,2020-08-13 04:04:11+00:00,True,2020-08-13 05:38:40,2020
340,True,2,active,False,0,457,0,9,True,457,0,2020-08-13 04:03:05+00:00,True,2020-08-13 05:38:40,2020
341,True,6,active,False,0,458,1,4,True,458,0,2020-08-13 04:05:36+00:00,True,2020-08-13 05:38:40,2020
