,num_bikes_available,station_id,num_ebikes_available,is_renting,num_docks_available,eightd_has_available_keys,legacy_id,is_installed,station_status,num_docks_disabled,is_returning,num_bikes_disabled,last_reported,timestamp_of_data_read_request,year_station_last_reported
85,10,96,0,True,9,False,96,True,active,0,True,0,2020-08-21 00:11:52+00:00,2020-08-21 00:14:30,2020
86,8,97,0,True,11,False,97,True,active,0,True,0,2020-08-21 00:05:38+00:00,2020-08-21 00:14:30,2020
87,18,98,0,True,5,False,98,True,active,0,True,0,2020-08-21 00:12:30+00:00,2020-08-21 00:14:30,2020
88,12,99,0,True,1,False,99,True,active,0,True,2,2020-08-21 00:04:39+00:00,2020-08-21 00:14:30,2020
89,13,100,0,True,11,True,100,True,active,0,True,1,2020-08-21 00:10:48+00:00,2020-08-21 00:14:30,2020
90,7,101,0,True,8,False,101,True,active,0,True,0,2020-08-20 23:37:56+00:00,2020-08-21 00:14:30,2020
91,4,102,0,True,11,False,102,True,active,0,True,0,2020-08-21 00:04:35+00:00,2020-08-21 00:14:30,2020
92,12,103,0,True,3,False,103,True,active,0,True,0,2020-08-21 00:02:55+00:00,2020-08-21 00:14:30,2020
93,2,104,0,True,17,False,104,True,active,0,True,0,2020-08-20 23:47:17+00:00,2020-08-21 00:14:30,2020
94,7,105,0,True,12,False,105,True,active,0,True,0,2020-08-21 00:12:13+00:00,2020-08-21 00:14:30,2020
95,7,106,0,True,8,False,106,True,active,0,True,0,2020-08-20 22:38:04+00:00,2020-08-21 00:14:30,2020
96,1,107,0,True,18,False,107,True,active,0,True,0,2020-08-21 00:07:32+00:00,2020-08-21 00:14:30,2020
97,0,108,0,True,17,False,108,True,active,0,True,0,2020-08-21 00:13:23+00:00,2020-08-21 00:14:30,2020
98,1,109,0,True,34,False,109,True,active,0,True,0,2020-08-20 23:19:31+00:00,2020-08-21 00:14:30,2020
99,0,110,0,True,15,False,110,True,active,0,True,0,2020-08-21 00:03:41+00:00,2020-08-21 00:14:30,2020
100,6,111,0,True,9,False,111,True,active,0,True,0,2020-08-20 22:33:35+00:00,2020-08-21 00:14:30,2020
101,5,112,0,True,10,False,112,True,active,0,True,0,2020-08-21 00:00:06+00:00,2020-08-21 00:14:30,2020
102,1,113,0,True,13,False,113,True,active,0,True,1,2020-08-21 00:00:34+00:00,2020-08-21 00:14:30,2020
103,3,114,0,True,12,False,114,True,active,0,True,0,2020-08-20 23:59:45+00:00,2020-08-21 00:14:30,2020
104,12,115,0,True,7,False,115,True,active,0,True,0,2020-08-21 00:04:56+00:00,2020-08-21 00:14:30,2020
105,2,116,0,True,21,False,116,True,active,0,True,0,2020-08-21 00:03:09+00:00,2020-08-21 00:14:30,2020
106,2,117,0,True,17,False,117,True,active,0,True,0,2020-08-21 00:03:47+00:00,2020-08-21 00:14:30,2020
107,9,118,0,True,8,False,118,True,active,0,True,2,2020-08-21 00:05:50+00:00,2020-08-21 00:14:30,2020
108,2,119,0,True,13,False,119,True,active,0,True,0,2020-08-21 00:12:01+00:00,2020-08-21 00:14:30,2020
109,5,120,0,True,9,False,120,True,active,0,True,1,2020-08-21 00:07:08+00:00,2020-08-21 00:14:30,2020
110,15,121,0,True,2,False,121,True,active,0,True,0,2020-08-21 00:03:10+00:00,2020-08-21 00:14:30,2020
111,11,122,0,True,3,False,122,True,active,0,True,1,2020-08-21 00:07:49+00:00,2020-08-21 00:14:30,2020
112,1,124,0,True,14,False,124,True,active,0,True,0,2020-08-20 23:59:51+00:00,2020-08-21 00:14:30,2020
113,6,125,0,True,8,False,125,True,active,0,True,1,2020-08-21 00:06:20+00:00,2020-08-21 00:14:30,2020
114,13,126,0,True,1,False,126,True,active,0,True,1,2020-08-20 22:46:02+00:00,2020-08-21 00:14:30,2020
115,5,128,0,True,14,False,128,True,active,0,True,0,2020-08-20 23:59:48+00:00,2020-08-21 00:14:30,2020
116,4,129,0,True,15,False,129,True,active,0,True,0,2020-08-20 23:06:19+00:00,2020-08-21 00:14:30,2020
117,10,130,0,True,5,False,130,True,active,0,True,0,2020-08-20 23:16:03+00:00,2020-08-21 00:14:30,2020
118,8,131,0,True,10,False,131,True,active,0,True,0,2020-08-21 00:05:41+00:00,2020-08-21 00:14:30,2020
119,10,133,0,True,12,False,133,True,active,0,True,1,2020-08-21 00:04:30+00:00,2020-08-21 00:14:30,2020
120,1,135,0,True,16,False,135,True,active,0,True,0,2020-08-21 00:07:47+00:00,2020-08-21 00:14:30,2020
121,0,136,0,True,19,False,136,True,active,0,True,0,2020-08-20 21:34:48+00:00,2020-08-21 00:14:30,2020
122,6,137,0,True,9,False,137,True,active,0,True,0,2020-08-21 00:04:36+00:00,2020-08-21 00:14:30,2020
123,6,138,0,True,7,False,138,True,active,0,True,2,2020-08-20 23:37:51+00:00,2020-08-21 00:14:30,2020
124,10,139,0,True,9,False,139,True,active,0,True,0,2020-08-21 00:11:39+00:00,2020-08-21 00:14:30,2020
125,13,140,0,True,4,False,140,True,active,0,True,0,2020-08-21 00:12:27+00:00,2020-08-21 00:14:30,2020
126,3,141,0,True,12,False,141,True,active,0,True,0,2020-08-20 23:43:26+00:00,2020-08-21 00:14:30,2020
127,18,142,0,True,5,False,142,True,active,0,True,0,2020-08-21 00:03:59+00:00,2020-08-21 00:14:30,2020
128,12,143,0,True,11,False,143,True,active,0,True,0,2020-08-20 23:22:27+00:00,2020-08-21 00:14:30,2020
129,17,144,0,True,2,False,144,True,active,0,True,0,2020-08-20 23:12:07+00:00,2020-08-21 00:14:30,2020
130,15,145,0,True,4,False,145,True,active,0,True,0,2020-08-20 23:54:18+00:00,2020-08-21 00:14:30,2020
131,9,146,0,True,10,False,146,True,active,0,True,0,2020-08-21 00:08:37+00:00,2020-08-21 00:14:30,2020
132,4,149,0,True,12,True,149,True,active,0,True,2,2020-08-21 00:04:55+00:00,2020-08-21 00:14:30,2020
133,6,150,0,True,13,False,150,True,active,0,True,0,2020-08-21 00:07:25+00:00,2020-08-21 00:14:30,2020
134,5,151,0,True,13,False,151,True,active,0,True,1,2020-08-20 23:50:44+00:00,2020-08-21 00:14:30,2020
135,5,152,0,True,9,True,152,True,active,0,True,1,2020-08-21 00:09:09+00:00,2020-08-21 00:14:30,2020
136,6,156,0,True,8,False,156,True,active,0,True,1,2020-08-21 00:01:16+00:00,2020-08-21 00:14:30,2020
137,13,157,0,True,2,False,157,True,active,0,True,0,2020-08-21 00:10:27+00:00,2020-08-21 00:14:30,2020
138,2,159,0,True,13,False,159,True,active,0,True,0,2020-08-20 23:53:57+00:00,2020-08-21 00:14:30,2020
139,0,160,0,True,14,True,160,True,active,0,True,0,2020-08-20 23:58:00+00:00,2020-08-21 00:14:30,2020
140,18,161,0,True,5,True,161,True,active,0,True,0,2020-08-21 00:11:50+00:00,2020-08-21 00:14:30,2020
141,6,162,0,True,9,False,162,True,active,0,True,0,2020-08-20 19:32:17+00:00,2020-08-21 00:14:30,2020
142,12,163,0,True,7,True,163,True,active,0,True,0,2020-08-21 00:11:11+00:00,2020-08-21 00:14:30,2020
143,3,167,0,True,12,False,167,True,active,0,True,0,2020-08-21 00:13:50+00:00,2020-08-21 00:14:30,2020
144,8,169,0,True,11,False,169,True,active,0,True,0,2020-08-20 23:56:41+00:00,2020-08-21 00:14:30,2020
145,7,170,0,True,7,True,170,True,active,0,True,0,2020-08-20 23:12:03+00:00,2020-08-21 00:14:30,2020
146,12,171,0,True,11,True,171,True,active,0,True,0,2020-08-21 00:06:59+00:00,2020-08-21 00:14:30,2020
147,8,173,0,True,6,True,173,True,active,0,True,0,2020-08-20 23:37:36+00:00,2020-08-21 00:14:30,2020
148,5,174,0,True,10,False,174,True,active,0,True,0,2020-08-20 23:39:24+00:00,2020-08-21 00:14:30,2020
149,6,175,0,True,9,True,175,True,active,0,True,2,2020-08-21 00:12:27+00:00,2020-08-21 00:14:30,2020
150,12,176,0,True,3,False,176,True,active,0,True,0,2020-08-20 23:45:22+00:00,2020-08-21 00:14:30,2020
151,7,177,0,True,11,False,177,True,active,0,True,1,2020-08-21 00:03:43+00:00,2020-08-21 00:14:30,2020
152,7,178,0,True,12,False,178,True,active,0,True,0,2020-08-21 00:13:21+00:00,2020-08-21 00:14:30,2020
153,14,179,0,True,11,False,179,True,active,0,True,0,2020-08-21 00:13:15+00:00,2020-08-21 00:14:30,2020
154,16,180,0,True,3,False,180,True,active,0,True,0,2020-08-20 23:41:43+00:00,2020-08-21 00:14:30,2020
155,5,181,0,True,14,False,181,True,active,0,True,0,2020-08-21 00:03:53+00:00,2020-08-21 00:14:30,2020
156,3,182,0,True,16,True,182,True,active,0,True,0,2020-08-20 23:08:19+00:00,2020-08-21 00:14:30,2020
157,3,183,0,True,16,False,183,True,active,0,True,0,2020-08-20 23:54:45+00:00,2020-08-21 00:14:30,2020
158,2,184,0,True,17,False,184,True,active,0,True,0,2020-08-21 00:02:06+00:00,2020-08-21 00:14:30,2020
159,2,185,0,True,13,False,185,True,active,0,True,0,2020-08-20 23:52:46+00:00,2020-08-21 00:14:30,2020
160,1,186,0,True,14,True,186,True,active,0,True,0,2020-08-20 23:59:25+00:00,2020-08-21 00:14:30,2020
161,1,187,0,True,14,False,187,True,active,0,True,0,2020-08-20 23:49:25+00:00,2020-08-21 00:14:30,2020
162,14,188,0,True,1,False,188,True,active,0,True,0,2020-08-21 00:06:17+00:00,2020-08-21 00:14:30,2020
163,3,189,0,True,19,True,189,True,active,0,True,1,2020-08-21 00:14:06+00:00,2020-08-21 00:14:30,2020
164,0,190,0,True,37,True,190,True,active,0,True,0,2020-08-21 00:11:47+00:00,2020-08-21 00:14:30,2020
165,1,191,0,True,14,False,191,True,active,0,True,0,2020-08-21 00:07:21+00:00,2020-08-21 00:14:30,2020
166,7,192,0,True,12,False,192,True,active,0,True,0,2020-08-21 00:09:34+00:00,2020-08-21 00:14:30,2020
167,2,193,0,True,13,True,193,True,active,0,True,0,2020-08-21 00:12:23+00:00,2020-08-21 00:14:30,2020
168,2,194,0,True,17,False,194,True,active,0,True,0,2020-08-20 23:40:13+00:00,2020-08-21 00:14:30,2020
169,8,195,0,True,15,False,195,True,active,0,True,0,2020-08-21 00:02:40+00:00,2020-08-21 00:14:30,2020
170,2,196,0,True,8,False,196,True,active,0,True,0,2020-08-20 21:12:36+00:00,2020-08-21 00:14:30,2020
171,7,197,0,True,7,False,197,True,active,0,True,1,2020-08-21 00:07:51+00:00,2020-08-21 00:14:30,2020
172,9,199,0,True,6,False,199,True,active,0,True,0,2020-08-20 23:26:19+00:00,2020-08-21 00:14:30,2020
173,18,200,0,True,1,False,200,True,active,0,True,0,2020-08-20 23:55:16+00:00,2020-08-21 00:14:30,2020
174,3,201,0,True,12,False,201,True,active,0,True,0,2020-08-20 22:30:26+00:00,2020-08-21 00:14:30,2020
175,3,202,0,True,12,False,202,True,active,0,True,0,2020-08-20 22:22:54+00:00,2020-08-21 00:14:30,2020
176,6,203,0,True,9,False,203,True,active,0,True,0,2020-08-20 16:40:31+00:00,2020-08-21 00:14:30,2020
177,3,204,0,True,11,False,204,True,active,0,True,1,2020-08-20 23:52:23+00:00,2020-08-21 00:14:30,2020
178,4,205,0,True,11,False,205,True,active,0,True,0,2020-08-20 23:26:54+00:00,2020-08-21 00:14:30,2020
179,3,206,0,True,20,True,206,True,active,0,True,0,2020-08-20 23:59:10+00:00,2020-08-21 00:14:30,2020
180,10,208,0,True,4,True,208,True,active,0,True,1,2020-08-20 22:55:27+00:00,2020-08-21 00:14:30,2020
181,8,209,0,True,6,False,209,True,active,0,True,1,2020-08-21 00:02:31+00:00,2020-08-21 00:14:30,2020
182,0,210,0,True,14,False,210,True,active,0,True,1,2020-08-20 18:49:02+00:00,2020-08-21 00:14:30,2020
183,9,211,0,True,10,False,211,True,active,0,True,0,2020-08-21 00:03:31+00:00,2020-08-21 00:14:30,2020
184,2,212,0,True,30,False,212,True,active,0,True,1,2020-08-21 00:12:01+00:00,2020-08-21 00:14:30,2020
185,1,213,0,True,15,True,213,True,active,0,True,0,2020-08-20 23:52:59+00:00,2020-08-21 00:14:30,2020
186,1,214,0,True,14,False,214,True,active,0,True,0,2020-08-21 00:06:31+00:00,2020-08-21 00:14:30,2020
187,10,215,0,True,2,False,215,True,active,0,True,3,2020-08-20 23:54:59+00:00,2020-08-21 00:14:30,2020
188,11,216,0,True,8,False,216,True,active,0,True,0,2020-08-20 21:35:16+00:00,2020-08-21 00:14:30,2020
189,2,217,0,True,16,False,217,True,active,0,True,1,2020-08-20 23:39:37+00:00,2020-08-21 00:14:30,2020
190,9,218,0,True,6,False,218,True,active,0,True,0,2020-08-21 00:12:58+00:00,2020-08-21 00:14:30,2020
191,5,219,0,True,10,False,219,True,active,0,True,0,2020-08-20 21:16:00+00:00,2020-08-21 00:14:30,2020
192,8,221,0,True,9,False,221,True,active,0,True,2,2020-08-21 00:04:32+00:00,2020-08-21 00:14:30,2020
193,4,222,0,True,10,True,222,True,active,0,True,0,2020-08-20 23:47:37+00:00,2020-08-21 00:14:30,2020
194,10,224,0,True,5,False,224,True,active,0,True,2,2020-08-20 23:45:00+00:00,2020-08-21 00:14:30,2020
195,9,225,0,True,8,False,225,True,active,0,True,2,2020-08-21 00:08:22+00:00,2020-08-21 00:14:30,2020
196,14,226,0,True,1,False,226,True,active,0,True,0,2020-08-21 00:07:08+00:00,2020-08-21 00:14:30,2020
197,8,227,0,True,11,False,227,True,active,0,True,0,2020-08-21 00:11:05+00:00,2020-08-21 00:14:30,2020
198,10,228,0,True,9,False,228,True,active,0,True,0,2020-08-20 23:43:09+00:00,2020-08-21 00:14:30,2020
199,1,232,0,True,10,False,232,True,active,0,True,0,2020-08-20 22:50:01+00:00,2020-08-21 00:14:30,2020
200,15,233,0,True,0,False,233,True,active,0,True,0,2020-08-21 00:09:32+00:00,2020-08-21 00:14:30,2020
201,5,234,0,True,10,False,234,True,active,0,True,0,2020-08-20 22:55:09+00:00,2020-08-21 00:14:30,2020
202,4,235,0,True,11,False,235,True,active,0,True,0,2020-08-20 22:50:56+00:00,2020-08-21 00:14:30,2020
203,12,236,0,True,3,False,236,True,active,0,True,0,2020-08-21 00:13:32+00:00,2020-08-21 00:14:30,2020
204,6,239,0,True,8,False,239,True,active,0,True,1,2020-08-21 00:05:51+00:00,2020-08-21 00:14:30,2020
205,6,255,0,True,9,False,255,True,active,0,True,0,2020-08-19 14:52:54+00:00,2020-08-21 00:14:30,2020
206,9,258,0,True,6,False,258,True,active,0,True,0,2020-08-20 23:42:47+00:00,2020-08-21 00:14:30,2020
207,9,259,0,True,6,False,259,True,active,0,True,0,2020-08-20 08:49:49+00:00,2020-08-21 00:14:30,2020
208,5,260,0,True,10,False,260,True,active,0,True,0,2020-08-20 21:42:06+00:00,2020-08-21 00:14:30,2020
209,10,271,0,True,5,False,271,True,active,0,True,0,2020-08-20 22:50:38+00:00,2020-08-21 00:14:30,2020
210,8,272,0,True,11,False,272,True,active,0,True,0,2020-08-20 23:54:34+00:00,2020-08-21 00:14:30,2020
211,32,273,0,True,8,False,273,True,active,0,True,0,2020-08-20 23:51:36+00:00,2020-08-21 00:14:30,2020
212,19,279,0,True,0,False,279,True,active,0,True,0,2020-08-20 23:20:52+00:00,2020-08-21 00:14:30,2020
213,17,280,0,True,2,False,280,True,active,0,True,0,2020-08-20 22:45:17+00:00,2020-08-21 00:14:30,2020
214,11,282,0,True,3,False,282,True,active,0,True,1,2020-08-20 23:48:50+00:00,2020-08-21 00:14:30,2020
215,5,296,0,True,17,False,296,True,active,0,True,1,2020-08-20 23:59:52+00:00,2020-08-21 00:14:30,2020
216,1,318,0,True,18,False,318,True,active,0,True,0,2020-08-21 00:12:10+00:00,2020-08-21 00:14:30,2020
217,5,319,0,True,20,False,319,True,active,0,True,0,2020-08-20 23:12:45+00:00,2020-08-21 00:14:30,2020
218,7,327,0,True,8,False,327,True,active,0,True,0,2020-08-21 00:07:44+00:00,2020-08-21 00:14:30,2020
219,14,328,0,True,1,False,328,True,active,0,True,0,2020-08-21 00:13:59+00:00,2020-08-21 00:14:30,2020
220,6,329,0,True,8,False,329,True,active,0,True,1,2020-08-20 23:16:19+00:00,2020-08-21 00:14:30,2020
221,5,330,0,True,10,False,330,True,active,0,True,0,2020-08-21 00:04:43+00:00,2020-08-21 00:14:30,2020
222,0,331,0,True,15,False,331,True,active,0,True,0,2020-08-20 23:48:58+00:00,2020-08-21 00:14:30,2020
223,12,332,0,True,3,False,332,True,active,0,True,0,2020-08-21 00:13:52+00:00,2020-08-21 00:14:30,2020
224,18,333,0,True,7,False,333,True,active,0,True,0,2020-08-20 23:50:39+00:00,2020-08-21 00:14:30,2020
225,17,334,0,True,2,False,334,True,active,0,True,0,2020-08-20 23:55:41+00:00,2020-08-21 00:14:30,2020
226,8,335,0,True,11,False,335,True,active,0,True,0,2020-08-21 00:13:27+00:00,2020-08-21 00:14:30,2020
227,3,336,0,True,12,False,336,True,active,0,True,0,2020-08-20 21:34:57+00:00,2020-08-21 00:14:30,2020
228,15,337,0,True,0,False,337,True,active,0,True,0,2020-08-20 22:28:37+00:00,2020-08-21 00:14:30,2020
229,13,338,0,True,2,False,338,True,active,0,True,0,2020-08-20 23:41:37+00:00,2020-08-21 00:14:30,2020
230,15,339,0,True,0,False,339,True,active,0,True,0,2020-08-20 15:22:04+00:00,2020-08-21 00:14:30,2020
231,14,340,0,True,5,False,340,True,active,0,True,0,2020-08-20 08:51:25+00:00,2020-08-21 00:14:30,2020
232,13,341,0,True,2,True,341,True,active,0,True,0,2020-08-20 23:36:01+00:00,2020-08-21 00:14:30,2020
