,eightd_has_available_keys,legacy_id,num_bikes_available,is_installed,station_status,num_bikes_disabled,last_reported,num_docks_available,num_ebikes_available,station_id,num_docks_disabled,is_returning,is_renting,timestamp_of_data_read_request,year_station_last_reported
229,False,338,13,True,active,1,2020-08-13 04:18:20+00:00,1,0,338,0,True,True,2020-08-13 04:27:10,2020
230,False,339,15,True,active,0,2020-08-13 03:25:16+00:00,0,0,339,0,True,True,2020-08-13 04:27:10,2020
231,False,340,18,True,active,0,2020-08-13 03:25:14+00:00,1,0,340,0,True,True,2020-08-13 04:27:10,2020
232,True,341,11,True,active,1,2020-08-13 03:47:05+00:00,3,0,341,0,True,True,2020-08-13 04:27:10,2020
233,False,342,15,True,active,0,2020-08-13 04:21:44+00:00,0,0,342,0,True,True,2020-08-13 04:27:10,2020
234,False,343,4,True,active,0,2020-08-13 04:04:08+00:00,11,0,343,0,True,True,2020-08-13 04:27:10,2020
235,False,344,4,True,active,0,2020-08-13 03:24:58+00:00,15,0,344,0,True,True,2020-08-13 04:27:10,2020
236,False,345,7,True,active,2,2020-08-13 03:45:55+00:00,10,0,345,0,True,True,2020-08-13 04:27:10,2020
237,False,346,5,True,active,0,2020-08-13 03:25:44+00:00,10,0,346,0,True,True,2020-08-13 04:27:10,2020
238,False,347,12,True,active,0,2020-08-13 04:03:50+00:00,3,0,347,0,True,True,2020-08-13 04:27:10,2020
239,False,348,3,True,active,1,2020-08-13 03:24:54+00:00,11,0,348,0,True,True,2020-08-13 04:27:10,2020
240,True,349,6,True,active,1,2020-08-13 03:26:37+00:00,10,0,349,0,True,True,2020-08-13 04:27:10,2020
241,False,350,14,True,active,0,2020-08-13 03:26:27+00:00,3,0,350,0,True,True,2020-08-13 04:27:10,2020
242,False,351,8,True,active,0,2020-08-13 03:26:14+00:00,7,0,351,0,True,True,2020-08-13 04:27:10,2020
243,False,352,1,True,active,1,2020-08-13 04:19:35+00:00,13,0,352,0,True,True,2020-08-13 04:27:10,2020
244,True,353,7,True,active,0,2020-08-13 03:26:30+00:00,8,0,353,0,True,True,2020-08-13 04:27:10,2020
245,False,354,8,True,active,1,2020-08-13 04:03:36+00:00,6,0,354,0,True,True,2020-08-13 04:27:10,2020
246,False,355,11,True,active,0,2020-08-13 03:45:20+00:00,6,0,355,0,True,True,2020-08-13 04:27:10,2020
247,False,356,11,True,active,0,2020-08-13 03:25:58+00:00,12,0,356,0,True,True,2020-08-13 04:27:10,2020
248,False,357,6,True,active,1,2020-08-13 03:26:23+00:00,8,0,357,0,True,True,2020-08-13 04:27:10,2020
249,False,358,17,True,active,0,2020-08-13 04:21:46+00:00,2,0,358,0,True,True,2020-08-13 04:27:10,2020
250,False,359,3,True,active,0,2020-08-13 04:22:34+00:00,12,0,359,0,True,True,2020-08-13 04:27:10,2020
251,False,360,2,True,active,0,2020-08-13 04:11:06+00:00,13,0,360,0,True,True,2020-08-13 04:27:10,2020
252,False,361,11,True,active,0,2020-08-13 04:05:29+00:00,8,0,361,0,True,True,2020-08-13 04:27:10,2020
253,False,362,17,True,active,0,2020-08-13 03:25:39+00:00,2,0,362,0,True,True,2020-08-13 04:27:10,2020
254,False,363,17,True,active,0,2020-08-13 03:25:30+00:00,2,0,363,0,True,True,2020-08-13 04:27:10,2020
255,False,364,14,True,active,1,2020-08-13 04:23:43+00:00,4,0,364,0,True,True,2020-08-13 04:27:10,2020
256,False,365,5,True,active,0,2020-08-13 03:25:22+00:00,14,0,365,0,True,True,2020-08-13 04:27:10,2020
257,False,366,10,True,active,0,2020-08-13 03:24:43+00:00,5,0,366,0,True,True,2020-08-13 04:27:10,2020
258,False,367,13,True,active,0,2020-08-13 03:25:53+00:00,6,0,367,0,True,True,2020-08-13 04:27:10,2020
259,False,368,10,True,active,1,2020-08-13 02:46:56+00:00,4,0,368,0,True,True,2020-08-13 04:27:10,2020
260,False,369,10,True,active,0,2020-08-13 04:06:19+00:00,5,0,369,0,True,True,2020-08-13 04:27:10,2020
261,False,370,14,True,active,0,2020-08-13 03:44:56+00:00,5,0,370,0,True,True,2020-08-13 04:27:10,2020
262,False,371,10,True,active,0,2020-08-13 03:24:56+00:00,9,0,371,0,True,True,2020-08-13 04:27:10,2020
263,False,372,8,True,active,1,2020-08-13 03:30:00+00:00,10,0,372,0,True,True,2020-08-13 04:27:10,2020
264,False,373,7,True,active,0,2020-08-13 03:24:37+00:00,8,0,373,0,True,True,2020-08-13 04:27:10,2020
265,False,374,4,True,active,0,2020-08-13 03:41:14+00:00,15,0,374,0,True,True,2020-08-13 04:27:10,2020
266,False,376,13,True,active,1,2020-08-13 03:30:56+00:00,1,0,376,0,True,True,2020-08-13 04:27:10,2020
267,False,377,12,True,active,0,2020-08-13 03:26:34+00:00,7,0,377,0,True,True,2020-08-13 04:27:10,2020
268,False,378,13,True,active,1,2020-08-13 03:27:17+00:00,5,0,378,0,True,True,2020-08-13 04:27:10,2020
269,False,379,15,True,active,0,2020-08-13 03:26:26+00:00,0,0,379,0,True,True,2020-08-13 04:27:10,2020
270,False,380,0,True,active,0,2020-08-13 03:34:21+00:00,18,0,380,0,True,True,2020-08-13 04:27:10,2020
271,False,381,18,True,active,0,2020-08-13 04:19:20+00:00,1,0,381,0,True,True,2020-08-13 04:27:10,2020
272,True,384,5,True,active,0,2020-08-13 04:08:19+00:00,14,0,384,0,True,True,2020-08-13 04:27:10,2020
273,False,385,2,True,active,1,2020-08-13 03:25:38+00:00,11,0,385,1,True,True,2020-08-13 04:27:10,2020
274,False,386,10,True,active,0,2020-08-13 04:15:33+00:00,9,0,386,0,True,True,2020-08-13 04:27:10,2020
275,False,387,14,True,active,1,2020-08-13 03:25:30+00:00,0,0,387,0,True,True,2020-08-13 04:27:10,2020
276,False,388,4,True,active,0,2020-08-13 03:25:23+00:00,7,0,388,0,True,True,2020-08-13 04:27:10,2020
277,False,389,13,True,active,0,2020-08-13 03:25:04+00:00,1,0,389,0,True,True,2020-08-13 04:27:10,2020
278,False,390,9,True,active,0,2020-08-13 03:54:13+00:00,1,0,390,0,True,True,2020-08-13 04:27:10,2020
279,False,391,6,True,active,0,2020-08-13 03:54:05+00:00,3,0,391,0,True,True,2020-08-13 04:27:10,2020
280,False,392,6,True,active,0,2020-08-13 03:24:38+00:00,9,0,392,0,True,True,2020-08-13 04:27:10,2020
281,False,393,6,True,active,1,2020-08-13 03:26:02+00:00,8,0,393,0,True,True,2020-08-13 04:27:10,2020
282,False,394,2,True,active,0,2020-08-13 03:46:48+00:00,12,0,394,0,True,True,2020-08-13 04:27:10,2020
283,False,395,11,True,active,0,2020-08-13 03:25:24+00:00,4,0,395,0,True,True,2020-08-13 04:27:10,2020
284,False,396,13,True,active,0,2020-08-13 03:24:47+00:00,2,0,396,0,True,True,2020-08-13 04:27:10,2020
285,False,397,8,True,active,0,2020-08-13 03:25:34+00:00,7,0,397,0,True,True,2020-08-13 04:27:10,2020
286,False,398,9,True,active,0,2020-08-13 03:25:57+00:00,10,0,398,0,True,True,2020-08-13 04:27:10,2020
287,False,399,4,True,active,0,2020-08-13 03:26:22+00:00,11,0,399,0,True,True,2020-08-13 04:27:10,2020
288,False,400,3,True,active,0,2020-08-13 03:44:04+00:00,24,0,400,0,True,True,2020-08-13 04:27:10,2020
289,False,401,4,True,active,0,2020-08-13 03:26:10+00:00,11,0,401,0,True,True,2020-08-13 04:27:10,2020
290,False,402,7,True,active,0,2020-08-13 03:38:52+00:00,8,0,402,0,True,True,2020-08-13 04:27:10,2020
291,False,403,3,True,active,1,2020-08-13 03:25:06+00:00,11,0,403,0,True,True,2020-08-13 04:27:10,2020
292,False,404,7,True,active,0,2020-08-13 03:59:02+00:00,9,0,404,0,True,True,2020-08-13 04:27:10,2020
293,False,405,11,True,active,0,2020-08-13 03:25:42+00:00,8,0,405,0,True,True,2020-08-13 04:27:10,2020
294,False,406,17,True,active,0,2020-08-13 03:26:08+00:00,2,0,406,0,True,True,2020-08-13 04:27:10,2020
295,False,407,7,True,active,1,2020-08-13 03:24:36+00:00,11,0,407,0,True,True,2020-08-13 04:27:10,2020
296,False,408,9,True,active,0,2020-08-13 03:24:58+00:00,6,0,408,0,True,True,2020-08-13 04:27:10,2020
297,False,409,15,True,active,0,2020-08-13 04:01:21+00:00,4,0,409,0,True,True,2020-08-13 04:27:10,2020
298,False,410,12,True,active,0,2020-08-13 03:25:57+00:00,7,0,410,0,True,True,2020-08-13 04:27:10,2020
299,False,411,4,True,active,0,2020-08-13 04:03:12+00:00,11,0,411,0,True,True,2020-08-13 04:27:10,2020
300,False,412,17,True,active,1,2020-08-13 04:12:54+00:00,1,0,412,0,True,True,2020-08-13 04:27:10,2020
301,False,413,17,True,active,0,2020-08-13 03:32:41+00:00,2,0,413,0,True,True,2020-08-13 04:27:10,2020
302,False,414,1,True,active,0,2020-08-13 03:26:33+00:00,22,0,414,0,True,True,2020-08-13 04:27:10,2020
303,False,415,7,True,active,0,2020-08-13 03:53:00+00:00,12,0,415,0,True,True,2020-08-13 04:27:10,2020
304,False,416,2,True,active,1,2020-08-13 04:02:36+00:00,12,0,416,0,True,True,2020-08-13 04:27:10,2020
305,False,417,18,True,active,0,2020-08-13 04:23:48+00:00,1,0,417,0,True,True,2020-08-13 04:27:10,2020
306,False,419,12,True,active,0,2020-08-13 03:25:03+00:00,3,0,419,0,True,True,2020-08-13 04:27:10,2020
307,False,420,0,False,out_of_service,0,1970-01-02 00:00:00+00:00,0,0,420,0,False,False,2020-08-13 04:27:10,1970
308,False,421,15,True,active,0,2020-08-12 23:26:43+00:00,4,0,421,0,False,False,2020-08-13 04:27:10,2020
309,False,422,5,True,active,0,2020-08-13 03:48:41+00:00,10,0,422,0,True,True,2020-08-13 04:27:10,2020
310,False,423,3,True,active,0,2020-08-13 04:03:17+00:00,16,0,423,0,True,True,2020-08-13 04:27:10,2020
311,False,424,5,True,active,0,2020-08-13 03:24:53+00:00,14,0,424,0,True,True,2020-08-13 04:27:10,2020
312,False,425,3,True,active,0,2020-08-13 03:54:08+00:00,10,0,425,0,True,True,2020-08-13 04:27:10,2020
313,False,426,9,True,active,0,2020-08-13 03:24:58+00:00,18,0,426,0,True,True,2020-08-13 04:27:10,2020
314,False,427,5,True,active,0,2020-08-13 04:03:28+00:00,7,0,427,0,True,True,2020-08-13 04:27:10,2020
315,False,428,19,True,active,0,2020-08-13 04:03:06+00:00,0,0,428,0,True,True,2020-08-13 04:27:10,2020
316,False,430,15,True,active,0,2020-08-13 04:03:59+00:00,4,0,430,0,True,True,2020-08-13 04:27:10,2020
317,False,431,3,True,active,0,2020-08-13 04:02:33+00:00,12,0,431,0,True,True,2020-08-13 04:27:10,2020
318,False,432,8,True,active,0,2020-08-13 03:24:42+00:00,11,0,432,0,True,True,2020-08-13 04:27:10,2020
319,False,433,1,True,active,0,2020-08-13 03:26:11+00:00,18,0,433,0,True,True,2020-08-13 04:27:10,2020
320,False,434,0,True,active,0,2020-08-13 03:24:35+00:00,19,0,434,0,True,True,2020-08-13 04:27:10,2020
321,False,435,7,True,active,0,2020-08-13 03:25:34+00:00,8,0,435,0,True,True,2020-08-13 04:27:10,2020
322,False,436,5,True,active,0,2020-08-13 04:08:50+00:00,10,0,436,0,True,True,2020-08-13 04:27:10,2020
323,False,437,11,True,active,1,2020-08-13 04:15:31+00:00,7,0,437,0,True,True,2020-08-13 04:27:10,2020
324,False,440,11,True,active,0,2020-08-13 03:26:10+00:00,6,0,440,0,True,True,2020-08-13 04:27:10,2020
325,False,441,17,True,active,0,2020-08-13 03:26:04+00:00,2,0,441,0,True,True,2020-08-13 04:27:10,2020
326,False,442,12,True,active,1,2020-08-13 03:26:14+00:00,2,0,442,0,True,True,2020-08-13 04:27:10,2020
327,False,443,4,True,active,0,2020-08-13 04:20:34+00:00,15,0,443,0,True,True,2020-08-13 04:27:10,2020
328,False,445,10,True,active,0,2020-08-13 04:24:02+00:00,9,0,445,0,True,True,2020-08-13 04:27:10,2020
329,False,446,5,True,active,0,2020-08-13 03:25:50+00:00,7,0,446,0,True,True,2020-08-13 04:27:10,2020
330,False,447,1,True,active,0,2020-08-13 04:04:01+00:00,18,0,447,0,True,True,2020-08-13 04:27:10,2020
331,False,448,3,True,active,0,2020-08-13 04:03:15+00:00,8,0,448,0,True,True,2020-08-13 04:27:10,2020
332,False,449,0,False,out_of_service,0,1970-01-02 00:00:00+00:00,0,0,449,0,True,True,2020-08-13 04:27:10,1970
333,False,450,13,True,active,0,2020-08-13 04:05:18+00:00,2,0,450,0,True,True,2020-08-13 04:27:10,2020
334,False,451,7,True,active,0,2020-08-13 04:02:45+00:00,8,0,451,0,True,True,2020-08-13 04:27:10,2020
335,False,452,4,True,active,0,2020-08-13 04:04:19+00:00,11,0,452,0,True,True,2020-08-13 04:27:10,2020
336,False,453,2,True,active,2,2020-08-13 04:08:23+00:00,11,0,453,0,True,True,2020-08-13 04:27:10,2020
337,False,454,6,True,active,0,2020-08-13 04:04:24+00:00,9,0,454,0,True,True,2020-08-13 04:27:10,2020
338,False,455,0,True,active,1,2020-08-12 23:31:24+00:00,11,0,455,0,False,False,2020-08-13 04:27:10,2020
339,False,456,7,True,active,1,2020-08-13 04:04:11+00:00,11,0,456,0,True,True,2020-08-13 04:27:10,2020
340,False,457,2,True,active,0,2020-08-13 04:03:05+00:00,9,0,457,0,True,True,2020-08-13 04:27:10,2020
341,False,458,6,True,active,1,2020-08-13 04:05:36+00:00,4,0,458,0,True,True,2020-08-13 04:27:10,2020
