,num_docks_disabled,station_status,last_reported,is_renting,station_id,is_installed,num_bikes_disabled,eightd_has_available_keys,num_ebikes_available,num_docks_available,legacy_id,num_bikes_available,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
225,0,active,2020-08-07 22:03:02+00:00,True,334,True,0,False,0,19,334,0,True,,,2020-08-07 22:43:25,2020
226,0,active,2020-08-07 22:35:12+00:00,True,335,True,0,False,0,17,335,2,True,,,2020-08-07 22:43:25,2020
227,0,active,2020-08-07 22:02:29+00:00,True,336,True,0,False,0,0,336,15,True,,,2020-08-07 22:43:25,2020
228,0,active,2020-08-07 22:13:11+00:00,True,337,True,0,False,0,2,337,13,True,,,2020-08-07 22:43:25,2020
229,0,active,2020-08-07 22:29:03+00:00,True,338,True,0,False,0,14,338,1,True,,,2020-08-07 22:43:25,2020
230,0,active,2020-08-07 21:47:26+00:00,True,339,True,0,False,0,1,339,14,True,,,2020-08-07 22:43:25,2020
231,0,active,2020-08-07 08:53:19+00:00,True,340,True,0,False,0,2,340,17,True,,,2020-08-07 22:43:25,2020
232,0,active,2020-08-07 10:18:18+00:00,True,341,True,0,True,0,15,341,0,True,,,2020-08-07 22:43:25,2020
233,0,active,2020-08-07 22:34:13+00:00,True,342,True,0,False,0,15,342,0,True,,,2020-08-07 22:43:25,2020
234,0,active,2020-08-07 18:28:07+00:00,True,343,True,0,False,0,8,343,7,True,,,2020-08-07 22:43:25,2020
235,0,active,2020-08-07 19:50:24+00:00,True,344,True,0,False,0,19,344,0,True,,,2020-08-07 22:43:25,2020
236,0,active,2020-08-07 22:28:50+00:00,True,345,True,0,False,0,5,345,14,True,,,2020-08-07 22:43:25,2020
237,0,active,2020-08-07 21:58:34+00:00,True,346,True,0,False,0,13,346,2,True,,,2020-08-07 22:43:25,2020
238,0,active,2020-08-07 20:17:45+00:00,True,347,True,0,False,0,3,347,12,True,,,2020-08-07 22:43:25,2020
239,0,active,2020-08-07 21:55:28+00:00,True,348,True,0,False,0,11,348,4,True,,,2020-08-07 22:43:25,2020
240,0,active,2020-08-07 18:31:38+00:00,True,349,True,0,True,0,9,349,8,True,,,2020-08-07 22:43:25,2020
241,0,active,2020-08-07 09:50:52+00:00,True,350,True,0,False,0,8,350,9,True,,,2020-08-07 22:43:25,2020
242,0,active,2020-08-07 22:15:07+00:00,True,351,True,0,False,0,8,351,7,True,,,2020-08-07 22:43:25,2020
243,0,active,2020-08-07 22:32:50+00:00,True,352,True,0,False,0,14,352,1,True,,,2020-08-07 22:43:25,2020
244,0,active,2020-08-07 22:24:58+00:00,True,353,True,1,True,0,8,353,6,True,,,2020-08-07 22:43:25,2020
245,0,active,2020-08-07 22:34:44+00:00,True,354,True,0,False,0,14,354,1,True,,,2020-08-07 22:43:25,2020
246,0,active,2020-08-07 21:54:37+00:00,True,355,True,0,False,0,5,355,12,True,,,2020-08-07 22:43:25,2020
247,0,active,2020-08-07 21:54:42+00:00,True,356,True,0,False,0,3,356,20,True,,,2020-08-07 22:43:25,2020
248,0,active,2020-08-07 22:38:54+00:00,True,357,True,0,False,0,1,357,14,True,,,2020-08-07 22:43:25,2020
249,0,active,2020-08-07 21:12:23+00:00,True,358,True,0,False,0,0,358,19,True,,,2020-08-07 22:43:25,2020
250,0,active,2020-08-07 22:23:54+00:00,True,359,True,0,False,0,14,359,1,True,,,2020-08-07 22:43:25,2020
251,0,active,2020-08-07 22:28:30+00:00,True,360,True,0,False,0,11,360,4,True,,,2020-08-07 22:43:25,2020
252,0,active,2020-08-07 22:30:08+00:00,True,361,True,0,False,0,7,361,12,True,,,2020-08-07 22:43:25,2020
253,0,active,2020-08-07 22:40:18+00:00,True,362,True,0,False,0,12,362,7,True,,,2020-08-07 22:43:25,2020
254,0,active,2020-08-07 22:28:33+00:00,True,363,True,1,False,0,10,363,8,True,,,2020-08-07 22:43:25,2020
255,0,active,2020-08-07 22:43:03+00:00,True,364,True,1,False,0,12,364,6,True,,,2020-08-07 22:43:25,2020
256,0,active,2020-08-07 22:31:25+00:00,True,365,True,0,False,0,17,365,2,True,,,2020-08-07 22:43:25,2020
257,0,active,2020-08-07 22:31:10+00:00,True,366,True,1,False,0,5,366,9,True,,,2020-08-07 22:43:25,2020
258,0,active,2020-08-07 21:49:03+00:00,True,367,True,0,False,0,0,367,19,True,,,2020-08-07 22:43:25,2020
259,0,active,2020-08-07 21:11:51+00:00,True,368,True,1,False,0,8,368,6,True,,,2020-08-07 22:43:25,2020
260,0,active,2020-08-07 22:39:27+00:00,True,369,True,1,False,0,6,369,8,True,,,2020-08-07 22:43:25,2020
261,0,active,2020-08-07 22:42:10+00:00,True,370,True,0,False,0,7,370,12,True,,,2020-08-07 22:43:25,2020
262,0,active,2020-08-07 22:31:45+00:00,True,371,True,0,False,0,6,371,13,True,,,2020-08-07 22:43:25,2020
263,0,active,2020-08-07 22:39:30+00:00,True,372,True,0,False,0,6,372,13,True,,,2020-08-07 22:43:25,2020
264,0,active,2020-08-07 20:11:03+00:00,True,373,True,0,False,0,7,373,8,True,,,2020-08-07 22:43:25,2020
265,0,active,2020-08-07 22:43:12+00:00,True,374,True,0,False,0,8,374,11,True,,,2020-08-07 22:43:25,2020
266,0,active,2020-08-07 22:37:05+00:00,True,376,True,1,False,0,13,376,1,True,,,2020-08-07 22:43:25,2020
267,0,active,2020-08-07 22:19:05+00:00,True,377,True,0,False,0,5,377,14,True,,,2020-08-07 22:43:25,2020
268,0,active,2020-08-07 22:26:59+00:00,True,378,True,0,False,0,16,378,3,True,,,2020-08-07 22:43:25,2020
269,0,active,2020-08-07 22:31:46+00:00,True,379,True,0,False,0,9,379,6,True,,,2020-08-07 22:43:25,2020
270,0,active,2020-08-07 22:31:29+00:00,True,380,True,0,False,0,10,380,8,True,,,2020-08-07 22:43:25,2020
271,0,active,2020-08-07 22:41:19+00:00,True,381,True,1,False,0,16,381,2,True,,,2020-08-07 22:43:25,2020
272,0,active,2020-08-07 22:43:21+00:00,True,384,True,1,True,0,10,384,8,True,,,2020-08-07 22:43:25,2020
273,1,active,2020-08-07 21:38:13+00:00,True,385,True,0,False,0,14,385,0,True,,,2020-08-07 22:43:25,2020
274,0,active,2020-08-07 22:40:17+00:00,True,386,True,0,False,0,11,386,8,True,,,2020-08-07 22:43:25,2020
275,0,active,2020-08-07 22:26:05+00:00,True,387,True,0,False,0,8,387,7,True,,,2020-08-07 22:43:25,2020
276,0,active,2020-08-07 17:10:16+00:00,True,388,True,0,False,0,0,388,11,True,,,2020-08-07 22:43:25,2020
277,0,active,2020-08-07 13:20:40+00:00,True,389,True,1,False,0,1,389,12,True,,,2020-08-07 22:43:25,2020
278,0,active,2020-08-07 20:34:48+00:00,True,390,True,0,False,0,0,390,15,True,,,2020-08-07 22:43:25,2020
279,0,active,2020-08-07 21:40:31+00:00,True,391,True,0,False,0,3,391,12,True,,,2020-08-07 22:43:25,2020
280,0,active,2020-08-07 19:49:26+00:00,True,392,True,0,False,0,7,392,8,True,,,2020-08-07 22:43:25,2020
281,0,active,2020-08-07 16:15:11+00:00,True,393,True,0,False,0,10,393,5,True,,,2020-08-07 22:43:25,2020
282,0,active,2020-08-07 08:58:01+00:00,True,394,True,0,False,0,13,394,1,True,,,2020-08-07 22:43:25,2020
283,0,active,2020-08-07 21:35:42+00:00,True,395,True,0,False,0,5,395,10,True,,,2020-08-07 22:43:25,2020
284,0,active,2020-08-07 08:58:33+00:00,True,396,True,0,False,0,1,396,14,True,,,2020-08-07 22:43:25,2020
285,0,active,2020-08-07 22:31:44+00:00,True,397,True,0,False,0,4,397,11,True,,,2020-08-07 22:43:25,2020
286,0,active,2020-08-07 22:03:42+00:00,True,398,True,0,False,0,11,398,8,True,,,2020-08-07 22:43:25,2020
287,0,active,2020-08-07 22:20:55+00:00,True,399,True,0,False,0,8,399,7,True,,,2020-08-07 22:43:25,2020
288,0,active,2020-08-07 22:39:34+00:00,True,400,True,0,False,0,21,400,6,True,,,2020-08-07 22:43:25,2020
289,0,active,2020-08-07 22:42:50+00:00,True,401,True,0,False,0,1,401,14,True,,,2020-08-07 22:43:25,2020
290,0,active,2020-08-07 22:31:06+00:00,True,402,True,3,False,0,12,402,0,True,,,2020-08-07 22:43:25,2020
291,0,active,2020-08-07 22:40:25+00:00,True,403,True,1,False,0,6,403,8,True,,,2020-08-07 22:43:25,2020
292,0,active,2020-08-07 22:30:30+00:00,True,404,True,0,False,0,14,404,2,True,,,2020-08-07 22:43:25,2020
293,0,active,2020-08-07 22:08:04+00:00,True,405,True,1,False,0,8,405,10,True,,,2020-08-07 22:43:25,2020
294,0,active,2020-08-07 22:29:17+00:00,True,406,True,0,False,0,8,406,11,True,,,2020-08-07 22:43:25,2020
295,0,active,2020-08-07 22:24:35+00:00,True,407,True,0,False,0,11,407,8,True,,,2020-08-07 22:43:25,2020
296,0,active,2020-08-07 21:56:43+00:00,True,408,True,0,False,0,8,408,7,True,,,2020-08-07 22:43:25,2020
297,0,active,2020-08-07 22:29:35+00:00,True,409,True,0,False,0,7,409,12,True,,,2020-08-07 22:43:25,2020
298,0,active,2020-08-07 22:12:08+00:00,True,410,True,0,False,0,6,410,13,True,,,2020-08-07 22:43:25,2020
299,0,active,2020-08-07 16:41:16+00:00,True,411,True,0,False,0,9,411,6,True,,,2020-08-07 22:43:25,2020
300,0,active,2020-08-07 22:42:23+00:00,True,412,True,1,False,0,4,412,14,True,,,2020-08-07 22:43:25,2020
301,0,active,2020-08-07 22:37:25+00:00,True,413,True,0,False,0,7,413,12,True,,,2020-08-07 22:43:25,2020
302,0,active,2020-08-07 22:03:11+00:00,True,414,True,0,False,0,22,414,1,True,,,2020-08-07 22:43:25,2020
303,0,active,2020-08-07 22:21:39+00:00,True,415,True,0,False,0,12,415,7,True,,,2020-08-07 22:43:25,2020
304,0,active,2020-08-07 22:42:20+00:00,True,416,True,1,False,0,7,416,7,True,,,2020-08-07 22:43:25,2020
305,0,active,2020-08-07 22:37:28+00:00,True,417,True,0,False,0,7,417,12,True,,,2020-08-07 22:43:25,2020
306,0,active,2020-08-07 22:21:49+00:00,True,419,True,0,False,0,10,419,5,True,,,2020-08-07 22:43:25,2020
307,0,out_of_service,1970-01-02 00:00:00+00:00,False,420,False,0,False,0,0,420,0,False,,,2020-08-07 22:43:25,1970
308,0,active,2020-08-07 20:19:27+00:00,True,421,True,0,False,0,4,421,15,True,,,2020-08-07 22:43:25,2020
309,0,active,2020-08-07 08:58:43+00:00,True,422,True,0,False,0,7,422,8,True,,,2020-08-07 22:43:25,2020
310,0,active,2020-08-07 21:48:36+00:00,True,423,True,0,False,0,14,423,5,True,,,2020-08-07 22:43:25,2020
311,0,active,2020-08-07 22:34:20+00:00,True,424,True,0,False,0,18,424,1,True,,,2020-08-07 22:43:25,2020
312,0,active,2020-08-07 17:40:10+00:00,True,425,True,0,False,0,4,425,12,True,,,2020-08-07 22:43:25,2020
313,0,active,2020-08-07 22:38:38+00:00,True,426,True,0,False,0,20,426,7,True,,,2020-08-07 22:43:25,2020
314,0,active,2020-08-06 20:59:13+00:00,True,427,True,0,False,0,19,427,0,True,,,2020-08-07 22:43:25,2020
315,0,active,2020-08-07 22:24:51+00:00,True,428,True,0,False,0,11,428,8,True,,,2020-08-07 22:43:25,2020
316,0,active,2020-08-07 17:50:01+00:00,True,430,True,0,False,0,4,430,15,True,,,2020-08-07 22:43:25,2020
317,0,active,2020-08-07 22:09:44+00:00,True,431,True,0,False,0,12,431,3,True,,,2020-08-07 22:43:25,2020
318,0,active,2020-08-07 22:18:47+00:00,True,432,True,0,False,0,9,432,10,True,,,2020-08-07 22:43:25,2020
319,0,active,2020-08-07 22:25:24+00:00,True,433,True,0,False,0,15,433,4,True,,,2020-08-07 22:43:25,2020
320,0,active,2020-08-07 16:24:16+00:00,True,434,True,0,False,0,19,434,0,True,,,2020-08-07 22:43:25,2020
321,0,active,2020-08-07 22:22:31+00:00,True,435,True,0,False,0,7,435,8,True,,,2020-08-07 22:43:25,2020
322,0,active,2020-08-07 22:34:23+00:00,True,436,True,0,False,0,14,436,1,True,,,2020-08-07 22:43:25,2020
323,0,active,2020-08-07 22:34:24+00:00,True,437,True,0,False,0,16,437,3,True,,,2020-08-07 22:43:25,2020
324,0,active,2020-08-07 22:40:57+00:00,True,440,True,0,False,0,12,440,5,True,,,2020-08-07 22:43:25,2020
325,0,active,2020-08-07 21:31:59+00:00,True,441,True,0,False,0,8,441,11,True,,,2020-08-07 22:43:25,2020
326,0,active,2020-08-07 21:51:27+00:00,True,442,True,0,False,0,7,442,8,True,,,2020-08-07 22:43:25,2020
327,0,active,2020-08-07 21:46:44+00:00,True,443,True,0,False,0,16,443,3,True,,,2020-08-07 22:43:25,2020
328,0,active,2020-08-07 22:40:57+00:00,True,445,True,1,False,0,13,445,5,True,,,2020-08-07 22:43:25,2020
329,0,active,2020-08-07 22:32:20+00:00,True,446,True,0,False,0,4,446,8,True,,,2020-08-07 22:43:25,2020
330,0,active,2020-08-07 21:51:55+00:00,True,447,True,0,False,0,16,447,3,True,,,2020-08-07 22:43:25,2020
331,0,active,2020-08-07 18:50:43+00:00,True,448,True,0,False,0,7,448,4,True,,,2020-08-07 22:43:25,2020
332,0,out_of_service,1970-01-02 00:00:00+00:00,True,449,False,0,False,0,0,449,0,True,,,2020-08-07 22:43:25,1970
333,0,active,2020-08-07 22:33:09+00:00,True,450,True,0,False,0,8,450,7,True,,,2020-08-07 22:43:25,2020
334,0,active,2020-08-07 22:35:04+00:00,True,451,True,0,False,0,11,451,4,True,,,2020-08-07 22:43:25,2020
335,0,active,2020-08-07 22:33:42+00:00,True,452,True,0,False,0,9,452,6,True,,,2020-08-07 22:43:25,2020
336,0,active,2020-08-07 22:20:39+00:00,True,453,True,0,False,0,13,453,2,True,,,2020-08-07 22:43:25,2020
337,0,active,2020-08-07 22:05:05+00:00,True,454,True,1,False,0,11,454,3,True,,,2020-08-07 22:43:25,2020
338,0,active,2020-08-07 21:59:29+00:00,True,455,True,1,False,0,5,455,6,True,,,2020-08-07 22:43:25,2020
339,0,active,2020-08-07 22:43:09+00:00,True,456,True,0,False,0,15,456,4,True,,,2020-08-07 22:43:25,2020
340,0,active,2020-08-07 21:50:41+00:00,True,457,True,0,False,0,11,457,0,True,,,2020-08-07 22:43:25,2020
341,0,active,2020-08-07 21:46:00+00:00,True,458,True,0,False,0,11,458,0,True,,,2020-08-07 22:43:25,2020
