,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,is_installed,num_bikes_available,is_renting,eightd_has_available_keys,station_id,station_status,num_docks_available,num_docks_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
152,2020-08-12 02:07:04+00:00,0,0,178,True,2,True,False,178,active,17,0,True,2020-08-12 02:19:25,2020
153,2020-08-12 01:58:07+00:00,0,1,179,True,11,True,False,179,active,13,0,True,2020-08-12 02:19:25,2020
154,2020-08-12 01:41:21+00:00,0,1,180,True,12,True,False,180,active,6,0,True,2020-08-12 02:19:25,2020
155,2020-08-12 01:30:14+00:00,0,0,181,True,13,True,False,181,active,6,0,True,2020-08-12 02:19:25,2020
156,2020-08-12 02:18:35+00:00,0,0,182,True,3,True,True,182,active,16,0,True,2020-08-12 02:19:25,2020
157,2020-08-12 00:54:50+00:00,0,1,183,True,9,True,False,183,active,9,0,True,2020-08-12 02:19:25,2020
158,2020-08-12 01:57:54+00:00,0,2,184,True,6,True,False,184,active,11,0,True,2020-08-12 02:19:25,2020
159,2020-08-12 02:15:54+00:00,0,0,185,True,10,True,False,185,active,5,0,True,2020-08-12 02:19:25,2020
160,2020-08-12 02:11:57+00:00,0,0,186,True,4,True,True,186,active,11,0,True,2020-08-12 02:19:25,2020
161,2020-08-12 00:47:26+00:00,0,0,187,True,10,True,False,187,active,5,0,True,2020-08-12 02:19:25,2020
162,2020-08-12 02:18:29+00:00,0,0,188,True,14,True,False,188,active,1,0,True,2020-08-12 02:19:25,2020
163,2020-08-12 01:33:34+00:00,0,0,189,True,14,True,True,189,active,9,0,True,2020-08-12 02:19:25,2020
164,2020-08-12 02:13:52+00:00,0,1,190,True,14,True,True,190,active,22,0,True,2020-08-12 02:19:25,2020
165,2020-08-12 01:30:08+00:00,0,0,191,True,6,True,False,191,active,9,0,True,2020-08-12 02:19:25,2020
166,2020-08-12 01:06:13+00:00,0,2,192,True,0,True,False,192,active,17,0,True,2020-08-12 02:19:25,2020
167,2020-08-12 01:44:01+00:00,0,0,193,True,5,True,True,193,active,10,0,True,2020-08-12 02:19:25,2020
168,2020-08-11 22:31:21+00:00,0,1,194,True,1,True,False,194,active,17,0,True,2020-08-12 02:19:25,2020
169,2020-08-12 01:55:22+00:00,0,0,195,True,13,True,False,195,active,10,0,True,2020-08-12 02:19:25,2020
170,2020-08-11 23:59:37+00:00,0,0,196,True,1,True,True,196,active,9,0,True,2020-08-12 02:19:25,2020
171,2020-08-12 00:42:10+00:00,0,0,197,True,2,True,False,197,active,13,0,True,2020-08-12 02:19:25,2020
