,station_id,num_bikes_disabled,is_returning,station_status,legacy_id,is_renting,num_bikes_available,eightd_has_available_keys,last_reported,num_docks_available,num_docks_disabled,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
230,339,0,True,active,339,True,13,False,2020-07-29 23:28:35+00:00,2,0,True,0,2020-07-30 03:16:05,2020
231,340,1,True,active,340,True,13,False,2020-07-29 15:27:12+00:00,5,0,True,0,2020-07-30 03:16:05,2020
232,341,0,True,active,341,True,9,True,2020-07-30 02:58:56+00:00,6,0,True,0,2020-07-30 03:16:05,2020
233,342,0,True,active,342,True,14,False,2020-07-30 02:52:42+00:00,1,0,True,0,2020-07-30 03:16:05,2020
234,343,1,True,active,343,True,4,False,2020-07-29 22:58:46+00:00,10,0,True,0,2020-07-30 03:16:05,2020
235,344,0,True,active,344,True,3,False,2020-07-30 01:51:13+00:00,16,0,True,0,2020-07-30 03:16:05,2020
236,345,0,True,active,345,True,4,False,2020-07-30 03:00:42+00:00,15,0,True,0,2020-07-30 03:16:05,2020
237,346,0,True,active,346,True,4,False,2020-07-30 02:58:09+00:00,11,0,True,0,2020-07-30 03:16:05,2020
238,347,0,True,active,347,True,4,False,2020-07-30 02:21:03+00:00,11,0,True,0,2020-07-30 03:16:05,2020
239,348,2,True,active,348,True,8,False,2020-07-30 00:22:12+00:00,5,0,True,0,2020-07-30 03:16:05,2020
240,349,0,True,active,349,True,9,True,2020-07-30 00:30:37+00:00,8,0,True,0,2020-07-30 03:16:05,2020
241,350,0,True,active,350,True,0,False,2020-07-30 01:46:25+00:00,17,0,True,0,2020-07-30 03:16:05,2020
242,351,0,True,active,351,True,10,False,2020-07-30 02:21:39+00:00,5,0,True,0,2020-07-30 03:16:05,2020
243,352,0,True,active,352,True,4,False,2020-07-30 03:13:57+00:00,11,0,True,0,2020-07-30 03:16:05,2020
244,353,0,True,active,353,True,12,True,2020-07-29 23:34:02+00:00,3,0,True,0,2020-07-30 03:16:05,2020
245,354,1,True,active,354,True,1,False,2020-07-30 03:05:31+00:00,13,0,True,0,2020-07-30 03:16:05,2020
246,355,0,True,active,355,True,9,False,2020-07-30 01:53:20+00:00,8,0,True,0,2020-07-30 03:16:05,2020
247,356,2,True,active,356,True,5,False,2020-07-30 02:40:38+00:00,16,0,True,0,2020-07-30 03:16:05,2020
248,357,1,True,active,357,True,12,False,2020-07-30 01:23:19+00:00,2,0,True,0,2020-07-30 03:16:05,2020
249,358,0,True,active,358,True,2,False,2020-07-30 02:57:01+00:00,17,0,True,0,2020-07-30 03:16:05,2020
250,359,0,True,active,359,True,0,False,2020-07-30 02:28:33+00:00,15,0,True,0,2020-07-30 03:16:05,2020
251,360,0,True,active,360,True,8,False,2020-07-30 00:50:49+00:00,7,0,True,0,2020-07-30 03:16:05,2020
252,361,0,True,active,361,True,4,False,2020-07-30 03:10:29+00:00,15,0,True,0,2020-07-30 03:16:05,2020
253,362,0,True,active,362,True,5,False,2020-07-30 03:08:05+00:00,14,0,True,0,2020-07-30 03:16:05,2020
254,363,0,True,active,363,True,19,False,2020-07-30 02:05:22+00:00,0,0,True,0,2020-07-30 03:16:05,2020
255,364,2,True,active,364,True,5,False,2020-07-30 03:05:01+00:00,12,0,True,0,2020-07-30 03:16:05,2020
256,365,0,True,active,365,True,3,False,2020-07-30 01:41:56+00:00,16,0,True,0,2020-07-30 03:16:05,2020
257,366,0,True,active,366,True,9,False,2020-07-30 02:38:21+00:00,6,0,True,0,2020-07-30 03:16:05,2020
258,367,0,True,active,367,True,18,False,2020-07-30 01:00:24+00:00,1,0,True,0,2020-07-30 03:16:05,2020
259,368,0,True,active,368,True,2,False,2020-07-29 21:55:18+00:00,13,0,True,0,2020-07-30 03:16:05,2020
260,369,0,True,active,369,True,9,False,2020-07-30 03:02:58+00:00,6,0,True,0,2020-07-30 03:16:05,2020
261,370,1,True,active,370,True,8,False,2020-07-30 02:33:49+00:00,10,0,True,0,2020-07-30 03:16:05,2020
262,371,0,True,active,371,True,9,False,2020-07-29 23:56:37+00:00,10,0,True,0,2020-07-30 03:16:05,2020
263,372,0,True,active,372,True,12,False,2020-07-30 02:34:39+00:00,7,0,True,0,2020-07-30 03:16:05,2020
264,373,0,True,active,373,True,8,False,2020-07-30 02:48:44+00:00,7,0,True,0,2020-07-30 03:16:05,2020
265,374,0,True,active,374,True,3,False,2020-07-30 02:54:39+00:00,16,0,True,0,2020-07-30 03:16:05,2020
266,376,0,True,active,376,True,14,False,2020-07-30 01:34:16+00:00,1,0,True,0,2020-07-30 03:16:05,2020
267,377,0,True,active,377,True,13,False,2020-07-30 02:15:58+00:00,6,0,True,0,2020-07-30 03:16:05,2020
268,378,0,True,active,378,True,12,False,2020-07-30 00:46:37+00:00,7,0,True,0,2020-07-30 03:16:05,2020
269,379,0,True,active,379,True,11,False,2020-07-30 02:30:25+00:00,4,0,True,0,2020-07-30 03:16:05,2020
270,380,1,True,active,380,True,5,False,2020-07-30 02:42:16+00:00,12,0,True,0,2020-07-30 03:16:05,2020
271,381,1,True,active,381,True,17,False,2020-07-30 03:09:35+00:00,1,0,True,0,2020-07-30 03:16:05,2020
272,384,1,True,active,384,True,8,True,2020-07-30 01:44:39+00:00,10,0,True,0,2020-07-30 03:16:05,2020
273,385,0,True,active,385,True,3,False,2020-07-30 00:58:25+00:00,11,1,True,0,2020-07-30 03:16:05,2020
274,386,0,True,active,386,True,18,False,2020-07-30 02:58:38+00:00,1,0,True,0,2020-07-30 03:16:05,2020
275,387,0,True,active,387,True,11,False,2020-07-30 00:12:50+00:00,4,0,True,0,2020-07-30 03:16:05,2020
276,388,0,True,active,388,True,3,False,2020-07-29 08:59:07+00:00,8,0,True,0,2020-07-30 03:16:05,2020
277,389,0,True,active,389,True,12,False,2020-07-30 01:39:10+00:00,2,0,True,0,2020-07-30 03:16:05,2020
278,390,0,True,active,390,True,15,False,2020-07-29 10:46:04+00:00,0,0,True,0,2020-07-30 03:16:05,2020
279,391,0,True,active,391,True,11,False,2020-07-29 23:24:10+00:00,4,0,True,0,2020-07-30 03:16:05,2020
280,392,0,True,active,392,True,6,False,2020-07-29 23:42:21+00:00,9,0,True,0,2020-07-30 03:16:05,2020
281,393,0,True,active,393,True,6,False,2020-07-30 03:01:59+00:00,9,0,True,0,2020-07-30 03:16:05,2020
282,394,0,True,active,394,True,2,False,2020-07-29 23:15:42+00:00,12,0,True,0,2020-07-30 03:16:05,2020
283,395,0,True,active,395,True,6,False,2020-07-29 14:45:26+00:00,9,0,True,0,2020-07-30 03:16:05,2020
284,396,0,True,active,396,True,10,False,2020-07-29 23:50:05+00:00,5,0,True,0,2020-07-30 03:16:05,2020
285,397,0,True,active,397,True,9,False,2020-07-29 16:43:59+00:00,6,0,True,0,2020-07-30 03:16:05,2020
286,398,0,True,active,398,True,1,False,2020-07-30 01:05:59+00:00,18,0,True,0,2020-07-30 03:16:05,2020
287,399,0,True,active,399,True,1,False,2020-07-30 03:05:28+00:00,14,0,True,0,2020-07-30 03:16:05,2020
288,400,0,True,active,400,True,11,False,2020-07-30 00:29:02+00:00,16,0,True,0,2020-07-30 03:16:05,2020
289,401,0,True,active,401,True,13,False,2020-07-30 01:11:15+00:00,2,0,True,0,2020-07-30 03:16:05,2020
290,402,0,True,active,402,True,4,False,2020-07-30 02:18:30+00:00,11,0,True,0,2020-07-30 03:16:05,2020
291,403,0,True,active,403,True,3,False,2020-07-30 02:43:30+00:00,12,0,True,0,2020-07-30 03:16:05,2020
292,404,0,True,active,404,True,15,False,2020-07-30 02:08:02+00:00,1,0,True,0,2020-07-30 03:16:05,2020
293,405,1,True,active,405,True,12,False,2020-07-30 00:12:06+00:00,6,0,True,0,2020-07-30 03:16:05,2020
294,406,1,True,active,406,True,3,False,2020-07-29 23:30:23+00:00,11,0,True,0,2020-07-30 03:16:05,2020
295,407,0,True,active,407,True,4,False,2020-07-30 00:36:09+00:00,15,0,True,0,2020-07-30 03:16:05,2020
296,408,0,True,active,408,True,11,False,2020-07-30 02:40:26+00:00,4,0,True,0,2020-07-30 03:16:05,2020
297,409,1,True,active,409,True,8,False,2020-07-30 02:40:45+00:00,10,0,True,0,2020-07-30 03:16:05,2020
298,410,2,True,active,410,True,13,False,2020-07-30 02:55:36+00:00,4,0,True,0,2020-07-30 03:16:05,2020
299,411,2,True,active,411,True,13,False,2020-07-29 21:56:06+00:00,0,0,True,0,2020-07-30 03:16:05,2020
300,412,0,True,active,412,True,9,False,2020-07-30 02:19:04+00:00,10,0,True,0,2020-07-30 03:16:05,2020
301,413,0,True,active,413,True,17,False,2020-07-30 02:54:36+00:00,2,0,True,0,2020-07-30 03:16:05,2020
302,414,0,True,active,414,True,6,False,2020-07-30 01:02:26+00:00,17,0,True,0,2020-07-30 03:16:05,2020
303,415,1,True,active,415,True,6,False,2020-07-30 03:09:02+00:00,12,0,True,0,2020-07-30 03:16:05,2020
304,416,0,True,active,416,True,14,False,2020-07-30 03:01:31+00:00,1,0,True,0,2020-07-30 03:16:05,2020
305,417,1,True,active,417,True,17,False,2020-07-30 03:03:53+00:00,1,0,True,0,2020-07-30 03:16:05,2020
306,419,0,True,active,419,True,8,False,2020-07-30 03:05:24+00:00,7,0,True,0,2020-07-30 03:16:05,2020
307,420,0,False,out_of_service,420,False,0,False,1970-01-02 00:00:00+00:00,0,0,False,0,2020-07-30 03:16:05,1970
308,421,1,True,active,421,True,9,False,2020-07-29 14:32:21+00:00,9,0,True,0,2020-07-30 03:16:05,2020
309,422,0,True,active,422,True,15,False,2020-07-30 01:12:02+00:00,0,0,True,0,2020-07-30 03:16:05,2020
310,423,0,True,active,423,True,11,False,2020-07-30 01:25:15+00:00,8,0,True,0,2020-07-30 03:16:05,2020
311,424,0,True,active,424,True,5,False,2020-07-30 01:07:09+00:00,14,0,True,0,2020-07-30 03:16:05,2020
312,425,0,True,active,425,True,2,False,2020-07-30 02:26:38+00:00,14,0,True,0,2020-07-30 03:16:05,2020
313,426,0,True,active,426,True,5,False,2020-07-30 02:03:44+00:00,22,0,True,0,2020-07-30 03:16:05,2020
314,427,0,True,active,427,True,10,False,2020-07-29 23:56:25+00:00,9,0,True,0,2020-07-30 03:16:05,2020
315,428,0,True,active,428,True,12,False,2020-07-30 02:51:09+00:00,7,0,True,0,2020-07-30 03:16:05,2020
316,430,0,True,active,430,True,15,False,2020-07-29 19:39:05+00:00,4,0,True,0,2020-07-30 03:16:05,2020
317,431,1,True,active,431,True,1,False,2020-07-30 00:37:18+00:00,13,0,True,0,2020-07-30 03:16:05,2020
318,432,0,True,active,432,True,6,False,2020-07-29 22:08:43+00:00,13,0,True,0,2020-07-30 03:16:05,2020
319,433,1,True,active,433,True,0,False,2020-07-29 13:58:30+00:00,18,0,True,0,2020-07-30 03:16:05,2020
320,434,1,True,active,434,True,8,False,2020-07-29 21:07:27+00:00,10,0,True,0,2020-07-30 03:16:05,2020
321,435,2,True,active,435,True,12,False,2020-07-30 00:13:34+00:00,1,0,True,0,2020-07-30 03:16:05,2020
322,436,0,True,active,436,True,2,False,2020-07-30 01:08:15+00:00,13,0,True,0,2020-07-30 03:16:05,2020
323,437,0,True,active,437,True,17,False,2020-07-30 02:27:57+00:00,2,0,True,0,2020-07-30 03:16:05,2020
324,440,0,True,active,440,True,2,False,2020-07-30 00:28:08+00:00,15,0,True,0,2020-07-30 03:16:05,2020
325,441,0,True,active,441,True,16,False,2020-07-30 02:37:09+00:00,3,0,True,0,2020-07-30 03:16:05,2020
326,442,0,True,active,442,True,4,False,2020-07-29 23:31:39+00:00,11,0,True,0,2020-07-30 03:16:05,2020
327,443,0,True,active,443,True,9,False,2020-07-29 23:24:52+00:00,10,0,True,0,2020-07-30 03:16:05,2020
328,445,0,True,active,445,True,12,False,2020-07-30 02:28:55+00:00,7,0,True,0,2020-07-30 03:16:05,2020
329,446,0,True,active,446,True,4,False,2020-07-30 03:05:14+00:00,8,0,True,0,2020-07-30 03:16:05,2020
330,447,0,True,active,447,True,1,False,2020-07-30 02:37:31+00:00,18,0,True,0,2020-07-30 03:16:05,2020
331,448,0,True,active,448,True,4,False,2020-07-29 14:20:33+00:00,7,0,True,0,2020-07-30 03:16:05,2020
332,449,0,True,out_of_service,449,True,0,False,1970-01-02 00:00:00+00:00,0,0,False,0,2020-07-30 03:16:05,1970
333,450,0,True,active,450,True,4,False,2020-07-30 02:42:01+00:00,11,0,True,0,2020-07-30 03:16:05,2020
334,451,1,True,active,451,True,1,False,2020-07-30 03:12:05+00:00,13,0,True,0,2020-07-30 03:16:05,2020
335,452,0,True,active,452,True,11,False,2020-07-30 02:59:44+00:00,4,0,True,0,2020-07-30 03:16:05,2020
336,453,0,True,active,453,True,3,False,2020-07-30 02:58:54+00:00,12,0,True,0,2020-07-30 03:16:05,2020
337,454,0,True,active,454,True,2,False,2020-07-30 02:20:57+00:00,13,0,True,0,2020-07-30 03:16:05,2020
