,eightd_has_available_keys,num_docks_available,num_docks_disabled,station_id,num_ebikes_available,legacy_id,last_reported,num_bikes_available,is_installed,is_renting,is_returning,num_bikes_disabled,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,False,8,0,329,0,329,2020-08-20 21:27:24+00:00,6,True,True,True,1,active,,,2020-08-20 22:01:35,2020
221,False,13,0,330,0,330,2020-08-20 22:00:20+00:00,2,True,True,True,0,active,,,2020-08-20 22:01:35,2020
222,False,7,0,331,0,331,2020-08-20 22:00:43+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
223,False,0,0,332,0,332,2020-08-20 21:19:42+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
224,False,9,0,333,0,333,2020-08-20 21:48:18+00:00,16,True,True,True,0,active,,,2020-08-20 22:01:35,2020
225,False,2,0,334,0,334,2020-08-20 21:51:17+00:00,17,True,True,True,0,active,,,2020-08-20 22:01:35,2020
226,False,17,0,335,0,335,2020-08-20 21:58:39+00:00,2,True,True,True,0,active,,,2020-08-20 22:01:35,2020
227,False,12,0,336,0,336,2020-08-20 21:34:57+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
228,False,2,0,337,0,337,2020-08-20 11:47:32+00:00,13,True,True,True,0,active,,,2020-08-20 22:01:35,2020
229,False,4,0,338,0,338,2020-08-20 22:00:19+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
230,False,0,0,339,0,339,2020-08-20 15:22:04+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
231,False,5,0,340,0,340,2020-08-20 08:51:25+00:00,14,True,True,True,0,active,,,2020-08-20 22:01:35,2020
232,True,3,0,341,0,341,2020-08-20 10:20:54+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
233,False,10,0,342,0,342,2020-08-20 22:00:47+00:00,3,True,True,True,2,active,,,2020-08-20 22:01:35,2020
234,False,12,0,343,0,343,2020-08-20 05:26:24+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
235,False,15,0,344,0,344,2020-08-20 21:50:08+00:00,3,True,True,True,1,active,,,2020-08-20 22:01:35,2020
236,False,7,0,345,0,345,2020-08-20 21:20:48+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
237,False,13,0,346,0,346,2020-08-20 21:58:14+00:00,2,True,True,True,0,active,,,2020-08-20 22:01:35,2020
238,False,5,0,347,0,347,2020-08-20 11:58:38+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
239,False,10,0,348,0,348,2020-08-20 21:25:37+00:00,5,True,True,True,0,active,,,2020-08-20 22:01:35,2020
240,False,11,0,349,0,349,2020-08-20 14:18:20+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
241,False,5,0,350,0,350,2020-08-20 20:26:19+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
242,False,1,0,351,0,351,2020-08-20 21:57:03+00:00,14,True,True,True,0,active,,,2020-08-20 22:01:35,2020
243,False,5,0,352,0,352,2020-08-20 22:00:25+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
244,True,8,0,353,0,353,2020-08-20 21:10:55+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
245,False,15,0,354,0,354,2020-08-20 21:31:38+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
246,False,2,0,355,0,355,2020-08-20 21:49:42+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
247,False,16,0,356,0,356,2020-08-20 21:54:35+00:00,6,True,True,True,1,active,,,2020-08-20 22:01:35,2020
248,False,4,0,357,0,357,2020-08-20 21:44:28+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
249,False,10,0,358,0,358,2020-08-20 21:46:49+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
250,False,14,0,359,0,359,2020-08-20 22:00:47+00:00,1,True,True,True,0,active,,,2020-08-20 22:01:35,2020
251,False,15,0,360,0,360,2020-08-20 21:51:07+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
252,False,6,0,361,0,361,2020-08-20 21:49:32+00:00,12,True,True,True,1,active,,,2020-08-20 22:01:35,2020
253,False,3,0,362,0,362,2020-08-20 21:50:00+00:00,13,True,True,True,3,active,,,2020-08-20 22:01:35,2020
254,False,1,0,363,0,363,2020-08-20 22:01:08+00:00,18,True,True,True,0,active,,,2020-08-20 22:01:35,2020
255,False,15,0,364,0,364,2020-08-20 21:52:29+00:00,3,True,True,True,1,active,,,2020-08-20 22:01:35,2020
256,False,7,0,365,0,365,2020-08-20 21:44:42+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
257,False,0,0,366,0,366,1970-01-02 00:00:00+00:00,0,False,True,True,0,out_of_service,,,2020-08-20 22:01:35,1970
258,False,5,0,367,0,367,2020-08-20 21:57:36+00:00,14,True,True,True,0,active,,,2020-08-20 22:01:35,2020
259,False,9,0,368,0,368,2020-08-20 21:52:18+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
260,False,9,0,369,0,369,2020-08-20 21:55:37+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
261,False,12,0,370,0,370,2020-08-20 21:58:15+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
262,False,17,0,371,0,371,2020-08-20 18:04:37+00:00,2,True,True,True,0,active,,,2020-08-20 22:01:35,2020
263,False,17,0,372,0,372,2020-08-20 21:53:14+00:00,1,True,True,True,1,active,,,2020-08-20 22:01:35,2020
264,False,8,0,373,0,373,2020-08-20 12:11:08+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
265,False,15,0,374,0,374,2020-08-20 21:58:46+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
266,False,10,0,376,0,376,2020-08-20 21:54:14+00:00,5,True,True,True,0,active,,,2020-08-20 22:01:35,2020
267,False,11,0,377,0,377,2020-08-20 21:59:57+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
268,False,16,0,378,0,378,2020-08-20 21:50:45+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
269,False,4,0,379,0,379,2020-08-20 21:57:52+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
270,False,9,0,380,0,380,2020-08-20 21:52:58+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
271,False,10,0,381,0,381,2020-08-20 21:56:02+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
272,True,9,0,384,0,384,2020-08-20 21:59:08+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
273,False,14,1,385,0,385,2020-08-20 21:55:56+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
274,False,18,0,386,0,386,2020-08-20 21:54:39+00:00,1,True,True,True,0,active,,,2020-08-20 22:01:35,2020
275,False,5,0,387,0,387,2020-08-20 21:57:51+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
276,False,3,0,388,0,388,2020-08-20 09:01:03+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
277,False,9,0,389,0,389,2020-08-20 08:55:40+00:00,5,True,True,True,0,active,,,2020-08-20 22:01:35,2020
278,False,5,0,390,0,390,2020-08-20 21:52:55+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
279,False,2,0,391,0,391,2020-08-20 20:02:27+00:00,13,True,True,True,0,active,,,2020-08-20 22:01:35,2020
280,False,9,0,392,0,392,2020-08-20 20:19:47+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
281,False,6,0,393,0,393,2020-08-20 21:49:24+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
282,False,14,0,394,0,394,2020-08-20 09:00:38+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
283,False,3,0,395,0,395,2020-08-20 21:36:00+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
284,False,2,0,396,0,396,2020-08-20 08:56:31+00:00,13,True,True,True,0,active,,,2020-08-20 22:01:35,2020
285,False,4,0,397,0,397,2020-08-20 20:38:13+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
286,False,3,0,398,0,398,2020-08-20 21:39:12+00:00,16,True,True,True,0,active,,,2020-08-20 22:01:35,2020
287,False,4,0,399,0,399,2020-08-20 21:56:56+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
288,False,7,0,400,0,400,2020-08-20 21:31:30+00:00,20,True,True,True,0,active,,,2020-08-20 22:01:35,2020
289,False,5,0,401,0,401,2020-08-20 21:17:41+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
290,False,12,0,402,0,402,2020-08-20 22:00:48+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
291,False,10,0,403,0,403,2020-08-20 22:01:19+00:00,4,True,True,True,1,active,,,2020-08-20 22:01:35,2020
292,False,12,0,404,0,404,2020-08-20 22:01:16+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
293,False,3,0,405,0,405,2020-08-20 21:57:20+00:00,16,True,True,True,0,active,,,2020-08-20 22:01:35,2020
294,False,4,0,406,0,406,2020-08-20 21:43:22+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
295,False,15,0,407,0,407,2020-08-20 20:02:43+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
296,False,6,0,408,0,408,2020-08-20 21:04:22+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
297,False,6,0,409,0,409,2020-08-20 21:54:51+00:00,13,True,True,True,0,active,,,2020-08-20 22:01:35,2020
298,False,15,0,410,0,410,2020-08-20 21:40:53+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
299,False,12,0,411,0,411,2020-08-20 17:29:01+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
300,False,9,0,412,0,412,2020-08-20 21:47:38+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
301,False,12,0,413,0,413,2020-08-20 21:48:04+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
302,False,19,0,414,0,414,2020-08-20 20:10:58+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
303,False,7,0,415,0,415,2020-08-20 21:49:24+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
304,False,12,0,416,0,416,2020-08-20 21:58:02+00:00,3,True,True,True,0,active,,,2020-08-20 22:01:35,2020
305,False,10,0,417,0,417,2020-08-20 21:59:40+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
306,False,6,0,419,0,419,2020-08-20 21:43:06+00:00,9,True,True,True,0,active,,,2020-08-20 22:01:35,2020
307,False,0,0,420,0,420,1970-01-02 00:00:00+00:00,0,False,False,False,0,out_of_service,,,2020-08-20 22:01:35,1970
308,False,12,0,421,0,421,2020-08-20 20:43:59+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
309,False,11,0,422,0,422,2020-08-20 21:44:43+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
310,False,7,0,423,0,423,2020-08-20 21:38:37+00:00,12,True,True,True,0,active,,,2020-08-20 22:01:35,2020
311,False,15,0,424,0,424,2020-08-20 21:37:18+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
312,False,15,0,425,0,425,2020-08-20 20:59:24+00:00,1,True,True,True,0,active,,,2020-08-20 22:01:35,2020
313,False,12,0,426,0,426,2020-08-20 21:58:57+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
314,False,19,0,427,0,427,2020-08-20 16:52:50+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
315,False,13,0,428,0,428,2020-08-20 21:43:04+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
316,False,3,0,430,0,430,2020-08-20 09:01:11+00:00,16,True,True,True,0,active,,,2020-08-20 22:01:35,2020
317,False,14,0,431,0,431,2020-08-20 17:16:57+00:00,1,True,True,True,0,active,,,2020-08-20 22:01:35,2020
318,False,15,0,432,0,432,2020-08-20 09:00:41+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
319,False,15,0,433,0,433,2020-08-20 08:54:48+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
320,False,17,0,434,0,434,2020-08-20 11:19:27+00:00,2,True,True,True,0,active,,,2020-08-20 22:01:35,2020
321,False,7,0,435,0,435,2020-08-20 21:21:21+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
322,False,10,0,436,0,436,2020-08-20 21:41:36+00:00,5,True,True,True,0,active,,,2020-08-20 22:01:35,2020
323,False,13,0,437,0,437,2020-08-20 21:55:25+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
324,False,6,0,440,0,440,2020-08-20 21:59:54+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
325,False,1,0,441,0,441,2020-08-20 21:38:10+00:00,18,True,True,True,0,active,,,2020-08-20 22:01:35,2020
326,False,0,0,442,0,442,2020-08-20 16:42:16+00:00,15,True,True,True,0,active,,,2020-08-20 22:01:35,2020
327,False,13,0,443,0,443,2020-08-20 21:51:52+00:00,5,True,True,True,1,active,,,2020-08-20 22:01:35,2020
328,False,11,0,445,0,445,2020-08-20 21:19:29+00:00,7,True,True,True,1,active,,,2020-08-20 22:01:35,2020
329,False,11,0,446,0,446,2020-08-20 21:50:11+00:00,1,True,True,True,0,active,,,2020-08-20 22:01:35,2020
330,False,14,0,447,0,447,2020-08-20 20:26:46+00:00,5,True,True,True,0,active,,,2020-08-20 22:01:35,2020
331,False,5,0,448,0,448,2020-08-20 19:37:36+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
332,False,0,0,449,0,449,1970-01-02 00:00:00+00:00,0,False,True,True,0,out_of_service,,,2020-08-20 22:01:35,1970
333,False,7,0,450,0,450,2020-08-20 20:29:11+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
334,False,7,0,451,0,451,2020-08-20 21:33:49+00:00,8,True,True,True,0,active,,,2020-08-20 22:01:35,2020
335,False,5,0,452,0,452,2020-08-20 21:58:45+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
336,False,8,0,453,0,453,2020-08-20 21:53:19+00:00,7,True,True,True,0,active,,,2020-08-20 22:01:35,2020
337,False,4,0,454,0,454,2020-08-20 21:59:53+00:00,11,True,True,True,0,active,,,2020-08-20 22:01:35,2020
338,False,6,0,455,0,455,2020-08-20 17:59:05+00:00,6,True,True,True,0,active,,,2020-08-20 22:01:35,2020
339,False,19,0,456,0,456,2020-08-20 21:24:24+00:00,0,True,True,True,0,active,,,2020-08-20 22:01:35,2020
340,False,1,0,457,0,457,2020-08-20 13:37:55+00:00,10,True,True,True,0,active,,,2020-08-20 22:01:35,2020
341,False,3,0,458,0,458,2020-08-20 21:36:33+00:00,5,True,True,True,3,active,,,2020-08-20 22:01:35,2020
342,False,19,0,459,0,459,2020-08-20 22:01:16+00:00,4,True,True,True,0,active,,,2020-08-20 22:01:35,2020
