,num_docks_disabled,is_installed,num_ebikes_available,num_bikes_disabled,last_reported,num_docks_available,is_renting,is_returning,num_bikes_available,eightd_has_available_keys,legacy_id,station_id,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,0,True,0,0,2020-08-20 16:16:35+00:00,8,True,True,7,False,332,332,active,,,2020-08-20 16:24:15,2020
224,0,True,0,0,2020-08-20 14:38:09+00:00,4,True,True,21,False,333,333,active,,,2020-08-20 16:24:15,2020
225,0,True,0,0,2020-08-20 14:54:08+00:00,0,True,True,19,False,334,334,active,,,2020-08-20 16:24:15,2020
226,0,True,0,0,2020-08-20 16:01:34+00:00,15,True,True,4,False,335,335,active,,,2020-08-20 16:24:15,2020
227,0,True,0,0,2020-08-20 13:51:42+00:00,11,True,True,4,False,336,336,active,,,2020-08-20 16:24:15,2020
228,0,True,0,0,2020-08-20 11:47:32+00:00,2,True,True,13,False,337,337,active,,,2020-08-20 16:24:15,2020
229,0,True,0,0,2020-08-20 16:08:06+00:00,12,True,True,3,False,338,338,active,,,2020-08-20 16:24:15,2020
230,0,True,0,0,2020-08-20 15:22:04+00:00,0,True,True,15,False,339,339,active,,,2020-08-20 16:24:15,2020
231,0,True,0,0,2020-08-20 08:51:25+00:00,5,True,True,14,False,340,340,active,,,2020-08-20 16:24:15,2020
232,0,True,0,0,2020-08-20 10:20:54+00:00,3,True,True,12,True,341,341,active,,,2020-08-20 16:24:15,2020
233,0,True,0,1,2020-08-20 16:22:22+00:00,11,True,True,3,False,342,342,active,,,2020-08-20 16:24:15,2020
234,0,True,0,0,2020-08-20 05:26:24+00:00,12,True,True,3,False,343,343,active,,,2020-08-20 16:24:15,2020
235,0,True,0,0,2020-08-20 15:35:09+00:00,12,True,True,7,False,344,344,active,,,2020-08-20 16:24:15,2020
236,0,True,0,0,2020-08-20 14:58:00+00:00,16,True,True,3,False,345,345,active,,,2020-08-20 16:24:15,2020
237,0,True,0,0,2020-08-20 15:55:15+00:00,14,True,True,1,False,346,346,active,,,2020-08-20 16:24:15,2020
238,0,True,0,0,2020-08-20 11:58:38+00:00,5,True,True,10,False,347,347,active,,,2020-08-20 16:24:15,2020
239,0,True,0,0,2020-08-20 15:45:23+00:00,8,True,True,7,False,348,348,active,,,2020-08-20 16:24:15,2020
240,0,True,0,0,2020-08-20 14:18:20+00:00,11,True,True,6,False,349,349,active,,,2020-08-20 16:24:15,2020
241,0,True,0,0,2020-08-20 15:36:09+00:00,5,True,True,12,False,350,350,active,,,2020-08-20 16:24:15,2020
242,0,True,0,0,2020-08-20 16:12:15+00:00,4,True,True,11,False,351,351,active,,,2020-08-20 16:24:15,2020
243,0,True,0,0,2020-08-20 15:42:15+00:00,7,True,True,8,False,352,352,active,,,2020-08-20 16:24:15,2020
244,0,True,0,0,2020-08-20 13:41:25+00:00,8,True,True,7,True,353,353,active,,,2020-08-20 16:24:15,2020
245,0,True,0,0,2020-08-20 16:06:02+00:00,15,True,True,0,False,354,354,active,,,2020-08-20 16:24:15,2020
246,0,True,0,0,2020-08-20 16:06:30+00:00,1,True,True,16,False,355,355,active,,,2020-08-20 16:24:15,2020
247,0,True,0,0,2020-08-20 16:03:34+00:00,7,True,True,16,False,356,356,active,,,2020-08-20 16:24:15,2020
248,0,True,0,0,2020-08-20 11:54:39+00:00,9,True,True,6,False,357,357,active,,,2020-08-20 16:24:15,2020
249,0,True,0,0,2020-08-20 16:20:26+00:00,1,True,True,18,False,358,358,active,,,2020-08-20 16:24:15,2020
250,0,True,0,0,2020-08-20 16:16:36+00:00,6,True,True,9,False,359,359,active,,,2020-08-20 16:24:15,2020
251,0,True,0,0,2020-08-20 15:34:27+00:00,7,True,True,8,False,360,360,active,,,2020-08-20 16:24:15,2020
252,0,True,0,0,2020-08-20 15:34:55+00:00,8,True,True,11,False,361,361,active,,,2020-08-20 16:24:15,2020
253,0,True,0,1,2020-08-20 15:37:55+00:00,9,True,True,9,False,362,362,active,,,2020-08-20 16:24:15,2020
254,0,True,0,0,2020-08-20 15:20:37+00:00,1,True,True,18,False,363,363,active,,,2020-08-20 16:24:15,2020
255,0,True,0,0,2020-08-20 15:58:09+00:00,12,True,True,7,False,364,364,active,,,2020-08-20 16:24:15,2020
256,0,True,0,0,2020-08-20 16:19:38+00:00,1,True,True,18,False,365,365,active,,,2020-08-20 16:24:15,2020
257,0,False,0,0,1970-01-02 00:00:00+00:00,0,True,True,0,False,366,366,out_of_service,,,2020-08-20 16:24:15,1970
258,0,True,0,0,2020-08-20 14:33:14+00:00,1,True,True,18,False,367,367,active,,,2020-08-20 16:24:15,2020
259,0,True,0,0,2020-08-20 13:53:36+00:00,9,True,True,6,False,368,368,active,,,2020-08-20 16:24:15,2020
260,0,True,0,0,2020-08-20 16:21:46+00:00,12,True,True,3,False,369,369,active,,,2020-08-20 16:24:15,2020
261,0,True,0,0,2020-08-20 16:19:48+00:00,5,True,True,14,False,370,370,active,,,2020-08-20 16:24:15,2020
262,0,True,0,0,2020-08-20 12:23:20+00:00,16,True,True,3,False,371,371,active,,,2020-08-20 16:24:15,2020
263,0,True,0,1,2020-08-20 15:51:18+00:00,6,True,True,12,False,372,372,active,,,2020-08-20 16:24:15,2020
264,0,True,0,0,2020-08-20 12:11:08+00:00,8,True,True,7,False,373,373,active,,,2020-08-20 16:24:15,2020
265,0,True,0,0,2020-08-20 16:23:51+00:00,10,True,True,9,False,374,374,active,,,2020-08-20 16:24:15,2020
266,0,True,0,0,2020-08-20 16:19:30+00:00,6,True,True,9,False,376,376,active,,,2020-08-20 16:24:15,2020
267,0,True,0,0,2020-08-20 16:24:00+00:00,17,True,True,2,False,377,377,active,,,2020-08-20 16:24:15,2020
268,0,True,0,0,2020-08-20 15:53:02+00:00,13,True,True,6,False,378,378,active,,,2020-08-20 16:24:15,2020
269,0,True,0,0,2020-08-20 16:09:06+00:00,11,True,True,4,False,379,379,active,,,2020-08-20 16:24:15,2020
270,0,True,0,1,2020-08-20 16:23:17+00:00,4,True,True,13,False,380,380,active,,,2020-08-20 16:24:15,2020
271,0,True,0,0,2020-08-20 16:11:46+00:00,16,True,True,3,False,381,381,active,,,2020-08-20 16:24:15,2020
272,0,True,0,0,2020-08-20 15:43:41+00:00,9,True,True,10,True,384,384,active,,,2020-08-20 16:24:15,2020
273,1,True,0,1,2020-08-20 16:10:47+00:00,5,True,True,8,False,385,385,active,,,2020-08-20 16:24:15,2020
274,0,True,0,0,2020-08-20 16:06:09+00:00,14,True,True,5,False,386,386,active,,,2020-08-20 16:24:15,2020
275,0,True,0,0,2020-08-20 00:08:41+00:00,4,True,True,11,False,387,387,active,,,2020-08-20 16:24:15,2020
276,0,True,0,0,2020-08-20 09:01:03+00:00,3,True,True,8,False,388,388,active,,,2020-08-20 16:24:15,2020
277,0,True,0,0,2020-08-20 08:55:40+00:00,9,True,True,5,False,389,389,active,,,2020-08-20 16:24:15,2020
278,0,True,0,0,2020-08-20 12:33:16+00:00,6,True,True,9,False,390,390,active,,,2020-08-20 16:24:15,2020
279,0,True,0,0,2020-08-20 15:03:53+00:00,2,True,True,13,False,391,391,active,,,2020-08-20 16:24:15,2020
280,0,True,0,0,2020-08-20 09:00:00+00:00,9,True,True,6,False,392,392,active,,,2020-08-20 16:24:15,2020
281,0,True,0,0,2020-08-20 10:44:54+00:00,8,True,True,7,False,393,393,active,,,2020-08-20 16:24:15,2020
282,0,True,0,0,2020-08-20 09:00:38+00:00,14,True,True,0,False,394,394,active,,,2020-08-20 16:24:15,2020
283,0,True,0,0,2020-08-20 15:04:33+00:00,3,True,True,12,False,395,395,active,,,2020-08-20 16:24:15,2020
284,0,True,0,0,2020-08-20 08:56:31+00:00,2,True,True,13,False,396,396,active,,,2020-08-20 16:24:15,2020
285,0,True,0,0,2020-08-20 10:44:00+00:00,5,True,True,10,False,397,397,active,,,2020-08-20 16:24:15,2020
286,0,True,0,0,2020-08-20 16:01:15+00:00,4,True,True,15,False,398,398,active,,,2020-08-20 16:24:15,2020
287,0,True,0,3,2020-08-20 16:03:32+00:00,3,True,True,9,False,399,399,active,,,2020-08-20 16:24:15,2020
288,0,True,0,0,2020-08-20 15:55:18+00:00,12,True,True,15,False,400,400,active,,,2020-08-20 16:24:15,2020
289,0,True,0,0,2020-08-20 15:21:02+00:00,3,True,True,12,False,401,401,active,,,2020-08-20 16:24:15,2020
290,0,True,0,0,2020-08-20 15:33:47+00:00,11,True,True,4,False,402,402,active,,,2020-08-20 16:24:15,2020
291,0,True,0,1,2020-08-20 15:01:50+00:00,13,True,True,1,False,403,403,active,,,2020-08-20 16:24:15,2020
292,0,True,0,0,2020-08-20 15:49:36+00:00,13,True,True,3,False,404,404,active,,,2020-08-20 16:24:15,2020
293,0,True,0,0,2020-08-20 15:48:15+00:00,4,True,True,15,False,405,405,active,,,2020-08-20 16:24:15,2020
294,0,True,0,0,2020-08-20 16:23:56+00:00,4,True,True,15,False,406,406,active,,,2020-08-20 16:24:15,2020
295,0,True,0,0,2020-08-20 15:49:36+00:00,17,True,True,2,False,407,407,active,,,2020-08-20 16:24:15,2020
296,0,True,0,0,2020-08-20 14:31:40+00:00,5,True,True,10,False,408,408,active,,,2020-08-20 16:24:15,2020
297,0,True,0,0,2020-08-20 16:08:37+00:00,9,True,True,10,False,409,409,active,,,2020-08-20 16:24:15,2020
298,0,True,0,0,2020-08-20 14:08:52+00:00,15,True,True,4,False,410,410,active,,,2020-08-20 16:24:15,2020
299,0,True,0,0,2020-08-20 16:17:16+00:00,10,True,True,5,False,411,411,active,,,2020-08-20 16:24:15,2020
300,0,True,0,0,2020-08-20 16:13:56+00:00,18,True,True,1,False,412,412,active,,,2020-08-20 16:24:15,2020
301,0,True,0,1,2020-08-20 16:19:49+00:00,10,True,True,8,False,413,413,active,,,2020-08-20 16:24:15,2020
302,0,True,0,0,2020-08-20 16:11:20+00:00,19,True,True,4,False,414,414,active,,,2020-08-20 16:24:15,2020
303,0,True,0,0,2020-08-20 16:03:13+00:00,9,True,True,10,False,415,415,active,,,2020-08-20 16:24:15,2020
304,0,True,0,1,2020-08-20 16:09:23+00:00,9,True,True,5,False,416,416,active,,,2020-08-20 16:24:15,2020
305,0,True,0,0,2020-08-20 16:18:27+00:00,15,True,True,4,False,417,417,active,,,2020-08-20 16:24:15,2020
306,0,True,0,0,2020-08-20 14:17:36+00:00,6,True,True,9,False,419,419,active,,,2020-08-20 16:24:15,2020
307,0,False,0,0,1970-01-02 00:00:00+00:00,0,False,False,0,False,420,420,out_of_service,,,2020-08-20 16:24:15,1970
308,0,True,0,0,2020-08-19 20:30:18+00:00,12,True,True,7,False,421,421,active,,,2020-08-20 16:24:15,2020
309,0,True,0,0,2020-08-20 05:44:37+00:00,10,True,True,5,False,422,422,active,,,2020-08-20 16:24:15,2020
310,0,True,0,0,2020-08-20 13:10:21+00:00,9,True,True,10,False,423,423,active,,,2020-08-20 16:24:15,2020
311,0,True,0,0,2020-08-20 11:39:31+00:00,14,True,True,5,False,424,424,active,,,2020-08-20 16:24:15,2020
312,0,True,0,0,2020-08-20 14:51:49+00:00,15,True,True,1,False,425,425,active,,,2020-08-20 16:24:15,2020
313,0,True,0,0,2020-08-20 15:54:03+00:00,5,True,True,22,False,426,426,active,,,2020-08-20 16:24:15,2020
314,0,True,0,0,2020-08-20 16:18:31+00:00,18,True,True,1,False,427,427,active,,,2020-08-20 16:24:15,2020
315,0,True,0,0,2020-08-20 15:17:59+00:00,12,True,True,7,False,428,428,active,,,2020-08-20 16:24:15,2020
316,0,True,0,0,2020-08-20 09:01:11+00:00,3,True,True,16,False,430,430,active,,,2020-08-20 16:24:15,2020
317,0,True,0,0,2020-08-20 08:55:13+00:00,15,True,True,0,False,431,431,active,,,2020-08-20 16:24:15,2020
318,0,True,0,0,2020-08-20 09:00:41+00:00,15,True,True,4,False,432,432,active,,,2020-08-20 16:24:15,2020
319,0,True,0,0,2020-08-20 08:54:48+00:00,15,True,True,4,False,433,433,active,,,2020-08-20 16:24:15,2020
320,0,True,0,0,2020-08-20 11:19:27+00:00,17,True,True,2,False,434,434,active,,,2020-08-20 16:24:15,2020
321,0,True,0,0,2020-08-20 09:01:17+00:00,6,True,True,9,False,435,435,active,,,2020-08-20 16:24:15,2020
322,0,True,0,0,2020-08-20 16:09:33+00:00,10,True,True,5,False,436,436,active,,,2020-08-20 16:24:15,2020
323,0,True,0,0,2020-08-20 16:17:57+00:00,15,True,True,4,False,437,437,active,,,2020-08-20 16:24:15,2020
324,0,True,0,0,2020-08-20 15:54:13+00:00,3,True,True,14,False,440,440,active,,,2020-08-20 16:24:15,2020
325,0,True,0,0,2020-08-20 10:55:36+00:00,7,True,True,12,False,441,441,active,,,2020-08-20 16:24:15,2020
326,0,True,0,0,2020-08-20 14:37:33+00:00,1,True,True,14,False,442,442,active,,,2020-08-20 16:24:15,2020
327,0,True,0,1,2020-08-20 13:26:29+00:00,17,True,True,1,False,443,443,active,,,2020-08-20 16:24:15,2020
328,0,True,0,1,2020-08-20 16:08:51+00:00,10,True,True,8,False,445,445,active,,,2020-08-20 16:24:15,2020
329,0,True,0,0,2020-08-20 16:21:29+00:00,4,True,True,8,False,446,446,active,,,2020-08-20 16:24:15,2020
330,0,True,0,0,2020-08-20 15:48:55+00:00,13,True,True,6,False,447,447,active,,,2020-08-20 16:24:15,2020
331,0,True,0,0,2020-08-20 08:55:55+00:00,4,True,True,7,False,448,448,active,,,2020-08-20 16:24:15,2020
332,0,False,0,0,1970-01-02 00:00:00+00:00,0,True,True,0,False,449,449,out_of_service,,,2020-08-20 16:24:15,1970
333,0,True,0,0,2020-08-20 16:02:27+00:00,5,True,True,10,False,450,450,active,,,2020-08-20 16:24:15,2020
334,0,True,0,0,2020-08-20 16:02:40+00:00,11,True,True,4,False,451,451,active,,,2020-08-20 16:24:15,2020
335,0,True,0,0,2020-08-20 16:22:33+00:00,7,True,True,8,False,452,452,active,,,2020-08-20 16:24:15,2020
336,0,True,0,0,2020-08-20 16:18:24+00:00,7,True,True,8,False,453,453,active,,,2020-08-20 16:24:15,2020
337,0,True,0,1,2020-08-20 16:15:52+00:00,3,True,True,11,False,454,454,active,,,2020-08-20 16:24:15,2020
338,0,True,0,0,2020-08-20 13:38:34+00:00,4,True,True,8,False,455,455,active,,,2020-08-20 16:24:15,2020
339,0,True,0,0,2020-08-20 16:10:31+00:00,16,True,True,3,False,456,456,active,,,2020-08-20 16:24:15,2020
340,0,True,0,0,2020-08-20 13:37:55+00:00,1,True,True,10,False,457,457,active,,,2020-08-20 16:24:15,2020
341,0,True,0,3,2020-08-20 13:29:38+00:00,3,True,True,5,False,458,458,active,,,2020-08-20 16:24:15,2020
342,0,True,0,0,2020-08-20 16:00:10+00:00,20,True,True,3,False,459,459,active,,,2020-08-20 16:24:15,2020
