,num_ebikes_available,num_docks_available,num_bikes_disabled,is_renting,station_id,is_returning,station_status,legacy_id,is_installed,num_docks_disabled,last_reported,num_bikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
181,0,3,1,True,209,True,active,209,True,0,2020-08-20 21:02:05+00:00,11,False,,,2020-08-20 21:10:35,2020
182,0,14,1,True,210,True,active,210,True,0,2020-08-20 18:49:02+00:00,0,False,,,2020-08-20 21:10:35,2020
183,0,11,0,True,211,True,active,211,True,0,2020-08-20 21:04:16+00:00,8,False,,,2020-08-20 21:10:35,2020
184,0,24,0,True,212,True,active,212,True,0,2020-08-20 21:09:05+00:00,9,False,,,2020-08-20 21:10:35,2020
185,0,14,0,True,213,True,active,213,True,0,2020-08-20 20:44:31+00:00,2,True,,,2020-08-20 21:10:35,2020
186,0,9,0,True,214,True,active,214,True,0,2020-08-20 20:40:49+00:00,6,False,,,2020-08-20 21:10:35,2020
187,0,4,4,True,215,True,active,215,True,0,2020-08-20 20:28:11+00:00,7,False,,,2020-08-20 21:10:35,2020
188,0,9,0,True,216,True,active,216,True,0,2020-08-20 20:48:44+00:00,10,False,,,2020-08-20 21:10:35,2020
189,0,15,0,True,217,True,active,217,True,0,2020-08-20 20:20:23+00:00,4,False,,,2020-08-20 21:10:35,2020
190,0,6,0,True,218,True,active,218,True,0,2020-08-20 21:04:52+00:00,9,False,,,2020-08-20 21:10:35,2020
191,0,11,0,True,219,True,active,219,True,0,2020-08-20 20:50:45+00:00,4,False,,,2020-08-20 21:10:35,2020
192,0,10,2,True,221,True,active,221,True,0,2020-08-20 20:49:47+00:00,7,False,,,2020-08-20 21:10:35,2020
193,0,10,0,True,222,True,active,222,True,0,2020-08-20 21:05:51+00:00,4,True,,,2020-08-20 21:10:35,2020
194,0,2,2,True,224,True,active,224,True,0,2020-08-20 20:53:04+00:00,13,False,,,2020-08-20 21:10:35,2020
195,0,11,2,True,225,True,active,225,True,0,2020-08-20 20:54:53+00:00,6,False,,,2020-08-20 21:10:35,2020
196,0,14,0,True,226,True,active,226,True,0,2020-08-20 20:55:55+00:00,1,False,,,2020-08-20 21:10:35,2020
197,0,8,0,True,227,True,active,227,True,0,2020-08-20 21:09:36+00:00,11,False,,,2020-08-20 21:10:35,2020
198,0,11,0,True,228,True,active,228,True,0,2020-08-20 20:36:05+00:00,8,False,,,2020-08-20 21:10:35,2020
199,0,10,0,True,232,True,active,232,True,0,2020-08-20 20:38:13+00:00,1,False,,,2020-08-20 21:10:35,2020
200,0,5,0,True,233,True,active,233,True,0,2020-08-20 21:02:51+00:00,10,False,,,2020-08-20 21:10:35,2020
201,0,9,0,True,234,True,active,234,True,0,2020-08-20 19:37:33+00:00,6,False,,,2020-08-20 21:10:35,2020
202,0,8,0,True,235,True,active,235,True,0,2020-08-20 15:14:09+00:00,7,False,,,2020-08-20 21:10:35,2020
203,0,4,0,True,236,True,active,236,True,0,2020-08-20 20:54:15+00:00,11,False,,,2020-08-20 21:10:35,2020
204,0,11,2,True,239,True,active,239,True,0,2020-08-20 21:09:18+00:00,2,False,,,2020-08-20 21:10:35,2020
205,0,9,0,True,255,True,active,255,True,0,2020-08-19 14:52:54+00:00,6,False,,,2020-08-20 21:10:35,2020
206,0,4,0,True,258,True,active,258,True,0,2020-08-20 17:37:25+00:00,11,False,,,2020-08-20 21:10:35,2020
207,0,6,0,True,259,True,active,259,True,0,2020-08-20 08:49:49+00:00,9,False,,,2020-08-20 21:10:35,2020
208,0,8,0,True,260,True,active,260,True,0,2020-08-20 15:48:04+00:00,7,False,,,2020-08-20 21:10:35,2020
209,0,6,0,True,271,True,active,271,True,0,2020-08-20 17:32:17+00:00,9,False,,,2020-08-20 21:10:35,2020
210,0,9,0,True,272,True,active,272,True,0,2020-08-20 20:51:04+00:00,10,False,,,2020-08-20 21:10:35,2020
211,0,10,0,True,273,True,active,273,True,0,2020-08-20 21:02:52+00:00,30,False,,,2020-08-20 21:10:35,2020
212,0,2,0,True,279,True,active,279,True,0,2020-08-20 21:06:02+00:00,17,False,,,2020-08-20 21:10:35,2020
213,0,5,0,True,280,True,active,280,True,0,2020-08-20 21:02:25+00:00,14,False,,,2020-08-20 21:10:35,2020
