,eightd_has_available_keys,is_renting,station_status,num_docks_available,num_docks_disabled,is_installed,station_id,last_reported,num_ebikes_available,is_returning,legacy_id,num_bikes_disabled,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
229,False,True,active,7,0,True,338,2020-08-14 01:28:43+00:00,0,True,338,1,7,2020-08-14 01:43:50,2020
230,False,True,active,0,0,True,339,2020-08-14 00:01:08+00:00,0,True,339,1,14,2020-08-14 01:43:50,2020
231,False,True,active,1,0,True,340,2020-08-14 01:36:46+00:00,0,True,340,0,18,2020-08-14 01:43:50,2020
232,True,True,active,0,0,True,341,2020-08-13 22:55:21+00:00,0,True,341,1,14,2020-08-14 01:43:50,2020
233,False,True,active,2,0,True,342,2020-08-14 01:42:32+00:00,0,True,342,0,13,2020-08-14 01:43:50,2020
234,False,True,active,11,0,True,343,2020-08-13 04:04:08+00:00,0,True,343,0,4,2020-08-14 01:43:50,2020
235,False,True,active,10,0,True,344,2020-08-14 01:03:03+00:00,0,True,344,0,9,2020-08-14 01:43:50,2020
236,False,True,active,12,0,True,345,2020-08-14 01:33:39+00:00,0,True,345,1,6,2020-08-14 01:43:50,2020
237,False,True,active,14,0,True,346,2020-08-14 00:13:13+00:00,0,True,346,0,1,2020-08-14 01:43:50,2020
238,False,True,active,4,0,True,347,2020-08-13 19:13:37+00:00,0,True,347,0,11,2020-08-14 01:43:50,2020
239,False,True,active,12,0,True,348,2020-08-13 22:14:09+00:00,0,True,348,1,2,2020-08-14 01:43:50,2020
240,True,True,active,10,0,True,349,2020-08-13 23:48:05+00:00,0,True,349,1,6,2020-08-14 01:43:50,2020
241,False,True,active,3,0,True,350,2020-08-13 19:02:49+00:00,0,True,350,0,14,2020-08-14 01:43:50,2020
242,False,True,active,10,0,True,351,2020-08-14 00:20:33+00:00,0,True,351,0,5,2020-08-14 01:43:50,2020
243,False,True,active,9,0,True,352,2020-08-14 01:42:55+00:00,0,True,352,0,6,2020-08-14 01:43:50,2020
244,True,True,active,7,0,True,353,2020-08-13 22:34:11+00:00,0,True,353,0,8,2020-08-14 01:43:50,2020
245,False,True,active,5,0,True,354,2020-08-14 01:40:10+00:00,0,True,354,2,8,2020-08-14 01:43:50,2020
246,False,True,active,6,0,True,355,2020-08-14 00:16:16+00:00,0,True,355,0,11,2020-08-14 01:43:50,2020
247,False,True,active,8,0,True,356,2020-08-14 01:23:53+00:00,0,True,356,0,15,2020-08-14 01:43:50,2020
248,False,True,active,10,0,True,357,2020-08-13 23:47:14+00:00,0,True,357,0,5,2020-08-14 01:43:50,2020
249,False,True,active,5,0,True,358,2020-08-14 01:34:31+00:00,0,True,358,0,14,2020-08-14 01:43:50,2020
250,False,True,active,14,0,True,359,2020-08-14 00:35:19+00:00,0,True,359,0,1,2020-08-14 01:43:50,2020
251,False,True,active,10,0,True,360,2020-08-14 00:43:29+00:00,0,True,360,0,5,2020-08-14 01:43:50,2020
252,False,True,active,6,0,True,361,2020-08-14 01:29:48+00:00,0,True,361,0,13,2020-08-14 01:43:50,2020
253,False,True,active,7,0,True,362,2020-08-14 00:58:15+00:00,0,True,362,1,11,2020-08-14 01:43:50,2020
254,False,True,active,0,0,True,363,2020-08-14 00:04:07+00:00,0,True,363,0,19,2020-08-14 01:43:50,2020
255,False,True,active,3,0,True,364,2020-08-14 00:35:21+00:00,0,True,364,0,16,2020-08-14 01:43:50,2020
256,False,True,active,17,0,True,365,2020-08-14 01:39:33+00:00,0,True,365,0,2,2020-08-14 01:43:50,2020
257,False,True,active,8,0,True,366,2020-08-14 01:32:06+00:00,0,True,366,0,7,2020-08-14 01:43:50,2020
258,False,True,active,9,0,True,367,2020-08-13 23:45:57+00:00,0,True,367,0,10,2020-08-14 01:43:50,2020
259,False,True,active,9,0,True,368,2020-08-14 00:09:16+00:00,0,True,368,1,5,2020-08-14 01:43:50,2020
260,False,True,active,8,0,True,369,2020-08-14 00:17:27+00:00,0,True,369,0,7,2020-08-14 01:43:50,2020
261,False,True,active,13,0,True,370,2020-08-14 01:34:41+00:00,0,True,370,0,6,2020-08-14 01:43:50,2020
262,False,True,active,10,0,True,371,2020-08-14 00:46:40+00:00,0,True,371,1,8,2020-08-14 01:43:50,2020
263,False,True,active,14,0,True,372,2020-08-14 01:37:27+00:00,0,True,372,0,5,2020-08-14 01:43:50,2020
264,False,True,active,8,0,True,373,2020-08-13 23:54:13+00:00,0,True,373,0,7,2020-08-14 01:43:50,2020
265,False,True,active,16,0,True,374,2020-08-14 01:39:25+00:00,0,True,374,0,3,2020-08-14 01:43:50,2020
266,False,True,active,7,0,True,376,2020-08-14 01:40:12+00:00,0,True,376,1,7,2020-08-14 01:43:50,2020
267,False,True,active,2,0,True,377,2020-08-14 01:32:56+00:00,0,True,377,0,17,2020-08-14 01:43:50,2020
268,False,True,active,10,0,True,378,2020-08-14 01:34:19+00:00,0,True,378,0,9,2020-08-14 01:43:50,2020
269,False,True,active,2,0,True,379,2020-08-14 01:18:45+00:00,0,True,379,0,13,2020-08-14 01:43:50,2020
270,False,True,active,16,0,True,380,2020-08-14 01:19:50+00:00,0,True,380,2,0,2020-08-14 01:43:50,2020
271,False,True,active,8,0,True,381,2020-08-14 01:27:00+00:00,0,True,381,1,10,2020-08-14 01:43:50,2020
272,True,True,active,11,0,True,384,2020-08-14 01:21:49+00:00,0,True,384,0,8,2020-08-14 01:43:50,2020
273,False,True,active,13,1,True,385,2020-08-14 00:36:17+00:00,0,True,385,0,1,2020-08-14 01:43:50,2020
274,False,True,active,9,0,True,386,2020-08-14 01:42:23+00:00,0,True,386,0,10,2020-08-14 01:43:50,2020
275,False,True,active,1,0,True,387,2020-08-14 01:02:00+00:00,0,True,387,1,13,2020-08-14 01:43:50,2020
276,False,True,active,7,0,True,388,2020-08-13 03:25:23+00:00,0,True,388,0,4,2020-08-14 01:43:50,2020
277,False,True,active,1,0,True,389,2020-08-14 01:35:43+00:00,0,True,389,0,13,2020-08-14 01:43:50,2020
278,False,True,active,0,0,True,390,2020-08-13 22:51:42+00:00,0,True,390,1,14,2020-08-14 01:43:50,2020
279,False,True,active,3,0,True,391,2020-08-13 22:56:13+00:00,0,True,391,0,12,2020-08-14 01:43:50,2020
280,False,True,active,10,0,True,392,2020-08-13 14:33:25+00:00,0,True,392,0,5,2020-08-14 01:43:50,2020
281,False,True,active,8,0,True,393,2020-08-14 00:41:51+00:00,0,True,393,1,6,2020-08-14 01:43:50,2020
282,False,True,active,13,0,True,394,2020-08-13 07:51:20+00:00,0,True,394,0,1,2020-08-14 01:43:50,2020
283,False,True,active,4,0,True,395,2020-08-13 21:46:42+00:00,0,True,395,0,11,2020-08-14 01:43:50,2020
284,False,True,active,7,0,True,396,2020-08-13 23:37:07+00:00,0,True,396,0,8,2020-08-14 01:43:50,2020
285,False,True,active,7,0,True,397,2020-08-13 20:39:34+00:00,0,True,397,0,8,2020-08-14 01:43:50,2020
286,False,True,active,18,0,True,398,2020-08-14 01:40:21+00:00,0,True,398,0,1,2020-08-14 01:43:50,2020
287,False,True,active,6,0,True,399,2020-08-14 01:17:17+00:00,0,True,399,0,9,2020-08-14 01:43:50,2020
288,False,True,active,21,0,True,400,2020-08-13 22:21:37+00:00,0,True,400,0,6,2020-08-14 01:43:50,2020
289,False,True,active,10,0,True,401,2020-08-14 01:12:10+00:00,0,True,401,0,5,2020-08-14 01:43:50,2020
290,False,True,active,3,0,True,402,2020-08-14 01:31:51+00:00,0,True,402,1,11,2020-08-14 01:43:50,2020
291,False,True,active,3,0,True,403,2020-08-14 01:37:55+00:00,0,True,403,1,11,2020-08-14 01:43:50,2020
292,False,True,active,4,0,True,404,2020-08-14 01:24:50+00:00,0,True,404,0,12,2020-08-14 01:43:50,2020
293,False,True,active,13,0,True,405,2020-08-13 23:47:36+00:00,0,True,405,0,6,2020-08-14 01:43:50,2020
294,False,True,active,3,0,True,406,2020-08-14 00:32:14+00:00,0,True,406,0,16,2020-08-14 01:43:50,2020
295,False,True,active,15,0,True,407,2020-08-14 00:49:01+00:00,0,True,407,1,3,2020-08-14 01:43:50,2020
296,False,True,active,9,0,True,408,2020-08-14 01:35:21+00:00,0,True,408,0,6,2020-08-14 01:43:50,2020
297,False,True,active,9,0,True,409,2020-08-14 01:41:25+00:00,0,True,409,0,10,2020-08-14 01:43:50,2020
298,False,True,active,6,0,True,410,2020-08-14 00:28:15+00:00,0,True,410,0,13,2020-08-14 01:43:50,2020
299,False,True,active,13,0,True,411,2020-08-14 01:25:56+00:00,0,True,411,0,2,2020-08-14 01:43:50,2020
300,False,True,active,13,0,True,412,2020-08-14 01:10:13+00:00,0,True,412,0,6,2020-08-14 01:43:50,2020
301,False,True,active,9,0,True,413,2020-08-14 01:29:24+00:00,0,True,413,0,10,2020-08-14 01:43:50,2020
302,False,True,active,20,0,True,414,2020-08-14 00:01:18+00:00,0,True,414,0,3,2020-08-14 01:43:50,2020
303,False,True,active,15,0,True,415,2020-08-14 01:06:49+00:00,0,True,415,0,4,2020-08-14 01:43:50,2020
304,False,True,active,8,0,True,416,2020-08-14 01:24:17+00:00,0,True,416,0,7,2020-08-14 01:43:50,2020
305,False,True,active,4,0,True,417,2020-08-14 01:16:01+00:00,0,True,417,0,15,2020-08-14 01:43:50,2020
306,False,True,active,1,0,True,419,2020-08-14 00:23:11+00:00,0,True,419,0,14,2020-08-14 01:43:50,2020
307,False,False,out_of_service,0,0,False,420,1970-01-02 00:00:00+00:00,0,False,420,0,0,2020-08-14 01:43:50,1970
308,False,True,active,5,0,True,421,2020-08-13 19:41:23+00:00,0,True,421,0,14,2020-08-14 01:43:50,2020
309,False,True,active,10,0,True,422,2020-08-14 01:10:47+00:00,0,True,422,0,5,2020-08-14 01:43:50,2020
310,False,True,active,18,0,True,423,2020-08-14 01:16:49+00:00,0,True,423,0,1,2020-08-14 01:43:50,2020
311,False,True,active,16,0,True,424,2020-08-13 22:18:12+00:00,0,True,424,0,3,2020-08-14 01:43:50,2020
312,False,True,active,10,0,True,425,2020-08-13 22:50:46+00:00,0,True,425,0,6,2020-08-14 01:43:50,2020
313,False,True,active,26,0,True,426,2020-08-14 01:03:27+00:00,0,True,426,0,1,2020-08-14 01:43:50,2020
314,False,True,active,12,0,True,427,2020-08-14 00:25:18+00:00,0,True,427,0,7,2020-08-14 01:43:50,2020
315,False,True,active,17,0,True,428,2020-08-14 01:28:20+00:00,0,True,428,0,2,2020-08-14 01:43:50,2020
316,False,True,active,4,0,True,430,2020-08-13 04:03:59+00:00,0,True,430,0,15,2020-08-14 01:43:50,2020
317,False,True,active,13,0,True,431,2020-08-14 00:47:18+00:00,0,True,431,0,2,2020-08-14 01:43:50,2020
318,False,True,active,12,0,True,432,2020-08-13 22:42:35+00:00,0,True,432,0,7,2020-08-14 01:43:50,2020
319,False,True,active,18,0,True,433,2020-08-13 22:36:32+00:00,0,True,433,0,1,2020-08-14 01:43:50,2020
320,False,True,active,19,0,True,434,2020-08-13 03:24:35+00:00,0,True,434,0,0,2020-08-14 01:43:50,2020
321,False,True,active,10,0,True,435,2020-08-14 01:12:32+00:00,0,True,435,0,5,2020-08-14 01:43:50,2020
322,False,True,active,6,0,True,436,2020-08-14 00:28:28+00:00,0,True,436,0,9,2020-08-14 01:43:50,2020
323,False,True,active,0,0,True,437,2020-08-14 01:12:25+00:00,0,True,437,0,19,2020-08-14 01:43:50,2020
324,False,True,active,1,0,True,440,2020-08-14 00:34:21+00:00,0,True,440,0,16,2020-08-14 01:43:50,2020
325,False,True,active,3,0,True,441,2020-08-14 01:25:15+00:00,0,True,441,0,16,2020-08-14 01:43:50,2020
326,False,True,active,1,0,True,442,2020-08-13 21:29:23+00:00,0,True,442,1,13,2020-08-14 01:43:50,2020
327,False,True,active,15,0,True,443,2020-08-13 22:22:46+00:00,0,True,443,0,4,2020-08-14 01:43:50,2020
328,False,True,active,7,0,True,445,2020-08-14 01:16:39+00:00,0,True,445,0,12,2020-08-14 01:43:50,2020
329,False,True,active,12,0,True,446,2020-08-14 01:30:12+00:00,0,True,446,0,0,2020-08-14 01:43:50,2020
330,False,True,active,12,0,True,447,2020-08-13 18:24:44+00:00,0,True,447,0,7,2020-08-14 01:43:50,2020
331,False,True,active,8,0,True,448,2020-08-13 04:03:15+00:00,0,True,448,0,3,2020-08-14 01:43:50,2020
332,False,True,out_of_service,0,0,False,449,1970-01-02 00:00:00+00:00,0,True,449,0,0,2020-08-14 01:43:50,1970
333,False,True,active,5,0,True,450,2020-08-13 23:43:32+00:00,0,True,450,0,10,2020-08-14 01:43:50,2020
334,False,True,active,0,0,True,451,2020-08-14 00:33:44+00:00,0,True,451,0,15,2020-08-14 01:43:50,2020
335,False,True,active,3,0,True,452,2020-08-14 01:04:41+00:00,0,True,452,0,12,2020-08-14 01:43:50,2020
336,False,True,active,7,0,True,453,2020-08-14 01:31:10+00:00,0,True,453,1,7,2020-08-14 01:43:50,2020
337,False,True,active,11,0,True,454,2020-08-14 01:18:54+00:00,0,True,454,1,3,2020-08-14 01:43:50,2020
338,False,True,active,8,0,True,455,2020-08-14 00:09:40+00:00,0,True,455,1,3,2020-08-14 01:43:50,2020
339,False,True,active,13,0,True,456,2020-08-14 00:03:14+00:00,0,True,456,1,5,2020-08-14 01:43:50,2020
340,False,True,active,8,0,True,457,2020-08-14 00:00:02+00:00,0,True,457,0,3,2020-08-14 01:43:50,2020
341,False,True,active,2,0,True,458,2020-08-14 00:23:30+00:00,0,True,458,2,7,2020-08-14 01:43:50,2020
