,num_bikes_available,num_docks_disabled,is_installed,legacy_id,is_returning,station_status,is_renting,last_reported,eightd_has_available_keys,station_id,num_ebikes_available,num_docks_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,14,0,True,332,True,active,True,2020-08-07 03:01:51+00:00,False,332,0,1,0,,,2020-08-07 03:10:30,2020
224,21,0,True,333,True,active,True,2020-08-07 02:43:49+00:00,False,333,0,3,1,,,2020-08-07 03:10:30,2020
225,5,0,True,334,True,active,True,2020-08-07 03:05:43+00:00,False,334,0,13,1,,,2020-08-07 03:10:30,2020
226,12,0,True,335,True,active,True,2020-08-07 02:54:11+00:00,False,335,0,7,0,,,2020-08-07 03:10:30,2020
227,14,0,True,336,True,active,True,2020-08-07 02:12:56+00:00,False,336,0,1,0,,,2020-08-07 03:10:30,2020
228,14,0,True,337,True,active,True,2020-08-07 00:02:53+00:00,False,337,0,1,0,,,2020-08-07 03:10:30,2020
229,4,0,True,338,True,active,True,2020-08-07 02:32:47+00:00,False,338,0,11,0,,,2020-08-07 03:10:30,2020
230,14,0,True,339,True,active,True,2020-08-07 02:28:05+00:00,False,339,0,1,0,,,2020-08-07 03:10:30,2020
231,17,0,True,340,True,active,True,2020-08-06 08:37:01+00:00,False,340,0,2,0,,,2020-08-07 03:10:30,2020
232,1,0,True,341,True,active,True,2020-08-07 02:55:09+00:00,True,341,0,14,0,,,2020-08-07 03:10:30,2020
233,5,0,True,342,True,active,True,2020-08-07 03:08:51+00:00,False,342,0,10,0,,,2020-08-07 03:10:30,2020
234,6,0,True,343,True,active,True,2020-08-06 08:36:41+00:00,False,343,0,9,0,,,2020-08-07 03:10:30,2020
235,0,0,True,344,True,active,True,2020-08-07 02:09:43+00:00,False,344,0,19,0,,,2020-08-07 03:10:30,2020
236,16,0,True,345,True,active,True,2020-08-07 02:16:17+00:00,False,345,0,3,0,,,2020-08-07 03:10:30,2020
237,9,0,True,346,True,active,True,2020-08-07 02:56:46+00:00,False,346,0,6,0,,,2020-08-07 03:10:30,2020
238,13,0,True,347,True,active,True,2020-08-07 02:26:29+00:00,False,347,0,1,1,,,2020-08-07 03:10:30,2020
239,5,0,True,348,True,active,True,2020-08-06 23:32:35+00:00,False,348,0,10,0,,,2020-08-07 03:10:30,2020
240,7,0,True,349,True,active,True,2020-08-06 22:15:26+00:00,True,349,0,10,0,,,2020-08-07 03:10:30,2020
241,8,0,True,350,True,active,True,2020-08-06 23:33:10+00:00,False,350,0,9,0,,,2020-08-07 03:10:30,2020
242,9,0,True,351,True,active,True,2020-08-06 23:40:51+00:00,False,351,0,6,0,,,2020-08-07 03:10:30,2020
243,13,0,True,352,True,active,True,2020-08-07 02:45:04+00:00,False,352,0,2,0,,,2020-08-07 03:10:30,2020
244,7,0,True,353,True,active,True,2020-08-06 22:33:20+00:00,True,353,0,8,0,,,2020-08-07 03:10:30,2020
245,3,0,True,354,True,active,True,2020-08-07 02:04:04+00:00,False,354,0,12,0,,,2020-08-07 03:10:30,2020
246,11,0,True,355,True,active,True,2020-08-07 02:52:53+00:00,False,355,0,6,0,,,2020-08-07 03:10:30,2020
247,12,0,True,356,True,active,True,2020-08-07 03:03:45+00:00,False,356,0,11,0,,,2020-08-07 03:10:30,2020
248,13,0,True,357,True,active,True,2020-08-07 00:34:27+00:00,False,357,0,2,0,,,2020-08-07 03:10:30,2020
249,16,0,True,358,True,active,True,2020-08-07 02:42:26+00:00,False,358,0,3,0,,,2020-08-07 03:10:30,2020
250,1,0,True,359,True,active,True,2020-08-07 02:59:11+00:00,False,359,0,14,0,,,2020-08-07 03:10:30,2020
251,6,0,True,360,True,active,True,2020-08-07 03:04:58+00:00,False,360,0,9,0,,,2020-08-07 03:10:30,2020
252,14,0,True,361,True,active,True,2020-08-07 01:40:36+00:00,False,361,0,4,1,,,2020-08-07 03:10:30,2020
253,10,0,True,362,True,active,True,2020-08-07 02:54:09+00:00,False,362,0,9,0,,,2020-08-07 03:10:30,2020
254,15,0,True,363,True,active,True,2020-08-07 01:20:15+00:00,False,363,0,3,1,,,2020-08-07 03:10:30,2020
255,18,0,True,364,True,active,True,2020-08-07 02:59:14+00:00,False,364,0,0,1,,,2020-08-07 03:10:30,2020
256,6,0,True,365,True,active,True,2020-08-07 02:49:16+00:00,False,365,0,13,0,,,2020-08-07 03:10:30,2020
257,12,0,True,366,True,active,True,2020-08-07 03:04:21+00:00,False,366,0,3,0,,,2020-08-07 03:10:30,2020
258,19,0,True,367,True,active,True,2020-08-07 00:27:44+00:00,False,367,0,0,0,,,2020-08-07 03:10:30,2020
259,4,0,True,368,True,active,True,2020-08-07 00:01:00+00:00,False,368,0,11,0,,,2020-08-07 03:10:30,2020
260,10,0,True,369,True,active,True,2020-08-07 02:42:42+00:00,False,369,0,3,2,,,2020-08-07 03:10:30,2020
261,3,0,True,370,True,active,True,2020-08-07 02:59:35+00:00,False,370,0,15,1,,,2020-08-07 03:10:30,2020
262,15,0,True,371,True,active,True,2020-08-07 01:09:32+00:00,False,371,0,4,0,,,2020-08-07 03:10:30,2020
263,12,0,True,372,True,active,True,2020-08-07 03:06:22+00:00,False,372,0,7,0,,,2020-08-07 03:10:30,2020
264,7,0,True,373,True,active,True,2020-08-06 22:44:04+00:00,False,373,0,8,0,,,2020-08-07 03:10:30,2020
265,16,0,True,374,True,active,True,2020-08-07 02:40:23+00:00,False,374,0,3,0,,,2020-08-07 03:10:30,2020
266,6,0,True,376,True,active,True,2020-08-07 02:40:03+00:00,False,376,0,9,0,,,2020-08-07 03:10:30,2020
267,16,0,True,377,False,active,False,2020-08-07 00:59:19+00:00,False,377,0,3,0,,,2020-08-07 03:10:30,2020
268,7,0,True,378,True,active,True,2020-08-07 01:44:24+00:00,False,378,0,12,0,,,2020-08-07 03:10:30,2020
269,6,0,True,379,True,active,True,2020-08-07 02:27:12+00:00,False,379,0,9,0,,,2020-08-07 03:10:30,2020
270,1,0,True,380,True,active,True,2020-08-07 03:06:42+00:00,False,380,0,17,0,,,2020-08-07 03:10:30,2020
271,18,0,True,381,True,active,True,2020-08-07 02:40:37+00:00,False,381,0,1,0,,,2020-08-07 03:10:30,2020
272,11,0,True,384,True,active,True,2020-08-07 02:54:33+00:00,True,384,0,8,0,,,2020-08-07 03:10:30,2020
273,2,1,True,385,True,active,True,2020-08-07 03:05:50+00:00,False,385,0,9,3,,,2020-08-07 03:10:30,2020
274,5,0,True,386,True,active,True,2020-08-07 03:01:30+00:00,False,386,0,13,1,,,2020-08-07 03:10:30,2020
275,14,0,True,387,True,active,True,2020-08-07 02:25:35+00:00,False,387,0,1,0,,,2020-08-07 03:10:30,2020
276,2,0,True,388,True,active,True,2020-08-07 00:56:36+00:00,False,388,0,9,0,,,2020-08-07 03:10:30,2020
277,14,0,True,389,True,active,True,2020-08-07 01:32:01+00:00,False,389,0,0,0,,,2020-08-07 03:10:30,2020
278,13,0,True,390,True,active,True,2020-08-07 02:30:51+00:00,False,390,0,2,0,,,2020-08-07 03:10:30,2020
279,12,0,True,391,True,active,True,2020-08-07 02:28:36+00:00,False,391,0,3,0,,,2020-08-07 03:10:30,2020
280,7,0,True,392,True,active,True,2020-08-07 02:01:19+00:00,False,392,0,8,0,,,2020-08-07 03:10:30,2020
281,5,0,True,393,True,active,True,2020-08-07 00:32:34+00:00,False,393,0,10,0,,,2020-08-07 03:10:30,2020
282,2,0,True,394,True,active,True,2020-08-07 01:46:57+00:00,False,394,0,12,0,,,2020-08-07 03:10:30,2020
283,11,0,True,395,True,active,True,2020-08-06 22:05:57+00:00,False,395,0,4,0,,,2020-08-07 03:10:30,2020
284,14,0,True,396,True,active,True,2020-08-07 02:40:13+00:00,False,396,0,1,0,,,2020-08-07 03:10:30,2020
285,7,0,True,397,True,active,True,2020-08-06 18:00:52+00:00,False,397,0,8,0,,,2020-08-07 03:10:30,2020
286,5,0,True,398,True,active,True,2020-08-07 02:44:51+00:00,False,398,0,14,0,,,2020-08-07 03:10:30,2020
287,6,0,True,399,True,active,True,2020-08-07 02:07:04+00:00,False,399,0,9,0,,,2020-08-07 03:10:30,2020
288,5,0,True,400,True,active,True,2020-08-07 03:08:25+00:00,False,400,0,22,0,,,2020-08-07 03:10:30,2020
289,13,0,True,401,True,active,True,2020-08-07 02:19:29+00:00,False,401,0,2,0,,,2020-08-07 03:10:30,2020
290,3,0,True,402,True,active,True,2020-08-07 02:00:21+00:00,False,402,0,11,1,,,2020-08-07 03:10:30,2020
291,3,0,True,403,True,active,True,2020-08-07 02:52:46+00:00,False,403,0,11,1,,,2020-08-07 03:10:30,2020
292,13,0,True,404,True,active,True,2020-08-07 03:08:16+00:00,False,404,0,3,0,,,2020-08-07 03:10:30,2020
293,16,0,True,405,True,active,True,2020-08-06 22:27:52+00:00,False,405,0,3,0,,,2020-08-07 03:10:30,2020
294,10,0,True,406,True,active,True,2020-08-07 01:22:18+00:00,False,406,0,8,1,,,2020-08-07 03:10:30,2020
295,1,0,True,407,True,active,True,2020-08-07 02:54:16+00:00,False,407,0,18,0,,,2020-08-07 03:10:30,2020
296,13,0,True,408,True,active,True,2020-08-07 00:52:27+00:00,False,408,0,2,0,,,2020-08-07 03:10:30,2020
297,13,0,True,409,True,active,True,2020-08-07 02:59:35+00:00,False,409,0,6,0,,,2020-08-07 03:10:30,2020
298,11,0,True,410,True,active,True,2020-08-07 02:32:42+00:00,False,410,0,8,0,,,2020-08-07 03:10:30,2020
299,5,0,True,411,True,active,True,2020-08-07 00:02:01+00:00,False,411,0,10,0,,,2020-08-07 03:10:30,2020
300,5,0,True,412,True,active,True,2020-08-07 01:25:30+00:00,False,412,0,13,1,,,2020-08-07 03:10:30,2020
301,15,0,True,413,True,active,True,2020-08-07 03:06:01+00:00,False,413,0,4,0,,,2020-08-07 03:10:30,2020
302,2,0,True,414,True,active,True,2020-08-06 23:57:55+00:00,False,414,0,21,0,,,2020-08-07 03:10:30,2020
303,4,0,True,415,True,active,True,2020-08-07 02:51:26+00:00,False,415,0,15,0,,,2020-08-07 03:10:30,2020
304,4,0,True,416,True,active,True,2020-08-07 02:27:06+00:00,False,416,0,11,0,,,2020-08-07 03:10:30,2020
305,18,0,True,417,True,active,True,2020-08-07 02:38:05+00:00,False,417,0,1,0,,,2020-08-07 03:10:30,2020
306,2,0,True,419,True,active,True,2020-08-06 23:37:11+00:00,False,419,0,13,0,,,2020-08-07 03:10:30,2020
307,0,0,False,420,False,out_of_service,False,1970-01-02 00:00:00+00:00,False,420,0,0,0,,,2020-08-07 03:10:30,1970
308,14,0,True,421,True,active,True,2020-08-07 00:20:34+00:00,False,421,0,5,0,,,2020-08-07 03:10:30,2020
309,8,0,True,422,True,active,True,2020-08-07 00:32:19+00:00,False,422,0,7,0,,,2020-08-07 03:10:30,2020
310,6,0,True,423,True,active,True,2020-08-06 23:28:42+00:00,False,423,0,13,0,,,2020-08-07 03:10:30,2020
311,6,0,True,424,True,active,True,2020-08-07 03:09:02+00:00,False,424,0,12,1,,,2020-08-07 03:10:30,2020
312,16,0,True,425,True,active,True,2020-08-07 00:54:06+00:00,False,425,0,0,0,,,2020-08-07 03:10:30,2020
313,4,0,True,426,True,active,True,2020-08-07 02:17:20+00:00,False,426,0,22,1,,,2020-08-07 03:10:30,2020
314,0,0,True,427,True,active,True,2020-08-06 20:59:13+00:00,False,427,0,19,0,,,2020-08-07 03:10:30,2020
315,4,0,True,428,True,active,True,2020-08-06 23:54:06+00:00,False,428,0,15,0,,,2020-08-07 03:10:30,2020
316,14,0,True,430,True,active,True,2020-08-06 23:30:53+00:00,False,430,0,5,0,,,2020-08-07 03:10:30,2020
317,2,0,True,431,True,active,True,2020-08-06 21:37:15+00:00,False,431,0,13,0,,,2020-08-07 03:10:30,2020
318,9,0,True,432,True,active,True,2020-08-06 22:13:27+00:00,False,432,0,10,0,,,2020-08-07 03:10:30,2020
319,5,0,True,433,True,active,True,2020-08-06 23:21:26+00:00,False,433,0,14,0,,,2020-08-07 03:10:30,2020
320,1,0,True,434,True,active,True,2020-08-06 21:55:29+00:00,False,434,0,18,0,,,2020-08-07 03:10:30,2020
321,8,0,True,435,True,active,True,2020-08-07 01:38:00+00:00,False,435,0,7,0,,,2020-08-07 03:10:30,2020
322,1,0,True,436,True,active,True,2020-08-07 01:53:53+00:00,False,436,0,14,0,,,2020-08-07 03:10:30,2020
323,5,0,True,437,True,active,True,2020-08-07 02:14:29+00:00,False,437,0,14,0,,,2020-08-07 03:10:30,2020
324,6,0,True,440,True,active,True,2020-08-07 01:29:13+00:00,False,440,0,11,0,,,2020-08-07 03:10:30,2020
325,10,0,True,441,True,active,True,2020-08-07 02:06:02+00:00,False,441,0,9,0,,,2020-08-07 03:10:30,2020
326,7,0,True,442,True,active,True,2020-08-06 23:35:48+00:00,False,442,0,8,0,,,2020-08-07 03:10:30,2020
327,2,0,True,443,True,active,True,2020-08-06 22:04:12+00:00,False,443,0,17,0,,,2020-08-07 03:10:30,2020
328,6,0,True,445,True,active,True,2020-08-07 00:32:03+00:00,False,445,0,12,1,,,2020-08-07 03:10:30,2020
329,3,0,True,446,True,active,True,2020-08-07 02:32:57+00:00,False,446,0,9,0,,,2020-08-07 03:10:30,2020
330,0,0,True,447,True,active,True,2020-08-06 22:11:17+00:00,False,447,0,19,0,,,2020-08-07 03:10:30,2020
331,6,0,True,448,True,active,True,2020-08-06 14:48:41+00:00,False,448,0,5,0,,,2020-08-07 03:10:30,2020
332,0,0,False,449,True,out_of_service,True,1970-01-02 00:00:00+00:00,False,449,0,0,0,,,2020-08-07 03:10:30,1970
333,3,0,True,450,True,active,True,2020-08-07 01:51:14+00:00,False,450,0,12,0,,,2020-08-07 03:10:30,2020
334,3,0,True,451,True,active,True,2020-08-07 03:02:39+00:00,False,451,0,12,0,,,2020-08-07 03:10:30,2020
335,7,0,True,452,True,active,True,2020-08-07 03:09:50+00:00,False,452,0,8,0,,,2020-08-07 03:10:30,2020
336,1,0,True,453,True,active,True,2020-08-07 01:02:48+00:00,False,453,0,14,0,,,2020-08-07 03:10:30,2020
337,9,0,True,454,True,active,True,2020-08-07 01:43:18+00:00,False,454,0,6,0,,,2020-08-07 03:10:30,2020
338,10,0,True,455,True,active,True,2020-08-07 00:37:00+00:00,False,455,0,1,1,,,2020-08-07 03:10:30,2020
339,5,0,True,456,True,active,True,2020-08-06 22:58:15+00:00,False,456,0,14,0,,,2020-08-07 03:10:30,2020
340,3,0,True,457,True,active,True,2020-08-07 01:22:57+00:00,False,457,0,8,0,,,2020-08-07 03:10:30,2020
341,2,0,True,458,True,active,True,2020-08-07 00:17:41+00:00,False,458,0,9,0,,,2020-08-07 03:10:30,2020
