,is_renting,last_reported,num_docks_available,num_bikes_disabled,is_returning,is_installed,legacy_id,station_status,station_id,num_ebikes_available,eightd_has_available_keys,num_bikes_available,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
217,True,2020-08-18 18:54:04+00:00,21,0,True,True,319,active,319,0,False,4,0,,,2020-08-18 20:15:50,2020
218,True,2020-08-18 19:51:44+00:00,11,0,True,True,327,active,327,0,False,4,0,,,2020-08-18 20:15:50,2020
219,True,2020-08-18 19:46:32+00:00,12,0,True,True,328,active,328,0,False,3,0,,,2020-08-18 20:15:50,2020
220,True,2020-08-18 19:13:49+00:00,0,1,True,True,329,active,329,0,False,14,0,,,2020-08-18 20:15:50,2020
221,True,2020-08-18 19:27:11+00:00,12,1,True,True,330,active,330,0,False,2,0,,,2020-08-18 20:15:50,2020
222,True,2020-08-18 20:11:12+00:00,6,0,True,True,331,active,331,0,False,9,0,,,2020-08-18 20:15:50,2020
223,True,2020-08-18 20:04:34+00:00,10,1,True,True,332,active,332,0,False,4,0,,,2020-08-18 20:15:50,2020
224,True,2020-08-18 19:58:30+00:00,0,0,True,True,333,active,333,0,False,25,0,,,2020-08-18 20:15:50,2020
225,True,2020-08-18 20:10:50+00:00,2,0,True,True,334,active,334,0,False,17,0,,,2020-08-18 20:15:50,2020
226,True,2020-08-18 19:34:18+00:00,11,0,True,True,335,active,335,0,False,8,0,,,2020-08-18 20:15:50,2020
227,True,2020-08-18 08:33:19+00:00,11,0,True,True,336,active,336,0,False,4,0,,,2020-08-18 20:15:50,2020
228,True,2020-08-18 16:03:33+00:00,2,0,True,True,337,active,337,0,False,13,0,,,2020-08-18 20:15:50,2020
229,True,2020-08-18 20:14:03+00:00,14,0,True,True,338,active,338,0,False,1,0,,,2020-08-18 20:15:50,2020
230,True,2020-08-18 15:42:46+00:00,8,0,True,True,339,active,339,0,False,7,0,,,2020-08-18 20:15:50,2020
231,True,2020-08-18 19:23:25+00:00,1,0,True,True,340,active,340,0,False,18,0,,,2020-08-18 20:15:50,2020
232,True,2020-08-18 08:32:50+00:00,3,0,True,True,341,active,341,0,True,12,0,,,2020-08-18 20:15:50,2020
233,True,2020-08-18 20:13:18+00:00,14,0,True,True,342,active,342,0,False,1,0,,,2020-08-18 20:15:50,2020
234,True,2020-08-18 11:13:56+00:00,11,1,True,True,343,active,343,0,False,3,0,,,2020-08-18 20:15:50,2020
235,True,2020-08-18 20:03:19+00:00,9,0,True,True,344,active,344,0,False,10,0,,,2020-08-18 20:15:50,2020
236,True,2020-08-18 20:14:05+00:00,8,1,True,True,345,active,345,0,False,10,0,,,2020-08-18 20:15:50,2020
237,True,2020-08-18 18:50:44+00:00,10,0,True,True,346,active,346,0,False,5,0,,,2020-08-18 20:15:50,2020
238,True,2020-08-18 12:28:24+00:00,11,0,True,True,347,active,347,0,False,4,0,,,2020-08-18 20:15:50,2020
239,True,2020-08-18 15:37:06+00:00,12,0,True,True,348,active,348,0,False,3,0,,,2020-08-18 20:15:50,2020
240,True,2020-08-18 08:32:49+00:00,12,0,True,True,349,active,349,0,False,5,0,,,2020-08-18 20:15:50,2020
241,True,2020-08-18 20:09:27+00:00,2,0,True,True,350,active,350,0,False,15,0,,,2020-08-18 20:15:50,2020
242,True,2020-08-18 17:40:09+00:00,5,0,True,True,351,active,351,0,False,10,0,,,2020-08-18 20:15:50,2020
243,True,2020-08-18 19:31:24+00:00,12,0,True,True,352,active,352,0,False,3,0,,,2020-08-18 20:15:50,2020
244,True,2020-08-18 08:34:23+00:00,6,0,True,True,353,active,353,0,True,9,0,,,2020-08-18 20:15:50,2020
245,True,2020-08-18 20:07:17+00:00,14,0,True,True,354,active,354,0,False,1,0,,,2020-08-18 20:15:50,2020
246,True,2020-08-18 18:55:26+00:00,1,0,True,True,355,active,355,0,False,16,0,,,2020-08-18 20:15:50,2020
247,True,2020-08-18 20:14:09+00:00,13,0,True,True,356,active,356,0,False,10,0,,,2020-08-18 20:15:50,2020
248,True,2020-08-18 19:25:00+00:00,8,0,True,True,357,active,357,0,False,7,0,,,2020-08-18 20:15:50,2020
249,True,2020-08-18 18:19:41+00:00,3,0,True,True,358,active,358,0,False,16,0,,,2020-08-18 20:15:50,2020
250,True,2020-08-18 20:10:41+00:00,10,2,True,True,359,active,359,0,False,3,0,,,2020-08-18 20:15:50,2020
251,True,2020-08-18 19:19:33+00:00,12,1,True,True,360,active,360,0,False,2,0,,,2020-08-18 20:15:50,2020
252,True,2020-08-18 19:48:45+00:00,10,0,True,True,361,active,361,0,False,9,0,,,2020-08-18 20:15:50,2020
253,True,2020-08-18 19:58:54+00:00,7,0,True,True,362,active,362,0,False,12,0,,,2020-08-18 20:15:50,2020
254,True,2020-08-18 19:37:34+00:00,14,0,True,True,363,active,363,0,False,5,0,,,2020-08-18 20:15:50,2020
255,True,2020-08-18 20:04:43+00:00,10,1,True,True,364,active,364,0,False,8,0,,,2020-08-18 20:15:50,2020
256,True,2020-08-18 20:10:52+00:00,12,0,True,True,365,active,365,0,False,7,0,,,2020-08-18 20:15:50,2020
257,True,2020-08-18 20:13:40+00:00,6,0,True,True,366,active,366,0,False,9,0,,,2020-08-18 20:15:50,2020
258,True,2020-08-18 19:53:11+00:00,2,0,True,True,367,active,367,0,False,17,0,,,2020-08-18 20:15:50,2020
259,True,2020-08-18 20:07:08+00:00,12,0,True,True,368,active,368,0,False,3,0,,,2020-08-18 20:15:50,2020
260,True,2020-08-18 20:15:01+00:00,15,0,True,True,369,active,369,0,False,0,0,,,2020-08-18 20:15:50,2020
261,True,2020-08-18 19:43:35+00:00,14,0,True,True,370,active,370,0,False,5,0,,,2020-08-18 20:15:50,2020
262,True,2020-08-18 18:43:15+00:00,12,0,True,True,371,active,371,0,False,7,0,,,2020-08-18 20:15:50,2020
263,True,2020-08-18 19:52:26+00:00,9,1,True,True,372,active,372,0,False,9,0,,,2020-08-18 20:15:50,2020
264,True,2020-08-18 13:27:24+00:00,7,0,True,True,373,active,373,0,False,8,0,,,2020-08-18 20:15:50,2020
265,True,2020-08-18 20:15:34+00:00,1,1,True,True,374,active,374,0,False,17,0,,,2020-08-18 20:15:50,2020
266,True,2020-08-18 19:26:24+00:00,2,0,True,True,376,active,376,0,False,13,0,,,2020-08-18 20:15:50,2020
267,True,2020-08-18 20:07:28+00:00,13,0,True,True,377,active,377,0,False,6,0,,,2020-08-18 20:15:50,2020
268,True,2020-08-18 20:13:59+00:00,17,0,True,True,378,active,378,0,False,2,0,,,2020-08-18 20:15:50,2020
269,True,2020-08-18 20:15:47+00:00,13,1,True,True,379,active,379,0,False,1,0,,,2020-08-18 20:15:50,2020
270,True,2020-08-18 20:15:38+00:00,9,1,True,True,380,active,380,0,False,8,0,,,2020-08-18 20:15:50,2020
271,True,2020-08-18 20:05:58+00:00,16,0,True,True,381,active,381,0,False,3,0,,,2020-08-18 20:15:50,2020
272,True,2020-08-18 20:15:20+00:00,15,0,True,True,384,active,384,0,True,4,0,,,2020-08-18 20:15:50,2020
273,True,2020-08-18 20:13:40+00:00,3,0,True,True,385,active,385,0,False,11,1,,,2020-08-18 20:15:50,2020
274,True,2020-08-18 20:08:59+00:00,16,0,True,True,386,active,386,0,False,3,0,,,2020-08-18 20:15:50,2020
275,True,2020-08-18 08:53:57+00:00,0,0,True,True,387,active,387,0,False,15,0,,,2020-08-18 20:15:50,2020
276,True,2020-08-18 17:03:04+00:00,2,0,True,True,388,active,388,0,False,9,0,,,2020-08-18 20:15:50,2020
277,True,2020-08-18 20:11:12+00:00,9,0,True,True,389,active,389,0,False,5,0,,,2020-08-18 20:15:50,2020
278,True,2020-08-18 15:43:58+00:00,7,0,True,True,390,active,390,0,False,8,0,,,2020-08-18 20:15:50,2020
279,True,2020-08-18 13:31:28+00:00,1,0,True,True,391,active,391,0,False,14,0,,,2020-08-18 20:15:50,2020
280,True,2020-08-18 18:54:31+00:00,8,0,True,True,392,active,392,0,False,7,0,,,2020-08-18 20:15:50,2020
281,True,2020-08-18 10:52:53+00:00,8,0,True,True,393,active,393,0,False,7,0,,,2020-08-18 20:15:50,2020
282,True,2020-08-18 20:00:07+00:00,13,0,True,True,394,active,394,0,False,1,0,,,2020-08-18 20:15:50,2020
283,True,2020-08-18 19:35:53+00:00,3,0,True,True,395,active,395,0,False,12,0,,,2020-08-18 20:15:50,2020
284,True,2020-08-18 08:58:51+00:00,4,0,True,True,396,active,396,0,False,11,0,,,2020-08-18 20:15:50,2020
285,True,2020-08-18 18:40:19+00:00,9,1,True,True,397,active,397,0,False,5,0,,,2020-08-18 20:15:50,2020
286,True,2020-08-18 19:50:21+00:00,6,0,True,True,398,active,398,0,False,13,0,,,2020-08-18 20:15:50,2020
287,True,2020-08-18 20:13:38+00:00,5,0,True,True,399,active,399,0,False,10,0,,,2020-08-18 20:15:50,2020
288,True,2020-08-18 17:07:13+00:00,8,0,True,True,400,active,400,0,False,19,0,,,2020-08-18 20:15:50,2020
289,True,2020-08-18 19:51:31+00:00,5,0,True,True,401,active,401,0,False,10,0,,,2020-08-18 20:15:50,2020
290,True,2020-08-18 19:09:44+00:00,15,0,True,True,402,active,402,0,False,0,0,,,2020-08-18 20:15:50,2020
291,True,2020-08-18 19:26:56+00:00,12,1,True,True,403,active,403,0,False,2,0,,,2020-08-18 20:15:50,2020
292,True,2020-08-18 19:52:34+00:00,14,0,True,True,404,active,404,0,False,2,0,,,2020-08-18 20:15:50,2020
293,True,2020-08-18 19:05:59+00:00,6,0,True,True,405,active,405,0,False,13,0,,,2020-08-18 20:15:50,2020
294,True,2020-08-18 19:30:26+00:00,2,0,True,True,406,active,406,0,False,17,0,,,2020-08-18 20:15:50,2020
295,True,2020-08-18 16:50:24+00:00,18,0,True,True,407,active,407,0,False,1,0,,,2020-08-18 20:15:50,2020
296,True,2020-08-18 17:14:00+00:00,10,0,True,True,408,active,408,0,False,5,0,,,2020-08-18 20:15:50,2020
297,True,2020-08-18 19:58:15+00:00,13,0,True,True,409,active,409,0,False,6,0,,,2020-08-18 20:15:50,2020
298,True,2020-08-18 20:13:14+00:00,14,0,True,True,410,active,410,0,False,5,0,,,2020-08-18 20:15:50,2020
299,True,2020-08-18 18:33:33+00:00,12,0,True,True,411,active,411,0,False,3,0,,,2020-08-18 20:15:50,2020
300,True,2020-08-18 19:59:45+00:00,11,0,True,True,412,active,412,0,False,8,0,,,2020-08-18 20:15:50,2020
301,True,2020-08-18 20:13:31+00:00,13,0,True,True,413,active,413,0,False,6,0,,,2020-08-18 20:15:50,2020
302,True,2020-08-18 17:15:18+00:00,18,0,True,True,414,active,414,0,False,5,0,,,2020-08-18 20:15:50,2020
303,True,2020-08-18 20:06:15+00:00,10,0,True,True,415,active,415,0,False,9,0,,,2020-08-18 20:15:50,2020
304,True,2020-08-18 20:15:01+00:00,11,2,True,True,416,active,416,0,False,2,0,,,2020-08-18 20:15:50,2020
305,True,2020-08-18 19:52:48+00:00,18,0,True,True,417,active,417,0,False,1,0,,,2020-08-18 20:15:50,2020
306,True,2020-08-18 19:12:10+00:00,6,0,True,True,419,active,419,0,False,9,0,,,2020-08-18 20:15:50,2020
307,False,1970-01-02 00:00:00+00:00,0,0,False,False,420,out_of_service,420,0,False,0,0,,,2020-08-18 20:15:50,1970
308,True,2020-08-17 16:27:03+00:00,0,0,True,True,421,active,421,0,False,19,0,,,2020-08-18 20:15:50,2020
309,True,2020-08-18 15:24:57+00:00,8,1,True,True,422,active,422,0,False,6,0,,,2020-08-18 20:15:50,2020
310,True,2020-08-18 16:00:59+00:00,11,0,True,True,423,active,423,0,False,8,0,,,2020-08-18 20:15:50,2020
311,True,2020-08-18 17:08:57+00:00,17,0,True,True,424,active,424,0,False,2,0,,,2020-08-18 20:15:50,2020
312,True,2020-08-18 14:02:27+00:00,16,0,True,True,425,active,425,0,False,0,0,,,2020-08-18 20:15:50,2020
313,True,2020-08-18 20:02:01+00:00,15,0,True,True,426,active,426,0,False,12,0,,,2020-08-18 20:15:50,2020
314,True,2020-08-18 14:14:07+00:00,18,0,True,True,427,active,427,0,False,1,0,,,2020-08-18 20:15:50,2020
315,True,2020-08-18 19:01:12+00:00,11,1,True,True,428,active,428,0,False,7,0,,,2020-08-18 20:15:50,2020
316,True,2020-08-18 08:58:29+00:00,4,0,True,True,430,active,430,0,False,15,0,,,2020-08-18 20:15:50,2020
317,True,2020-08-18 15:50:09+00:00,14,0,True,True,431,active,431,0,False,1,0,,,2020-08-18 20:15:50,2020
318,True,2020-08-18 19:25:38+00:00,15,0,True,True,432,active,432,0,False,4,0,,,2020-08-18 20:15:50,2020
319,True,2020-08-18 08:58:55+00:00,16,0,True,True,433,active,433,0,False,3,0,,,2020-08-18 20:15:50,2020
320,True,2020-08-17 22:58:38+00:00,18,0,True,True,434,active,434,0,False,1,0,,,2020-08-18 20:15:50,2020
321,True,2020-08-18 19:55:30+00:00,7,0,True,True,435,active,435,0,False,8,0,,,2020-08-18 20:15:50,2020
322,True,2020-08-18 20:01:36+00:00,14,0,True,True,436,active,436,0,False,1,0,,,2020-08-18 20:15:50,2020
323,True,2020-08-18 20:09:28+00:00,13,0,True,True,437,active,437,0,False,6,0,,,2020-08-18 20:15:50,2020
324,True,2020-08-18 19:16:44+00:00,3,0,True,True,440,active,440,0,False,14,0,,,2020-08-18 20:15:50,2020
325,True,2020-08-18 19:59:58+00:00,9,1,True,True,441,active,441,0,False,9,0,,,2020-08-18 20:15:50,2020
326,True,2020-08-18 19:52:57+00:00,3,0,True,True,442,active,442,0,False,12,0,,,2020-08-18 20:15:50,2020
327,True,2020-08-18 18:00:17+00:00,14,0,True,True,443,active,443,0,False,5,0,,,2020-08-18 20:15:50,2020
328,True,2020-08-18 19:30:07+00:00,6,0,True,True,445,active,445,0,False,13,0,,,2020-08-18 20:15:50,2020
329,True,2020-08-18 20:11:57+00:00,7,0,True,True,446,active,446,0,False,5,0,,,2020-08-18 20:15:50,2020
330,True,2020-08-18 15:17:20+00:00,16,0,True,True,447,active,447,0,False,3,0,,,2020-08-18 20:15:50,2020
331,True,2020-08-18 08:58:50+00:00,4,0,True,True,448,active,448,0,False,7,0,,,2020-08-18 20:15:50,2020
332,True,1970-01-02 00:00:00+00:00,0,0,True,False,449,out_of_service,449,0,False,0,0,,,2020-08-18 20:15:50,1970
333,True,2020-08-18 19:52:16+00:00,2,0,True,True,450,active,450,0,False,13,0,,,2020-08-18 20:15:50,2020
334,True,2020-08-18 19:56:53+00:00,8,0,True,True,451,active,451,0,False,7,0,,,2020-08-18 20:15:50,2020
335,True,2020-08-18 20:11:04+00:00,8,0,True,True,452,active,452,0,False,7,0,,,2020-08-18 20:15:50,2020
336,True,2020-08-18 20:05:35+00:00,14,1,True,True,453,active,453,0,False,0,0,,,2020-08-18 20:15:50,2020
337,True,2020-08-18 19:51:40+00:00,7,0,True,True,454,active,454,0,False,8,0,,,2020-08-18 20:15:50,2020
338,True,2020-08-18 18:41:57+00:00,7,0,True,True,455,active,455,0,False,5,0,,,2020-08-18 20:15:50,2020
339,True,2020-08-18 15:53:48+00:00,17,0,True,True,456,active,456,0,False,2,0,,,2020-08-18 20:15:50,2020
340,True,2020-08-18 19:45:10+00:00,1,0,True,True,457,active,457,0,False,10,0,,,2020-08-18 20:15:50,2020
341,True,2020-08-18 18:54:56+00:00,4,2,True,True,458,active,458,0,False,5,0,,,2020-08-18 20:15:50,2020
