,num_docks_disabled,last_reported,is_returning,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,is_renting,is_installed,station_status,num_bikes_available,num_bikes_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
141,0,2020-08-04 23:32:51+00:00,True,0,False,11,162,True,True,active,3,1,162,2020-08-05 02:13:35,2020
142,0,2020-08-05 01:57:29+00:00,True,0,True,15,163,True,True,active,4,0,163,2020-08-05 02:13:35,2020
143,0,2020-08-05 00:18:59+00:00,True,0,False,0,167,True,True,active,15,0,167,2020-08-05 02:13:35,2020
144,0,2020-08-04 21:44:42+00:00,True,0,False,3,169,True,True,active,16,0,169,2020-08-05 02:13:35,2020
145,0,2020-08-05 00:41:34+00:00,True,0,True,13,170,True,True,active,1,0,170,2020-08-05 02:13:35,2020
146,0,2020-08-04 22:20:17+00:00,True,0,True,17,171,True,True,active,6,0,171,2020-08-05 02:13:35,2020
147,0,2020-08-05 00:46:57+00:00,True,0,True,1,173,True,True,active,13,0,173,2020-08-05 02:13:35,2020
148,0,2020-08-05 01:25:28+00:00,True,0,False,4,174,True,True,active,11,0,174,2020-08-05 02:13:35,2020
149,0,2020-08-05 01:09:36+00:00,True,0,True,13,175,True,True,active,4,0,175,2020-08-05 02:13:35,2020
150,0,2020-08-05 00:45:01+00:00,True,0,False,8,176,True,True,active,7,0,176,2020-08-05 02:13:35,2020
151,0,2020-08-05 01:47:04+00:00,True,0,False,14,177,True,True,active,5,0,177,2020-08-05 02:13:35,2020
152,0,2020-08-05 01:13:19+00:00,True,0,False,2,178,True,True,active,17,0,178,2020-08-05 02:13:35,2020
153,0,2020-08-05 01:58:14+00:00,True,0,False,22,179,True,True,active,3,0,179,2020-08-05 02:13:35,2020
154,0,2020-08-04 23:16:09+00:00,True,0,False,6,180,True,True,active,12,1,180,2020-08-05 02:13:35,2020
155,0,2020-08-05 00:04:59+00:00,True,0,False,0,181,True,True,active,18,1,181,2020-08-05 02:13:35,2020
156,0,2020-08-04 23:17:26+00:00,True,0,True,13,182,True,True,active,4,2,182,2020-08-05 02:13:35,2020
157,0,2020-08-04 20:11:48+00:00,True,0,False,8,183,True,True,active,11,0,183,2020-08-05 02:13:35,2020
158,0,2020-08-05 01:02:05+00:00,True,0,False,12,184,True,True,active,7,0,184,2020-08-05 02:13:35,2020
159,0,2020-08-05 02:06:22+00:00,True,0,False,6,185,True,True,active,8,1,185,2020-08-05 02:13:35,2020
160,0,2020-08-05 01:50:05+00:00,True,0,True,5,186,True,True,active,10,0,186,2020-08-05 02:13:35,2020
161,0,2020-08-05 01:54:14+00:00,True,0,False,0,187,True,True,active,15,0,187,2020-08-05 02:13:35,2020
162,0,2020-08-05 01:26:23+00:00,True,0,False,11,188,True,True,active,4,0,188,2020-08-05 02:13:35,2020
163,0,2020-08-05 02:13:01+00:00,True,0,False,21,189,True,True,active,1,1,189,2020-08-05 02:13:35,2020
164,0,2020-08-05 01:44:08+00:00,True,0,True,24,190,True,True,active,12,1,190,2020-08-05 02:13:35,2020
165,0,2020-08-04 21:18:37+00:00,True,0,False,13,191,True,True,active,2,0,191,2020-08-05 02:13:35,2020
166,0,2020-08-05 00:13:01+00:00,True,0,False,14,192,True,True,active,5,0,192,2020-08-05 02:13:35,2020
167,0,2020-08-05 01:56:15+00:00,True,0,True,5,193,True,True,active,9,1,193,2020-08-05 02:13:35,2020
168,0,2020-08-04 22:42:14+00:00,True,0,False,13,194,True,True,active,6,0,194,2020-08-05 02:13:35,2020
169,0,2020-08-05 00:19:23+00:00,True,0,False,9,195,True,True,active,14,0,195,2020-08-05 02:13:35,2020
170,0,2020-08-05 00:22:46+00:00,True,0,True,8,196,True,True,active,2,0,196,2020-08-05 02:13:35,2020
171,0,2020-08-05 00:04:23+00:00,True,0,False,14,197,True,True,active,1,0,197,2020-08-05 02:13:35,2020
