,num_docks_available,num_docks_disabled,num_bikes_disabled,is_renting,is_installed,last_reported,eightd_has_available_keys,legacy_id,station_id,num_ebikes_available,num_bikes_available,is_returning,station_status,timestamp_of_data_read_request,year_station_last_reported
233,10,0,0,True,True,2020-08-12 20:05:50+00:00,False,342,342,0,5,True,active,2020-08-12 20:06:30,2020
234,11,0,0,True,True,2020-08-12 16:19:17+00:00,False,343,343,0,4,True,active,2020-08-12 20:06:30,2020
235,16,0,0,True,True,2020-08-12 19:16:40+00:00,False,344,344,0,3,True,active,2020-08-12 20:06:30,2020
236,14,0,0,True,True,2020-08-12 19:56:52+00:00,False,345,345,0,5,True,active,2020-08-12 20:06:30,2020
237,14,0,0,True,True,2020-08-12 20:00:27+00:00,False,346,346,0,1,True,active,2020-08-12 20:06:30,2020
238,2,0,0,True,True,2020-08-12 18:59:12+00:00,False,347,347,0,13,True,active,2020-08-12 20:06:30,2020
239,11,0,1,True,True,2020-08-12 16:08:58+00:00,False,348,348,0,3,True,active,2020-08-12 20:06:30,2020
240,10,0,1,True,True,2020-08-12 18:36:47+00:00,True,349,349,0,6,True,active,2020-08-12 20:06:30,2020
241,4,0,0,True,True,2020-08-12 16:34:03+00:00,False,350,350,0,13,True,active,2020-08-12 20:06:30,2020
242,11,0,0,True,True,2020-08-12 18:48:59+00:00,False,351,351,0,4,True,active,2020-08-12 20:06:30,2020
243,12,0,0,True,True,2020-08-12 20:02:50+00:00,False,352,352,0,3,True,active,2020-08-12 20:06:30,2020
244,9,0,0,True,True,2020-08-12 15:33:31+00:00,True,353,353,0,6,True,active,2020-08-12 20:06:30,2020
245,12,0,1,True,True,2020-08-12 19:59:06+00:00,False,354,354,0,2,True,active,2020-08-12 20:06:30,2020
246,2,0,0,True,True,2020-08-12 19:15:58+00:00,False,355,355,0,15,True,active,2020-08-12 20:06:30,2020
247,19,0,0,True,True,2020-08-12 19:49:23+00:00,False,356,356,0,4,True,active,2020-08-12 20:06:30,2020
248,12,0,0,True,True,2020-08-12 19:30:55+00:00,False,357,357,0,3,True,active,2020-08-12 20:06:30,2020
249,5,0,0,True,True,2020-08-12 17:42:47+00:00,False,358,358,0,14,True,active,2020-08-12 20:06:30,2020
250,11,0,0,True,True,2020-08-12 20:02:15+00:00,False,359,359,0,4,True,active,2020-08-12 20:06:30,2020
251,15,0,0,True,True,2020-08-12 19:02:21+00:00,False,360,360,0,0,True,active,2020-08-12 20:06:30,2020
252,16,0,0,True,True,2020-08-12 20:05:20+00:00,False,361,361,0,3,True,active,2020-08-12 20:06:30,2020
253,6,0,0,True,True,2020-08-12 19:25:31+00:00,False,362,362,0,13,True,active,2020-08-12 20:06:30,2020
254,11,0,0,True,True,2020-08-12 19:58:50+00:00,False,363,363,0,8,True,active,2020-08-12 20:06:30,2020
255,10,0,0,True,True,2020-08-12 19:26:40+00:00,False,364,364,0,9,True,active,2020-08-12 20:06:30,2020
256,15,0,1,True,True,2020-08-12 20:05:09+00:00,False,365,365,0,3,True,active,2020-08-12 20:06:30,2020
257,14,0,0,True,True,2020-08-12 20:01:37+00:00,False,366,366,0,1,True,active,2020-08-12 20:06:30,2020
258,5,0,0,True,True,2020-08-12 19:48:07+00:00,False,367,367,0,14,True,active,2020-08-12 20:06:30,2020
259,5,0,1,True,True,2020-08-12 19:10:46+00:00,False,368,368,0,9,True,active,2020-08-12 20:06:30,2020
260,9,0,0,True,True,2020-08-12 19:56:09+00:00,False,369,369,0,6,True,active,2020-08-12 20:06:30,2020
261,9,0,0,True,True,2020-08-12 19:53:47+00:00,False,370,370,0,10,True,active,2020-08-12 20:06:30,2020
262,12,0,0,True,True,2020-08-12 16:08:20+00:00,False,371,371,0,7,True,active,2020-08-12 20:06:30,2020
263,3,0,1,True,True,2020-08-12 19:58:07+00:00,False,372,372,0,15,True,active,2020-08-12 20:06:30,2020
264,7,0,1,True,True,2020-08-12 18:50:16+00:00,False,373,373,0,7,True,active,2020-08-12 20:06:30,2020
265,19,0,0,True,True,2020-08-12 19:41:07+00:00,False,374,374,0,0,True,active,2020-08-12 20:06:30,2020
266,8,0,1,True,True,2020-08-12 19:48:52+00:00,False,376,376,0,6,True,active,2020-08-12 20:06:30,2020
267,10,0,0,True,True,2020-08-12 19:08:14+00:00,False,377,377,0,9,True,active,2020-08-12 20:06:30,2020
268,16,0,0,True,True,2020-08-12 19:56:53+00:00,False,378,378,0,3,True,active,2020-08-12 20:06:30,2020
269,11,0,0,True,True,2020-08-12 19:45:06+00:00,False,379,379,0,4,True,active,2020-08-12 20:06:30,2020
270,14,0,0,True,True,2020-08-12 19:53:03+00:00,False,380,380,0,4,True,active,2020-08-12 20:06:30,2020
271,12,0,0,True,True,2020-08-12 19:56:41+00:00,False,381,381,0,7,True,active,2020-08-12 20:06:30,2020
272,12,0,0,True,True,2020-08-12 20:04:22+00:00,True,384,384,0,7,True,active,2020-08-12 20:06:30,2020
273,10,1,1,True,True,2020-08-12 20:04:52+00:00,False,385,385,0,3,True,active,2020-08-12 20:06:30,2020
274,11,0,0,True,True,2020-08-12 19:55:38+00:00,False,386,386,0,8,True,active,2020-08-12 20:06:30,2020
275,3,0,1,True,True,2020-08-12 20:02:47+00:00,False,387,387,0,11,True,active,2020-08-12 20:06:30,2020
276,7,0,0,True,True,2020-08-12 08:57:42+00:00,False,388,388,0,4,True,active,2020-08-12 20:06:30,2020
277,3,0,0,True,True,2020-08-12 19:51:34+00:00,False,389,389,0,11,True,active,2020-08-12 20:06:30,2020
278,1,0,0,True,True,2020-08-12 19:23:05+00:00,False,390,390,0,14,True,active,2020-08-12 20:06:30,2020
279,1,0,0,True,True,2020-08-12 08:59:04+00:00,False,391,391,0,14,True,active,2020-08-12 20:06:30,2020
280,9,0,0,True,True,2020-08-12 19:41:13+00:00,False,392,392,0,6,True,active,2020-08-12 20:06:30,2020
281,8,0,1,True,True,2020-08-12 15:19:15+00:00,False,393,393,0,6,True,active,2020-08-12 20:06:30,2020
282,12,0,0,True,True,2020-08-12 08:58:35+00:00,False,394,394,0,2,True,active,2020-08-12 20:06:30,2020
283,5,0,0,True,True,2020-08-12 15:00:11+00:00,False,395,395,0,10,True,active,2020-08-12 20:06:30,2020
284,3,0,0,True,True,2020-08-12 08:58:34+00:00,False,396,396,0,12,True,active,2020-08-12 20:06:30,2020
285,9,0,0,True,True,2020-08-12 19:37:54+00:00,False,397,397,0,6,True,active,2020-08-12 20:06:30,2020
286,6,0,0,True,True,2020-08-12 19:55:49+00:00,False,398,398,0,13,True,active,2020-08-12 20:06:30,2020
287,5,0,0,True,True,2020-08-12 18:56:03+00:00,False,399,399,0,10,True,active,2020-08-12 20:06:30,2020
288,20,0,0,True,True,2020-08-12 16:28:40+00:00,False,400,400,0,7,True,active,2020-08-12 20:06:30,2020
289,13,0,0,True,True,2020-08-12 19:50:35+00:00,False,401,401,0,2,True,active,2020-08-12 20:06:30,2020
290,5,0,0,True,True,2020-08-12 20:04:42+00:00,False,402,402,0,10,True,active,2020-08-12 20:06:30,2020
291,13,0,1,True,True,2020-08-12 19:54:56+00:00,False,403,403,0,1,True,active,2020-08-12 20:06:30,2020
292,13,0,0,True,True,2020-08-12 19:29:51+00:00,False,404,404,0,3,True,active,2020-08-12 20:06:30,2020
293,11,0,0,True,True,2020-08-12 19:09:59+00:00,False,405,405,0,8,True,active,2020-08-12 20:06:30,2020
294,3,0,0,True,True,2020-08-12 14:38:06+00:00,False,406,406,0,16,True,active,2020-08-12 20:06:30,2020
295,14,0,1,True,True,2020-08-12 17:55:16+00:00,False,407,407,0,4,True,active,2020-08-12 20:06:30,2020
296,13,0,0,True,True,2020-08-12 19:06:37+00:00,False,408,408,0,2,True,active,2020-08-12 20:06:30,2020
297,5,0,0,True,True,2020-08-12 19:48:07+00:00,False,409,409,0,14,True,active,2020-08-12 20:06:30,2020
298,9,0,0,True,True,2020-08-12 12:17:00+00:00,False,410,410,0,10,True,active,2020-08-12 20:06:30,2020
299,10,0,0,True,True,2020-08-12 18:06:43+00:00,False,411,411,0,5,True,active,2020-08-12 20:06:30,2020
300,9,0,1,True,True,2020-08-12 19:58:20+00:00,False,412,412,0,9,True,active,2020-08-12 20:06:30,2020
301,13,0,0,True,True,2020-08-12 19:31:31+00:00,False,413,413,0,6,True,active,2020-08-12 20:06:30,2020
302,22,0,0,True,True,2020-08-12 17:49:00+00:00,False,414,414,0,1,True,active,2020-08-12 20:06:30,2020
303,4,0,2,True,True,2020-08-12 20:00:19+00:00,False,415,415,0,13,True,active,2020-08-12 20:06:30,2020
304,5,0,0,True,True,2020-08-12 19:23:34+00:00,False,416,416,0,10,True,active,2020-08-12 20:06:30,2020
305,12,0,0,True,True,2020-08-12 19:42:15+00:00,False,417,417,0,7,True,active,2020-08-12 20:06:30,2020
306,2,0,0,True,True,2020-08-12 19:59:20+00:00,False,419,419,0,13,True,active,2020-08-12 20:06:30,2020
307,0,0,0,False,False,1970-01-02 00:00:00+00:00,False,420,420,0,0,False,out_of_service,2020-08-12 20:06:30,1970
308,5,0,0,True,True,2020-08-12 15:32:38+00:00,False,421,421,0,14,True,active,2020-08-12 20:06:30,2020
309,13,0,0,True,True,2020-08-12 13:17:00+00:00,False,422,422,0,2,True,active,2020-08-12 20:06:30,2020
310,16,0,0,True,True,2020-08-12 16:21:54+00:00,False,423,423,0,3,True,active,2020-08-12 20:06:30,2020
311,15,0,0,True,True,2020-08-12 19:38:56+00:00,False,424,424,0,4,True,active,2020-08-12 20:06:30,2020
312,14,0,0,True,True,2020-08-12 18:43:20+00:00,False,425,425,0,2,True,active,2020-08-12 20:06:30,2020
313,19,0,0,True,True,2020-08-12 20:01:19+00:00,False,426,426,0,8,True,active,2020-08-12 20:06:30,2020
314,13,0,0,True,True,2020-08-12 17:36:02+00:00,False,427,427,0,6,True,active,2020-08-12 20:06:30,2020
315,3,0,0,True,True,2020-08-12 19:53:58+00:00,False,428,428,0,16,True,active,2020-08-12 20:06:30,2020
316,4,0,0,True,True,2020-08-12 17:49:33+00:00,False,430,430,0,15,True,active,2020-08-12 20:06:30,2020
317,12,0,0,True,True,2020-08-12 19:51:22+00:00,False,431,431,0,3,True,active,2020-08-12 20:06:30,2020
318,11,0,0,True,True,2020-08-11 21:53:01+00:00,False,432,432,0,8,True,active,2020-08-12 20:06:30,2020
319,18,0,0,True,True,2020-08-12 08:57:31+00:00,False,433,433,0,1,True,active,2020-08-12 20:06:30,2020
320,19,0,0,True,True,2020-08-12 08:57:54+00:00,False,434,434,0,0,True,active,2020-08-12 20:06:30,2020
321,9,0,0,True,True,2020-08-12 10:48:20+00:00,False,435,435,0,6,True,active,2020-08-12 20:06:30,2020
322,10,0,0,True,True,2020-08-12 20:04:35+00:00,False,436,436,0,5,True,active,2020-08-12 20:06:30,2020
323,14,0,1,True,True,2020-08-12 19:58:47+00:00,False,437,437,0,4,True,active,2020-08-12 20:06:30,2020
324,4,0,0,True,True,2020-08-12 20:00:31+00:00,False,440,440,0,13,True,active,2020-08-12 20:06:30,2020
325,4,0,1,True,True,2020-08-12 19:31:15+00:00,False,441,441,0,14,True,active,2020-08-12 20:06:30,2020
326,3,0,1,True,True,2020-08-12 19:38:09+00:00,False,442,442,0,11,True,active,2020-08-12 20:06:30,2020
327,15,0,0,True,True,2020-08-12 18:41:18+00:00,False,443,443,0,4,True,active,2020-08-12 20:06:30,2020
328,10,0,0,True,True,2020-08-12 20:03:44+00:00,False,445,445,0,9,True,active,2020-08-12 20:06:30,2020
329,2,0,0,True,True,2020-08-12 19:51:42+00:00,False,446,446,0,10,True,active,2020-08-12 20:06:30,2020
330,14,0,0,True,True,2020-08-12 13:58:04+00:00,False,447,447,0,5,True,active,2020-08-12 20:06:30,2020
331,8,0,0,True,True,2020-08-12 08:59:09+00:00,False,448,448,0,3,True,active,2020-08-12 20:06:30,2020
332,0,0,0,True,False,1970-01-02 00:00:00+00:00,False,449,449,0,0,True,out_of_service,2020-08-12 20:06:30,1970
333,6,0,0,True,True,2020-08-12 18:57:57+00:00,False,450,450,0,9,True,active,2020-08-12 20:06:30,2020
334,9,0,0,True,True,2020-08-12 19:55:55+00:00,False,451,451,0,6,True,active,2020-08-12 20:06:30,2020
335,9,0,0,True,True,2020-08-12 19:19:54+00:00,False,452,452,0,6,True,active,2020-08-12 20:06:30,2020
336,12,0,1,True,True,2020-08-12 19:49:04+00:00,False,453,453,0,2,True,active,2020-08-12 20:06:30,2020
337,9,0,0,True,True,2020-08-12 19:37:24+00:00,False,454,454,0,6,True,active,2020-08-12 20:06:30,2020
338,10,0,1,True,True,2020-08-12 15:54:30+00:00,False,455,455,0,1,True,active,2020-08-12 20:06:30,2020
339,10,0,1,True,True,2020-08-12 18:22:14+00:00,False,456,456,0,8,True,active,2020-08-12 20:06:30,2020
340,9,0,0,True,True,2020-08-12 19:18:10+00:00,False,457,457,0,2,True,active,2020-08-12 20:06:30,2020
341,5,0,1,True,True,2020-08-12 18:43:37+00:00,False,458,458,0,5,True,active,2020-08-12 20:06:30,2020
