,station_status,station_id,eightd_has_available_keys,is_returning,is_installed,last_reported,num_bikes_available,num_bikes_disabled,num_ebikes_available,is_renting,num_docks_available,num_docks_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
233,active,342,False,True,True,2020-08-13 18:42:35+00:00,4,0,0,True,11,0,342,2020-08-13 18:44:45,2020
234,active,343,False,True,True,2020-08-13 04:04:08+00:00,4,0,0,True,11,0,343,2020-08-13 18:44:45,2020
235,active,344,False,True,True,2020-08-13 17:04:30+00:00,7,0,0,True,12,0,344,2020-08-13 18:44:45,2020
236,active,345,False,True,True,2020-08-13 18:11:27+00:00,3,1,0,True,15,0,345,2020-08-13 18:44:45,2020
237,active,346,False,True,True,2020-08-13 18:15:43+00:00,3,0,0,True,12,0,346,2020-08-13 18:44:45,2020
238,active,347,False,True,True,2020-08-13 13:50:37+00:00,10,0,0,True,5,0,347,2020-08-13 18:44:45,2020
239,active,348,False,True,True,2020-08-13 16:11:15+00:00,2,1,0,True,12,0,348,2020-08-13 18:44:45,2020
240,active,349,True,True,True,2020-08-13 03:26:37+00:00,6,1,0,True,10,0,349,2020-08-13 18:44:45,2020
241,active,350,False,True,True,2020-08-13 18:38:41+00:00,15,0,0,True,2,0,350,2020-08-13 18:44:45,2020
242,active,351,False,True,True,2020-08-13 18:11:58+00:00,5,0,0,True,10,0,351,2020-08-13 18:44:45,2020
243,active,352,False,True,True,2020-08-13 18:17:41+00:00,11,0,0,True,4,0,352,2020-08-13 18:44:45,2020
244,active,353,True,True,True,2020-08-13 03:26:30+00:00,7,0,0,True,8,0,353,2020-08-13 18:44:45,2020
245,active,354,False,True,True,2020-08-13 18:44:34+00:00,6,1,0,True,8,0,354,2020-08-13 18:44:45,2020
246,active,355,False,True,True,2020-08-13 15:38:21+00:00,11,0,0,True,6,0,355,2020-08-13 18:44:45,2020
247,active,356,False,True,True,2020-08-13 18:25:31+00:00,19,0,0,True,4,0,356,2020-08-13 18:44:45,2020
248,active,357,False,True,True,2020-08-13 18:24:32+00:00,2,0,0,True,13,0,357,2020-08-13 18:44:45,2020
249,active,358,False,True,True,2020-08-13 18:44:19+00:00,15,0,0,True,4,0,358,2020-08-13 18:44:45,2020
250,active,359,False,True,True,2020-08-13 18:34:55+00:00,2,0,0,True,13,0,359,2020-08-13 18:44:45,2020
251,active,360,False,True,True,2020-08-13 17:36:22+00:00,0,0,0,True,15,0,360,2020-08-13 18:44:45,2020
252,active,361,False,True,True,2020-08-13 18:27:39+00:00,8,0,0,True,11,0,361,2020-08-13 18:44:45,2020
253,active,362,False,True,True,2020-08-13 18:44:14+00:00,15,1,0,True,3,0,362,2020-08-13 18:44:45,2020
254,active,363,False,True,True,2020-08-13 18:32:51+00:00,13,0,0,True,6,0,363,2020-08-13 18:44:45,2020
255,active,364,False,True,True,2020-08-13 18:33:22+00:00,11,0,0,True,8,0,364,2020-08-13 18:44:45,2020
256,active,365,False,True,True,2020-08-13 18:19:40+00:00,13,0,0,True,6,0,365,2020-08-13 18:44:45,2020
257,active,366,False,True,True,2020-08-13 18:43:57+00:00,5,0,0,True,10,0,366,2020-08-13 18:44:45,2020
258,active,367,False,True,True,2020-08-13 18:32:04+00:00,11,0,0,True,8,0,367,2020-08-13 18:44:45,2020
259,active,368,False,True,True,2020-08-13 18:33:04+00:00,8,1,0,True,6,0,368,2020-08-13 18:44:45,2020
260,active,369,False,True,True,2020-08-13 18:28:09+00:00,4,0,0,True,11,0,369,2020-08-13 18:44:45,2020
261,active,370,False,True,True,2020-08-13 18:16:19+00:00,19,0,0,True,0,0,370,2020-08-13 18:44:45,2020
262,active,371,False,True,True,2020-08-13 18:15:31+00:00,7,0,0,True,12,0,371,2020-08-13 18:44:45,2020
263,active,372,False,True,True,2020-08-13 18:39:34+00:00,10,0,0,True,9,0,372,2020-08-13 18:44:45,2020
264,active,373,False,True,True,2020-08-13 17:31:27+00:00,9,0,0,True,6,0,373,2020-08-13 18:44:45,2020
265,active,374,False,True,True,2020-08-13 18:35:15+00:00,19,0,0,True,0,0,374,2020-08-13 18:44:45,2020
266,active,376,False,True,True,2020-08-13 13:25:43+00:00,7,1,0,True,7,0,376,2020-08-13 18:44:45,2020
267,active,377,False,True,True,2020-08-13 17:49:30+00:00,8,0,0,True,11,0,377,2020-08-13 18:44:45,2020
268,active,378,False,True,True,2020-08-13 18:40:10+00:00,7,0,0,True,12,0,378,2020-08-13 18:44:45,2020
269,active,379,False,True,True,2020-08-13 17:54:02+00:00,5,0,0,True,10,0,379,2020-08-13 18:44:45,2020
270,active,380,False,True,True,2020-08-13 18:28:39+00:00,10,0,0,True,8,0,380,2020-08-13 18:44:45,2020
271,active,381,False,True,True,2020-08-13 18:23:50+00:00,11,1,0,True,7,0,381,2020-08-13 18:44:45,2020
272,active,384,True,True,True,2020-08-13 18:32:15+00:00,8,0,0,True,11,0,384,2020-08-13 18:44:45,2020
273,active,385,False,True,True,2020-08-13 18:13:10+00:00,11,0,0,True,3,1,385,2020-08-13 18:44:45,2020
274,active,386,False,True,True,2020-08-13 18:33:28+00:00,3,0,0,True,16,0,386,2020-08-13 18:44:45,2020
275,active,387,False,True,True,2020-08-13 13:09:44+00:00,13,1,0,True,1,0,387,2020-08-13 18:44:45,2020
276,active,388,False,True,True,2020-08-13 03:25:23+00:00,4,0,0,True,7,0,388,2020-08-13 18:44:45,2020
277,active,389,False,True,True,2020-08-13 18:09:39+00:00,13,0,0,True,1,0,389,2020-08-13 18:44:45,2020
278,active,390,False,True,True,2020-08-13 17:30:50+00:00,12,1,0,True,2,0,390,2020-08-13 18:44:45,2020
279,active,391,False,True,True,2020-08-13 14:10:11+00:00,13,0,0,True,2,0,391,2020-08-13 18:44:45,2020
280,active,392,False,True,True,2020-08-13 14:33:25+00:00,5,0,0,True,10,0,392,2020-08-13 18:44:45,2020
281,active,393,False,True,True,2020-08-13 10:33:53+00:00,5,1,0,True,9,0,393,2020-08-13 18:44:45,2020
282,active,394,False,True,True,2020-08-13 07:51:20+00:00,1,0,0,True,13,0,394,2020-08-13 18:44:45,2020
283,active,395,False,True,True,2020-08-13 17:32:11+00:00,11,0,0,True,4,0,395,2020-08-13 18:44:45,2020
284,active,396,False,True,True,2020-08-13 14:57:59+00:00,7,0,0,True,8,0,396,2020-08-13 18:44:45,2020
285,active,397,False,True,True,2020-08-13 10:29:09+00:00,7,0,0,True,8,0,397,2020-08-13 18:44:45,2020
286,active,398,False,True,True,2020-08-13 18:01:11+00:00,15,0,0,True,4,0,398,2020-08-13 18:44:45,2020
287,active,399,False,True,True,2020-08-13 17:06:41+00:00,8,0,0,True,7,0,399,2020-08-13 18:44:45,2020
288,active,400,False,True,True,2020-08-13 18:39:05+00:00,7,0,0,True,20,0,400,2020-08-13 18:44:45,2020
289,active,401,False,True,True,2020-08-13 17:47:25+00:00,3,0,0,True,12,0,401,2020-08-13 18:44:45,2020
290,active,402,False,True,True,2020-08-13 17:41:26+00:00,9,0,0,True,6,0,402,2020-08-13 18:44:45,2020
291,active,403,False,True,True,2020-08-13 18:33:06+00:00,4,1,0,True,10,0,403,2020-08-13 18:44:45,2020
292,active,404,False,True,True,2020-08-13 18:43:59+00:00,9,0,0,True,7,0,404,2020-08-13 18:44:45,2020
293,active,405,False,True,True,2020-08-13 18:09:08+00:00,7,0,0,True,12,0,405,2020-08-13 18:44:45,2020
294,active,406,False,True,True,2020-08-13 15:30:06+00:00,14,0,0,True,5,0,406,2020-08-13 18:44:45,2020
295,active,407,False,True,True,2020-08-13 17:49:08+00:00,2,1,0,True,16,0,407,2020-08-13 18:44:45,2020
296,active,408,False,True,True,2020-08-13 18:35:17+00:00,6,0,0,True,9,0,408,2020-08-13 18:44:45,2020
297,active,409,False,True,True,2020-08-13 17:23:05+00:00,9,0,0,True,10,0,409,2020-08-13 18:44:45,2020
298,active,410,False,True,True,2020-08-13 15:54:15+00:00,11,0,0,True,8,0,410,2020-08-13 18:44:45,2020
299,active,411,False,True,True,2020-08-13 16:34:09+00:00,4,0,0,True,11,0,411,2020-08-13 18:44:45,2020
300,active,412,False,True,True,2020-08-13 17:52:13+00:00,18,0,0,True,1,0,412,2020-08-13 18:44:45,2020
301,active,413,False,True,True,2020-08-13 18:27:04+00:00,3,0,0,True,16,0,413,2020-08-13 18:44:45,2020
302,active,414,False,True,True,2020-08-13 18:23:34+00:00,3,0,0,True,20,0,414,2020-08-13 18:44:45,2020
303,active,415,False,True,True,2020-08-13 18:24:22+00:00,3,0,0,True,16,0,415,2020-08-13 18:44:45,2020
304,active,416,False,True,True,2020-08-13 18:40:57+00:00,5,0,0,True,10,0,416,2020-08-13 18:44:45,2020
305,active,417,False,True,True,2020-08-13 18:33:25+00:00,6,0,0,True,13,0,417,2020-08-13 18:44:45,2020
306,active,419,False,True,True,2020-08-13 18:15:54+00:00,9,0,0,True,6,0,419,2020-08-13 18:44:45,2020
307,out_of_service,420,False,False,False,1970-01-02 00:00:00+00:00,0,0,0,False,0,0,420,2020-08-13 18:44:45,1970
308,active,421,False,True,True,2020-08-13 17:48:02+00:00,14,0,0,True,5,0,421,2020-08-13 18:44:45,2020
309,active,422,False,True,True,2020-08-13 12:04:13+00:00,4,0,0,True,11,0,422,2020-08-13 18:44:45,2020
310,active,423,False,True,True,2020-08-13 18:28:48+00:00,1,0,0,True,18,0,423,2020-08-13 18:44:45,2020
311,active,424,False,True,True,2020-08-13 14:36:41+00:00,4,0,0,True,15,0,424,2020-08-13 18:44:45,2020
312,active,425,False,True,True,2020-08-13 14:26:40+00:00,0,0,0,True,16,0,425,2020-08-13 18:44:45,2020
313,active,426,False,True,True,2020-08-13 18:32:32+00:00,20,0,0,True,7,0,426,2020-08-13 18:44:45,2020
314,active,427,False,True,True,2020-08-13 16:16:11+00:00,5,0,0,True,14,0,427,2020-08-13 18:44:45,2020
315,active,428,False,True,True,2020-08-13 18:18:15+00:00,6,0,0,True,13,0,428,2020-08-13 18:44:45,2020
316,active,430,False,True,True,2020-08-13 04:03:59+00:00,15,0,0,True,4,0,430,2020-08-13 18:44:45,2020
317,active,431,False,True,True,2020-08-13 10:04:53+00:00,2,0,0,True,13,0,431,2020-08-13 18:44:45,2020
318,active,432,False,True,True,2020-08-13 03:24:42+00:00,8,0,0,True,11,0,432,2020-08-13 18:44:45,2020
319,active,433,False,True,True,2020-08-13 03:26:11+00:00,1,0,0,True,18,0,433,2020-08-13 18:44:45,2020
320,active,434,False,True,True,2020-08-13 03:24:35+00:00,0,0,0,True,19,0,434,2020-08-13 18:44:45,2020
321,active,435,False,True,True,2020-08-13 17:16:14+00:00,4,0,0,True,11,0,435,2020-08-13 18:44:45,2020
322,active,436,False,True,True,2020-08-13 17:56:19+00:00,7,0,0,True,8,0,436,2020-08-13 18:44:45,2020
323,active,437,False,True,True,2020-08-13 18:40:20+00:00,5,1,0,True,13,0,437,2020-08-13 18:44:45,2020
324,active,440,False,True,True,2020-08-13 17:28:41+00:00,11,0,0,True,6,0,440,2020-08-13 18:44:45,2020
325,active,441,False,True,True,2020-08-13 18:29:05+00:00,17,0,0,True,2,0,441,2020-08-13 18:44:45,2020
326,active,442,False,True,True,2020-08-13 15:06:55+00:00,11,1,0,True,3,0,442,2020-08-13 18:44:45,2020
327,active,443,False,True,True,2020-08-13 16:14:30+00:00,4,0,0,True,15,0,443,2020-08-13 18:44:45,2020
328,active,445,False,True,True,2020-08-13 18:36:58+00:00,13,0,0,True,6,0,445,2020-08-13 18:44:45,2020
329,active,446,False,True,True,2020-08-13 17:54:01+00:00,11,1,0,True,0,0,446,2020-08-13 18:44:45,2020
330,active,447,False,True,True,2020-08-13 18:24:44+00:00,7,0,0,True,12,0,447,2020-08-13 18:44:45,2020
331,active,448,False,True,True,2020-08-13 04:03:15+00:00,3,0,0,True,8,0,448,2020-08-13 18:44:45,2020
332,out_of_service,449,False,True,False,1970-01-02 00:00:00+00:00,0,0,0,True,0,0,449,2020-08-13 18:44:45,1970
333,active,450,False,True,True,2020-08-13 18:27:00+00:00,12,0,0,True,3,0,450,2020-08-13 18:44:45,2020
334,active,451,False,True,True,2020-08-13 18:20:28+00:00,4,0,0,True,11,0,451,2020-08-13 18:44:45,2020
335,active,452,False,True,True,2020-08-13 18:39:59+00:00,8,0,0,True,7,0,452,2020-08-13 18:44:45,2020
336,active,453,False,True,True,2020-08-13 17:38:35+00:00,1,1,0,True,13,0,453,2020-08-13 18:44:45,2020
337,active,454,False,True,True,2020-08-13 18:19:23+00:00,3,0,0,True,12,0,454,2020-08-13 18:44:45,2020
338,active,455,False,True,True,2020-08-13 17:22:01+00:00,2,1,0,True,9,0,455,2020-08-13 18:44:45,2020
339,active,456,False,True,True,2020-08-13 16:08:56+00:00,6,1,0,True,12,0,456,2020-08-13 18:44:45,2020
340,active,457,False,True,True,2020-08-13 15:32:45+00:00,3,0,0,True,8,0,457,2020-08-13 18:44:45,2020
341,active,458,False,True,True,2020-08-13 18:43:37+00:00,9,1,0,True,1,0,458,2020-08-13 18:44:45,2020
