,legacy_id,num_bikes_available,num_bikes_disabled,is_returning,num_docks_disabled,is_installed,is_renting,eightd_has_available_keys,station_id,station_status,num_ebikes_available,last_reported,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
220,329,6,1,True,0,True,True,False,329,active,0,2020-08-20 21:27:24+00:00,8,,,2020-08-20 21:31:00,2020
221,330,5,0,True,0,True,True,False,330,active,0,2020-08-20 21:30:32+00:00,10,,,2020-08-20 21:31:00,2020
222,331,13,0,True,0,True,True,False,331,active,0,2020-08-20 21:26:36+00:00,2,,,2020-08-20 21:31:00,2020
223,332,15,0,True,0,True,True,False,332,active,0,2020-08-20 21:19:42+00:00,0,,,2020-08-20 21:31:00,2020
224,333,17,0,True,0,True,True,False,333,active,0,2020-08-20 21:12:52+00:00,8,,,2020-08-20 21:31:00,2020
225,334,16,0,True,0,True,True,False,334,active,0,2020-08-20 21:13:07+00:00,3,,,2020-08-20 21:31:00,2020
226,335,3,0,True,0,True,True,False,335,active,0,2020-08-20 21:28:24+00:00,16,,,2020-08-20 21:31:00,2020
227,336,2,0,True,0,True,True,False,336,active,0,2020-08-20 21:13:12+00:00,13,,,2020-08-20 21:31:00,2020
228,337,13,0,True,0,True,True,False,337,active,0,2020-08-20 11:47:32+00:00,2,,,2020-08-20 21:31:00,2020
229,338,6,0,True,0,True,True,False,338,active,0,2020-08-20 21:25:57+00:00,9,,,2020-08-20 21:31:00,2020
230,339,15,0,True,0,True,True,False,339,active,0,2020-08-20 15:22:04+00:00,0,,,2020-08-20 21:31:00,2020
231,340,14,0,True,0,True,True,False,340,active,0,2020-08-20 08:51:25+00:00,5,,,2020-08-20 21:31:00,2020
232,341,12,0,True,0,True,True,True,341,active,0,2020-08-20 10:20:54+00:00,3,,,2020-08-20 21:31:00,2020
233,342,4,2,True,0,True,True,False,342,active,0,2020-08-20 21:30:09+00:00,9,,,2020-08-20 21:31:00,2020
234,343,3,0,True,0,True,True,False,343,active,0,2020-08-20 05:26:24+00:00,12,,,2020-08-20 21:31:00,2020
235,344,3,0,True,0,True,True,False,344,active,0,2020-08-20 21:15:12+00:00,16,,,2020-08-20 21:31:00,2020
236,345,12,0,True,0,True,True,False,345,active,0,2020-08-20 21:20:48+00:00,7,,,2020-08-20 21:31:00,2020
237,346,2,0,True,0,True,True,False,346,active,0,2020-08-20 20:54:00+00:00,13,,,2020-08-20 21:31:00,2020
238,347,10,0,True,0,True,True,False,347,active,0,2020-08-20 11:58:38+00:00,5,,,2020-08-20 21:31:00,2020
239,348,5,0,True,0,True,True,False,348,active,0,2020-08-20 21:25:37+00:00,10,,,2020-08-20 21:31:00,2020
240,349,6,0,True,0,True,True,False,349,active,0,2020-08-20 14:18:20+00:00,11,,,2020-08-20 21:31:00,2020
241,350,12,0,True,0,True,True,False,350,active,0,2020-08-20 20:26:19+00:00,5,,,2020-08-20 21:31:00,2020
242,351,13,0,True,0,True,True,False,351,active,0,2020-08-20 20:59:42+00:00,2,,,2020-08-20 21:31:00,2020
243,352,12,0,True,0,True,True,False,352,active,0,2020-08-20 21:17:52+00:00,3,,,2020-08-20 21:31:00,2020
244,353,7,0,True,0,True,True,True,353,active,0,2020-08-20 21:10:55+00:00,8,,,2020-08-20 21:31:00,2020
245,354,1,0,True,0,True,True,False,354,active,0,2020-08-20 21:22:28+00:00,14,,,2020-08-20 21:31:00,2020
246,355,17,0,True,0,True,True,False,355,active,0,2020-08-20 20:22:30+00:00,0,,,2020-08-20 21:31:00,2020
247,356,10,1,True,0,True,True,False,356,active,0,2020-08-20 21:20:09+00:00,12,,,2020-08-20 21:31:00,2020
248,357,12,0,True,0,True,True,False,357,active,0,2020-08-20 21:10:21+00:00,3,,,2020-08-20 21:31:00,2020
249,358,11,0,True,0,True,True,False,358,active,0,2020-08-20 20:35:55+00:00,8,,,2020-08-20 21:31:00,2020
250,359,1,0,True,0,True,True,False,359,active,0,2020-08-20 21:30:18+00:00,14,,,2020-08-20 21:31:00,2020
251,360,2,0,True,0,True,True,False,360,active,0,2020-08-20 21:12:34+00:00,13,,,2020-08-20 21:31:00,2020
252,361,13,1,True,0,True,True,False,361,active,0,2020-08-20 21:16:12+00:00,5,,,2020-08-20 21:31:00,2020
253,362,9,3,True,0,True,True,False,362,active,0,2020-08-20 21:28:24+00:00,7,,,2020-08-20 21:31:00,2020
254,363,17,0,True,0,True,True,False,363,active,0,2020-08-20 21:29:30+00:00,2,,,2020-08-20 21:31:00,2020
255,364,3,1,True,0,True,True,False,364,active,0,2020-08-20 21:28:14+00:00,15,,,2020-08-20 21:31:00,2020
256,365,15,0,True,0,True,True,False,365,active,0,2020-08-20 21:28:36+00:00,4,,,2020-08-20 21:31:00,2020
257,366,0,0,True,0,False,True,False,366,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:31:00,1970
258,367,16,0,True,0,True,True,False,367,active,0,2020-08-20 19:08:17+00:00,3,,,2020-08-20 21:31:00,2020
259,368,5,0,True,0,True,True,False,368,active,0,2020-08-20 19:33:42+00:00,10,,,2020-08-20 21:31:00,2020
260,369,6,0,True,0,True,True,False,369,active,0,2020-08-20 21:20:38+00:00,9,,,2020-08-20 21:31:00,2020
261,370,4,0,True,0,True,True,False,370,active,0,2020-08-20 21:30:39+00:00,15,,,2020-08-20 21:31:00,2020
262,371,2,0,True,0,True,True,False,371,active,0,2020-08-20 18:04:37+00:00,17,,,2020-08-20 21:31:00,2020
263,372,0,1,True,0,True,True,False,372,active,0,2020-08-20 21:30:19+00:00,18,,,2020-08-20 21:31:00,2020
264,373,7,0,True,0,True,True,False,373,active,0,2020-08-20 12:11:08+00:00,8,,,2020-08-20 21:31:00,2020
265,374,12,0,True,0,True,True,False,374,active,0,2020-08-20 21:23:19+00:00,7,,,2020-08-20 21:31:00,2020
266,376,4,0,True,0,True,True,False,376,active,0,2020-08-20 21:28:18+00:00,11,,,2020-08-20 21:31:00,2020
267,377,7,0,True,0,True,True,False,377,active,0,2020-08-20 21:21:27+00:00,12,,,2020-08-20 21:31:00,2020
268,378,3,0,True,0,True,True,False,378,active,0,2020-08-20 20:52:54+00:00,16,,,2020-08-20 21:31:00,2020
269,379,13,0,True,0,True,True,False,379,active,0,2020-08-20 21:22:20+00:00,2,,,2020-08-20 21:31:00,2020
270,380,10,1,True,0,True,True,False,380,active,0,2020-08-20 21:23:47+00:00,7,,,2020-08-20 21:31:00,2020
271,381,5,0,True,0,True,True,False,381,active,0,2020-08-20 21:30:44+00:00,14,,,2020-08-20 21:31:00,2020
272,384,14,0,True,0,True,True,True,384,active,0,2020-08-20 21:30:28+00:00,5,,,2020-08-20 21:31:00,2020
273,385,4,0,True,1,True,True,False,385,active,0,2020-08-20 21:30:05+00:00,10,,,2020-08-20 21:31:00,2020
274,386,5,0,True,0,True,True,False,386,active,0,2020-08-20 21:05:05+00:00,14,,,2020-08-20 21:31:00,2020
275,387,11,0,True,0,True,True,False,387,active,0,2020-08-20 17:27:45+00:00,4,,,2020-08-20 21:31:00,2020
276,388,8,0,True,0,True,True,False,388,active,0,2020-08-20 09:01:03+00:00,3,,,2020-08-20 21:31:00,2020
277,389,5,0,True,0,True,True,False,389,active,0,2020-08-20 08:55:40+00:00,9,,,2020-08-20 21:31:00,2020
278,390,8,0,True,0,True,True,False,390,active,0,2020-08-20 20:12:46+00:00,7,,,2020-08-20 21:31:00,2020
279,391,13,0,True,0,True,True,False,391,active,0,2020-08-20 20:02:27+00:00,2,,,2020-08-20 21:31:00,2020
280,392,6,0,True,0,True,True,False,392,active,0,2020-08-20 20:19:47+00:00,9,,,2020-08-20 21:31:00,2020
281,393,8,0,True,0,True,True,False,393,active,0,2020-08-20 19:44:08+00:00,7,,,2020-08-20 21:31:00,2020
282,394,0,0,True,0,True,True,False,394,active,0,2020-08-20 09:00:38+00:00,14,,,2020-08-20 21:31:00,2020
283,395,13,0,True,0,True,True,False,395,active,0,2020-08-20 18:55:51+00:00,2,,,2020-08-20 21:31:00,2020
284,396,13,0,True,0,True,True,False,396,active,0,2020-08-20 08:56:31+00:00,2,,,2020-08-20 21:31:00,2020
285,397,11,0,True,0,True,True,False,397,active,0,2020-08-20 20:38:13+00:00,4,,,2020-08-20 21:31:00,2020
286,398,14,0,True,0,True,True,False,398,active,0,2020-08-20 21:29:00+00:00,5,,,2020-08-20 21:31:00,2020
287,399,12,0,True,0,True,True,False,399,active,0,2020-08-20 21:02:49+00:00,3,,,2020-08-20 21:31:00,2020
288,400,19,0,True,0,True,True,False,400,active,0,2020-08-20 21:23:43+00:00,8,,,2020-08-20 21:31:00,2020
289,401,10,0,True,0,True,True,False,401,active,0,2020-08-20 21:17:41+00:00,5,,,2020-08-20 21:31:00,2020
290,402,2,0,True,0,True,True,False,402,active,0,2020-08-20 21:30:10+00:00,13,,,2020-08-20 21:31:00,2020
291,403,6,1,True,0,True,True,False,403,active,0,2020-08-20 21:29:20+00:00,8,,,2020-08-20 21:31:00,2020
292,404,2,0,True,0,True,True,False,404,active,0,2020-08-20 21:19:22+00:00,14,,,2020-08-20 21:31:00,2020
293,405,16,0,True,0,True,True,False,405,active,0,2020-08-20 18:28:47+00:00,3,,,2020-08-20 21:31:00,2020
294,406,16,0,True,0,True,True,False,406,active,0,2020-08-20 20:04:19+00:00,3,,,2020-08-20 21:31:00,2020
295,407,4,0,True,0,True,True,False,407,active,0,2020-08-20 20:02:43+00:00,15,,,2020-08-20 21:31:00,2020
296,408,9,0,True,0,True,True,False,408,active,0,2020-08-20 21:04:22+00:00,6,,,2020-08-20 21:31:00,2020
297,409,15,0,True,0,True,True,False,409,active,0,2020-08-20 21:17:14+00:00,4,,,2020-08-20 21:31:00,2020
298,410,3,0,True,0,True,True,False,410,active,0,2020-08-20 21:25:26+00:00,16,,,2020-08-20 21:31:00,2020
299,411,3,0,True,0,True,True,False,411,active,0,2020-08-20 17:29:01+00:00,12,,,2020-08-20 21:31:00,2020
300,412,11,0,True,0,True,True,False,412,active,0,2020-08-20 21:30:19+00:00,8,,,2020-08-20 21:31:00,2020
301,413,9,0,True,0,True,True,False,413,active,0,2020-08-20 21:25:34+00:00,10,,,2020-08-20 21:31:00,2020
302,414,4,0,True,0,True,True,False,414,active,0,2020-08-20 20:10:58+00:00,19,,,2020-08-20 21:31:00,2020
303,415,12,0,True,0,True,True,False,415,active,0,2020-08-20 21:20:56+00:00,7,,,2020-08-20 21:31:00,2020
304,416,6,0,True,0,True,True,False,416,active,0,2020-08-20 21:28:34+00:00,9,,,2020-08-20 21:31:00,2020
305,417,9,0,True,0,True,True,False,417,active,0,2020-08-20 21:22:02+00:00,10,,,2020-08-20 21:31:00,2020
306,419,8,0,True,0,True,True,False,419,active,0,2020-08-20 20:23:02+00:00,7,,,2020-08-20 21:31:00,2020
307,420,0,0,False,0,False,False,False,420,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:31:00,1970
308,421,7,0,True,0,True,True,False,421,active,0,2020-08-20 20:43:59+00:00,12,,,2020-08-20 21:31:00,2020
309,422,5,0,True,0,True,True,False,422,active,0,2020-08-20 05:44:37+00:00,10,,,2020-08-20 21:31:00,2020
310,423,11,0,True,0,True,True,False,423,active,0,2020-08-20 18:52:06+00:00,8,,,2020-08-20 21:31:00,2020
311,424,5,0,True,0,True,True,False,424,active,0,2020-08-20 21:23:25+00:00,14,,,2020-08-20 21:31:00,2020
312,425,1,0,True,0,True,True,False,425,active,0,2020-08-20 20:59:24+00:00,15,,,2020-08-20 21:31:00,2020
313,426,18,0,True,0,True,True,False,426,active,0,2020-08-20 21:30:39+00:00,9,,,2020-08-20 21:31:00,2020
314,427,0,0,True,0,True,True,False,427,active,0,2020-08-20 16:52:50+00:00,19,,,2020-08-20 21:31:00,2020
315,428,6,0,True,0,True,True,False,428,active,0,2020-08-20 21:30:39+00:00,13,,,2020-08-20 21:31:00,2020
316,430,16,0,True,0,True,True,False,430,active,0,2020-08-20 09:01:11+00:00,3,,,2020-08-20 21:31:00,2020
317,431,1,0,True,0,True,True,False,431,active,0,2020-08-20 17:16:57+00:00,14,,,2020-08-20 21:31:00,2020
318,432,4,0,True,0,True,True,False,432,active,0,2020-08-20 09:00:41+00:00,15,,,2020-08-20 21:31:00,2020
319,433,4,0,True,0,True,True,False,433,active,0,2020-08-20 08:54:48+00:00,15,,,2020-08-20 21:31:00,2020
320,434,2,0,True,0,True,True,False,434,active,0,2020-08-20 11:19:27+00:00,17,,,2020-08-20 21:31:00,2020
321,435,8,0,True,0,True,True,False,435,active,0,2020-08-20 21:21:21+00:00,7,,,2020-08-20 21:31:00,2020
322,436,6,0,True,0,True,True,False,436,active,0,2020-08-20 20:02:21+00:00,9,,,2020-08-20 21:31:00,2020
323,437,6,0,True,0,True,True,False,437,active,0,2020-08-20 21:29:58+00:00,13,,,2020-08-20 21:31:00,2020
324,440,12,0,True,0,True,True,False,440,active,0,2020-08-20 21:07:06+00:00,5,,,2020-08-20 21:31:00,2020
325,441,17,0,True,0,True,True,False,441,active,0,2020-08-20 21:29:27+00:00,2,,,2020-08-20 21:31:00,2020
326,442,15,0,True,0,True,True,False,442,active,0,2020-08-20 16:42:16+00:00,0,,,2020-08-20 21:31:00,2020
327,443,3,1,True,0,True,True,False,443,active,0,2020-08-20 20:55:11+00:00,15,,,2020-08-20 21:31:00,2020
328,445,7,1,True,0,True,True,False,445,active,0,2020-08-20 21:19:29+00:00,11,,,2020-08-20 21:31:00,2020
329,446,3,0,True,0,True,True,False,446,active,0,2020-08-20 21:26:23+00:00,9,,,2020-08-20 21:31:00,2020
330,447,5,0,True,0,True,True,False,447,active,0,2020-08-20 20:26:46+00:00,14,,,2020-08-20 21:31:00,2020
331,448,6,0,True,0,True,True,False,448,active,0,2020-08-20 19:37:36+00:00,5,,,2020-08-20 21:31:00,2020
332,449,0,0,True,0,False,True,False,449,out_of_service,0,1970-01-02 00:00:00+00:00,0,,,2020-08-20 21:31:00,1970
333,450,8,0,True,0,True,True,False,450,active,0,2020-08-20 20:29:11+00:00,7,,,2020-08-20 21:31:00,2020
334,451,7,0,True,0,True,True,False,451,active,0,2020-08-20 21:03:08+00:00,8,,,2020-08-20 21:31:00,2020
335,452,7,0,True,0,True,True,False,452,active,0,2020-08-20 21:17:14+00:00,8,,,2020-08-20 21:31:00,2020
336,453,8,0,True,0,True,True,False,453,active,0,2020-08-20 21:00:32+00:00,7,,,2020-08-20 21:31:00,2020
337,454,13,0,True,0,True,True,False,454,active,0,2020-08-20 21:25:05+00:00,2,,,2020-08-20 21:31:00,2020
338,455,6,0,True,0,True,True,False,455,active,0,2020-08-20 17:59:05+00:00,6,,,2020-08-20 21:31:00,2020
339,456,0,0,True,0,True,True,False,456,active,0,2020-08-20 21:24:24+00:00,19,,,2020-08-20 21:31:00,2020
340,457,10,0,True,0,True,True,False,457,active,0,2020-08-20 13:37:55+00:00,1,,,2020-08-20 21:31:00,2020
341,458,6,3,True,0,True,True,False,458,active,0,2020-08-20 21:18:51+00:00,2,,,2020-08-20 21:31:00,2020
342,459,4,0,True,0,True,True,False,459,active,0,2020-08-20 21:21:44+00:00,19,,,2020-08-20 21:31:00,2020
